date,SWKS,dcf,Deviation
2007-08-17,7.68,8.456518210028785,-0.09182481379959584
2007-08-20,7.5,8.606518210028783,-0.12856746282595533
2007-08-21,7.65,8.776518210028783,-0.12835593604096085
2007-08-22,7.82,8.706518210028785,-0.1018223575306636
2007-08-23,7.75,8.856518210028783,-0.12493828655778116
2007-08-24,7.9,8.636518210028784,-0.08527952956476537
2007-08-27,7.68,8.446518210028785,-0.0907496072309033
2007-08-28,7.49,8.416518210028784,-0.110083313183447
2007-08-29,7.46,8.516518210028783,-0.12405518123411763
2007-08-30,7.56,8.846518210028783,-0.14542650334120522
2007-08-31,7.89,9.246518210028782,-0.1467058388050868
2007-09-04,8.29,9.056518210028784,-0.08463718531256048
2007-09-05,8.1,9.176518210028783,-0.11731227306368597
2007-09-06,8.22,9.016518210028783,-0.08833988813363025
2007-09-07,8.06,8.986518210028784,-0.10310091053894566
2007-09-10,8.03,9.106518210028783,-0.11821402924810942
2007-09-11,8.15,9.306518210028784,-0.12426969828335044
2007-09-12,8.35,9.386518210028784,-0.11042627168414199
2007-09-13,8.43,9.496518210028782,-0.11230623544769147
2007-09-14,8.54,9.466518210028784,-0.09787317675544494
2007-09-17,8.51,9.716518210028784,-0.1241718673241915
2007-09-18,8.76,9.666518210028785,-0.09377918608670233
2007-09-19,8.71,9.996518210028782,-0.12869663046660695
2007-09-20,9.04,10.296518210028784,-0.12203331110558713
2007-09-21,9.34,10.146518210028784,-0.07948718893852913
2007-09-24,9.19,10.396518210028784,-0.11605021851113018
2007-09-25,9.44,10.296518210028784,-0.08318522752618829
2007-09-26,9.34,10.166518210028785,-0.0812980602556207
2007-09-27,9.21,9.996518210028782,-0.07867921545320888
2007-09-28,9.04,10.509922309101023,-0.1398604352981897
2007-10-01,9.0,10.639922309101024,-0.1541291619862949
2007-10-02,9.13,10.259922309101023,-0.11012971395492244
2007-10-03,8.75,10.289922309101023,-0.14965344371346934
2007-10-04,8.78,10.619922309101023,-0.1732519556686637
2007-10-05,9.11,10.609922309101023,-0.1413697730674629
2007-10-08,9.1,10.579922309101024,-0.13988026243141416
2007-10-09,9.07,10.579922309101024,-0.142715822005816
2007-10-10,9.07,10.329922309101024,-0.12196822700118348
2007-10-11,8.82,10.479922309101022,-0.15839070750166773
2007-10-12,8.97,10.449922309101023,-0.14162041260461156
2007-10-15,8.94,10.519922309101023,-0.15018383811962155
2007-10-16,9.01,10.669922309101024,-0.15557023387932034
2007-10-17,9.16,10.679922309101023,-0.1423158582161036
2007-10-18,9.17,10.309922309101022,-0.11056555761770992
2007-10-19,8.8,10.309922309101022,-0.14645331592539224
2007-10-22,8.8,10.449922309101023,-0.15788847613384416
2007-10-23,8.94,10.219922309101024,-0.1252379685862417
2007-10-24,8.71,9.919922309101024,-0.12196892993718111
2007-10-25,8.41,10.149922309101024,-0.17142222926582462
2007-10-26,8.64,10.479922309101022,-0.17556640734857243
2007-10-29,8.97,10.669922309101024,-0.15931908966675945
2007-10-30,9.16,10.729922309101022,-0.1463125513750858
2007-10-31,9.22,10.559922309101022,-0.12688751582445035
2007-11-01,9.05,10.749922309101024,-0.1581334506633454
2007-11-02,9.24,10.809922309101022,-0.14522974950331358
2007-11-05,9.3,10.839922309101024,-0.14206027176118496
2007-11-06,9.33,10.279922309101023,-0.09240559223487876
2007-11-07,8.77,9.949922309101023,-0.1185860826291848
2007-11-08,8.44,9.589922309101024,-0.11990944994514974
2007-11-09,8.08,9.54992230910102,-0.15391981856231363
2007-11-12,8.04,9.969922309101024,-0.19357445818201602
2007-11-13,8.46,10.109922309101023,-0.1631983173219591
2007-11-14,8.6,10.309922309101022,-0.16585210419981522
2007-11-15,8.8,10.429922309101023,-0.15627367690733152
2007-11-16,8.92,10.089922309101024,-0.11594958546368228
2007-11-19,8.58,9.709922309101023,-0.11636780121731316
2007-11-20,8.2,9.519922309101023,-0.13864843285949735
2007-11-21,8.01,9.839922309101024,-0.18596918264369977
2007-11-23,8.33,9.659922309101024,-0.13767422413408514
2007-11-26,8.15,9.87992230910102,-0.17509472797245373
2007-11-27,8.37,10.349922309101023,-0.19129827741412264
2007-11-28,8.84,10.419922309101024,-0.15162515249476283
2007-11-29,8.91,10.589922309101024,-0.15863405415706322
2007-11-30,9.08,10.199922309101023,-0.10979714111172756
2007-12-03,8.69,10.169922309101024,-0.14551952946352864
2007-12-04,8.66,10.729922309101022,-0.19291121123452426
2007-12-05,9.22,10.869922309101023,-0.1517878658359496
2007-12-06,9.36,10.779922309101023,-0.1317191597848757
2007-12-07,9.27,10.789922309101023,-0.14086499101286465
2007-12-10,9.28,10.369922309101023,-0.10510419235681911
2007-12-11,8.86,10.489922309101024,-0.15537982656810612
2007-12-12,8.98,10.509922309101023,-0.14556932621435204
2007-12-13,9.0,10.349922309101023,-0.1304282552840027
2007-12-14,8.84,9.949922309101023,-0.11155085181778723
2007-12-17,8.44,9.949922309101023,-0.1517521707400593
2007-12-18,8.44,9.939922309101023,-0.1508987960326098
2007-12-19,8.43,10.149922309101024,-0.16945177083363872
2007-12-20,8.64,10.169922309101024,-0.15043598786707557
2007-12-21,8.66,10.389922309101024,-0.16650002354547955
2007-12-24,8.88,10.429922309101023,-0.14860343760648909
2007-12-26,8.92,10.249922309101024,-0.12974950141038344
2007-12-27,8.74,10.159922309101024,-0.13975720147279969
2007-12-28,8.65,9.739491264291818,-0.11186326212810016
2007-12-31,8.5,9.589491264291818,-0.11361304101175129
2008-01-02,8.35,9.589491264291818,-0.1292551638174264
2008-01-03,8.35,8.819491264291818,-0.05323337256341365
2008-01-04,7.58,8.979491264291818,-0.155854181835121
2008-01-07,7.74,8.719491264291818,-0.11233353352884756
2008-01-08,7.48,8.929491264291817,-0.16232629848558044
2008-01-09,7.69,9.169491264291818,-0.16134932916652733
2008-01-10,7.93,8.569491264291818,-0.07462418066245213
2008-01-11,7.33,8.799491264291818,-0.16699729792959606
2008-01-14,7.56,8.549491264291818,-0.11573685891984842
2008-01-15,7.31,8.649491264291818,-0.15486358947163925
2008-01-16,7.41,8.299491264291818,-0.10717419128071304
2008-01-17,7.06,9.459491264291819,-0.2536596522214195
2008-01-18,8.22,9.559491264291818,-0.14012160556025666
2008-01-22,8.32,9.459491264291819,-0.12046010006830166
2008-01-23,8.22,9.799491264291818,-0.16118094518307258
2008-01-24,8.56,9.459491264291819,-0.09508875680104112
2008-01-25,8.22,9.469491264291818,-0.1319491437732755
2008-01-28,8.23,9.539491264291819,-0.13727055542191224
2008-01-29,8.3,9.289491264291819,-0.10651727162878721
2008-01-30,8.05,9.289491264291819,-0.13342940200141418
2008-01-31,8.05,9.569491264291818,-0.15878495756213706
2008-02-01,8.33,9.379491264291818,-0.11189213089704375
2008-02-04,8.14,9.289491264291819,-0.12374103506726852
2008-02-05,8.05,8.859491264291819,-0.09136994892183858
2008-02-06,7.62,9.249491264291818,-0.17617090688896164
2008-02-07,8.01,9.419491264291818,-0.1496356039561323
2008-02-08,8.18,9.639491264291818,-0.1514074990345502
2008-02-11,8.4,9.849491264291817,-0.14716407430572365
2008-02-12,8.61,9.94949126429182,-0.13462912109880254
2008-02-13,8.71,9.609491264291817,-0.09360446245830534
2008-02-14,8.37,9.349491264291817,-0.10476412422917114
2008-02-15,8.11,9.419491264291818,-0.1390193193613274
2008-02-19,8.18,9.709491264291819,-0.1575253762178832
2008-02-20,8.47,9.819491264291818,-0.13742985537338248
2008-02-21,8.58,9.809491264291818,-0.1253369039398986
2008-02-22,8.57,9.979491264291818,-0.14123878932939182
2008-02-25,8.74,10.269491264291819,-0.14893544625818345
2008-02-26,9.03,10.089491264291818,-0.10500938417395855
2008-02-27,8.85,9.789491264291819,-0.09596936540703704
2008-02-28,8.55,9.499491264291818,-0.09995180140445148
2008-02-29,8.26,9.309491264291818,-0.11273347108851428
2008-03-03,8.07,9.149491264291818,-0.11798374719530069
2008-03-04,7.91,9.559491264291818,-0.17255010948681637
2008-03-05,8.32,9.299491264291818,-0.10532740302180488
2008-03-06,8.06,9.019491264291819,-0.10637975426512647
2008-03-07,7.78,8.719491264291818,-0.10774610992951339
2008-03-10,7.48,8.699491264291819,-0.1401796067429112
2008-03-11,7.46,8.659491264291818,-0.1385175211433063
2008-03-12,7.42,8.809491264291818,-0.1577266180992708
2008-03-13,7.57,8.859491264291819,-0.1455491320917165
2008-03-14,7.62,8.479491264291818,-0.10136118282369622
2008-03-17,7.24,8.959491264291819,-0.1919184040219868
2008-03-18,7.72,8.069491264291818,-0.043310197984642085
2008-03-19,6.83,7.949491264291818,-0.14082552292628348
2008-03-20,6.71,8.409491264291818,-0.20209204229846311
2008-03-24,7.17,8.369491264291819,-0.14331710571339162
2008-03-25,7.13,8.239491264291818,-0.13465531168169498
2008-03-26,7.0,8.119491264291819,-0.13787702059797224
2008-03-27,6.88,8.309491264291818,-0.17203114111627238
2008-03-28,7.07,8.662071891602693,-0.1837980464172898
2008-03-31,7.28,9.112071891602692,-0.20105985920623093
2008-04-01,7.73,8.892071891602692,-0.13068629063830495
2008-04-02,7.51,9.012071891602693,-0.16667331437982646
2008-04-03,7.63,9.052071891602692,-0.15709904965755972
2008-04-04,7.67,9.242071891602693,-0.1700995090755646
2008-04-07,7.86,9.112071891602692,-0.13740803480233177
2008-04-08,7.73,9.252071891602693,-0.16451146396561678
2008-04-09,7.87,9.272071891602693,-0.15121451904104488
2008-04-10,7.89,8.912071891602693,-0.11468398191061835
2008-04-11,7.53,8.672071891602693,-0.1316953901994954
2008-04-14,7.29,8.852071891602693,-0.176463986141427
2008-04-15,7.47,9.182071891602693,-0.18645812315719712
2008-04-16,7.8,8.822071891602693,-0.11585395178830438
2008-04-17,7.44,8.852071891602693,-0.15951880067108593
2008-04-18,7.47,8.692071891602692,-0.14059615553609517
2008-04-21,7.31,8.752071891602693,-0.1647692008776015
2008-04-22,7.37,9.872071891602692,-0.25344952093906303
2008-04-23,8.49,10.072071891602693,-0.15707511906479743
2008-04-24,8.69,10.042071891602692,-0.13464073013989397
2008-04-25,8.66,10.392071891602692,-0.16667243160647216
2008-04-28,9.01,10.182071891602693,-0.11511133530390005
2008-04-29,8.8,10.072071891602693,-0.1262969432002612
2008-04-30,8.69,10.302071891602692,-0.15648035740429134
2008-05-01,8.92,10.192071891602692,-0.12480994101412879
2008-05-02,8.81,9.842071891602695,-0.10486327502680237
2008-05-05,8.46,9.922071891602691,-0.14735550271915288
2008-05-06,8.54,9.652071891602693,-0.11521587324377447
2008-05-07,8.27,9.772071891602693,-0.1537106877911376
2008-05-08,8.39,9.662071891602693,-0.13165622299998103
2008-05-09,8.28,9.862071891602692,-0.16041982952383338
2008-05-12,8.48,9.762071891602695,-0.13133194529181136
2008-05-13,8.38,9.892071891602692,-0.15285694525595572
2008-05-14,8.51,10.632071891602692,-0.199591567216426
2008-05-15,9.25,10.682071891602693,-0.1340631205382976
2008-05-16,9.3,10.382071891602692,-0.10422504321877224
2008-05-19,9.0,10.382071891602692,-0.13312100956655382
2008-05-20,9.0,10.312071891602692,-0.12723649576872476
2008-05-21,8.93,10.502071891602691,-0.1496915949375378
2008-05-22,9.12,10.682071891602693,-0.14623304424965133
2008-05-23,9.3,10.882071891602692,-0.14538333392407743
2008-05-27,9.5,11.302071891602692,-0.159446153668657
2008-05-28,9.92,11.192071891602692,-0.1136583024057517
2008-05-29,9.81,11.712071891602692,-0.16240268239528455
2008-05-30,10.33,11.292071891602692,-0.08519888120072394
2008-06-02,9.91,11.502071891602691,-0.1384160963873834
2008-06-03,10.12,12.032071891602692,-0.15891459998150015
2008-06-04,10.65,12.352071891602693,-0.13779646900855647
2008-06-05,10.97,12.032071891602692,-0.08827007527638886
2008-06-06,10.65,12.582071891602693,-0.15355753076662693
2008-06-09,11.2,12.192071891602692,-0.08137024620778233
2008-06-10,10.81,12.102071891602693,-0.10676451959430411
2008-06-11,10.72,11.992071891602693,-0.10607607285055098
2008-06-12,10.61,12.232071891602693,-0.1326081064579292
2008-06-13,10.85,12.532071891602692,-0.13422137266303036
2008-06-16,11.15,12.232071891602693,-0.08846186493929409
2008-06-17,10.85,11.652071891602693,-0.06883513070158132
2008-06-18,10.27,12.022071891602693,-0.14573793164774695
2008-06-19,10.64,11.472071891602692,-0.0725302194289551
2008-06-20,10.09,11.142071891602692,-0.09442336235467963
2008-06-23,9.76,10.972071891602692,-0.11046882517515522
2008-06-24,9.59,11.242071891602693,-0.1469543966212059
2008-06-25,9.86,11.092071891602695,-0.11107680365247552
2008-06-26,9.71,10.942071891602692,-0.11259950618202608
2008-06-27,9.56,11.252071891602691,-0.15037869539968607
2008-06-30,9.87,10.782071891602692,-0.08459152385294655
2008-07-01,9.4,11.242071891602693,-0.16385519585394537
2008-07-02,9.86,11.062071891602692,-0.1086660711828491
2008-07-03,9.68,11.272071891602693,-0.1412403954581528
2008-07-07,9.89,11.302071891602692,-0.12493920629294919
2008-07-08,9.92,11.482071891602693,-0.13604442702933262
2008-07-09,10.1,11.482071891602693,-0.12036781381010675
2008-07-10,10.1,11.442071891602692,-0.11729273372138449
2008-07-11,10.06,11.242071891602693,-0.10514715641390315
2008-07-14,9.86,11.242071891602693,-0.12293747139573419
2008-07-15,9.86,11.682071891602693,-0.155971638294097
2008-07-16,10.3,12.232071891602693,-0.15795131918159
2008-07-17,10.85,11.632071891602692,-0.06723410058764145
2008-07-18,10.25,11.632071891602692,-0.11881562497910825
2008-07-21,10.25,10.392071891602692,-0.013671180596575017
2008-07-22,9.01,10.312071891602692,-0.12626675854180114
2008-07-23,8.93,10.432071891602693,-0.14398596052734136
2008-07-24,9.05,10.492071891602693,-0.1374439583050181
2008-07-25,9.11,10.588879168062743,-0.1396634284507854
2008-07-28,9.05,10.758879168062743,-0.15883431176878293
2008-07-29,9.22,10.868879168062742,-0.15170645864826893
2008-07-30,9.33,10.998879168062745,-0.15173174853203586
2008-07-31,9.46,11.008879168062743,-0.14069362960728193
2008-08-01,9.47,10.708879168062742,-0.11568709933318422
2008-08-04,9.17,10.808879168062743,-0.15162341465571927
2008-08-05,9.27,10.788879168062742,-0.14078192409077406
2008-08-06,9.25,10.948879168062742,-0.15516466498399906
2008-08-07,9.41,11.048879168062744,-0.1483299023488277
2008-08-08,9.51,11.488879168062743,-0.17224301336232284
2008-08-11,9.95,11.378879168062742,-0.12557292743499704
2008-08-12,9.84,11.358879168062742,-0.1337173453110856
2008-08-13,9.82,11.528879168062742,-0.1482259587555287
2008-08-14,9.99,11.328879168062741,-0.11818284476342344
2008-08-15,9.79,10.938879168062742,-0.10502713764468863
2008-08-18,9.4,10.738879168062743,-0.12467587604901531
2008-08-19,9.2,10.838879168062743,-0.15120374926697
2008-08-20,9.3,10.658879168062741,-0.12748799818787304
2008-08-21,9.12,10.638879168062743,-0.14276684076103863
2008-08-22,9.1,10.778879168062742,-0.15575637706721623
2008-08-25,9.24,11.108879168062742,-0.16823291889209135
2008-08-26,9.57,11.408879168062741,-0.1611796514779802
2008-08-27,9.87,11.568879168062743,-0.14684907184031282
2008-08-28,10.03,11.238879168062743,-0.10756225331597002
2008-08-29,9.7,10.878879168062742,-0.10836402811822676
2008-09-02,9.34,10.788879168062742,-0.1342937617052674
2008-09-03,9.25,10.738879168062743,-0.1386438141971693
2008-09-04,9.2,10.438879168062742,-0.11867932831841133
2008-09-05,8.9,9.758879168062743,-0.0880100217731501
2008-09-08,8.22,9.538879168062742,-0.1382635365042153
2008-09-09,8.0,10.058879168062743,-0.20468276173350897
2008-09-10,8.52,10.048879168062744,-0.15214424837765128
2008-09-11,8.51,9.948879168062742,-0.14462726340890142
2008-09-12,8.41,9.588879168062743,-0.12294233219552742
2008-09-15,8.05,10.248879168062745,-0.21454825761970409
2008-09-16,8.71,9.958879168062742,-0.12540358678793773
2008-09-17,8.42,9.988879168062743,-0.15706258346570967
2008-09-18,8.45,10.528879168062742,-0.19744543886196442
2008-09-19,8.99,10.248879168062745,-0.12283091130448942
2008-09-22,8.71,10.168879168062745,-0.14346509029673837
2008-09-23,8.63,10.088879168062743,-0.1446027000383705
2008-09-24,8.55,9.998879168062745,-0.14490415812710145
2008-09-25,8.46,9.948879168062742,-0.1496529551632556
2008-09-26,8.41,9.578879168062741,-0.12202671602330473
2008-09-29,8.04,9.898879168062743,-0.1877868328830743
2008-09-30,8.36,9.808879168062743,-0.14771098137086114
2008-10-01,8.27,9.038879168062742,-0.08506355199209203
2008-10-02,7.5,9.008879168062743,-0.16748800154983212
2008-10-03,7.47,8.90057808967247,-0.1607286712457925
2008-10-06,7.51,8.24057808967247,-0.08865616971557722
2008-10-07,6.85,7.970578089672469,-0.140589311975302
2008-10-08,6.58,7.730578089672469,-0.14883467656960403
2008-10-09,6.34,7.8705780896724695,-0.19446831887493077
2008-10-10,6.48,8.39057808967247,-0.22770517945886248
2008-10-13,7.0,8.18057808967247,-0.1443147509542002
2008-10-14,6.79,7.36057808967247,-0.0775181083226385
2008-10-15,5.97,7.94057808967247,-0.24816557024171926
2008-10-16,6.55,7.770578089672469,-0.1570768706764154
2008-10-17,6.38,8.06057808967247,-0.20849349401201045
2008-10-20,6.67,7.770578089672469,-0.14163400418499095
2008-10-21,6.38,7.550578089672469,-0.15503158510122061
2008-10-22,6.16,7.230578089672469,-0.14806258592263732
2008-10-23,5.84,7.550578089672469,-0.22654928792964402
2008-10-24,6.16,7.380578089672469,-0.1653770307478225
2008-10-27,5.99,7.5805780896724695,-0.20982279594737252
2008-10-28,6.19,7.99057808967247,-0.22533765010064177
2008-10-29,6.6,8.24057808967247,-0.19908531559558051
2008-10-30,6.85,8.520578089672469,-0.1960639374571692
2008-10-31,7.13,8.350578089672469,-0.14616689725733023
2008-11-03,6.96,8.57057808967247,-0.18791942303322728
2008-11-04,7.18,8.49057808967247,-0.15435675590412323
2008-11-05,7.1,7.810578089672469,-0.09097637607797948
2008-11-06,6.42,7.69057808967247,-0.16521229936910786
2008-11-07,6.3,7.510578089672469,-0.16118307741678273
2008-11-10,6.12,7.270578089672469,-0.15825125258015094
2008-11-11,5.88,7.090578089672469,-0.17073052075058504
2008-11-12,5.7,7.520578089672469,-0.24207954069017024
2008-11-13,6.13,6.680578089672469,-0.08241473750955919
2008-11-14,5.29,6.44057808967247,-0.1786451578806929
2008-11-17,5.05,6.250578089672469,-0.19207472852089114
2008-11-18,4.86,5.850578089672469,-0.16931285669377738
2008-11-19,4.46,5.730578089672469,-0.221719008063476
2008-11-20,4.34,5.850578089672469,-0.258192962561933
2008-11-21,4.46,6.170578089672469,-0.2772152081723782
2008-11-24,4.78,6.160578089672469,-0.2240987890384598
2008-11-25,4.77,6.840578089672469,-0.3026905127796896
2008-11-26,5.45,6.78057808967247,-0.1962337240388219
2008-11-28,5.39,6.57057808967247,-0.17967644148816742
2008-12-01,5.18,5.74057808967247,-0.09765185333528903
2008-12-02,4.35,5.36057808967247,-0.1885203559704539
2008-12-03,3.97,5.36057808967247,-0.25940823292016135
2008-12-04,3.97,5.20057808967247,-0.23662332695594057
2008-12-05,3.81,5.65057808967247,-0.325732705656521
2008-12-08,4.26,5.600578089672469,-0.23936423494290904
2008-12-09,4.21,5.69057808967247,-0.26018061194160447
2008-12-10,4.3,5.5405780896724695,-0.22390769872639882
2008-12-11,4.15,5.800578089672469,-0.2845540675697841
2008-12-12,4.41,6.130578089672469,-0.28065511351546824
2008-12-15,4.74,6.630578089672469,-0.2851302049540989
2008-12-16,5.24,6.850578089672469,-0.2351010482021192
2008-12-17,5.46,6.680578089672469,-0.1827054595109614
2008-12-18,5.29,6.7905780896724695,-0.2209794320684776
2008-12-19,5.4,6.5405780896724695,-0.17438490513146454
2008-12-22,5.15,6.480578089672469,-0.2053178082666567
2008-12-23,5.09,6.500578089672469,-0.2169927151422838
2008-12-24,5.11,6.5405780896724695,-0.21872349355958953
2008-12-26,5.15,6.410578089672469,-0.19664031418684025
2008-12-29,5.02,6.61057808967247,-0.24061104310338421
2008-12-30,5.22,6.930578089672469,-0.24681607616851908
2008-12-31,5.54,6.980578089672469,-0.2063694541006218
2009-01-02,5.59,7.038238451972946,-0.20576717624094965
2009-01-05,5.56,7.458238451972946,-0.2545156559684413
2009-01-06,5.98,7.138238451972946,-0.16225830220799342
2009-01-07,5.66,6.788238451972946,-0.16620489394344018
2009-01-08,5.31,6.428238451972946,-0.17395721399067543
2009-01-09,4.95,6.158238451972946,-0.19619871191994143
2009-01-12,4.68,6.088238451972946,-0.23130474653413002
2009-01-13,4.61,5.818238451972946,-0.20766396254578323
2009-01-14,4.34,5.928238451972946,-0.2679106896323262
2009-01-15,4.45,6.068238451972946,-0.26667351073635115
2009-01-16,4.59,5.548238451972946,-0.17271039452750947
2009-01-20,4.07,5.718238451972946,-0.28824234347979294
2009-01-21,4.24,5.588238451972946,-0.24126358664901737
2009-01-22,4.11,5.818238451972946,-0.29360062604407144
2009-01-23,4.34,5.928238451972946,-0.2679106896323262
2009-01-26,4.45,5.888238451972946,-0.24425614956049224
2009-01-27,4.41,6.258238451972946,-0.29532886388985036
2009-01-28,4.78,6.048238451972946,-0.20968724398741978
2009-01-29,4.57,5.798238451972946,-0.21182958620044634
2009-01-30,4.32,5.868238451972946,-0.26383359583017907
2009-02-02,4.39,6.288238451972945,-0.30187125797962866
2009-02-03,4.81,6.388238451972946,-0.24705377919722493
2009-02-04,4.91,6.498238451972945,-0.24441061430898037
2009-02-05,5.02,8.248238451972947,-0.3913851994907791
2009-02-06,6.77,7.848238451972946,-0.13738604638113294
2009-02-09,6.37,7.718238451972946,-0.17468214546135297
2009-02-10,6.24,7.458238451972946,-0.1633413117343656
2009-02-11,5.98,7.888238451972946,-0.24190932659948572
2009-02-12,6.41,7.878238451972946,-0.18636633822694904
2009-02-13,6.4,7.548238451972946,-0.1521200554644403
2009-02-17,6.07,7.758238451972946,-0.21760589886788295
2009-02-18,6.28,7.538238451972946,-0.1669141219118152
2009-02-19,6.06,7.358238451972946,-0.17643332170417136
2009-02-20,5.88,7.248238451972946,-0.18876841056470983
2009-02-23,5.77,7.908238451972946,-0.27038113038176015
2009-02-24,6.43,7.848238451972946,-0.18070786975342457
2009-02-25,6.37,7.508238451972946,-0.15159860188961494
2009-02-26,6.03,7.978238451972946,-0.24419406159653756
2009-02-27,6.5,7.688238451972946,-0.154552757357314
2009-03-02,6.21,8.428238451972947,-0.2631912308382405
2009-03-03,6.95,8.228238451972945,-0.15534776482643775
2009-03-04,6.75,8.398238451972945,-0.1962600206458457
2009-03-05,6.92,8.418238451972947,-0.17797529263640788
2009-03-06,6.94,8.428238451972947,-0.17657763961632666
2009-03-09,6.95,9.038238451972946,-0.23104485050591983
2009-03-10,7.56,9.178238451972947,-0.1763125310418462
2009-03-11,7.7,9.188238451972946,-0.1619721190032224
2009-03-12,7.71,9.198238451972946,-0.16179602863564935
2009-03-13,7.72,8.758238451972947,-0.1185442092797856
2009-03-16,7.28,9.188238451972946,-0.2076827306939557
2009-03-17,7.71,9.548238451972946,-0.19252121333366068
2009-03-18,8.07,9.638238451972946,-0.16271006987297842
2009-03-19,8.16,9.168238451972947,-0.10997079289053391
2009-03-20,7.69,9.988238451972945,-0.2300944719155139
2009-03-23,8.51,9.238238451972945,-0.07882871347810039
2009-03-24,7.76,9.078238451972945,-0.14520861717247102
2009-03-25,7.6,9.478238451972945,-0.19816324114339834
2009-03-26,8.0,9.568238451972945,-0.1639004357849776
2009-03-27,8.09,9.448238451972946,-0.14375573382034235
2009-03-30,7.97,9.538238451972946,-0.16441594114776636
2009-03-31,8.06,9.928238451972947,-0.18817421247589883
2009-04-01,8.45,10.288238451972946,-0.1786737798267528
2009-04-02,8.81,10.318238451972945,-0.1461720873183111
2009-04-03,8.84,10.1434935258061,-0.12850538352391883
2009-04-06,8.56,9.9834935258061,-0.14258470966366077
2009-04-07,8.4,10.3834935258061,-0.19102371671697227
2009-04-08,8.8,10.8034935258061,-0.18544867185974545
2009-04-09,9.22,10.5034935258061,-0.12219682171961888
2009-04-13,8.92,10.5334935258061,-0.1531774355633474
2009-04-14,8.95,10.443493525806101,-0.1430070811185593
2009-04-15,8.86,10.5534935258061,-0.16046757613154905
2009-04-16,8.97,10.593493525806101,-0.15325383659802283
2009-04-17,9.01,10.363493525806101,-0.13060205252560553
2009-04-20,8.78,10.4134935258061,-0.15686316237274978
2009-04-21,8.83,10.373493525806099,-0.1487920652735124
2009-04-22,8.79,10.8334935258061,-0.1886273823802418
2009-04-23,9.25,10.0634935258061,-0.08083609570772177
2009-04-24,8.48,10.0334935258061,-0.1548307697424154
2009-04-27,8.45,9.603493525806101,-0.12011186582325306
2009-04-28,8.02,10.093493525806101,-0.20542872698187076
2009-04-29,8.51,10.423493525806101,-0.18357506732927353
2009-04-30,8.84,10.8034935258061,-0.1817461658227444
2009-05-01,9.22,11.3034935258061,-0.1843229724553248
2009-05-04,9.72,11.4034935258061,-0.14762962963905357
2009-05-05,9.82,11.353493525806101,-0.13506798786827356
2009-05-06,9.77,10.773493525806101,-0.09314467246881442
2009-05-07,9.19,10.6334935258061,-0.13574969715295648
2009-05-08,9.05,10.593493525806101,-0.14570203135029058
2009-05-11,9.01,10.0534935258061,-0.10379412123035436
2009-05-12,8.47,9.793493525806102,-0.13514008278237621
2009-05-13,8.21,10.183493525806101,-0.19379336971198036
2009-05-14,8.6,10.343493525806101,-0.16855944478103457
2009-05-15,8.76,10.613493525806101,-0.17463557322567147
2009-05-18,9.03,10.6434935258061,-0.1515943540430632
2009-05-19,9.06,10.5534935258061,-0.14151650561533113
2009-05-20,8.97,10.433493525806101,-0.14026879129088543
2009-05-21,8.85,10.263493525806101,-0.13772050639989908
2009-05-22,8.68,10.603493525806101,-0.18140186733031205
2009-05-26,9.02,10.6634935258061,-0.15412336696494233
2009-05-27,9.08,10.8034935258061,-0.15953112960073734
2009-05-28,9.22,11.113493525806101,-0.17037788535255016
2009-05-29,9.53,11.4834935258061,-0.17011317343595334
2009-06-01,9.9,11.363493525806101,-0.12878904911439049
2009-06-02,9.78,11.0634935258061,-0.11601159460276211
2009-06-03,9.48,11.463493525806102,-0.17302696785591154
2009-06-04,9.88,11.3934935258061,-0.1328384066202397
2009-06-05,9.81,11.3234935258061,-0.13365959209998812
2009-06-08,9.74,11.763493525806101,-0.1720146758585851
2009-06-09,10.18,11.8134935258061,-0.13827353629456007
2009-06-10,10.23,12.0834935258061,-0.1533905341073497
2009-06-11,10.5,11.843493525806101,-0.1134372660295484
2009-06-12,10.26,11.6334935258061,-0.11806372030545564
2009-06-15,10.05,11.293493525806102,-0.11010707386201335
2009-06-16,9.71,11.4034935258061,-0.14850655388839606
2009-06-17,9.82,11.3134935258061,-0.13200993330658106
2009-06-18,9.73,11.263493525806101,-0.1361472372930007
2009-06-19,9.68,10.8334935258061,-0.10647475101714898
2009-06-22,9.25,11.173493525806101,-0.17214790713071382
2009-06-23,9.59,11.5034935258061,-0.1663402097383293
2009-06-24,9.92,11.5634935258061,-0.142127768060607
2009-06-25,9.98,11.603493525806101,-0.13991420102880747
2009-06-26,10.02,11.5534935258061,-0.13272985546586935
2009-06-29,9.97,11.373493525806099,-0.12340038903803974
2009-06-30,9.79,11.623493525806099,-0.15774031462532656
2009-07-01,10.04,11.683493525806101,-0.14066798789043788
2009-07-02,10.1,11.662631664567906,-0.13398619707036774
2009-07-06,9.84,11.322631664567906,-0.13094408689523385
2009-07-07,9.5,11.802631664567906,-0.1950947661512239
2009-07-08,9.98,11.982631664567906,-0.16712786645103983
2009-07-09,10.16,12.142631664567906,-0.16327858073412604
2009-07-10,10.32,12.412631664567906,-0.16858887954770807
2009-07-13,10.59,12.372631664567907,-0.1440786174596076
2009-07-14,10.55,13.072631664567906,-0.19297045379204347
2009-07-15,11.25,12.852631664567907,-0.12469288052391925
2009-07-16,11.03,13.152631664567906,-0.16138455928071793
