date,MHK,dcf,Deviation
2014-12-09,157.6,154.7296034473354,0.01855104962924292
2014-12-10,153.29,158.0596034473354,-0.03017598009427258
2014-12-11,156.62,155.2296034473354,0.00895703217547883
2014-12-12,153.79,154.6796034473354,-0.005751265373771797
2014-12-15,153.24,148.2196034473354,0.03387133979513335
2014-12-16,146.78,153.1496034473354,-0.041590727654255866
2014-12-17,151.71,155.35960344733542,-0.023491328288389735
2014-12-18,153.92,156.3996034473354,-0.015854282189215252
2014-12-19,154.96,155.9796034473354,-0.0065367741986832595
2014-12-22,154.54,156.2096034473354,-0.010688225374685834
2014-12-23,154.77,155.9996034473354,-0.007882093416670122
2014-12-24,154.56,156.7396034473354,-0.013905888488915052
2014-12-26,155.3,157.4096034473354,-0.013401999631116546
2014-12-29,155.97,157.0796034473354,-0.007063956255195181
2014-12-30,155.64,156.79960344733544,-0.007395448852170916
2014-12-31,155.36,155.90414664067717,-0.0034902640654663752
2015-01-02,154.57,155.44414664067722,-0.005623541700144452
2015-01-05,154.11,154.07414664067718,0.0002327019821595222
2015-01-06,152.74,155.3841466406772,-0.01701683664545084
2015-01-07,154.05,157.32414664067718,-0.02081146925370081
2015-01-08,155.99,159.68414664067717,-0.02313408511985704
2015-01-09,158.35,159.09414664067717,-0.004677397983458564
2015-01-12,157.76,161.44414664067722,-0.02281994558078937
2015-01-13,160.11,168.3841466406772,-0.04913851336808894
2015-01-14,167.05,163.99414664067717,0.018633917258147115
2015-01-15,162.66,169.7841466406772,-0.041960022661917784
2015-01-16,168.45,170.1641466406772,-0.010073488890094073
2015-01-20,168.83,168.6341466406772,0.0011614098521821603
2015-01-21,167.3,169.43414664067717,-0.012595729272937506
2015-01-22,168.1,168.42414664067718,-0.0019245853230815957
2015-01-23,167.09,168.93414664067717,-0.010916364023193403
2015-01-26,167.6,166.96414664067717,0.0038083227574075007
2015-01-27,165.63,166.09414664067717,-0.002794479215943113
2015-01-28,164.76,170.36414664067718,-0.032895105872816965
2015-01-29,169.03,166.37414664067717,0.015963137380104797
2015-01-30,165.04,168.04414664067718,-0.01787712753304549
2015-02-02,166.71,170.39414664067718,-0.021621321584750275
2015-02-03,169.06,169.67414664067718,-0.0036195652244992438
2015-02-04,168.34,167.8141466406772,0.0031335460677743843
2015-02-05,166.48,166.86414664067718,-0.002302152070476793
2015-02-06,165.53,167.20414664067718,-0.01001259044295677
2015-02-09,165.87,169.58414664067718,-0.021901496774618168
2015-02-10,168.25,169.68414664067717,-0.008451859935472483
2015-02-11,168.35,173.2541466406772,-0.028306085226625033
2015-02-12,171.92,174.33414664067718,-0.013847812876573329
2015-02-13,173.0,172.77414664067717,0.0013072173338093407
2015-02-17,171.44,173.0041466406772,-0.009041093355559027
2015-02-18,171.67,174.0041466406772,-0.013414316185793362
2015-02-19,172.67,185.59414664067717,-0.06963660694374807
2015-02-20,184.26,184.57414664067718,-0.0017020078185097098
2015-02-23,183.24,184.84414664067717,-0.008678374023904034
2015-02-24,183.51,187.22414664067716,-0.019837968057642708
2015-02-25,185.89,187.48414664067718,-0.008502834342214882
2015-02-26,186.15,185.68414664067717,0.0025088483198532074
2015-02-27,184.35,187.5041466406772,-0.016821743397076094
2015-03-02,186.17,186.92414664067718,-0.004034506264869453
2015-03-03,185.59,186.36414664067718,-0.004153946210317949
2015-03-04,185.03,186.51414664067718,-0.007957287248223643
2015-03-05,185.18,181.58414664067718,0.019802683361110685
2015-03-06,180.25,184.97414664067716,-0.02553949687819934
2015-03-09,183.64,181.8841466406772,0.0096536910541829
2015-03-10,180.55,179.90414664067717,0.0035899859529797684
2015-03-11,178.57,181.49414664067717,-0.016111520370221122
2015-03-12,180.16,179.93414664067717,0.0012552001025900594
2015-03-13,178.6,181.48414664067718,-0.01589200320834383
2015-03-16,180.15,179.33414664067718,0.004549347542593285
2015-03-17,178.0,182.0641466406772,-0.022322608353517404
2015-03-18,180.73,181.20414664067718,-0.0026166434348624534
2015-03-19,179.87,182.36414664067718,-0.01367673792585744
2015-03-20,181.03,182.42414664067718,-0.007642336096126856
2015-03-23,181.09,182.8141466406772,-0.009431144538644576
2015-03-24,181.48,182.2841466406772,-0.004411500700948756
2015-03-25,180.95,181.42414664067718,-0.002613470419768671
2015-03-26,180.09,182.55414664067717,-0.013498168549013423
2015-03-27,181.22,186.05414664067717,-0.025982471919925976
2015-03-30,184.72,187.08414664067718,-0.012636809067621657
2015-03-31,185.75,185.99414664067717,-0.001312657656635019
2015-04-01,184.66,186.61414664067718,-0.010471588975726753
2015-04-02,185.28,184.86574595403238,0.0022408372293623025
2015-04-06,183.41,182.55574595403237,0.00467941472618838
2015-04-07,181.1,184.86574595403238,-0.02037016611486664
2015-04-08,183.41,185.70574595403238,-0.012362277441865688
2015-04-09,184.25,185.3157459540324,-0.005750973553519612
2015-04-10,183.86,183.86574595403238,-3.125081293720022e-05
2015-04-13,182.41,184.8157459540324,-0.013016996693727356
2015-04-14,183.36,182.94574595403236,0.0022643546249594415
2015-04-15,181.49,177.84574595403234,0.020491094832876033
2015-04-16,176.39,178.55574595403237,-0.012129242564895892
2015-04-17,177.1,178.33574595403238,-0.00692932281983949
2015-04-20,176.88,181.08574595403238,-0.023225162929720544
2015-04-21,179.63,183.47574595403236,-0.020960514067052016
2015-04-22,182.02,179.99574595403237,0.011246121597143777
2015-04-23,178.54,180.71574595403237,-0.012039603646855523
2015-04-24,179.26,179.46574595403237,-0.0011464357888389953
2015-04-27,178.01,179.15574595403237,-0.006395250947331288
2015-04-28,177.7,176.20574595403238,0.00848016639796434
2015-04-29,174.75,174.95574595403238,-0.0011759885501927414
2015-04-30,173.5,179.14574595403238,-0.031514820092245155
2015-05-01,177.69,180.42574595403238,-0.01516272491803572
2015-05-04,178.97,178.00574595403236,0.005416982697944217
2015-05-05,176.55,176.92574595403238,-0.0021237494407964075
2015-05-06,175.47,180.64574595403238,-0.028651358085949097
2015-05-07,179.19,185.70574595403238,-0.035086399295610526
2015-05-08,184.25,184.02574595403237,0.0012186014777717524
2015-05-11,182.57,182.28574595403236,0.0015593871285981553
2015-05-12,180.83,182.80574595403237,-0.010807898535799776
2015-05-13,181.35,184.57574595403236,-0.017476542962669206
2015-05-14,183.12,184.50574595403236,-0.007510584274039944
2015-05-15,183.05,187.24574595403237,-0.022407697075598088
2015-05-18,185.79,190.34574595403234,-0.023934057108544682
2015-05-19,188.89,189.90574595403237,-0.005348684680021476
2015-05-20,188.45,190.07574595403236,-0.008553147829947427
2015-05-21,188.62,188.63574595403236,-8.347280072884544e-05
2015-05-22,187.18,188.01574595403235,-0.004445084903881846
2015-05-26,186.56,190.95574595403238,-0.02301971031073624
2015-05-27,189.5,190.28574595403236,-0.004129294867005862
2015-05-28,188.83,188.09574595403234,0.003903618565340272
2015-05-29,186.64,190.25574595403236,-0.019004660994080935
2015-06-01,188.8,190.90574595403237,-0.011030291118316549
2015-06-02,189.45,190.92574595403238,-0.007729423534046043
2015-06-03,189.47,190.02574595403237,-0.002924582409832066
2015-06-04,188.57,190.05574595403237,-0.007817421917839518
2015-06-05,188.6,188.32574595403236,0.0014562748421800276
2015-06-08,186.87,188.40574595403237,-0.008151269199650923
2015-06-09,186.95,193.89574595403238,-0.035822064686654054
2015-06-10,192.44,191.44574595403236,0.005193398479621303
2015-06-11,189.99,192.07574595403236,-0.010858976200626147
2015-06-12,190.62,190.50574595403236,0.0005997406818123441
2015-06-15,189.05,192.53574595403236,-0.01810440932285151
2015-06-16,191.08,193.84574595403234,-0.014267767086764915
2015-06-17,192.39,193.10574595403236,-0.003706497445201573
2015-06-18,191.65,194.23574595403238,-0.013312410346159043
2015-06-19,192.78,195.79574595403236,-0.015402510097131339
2015-06-22,194.34,194.74574595403237,-0.0020834650433295687
2015-06-23,193.29,193.32574595403236,-0.00018490012210203854
2015-06-24,191.87,193.35574595403236,-0.0076840020796981046
2015-06-25,191.9,194.62574595403237,-0.014005063619261016
2015-06-26,193.17,190.19574595403236,0.01563785788713945
2015-06-29,188.74,192.35574595403236,-0.0187971819406757
2015-06-30,190.9,195.55574595403237,-0.023807768630468962
2015-07-01,194.1,195.00574595403236,-0.00464471418317014
2015-07-02,193.55,193.8531627831188,-0.0015638784467909561
2015-07-06,191.53,196.55316278311878,-0.02555625517286364
2015-07-07,194.23,191.9431627831188,0.011914137412985859
2015-07-08,189.62,191.7331627831188,-0.011021373415245339
2015-07-09,189.41,196.33316278311878,-0.03526231984948214
2015-07-10,194.01,197.77316278311878,-0.01902767155140017
2015-07-13,195.45,198.3731627831188,-0.014735676651557506
2015-07-14,196.05,197.08316278311878,-0.005242268129498795
2015-07-15,194.76,197.5331627831188,-0.014038973223770013
2015-07-16,195.21,195.89316278311878,-0.0034874253568264457
2015-07-17,193.57,199.14316278311878,-0.0279857099045292
2015-07-20,196.82,197.4731627831188,-0.003307602784668795
2015-07-21,195.15,200.14316278311878,-0.024947955821651102
2015-07-22,197.82,200.3131627831188,-0.012446325286262772
2015-07-23,197.99,198.3231627831188,-0.0016798984971972963
2015-07-24,196.0,193.8731627831188,0.01097025078845193
2015-07-27,191.55,198.42316278311878,-0.03463891355582971
2015-07-28,196.1,201.9031627831188,-0.028742307466240513
2015-07-29,199.58,202.9831627831188,-0.01676573926850744
2015-07-30,200.66,203.9131627831188,-0.015953667427437423
2015-07-31,201.59,203.1531627831188,-0.007694503800502406
2015-08-03,200.83,205.11316278311878,-0.02088194987099712
2015-08-04,202.79,205.08316278311878,-0.011181623844683353
2015-08-05,202.76,199.96316278311878,0.013986762251378737
2015-08-06,197.64,206.17316278311878,-0.04138832944079707
2015-08-07,203.85,207.74316278311878,-0.018740269142735633
2015-08-10,205.42,207.24316278311878,-0.008797215592712848
2015-08-11,204.92,207.6231627831188,-0.013019562686955699
2015-08-12,205.3,208.21316278311878,-0.013991251773804558
2015-08-13,205.89,209.70316278311878,-0.018183620754745
2015-08-14,207.38,210.7531627831188,-0.016005277162032705
2015-08-17,208.43,213.6531627831188,-0.024446924703009798
2015-08-18,211.33,213.1631627831188,-0.00859981039493174
2015-08-19,210.84,206.7331627831188,0.01986540118476121
2015-08-20,204.41,202.5031627831188,0.009416333012652434
2015-08-21,200.18,192.6531627831188,0.03906936750036438
2015-08-24,190.33,191.5031627831188,-0.006126075235882156
2015-08-25,189.18,195.1331627831188,-0.030508206284420414
2015-08-26,192.81,196.6931627831188,-0.019742235714621748
2015-08-27,194.37,199.9131627831188,-0.02772785296350111
2015-08-28,197.59,199.2931627831188,-0.008546017130413364
2015-08-31,196.97,195.18316278311877,0.009154668832099588
2015-09-01,192.86,200.1931627831188,-0.03663043573103064
2015-09-02,197.87,202.70316278311878,-0.02384354894496643
2015-09-03,200.38,199.8231627831188,0.002786650001559421
2015-09-04,197.5,206.5131627831188,-0.04364449539995885
2015-09-08,204.19,203.8131627831188,0.0018489346406060925
2015-09-09,201.49,204.5331627831188,-0.014878578816803767
2015-09-10,202.21,209.0331627831188,-0.032641532531362594
2015-09-11,206.71,207.6931627831188,-0.004733727244288
2015-09-14,205.37,208.93316278311877,-0.017054079570974934
2015-09-15,206.61,208.0731627831188,-0.007031963005454389
2015-09-16,205.75,209.2931627831188,-0.016929185530969337
2015-09-17,206.97,204.5131627831188,0.01201310068969308
2015-09-18,202.19,203.42316278311878,-0.006062056878122224
2015-09-21,201.1,200.71316278311878,0.0019273136425996817
2015-09-22,198.39,199.30316278311878,-0.004581777681634147
2015-09-23,196.98,195.14316278311878,0.009412767481495887
2015-09-24,192.82,193.8131627831188,-0.005124330921889797
2015-09-25,191.49,181.8431627831188,0.0530503158284088
2015-09-28,179.52,178.5131627831188,0.005640128723193749
2015-09-29,176.19,184.11316278311878,-0.0430342006152602
2015-09-30,181.79,188.45316278311878,-0.03535712897950716
2015-10-01,186.13,191.2931627831188,-0.02699083808328584
2015-10-02,188.97,196.61804484013692,-0.03889798032706138
2015-10-05,195.12,192.51804484013692,0.0135153832567938
2015-10-06,191.02,196.31804484013693,-0.02698704973580579
2015-10-07,194.82,199.01804484013692,-0.02109378998024547
2015-10-08,197.52,197.81804484013693,-0.0015066615402946626
2015-10-09,196.32,199.29804484013692,-0.014942669620897298
2015-10-12,197.8,195.24804484013694,0.013070323761513292
2015-10-13,193.75,191.60804484013693,0.011178837306388356
2015-10-14,190.11,192.98804484013692,-0.014913073203684513
2015-10-15,191.49,197.60804484013693,-0.030960504897897034
2015-10-16,196.11,199.49804484013694,-0.01698284733994193
2015-10-19,198.0,197.41804484013693,0.002947831644945831
2015-10-20,195.92,196.50804484013693,-0.002992472092505527
2015-10-21,195.01,197.75804484013693,-0.01389599519128737
2015-10-22,196.26,196.97804484013693,-0.0036453039257227093
2015-10-23,195.48,198.33804484013692,-0.014409967802397894
2015-10-26,196.84,196.72804484013693,0.0005690859173335117
2015-10-27,195.23,197.89804484013692,-0.013481916116413362
2015-10-28,196.4,193.88804484013693,0.012955699057846548
2015-10-29,192.39,196.99804484013694,-0.02339132271021449
2015-10-30,195.5,199.81804484013693,-0.021609884350492714
2015-11-02,198.32,199.68804484013694,-0.006850910084437722
2015-11-03,198.19,199.66804484013693,-0.00740251070881337
2015-11-04,198.17,198.95804484013692,-0.0039608593900796185
2015-11-05,197.46,188.6380448401369,0.04676657440623577
2015-11-06,187.14,187.8880448401369,-0.003981332823881245
2015-11-09,186.39,189.70804484013692,-0.01749026955041877
2015-11-10,188.21,189.18804484013694,-0.005169696853537298
2015-11-11,187.69,186.05804484013692,0.008771215247721731
2015-11-12,184.56,182.24804484013694,0.012685761111407512
2015-11-13,180.75,184.17804484013692,-0.01861266820978802
2015-11-16,182.68,183.96804484013694,-0.00700145963531984
2015-11-17,182.47,190.47804484013693,-0.04204182611627427
2015-11-18,188.98,192.87804484013694,-0.020209893994766248
2015-11-19,191.38,193.78804484013693,-0.012426178519543973
2015-11-20,192.29,195.80804484013692,-0.017966804392583358
2015-11-23,194.31,194.05804484013692,0.0012983494710081533
2015-11-24,192.56,194.65804484013694,-0.01077810496791931
2015-11-25,193.16,194.20804484013692,-0.00539650579871509
2015-11-27,192.71,192.21804484013694,0.0025593599199920103
2015-11-30,190.72,192.51804484013692,-0.009339617185651239
2015-12-01,191.02,191.55804484013692,-0.0028087822705954446
2015-12-02,190.06,185.6380448401369,0.02382030668159163
2015-12-03,184.14,190.97804484013693,-0.035805397661605065
2015-12-04,189.48,192.32804484013693,-0.01480826596300211
2015-12-07,190.83,193.89804484013692,-0.015822979765816703
2015-12-08,192.4,191.72804484013693,0.003504730674238843
2015-12-09,190.23,192.19804484013693,-0.010239671489758795
2015-12-10,190.7,191.88804484013693,-0.006191343713604969
2015-12-11,190.39,193.25804484013693,-0.014840493923600429
2015-12-14,191.76,195.18804484013694,-0.017562780768384578
2015-12-15,193.69,201.34804484013694,-0.03803386740714143
2015-12-16,199.85,194.83804484013692,0.025723698695372166
2015-12-17,193.34,189.51804484013692,0.020166708468773997
2015-12-18,188.02,190.94804484013693,-0.015334248866430089
2015-12-21,189.45,191.25804484013693,-0.009453431575378701
2015-12-22,189.76,194.02804484013694,-0.021997051218309527
2015-12-23,192.53,192.20804484013692,0.0016750347787515274
2015-12-24,190.71,191.93804484013694,-0.006398131444757427
2015-12-28,190.44,194.00804484013693,-0.018391221060327756
2015-12-29,192.51,191.38804484013693,0.005862200853769206
2015-12-30,189.89,190.88804484013693,-0.005228430313552468
2015-12-31,189.39,187.55330483637886,0.009792923484997829
2016-01-04,186.45,187.15330483637885,-0.003757907652198522
2016-01-05,186.05,183.22330483637887,0.015427596211876171
2016-01-06,182.12,177.85330483637887,0.023989968404277917
2016-01-07,176.75,177.92330483637886,-0.006594441562660092
2016-01-08,176.82,176.78330483637887,0.00020757143133565137
2016-01-11,175.68,180.07330483637887,-0.02439731330732653
2016-01-12,178.97,170.60330483637887,0.04904181177290434
2016-01-13,169.5,171.67330483637886,-0.012659538642016743
2016-01-14,170.57,166.54330483637887,0.024178066885229388
2016-01-15,165.44,164.44330483637887,0.006061026106309653
2016-01-19,163.34,163.66330483637887,-0.0019754265423277406
2016-01-20,162.56,166.35330483637887,-0.022802701996872732
2016-01-21,165.25,168.09330483637885,-0.016915039175096847
2016-01-22,166.99,165.53330483637887,0.008800012571856808
2016-01-25,164.43,167.47330483637887,-0.018171880225043457
2016-01-26,166.37,165.79330483637887,0.0034783983840016575
2016-01-27,164.69,164.48330483637886,0.0012566330900680711
2016-01-28,163.38,167.51330483637886,-0.024674486843992094
2016-01-29,166.41,168.72330483637887,-0.013710642039771681
2016-02-01,167.62,164.26330483637886,0.020434844939742902
2016-02-02,163.16,162.59330483637885,0.00348535362013469
2016-02-03,161.49,166.13330483637887,-0.027949271465778303
2016-02-04,165.03,161.02330483637886,0.024882703579413468
2016-02-05,159.92,152.88330483637887,0.04602657674853394
2016-02-08,151.78,154.80330483637886,-0.019529976052994336
2016-02-09,153.7,158.96330483637888,-0.0331101875479779
2016-02-10,157.86,153.92330483637886,0.025575692828359475
2016-02-11,152.82,156.31330483637885,-0.022348096600193323
2016-02-12,155.21,160.62330483637885,-0.03370186438321121
2016-02-16,159.52,164.17330483637886,-0.02834385797993466
2016-02-17,163.07,164.17330483637886,-0.0067203668554912666
2016-02-18,163.07,166.78330483637887,-0.022264247851556784
2016-02-19,165.68,167.57330483637887,-0.011298367829097322
2016-02-22,166.47,167.68330483637885,-0.0072356925310052
2016-02-23,166.58,171.77330483637886,-0.030233480349730057
2016-02-24,170.67,172.14330483637886,-0.008558595048347883
2016-02-25,171.04,179.59330483637885,-0.04762596714934042
2016-02-26,178.49,180.83330483637886,-0.012958369800845637
2016-02-29,179.73,185.96330483637888,-0.03351900441790545
2016-03-01,184.86,187.15330483637885,-0.012253616565220615
2016-03-02,186.05,187.99330483637883,-0.010337095983658506
2016-03-03,186.89,187.92330483637886,-0.005498545469272975
2016-03-04,186.82,182.05330483637886,0.026182964203287806
2016-03-07,180.95,180.49330483637883,0.0025302609647219754
2016-03-08,179.39,181.10330483637887,-0.009460373116475185
2016-03-09,180.0,181.39330483637886,-0.007681126035140373
2016-03-10,180.29,186.34330483637885,-0.03248469185246039
2016-03-11,185.24,186.40330483637885,-0.006240795126459586
2016-03-14,185.3,183.96330483637888,0.00726609670776468
2016-03-15,182.86,184.46330483637888,-0.008691727808959215
2016-03-16,183.36,187.60330483637887,-0.022618497259841552
2016-03-17,186.5,189.58330483637886,-0.016263588394768824
2016-03-18,188.48,189.60330483637887,-0.0059245002999723795
2016-03-21,188.5,189.13330483637887,-0.0033484575174465014
2016-03-22,188.03,187.41330483637887,0.0032905623437968767
2016-03-23,186.31,187.92330483637886,-0.008584910944300028
2016-03-24,186.82,189.95330483637886,-0.016495131996138834
2016-03-28,188.85,193.53330483637887,-0.024198960692260907
2016-03-29,192.43,192.22330483637887,0.001075286702603817
2016-03-30,191.12,192.00330483637887,-0.004600466836399475
2016-03-31,190.9,193.51330483637886,-0.013504522795414475
2016-04-01,192.41,191.21970734326754,0.006224738408346697
2016-04-04,189.9,190.53970734326757,-0.0033573440002985233
2016-04-05,189.22,193.83970734326755,-0.023832616168196097
2016-04-06,192.52,193.09970734326754,-0.003002114043792914
2016-04-07,191.78,195.23970734326755,-0.017720305927240276
2016-04-08,193.92,195.68970734326754,-0.009043435995145344
2016-04-11,194.37,196.58970734326755,-0.011291065912172549
2016-04-12,195.27,199.50970734326756,-0.021250631860097458
2016-04-13,198.19,198.00970734326756,0.0009105243331322121
2016-04-14,196.69,198.35970734326756,-0.00841757313332836
2016-04-15,197.04,199.33970734326755,-0.011536624458404643
2016-04-18,198.02,199.20970734326755,-0.005972135390056588
2016-04-19,197.89,201.03970734326757,-0.015667090769733272
2016-04-20,199.72,198.11970734326755,0.00807740268846513
2016-04-21,196.8,197.53970734326757,-0.0037446007854115004
2016-04-22,196.22,198.87970734326754,-0.01337344759200032
2016-04-25,197.56,199.20970734326755,-0.008281259810421049
2016-04-26,197.89,198.59970734326754,-0.003573556843368686
2016-04-27,197.28,194.14970734326755,0.016123087176216577
2016-04-28,192.83,193.94970734326756,-0.005773183979524199
2016-04-29,192.63,197.36970734326755,-0.02401436069935592
2016-05-02,196.05,194.49970734326754,0.007970668325975483
2016-05-03,193.18,194.03970734326757,-0.004430574314084557
2016-05-04,192.72,194.84970734326754,-0.01093000021557966
2016-05-05,193.53,196.89970734326755,-0.017113826062691517
2016-05-06,195.58,197.27970734326755,-0.008615723158540756
2016-05-09,195.96,201.86970734326755,-0.02927485961634868
2016-05-10,200.55,197.94970734326756,0.013136127815653875
2016-05-11,196.63,197.29970734326756,-0.003394365619115658
2016-05-12,195.98,195.73970734326755,0.0012276132420645514
2016-05-13,194.42,195.84970734326754,-0.007300022872955836
2016-05-16,194.53,194.80970734326755,-0.001435797769433922
2016-05-17,193.49,193.70970734326755,-0.0011342092571448026
2016-05-18,192.39,192.48970734326755,-0.0005179879207243276
2016-05-19,191.17,194.39970734326755,-0.01661374591251108
2016-05-20,193.08,193.75970734326756,-0.0035079911741576764
2016-05-23,192.44,198.14970734326755,-0.028815118729276
2016-05-24,196.83,197.71970734326754,-0.004499841493912804
2016-05-25,196.4,197.31970734326757,-0.004661000949426675
2016-05-26,196.0,198.95970734326755,-0.014875913232829219
2016-05-27,197.64,198.00970734326756,-0.0018671172652493517
2016-05-31,196.69,199.46970734326754,-0.013935486146194331
2016-06-01,198.15,200.42970734326755,-0.011374099046920105
2016-06-02,199.11,199.81970734326757,-0.003551738478169031
2016-06-03,198.5,198.52970734326755,-0.00014963676552537386
2016-06-06,197.21,201.87970734326754,-0.023131137867796525
2016-06-07,200.56,202.34970734326754,-0.008844625311127619
2016-06-08,201.03,200.78970734326757,0.0011967379200450434
2016-06-09,199.47,196.59970734326754,0.014599679193422421
2016-06-10,195.28,193.90970734326754,0.0070666532145640115
2016-06-13,192.59,192.90970734326754,-0.0016572900745666086
2016-06-14,191.59,194.08970734326755,-0.012879133971007262
2016-06-15,192.77,194.12970734326754,-0.007004117823467659
2016-06-16,192.81,193.75970734326756,-0.004901469744610254
2016-06-17,192.44,196.97970734326756,-0.023046573702926842
2016-06-20,195.66,197.54970734326756,-0.009565730917454385
2016-06-21,196.23,196.61970734326755,-0.0019820360254487746
2016-06-22,195.3,199.16970734326756,-0.019429196311455788
2016-06-23,197.85,186.79970734326756,0.059155834952279385
2016-06-24,185.48,179.27970734326755,0.03458446440265939
2016-06-27,177.96,185.73970734326755,-0.041884998391269024
2016-06-28,184.42,189.54970734326756,-0.027062597010386602
2016-06-29,188.23,191.07970734326756,-0.01491371000557462
2016-06-30,189.76,190.68970734326754,-0.00487549829626599
2016-07-01,189.37,187.69348871534766,0.008932176050043594
2016-07-05,186.19,189.93348871534766,-0.019709471671728318
2016-07-06,188.43,190.70348871534767,-0.011921589534951704
2016-07-07,189.2,195.70348871534767,-0.0332313376631066
2016-07-08,194.2,197.36348871534767,-0.01602874339088267
2016-07-11,195.86,197.32348871534765,-0.007416697955603291
2016-07-12,195.82,198.16348871534765,-0.011826036827167319
2016-07-13,196.66,198.93348871534766,-0.011428386090392206
2016-07-14,197.43,201.46348871534767,-0.020020941467198905
2016-07-15,199.96,201.26348871534768,-0.006476528473533638
2016-07-18,199.76,200.32348871534765,-0.0028128938796007086
2016-07-19,198.82,202.67348871534767,-0.01901328456806628
2016-07-20,201.17,200.38348871534765,0.003925030398934659
2016-07-21,198.88,204.57348871534765,-0.027831019312916982
2016-07-22,203.07,206.30348871534767,-0.015673456302084943
2016-07-25,204.8,206.56348871534766,-0.008537272130302753
2016-07-26,205.06,206.37348871534766,-0.006364619426283746
2016-07-27,204.87,208.50348871534766,-0.017426512801942406
2016-07-28,207.0,210.44348871534766,-0.016363009073687373
2016-07-29,208.94,211.41348871534765,-0.01169976774130066
2016-08-01,209.91,209.79348871534768,0.0005553617767919405
2016-08-02,208.29,210.08348871534767,-0.008537028427673121
2016-08-03,208.58,209.20348871534767,-0.002980297886886585
2016-08-04,207.7,215.52348871534767,-0.03629993538978271
2016-08-05,214.02,214.53348871534766,-0.0023935130986890707
2016-08-08,213.03,213.89348871534767,-0.004037003279220075
2016-08-09,212.39,213.34348871534766,-0.004469265601163341
2016-08-10,211.84,213.33348871534767,-0.0070007232541930975
2016-08-11,211.83,213.46348871534767,-0.007652309653412903
2016-08-12,211.96,214.27348871534767,-0.010796896663315292
2016-08-15,212.77,211.96348871534767,0.0038049538132269856
2016-08-16,210.46,210.68348871534766,-0.00106077945030425
2016-08-17,209.18,211.29348871534768,-0.010002621132329081
2016-08-18,209.79,211.69348871534766,-0.008991720656591262
2016-08-19,210.19,211.83348871534767,-0.007758398944919032
2016-08-22,210.33,214.58348871534767,-0.019822068980293484
2016-08-23,213.08,211.89348871534767,0.005599564629596765
2016-08-24,210.39,212.63348871534765,-0.01055096602563399
2016-08-25,211.13,211.19348871534766,-0.0003006187157277296
2016-08-26,209.69,212.73348871534768,-0.01430658018973252
2016-08-29,211.23,213.19348871534766,-0.009209890635868745
2016-08-30,211.69,214.28348871534766,-0.01210307304074576
2016-08-31,212.78,214.25348871534766,-0.0068773149234704345
2016-09-01,212.75,215.47348871534766,-0.012639553624833821
2016-09-02,213.97,216.45348871534767,-0.01147354440941184
2016-09-06,214.95,217.72348871534766,-0.012738582923286446
2016-09-07,216.22,212.88348871534765,0.015672945350466705
2016-09-08,211.38,205.03348871534766,0.03095353507574239
2016-09-09,203.53,207.85348871534765,-0.020800655029026727
2016-09-12,206.35,205.15348871534766,0.00583227364128569
2016-09-13,203.65,205.37348871534766,-0.00839197272310277
2016-09-14,203.87,208.04348871534768,-0.020060655303939745
2016-09-15,206.54,206.92348871534767,-0.0018532875012330363
2016-09-16,205.42,207.87348871534766,-0.01180279760786318
2016-09-19,206.37,207.60348871534765,-0.005941560630702725
2016-09-20,206.1,207.92348871534767,-0.008769998650051902
2016-09-21,206.42,208.18348871534766,-0.008470838519566315
2016-09-22,206.68,207.25348871534766,-0.0027670883559181014
2016-09-23,205.75,204.04348871534768,0.00836346847133651
2016-09-26,202.54,204.37348871534766,-0.008971264946704305
2016-09-27,202.87,203.02348871534767,-0.0007560145691460907
2016-09-28,201.52,200.36348871534767,0.005772066018951083
2016-09-29,198.86,201.84348871534766,-0.014781198711617316
2016-09-30,200.34,200.4137759386192,-0.00036811810103209996
2016-10-03,198.91,200.0937759386192,-0.005916105751247014
2016-10-04,198.59,201.3337759386192,-0.013627996225808126
2016-10-05,199.83,202.3637759386192,-0.012520896721099573
2016-10-06,200.86,199.2737759386192,0.00796002411210095
2016-10-07,197.77,199.4037759386192,-0.008193304920775857
2016-10-10,197.9,193.4937759386192,0.02277191625418773
2016-10-11,191.99,196.7037759386192,-0.023963830466020686
2016-10-12,195.2,196.4037759386192,-0.00612908755377195
2016-10-13,194.9,197.9637759386192,-0.015476447264620496
2016-10-14,196.46,197.1337759386192,-0.003417861477116868
2016-10-17,195.63,197.0737759386192,-0.0073260682794695775
2016-10-18,195.57,196.9037759386192,-0.0067737448520792665
2016-10-19,195.4,198.0737759386192,-0.013498889118202961
2016-10-20,196.57,198.3737759386192,-0.009092814461410081
2016-10-21,196.87,199.8037759386192,-0.014683285762930098
2016-10-24,198.3,187.4037759386192,0.058143033707867664
2016-10-25,185.9,188.2937759386192,-0.012712984944332595
2016-10-26,186.79,187.1937759386192,-0.0021569944651985695
2016-10-27,185.69,186.2037759386192,-0.002759213319006859
2016-10-28,184.7,185.8037759386192,-0.005940546326592688
2016-10-31,184.3,180.4837759386192,0.02114441612014284
2016-11-01,178.98,180.0937759386192,-0.006184422159035696
2016-11-02,178.59,178.4837759386192,0.0005951468743989885
2016-11-03,176.98,192.2537759386192,-0.07944590874249291
2016-11-04,190.75,196.2337759386192,-0.02794511756393303
2016-11-07,194.73,196.6937759386192,-0.00998392516106883
