date,BLK,dcf,Deviation
2012-06-27,166.38,180.1183089515607,-0.07627380598634947
2012-06-28,166.09,183.84830895156065,-0.09659218000335001
2012-06-29,169.82,189.51896315515634,-0.1039419107576538
2012-07-02,169.63,193.72896315515638,-0.12439525181299638
2012-07-03,173.84,191.63896315515635,-0.09287758012312874
2012-07-05,171.75,191.16896315515632,-0.10158010398055839
2012-07-06,171.28,191.74896315515636,-0.1067487553431703
2012-07-09,171.86,193.3989631551563,-0.11137062372912743
2012-07-10,173.51,195.01896315515634,-0.11029164962816407
2012-07-11,175.13,192.35896315515637,-0.08956672916384734
2012-07-12,172.47,195.66896315515632,-0.1185623043178321
2012-07-13,175.78,195.17896315515634,-0.09939064559808763
2012-07-16,175.29,196.03896315515635,-0.10584101660818546
2012-07-17,176.15,194.93896315515636,-0.09638382625540998
2012-07-18,175.05,196.00896315515635,-0.10692859559981294
2012-07-19,176.12,193.19896315515635,-0.08840090483011742
2012-07-20,173.31,186.73896315515634,-0.07191302194389171
2012-07-23,166.85,184.30896315515636,-0.09472660936440147
2012-07-24,164.42,183.94896315515635,-0.1061651167812464
2012-07-25,164.06,184.88896315515635,-0.11265660642856734
2012-07-26,165.0,190.55896315515636,-0.13412627111297737
2012-07-27,170.67,191.91896315515632,-0.11071841367743152
2012-07-30,172.03,190.1489631551563,-0.09528825639912497
2012-07-31,170.26,189.50896315515635,-0.10157283768893133
2012-08-01,169.62,188.3989631551563,-0.09967657380200579
2012-08-02,168.51,193.07896315515634,-0.1272482654436723
2012-08-03,173.19,192.79896315515631,-0.10170678739270955
2012-08-06,172.91,193.8989631551563,-0.10824690763488576
2012-08-07,174.01,193.55896315515636,-0.10099745750077183
2012-08-08,173.67,194.67896315515634,-0.10791593921944465
2012-08-09,174.79,194.29896315515631,-0.10040693392469391
2012-08-10,174.41,194.83896315515634,-0.10485050230373127
2012-08-13,174.95,192.88896315515635,-0.09300150128717621
2012-08-14,173.0,195.91896315515632,-0.11698185201708033
2012-08-15,176.03,197.10896315515637,-0.10694066275699421
2012-08-16,177.22,198.67896315515634,-0.10800823003288063
2012-08-17,178.79,198.25896315515635,-0.09819966192358254
2012-08-20,178.37,198.41896315515632,-0.10104358392135515
2012-08-21,178.53,197.92896315515634,-0.09800972452904488
2012-08-22,178.04,197.18896315515636,-0.09710971064891283
2012-08-23,177.3,198.15896315515636,-0.10526378833958672
2012-08-24,178.27,196.88896315515635,-0.09456580428271066
2012-08-27,177.0,198.20896315515637,-0.1070030477812155
2012-08-28,178.32,197.03896315515635,-0.09500132793744098
2012-08-29,177.15,195.8989631551563,-0.09570731183659564
2012-08-30,176.01,196.25896315515635,-0.10317471788102817
2012-08-31,176.37,196.81896315515633,-0.10389732181972722
2012-09-04,176.93,195.88896315515635,-0.09678423352590648
2012-09-05,176.0,200.06896315515633,-0.12030333328858456
2012-09-06,180.18,201.90896315515636,-0.10761762536742259
2012-09-07,182.02,197.71896315515633,-0.07940039187256331
2012-09-10,177.83,196.60896315515637,-0.09551427795454426
2012-09-11,176.72,196.57896315515634,-0.10102282989193512
2012-09-12,176.69,201.77896315515633,-0.12433884465876843
2012-09-13,181.89,202.88896315515635,-0.10349978051343145
2012-09-14,183.0,202.60896315515637,-0.0967823083924475
2012-09-17,182.72,202.62896315515638,-0.09825329432254837
2012-09-18,182.74,202.21896315515633,-0.09632609549189863
2012-09-19,182.33,202.88896315515635,-0.10133110660846623
2012-09-20,183.0,202.88896315515635,-0.09802880770772415
2012-09-21,183.0,200.92896315515634,-0.08923035720495742
2012-09-24,181.04,197.79896315515631,-0.08472725482393129
2012-09-25,177.91,196.54896315515631,-0.0948311446468566
2012-09-26,176.66,198.81896315515633,-0.111452966072777
2012-09-27,178.93,198.18896315515636,-0.09717475104846818
2012-09-28,178.3,203.45788721851648,-0.12365157017234019
2012-10-01,179.86,200.76788721851648,-0.10413959875844214
2012-10-02,177.17,205.16788721851648,-0.13646330133865936
2012-10-03,181.57,207.6178872185165,-0.125460708455728
2012-10-04,184.02,210.98788721851648,-0.12781722957672115
2012-10-05,187.39,212.28788721851646,-0.11728359797037347
2012-10-08,188.69,212.5878872185165,-0.11241415271206001
2012-10-09,188.99,210.95788721851648,-0.10413399332048423
2012-10-10,187.36,209.38788721851648,-0.10520134431428807
2012-10-11,185.79,207.9078872185165,-0.10638310799277195
2012-10-12,184.31,208.9678872185165,-0.11799845204316917
2012-10-15,185.37,213.56788721851646,-0.13203243046397328
2012-10-16,189.97,212.72788721851646,-0.10698121208311206
2012-10-17,189.13,213.59788721851646,-0.11455116685440414
2012-10-18,190.0,212.53788721851646,-0.10604173925632654
2012-10-19,188.94,212.8678872185165,-0.11240721900881967
2012-10-22,189.27,211.4678872185165,-0.10497048753118099
2012-10-23,187.87,210.5878872185165,-0.10787841370450368
2012-10-24,186.99,210.7178872185165,-0.11260499776134547
2012-10-25,187.12,210.5878872185165,-0.11143987210510853
2012-10-26,186.99,213.27788721851647,-0.1232565061542591
2012-10-31,189.68,213.66788721851648,-0.11226716157858696
2012-11-01,190.07,213.1178872185165,-0.10814618856879332
2012-11-02,189.52,213.09788721851646,-0.11064345839496303
2012-11-05,189.5,215.01788721851648,-0.11867797395192237
2012-11-06,191.42,213.59788721851646,-0.10383008702622554
2012-11-07,190.0,210.69788721851643,-0.09823490634744947
2012-11-08,187.1,210.42788721851647,-0.1108592949673628
2012-11-09,186.83,212.1278872185165,-0.11925771547640363
2012-11-12,188.53,211.9378872185165,-0.11044692162275838
2012-11-13,188.34,210.19788721851643,-0.10398718801485152
2012-11-14,186.6,210.55788721851647,-0.11378290091623611
2012-11-15,186.96,210.5878872185165,-0.11219964989723752
2012-11-16,186.99,214.75788721851646,-0.12929856769480408
2012-11-19,191.16,217.3978872185165,-0.12069062654755058
2012-11-20,193.8,217.34788721851646,-0.10834191912269175
2012-11-21,193.75,219.13788721851648,-0.11585348175416421
2012-11-23,195.54,217.6878872185165,-0.1017414772200178
2012-11-26,194.09,218.41788721851648,-0.11138230265077886
2012-11-27,194.82,221.02788721851647,-0.11857276268766204
2012-11-28,197.43,219.21788721851647,-0.09938918532135244
2012-11-29,195.62,220.63788721851648,-0.11338889949457831
2012-11-30,197.04,218.9278872185165,-0.09997761133404515
2012-12-03,195.33,214.85788721851645,-0.09088745808365895
2012-12-04,191.26,216.03788721851646,-0.1146923233583298
2012-12-05,192.44,217.34788721851646,-0.11459916881305898
2012-12-06,193.75,218.35788721851645,-0.11269520662604093
2012-12-07,194.76,219.31788721851646,-0.11197393669057332
2012-12-10,195.72,223.04788721851645,-0.12252026934352334
2012-12-11,199.45,224.26788721851645,-0.11066179615066796
2012-12-12,200.67,224.31788721851646,-0.10542131754067463
2012-12-13,200.72,225.1278872185165,-0.10841787536888048
2012-12-14,201.53,228.88788721851648,-0.11952527305386951
2012-12-17,205.29,230.26788721851645,-0.10847316801414553
2012-12-18,206.67,229.4078872185165,-0.09911554260058253
2012-12-19,205.81,232.88788721851648,-0.1162700539814231
2012-12-20,209.29,230.34788721851646,-0.09141775717065803
2012-12-21,206.75,230.81788721851646,-0.10427219271672505
2012-12-24,207.22,228.9378872185165,-0.09486366578454186
2012-12-26,205.34,229.66788721851648,-0.10592637705318297
2012-12-27,206.07,228.10788721851645,-0.09661168444125401
2012-12-28,204.51,230.30788721851647,-0.11201477956349537
2012-12-31,206.71,238.64383469930536,-0.1338137846282199
2013-01-02,212.77,239.22383469930534,-0.11058193566939822
2013-01-03,213.35,243.90383469930535,-0.1252700054387147
2013-01-04,218.03,243.50383469930532,-0.1046136900914193
2013-01-07,217.63,240.13383469930534,-0.09371371896627789
2013-01-08,214.26,240.69383469930534,-0.10982348065677994
2013-01-09,214.82,244.62383469930535,-0.12183536708898624
2013-01-10,218.75,246.88383469930534,-0.11395575872179409
2013-01-11,221.01,248.06383469930535,-0.10905997132592549
2013-01-14,222.19,249.12383469930535,-0.10811424258868974
2013-01-15,223.25,248.11383469930533,-0.10021139985780458
2013-01-16,222.24,257.87383469930535,-0.13818321172776715
2013-01-17,232.0,259.80383469930536,-0.1070185693428477
2013-01-18,233.93,262.8338346993054,-0.10996999200035551
2013-01-22,236.96,261.86383469930536,-0.09510223024077413
2013-01-23,235.99,262.20383469930533,-0.09997502412337822
2013-01-24,236.33,262.29383469930536,-0.09898759049777284
2013-01-25,236.42,260.73383469930536,-0.09325155182619704
2013-01-28,234.86,263.88383469930534,-0.10998716436108291
2013-01-29,238.01,263.2738346993053,-0.09596029445220067
2013-01-30,237.4,262.1538346993054,-0.09442484306093946
2013-01-31,236.28,262.76383469930533,-0.10078949688648053
2013-02-01,236.89,260.3538346993053,-0.09012286961858962
2013-02-04,234.48,264.73383469930536,-0.11428019668762335
2013-02-05,238.86,264.67383469930536,-0.09753073902689446
2013-02-06,238.8,262.69383469930534,-0.0909569679343849
2013-02-07,236.82,264.0338346993053,-0.10306949762820272
2013-02-08,238.16,265.32383469930534,-0.10237992651542382
2013-02-11,239.45,264.73383469930536,-0.09550662357920248
2013-02-12,238.86,268.39383469930533,-0.11003916961204985
2013-02-13,242.52,271.44383469930534,-0.10655550431398086
2013-02-14,245.57,268.82383469930534,-0.08650213149929975
2013-02-15,242.95,269.99383469930535,-0.10016463794228614
2013-02-19,244.12,264.99383469930535,-0.07877102017483306
2013-02-20,239.12,262.0938346993053,-0.08765499854532144
2013-02-21,236.22,266.74383469930535,-0.11443126598863751
2013-02-22,240.87,262.37383469930535,-0.0819587620996961
2013-02-25,236.5,262.0238346993053,-0.09741035478164073
2013-02-26,236.15,266.94383469930534,-0.11535698037001885
2013-02-27,241.07,265.62383469930535,-0.09243837145526146
2013-02-28,239.75,262.70383469930533,-0.08737533171367151
2013-03-01,236.83,267.14383469930533,-0.11347383230246089
2013-03-04,241.27,270.26383469930533,-0.10727974289110409
2013-03-05,244.39,275.44383469930534,-0.11274107744399509
2013-03-06,249.57,274.3438346993053,-0.09030213755836247
2013-03-07,248.47,274.14383469930533,-0.09365096511276894
2013-03-08,248.27,273.74383469930535,-0.09305719972574777
2013-03-11,247.87,275.31383469930535,-0.09968200373685976
2013-03-12,249.44,279.57383469930534,-0.10778488885312065
2013-03-13,253.7,281.91383469930537,-0.10007963862220093
2013-03-14,256.04,282.61383469930536,-0.09402878216340427
2013-03-15,256.74,281.12383469930535,-0.08673698807995656
2013-03-18,255.25,279.05383469930536,-0.08530194442572414
2013-03-19,253.18,284.57383469930534,-0.11031876747374747
2013-03-20,258.7,278.87383469930535,-0.07234036395367716
2013-03-21,253.0,279.00383469930534,-0.09320242758430475
2013-03-22,253.13,277.69383469930534,-0.08845653604770787
2013-03-25,251.82,284.2838346993054,-0.11419514842848255
2013-03-26,258.41,282.44383469930534,-0.08509243873172934
2013-03-27,256.57,282.75383469930534,-0.09260293402262987
2013-03-28,256.88,275.542346681849,-0.06772950476246464
2013-04-01,252.96,280.022346681849,-0.09664352507050522
2013-04-02,257.44,270.81234668184896,-0.049378644828032336
2013-04-03,248.23,273.692346681849,-0.0930327317900762
2013-04-04,251.11,268.37234668184897,-0.0643223748470374
2013-04-05,245.79,271.96234668184894,-0.09623518476425807
2013-04-08,249.38,276.62234668184897,-0.09848208942129011
2013-04-09,254.04,283.352346681849,-0.10344839922840376
2013-04-10,260.77,286.72234668184893,-0.09051386116983073
2013-04-11,264.14,285.71234668184894,-0.07550372580107834
2013-04-12,263.13,276.442346681849,-0.048155960335447
2013-04-15,253.86,279.80234668184903,-0.09271668729550331
2013-04-16,257.22,273.612346681849,-0.05991084423141779
2013-04-17,251.03,267.88234668184896,-0.06290950818742713
2013-04-18,245.3,272.74234668184897,-0.10061637664891165
2013-04-19,250.16,273.092346681849,-0.08397286471218857
2013-04-22,250.51,282.06234668184896,-0.11186302267221193
2013-04-23,259.48,281.25234668184896,-0.07741214229397242
2013-04-24,258.67,286.15234668184894,-0.09604096209773338
2013-04-25,263.57,286.352346681849,-0.07956053772858118
2013-04-26,263.77,290.7923466818489,-0.09292660893656068
2013-04-29,268.21,289.08234668184895,-0.0722020798621098
2013-04-30,266.5,283.522346681849,-0.06003881838968561
2013-05-01,260.94,284.93234668184897,-0.0842036608382637
2013-05-02,262.35,293.922346681849,-0.10741730609555822
2013-05-03,271.34,296.93234668184897,-0.0861891503833705
2013-05-06,274.35,298.13234668184896,-0.07977110483495509
2013-05-07,275.55,299.83234668184895,-0.08098641440983301
2013-05-08,277.25,298.38234668184896,-0.07082304605768575
2013-05-09,275.8,299.25234668184896,-0.07836980041056252
2013-05-10,276.67,301.97234668184893,-0.08379027735445888
2013-05-13,279.39,307.032346681849,-0.09003073122615435
2013-05-14,284.45,311.872346681849,-0.08792811217027663
2013-05-15,289.29,307.99234668184897,-0.06072341369302969
2013-05-16,285.41,313.532346681849,-0.08969520044573132
2013-05-17,290.95,311.83234668184895,-0.06696658285791768
2013-05-20,289.25,314.272346681849,-0.07961994412184203
2013-05-21,291.69,307.91234668184893,-0.05268495030051756
2013-05-22,285.33,305.38234668184896,-0.06566308399856446
2013-05-23,282.8,305.93234668184897,-0.07561262132867952
2013-05-24,283.35,310.90234668184894,-0.08862058127223993
2013-05-28,288.32,306.22234668184893,-0.058461921136175765
2013-05-29,283.64,307.56234668184896,-0.07778047911240227
2013-05-30,284.98,301.782346681849,-0.055677036336266195
2013-05-31,279.2,300.91234668184893,-0.07215505419192769
2013-06-03,278.33,298.8623466818489,-0.06870168460433879
2013-06-04,276.28,289.55234668184903,-0.04583746888583251
2013-06-05,266.97,291.57234668184896,-0.08437818936476149
2013-06-06,268.99,302.81234668184896,-0.11169408068220066
2013-06-07,280.23,303.922346681849,-0.07795526370639172
2013-06-10,281.34,298.782346681849,-0.058378103243235
2013-06-11,276.2,291.622346681849,-0.05288465324186675
2013-06-12,269.04,295.012346681849,-0.08803816848336321
2013-06-13,272.43,292.31234668184896,-0.06801747140530057
2013-06-14,269.73,298.57234668184896,-0.09660086408666169
2013-06-17,275.99,299.07234668184896,-0.07717980929344759
2013-06-18,276.49,291.0423466818489,-0.050000788021946185
2013-06-19,268.46,274.592346681849,-0.022332547705541606
2013-06-20,252.01,271.25234668184896,-0.07093891321949841
2013-06-21,248.67,268.21234668184894,-0.07286147309627733
2013-06-24,245.63,275.162346681849,-0.10732699091273268
2013-06-25,252.58,280.622346681849,-0.09992912899998507
2013-06-26,258.04,286.64234668184895,-0.09978409335866667
2013-06-27,264.06,279.43234668184897,-0.05501276736351268
2013-06-28,256.85,277.157935870589,-0.07327207069427433
2013-07-01,256.11,277.86793587058895,-0.07830315434711488
2013-07-02,256.82,276.3079358705889,-0.07052977254955228
2013-07-03,255.26,278.3079358705889,-0.08281451191282596
2013-07-05,257.26,278.0679358705889,-0.07483040360422133
2013-07-08,257.02,284.42793587058895,-0.09636161717623692
2013-07-09,263.38,285.75793587058894,-0.07831081156998287
2013-07-10,264.71,290.9379358705889,-0.09014959081257545
2013-07-11,269.89,290.78793587058897,-0.07186658486371766
2013-07-12,269.74,290.8579358705889,-0.07260567193182887
2013-07-15,269.81,289.397935870589,-0.06768512640445434
2013-07-16,268.35,293.337935870589,-0.08518480842386789
2013-07-17,272.29,299.957935870589,-0.09223938613354687
2013-07-18,278.91,301.76793587058893,-0.07574673500232765
2013-07-19,280.72,307.04793587058896,-0.08574536023484403
2013-07-22,286.0,305.99793587058895,-0.06535317244442584
2013-07-23,284.95,304.99793587058895,-0.06573138212678042
2013-07-24,283.95,306.027935870589,-0.07214353097465309
2013-07-25,284.98,307.42793587058895,-0.073018529715004
2013-07-26,286.38,304.16793587058896,-0.058480641030345226
2013-07-29,283.12,303.48793587058896,-0.06711283534932366
2013-07-30,282.44,303.00793587058894,-0.06787919864703895
2013-07-31,281.96,306.3179358705889,-0.07951847743215235
2013-08-01,285.27,307.66793587058896,-0.07279905787780883
2013-08-02,286.62,306.76793587058893,-0.06567810228735382
2013-08-05,285.72,305.63793587058893,-0.06516840199778873
2013-08-06,284.59,301.9479358705889,-0.057486519391304225
2013-08-07,280.9,299.5679358705889,-0.06231620155320394
2013-08-08,278.52,301.61793587058895,-0.07658011385801433
2013-08-09,280.57,299.25793587058894,-0.06244758661528149
2013-08-12,278.21,300.8579358705889,-0.075277841035015
2013-08-13,279.81,298.36793587058895,-0.062198157507910246
2013-08-14,277.32,291.13793587058893,-0.04746181849943121
2013-08-15,270.09,291.1979358705889,-0.07248655732219711
2013-08-16,270.15,287.78793587058897,-0.06128796128035163
2013-08-19,266.74,287.9779358705889,-0.07374848287034308
2013-08-20,266.93,285.0579358705889,-0.06359386492863206
2013-08-21,264.01,289.1079358705889,-0.08681164629746896
2013-08-22,268.06,289.8479358705889,-0.07517022953828023
2013-08-23,268.8,290.5679358705889,-0.07491513406449546
2013-08-26,269.52,280.00793587058894,-0.037455852234974385
2013-08-27,258.96,280.48793587058896,-0.0767517355203523
2013-08-28,259.44,281.587935870589,-0.07865371008212385
2013-08-29,260.54,281.36793587058895,-0.07402384285950914
2013-08-30,260.32,284.82793587058893,-0.08604470553662291
2013-09-03,263.78,287.147935870589,-0.08137943182402119
2013-09-04,266.1,283.8179358705889,-0.06242711834345671
2013-09-05,262.77,282.277935870589,-0.06910896457572391
2013-09-06,261.23,284.0979358705889,-0.08049314332577762
2013-09-09,263.05,287.5579358705889,-0.08522781955709369
2013-09-10,266.51,282.79793587058896,-0.05759566745226341
2013-09-11,261.75,283.3079358705889,-0.07609365337523144
2013-09-12,262.26,285.67793587058895,-0.08197320454316503
2013-09-13,264.63,293.707935870589,-0.09900289477844093
2013-09-16,272.66,294.03793587058897,-0.07270468624156623
2013-09-17,272.99,300.457935870589,-0.09142023754839268
2013-09-18,279.41,304.6879358705889,-0.0829633631484682
2013-09-19,283.64,299.3479358705889,-0.05247384059925375
2013-09-20,278.3,296.00793587058894,-0.05982250380723109
2013-09-23,274.96,293.54793587058896,-0.06332163711341343
2013-09-24,272.5,291.28793587058897,-0.06449953313183532
2013-09-25,270.24,293.7279358705889,-0.0799649369440204
2013-09-26,272.68,291.99793587058895,-0.06615778229045599
2013-09-27,270.95,291.66793587058896,-0.07103261388245763
2013-09-30,270.62,293.00209760822526,-0.07638886475875162
2013-10-01,270.09,294.12209760822526,-0.08170789547487989
2013-10-02,271.21,292.8420976082253,-0.0738694941229574
2013-10-03,269.93,294.9220976082253,-0.08474135309258779
2013-10-04,272.01,290.1020976082253,-0.06236458735523576
2013-10-07,267.19,285.6620976082253,-0.06466415307766538
2013-10-08,262.75,289.7120976082253,-0.09306514236311203
2013-10-09,266.8,300.1620976082253,-0.11114693651884666
2013-10-10,277.25,303.40209760822523,-0.08619616612537306
2013-10-11,280.49,305.18209760822526,-0.08090939082515747
2013-10-14,282.27,305.18209760822526,-0.07507680754471546
2013-10-15,282.27,313.38209760822525,-0.09927847776141974
2013-10-16,290.47,321.4220976082253,-0.0962973542844342
2013-10-17,298.51,324.5720976082253,-0.08029679014393765
2013-10-18,301.66,324.45209760822524,-0.07024795887048507
2013-10-21,301.54,329.13209760822525,-0.08383289812429306
2013-10-22,306.22,325.94209760822525,-0.060507979033536
2013-10-23,303.03,329.86209760822527,-0.08134337895375165
2013-10-24,306.95,330.5220976082253,-0.07131776597934403
2013-10-25,307.61,331.3520976082253,-0.07165217235563359
2013-10-28,308.44,332.1720976082253,-0.07144518693504376
2013-10-29,309.26,329.0920976082253,-0.060263062383937416
2013-10-30,306.18,323.7220976082252,-0.05418875553393643
2013-10-31,300.81,326.56209760822526,-0.07885819510848413
2013-11-01,303.65,326.3920976082253,-0.06967723108150459
2013-11-04,303.48,324.7620976082253,-0.06553134668411587
2013-11-05,301.85,327.9220976082253,-0.07950698595302985
2013-11-06,305.01,319.5920976082253,-0.045627215808386135
2013-11-07,296.68,324.50209760822526,-0.08573780512758089
2013-11-08,301.59,325.1020976082253,-0.07232219595383638
2013-11-11,302.19,320.12209760822526,-0.056016431674676515
2013-11-12,297.21,321.5920976082253,-0.0758168431051699
2013-11-13,298.68,325.5120976082253,-0.08243041596727207
2013-11-14,302.6,326.1020976082253,-0.07206975294117968
2013-11-15,303.19,326.8520976082253,-0.07239389859014267
2013-11-18,303.94,325.31209760822526,-0.0656972112791322
2013-11-19,302.4,321.94209760822525,-0.0607006593838072
2013-11-20,299.03,326.3420976082253,-0.08369161627750998
2013-11-21,303.43,326.6720976082253,-0.07114809553186663
2013-11-22,303.76,324.5320976082253,-0.0640062963303597
2013-11-25,301.62,326.3520976082253,-0.07578347983506861
2013-11-26,303.44,330.5120976082253,-0.0819095512815855
2013-11-27,307.6,325.6620976082253,-0.055462695047656885
2013-11-29,302.75,327.9120976082253,-0.07673427663009813
2013-12-02,305.0,321.3220976082253,-0.050796685723514035
2013-12-03,298.41,320.37209760822526,-0.06855184259860891
2013-12-04,297.46,318.4620976082253,-0.06594849988729978
2013-12-05,295.55,324.7420976082252,-0.08989317314641199
2013-12-06,301.83,325.62209760822526,-0.07306659401491522
2013-12-09,302.71,322.31209760822526,-0.06081713269122124
2013-12-10,299.4,315.2320976082253,-0.05022362166907779
2013-12-11,292.32,314.68209760822526,-0.07106250332697905
2013-12-12,291.77,320.7120976082253,-0.09024323629843345
2013-12-13,297.8,327.6720976082253,-0.09116460579423902
2013-12-16,304.76,325.5420976082253,-0.0638384336800446
2013-12-17,302.63,332.6020976082253,-0.0901139765015242
2013-12-18,309.69,331.30209760822527,-0.0652338085519224
2013-12-19,308.39,337.25209760822526,-0.08558018708531034
2013-12-20,314.34,338.3320976082253,-0.07091286276954778
2013-12-23,315.42,339.11209760822527,-0.0698650911463401
2013-12-24,316.2,338.30209760822527,-0.06533242851429455
2013-12-26,315.39,339.2920976082253,-0.07044696229802738
2013-12-27,316.38,338.9920976082252,-0.06670390775409207
2013-12-30,316.08,339.38209760822525,-0.06866036179411172
2013-12-31,316.47,338.05471857378467,-0.06384977752965015
2014-01-02,312.8,339.42471857378473,-0.07844071782885487
2014-01-03,314.17,339.3247185737847,-0.07413170098397914
2014-01-06,314.07,342.2147185737847,-0.08224286404477499
2014-01-07,316.96,342.1147185737847,-0.07352714515952508
2014-01-08,316.86,341.3347185737847,-0.07170298607785508
2014-01-09,316.08,340.19471857378466,-0.07088504687809971
2014-01-10,314.94,331.7247185737847,-0.05059833540879566
2014-01-13,306.47,335.77471857378464,-0.08727494046680306
2014-01-14,310.52,338.0047185737847,-0.08131460025101678
2014-01-15,312.75,343.0347185737847,-0.08828470394978583
2014-01-16,317.78,341.9747185737847,-0.07075002115562656
2014-01-17,316.72,344.02471857378464,-0.07936847877379616
2014-01-21,318.77,349.1447185737847,-0.08699750263404205
2014-01-22,323.89,340.8247185737847,-0.04968747174397958
2014-01-23,315.57,328.3647185737847,-0.038964961367826456
2014-01-24,303.11,325.2047185737847,-0.06794095322688776
2014-01-27,299.95,328.94471857378466,-0.08814465451671616
2014-01-28,303.69,324.4647185737847,-0.06402766582789632
2014-01-29,299.21,330.69471857378466,-0.09520780588686606
2014-01-30,305.44,325.7247185737847,-0.06227565001085322
2014-01-31,300.47,311.6447185737847,-0.03585723712862776
2014-02-03,286.39,315.0047185737847,-0.09083901569265607
2014-02-04,289.75,314.52471857378464,-0.07876874887966145
2014-02-05,289.27,320.12471857378466,-0.09638343053060139
2014-02-06,294.87,325.12471857378466,-0.09305573167891434
2014-02-07,299.87,326.2847185737847,-0.08095603952659947
2014-02-10,301.03,330.4047185737847,-0.08890526352221229
2014-02-11,305.15,328.7647185737847,-0.07182862770746146
2014-02-12,303.51,329.79471857378473,-0.07970024106951878
2014-02-13,304.54,328.2847185737847,-0.07232964932678654
2014-02-14,303.03,331.2147185737847,-0.08509500633048106
2014-02-18,305.96,325.7447185737847,-0.06073688212170747
2014-02-19,300.49,325.77471857378464,-0.07761412145325175
2014-02-20,300.52,324.2547185737847,-0.07319775847266152
2014-02-21,299.0,327.84471857378463,-0.08798286792377552
2014-02-24,302.59,325.4547185737847,-0.07025468450413941
2014-02-25,300.2,322.8847185737847,-0.07025640195666571
2014-02-26,297.63,331.0647185737847,-0.10099148806257674
2014-02-27,305.81,330.09471857378463,-0.07356894008698411
2014-02-28,304.84,325.60471857378474,-0.06377278150248711
2014-03-03,300.35,332.4747185737847,-0.09662304163032287
2014-03-04,307.22,332.3347185737847,-0.07557055333118534
2014-03-05,307.08,336.3647185737847,-0.08706239672803517
2014-03-06,311.11,336.04471857378473,-0.07420059651468636
2014-03-07,310.79,333.7247185737847,-0.06872346367329074
2014-03-10,308.47,334.04471857378473,-0.07656076313068749
2014-03-11,308.79,334.1347185737847,-0.07585179619156512
2014-03-12,308.88,324.5047185737847,-0.048149434135984714
2014-03-13,299.25,320.9647185737847,-0.06765453433721513
2014-03-14,295.71,323.9647185737847,-0.08721541869797633
2014-03-17,298.71,326.3347185737847,-0.08465148512090892
2014-03-18,301.08,323.6547185737847,-0.06974938809253994
2014-03-19,298.4,326.2447185737847,-0.08534917805109932
2014-03-20,300.99,327.1147185737847,-0.07986408770503539
2014-03-21,301.86,327.8347185737847,-0.07923114027332234
2014-03-24,302.58,332.85471857378474,-0.09095475258246544
2014-03-25,307.6,334.5047185737847,-0.0804315068812701
2014-03-26,309.25,331.7547185737847,-0.06783541367710644
2014-03-27,306.5,336.1447185737847,-0.08819034462169484
2014-03-28,310.89,339.73471857378473,-0.08490365275258183
2014-03-31,314.48,342.4463474042391,-0.08166636209212164
2014-04-01,316.89,344.10634740423905,-0.07909283746011997
2014-04-02,318.55,340.1963474042391,-0.06362898240796733
2014-04-03,314.64,334.47634740423905,-0.05930568053072338
2014-04-04,308.92,329.4463474042391,-0.06230558500942407
2014-04-07,303.89,327.95634740423907,-0.07338277668574866
2014-04-08,302.4,333.876347404239,-0.09427546350304716
2014-04-09,308.32,321.5063474042391,-0.041014267714159724
2014-04-10,295.95,319.26634740423907,-0.07303102125798777
2014-04-11,293.71,324.02634740423906,-0.09356136513929192
2014-04-14,298.47,326.26634740423907,-0.08519526339564465
2014-04-15,300.71,335.70634740423907,-0.10424690410187099
2014-04-16,310.15,333.93634740423903,-0.07123018380339718
2014-04-17,308.38,331.43634740423903,-0.06956493331166891
2014-04-21,305.88,333.8263474042391,-0.08371522386277708
2014-04-22,308.27,333.15634740423906,-0.07469870407134382
2014-04-23,307.6,329.17634740423904,-0.06554646946653964
2014-04-24,303.62,326.0063474042391,-0.06866844030027619
2014-04-25,300.45,324.05634740423903,-0.0728464280774963
2014-04-28,298.5,326.05634740423903,-0.08451406520258642
2014-04-29,300.5,326.55634740423903,-0.07979127526185947
2014-04-30,301.0,326.60634740423905,-0.0784012546227284
2014-05-01,301.05,324.55634740423903,-0.07242609054557037
2014-05-02,299.0,324.05634740423903,-0.07732095854608545
2014-05-05,298.5,321.86634740423904,-0.07259642889877127
2014-05-06,296.31,324.55634740423903,-0.08703064238351765
2014-05-07,299.0,325.93634740423903,-0.0826429688457897
2014-05-08,300.38,327.89634740423907,-0.08391782226935329
2014-05-09,302.34,330.1363474042391,-0.08419656794168007
2014-05-12,304.58,328.51634740423907,-0.0728619674283223
2014-05-13,302.96,327.35634740423905,-0.07452535317457276
2014-05-14,301.8,322.5763474042391,-0.06440753505774877
2014-05-15,297.02,323.08634740423906,-0.08067919803378565
2014-05-16,297.53,324.55634740423903,-0.08327166490624016
2014-05-19,299.0,321.98634740423904,-0.07138919891960738
2014-05-20,296.43,325.45634740423907,-0.08918660716174742
2014-05-21,299.9,326.126347404239,-0.0804177510127112
2014-05-22,300.57,326.24634740423903,-0.07870232910967889
2014-05-23,300.69,330.18634740423903,-0.08933242587443324
2014-05-27,304.63,327.02634740423906,-0.06848484099831509
2014-05-28,301.47,330.376347404239,-0.08749520851403447
2014-05-29,304.82,330.45634740423907,-0.07757862000719495
2014-05-30,304.9,331.58634740423906,-0.0804808388920355
