date,MCO,dcf,Deviation
2010-03-11,28.26,7193228000.0,-0.9999999960713049
2010-03-12,28.26,7274080000.0,-0.9999999961149726
2010-03-15,28.6,7304994000.0,-0.9999999960848701
2010-03-16,28.73,7307372000.0,-0.999999996068354
2010-03-17,28.74,7526148000.0,-0.9999999961813135
2010-03-18,29.66,7526148000.0,-0.999999996059073
2010-03-19,29.66,7611756000.0,-0.9999999961033958
2010-03-22,30.02,7683096000.0,-0.9999999960927209
2010-03-23,30.32,7685474000.0,-0.9999999960548952
2010-03-24,30.33,7728278000.0,-0.9999999960754518
2010-03-25,30.51,7668828000.0,-0.9999999960215563
2010-03-26,30.26,7735412000.0,-0.9999999960881204
2010-03-29,30.54,7661694000.0,-0.9999999960139363
2010-03-30,30.23,7547550000.0,-0.9999999959947268
2010-03-31,29.75,7518767000.0,-0.9999999960432342
2010-04-01,29.37,7557023000.0,-0.999999996113549
2010-04-05,29.53,7535504000.0,-0.9999999960812177
2010-04-06,29.44,7511594000.0,-0.9999999960807253
2010-04-07,29.34,7430300000.0,-0.9999999960513034
2010-04-08,29.0,7399217000.0,-0.9999999960806664
2010-04-09,28.87,7341833000.0,-0.9999999960677395
2010-04-12,28.63,7341833000.0,-0.9999999961004289
2010-04-13,28.63,7406390000.0,-0.999999996134419
2010-04-14,28.9,7585715000.0,-0.9999999961902075
2010-04-15,29.65,7050131000.0,-0.9999999957944044
2010-04-16,27.41,6961664000.0,-0.9999999960627229
2010-04-19,27.04,6980792000.0,-0.999999996126514
2010-04-20,27.12,6638879000.0,-0.999999995914973
2010-04-21,25.69,6727346000.0,-0.9999999961812578
2010-04-22,26.06,6770384000.0,-0.999999996150883
2010-04-23,26.24,6727346000.0,-0.999999996099502
2010-04-26,26.06,6438035000.0,-0.999999995952181
2010-04-27,24.85,6619751000.0,-0.9999999962460824
2010-04-28,25.61,6526502000.0,-0.9999999960759991
2010-04-29,25.22,6406952000.0,-0.9999999960636509
2010-04-30,24.72,6528893000.0,-0.9999999962137532
2010-05-03,25.23,6344786000.0,-0.9999999960235065
2010-05-04,24.46,6373478000.0,-0.999999996162221
2010-05-05,24.58,6124814000.0,-0.9999999959868169
2010-05-06,23.54,6081776000.0,-0.9999999961294201
2010-05-07,23.36,5701607000.0,-0.9999999959029094
2010-05-10,21.77,5699216000.0,-0.9999999961801763
2010-05-11,21.76,5825939000.0,-0.9999999962649798
2010-05-12,22.29,5684870000.0,-0.999999996079066
2010-05-13,21.7,5653787000.0,-0.9999999961618646
2010-05-14,21.57,5651396000.0,-0.999999996183244
2010-05-17,21.56,5524673000.0,-0.9999999960975066
2010-05-18,21.03,5639441000.0,-0.999999996270907
2010-05-19,21.51,5567711000.0,-0.9999999961366529
2010-05-20,21.21,5761382000.0,-0.9999999963185916
2010-05-21,22.02,5553365000.0,-0.9999999960348366
2010-05-24,21.15,5574884000.0,-0.9999999962061991
2010-05-25,21.24,5488808000.0,-0.9999999961303073
2010-05-26,20.88,5488808000.0,-0.9999999961958953
2010-05-27,20.88,5397950000.0,-0.9999999961318649
2010-05-28,20.5,5111030000.0,-0.9999999959890667
2010-06-01,19.3,5254490000.0,-0.9999999963269508
2010-06-02,19.9,5204279000.0,-0.9999999961762235
2010-06-03,19.69,5012999000.0,-0.9999999960722115
2010-06-04,18.89,4979525000.0,-0.9999999962064655
2010-06-07,18.75,5029736000.0,-0.9999999962721702
2010-06-08,18.96,4989089000.0,-0.999999996199707
2010-06-09,18.79,5154068000.0,-0.999999996354336
2010-06-10,19.48,5201888000.0,-0.9999999962552057
2010-06-11,19.68,5256881000.0,-0.9999999962563353
2010-06-14,19.91,5572493000.0,-0.9999999964270929
2010-06-15,21.23,5699216000.0,-0.9999999962749262
2010-06-16,21.76,5474462000.0,-0.9999999960251802
2010-06-17,20.82,5541410000.0,-0.9999999962428335
2010-06-18,21.1,5567711000.0,-0.9999999962102918
2010-06-21,21.21,5452943000.0,-0.9999999961103573
2010-06-22,20.73,5548583000.0,-0.999999996263911
2010-06-23,21.13,5421860000.0,-0.9999999961028134
2010-06-24,20.6,5758991000.0,-0.9999999964229845
2010-06-25,22.01,5577275000.0,-0.9999999960536283
2010-06-28,21.25,5280791000.0,-0.9999999959759817
2010-06-29,20.01,5259272000.0,-0.9999999961952909
2010-06-30,19.92,5194340000.0,-0.9999999961650565
2010-07-01,19.8,5241900000.0,-0.9999999962227437
2010-07-02,20.0,5180072000.0,-0.9999999961390498
2010-07-06,19.74,5329886000.0,-0.999999996296356
2010-07-07,20.37,5551040000.0,-0.9999999963304174
2010-07-08,21.3,5727012000.0,-0.9999999962807831
2010-07-09,22.04,5719878000.0,-0.9999999961467709
2010-07-12,22.01,5876826000.0,-0.9999999962547811
2010-07-13,22.67,5810242000.0,-0.9999999960982693
2010-07-14,22.39,5829266000.0,-0.9999999961590361
2010-07-15,22.47,5703232000.0,-0.9999999960601287
2010-07-16,21.94,5679452000.0,-0.9999999961369512
2010-07-19,21.84,5793596000.0,-0.9999999962303205
2010-07-20,22.32,5760304000.0,-0.9999999961252045
2010-07-21,22.18,5824510000.0,-0.9999999961919543
2010-07-22,22.45,5864936000.0,-0.9999999961721663
2010-07-23,22.62,5976702000.0,-0.999999996215304
2010-07-26,23.09,5926764000.0,-0.9999999961041135
2010-07-27,22.88,5869692000.0,-0.9999999961020101
2010-07-28,22.64,6107492000.0,-0.9999999962930775
2010-07-29,23.64,6086090000.0,-0.9999999961157328
2010-07-30,23.55,6100358000.0,-0.9999999961395708
2010-08-02,23.61,6164564000.0,-0.9999999961700454
2010-08-03,23.88,6207368000.0,-0.9999999961529589
2010-08-04,24.06,6157430000.0,-0.9999999960925257
2010-08-05,23.85,6081334000.0,-0.9999999960781631
2010-08-06,23.53,6107492000.0,-0.9999999961473548
2010-08-09,23.64,6033774000.0,-0.9999999960820541
2010-08-10,23.33,5793596000.0,-0.99999999597314
2010-08-11,22.32,5769816000.0,-0.9999999961315924
2010-08-12,22.22,5693720000.0,-0.9999999960974547
2010-08-13,21.9,5779328000.0,-0.9999999962106321
2010-08-16,22.26,5774572000.0,-0.9999999961451689
2010-08-17,22.24,5845912000.0,-0.9999999961956321
2010-08-18,22.54,5722256000.0,-0.9999999960609941
2010-08-19,22.02,5648538000.0,-0.9999999961016461
2010-08-20,21.71,5598600000.0,-0.9999999961222449
2010-08-23,21.5,5503480000.0,-0.9999999960933809
2010-08-24,21.1,5536772000.0,-0.9999999961891153
2010-08-25,21.24,5496346000.0,-0.9999999961356144
2010-08-26,21.07,5584332000.0,-0.9999999962269436
2010-08-27,21.44,5522504000.0,-0.9999999961177032
2010-08-30,21.18,5512992000.0,-0.999999996158166
2010-08-31,21.14,5705610000.0,-0.9999999962948747
2010-09-01,21.95,5914874000.0,-0.9999999962890165
2010-09-02,22.83,5990970000.0,-0.9999999961892648
2010-09-03,23.15,5776950000.0,-0.9999999959926951
2010-09-07,22.25,5874448000.0,-0.9999999962124101
2010-09-08,22.66,6090846000.0,-0.999999996279663
2010-09-09,23.57,6419010000.0,-0.9999999963280942
2010-09-10,24.95,6514130000.0,-0.9999999961698646
2010-09-13,25.35,6452302000.0,-0.9999999960711696
2010-09-14,25.09,6390474000.0,-0.9999999960738437
2010-09-15,24.83,6395230000.0,-0.9999999961174187
2010-09-16,24.85,6430900000.0,-0.9999999961358441
2010-09-17,25.0,6666322000.0,-0.9999999962498061
2010-09-20,25.99,6561690000.0,-0.9999999960391301
2010-09-21,25.55,6535532000.0,-0.9999999960906013
2010-09-22,25.44,6357182000.0,-0.9999999959982269
2010-09-23,24.69,6614006000.0,-0.9999999962670127
2010-09-24,25.77,6454680000.0,-0.999999996007548
2010-09-27,25.1,6533154000.0,-0.9999999961580578
2010-09-28,25.43,6466570000.0,-0.999999996067467
2010-09-29,25.15,6426144000.0,-0.9999999960863
2010-09-30,24.98,6775733000.0,-0.999999996313314
2010-10-01,25.23,6716458000.0,-0.9999999962435557
2010-10-04,24.98,6856347000.0,-0.9999999963566605
2010-10-05,25.57,6970155000.0,-0.9999999963315019
2010-10-06,26.05,7072108000.0,-0.9999999963165155
2010-10-07,26.48,7171690000.0,-0.9999999963077043
2010-10-08,26.9,7330547000.0,-0.9999999963304239
2010-10-11,27.57,7356628000.0,-0.9999999962523591
2010-10-12,27.68,7404048000.0,-0.9999999962615045
2010-10-13,27.88,7114786000.0,-0.9999999960814001
2010-10-14,26.66,7076850000.0,-0.9999999962327872
2010-10-15,26.5,7102931000.0,-0.9999999962691458
2010-10-18,26.61,7062624000.0,-0.9999999962322785
2010-10-19,26.44,7221481000.0,-0.9999999963387012
2010-10-20,27.11,7197771000.0,-0.9999999962335562
2010-10-21,27.01,7157464000.0,-0.9999999962263171
2010-10-22,26.84,7072108000.0,-0.9999999962048091
2010-10-25,26.48,7280756000.0,-0.9999999963630151
2010-10-26,27.36,7226223000.0,-0.9999999962137897
2010-10-27,27.13,7093447000.0,-0.9999999961753433
2010-10-28,26.57,7209626000.0,-0.9999999963146493
2010-10-29,27.06,7091076000.0,-0.999999996183936
2010-11-01,26.56,7131383000.0,-0.9999999962756172
2010-11-02,26.73,7081592000.0,-0.999999996225425
2010-11-03,26.52,7441984000.0,-0.9999999964364341
2010-11-04,28.04,7617438000.0,-0.9999999963189723
2010-11-05,28.78,7449097000.0,-0.9999999961364444
2010-11-08,28.07,7387451000.0,-0.9999999962003132
2010-11-09,27.81,7532082000.0,-0.9999999963077938
2010-11-10,28.42,7487033000.0,-0.9999999962041038
2010-11-11,28.23,7366112000.0,-0.9999999961675847
2010-11-12,27.72,7408790000.0,-0.9999999962584983
2010-11-15,27.9,7230965000.0,-0.9999999961415938
2010-11-16,27.15,7147980000.0,-0.9999999962017241
2010-11-17,26.8,7276014000.0,-0.9999999963166646
2010-11-18,27.34,7195400000.0,-0.9999999962003502
2010-11-19,27.0,7171690000.0,-0.999999996235197
2010-11-22,26.9,7036543000.0,-0.9999999961771
2010-11-23,26.33,7117157000.0,-0.9999999963004891
2010-11-24,26.67,7112415000.0,-0.9999999962502188
2010-11-26,26.65,7129012000.0,-0.9999999962617541
2010-11-29,26.72,7155093000.0,-0.9999999962655971
2010-11-30,26.83,7181174000.0,-0.9999999962638421
2010-12-01,26.94,7235707000.0,-0.9999999962767978
2010-12-02,27.17,7204884000.0,-0.999999996228947
2010-12-03,27.04,7126641000.0,-0.9999999962057862
2010-12-06,26.71,7129012000.0,-0.9999999962533378
2010-12-07,26.72,7283127000.0,-0.9999999963312461
2010-12-08,27.37,7230965000.0,-0.9999999962148897
2010-12-09,27.15,7271272000.0,-0.9999999962661279
2010-12-10,27.32,7254675000.0,-0.9999999962341525
2010-12-13,27.25,7273643000.0,-0.9999999962535967
2010-12-14,27.33,7181174000.0,-0.9999999961942156
2010-12-15,26.94,7147980000.0,-0.999999996231103
2010-12-16,26.8,7041285000.0,-0.9999999961938766
2010-12-17,26.35,7043656000.0,-0.999999996259045
2010-12-20,26.36,7022317000.0,-0.9999999962462532
2010-12-21,26.27,7048398000.0,-0.9999999962729119
2010-12-22,26.38,7036543000.0,-0.999999996251
2010-12-23,26.33,7041285000.0,-0.9999999962606257
2010-12-27,26.35,7064995000.0,-0.9999999962703442
2010-12-28,26.45,7083963000.0,-0.9999999962662143
2010-12-29,26.53,7074479000.0,-0.9999999962499005
2010-12-30,26.49,7086334000.0,-0.9999999962618189
2010-12-31,26.54,7021774000.0,-0.9999999962203283
2011-01-03,26.89,6962624000.0,-0.9999999961379503
2011-01-04,26.64,7123512000.0,-0.9999999962602716
2011-01-05,27.32,7679522000.0,-0.9999999964424869
2011-01-06,29.67,7589614000.0,-0.9999999960907103
2011-01-07,29.29,7457118000.0,-0.9999999960722091
2011-01-10,28.73,7445288000.0,-0.9999999961411835
2011-01-11,28.68,7516268000.0,-0.9999999961842766
2011-01-12,28.98,7509170000.0,-0.9999999961407187
2011-01-13,28.95,7506804000.0,-0.9999999961434987
2011-01-14,28.94,7644032000.0,-0.9999999962140399
2011-01-18,29.52,7521000000.0,-0.99999999607499
2011-01-19,29.0,7530464000.0,-0.9999999961489757
2011-01-20,29.04,7518634000.0,-0.9999999961375963
2011-01-21,28.99,7547026000.0,-0.9999999961587518
2011-01-24,29.11,7523366000.0,-0.9999999961307213
2011-01-25,29.01,7577784000.0,-0.999999996171704
2011-01-26,29.24,7634568000.0,-0.9999999961700518
2011-01-27,29.48,7528098000.0,-0.9999999960840043
2011-01-28,29.03,7608542000.0,-0.9999999961845515
2011-01-31,29.37,7653496000.0,-0.999999996162538
2011-02-01,29.56,7679522000.0,-0.999999996150802
2011-02-02,29.67,7705548000.0,-0.9999999961495276
2011-02-03,29.78,7722110000.0,-0.9999999961435411
2011-02-04,29.85,7764698000.0,-0.9999999961556779
2011-02-07,30.03,7750502000.0,-0.9999999961254122
2011-02-08,29.97,7804920000.0,-0.9999999961601144
2011-02-09,30.2,7830946000.0,-0.9999999961435055
2011-02-10,30.31,7866436000.0,-0.9999999961469209
2011-02-11,30.46,7875900000.0,-0.9999999961325055
2011-02-14,30.5,7899560000.0,-0.9999999961390255
2011-02-15,30.6,7875900000.0,-0.9999999961147298
2011-02-16,30.5,7871168000.0,-0.9999999961250986
2011-02-17,30.48,7920854000.0,-0.9999999961519301
2011-02-18,30.69,7854606000.0,-0.9999999960927385
2011-02-22,30.41,7693718000.0,-0.9999999960474246
2011-02-23,29.73,7700816000.0,-0.9999999961393702
2011-02-24,29.76,8050984000.0,-0.9999999963035574
2011-02-25,31.24,8207140000.0,-0.9999999961935583
2011-02-28,31.9,8077010000.0,-0.9999999960505187
2011-03-01,31.35,8091206000.0,-0.9999999961254231
2011-03-02,31.41,8223702000.0,-0.9999999961805522
2011-03-03,31.97,8166918000.0,-0.9999999960854266
2011-03-04,31.73,8188212000.0,-0.9999999961249172
2011-03-07,31.82,8299414000.0,-0.9999999961659943
2011-03-08,32.29,8323074000.0,-0.9999999961204238
2011-03-09,32.39,8174016000.0,-0.9999999960374435
2011-03-10,31.76,8315976000.0,-0.9999999961808451
2011-03-11,32.36,8216604000.0,-0.9999999960616333
2011-03-14,31.94,8155088000.0,-0.9999999960834267
2011-03-15,31.68,8091206000.0,-0.9999999960846381
2011-03-16,31.41,8098304000.0,-0.9999999961214101
2011-03-17,31.44,8292316000.0,-0.9999999962085381
2011-03-18,32.26,8483962000.0,-0.9999999961975313
2011-03-21,33.07,8275754000.0,-0.9999999960039895
2011-03-22,32.19,8408250000.0,-0.9999999961716172
2011-03-23,32.75,8379858000.0,-0.9999999960918192
2011-03-24,32.63,8474498000.0,-0.9999999961496244
2011-03-25,33.03,8557308000.0,-0.9999999961401412
2011-03-28,33.38,8597530000.0,-0.9999999961174896
2011-03-29,33.55,8810470000.0,-0.9999999961920306
2011-03-30,34.45,8682706000.0,-0.9999999960323429
2011-03-31,33.91,8718998000.0,-0.9999999961107916
2011-04-01,34.57,8723626000.0,-0.9999999960371982
2011-04-04,34.59,8809244000.0,-0.9999999960734428
2011-04-05,34.96,8913374000.0,-0.999999996077804
2011-04-06,35.41,9089238000.0,-0.9999999961041839
2011-04-07,36.17,8887920000.0,-0.9999999959304314
2011-04-08,35.3,8934200000.0,-0.9999999960488908
2011-04-11,35.5,8864780000.0,-0.9999999959953885
2011-04-12,35.2,8950398000.0,-0.999999996067214
2011-04-13,35.57,8927258000.0,-0.9999999960155739
2011-04-14,35.47,9017504000.0,-0.999999996066539
2011-04-15,35.86,8934200000.0,-0.9999999959862103
2011-04-18,35.5,8913374000.0,-0.9999999960172209
2011-04-19,35.41,8908746000.0,-0.9999999960252542
2011-04-20,35.39,9010562000.0,-0.9999999960723871
2011-04-21,35.83,8987422000.0,-0.9999999960133172
2011-04-25,35.73,9029074000.0,-0.9999999960427836
2011-04-26,35.91,9589062000.0,-0.9999999962551082
2011-04-27,38.33,9686250000.0,-0.9999999960428443
2011-04-28,38.75,9776496000.0,-0.9999999960364122
2011-04-29,39.14,9739472000.0,-0.9999999959813016
2011-05-02,38.98,9723274000.0,-0.9999999959910623
2011-05-03,38.91,9582120000.0,-0.999999995939312
2011-05-04,38.3,9505758000.0,-0.9999999959708631
2011-05-05,37.97,9480304000.0,-0.9999999959948541
2011-05-06,37.86,9584434000.0,-0.999999996049845
2011-05-09,38.31,9626086000.0,-0.9999999960201893
2011-05-10,38.49,9471048000.0,-0.9999999959360358
2011-05-11,37.82,9494188000.0,-0.9999999960165104
2011-05-12,37.92,9545096000.0,-0.9999999960272794
2011-05-13,38.14,9552038000.0,-0.9999999960071349
2011-05-16,38.17,9621458000.0,-0.9999999960328257
2011-05-17,38.47,9690878000.0,-0.9999999960302874
2011-05-18,38.77,9755670000.0,-0.9999999960259008
2011-05-19,39.05,9672366000.0,-0.9999999959627252
2011-05-20,38.69,9489560000.0,-0.9999999959228879
2011-05-23,37.9,9450222000.0,-0.9999999959895122
2011-05-24,37.73,9521956000.0,-0.9999999960375788
2011-05-25,38.04,9718646000.0,-0.9999999960858745
2011-05-26,38.89,9695506000.0,-0.9999999959888632
2011-05-27,38.79,9954674000.0,-0.999999996103338
2011-05-31,39.91,9838974000.0,-0.9999999959436827
2011-06-01,39.41,9903766000.0,-0.9999999960207057
2011-06-02,39.69,9843602000.0,-0.9999999959679394
2011-06-03,39.43,9683936000.0,-0.9999999959283085
2011-06-06,38.74,9808892000.0,-0.9999999960505224
2011-06-07,39.28,9843602000.0,-0.9999999960095908
2011-06-08,39.43,10380450000.0,-0.9999999962015135
2011-06-09,41.75,10248552000.0,-0.9999999959262538
2011-06-10,41.18,10255494000.0,-0.9999999959845913
2011-06-13,41.21,10350368000.0,-0.9999999960184991
2011-06-14,41.62,10024094000.0,-0.9999999958480038
2011-06-15,40.21,9575178000.0,-0.9999999958006003
2011-06-16,38.27,9130890000.0,-0.9999999958087328
2011-06-17,36.35,9348406000.0,-0.9999999961116366
2011-06-20,37.29,9475676000.0,-0.9999999960646607
2011-06-21,37.84,9468734000.0,-0.9999999960036896
2011-06-22,37.81,9436338000.0,-0.999999995993149
2011-06-23,37.67,9292870000.0,-0.9999999959463546
2011-06-24,37.05,9318324000.0,-0.9999999960239631
2011-06-27,37.16,9373860000.0,-0.9999999960357846
2011-06-28,37.4,9401628000.0,-0.9999999960219655
2011-06-29,37.52,9593690000.0,-0.9999999960890961
2011-06-30,38.35,9965414000.0,-0.9999999961516902
2011-07-01,39.01,9933018000.0,-0.9999999960726941
2011-07-05,38.87,10069544000.0,-0.999999996139845
2011-07-06,39.46,10143592000.0,-0.9999999961098593
2011-07-07,39.78,10055660000.0,-0.999999996044019
2011-07-08,39.4,9639140000.0,-0.9999999959124984
2011-07-11,37.6,9336006000.0,-0.9999999959725818
2011-07-12,36.29,9419310000.0,-0.9999999961472762
2011-07-13,36.65,9342948000.0,-0.9999999960772553
2011-07-14,36.32,9373030000.0,-0.9999999961250524
2011-07-15,36.45,9157828000.0,-0.9999999960197986
2011-07-18,35.52,9428566000.0,-0.9999999962327251
2011-07-19,36.69,9379972000.0,-0.9999999960884745
2011-07-20,36.48,9537324000.0,-0.9999999961750277
2011-07-21,37.16,9539638000.0,-0.9999999961046739
2011-07-22,37.17,9588232000.0,-0.9999999961233729
2011-07-25,37.38,9597488000.0,-0.9999999961052308
2011-07-26,37.42,9141630000.0,-0.9999999959066381
2011-07-27,35.45,9093036000.0,-0.9999999961014121
2011-07-28,35.24,9178654000.0,-0.9999999961606572
2011-07-29,35.61,9118490000.0,-0.9999999960947481
2011-08-01,35.35,8880148000.0,-0.9999999960192105
2011-08-02,34.32,9183282000.0,-0.999999996262774
2011-08-03,35.63,8704284000.0,-0.9999999959066134
2011-08-04,33.56,8546932000.0,-0.9999999960734448
2011-08-05,32.88,7834220000.0,-0.9999999958030282
2011-08-08,29.8,8266938000.0,-0.9999999963952796
2011-08-09,31.67,7683810000.0,-0.9999999958783468
2011-08-10,29.15,8202146000.0,-0.9999999964460521
2011-08-11,31.39,8310904000.0,-0.9999999962230343
2011-08-12,31.86,8505280000.0,-0.9999999962540915
2011-08-15,32.7,8183634000.0,-0.9999999960042202
2011-08-16,31.31,8206774000.0,-0.999999996184859
2011-08-17,31.41,7401502000.0,-0.9999999957562667
2011-08-18,27.93,7195556000.0,-0.9999999961184376
2011-08-19,27.04,7177044000.0,-0.9999999962324322
2011-08-22,26.96,7526458000.0,-0.9999999964179698
2011-08-23,28.47,7855046000.0,-0.9999999963755782
2011-08-24,29.89,7709264000.0,-0.9999999961228465
2011-08-25,29.26,7827278000.0,-0.9999999962617911
2011-08-26,29.77,8067934000.0,-0.9999999963100838
2011-08-29,30.81,8049422000.0,-0.999999996172396
2011-08-30,30.73,8072562000.0,-0.999999996193278
2011-08-31,30.83,7947606000.0,-0.9999999961208444
2011-09-01,30.29,7727776000.0,-0.9999999960803729
2011-09-02,29.34,7660670000.0,-0.9999999961700478
2011-09-06,29.05,7942978000.0,-0.9999999963426816
2011-09-07,30.27,7899012000.0,-0.9999999961678752
2011-09-08,30.08,7642158000.0,-0.999999996063939
2011-09-09,28.97,7764800000.0,-0.9999999962690603
2011-09-12,29.5,7989258000.0,-0.999999996307542
2011-09-13,30.47,8262310000.0,-0.9999999963121694
2011-09-14,31.65,8435860000.0,-0.9999999962481596
2011-09-15,32.4,8546932000.0,-0.999999996209166
2011-09-16,32.88,8505280000.0,-0.9999999961341661
2011-09-19,32.7,8544618000.0,-0.9999999961730296
2011-09-20,32.87,8287764000.0,-0.9999999960339122
2011-09-21,31.76,7980002000.0,-0.9999999960200511
2011-09-22,30.43,7966118000.0,-0.9999999961800716
2011-09-23,30.37,8137354000.0,-0.9999999962678285
2011-09-26,31.11,8225286000.0,-0.9999999962177607
2011-09-27,31.49,8051736000.0,-0.9999999960890421
2011-09-28,30.74,8100330000.0,-0.9999999962050928
2011-09-29,30.95,7984630000.0,-0.9999999961238029
2011-09-30,30.45,7530658000.0,-0.9999999959565287
2011-10-03,28.94,7909006000.0,-0.9999999963408802
2011-10-04,30.58,7844410000.0,-0.9999999961016826
2011-10-05,30.3,8130478000.0,-0.9999999962732818
2011-10-06,31.54,7966681000.0,-0.9999999960410113
2011-10-07,30.83,8151241000.0,-0.9999999962177538
2011-10-10,31.63,8095873000.0,-0.9999999960930711
2011-10-11,31.39,8236600000.0,-0.9999999961889615
2011-10-12,32.0,8137399000.0,-0.9999999960675395
2011-10-13,31.57,8278126000.0,-0.999999996186335
2011-10-14,32.18,8132785000.0,-0.9999999960431759
2011-10-17,31.55,8319652000.0,-0.999999996207774
2011-10-18,32.36,8250442000.0,-0.9999999960777859
2011-10-19,32.06,7989751000.0,-0.9999999959873593
2011-10-20,30.93,8093566000.0,-0.9999999961784459
2011-10-21,31.38,8407318000.0,-0.9999999962675374
2011-10-24,32.74,8257363000.0,-0.9999999960350539
2011-10-25,32.09,8621869000.0,-0.9999999962780691
2011-10-26,33.67,9332425000.0,-0.9999999963921489
2011-10-27,36.75,9134023000.0,-0.9999999959765812
2011-10-28,35.89,9041743000.0,-0.9999999960306326
2011-10-31,35.49,8709535000.0,-0.9999999959251555
2011-11-01,34.05,8871025000.0,-0.9999999961616611
2011-11-02,34.75,9060199000.0,-0.9999999961645434
2011-11-03,35.57,9032515000.0,-0.9999999960620048
2011-11-04,35.45,8977147000.0,-0.9999999960510839
2011-11-07,35.21,9083269000.0,-0.9999999961236423
2011-11-08,35.67,8702614000.0,-0.9999999959012316
2011-11-09,34.02,8737219000.0,-0.9999999961063125
2011-11-10,34.17,8935621000.0,-0.9999999961759792
2011-11-11,35.03,8635711000.0,-0.9999999959435882
2011-11-14,33.73,8859490000.0,-0.9999999961927831
2011-11-15,34.7,8469607000.0,-0.9999999959029976
2011-11-16,33.01,8363485000.0,-0.9999999960530808
2011-11-17,32.55,8421160000.0,-0.9999999961347368
2011-11-18,32.8,8409625000.0,-0.9999999960997071
2011-11-21,32.75,8407318000.0,-0.9999999961045841
2011-11-22,32.74,8162776000.0,-0.9999999959891096
2011-11-23,31.68,8151241000.0,-0.9999999961134752
2011-11-25,31.63,8294275000.0,-0.9999999961865262
2011-11-28,32.25,8229679000.0,-0.9999999960812567
2011-11-29,31.97,8861797000.0,-0.9999999963923796
2011-11-30,34.71,8880253000.0,-0.9999999960913276
2011-12-01,34.79,8917165000.0,-0.9999999960985358
2011-12-02,34.95,9053278000.0,-0.9999999961395198
2011-12-05,35.54,8977147000.0,-0.9999999960410585
2011-12-06,35.21,8993296000.0,-0.9999999960848615
2011-12-07,35.28,8889481000.0,-0.9999999960312643
2011-12-08,34.83,9025594000.0,-0.9999999961409742
2011-12-09,35.42,8804122000.0,-0.9999999959768845
2011-12-12,34.46,8584957000.0,-0.999999995986002
2011-12-13,33.51,8439616000.0,-0.9999999960294402
2011-12-14,32.88,8317345000.0,-0.9999999960468154
2011-12-15,32.35,8375020000.0,-0.9999999961373227
2011-12-16,32.6,8326573000.0,-0.9999999960848238
2011-12-19,32.39,8631097000.0,-0.9999999962472904
2011-12-20,33.71,8638018000.0,-0.9999999960974844
2011-12-21,33.74,8755675000.0,-0.9999999961464993
2011-12-22,34.25,8822578000.0,-0.9999999961179148
2011-12-23,34.54,8714149000.0,-0.9999999960363313
2011-12-27,34.07,8587264000.0,-0.9999999960324965
2011-12-28,33.52,8723377000.0,-0.9999999961574514
2011-12-29,34.11,8624176000.0,-0.9999999960448396
2011-12-30,33.68,8825704000.0,-0.9999999961838738
2012-01-03,35.16,8805058000.0,-0.9999999960068406
2012-01-04,35.07,8947286000.0,-0.9999999960803757
2012-01-05,35.69,8979402000.0,-0.9999999960253478
2012-01-06,35.83,8979402000.0,-0.9999999960097565
2012-01-09,35.83,9094102000.0,-0.9999999960600838
2012-01-10,36.33,8967932000.0,-0.9999999959488988
2012-01-11,35.78,9183568000.0,-0.9999999961039108
2012-01-12,36.72,9002342000.0,-0.9999999959210615
2012-01-13,35.93,8862408000.0,-0.9999999959457971
2012-01-17,35.32,8915170000.0,-0.9999999960382135
2012-01-18,35.55,9144570000.0,-0.999999996112447
2012-01-19,36.55,9126218000.0,-0.9999999959950552
2012-01-20,36.47,9190450000.0,-0.9999999960317504
2012-01-23,36.75,9220272000.0,-0.9999999960142174
2012-01-24,36.88,9536844000.0,-0.9999999961328926
2012-01-25,38.26,9490964000.0,-0.9999999959687973
2012-01-26,38.06,9399204000.0,-0.999999995950721
2012-01-27,37.66,9259270000.0,-0.9999999959327247
2012-01-30,37.05,9300562000.0,-0.9999999960163698
2012-01-31,37.23,9385440000.0,-0.9999999960332174
2012-02-01,37.6,9353324000.0,-0.9999999959800387
2012-02-02,37.46,9591900000.0,-0.9999999960946215
2012-02-03,38.5,9624016000.0,-0.999999995999591
2012-02-06,38.64,9702012000.0,-0.9999999960173209
2012-02-07,38.98,9548314000.0,-0.9999999959176039
2012-02-08,38.31,9562078000.0,-0.9999999959935487
2012-02-09,38.37,9578136000.0,-0.9999999959940014
2012-02-10,38.44,9640074000.0,-0.9999999960124788
2012-02-13,38.71,9628604000.0,-0.9999999959796871
2012-02-14,38.66,9532256000.0,-0.9999999959442969
2012-02-15,38.24,9580430000.0,-0.9999999960085298
2012-02-16,38.45,9598782000.0,-0.9999999959942835
2012-02-17,38.53,9624016000.0,-0.9999999959964738
2012-02-21,38.64,9653838000.0,-0.9999999959974468
2012-02-22,38.77,9741010000.0,-0.99999999601992
2012-02-23,39.15,9679072000.0,-0.9999999959551907
2012-02-24,38.88,9759362000.0,-0.999999996016133
2012-02-27,39.23,9624016000.0,-0.9999999959237391
2012-02-28,38.64,9617134000.0,-0.999999995982171
2012-02-29,38.61,9759362000.0,-0.9999999960437987
2012-03-01,39.23,9692836000.0,-0.999999995952681
2012-03-02,38.94,9601076000.0,-0.9999999959442046
2012-03-05,38.54,9328090000.0,-0.9999999958683932
