date,PBCT,dcf,Deviation
2012-02-10,12.5,14.79946085460281,-0.15537463676507168
2012-02-13,12.56,14.819460854602811,-0.15246579324112453
2012-02-14,12.58,14.84946085460281,-0.15283119547733326
2012-02-15,12.61,14.93946085460281,-0.15592670159078126
2012-02-16,12.7,15.01946085460281,-0.15443036717872582
2012-02-17,12.78,14.99946085460281,-0.14796937544070032
2012-02-21,12.76,14.62946085460281,-0.1277874060556804
2012-02-22,12.39,14.76946085460281,-0.16110681886273903
2012-02-23,12.53,14.69946085460281,-0.147587784073284
2012-02-24,12.46,14.83946085460281,-0.16034685342795074
2012-02-27,12.6,14.85946085460281,-0.15205537244663414
2012-02-28,12.62,14.82946085460281,-0.14899131372783747
2012-02-29,12.59,14.95946085460281,-0.15839212907688183
2012-03-01,12.72,14.95946085460281,-0.14970197631913718
2012-03-02,12.72,14.77946085460281,-0.13934614224858044
2012-03-05,12.54,14.57946085460281,-0.13988588981045502
2012-03-06,12.34,14.69946085460281,-0.16051342820944325
2012-03-07,12.46,14.68946085460281,-0.15177281703325607
2012-03-08,12.45,14.77946085460281,-0.1576147382857569
2012-03-09,12.54,14.79946085460281,-0.15267183560272002
2012-03-12,12.56,15.08946085460281,-0.16763096302617309
2012-03-13,12.85,15.19946085460281,-0.1545752758652179
2012-03-14,12.96,15.51946085460281,-0.16491944395373226
2012-03-15,13.28,15.53946085460281,-0.1454014959556048
2012-03-16,13.3,15.69946085460281,-0.15283715006680176
2012-03-19,13.46,15.649460854602811,-0.13990647185515326
2012-03-20,13.41,15.489460854602811,-0.13425004744338043
2012-03-21,13.25,15.43946085460281,-0.14180941130143732
2012-03-22,13.2,15.52946085460281,-0.15000268691957697
2012-03-23,13.29,15.62946085460281,-0.1496827610604271
2012-03-26,13.39,15.559460854602811,-0.13943033597857857
2012-03-27,13.32,15.58946085460281,-0.14557660946515338
2012-03-28,13.35,15.399460854602811,-0.13308653296068085
2012-03-29,13.16,15.46946085460281,-0.1492916189070448
2012-03-30,13.23,16.51304347826087,-0.19881516587677717
2012-04-02,13.3,16.69304347826087,-0.20326092618638325
2012-04-03,13.48,16.42304347826087,-0.1792020755566145
2012-04-04,13.21,16.32304347826087,-0.1907146472045388
2012-04-05,13.11,16.053043478260868,-0.18333243052922377
2012-04-09,12.84,15.71304347826087,-0.18284449363586053
2012-04-10,12.5,15.80304347826087,-0.20901312350400314
2012-04-11,12.59,15.95304347826087,-0.21080889567208116
2012-04-12,12.74,15.70304347826087,-0.1886923055624775
2012-04-13,12.49,15.94304347826087,-0.21658621724072102
2012-04-16,12.73,16.07304347826087,-0.20799069465483666
2012-04-17,12.86,16.00304347826087,-0.1964028581519821
2012-04-18,12.79,15.64304347826087,-0.18238416854276107
2012-04-19,12.43,15.62304347826087,-0.2043803745860352
2012-04-20,12.41,15.513043478260869,-0.20002802690582955
2012-04-23,12.3,15.61304347826087,-0.2121971595655806
2012-04-24,12.4,15.66304347826087,-0.20832755031228312
2012-04-25,12.45,15.73304347826087,-0.20867186204609522
2012-04-26,12.52,15.57304347826087,-0.19604668044000229
2012-04-27,12.36,15.54304347826087,-0.20478894514531876
2012-04-30,12.33,15.57304347826087,-0.2082472499860405
2012-05-01,12.36,15.603043478260869,-0.2078468526207261
2012-05-02,12.39,15.513043478260869,-0.2013172645739909
2012-05-03,12.3,15.40304347826087,-0.201456516216445
2012-05-04,12.19,15.45304347826087,-0.21115862922739304
2012-05-07,12.24,15.40304347826087,-0.20535185028368197
2012-05-08,12.19,15.22304347826087,-0.19924028218090428
2012-05-09,12.01,15.28304347826087,-0.21416175926716174
2012-05-10,12.07,15.24304347826087,-0.20816338172794424
2012-05-11,12.03,15.13304347826087,-0.20505085330115502
2012-05-14,11.92,15.093043478260869,-0.21023218298092983
2012-05-15,11.88,15.02304347826087,-0.20921482939252745
2012-05-16,11.81,14.91304347826087,-0.2080758017492711
2012-05-17,11.7,14.86304347826087,-0.21281263712154463
2012-05-18,11.65,14.99304347826087,-0.22297297297297292
2012-05-21,11.78,15.11304347826087,-0.2205408515535099
2012-05-22,11.9,15.173043478260869,-0.21571436758553497
2012-05-23,11.96,15.14304347826087,-0.21019839788681838
2012-05-24,11.93,15.14304347826087,-0.21217950558442678
2012-05-25,11.93,15.16304347826087,-0.21321863799283158
2012-05-29,11.95,14.82304347826087,-0.19382277886956267
2012-05-30,11.61,14.843043478260869,-0.2178154017399455
2012-05-31,11.63,14.603043478260869,-0.20359067496352745
2012-06-01,11.39,14.57304347826087,-0.21841995345784349
2012-06-04,11.36,14.56304347826087,-0.2199432751156889
2012-06-05,11.35,14.61304347826087,-0.22329663790538534
2012-06-06,11.4,14.763043478260869,-0.22780150198792515
2012-06-07,11.55,14.923043478260869,-0.22602919325233806
2012-06-08,11.71,14.62304347826087,-0.19920911010019915
2012-06-11,11.41,14.69304347826087,-0.22344203112978633
2012-06-12,11.48,14.71304347826087,-0.21973995271867608
2012-06-13,11.5,14.81304347826087,-0.22365717640152627
2012-06-14,11.6,14.94304347826087,-0.22371904914312324
2012-06-15,11.73,14.91304347826087,-0.21344023323615158
2012-06-18,11.7,15.03304347826087,-0.22171448403516902
2012-06-19,11.82,14.97304347826087,-0.2105813345722748
2012-06-20,11.76,14.81304347826087,-0.20610507778103904
2012-06-21,11.6,14.94304347826087,-0.22371904914312324
2012-06-22,11.73,14.62304347826087,-0.19784140576219789
2012-06-25,11.41,14.55304347826087,-0.21597155831739967
2012-06-26,11.34,14.683043478260869,-0.22768055432175527
2012-06-27,11.47,14.673043478260869,-0.21829441744695977
2012-06-28,11.46,14.82304347826087,-0.22687941806235878
2012-06-29,11.61,13.243278879813301,-0.12332888966817013
2012-07-02,11.82,13.283278879813302,-0.11015946386829667
2012-07-03,11.86,13.253278879813303,-0.10512710797442526
2012-07-05,11.83,13.313278879813302,-0.11141349123711153
2012-07-06,11.89,13.173278879813303,-0.09741529740023913
2012-07-09,11.75,13.063278879813302,-0.10053210161827841
2012-07-10,11.64,13.263278879813303,-0.12238895785294324
2012-07-11,11.84,13.193278879813302,-0.10257335512583754
2012-07-12,11.77,13.473278879813302,-0.12641903244245056
2012-07-13,12.05,13.513278879813303,-0.10828451723875909
2012-07-16,12.09,13.633278879813302,-0.11319939197447393
2012-07-17,12.21,13.463278879813302,-0.0930886815166887
2012-07-18,12.04,13.403278879813302,-0.1017123415872917
2012-07-19,11.98,12.933278879813303,-0.07370744021465525
2012-07-20,11.51,12.793278879813302,-0.10030883340143604
2012-07-23,11.37,12.933278879813303,-0.12087258724880057
2012-07-24,11.51,12.893278879813302,-0.10728681917980298
2012-07-25,11.47,12.923278879813303,-0.11245434640301577
2012-07-26,11.5,13.043278879813302,-0.1183198560755907
2012-07-27,11.62,12.893278879813302,-0.09875524229967947
2012-07-30,11.47,12.883278879813302,-0.10969869495162099
2012-07-31,11.46,12.793278879813302,-0.10421713560212476
2012-08-01,11.37,12.773278879813303,-0.10986050590588958
2012-08-02,11.35,12.973278879813302,-0.12512479650299957
2012-08-03,11.55,13.073278879813302,-0.11651850265088626
2012-08-06,11.65,13.283278879813302,-0.12295750880420109
2012-08-07,11.86,13.363278879813302,-0.11249326556255368
2012-08-08,11.94,13.383278879813302,-0.10784194910488454
2012-08-09,11.96,13.363278879813302,-0.10501007218618386
2012-08-10,11.94,13.373278879813302,-0.10717482920189514
2012-08-13,11.95,13.333278879813303,-0.1037463396875018
2012-08-14,11.91,13.463278879813302,-0.11537151489465702
2012-08-15,12.04,13.563278879813302,-0.11230904365466166
2012-08-16,12.14,13.583278879813303,-0.10625408582004614
2012-08-17,12.16,13.583278879813303,-0.10478168727938719
2012-08-20,12.16,13.473278879813302,-0.09747284915039922
2012-08-21,12.05,13.493278879813301,-0.10696279923277408
2012-08-22,12.07,13.423278879813303,-0.10081582092795827
2012-08-23,12.0,13.493278879813301,-0.11066834778367551
2012-08-24,12.07,13.393278879813302,-0.09880171179051467
2012-08-27,11.97,13.363278879813302,-0.104261752848547
2012-08-28,11.94,13.473278879813302,-0.11380146536642821
2012-08-29,12.05,13.403278879813302,-0.10096625549226435
2012-08-30,11.98,13.393278879813302,-0.10552150018644291
2012-08-31,11.97,13.393278879813302,-0.106268143341546
2012-09-04,11.97,13.393278879813302,-0.106268143341546
2012-09-05,11.97,13.583278879813303,-0.11876947341564681
2012-09-06,12.16,13.613278879813302,-0.10675450731919722
2012-09-07,12.19,13.463278879813302,-0.09457420374188663
2012-09-10,12.04,13.463278879813302,-0.1057156204308708
2012-09-11,12.04,13.563278879813302,-0.11230904365466166
2012-09-12,12.14,13.863278879813302,-0.12430528843523558
2012-09-13,12.44,13.873278879813302,-0.10331219405520886
2012-09-14,12.45,13.593278879813303,-0.08410618879534137
2012-09-17,12.17,13.503278879813303,-0.09873741716217421
2012-09-18,12.08,13.553278879813302,-0.10870276431835635
2012-09-19,12.13,13.513278879813303,-0.10236441444864286
2012-09-20,12.09,13.423278879813303,-0.09932587199826148
2012-09-21,12.0,13.583278879813303,-0.11656087560465844
2012-09-24,12.16,13.533278879813302,-0.10147421715085847
2012-09-25,12.11,13.483278879813302,-0.10185051366617714
2012-09-26,12.06,13.583278879813303,-0.11214367998268171
2012-09-27,12.16,13.563278879813302,-0.10346162548510673
2012-09-28,12.14,13.278626357499267,-0.08574880615239344
2012-10-01,12.04,13.358626357499267,-0.09870972674963818
2012-10-02,12.12,13.478626357499266,-0.10079857705554329
2012-10-03,12.24,13.678626357499267,-0.10517330614199749
2012-10-04,12.44,13.718626357499266,-0.09320367245079952
2012-10-05,12.48,13.628626357499266,-0.08428042029835414
2012-10-08,12.39,13.518626357499267,-0.08348676320010695
2012-10-09,12.28,13.418626357499265,-0.0848541666757806
2012-10-10,12.18,13.458626357499266,-0.09500422431943101
2012-10-11,12.22,13.278626357499267,-0.07972408658832353
2012-10-12,12.04,13.318626357499266,-0.09600287020435228
2012-10-15,12.08,13.188626357499267,-0.08405927406297953
2012-10-16,11.95,13.218626357499266,-0.0959726315873618
2012-10-17,11.98,13.278626357499267,-0.09779824528053316
2012-10-18,12.04,13.528626357499267,-0.1100352924355904
2012-10-19,12.29,13.658626357499266,-0.10020234258387362
2012-10-22,12.42,13.468626357499266,-0.07785696400400888
2012-10-23,12.23,13.378626357499266,-0.08585532825314413
2012-10-24,12.14,13.478626357499266,-0.09931474632461179
2012-10-25,12.24,13.388626357499266,-0.08579120268420182
2012-10-26,12.15,13.268626357499267,-0.084306116349944
2012-10-31,12.03,13.408626357499266,-0.10281637512616781
2012-11-01,12.17,13.258626357499267,-0.08210702437387296
2012-11-02,12.02,13.178626357499267,-0.08791708073883997
2012-11-05,11.94,13.358626357499267,-0.10619552636135221
2012-11-06,12.12,13.138626357499266,-0.07752913659180627
2012-11-07,11.9,12.958626357499266,-0.08169279121830919
2012-11-08,11.72,12.838626357499265,-0.08712975409911017
2012-11-09,11.6,12.868626357499267,-0.09858288851163721
2012-11-12,11.63,12.728626357499266,-0.0863114625760063
2012-11-13,11.49,12.628626357499266,-0.09016232844858185
2012-11-14,11.39,12.868626357499267,-0.1149016465644438
2012-11-15,11.63,12.908626357499266,-0.09905208517840836
2012-11-16,11.67,13.028626357499267,-0.10428009217696554
2012-11-19,11.79,12.988626357499266,-0.09228276528312118
2012-11-20,11.75,12.928626357499267,-0.09116408231688156
2012-11-21,11.69,13.138626357499266,-0.11025706326387918
2012-11-23,11.9,13.268626357499267,-0.10314755428513034
2012-11-26,12.03,13.348626357499267,-0.09878367422865664
2012-11-27,12.11,13.298626357499266,-0.08937963407243077
2012-11-28,12.06,13.318626357499266,-0.09450121384256538
2012-11-29,12.08,13.428626357499267,-0.10042921156609008
2012-11-30,12.19,13.338626357499265,-0.08611279203075384
2012-12-03,12.1,13.338626357499265,-0.09286011350058421
2012-12-04,12.1,13.428626357499267,-0.09893985595610011
2012-12-05,12.19,13.378626357499266,-0.08884517182386165
2012-12-06,12.14,13.298626357499266,-0.0871237619850791
2012-12-07,12.06,13.398626357499266,-0.09990773097049843
2012-12-10,12.16,13.518626357499267,-0.10050032611083948
2012-12-11,12.28,13.498626357499266,-0.09027780495770588
2012-12-12,12.26,13.408626357499266,-0.08566323849100732
2012-12-13,12.17,13.398626357499266,-0.09169793415513816
2012-12-14,12.16,13.548626357499266,-0.10249204021562308
2012-12-17,12.31,13.638626357499266,-0.0974164349600144
2012-12-18,12.4,13.558626357499266,-0.08545307813268488
2012-12-19,12.32,13.578626357499266,-0.09269172921929214
2012-12-20,12.34,13.378626357499266,-0.0776332584336713
2012-12-21,12.14,13.368626357499267,-0.09190370982356433
2012-12-24,12.13,13.308626357499266,-0.08856108255192863
2012-12-26,12.07,13.308626357499266,-0.09306943663658518
2012-12-27,12.07,13.208626357499266,-0.08620323769343397
2012-12-28,11.97,13.328626357499266,-0.1019329615114346
2012-12-31,12.09,14.217186761229314,-0.1496207932662329
2013-01-02,12.44,14.257186761229315,-0.1274575967659296
2013-01-03,12.48,14.377186761229314,-0.13195813567264925
2013-01-04,12.6,14.337186761229315,-0.12116650150132824
2013-01-07,12.56,14.337186761229315,-0.12395644911560966
2013-01-08,12.56,14.347186761229315,-0.12456705213170183
2013-01-09,12.57,14.387186761229314,-0.12630591312863748
2013-01-10,12.61,14.367186761229314,-0.12230555573838475
2013-01-11,12.59,14.437186761229315,-0.12794644772414288
2013-01-14,12.66,14.437186761229315,-0.12309785767971793
2013-01-15,12.66,14.417186761229315,-0.12188138992239039
2013-01-16,12.64,14.487186761229314,-0.1275048628607981
2013-01-17,12.71,14.167186761229315,-0.10285646584522556
2013-01-18,12.39,14.317186761229314,-0.1346065252461538
2013-01-22,12.54,14.267186761229315,-0.12106007933693685
2013-01-23,12.49,14.287186761229314,-0.12579010768629995
2013-01-24,12.51,14.247186761229315,-0.12193191472415443
2013-01-25,12.47,14.287186761229314,-0.1271899633985717
2013-01-28,12.51,14.337186761229315,-0.1274438836334616
2013-01-29,12.56,14.127186761229314,-0.11093410087352318
2013-01-30,12.35,14.097186761229315,-0.12393868300266142
2013-01-31,12.32,14.287186761229314,-0.13768888124060974
2013-02-01,12.51,14.177186761229315,-0.1175964448594703
2013-02-04,12.4,14.307186761229314,-0.1333027095443775
2013-02-05,12.53,14.337186761229315,-0.1260489098263209
2013-02-06,12.56,14.297186761229314,-0.12150549546853262
2013-02-07,12.52,14.327186761229314,-0.12613688865421424
2013-02-08,12.55,14.367186761229314,-0.12648173866112034
2013-02-11,12.59,14.557186761229314,-0.13513509124363188
2013-02-12,12.78,14.637186761229314,-0.12688140088152688
2013-02-13,12.86,14.687186761229315,-0.12440685823187425
2013-02-14,12.91,14.727186761229314,-0.12338994477976106
2013-02-15,12.95,14.847186761229315,-0.12778089154124928
2013-02-19,13.07,14.767186761229315,-0.11492959279726955
2013-02-20,12.99,14.677186761229315,-0.11495300759448812
2013-02-21,12.9,14.717186761229314,-0.12347378549387422
2013-02-22,12.94,14.627186761229314,-0.11534595057618025
2013-02-25,12.85,14.647186761229314,-0.12269842602037517
2013-02-26,12.87,14.787186761229314,-0.12965189337136174
2013-02-27,13.01,14.877186761229314,-0.1255067097830146
2013-02-28,13.1,15.017186761229315,-0.1276661728799312
2013-03-01,13.24,14.987186761229314,-0.11657870079721366
2013-03-04,13.21,14.987186761229314,-0.11858041068966707
2013-03-05,13.21,15.007186761229315,-0.11975507400709506
2013-03-06,13.23,15.017186761229315,-0.1190094249772129
2013-03-07,13.24,15.067186761229314,-0.12126927144296151
2013-03-08,13.29,15.087186761229315,-0.11912007120158963
2013-03-11,13.31,15.047186761229314,-0.11544927226565438
2013-03-12,13.27,15.077186761229314,-0.11986233173661143
2013-03-13,13.3,15.207186761229314,-0.12541351606805284
2013-03-14,13.43,15.327186761229314,-0.12377918993120895
2013-03-15,13.55,15.297186761229314,-0.11421621429487638
2013-03-18,13.52,15.247186761229315,-0.11327904539224387
2013-03-19,13.47,15.267186761229315,-0.11771564659137013
2013-03-20,13.49,15.277186761229315,-0.1169840225927502
2013-03-21,13.5,15.167186761229315,-0.10992063244655315
2013-03-22,13.39,15.107186761229315,-0.1136668784446524
2013-03-25,13.33,15.207186761229314,-0.12344076460053721
2013-03-26,13.43,15.187186761229315,-0.1157019261602259
2013-03-27,13.41,15.197186761229315,-0.11759984195158679
2013-03-28,13.42,14.68669126691267,-0.08624755868371603
2013-04-01,13.31,14.486691266912668,-0.08122567432635286
2013-04-02,13.11,14.396691266912669,-0.08937409596813539
2013-04-03,13.02,14.476691266912669,-0.10062321838982802
2013-04-04,13.1,14.41669126691267,-0.09133103029920397
2013-04-05,13.04,14.546691266912669,-0.10357621807370931
2013-04-08,13.17,14.566691266912668,-0.09588253374224842
2013-04-09,13.19,14.77669126691267,-0.10737798051350778
2013-04-10,13.4,14.76669126691267,-0.092552301812863
2013-04-11,13.39,14.67669126691267,-0.08766902863272752
2013-04-12,13.3,14.34669126691267,-0.07295697993631611
2013-04-15,12.97,14.44669126691267,-0.1022165726137404
2013-04-16,13.07,14.17669126691267,-0.0780641438877634
2013-04-17,12.8,14.136691266912669,-0.09455474705323952
2013-04-18,12.76,14.25669126691267,-0.10498167063393127
2013-04-19,12.88,14.35669126691267,-0.10285735337333224
2013-04-22,12.98,14.456691266912669,-0.10214586724227848
2013-04-23,13.08,14.486691266912668,-0.09710231556639337
2013-04-24,13.11,14.52669126691267,-0.09752332729335667
2013-04-25,13.15,14.50669126691267,-0.09352175778408234
2013-04-26,13.13,14.476691266912669,-0.09302479703981881
2013-04-29,13.1,14.536691266912669,-0.0988320684902182
2013-04-30,13.16,14.456691266912669,-0.08969488543207904
2013-05-01,13.08,14.60669126691267,-0.10451999285909175
2013-05-02,13.23,14.726691266912669,-0.10163119738072957
2013-05-03,13.35,14.94669126691267,-0.1068257340972345
2013-05-06,13.57,15.056691266912669,-0.0987395730282189
2013-05-07,13.68,14.896691266912669,-0.08167526903206257
2013-05-08,13.52,14.806691266912669,-0.08689931083981839
2013-05-09,13.43,14.886691266912669,-0.09785191623811851
2013-05-10,13.51,14.91669126691267,-0.09430316963339658
2013-05-13,13.54,14.976691266912669,-0.09592848255386599
2013-05-14,13.6,15.216691266912669,-0.10624459933862362
2013-05-15,13.84,15.17669126691267,-0.08807527565819606
2013-05-16,13.8,15.286691266912669,-0.0972539603864796
2013-05-17,13.91,15.51669126691267,-0.10354599697029032
2013-05-20,14.14,15.61669126691267,-0.09455852342047366
2013-05-21,14.24,15.396691266912669,-0.0751259635502588
2013-05-22,14.02,15.17669126691267,-0.07621498300057139
2013-05-23,13.8,15.18669126691267,-0.09130963700657169
2013-05-24,13.81,15.24669126691267,-0.09422970805675579
2013-05-28,13.87,15.24669126691267,-0.09029442800486631
2013-05-29,13.87,15.26669126691267,-0.0914861801089607
2013-05-30,13.89,15.156691266912668,-0.0835730730807902
2013-05-31,13.78,15.24669126691267,-0.09619734808270064
2013-06-03,13.87,15.146691266912669,-0.08428845907102822
2013-06-04,13.77,15.02669126691267,-0.08363060400926603
2013-06-05,13.65,15.16669126691267,-0.10000145979245001
2013-06-06,13.79,15.296691266912669,-0.09849785424980761
2013-06-07,13.92,15.35669126691267,-0.0935547405324314
2013-06-10,13.98,15.236691266912668,-0.08247796354853254
2013-06-11,13.86,15.01669126691267,-0.07702703920278953
2013-06-12,13.64,15.236691266912668,-0.1047925195137328
2013-06-13,13.86,15.136691266912669,-0.08434414393477074
2013-06-14,13.76,15.286691266912669,-0.0998706155737652
2013-06-17,13.91,15.66669126691267,-0.11212905373470405
2013-06-18,14.29,15.51669126691267,-0.07905623987817756
2013-06-19,14.14,15.626691266912669,-0.09513794324845526
2013-06-20,14.25,15.816691266912668,-0.09905303457430881
2013-06-21,14.44,15.92669126691267,-0.09334589601804089
2013-06-24,14.55,16.08669126691267,-0.09552562683125254
2013-06-25,14.71,16.19669126691267,-0.09178981326573465
2013-06-26,14.82,16.32669126691267,-0.09228393201542906
2013-06-27,14.95,16.276691266912668,-0.08150865831126086
2013-06-28,14.9,16.523106796116505,-0.0982325428349825
2013-07-01,14.96,16.553106796116506,-0.09624216261869711
2013-07-02,14.99,16.553106796116506,-0.09442981401432282
2013-07-03,14.99,16.763106796116507,-0.10577435422217085
2013-07-05,15.2,16.863106796116504,-0.09862398526109739
2013-07-08,15.3,16.863106796116504,-0.09269387990097289
2013-07-09,15.3,16.713106796116506,-0.08455081472014869
2013-07-10,15.15,16.563106796116504,-0.0853165298944899
2013-07-11,15.0,16.763106796116507,-0.1051778060928994
2013-07-12,15.2,16.863106796116504,-0.09862398526109739
2013-07-15,15.3,16.743106796116503,-0.08619110023542498
2013-07-16,15.18,16.863106796116504,-0.0998100063331222
2013-07-17,15.3,17.133106796116504,-0.10699208368513802
2013-07-18,15.57,17.043106796116504,-0.08643417035045342
2013-07-19,15.48,17.173106796116503,-0.0985905937823306
2013-07-22,15.61,17.113106796116504,-0.0878336595467053
2013-07-23,15.55,16.963106796116506,-0.08330471611721613
2013-07-24,15.4,16.943106796116506,-0.0910757876158933
2013-07-25,15.38,16.793106796116504,-0.08414802652498421
2013-07-26,15.23,16.733106796116505,-0.08982831547249504
2013-07-29,15.17,16.503106796116505,-0.08077914132084574
2013-07-30,14.94,16.563106796116504,-0.09799531066822975
2013-07-31,15.0,16.913106796116505,-0.11311386010734481
2013-08-01,15.35,16.943106796116506,-0.09402684025350416
2013-08-02,15.38,16.743106796116503,-0.08141301448502192
2013-08-05,15.18,16.583106796116503,-0.08461061086847055
2013-08-06,15.02,16.483106796116505,-0.0887640184713977
2013-08-07,14.92,16.463106796116506,-0.09373120245326416
2013-08-08,14.9,16.453106796116504,-0.09439595909528098
2013-08-09,14.89,16.483106796116505,-0.09665088116105924
2013-08-12,14.92,16.503106796116505,-0.09592780412043633
2013-08-13,14.94,16.483106796116505,-0.09361747243426644
2013-08-14,14.92,16.343106796116505,-0.0870768828638302
2013-08-15,14.78,16.493106796116503,-0.10386804725716536
2013-08-16,14.93,16.213106796116506,-0.07914009401479094
2013-08-19,14.65,16.383106796116504,-0.10578621122871057
2013-08-20,14.82,16.213106796116506,-0.08592472828527808
2013-08-21,14.65,16.473106796116504,-0.11067170380673408
2013-08-22,14.91,16.433106796116505,-0.0926852612237905
2013-08-23,14.87,16.293106796116504,-0.08734410287273786
2013-08-26,14.73,15.833106796116505,-0.06967089973694052
2013-08-27,14.27,15.843106796116505,-0.09929282282576724
2013-08-28,14.28,15.853106796116505,-0.09923018978853193
2013-08-29,14.29,15.783106796116504,-0.09460157720556572
2013-08-30,14.22,15.833106796116505,-0.10188188691509126
2013-09-03,14.27,15.963106796116504,-0.10606373920447631
2013-09-04,14.4,16.043106796116504,-0.10241824211469097
2013-09-05,14.48,15.833106796116505,-0.08546059933407324
2013-09-06,14.27,15.943106796116504,-0.10494233134811892
2013-09-09,14.38,15.933106796116505,-0.09747670783798768
2013-09-10,14.37,16.043106796116504,-0.10428820411028539
2013-09-11,14.48,16.043106796116504,-0.09743167679310594
2013-09-12,14.48,16.043106796116504,-0.09743167679310594
2013-09-13,14.48,16.133106796116504,-0.10246673607308132
2013-09-16,14.57,16.223106796116504,-0.10189828723264183
2013-09-17,14.66,16.133106796116504,-0.09130955461542622
2013-09-18,14.57,15.863106796116504,-0.08151661668400756
2013-09-19,14.3,15.873106796116504,-0.0991051604655856
2013-09-20,14.31,15.803106796116506,-0.09448185191556291
2013-09-23,14.24,15.883106796116504,-0.10344996210176283
2013-09-24,14.32,15.953106796116504,-0.1023692009956364
2013-09-25,14.39,15.953106796116504,-0.0979813409446374
2013-09-26,14.39,15.843106796116505,-0.09171855083831748
2013-09-27,14.28,15.943106796116504,-0.10431510102670905
2013-09-30,14.38,16.42712745719721,-0.12461871148995685
2013-10-01,14.54,16.45712745719721,-0.11649222880380572
2013-10-02,14.57,16.41712745719721,-0.11251222005877992
2013-10-03,14.53,16.55712745719721,-0.12243231577685543
2013-10-04,14.67,16.25712745719721,-0.09762656172659656
2013-10-07,14.37,16.15712745719721,-0.11060923186572569
2013-10-08,14.27,16.21712745719721,-0.12006611296213687
2013-10-09,14.33,16.58712745719721,-0.13607705511528057
2013-10-10,14.7,16.66712745719721,-0.1180243843607115
2013-10-11,14.78,16.73712745719721,-0.11693329468884561
2013-10-14,14.85,16.58712745719721,-0.10472744371681209
2013-10-15,14.7,16.79712745719721,-0.12485036281001938
2013-10-16,14.91,16.95712745719721,-0.12072371705434903
2013-10-17,15.07,16.25712745719721,-0.07302196899930535
2013-10-18,14.37,16.28712745719721,-0.11770813866567009
2013-10-21,14.4,16.32712745719721,-0.11803224187777794
2013-10-22,14.44,16.43712745719721,-0.12150100206972247
2013-10-23,14.55,16.447127457197208,-0.11534703930120216
2013-10-24,14.56,16.59712745719721,-0.12273976098881045
2013-10-25,14.71,16.58712745719721,-0.11316772370870742
2013-10-28,14.7,16.55712745719721,-0.11216483426839463
2013-10-29,14.67,16.41712745719721,-0.10642102047098845
2013-10-30,14.53,16.32712745719721,-0.11007003295028572
2013-10-31,14.44,16.23712745719721,-0.11068013489052353
2013-11-01,14.35,16.20712745719721,-0.11458708288077923
2013-11-04,14.32,16.11712745719721,-0.11150420333709588
2013-11-05,14.23,16.23712745719721,-0.1236134570285422
2013-11-06,14.35,16.22712745719721,-0.11567835787008918
2013-11-07,14.34,16.49712745719721,-0.1307577614826585
2013-11-08,14.61,16.50712745719721,-0.11492777662960685
2013-11-11,14.62,16.39712745719721,-0.10838041369356899
2013-11-12,14.51,16.53712745719721,-0.12258038540514327
2013-11-13,14.65,16.62712745719721,-0.11890974326665138
2013-11-14,14.74,16.63712745719721,-0.11402974834916668
2013-11-15,14.75,16.63712745719721,-0.11342868304953924
2013-11-18,14.75,16.64712745719721,-0.11396125019617165
2013-11-19,14.76,16.63712745719721,-0.1128276177499119
2013-11-20,14.75,16.70712745719721,-0.11714326488567639
2013-11-21,14.82,16.81712745719721,-0.11875556406885057
2013-11-22,14.93,16.91712745719721,-0.1174624629521136
2013-11-25,15.03,16.95712745719721,-0.11364704676907222
2013-11-26,15.07,17.08712745719721,-0.11804953537392737
2013-11-27,15.2,17.02712745719721,-0.10730685265557816
2013-11-29,15.14,17.05712745719721,-0.11239450851311328
2013-12-02,15.17,16.81712745719721,-0.09794344851042258
2013-12-03,14.93,16.79712745719721,-0.11115754535738698
2013-12-04,14.91,16.57712745719721,-0.10056793382941642
2013-12-05,14.69,16.72712745719721,-0.12178585130112651
2013-12-06,14.84,16.71712745719721,-0.11228767992607802
2013-12-09,14.83,16.63712745719721,-0.10862016065251978
2013-12-10,14.75,16.58712745719721,-0.11075621513959444
2013-12-11,14.7,16.48712745719721,-0.10839532003599983
2013-12-12,14.6,16.43712745719721,-0.11176694115082741
2013-12-13,14.55,16.55712745719721,-0.12122437677585995
2013-12-16,14.67,16.51712745719721,-0.11183103490506374
2013-12-17,14.63,16.59712745719721,-0.1185221636858721
2013-12-18,14.71,16.43712745719721,-0.10507477426908707
2013-12-19,14.55,16.52712745719721,-0.11962922548505017
2013-12-20,14.64,16.76712745719721,-0.126862962223392
2013-12-23,14.88,16.86712745719721,-0.11781066232171622
2013-12-24,14.98,16.83712745719721,-0.11029954259824526
2013-12-26,14.95,16.87712745719721,-0.11418575003860587
2013-12-27,14.99,16.88712745719721,-0.11234163193270996
2013-12-30,15.0,17.00712745719721,-0.11801684101260845
2013-12-31,15.12,16.530512820512822,-0.08532783198126248
2014-01-02,15.01,16.58051282051282,-0.09472040084127176
2014-01-03,15.06,16.620512820512822,-0.09389077445232952
2014-01-06,15.1,16.67051282051282,-0.09420902868568781
2014-01-07,15.15,16.940512820512822,-0.10569413331718847
2014-01-08,15.42,17.11051282051282,-0.09879965832971183
2014-01-09,15.59,16.90051282051282,-0.07754278431848516
2014-01-10,15.38,16.93051282051282,-0.09158097199715276
