date,RE,dcf,Deviation
2016-12-29,216.12,226.7931458825213,-0.0470611483472696
2016-12-30,216.4,,
2017-01-03,216.04,,
2017-01-04,217.8,,
2017-01-05,217.78,,
2017-01-06,218.82,,
2017-01-09,216.97,,
2017-01-10,219.42,,
2017-01-11,220.09,,
2017-01-12,219.78,,
2017-01-13,219.25,,
2017-01-17,217.87,,
2017-01-18,221.18,,
2017-01-19,219.39,,
2017-01-20,218.62,,
2017-01-23,219.15,,
2017-01-24,218.38,,
2017-01-25,219.9,,
2017-01-26,221.86,,
2017-01-27,221.12,,
2017-01-30,220.44,,
2017-01-31,219.93,,
2017-02-01,219.5,,
2017-02-02,222.19,,
2017-02-03,221.61,,
2017-02-06,222.1,,
2017-02-07,227.85,,
2017-02-08,229.46,,
2017-02-09,229.79,,
2017-02-10,230.71,,
2017-02-13,233.08,,
2017-02-14,233.57,,
2017-02-15,234.11,,
2017-02-16,235.51,,
2017-02-17,235.12,,
2017-02-21,233.94,,
2017-02-22,234.91,,
2017-02-23,235.38,,
2017-02-24,235.03,,
2017-02-27,233.03,,
2017-02-28,235.14,,
2017-03-01,239.15,,
2017-03-02,237.18,,
2017-03-03,235.62,,
2017-03-06,232.66,,
2017-03-07,231.43,,
2017-03-08,233.05,,
2017-03-09,232.74,,
2017-03-10,234.99,,
2017-03-13,235.0,,
2017-03-14,234.71,,
2017-03-15,236.28,,
2017-03-16,235.67,,
2017-03-17,235.99,,
2017-03-20,235.17,,
2017-03-21,233.47,,
2017-03-22,234.43,,
2017-03-23,234.04,,
2017-03-24,233.4,,
2017-03-27,231.77,,
2017-03-28,233.81,,
2017-03-29,233.43,,
2017-03-30,234.89,,
2017-03-31,233.81,245.27759584272968,-0.04675353981405872
2017-04-03,233.8,247.58759584272968,-0.05568774879775362
2017-04-04,236.11,245.27759584272968,-0.03737640941575382
2017-04-05,233.8,245.11759584272968,-0.0461721069179839
2017-04-06,233.64,244.09759584272967,-0.04284186334005291
2017-04-07,232.62,245.13759584272967,-0.051063549839007294
2017-04-10,233.66,245.8275958427297,-0.049496460318124824
2017-04-11,234.35,244.8275958427297,-0.04279581232117402
2017-04-12,233.35,242.10759584272967,-0.03617232996034747
2017-04-13,230.63,246.03759584272967,-0.0626229328487603
2017-04-17,234.56,245.38759584272967,-0.044124462793421415
2017-04-18,233.91,244.68759584272968,-0.04404635145320923
2017-04-19,233.21,246.4275958427297,-0.05363683315388579
2017-04-20,234.95,245.2075958427297,-0.04183229237853092
2017-04-21,233.73,250.85759584272967,-0.06827616993295071
2017-04-24,239.38,263.3975958427297,-0.09118380813570592
2017-04-25,251.92,268.38759584272975,-0.061357514646017686
2017-04-26,256.91,265.3875958427297,-0.03194420528890707
2017-04-27,253.91,263.1875958427297,-0.03525088563928225
2017-04-28,251.71,261.80759584272965,-0.03856876577712198
2017-05-01,250.33,259.4675958427297,-0.03521671295042261
2017-05-02,247.99,260.1575958427297,-0.04677009642295904
2017-05-03,248.68,259.85759584272967,-0.04301431253714261
2017-05-04,248.38,257.8975958427297,-0.03690455435084272
2017-05-05,246.42,257.66759584272967,-0.04365157289547106
2017-05-08,246.19,254.53759584272967,-0.03279513902491393
2017-05-09,243.06,255.47759584272967,-0.048605419985139786
2017-05-10,244.0,255.8975958427297,-0.0464935819484672
2017-05-11,244.42,255.4275958427297,-0.043094779193346144
2017-05-12,243.95,256.17759584272966,-0.04773093370052672
2017-05-15,244.7,256.0175958427297,-0.04420632029402405
2017-05-16,244.54,253.12759584272968,-0.033925956647039124
2017-05-17,241.65,255.3275958427297,-0.05356881146194037
2017-05-18,243.85,255.41759584272967,-0.04528895436731106
2017-05-19,243.94,255.44759584272967,-0.04504875375618922
2017-05-22,243.97,257.74759584272965,-0.05345382872605475
2017-05-23,246.27,259.0775958427297,-0.04943536626958822
2017-05-24,247.6,260.48759584272966,-0.04947489265673366
2017-05-25,249.01,260.1375958427297,-0.04277580795917357
2017-05-26,248.66,259.74759584272965,-0.04268603837027585
2017-05-30,248.27,266.1275958427297,-0.06710163140421854
2017-05-31,254.65,267.0775958427297,-0.04653177966319477
2017-06-01,255.6,267.0075958427297,-0.04272386261793426
2017-06-02,255.53,265.55759584272965,-0.037760531047540735
2017-06-05,254.08,263.55759584272965,-0.0359602454728154
2017-06-06,252.08,263.9075958427297,-0.044817186125169606
2017-06-07,252.43,264.6475958427297,-0.04616552742081259
2017-06-08,253.17,267.04759584272966,-0.05196675071698642
2017-06-09,255.57,269.5975958427297,-0.05203160584159183
2017-06-12,258.12,266.73759584272966,-0.032307391147855524
2017-06-13,255.26,263.85759584272967,-0.03258422716719589
2017-06-14,252.38,263.5675958427297,-0.04244678032957183
2017-06-15,252.09,267.0675958427297,-0.056081666498955074
2017-06-16,255.59,268.79759584272966,-0.04913584067343102
2017-06-19,257.32,266.3375958427297,-0.03385776542059993
2017-06-20,254.86,268.05759584272965,-0.04923417969648847
2017-06-21,256.58,268.2175958427297,-0.043388636775170575
2017-06-22,256.74,265.4575958427297,-0.032839880942395094
2017-06-23,253.98,265.6275958427297,-0.04384934406297869
2017-06-26,254.15,264.8875958427297,-0.040536423793528176
2017-06-27,253.41,266.54759584272966,-0.04928799226717173
2017-06-28,255.07,266.6375958427297,-0.04338321385688082
2017-06-29,255.16,266.0675958427297,-0.04099558162346495
2017-06-30,254.59,275.4399843275541,-0.07569701391922545
2017-07-03,263.95,274.2399843275541,-0.03752182364211232
2017-07-05,262.75,272.8099843275541,-0.036875425774283266
2017-07-06,261.32,274.6999843275541,-0.04870762683262375
2017-07-07,263.21,277.0699843275541,-0.05002340604014599
2017-07-10,265.58,273.7299843275541,-0.029773809206818935
2017-07-11,262.24,274.20998432755414,-0.04365262029720818
2017-07-12,262.72,275.3199843275541,-0.045764873764352676
2017-07-13,263.83,275.2399843275541,-0.04145467583654372
2017-07-14,263.75,276.3499843275541,-0.04559430085807248
2017-07-17,264.86,278.8199843275541,-0.050068090926918885
2017-07-18,267.33,280.52998432755413,-0.04705373779988342
2017-07-19,269.04,280.5999843275541,-0.04119738051752608
2017-07-20,269.11,281.6099843275541,-0.044387575097531995
2017-07-21,270.12,282.6099843275541,-0.044195127632425835
2017-07-24,271.12,278.21998432755413,-0.02551931826433851
2017-07-25,266.73,271.5099843275541,-0.017605188035322628
2017-07-26,260.02,271.0199843275541,-0.040587355042643436
2017-07-27,259.53,271.3499843275541,-0.04355992264693087
2017-07-28,259.86,273.8799843275541,-0.05119024802771466
2017-07-31,262.39,275.4799843275541,-0.047517006941563245
2017-08-01,263.99,276.8299843275541,-0.04638220227026202
2017-08-02,265.34,277.5499843275541,-0.04399201951726417
2017-08-03,266.06,277.1599843275541,-0.04004901484781409
2017-08-04,265.67,277.0799843275541,-0.04117938852654757
2017-08-07,265.59,277.6799843275541,-0.0435392718594102
2017-08-08,266.19,280.20998432755414,-0.05003385001144478
2017-08-09,268.72,280.7899843275541,-0.042985807903582196
2017-08-10,269.3,276.5599843275541,-0.0262510295739512
2017-08-11,265.07,280.4299843275541,-0.05477297431081052
2017-08-14,268.94,278.8999843275542,-0.03571167044547652
2017-08-15,267.41,278.3999843275542,-0.039475520640201656
2017-08-16,266.91,273.9899843275541,-0.0258403034144854
2017-08-17,262.5,274.5099843275541,-0.043750628440615835
2017-08-18,263.02,273.95998432755414,-0.03993278198787609
2017-08-21,262.47,275.1699843275541,-0.04615323273208616
2017-08-22,263.68,274.27998432755413,-0.038646583539596824
2017-08-23,262.79,269.0999843275541,-0.023448475269598923
2017-08-24,257.61,271.7299843275541,-0.0519632912889485
2017-08-25,260.24,264.3799843275541,-0.015659219959801685
2017-08-28,252.89,263.9799843275541,-0.04201070151513209
2017-08-29,252.49,263.2399843275541,-0.04083720166985616
2017-08-30,251.75,263.96998432755413,-0.04629308274834243
2017-08-31,252.48,259.8699843275541,-0.028437236977085334
2017-09-01,248.38,242.6799843275541,0.023487786552484513
2017-09-05,231.19,238.8699843275541,-0.03215131591009279
2017-09-06,227.38,223.4299843275541,0.017678986481308945
2017-09-07,211.94,233.96998432755413,-0.09415730992533011
2017-09-08,222.48,243.44998432755412,-0.08613672490255608
2017-09-11,231.96,244.7399843275541,-0.05221862035608238
2017-09-12,233.25,244.8099843275541,-0.047220232292842
2017-09-13,233.32,240.77998432755413,-0.030982576680483875
2017-09-14,229.29,243.1499843275541,-0.05700178992766436
2017-09-15,231.66,238.15998432755413,-0.02729251240886188
2017-09-18,226.67,237.3699843275541,-0.04507724242332545
2017-09-19,225.88,236.3099843275541,-0.0441368753725484
2017-09-20,224.82,238.78998432755412,-0.05850322561431709
2017-09-21,227.3,237.74998432755413,-0.043953669890286595
2017-09-22,226.26,235.4299843275541,-0.038949942394745696
2017-09-25,223.94,231.75998432755412,-0.033741736522133525
2017-09-26,220.27,232.56998432755412,-0.05288723892344882
2017-09-27,221.08,234.3699843275541,-0.05670514663251458
2017-09-28,222.88,239.87998432755413,-0.0708687070128402
2017-09-29,228.39,243.60965338294332,-0.062475575871448474
2017-10-02,229.28,243.6496533829433,-0.058976703571823164
2017-10-03,229.32,242.0296533829433,-0.05251279421878896
2017-10-04,227.7,241.07965338294332,-0.055498890906775955
2017-10-05,226.75,239.3396533829433,-0.05260161951851694
2017-10-06,225.01,240.3496533829433,-0.06382224050268548
2017-10-09,226.02,239.0996533829433,-0.05470377391971726
2017-10-10,224.77,236.8396533829433,-0.0509612862987433
2017-10-11,222.51,241.1396533829433,-0.07725669802368995
2017-10-12,226.81,254.8396533829433,-0.10998937179067503
2017-10-13,240.51,252.4496533829433,-0.04729518627950713
2017-10-16,238.12,250.7296533829433,-0.050291831112949215
2017-10-17,236.4,249.32965338294332,-0.05185766397021685
2017-10-18,235.0,251.57965338294332,-0.06590220298024863
2017-10-19,237.25,250.9996533829433,-0.054779571197119736
2017-10-20,236.67,250.17965338294331,-0.05399980853864428
2017-10-23,235.85,248.60965338294332,-0.051324046388854905
2017-10-24,234.28,247.26965338294332,-0.0525323395136823
2017-10-25,232.94,249.2796533829433,-0.06554748115700537
2017-10-26,234.95,251.2796533829433,-0.06498597543851825
2017-10-27,236.95,253.4496533829433,-0.06510031938380112
2017-10-30,239.12,251.7796533829433,-0.05028068476879133
2017-10-31,237.45,249.1196533829433,-0.0468435678376804
2017-11-01,234.79,241.76965338294332,-0.028869021753892832
2017-11-02,227.44,242.1696533829433,-0.06082369602128168
2017-11-03,227.84,242.7896533829433,-0.061574507705086434
2017-11-06,228.46,241.35965338294332,-0.05344577356711977
2017-11-07,227.03,242.6896533829433,-0.06452542646403525
2017-11-08,228.36,245.1196533829433,-0.06837335624312502
2017-11-09,230.79,245.4696533829433,-0.05980231438239092
2017-11-10,231.14,242.8796533829433,-0.048335269008448645
2017-11-13,228.55,240.45965338294332,-0.0495286972903376
2017-11-14,226.13,243.5996533829433,-0.07171460689839604
2017-11-15,229.27,239.79965338294332,-0.04391021102156556
2017-11-16,225.47,240.6496533829433,-0.06307781112316035
2017-11-17,226.32,238.1696533829433,-0.04975299419817658
2017-11-20,223.84,236.57965338294332,-0.05384931967214479
2017-11-21,222.25,233.5696533829433,-0.04846371615059275
2017-11-22,219.24,231.9996533829433,-0.054998588131000115
2017-11-24,217.67,237.3996533829433,-0.08310733862411301
2017-11-27,223.07,239.3396533829433,-0.06797725806392763
2017-11-28,225.01,237.0696533829433,-0.0508696630330121
2017-11-29,222.74,233.92965338294331,-0.04783341154541798
2017-11-30,219.6,232.3896533829433,-0.05503538215562409
2017-12-01,218.06,227.8896533829433,-0.04313339038006103
2017-12-04,213.56,226.4796533829433,-0.05704553671802959
2017-12-05,212.15,225.3896533829433,-0.058741176377110516
2017-12-06,211.06,224.6896533829433,-0.06065990657662368
2017-12-07,210.36,226.60965338294332,-0.07170768385353521
2017-12-08,212.28,231.79965338294332,-0.0842091569079958
2017-12-11,217.47,234.1496533829433,-0.0712350120615568
2017-12-12,219.82,231.2496533829433,-0.049425602225730114
2017-12-13,216.92,232.0296533829433,-0.06511949297276343
2017-12-14,217.7,236.4396533829433,-0.0792576588352214
2017-12-15,222.11,233.54965338294332,-0.04898167570467815
2017-12-18,219.22,233.20965338294332,-0.059987454121255945
2017-12-19,218.88,230.8396533829433,-0.05180935427546873
2017-12-20,216.51,232.76965338294332,-0.06985297759666975
2017-12-21,218.44,233.2796533829433,-0.06361314914414362
2017-12-22,218.95,234.0596533829433,-0.06455471143598823
2017-12-26,219.73,234.3096533829433,-0.062223869876650406
2017-12-27,219.98,236.8996533829433,-0.07142118251896745
2017-12-28,222.57,235.5896533829433,-0.05526411366538364
2017-12-29,221.26,,
2018-01-02,216.47,,
2018-01-03,219.77,,
2018-01-04,221.77,,
2018-01-05,222.35,,
2018-01-08,218.75,,
2018-01-09,216.95,,
2018-01-10,219.97,,
2018-01-11,222.81,,
2018-01-12,224.2,,
2018-01-16,222.75,,
2018-01-17,226.0,,
2018-01-18,223.24,,
2018-01-19,224.6,,
2018-01-22,230.5,,
2018-01-23,231.64,,
2018-01-24,231.96,,
2018-01-25,230.93,,
2018-01-26,229.25,,
2018-01-29,228.82,,
2018-01-30,227.45,,
2018-01-31,229.8,,
2018-02-01,230.14,,
2018-02-02,229.61,,
2018-02-05,225.43,,
2018-02-06,242.32,,
2018-02-07,246.7,,
2018-02-08,241.06,,
2018-02-09,239.77,,
2018-02-12,239.48,,
2018-02-13,238.18,,
2018-02-14,242.59,,
2018-02-15,242.39,,
2018-02-16,243.26,,
2018-02-20,243.26,,
2018-02-21,239.94,,
2018-02-22,239.4,,
2018-02-23,242.94,,
2018-02-26,241.63,,
2018-02-27,243.18,,
2018-02-28,240.24,,
2018-03-01,238.38,,
2018-03-02,239.0,,
2018-03-05,254.35,,
2018-03-06,254.7,,
2018-03-07,255.57,,
2018-03-08,257.31,,
2018-03-09,262.62,,
2018-03-12,261.39,,
2018-03-13,261.77,,
2018-03-14,260.37,,
2018-03-15,259.37,,
2018-03-16,261.4,,
2018-03-19,262.67,,
2018-03-20,260.26,,
2018-03-21,259.59,,
2018-03-22,253.29,,
2018-03-23,248.63,,
2018-03-26,252.45,,
2018-03-27,250.7,,
2018-03-28,258.33,,
2018-03-29,256.82,271.63806876551405,-0.05455078087123877
2018-04-02,254.42,274.258068765514,-0.07233358294546743
2018-04-03,257.04,275.488068765514,-0.06696503717268554
2018-04-04,258.27,273.608068765514,-0.05605853962829943
2018-04-05,256.39,271.46806876551403,-0.05554269728325956
2018-04-06,254.25,275.05806876551395,-0.0756497304692878
2018-04-09,257.84,273.418068765514,-0.056975271736243394
2018-04-10,256.2,277.21806876551403,-0.07581781685122502
2018-04-11,260.0,267.868068765514,-0.02937292526792934
2018-04-12,250.65,266.40806876551403,-0.05915011823228189
2018-04-13,249.19,268.13806876551405,-0.07066534361476318
2018-04-16,250.92,264.64806876551404,-0.051872922517630426
2018-04-17,247.43,261.08806876551404,-0.05231211380164791
2018-04-18,243.87,259.568068765514,-0.06047765751840284
2018-04-19,242.35,264.20806876551404,-0.08273051185621882
2018-04-20,246.99,262.57806876551405,-0.05936546353166461
2018-04-23,245.36,261.868068765514,-0.06303963993523742
2018-04-24,244.65,257.65806876551403,-0.05048578073971455
2018-04-25,240.44,249.12806876551403,-0.03487390565248383
2018-04-26,231.91,253.93806876551403,-0.08674583087364784
2018-04-27,236.72,249.88806876551402,-0.05269586831642792
2018-04-30,232.67,250.118068765514,-0.06975932947040142
2018-05-01,232.9,245.38806876551402,-0.05089110007808595
2018-05-02,228.17,243.368068765514,-0.06244890236671685
2018-05-03,226.15,244.73806876551402,-0.07595086804138929
2018-05-04,227.52,243.75806876551403,-0.06661551286384049
2018-05-07,226.54,244.38806876551402,-0.07303166989972387
2018-05-08,227.17,245.16806876551402,-0.07341114548945571
2018-05-09,227.95,245.40806876551403,-0.0711389354609816
2018-05-10,228.19,245.50806876551403,-0.07053971322651154
2018-05-11,228.29,244.12806876551403,-0.06487606626146114
2018-05-14,226.91,245.23806876551402,-0.07473582245111599
2018-05-15,228.02,246.28806876551403,-0.07417358403547625
2018-05-16,229.07,245.01806876551402,-0.0650893578823224
2018-05-17,227.8,243.75806876551403,-0.06546683293944644
2018-05-18,226.54,246.13806876551402,-0.07962225779948051
2018-05-21,228.92,246.25806876551403,-0.07040609411268983
2018-05-22,229.04,243.75806876551403,-0.060379821845701676
2018-05-23,226.54,243.74806876551403,-0.07059776453887812
2018-05-24,226.53,244.65806876551403,-0.07409552792182139
2018-05-25,227.44,241.93806876551403,-0.0599247106480193
2018-05-29,224.72,242.72806876551402,-0.07419030216447942
2018-05-30,225.51,242.50806876551403,-0.07009279671411595
2018-05-31,225.29,243.13806876551402,-0.07340713388131326
2018-06-01,225.92,243.898068765514,-0.07371140270404652
2018-06-04,226.68,243.73806876551402,-0.06998524626009317
2018-06-05,226.52,245.31806876551403,-0.07662733063287752
2018-06-06,228.1,247.29806876551402,-0.07763129272035474
2018-06-07,230.08,247.53806876551403,-0.07052680362490649
2018-06-08,230.32,245.69806876551402,-0.06258929442457417
2018-06-11,228.48,244.50806876551403,-0.0655523101811627
2018-06-12,227.29,244.558068765514,-0.07060927841260844
2018-06-13,227.34,243.21806876551403,-0.0652832614209351
2018-06-14,226.0,243.81806876551403,-0.07307936140963411
2018-06-15,226.6,243.96806876551403,-0.07118992601530605
2018-06-18,226.75,246.44806876551402,-0.0799278682287261
2018-06-19,229.23,247.34806876551403,-0.07324928331132419
2018-06-20,230.13,245.88806876551402,-0.06408634971443605
2018-06-21,228.67,247.21806876551403,-0.0750271566238423
2018-06-22,230.0,249.88806876551402,-0.0795879085534743
2018-06-25,232.67,247.118068765514,-0.058466258002459304
2018-06-26,229.9,245.93806876551403,-0.0652118187559051
2018-06-27,228.72,248.69806876551402,-0.08033061480807246
2018-06-28,231.48,247.69806876551402,-0.06547515225428358
2018-06-29,230.48,242.38133221946484,-0.049101686629433816
2018-07-02,227.16,241.61133221946486,-0.059812311313023
2018-07-03,226.39,245.86133221946486,-0.07919639922102129
2018-07-05,230.64,245.68133221946485,-0.061222934944151874
2018-07-06,230.46,250.23133221946486,-0.07901221659214297
2018-07-09,235.01,249.44133221946484,-0.057854614915092695
2018-07-10,234.22,248.97133221946484,-0.059249119518956284
2018-07-11,233.75,248.07133221946486,-0.05773070225944121
2018-07-12,232.85,246.77133221946485,-0.05641389578868905
2018-07-13,231.55,250.40133221946485,-0.07528447254003645
2018-07-16,235.18,250.33133221946485,-0.06052511319750298
2018-07-17,235.11,251.54133221946486,-0.06532259360512904
2018-07-18,236.32,249.52133221946485,-0.05290662767002907
2018-07-19,234.3,240.04133221946486,-0.02391809846404147
2018-07-20,224.82,240.48133221946486,-0.06512493953240506
2018-07-23,225.26,238.70133221946486,-0.05631025220716723
2018-07-24,223.48,238.84133221946485,-0.06431605483321345
2018-07-25,223.62,242.47133221946484,-0.0777466434770201
2018-07-26,227.25,241.41133221946484,-0.058660594302967106
2018-07-27,226.19,238.96133221946485,-0.05344518337274551
2018-07-30,223.74,233.57133221946486,-0.0420913479665701
2018-07-31,218.35,235.09133221946485,-0.07121203517548791
2018-08-01,219.87,235.19133221946484,-0.06514411936392284
2018-08-02,219.97,235.91133221946484,-0.0675734059465819
2018-08-03,220.69,234.12133221946485,-0.05736910896643266
2018-08-06,218.9,233.58133221946485,-0.06285319156271774
2018-08-07,218.36,232.36133221946486,-0.06025672208765187
2018-08-08,217.14,230.43133221946485,-0.05768022990383126
2018-08-09,215.21,230.39133221946486,-0.06589367782726963
2018-08-10,215.17,230.14133221946486,-0.06505277463670922
2018-08-13,214.92,229.88133221946484,-0.06508284981218682
2018-08-14,214.66,231.43133221946485,-0.07246785497289843
2018-08-15,216.21,232.73133221946486,-0.07098886111254366
2018-08-16,217.51,233.62133221946485,-0.06896344638737784
2018-08-17,218.4,235.62133221946485,-0.07308901981516835
2018-08-20,220.4,235.50133221946484,-0.06412419019945004
2018-08-21,220.28,235.21133221946485,-0.06348049678802514
2018-08-22,219.99,235.31133221946484,-0.06511089829356487
2018-08-23,220.09,236.07133221946486,-0.06769704762206252
2018-08-24,220.85,237.71133221946485,-0.0709319663561423
2018-08-27,222.49,237.67133221946486,-0.06387531923894996
2018-08-28,222.45,238.08133221946485,-0.06565542990601125
2018-08-29,222.86,237.64133221946486,-0.06220017402450051
2018-08-30,222.42,238.24133221946485,-0.06640884716380979
2018-08-31,223.02,236.78133221946484,-0.058118315707041956
2018-09-04,221.56,236.32133221946486,-0.06246296972359833
2018-09-05,221.1,234.53133221946484,-0.057268818167528934
2018-09-06,219.31,230.71133221946485,-0.04941817165972284
2018-09-07,215.49,225.06133221946484,-0.042527661793681726
2018-09-10,209.84,225.73133221946486,-0.07039931968334234
2018-09-11,210.51,229.23133221946486,-0.08167004064497241
2018-09-12,214.01,235.91133221946484,-0.09283713509400371
2018-09-13,220.69,238.60133221946487,-0.07506803106610516
2018-09-14,223.38,238.48133221946486,-0.06332291118521471
2018-09-17,223.26,240.95133221946486,-0.07342284459067083
2018-09-18,225.73,244.78133221946484,-0.07783000462790157
2018-09-19,229.56,246.92133221946486,-0.07031118803471392
2018-09-20,231.7,248.35133221946487,-0.06704748499094138
2018-09-21,233.13,243.97133221946484,-0.04443691035679764
2018-09-24,228.75,244.28133221946484,-0.06357969345570513
2018-09-25,229.06,243.01133221946486,-0.0574102124869853
2018-09-26,227.79,243.41133221946484,-0.06417668428592438
2018-09-27,228.19,243.69133221946484,-0.06361051941521079
2018-09-28,228.47,240.11982679722482,-0.04851672164107801
2018-10-01,224.38,242.85982679722483,-0.07609256352082683
2018-10-02,227.12,241.69982679722483,-0.06032204073301484
2018-10-03,225.96,242.61982679722482,-0.0686663864909468
2018-10-04,226.88,242.69982679722483,-0.06518268680283101
2018-10-05,226.96,242.9398267972248,-0.06577689219546012
2018-10-08,227.2,245.2498267972248,-0.07359771475862698
2018-10-09,229.51,233.4698267972248,-0.016960764701573372
2018-10-10,217.73,230.73982679722482,-0.05638310029875304
2018-10-11,215.0,228.72982679722483,-0.06002639441246416
2018-10-12,212.99,230.25982679722483,-0.075001475669628
2018-10-15,214.52,231.13982679722483,-0.07190377801833825
2018-10-16,215.4,231.7498267972248,-0.07054946716974464
2018-10-17,216.01,226.85982679722483,-0.04782612660161634
2018-10-18,211.12,231.91982679722483,-0.08968541881247094
2018-10-19,216.18,228.36982679722482,-0.05337757167039614
2018-10-22,212.63,225.6898267972248,-0.05786626266038419
2018-10-23,209.95,220.8198267972248,-0.04922486787024971
2018-10-24,205.08,223.2898267972248,-0.08155242474956825
2018-10-25,207.55,220.76982679722482,-0.059880586894544785
2018-10-26,205.03,222.19982679722483,-0.07727200801508127
2018-10-29,206.46,235.22982679722483,-0.12230518208060948
2018-10-30,219.49,233.5998267972248,-0.060401700594892804
2018-10-31,217.86,235.50982679722483,-0.0749430587982276
2018-11-01,219.77,235.04982679722482,-0.06500675625005492
2018-11-02,219.31,237.08982679722482,-0.07499194308506252
2018-11-05,221.35,239.2498267972248,-0.0748164671082322
2018-11-06,223.51,239.79982679722482,-0.06793093645976456
2018-11-07,224.06,238.30982679722482,-0.059795380613279714
2018-11-08,222.57,236.95982679722482,-0.06072686240414382
2018-11-09,221.22,229.5698267972248,-0.03637162127843596
2018-11-12,213.83,229.9398267972248,-0.07006105476208535
2018-11-13,214.2,227.89982679722482,-0.060113370816268
2018-11-14,212.16,230.23982679722482,-0.07852606149303598
2018-11-15,214.5,232.16982679722483,-0.07610733505287703
2018-11-16,216.43,231.54982679722482,-0.06529837230440128
2018-11-19,215.81,231.23982679722482,-0.06672651078724123
2018-11-20,215.5,230.23982679722482,-0.06401944877332788
2018-11-21,214.5,229.97982679722483,-0.06730949845819967
2018-11-23,214.24,232.9398267972248,-0.0802774993625418
2018-11-26,217.2,230.3198267972248,-0.05696351451660131
2018-11-27,214.58,232.29982679722482,-0.07627998282018733
2018-11-28,216.56,235.85982679722483,-0.08182752891537315
2018-11-29,220.12,237.8198267972248,-0.07442536240814113
2018-11-30,222.08,240.14982679722482,-0.07524397180799314
2018-12-03,224.41,238.23982679722482,-0.058050020364546095
2018-12-04,222.5,241.17982679722482,-0.07745186255950887
2018-12-06,225.44,244.60982679722483,-0.07836899706043332
2018-12-07,228.87,245.9098267972248,-0.06929298848750642
2018-12-10,230.17,238.4398267972248,-0.03468307668356796
2018-12-11,222.7,235.75982679722483,-0.05539462331068601
2018-12-12,220.02,233.4698267972248,-0.057608415535881474
2018-12-13,217.73,231.04982679722482,-0.057649152920225544
2018-12-14,215.31,233.51982679722482,-0.07797978889834134
2018-12-17,217.78,235.39982679722482,-0.07485063620035148
2018-12-18,219.66,235.89982679722482,-0.06884204629443957
2018-12-19,220.16,231.97982679722483,-0.050951959747588815
2018-12-20,216.24,229.00982679722483,-0.05576104299022844
2018-12-21,213.27,221.4998267972248,-0.03715500330733401
2018-12-24,205.76,225.97982679722483,-0.08947624698981826
2018-12-26,210.24,230.57982679722483,-0.08821164921384017
2018-12-27,214.84,231.76982679722482,-0.07304586205708608
2018-12-28,216.03,233.4998267972248,-0.0748173008813231
2018-12-31,217.76,,
2019-01-02,213.66,,
2019-01-03,208.8,,
2019-01-04,214.91,,
2019-01-07,211.37,,
2019-01-08,213.4,,
2019-01-09,211.99,,
2019-01-10,214.44,,
2019-01-11,213.17,,
2019-01-14,213.68,,
2019-01-15,215.48,,
2019-01-16,212.72,,
2019-01-17,215.33,,
2019-01-18,216.69,,
2019-01-22,214.67,,
2019-01-23,217.6,,
2019-01-24,215.72,,
2019-01-25,213.42,,
2019-01-28,214.28,,
2019-01-29,214.11,,
2019-01-30,219.27,,
2019-01-31,219.05,,
2019-02-01,222.29,,
2019-02-04,219.66,,
2019-02-05,220.45,,
2019-02-06,222.3,,
2019-02-07,222.5,,
2019-02-08,221.8,,
2019-02-11,220.38,,
2019-02-12,212.39,,
2019-02-13,214.47,,
2019-02-14,214.04,,
2019-02-15,216.93,,
2019-02-19,219.57,,
2019-02-20,221.65,,
2019-02-21,222.81,,
2019-02-22,223.91,,
2019-02-25,223.2,,
2019-02-26,222.81,,
2019-02-27,224.29,,
2019-02-28,226.11,,
2019-03-01,225.39,,
2019-03-04,224.88,,
2019-03-05,223.03,,
2019-03-06,222.11,,
2019-03-07,218.14,,
2019-03-08,216.78,,
2019-03-11,217.93,,
2019-03-12,218.23,,
2019-03-13,218.31,,
2019-03-14,219.01,,
2019-03-15,219.05,,
2019-03-18,220.39,,
2019-03-19,218.89,,
2019-03-20,211.95,,
2019-03-21,215.48,,
2019-03-22,214.99,,
2019-03-25,214.8,,
2019-03-26,215.48,,
2019-03-27,214.65,,
2019-03-28,215.37,,
2019-03-29,215.96,231.76871924836198,-0.06820902880954116
2019-04-01,217.33,229.32871924836198,-0.05232104939882132
2019-04-02,214.89,230.57871924836198,-0.0680406210057195
2019-04-03,216.14,229.72871924836198,-0.059151155731953176
2019-04-04,215.29,230.74871924836197,-0.06699373803120989
2019-04-05,216.31,232.37871924836196,-0.06914884159933776
2019-04-08,217.94,229.12871924836196,-0.04883158813554944
2019-04-09,214.69,231.24871924836197,-0.0716056690051452
2019-04-10,216.81,236.34871924836196,-0.08266902951917465
2019-04-11,221.91,240.77871924836197,-0.07836539419789412
2019-04-12,226.34,240.64871924836197,-0.05945894618950631
2019-04-15,226.21,243.73871924836197,-0.07191602262626462
2019-04-16,229.3,243.12871924836196,-0.056878180788817345
2019-04-17,228.69,243.47871924836198,-0.060739268277802405
2019-04-18,229.04,242.94871924836198,-0.057249609264839796
2019-04-22,228.51,244.20871924836197,-0.06428402432427593
2019-04-23,229.77,245.71871924836196,-0.06490640720067264
2019-04-24,231.28,242.93871924836196,-0.04799037092330671
2019-04-25,228.5,245.14871924836197,-0.0679127319098699
2019-04-26,230.71,245.74871924836197,-0.06119551424055769
