date,AXP,dcf,Deviation
2017-03-10,79.38,106.17042780748663,-0.2523341796838602
2017-03-13,79.21,106.65042780748664,-0.25729318083016994
2017-03-14,79.69,106.19042780748663,-0.2495557118908066
2017-03-15,79.23,106.73042780748663,-0.2576624901859299
2017-03-16,79.77,106.21042780748662,-0.24894380291369922
2017-03-17,79.25,105.81042780748663,-0.2510190002804936
2017-03-20,78.85,104.49042780748663,-0.24538542281333753
2017-03-21,77.53,104.63042780748663,-0.2590109624453577
2017-03-22,77.67,104.80042780748663,-0.25887707116352543
2017-03-23,77.84,105.16042780748663,-0.25979760996694634
2017-03-24,78.2,104.56042780748663,-0.2521071150934905
2017-03-27,77.6,105.60042780748662,-0.26515449216297127
2017-03-28,78.64,105.21042780748662,-0.25254557329721183
2017-03-29,78.25,106.17042780748663,-0.2629774446996983
2017-03-30,79.21,106.07042780748664,-0.2532320116237976
2017-03-31,79.11,111.11048726467331,-0.28800600242572794
2017-04-03,78.59,110.78048726467331,-0.29057903661106665
2017-04-04,78.26,110.28048726467331,-0.2903549672193966
2017-04-05,77.76,110.44048726467331,-0.2959103864360334
2017-04-06,77.92,110.29048726467332,-0.29350207862434363
2017-04-07,77.77,110.01048726467332,-0.29306739808456805
2017-04-10,77.49,109.78048726467331,-0.29413685500250275
2017-04-11,77.26,109.20048726467331,-0.29249399947509347
2017-04-12,76.68,108.32048726467332,-0.29210067332287803
2017-04-13,75.8,109.19048726467331,-0.30580033207229973
2017-04-17,76.67,108.31048726467331,-0.2921276421493232
2017-04-18,75.79,108.07048726467332,-0.29869845210946255
2017-04-19,75.55,112.54048726467332,-0.32868604147482405
2017-04-20,80.02,112.11048726467331,-0.28623983400333697
2017-04-21,79.59,112.97048726467331,-0.29547971397580775
2017-04-24,80.45,113.15048726467332,-0.28899996858327914
2017-04-25,80.63,113.04048726467332,-0.2867157427301894
2017-04-26,80.52,112.8504872646733,-0.28648956728779706
2017-04-27,80.33,111.7704872646733,-0.281295072018627
2017-04-28,79.25,111.75048726467331,-0.2908308326897775
2017-05-01,79.23,112.06048726467331,-0.29297112716573925
2017-05-02,79.54,111.3504872646733,-0.2856789228866301
2017-05-03,78.83,110.8504872646733,-0.28886194418089717
2017-05-04,78.33,110.84048726467331,-0.2933087725159699
2017-05-05,78.32,110.68048726467332,-0.29237752800354766
2017-05-08,78.16,110.9604872646733,-0.2956051119930154
2017-05-09,78.44,111.17048726467331,-0.2944170532125939
2017-05-10,78.65,110.44048726467331,-0.28785174759765975
2017-05-11,77.92,110.01048726467332,-0.29170389171595135
2017-05-12,77.49,110.8504872646733,-0.3009502988022037
2017-05-15,78.33,110.65048726467332,-0.29209529992727
2017-05-16,78.13,108.89048726467331,-0.2824901241364245
2017-05-17,76.37,108.90048726467332,-0.29871755473059314
2017-05-18,76.38,109.32048726467332,-0.3013203479867581
2017-05-19,76.8,109.50048726467331,-0.298633258002159
2017-05-22,76.98,109.72048726467331,-0.2983990326774164
2017-05-23,77.2,109.64048726467331,-0.29588054626537386
2017-05-24,77.12,109.9604872646733,-0.2986571638740262
2017-05-25,77.44,109.98048726467331,-0.2958750963374355
2017-05-26,77.46,109.61048726467331,-0.2933157954771285
2017-05-30,77.09,109.4604872646733,-0.29572760064919223
2017-05-31,76.94,110.80048726467331,-0.30559872163548785
2017-06-01,78.28,111.01048726467332,-0.29484139806211884
2017-06-02,78.49,111.4904872646733,-0.2959937486534763
2017-06-05,78.97,111.37048726467332,-0.290925253722498
2017-06-06,78.85,112.33048726467331,-0.2980534321531654
2017-06-07,79.81,112.47048726467331,-0.29039162236235716
2017-06-08,79.95,112.83048726467331,-0.2914149186251722
2017-06-09,80.31,112.69048726467331,-0.28734002355160704
2017-06-12,80.17,113.11048726467331,-0.2912239886969463
2017-06-13,80.59,113.36048726467331,-0.2890820960231142
2017-06-14,80.84,113.22048726467331,-0.2859949470891966
2017-06-15,80.7,113.97048726467331,-0.291921953333492
2017-06-16,81.45,114.40048726467332,-0.2880275080335988
2017-06-19,81.88,115.03048726467331,-0.2881887059071345
2017-06-20,82.51,114.73048726467331,-0.28083631502708983
2017-06-21,82.21,114.7704872646733,-0.2837008715453587
2017-06-22,82.25,114.7404872646733,-0.2831649754957646
2017-06-23,82.22,115.48048726467331,-0.2880182449216946
2017-06-26,82.96,115.6004872646733,-0.28235596611233327
2017-06-27,83.08,116.4904872646733,-0.2868087175973665
2017-06-28,83.97,116.15048726467332,-0.2770585644754404
2017-06-29,83.63,116.76048726467332,-0.283747422101562
2017-06-30,84.24,118.99977728285079,-0.29209951544892565
2017-07-03,85.1,118.78977728285078,-0.2836083883096433
2017-07-05,84.89,117.63977728285077,-0.27839033734404184
2017-07-06,83.74,118.22977728285078,-0.2917181954960303
2017-07-07,84.33,118.19977728285077,-0.28654687903345855
2017-07-10,84.3,118.05977728285077,-0.28595494638252794
2017-07-11,84.16,118.71977728285079,-0.29110379141389264
2017-07-12,84.82,119.26977728285078,-0.2888391180705605
2017-07-13,85.37,119.17977728285078,-0.28368719973867407
2017-07-14,85.28,119.11977728285078,-0.28408193882446553
2017-07-17,85.22,119.41977728285077,-0.28638285936379837
2017-07-18,85.52,119.82977728285078,-0.2863209634602314
2017-07-19,85.93,119.24977728285079,-0.27941165209742047
2017-07-20,85.35,119.48977728285078,-0.28571295435622623
2017-07-21,85.59,118.89977728285078,-0.28015003933615545
2017-07-24,85.0,119.30977728285077,-0.28756886538738313
2017-07-25,85.41,119.19977728285077,-0.2834718155778979
2017-07-26,85.3,117.74977728285079,-0.27558249392609946
2017-07-27,83.85,118.69977728285077,-0.29359597870017007
2017-07-28,84.8,119.12977728285078,-0.2881712537860397
2017-07-31,85.23,119.13977728285077,-0.2846217951402181
2017-08-01,85.24,119.19977728285077,-0.28489799273925787
2017-08-02,85.3,119.43977728285078,-0.28583255980126976
2017-08-03,85.54,119.86977728285078,-0.2863922671837831
2017-08-04,85.97,119.74977728285079,-0.2820863474598574
2017-08-07,85.85,119.83977728285078,-0.28362683954782986
2017-08-08,85.94,119.58977728285078,-0.28137670332191655
2017-08-09,85.69,118.45977728285078,-0.27663210276518735
2017-08-10,84.56,118.18977728285078,-0.28454049119974467
2017-08-11,84.29,119.36977728285078,-0.2938748658274535
2017-08-14,85.47,120.68977728285078,-0.2918207165161061
2017-08-15,86.79,121.28977728285078,-0.28444093192121567
2017-08-16,87.39,119.98977728285078,-0.2716879555997811
2017-08-17,86.09,119.27977728285077,-0.2782515028020812
2017-08-18,85.38,119.19977728285077,-0.2837234939004909
2017-08-21,85.3,119.19977728285077,-0.284394636094072
2017-08-22,85.3,119.17977728285078,-0.28427454770655847
2017-08-23,85.28,119.25977728285078,-0.28492236072402066
2017-08-24,85.36,119.36977728285078,-0.28491112287378606
2017-08-25,85.47,119.30977728285077,-0.28362954029011334
2017-08-28,85.41,119.31977728285078,-0.28419242857340177
2017-08-29,85.42,119.58977728285078,-0.28572490106769965
2017-08-30,85.69,119.99977728285079,-0.2859153413425044
2017-08-31,86.1,120.03977728285078,-0.2827377561929175
2017-09-01,86.14,119.20977728285078,-0.27740826328687485
2017-09-05,85.31,119.12977728285078,-0.2838902082604604
2017-09-06,85.23,118.30977728285077,-0.2796030729038127
2017-09-07,84.41,118.14977728285078,-0.2855678449742457
2017-09-08,84.25,119.58977728285078,-0.29550834599571174
2017-09-11,85.69,120.44977728285077,-0.2885831594459889
2017-09-12,86.55,120.53977728285078,-0.2819797584584265
2017-09-13,86.64,120.08977728285078,-0.2785397561697994
2017-09-14,86.19,120.88977728285077,-0.28703648945983484
2017-09-15,86.99,121.76977728285078,-0.2856191253603363
2017-09-18,87.87,122.89977728285078,-0.28502718277699246
2017-09-19,89.0,122.32977728285078,-0.27245841546646254
2017-09-20,88.43,122.31977728285078,-0.2770588537329042
2017-09-21,88.42,122.29977728285078,-0.2770223955886263
2017-09-22,88.4,122.10977728285079,-0.27606124614220395
2017-09-25,88.21,122.58977728285078,-0.28044571125638396
2017-09-26,88.69,123.38977728285077,-0.28122084379249057
2017-09-27,89.49,124.03977728285078,-0.2785378855047935
2017-09-28,90.14,124.35977728285079,-0.27516756647946883
2017-09-29,90.46,119.87632286995516,-0.24538893224032854
2017-10-02,90.54,120.76632286995516,-0.2502876808007459
2017-10-03,91.43,120.34632286995516,-0.2402759152118158
2017-10-04,91.01,120.49632286995515,-0.24470724224321816
2017-10-05,91.16,120.88632286995515,-0.24590311099075768
2017-10-06,91.55,121.02632286995515,-0.24355299054758495
2017-10-09,91.69,121.22632286995515,-0.24364611720212015
2017-10-10,91.89,121.29632286995516,-0.24243375375428666
2017-10-11,91.96,120.94632286995515,-0.23966270476136808
2017-10-12,91.61,122.19632286995515,-0.25030477310275534
2017-10-13,92.86,121.29632286995516,-0.2344368089413762
2017-10-16,91.96,121.02632286995515,-0.24016529776904338
2017-10-17,91.69,121.41632286995515,-0.24482970796104575
2017-10-18,92.08,121.23632286995516,-0.2404916462307246
2017-10-19,91.9,121.42632286995516,-0.24316245581756746
2017-10-20,92.09,121.71632286995516,-0.24340468206231203
2017-10-23,92.38,123.19632286995515,-0.25013995671351785
2017-10-24,93.86,122.86632286995516,-0.23608033668148587
2017-10-25,93.53,125.02632286995515,-0.2519175334198681
2017-10-26,95.69,125.12632286995516,-0.23525284044787742
2017-10-27,95.79,124.40632286995516,-0.23002305839284765
2017-10-30,95.07,124.85632286995515,-0.23856479339840309
2017-10-31,95.52,125.12632286995516,-0.2366114674425881
2017-11-01,95.79,125.31632286995516,-0.23561434132244352
2017-11-02,95.98,125.76632286995516,-0.23683862412638712
2017-11-03,96.43,125.62632286995516,-0.23240609295058623
2017-11-06,96.29,124.70632286995516,-0.22786593507041297
2017-11-07,95.37,124.46632286995516,-0.23376863876950527
2017-11-08,95.13,123.08632286995515,-0.22712777681637264
2017-11-09,93.75,122.85632286995515,-0.23691351157208684
2017-11-10,93.52,123.23632286995516,-0.2411328265718642
2017-11-13,93.9,123.09632286995516,-0.23718273778819166
2017-11-14,93.76,122.59632286995516,-0.23521360343363207
2017-11-15,93.26,122.89632286995516,-0.2411489797080042
2017-11-16,93.56,123.02632286995515,-0.23951234323326476
2017-11-17,93.69,123.28632286995516,-0.24006168876635203
2017-11-20,93.95,123.74632286995515,-0.2407855213707486
2017-11-21,94.41,123.15632286995516,-0.2334132929602758
2017-11-22,93.82,122.81632286995516,-0.23609502541985483
2017-11-24,93.48,122.80632286995515,-0.23880140846664744
2017-11-27,93.47,124.61632286995516,-0.24993774613666198
2017-11-28,95.28,125.93632286995516,-0.24342717153661542
2017-11-29,96.6,127.04632286995516,-0.2396474150701715
2017-11-30,97.71,127.19632286995515,-0.23181741582342608
2017-12-01,97.86,127.92632286995516,-0.23502843039207333
2017-12-04,98.59,128.04632286995516,-0.23004426999337757
2017-12-05,98.71,127.54632286995516,-0.2260850977205856
2017-12-06,98.21,127.91632286995515,-0.2322324641879816
2017-12-07,98.58,127.88632286995515,-0.22915916426619065
2017-12-08,98.55,128.33632286995515,-0.23209581047555816
2017-12-11,99.0,128.70632286995516,-0.23080702025781918
2017-12-12,99.37,127.11632286995516,-0.21827505896580013
2017-12-13,97.78,126.48632286995516,-0.22695199147712675
2017-12-14,97.15,127.85632286995515,-0.24016272469518052
2017-12-15,98.52,129.01632286995516,-0.23637569411038484
2017-12-18,99.68,128.48632286995516,-0.22419758170767246
2017-12-19,99.15,127.84632286995516,-0.2244595090868977
2017-12-20,98.51,127.83632286995515,-0.22940524423397346
2017-12-21,98.5,128.07632286995516,-0.23092732682516248
2017-12-22,98.74,127.90632286995516,-0.228028780872773
2017-12-26,98.57,128.46632286995515,-0.23271719935674373
2017-12-27,99.13,129.03632286995514,-0.2317667010714124
2017-12-28,99.7,128.64632286995516,-0.2250069976676765
2017-12-29,99.31,136.10365688487585,-0.27033554958775274
2018-01-02,98.94,136.71365688487586,-0.27629761170593503
2018-01-03,99.55,138.01365688487584,-0.2786945709072858
2018-01-04,100.85,138.24365688487583,-0.2704909413385663
2018-01-05,101.08,137.31365688487585,-0.2638751141501843
2018-01-08,100.15,137.68365688487586,-0.2726079313557135
2018-01-09,100.52,138.38365688487585,-0.2736136458395184
2018-01-10,101.22,137.89365688487584,-0.2659560832119625
2018-01-11,100.73,138.13365688487585,-0.2707787350916875
2018-01-12,100.97,137.50365688487585,-0.2656922565736811
2018-01-16,100.34,137.92365688487584,-0.27249608757290067
2018-01-17,100.76,137.02365688487583,-0.26465252577037646
2018-01-18,99.86,135.19365688487585,-0.261355877923801
2018-01-19,98.03,135.48365688487584,-0.2764440947789093
2018-01-22,98.32,135.14365688487584,-0.27247787823474867
2018-01-23,97.98,136.46365688487586,-0.282006636516722
2018-01-24,99.3,136.85365688487585,-0.2744074052509008
2018-01-25,99.69,136.79365688487584,-0.27123813873988256
2018-01-26,99.63,136.57365688487585,-0.2705035343383778
2018-01-29,99.41,135.87365688487586,-0.26836443296562695
2018-01-30,98.71,136.56365688487585,-0.2771869013202156
2018-01-31,99.4,137.16365688487585,-0.27531824203674904
2018-02-01,100.0,133.84365688487586,-0.2528596249726358
2018-02-02,96.68,129.17365688487584,-0.2515501818906879
2018-02-05,92.01,131.34365688487586,-0.29947130921862664
2018-02-06,94.18,130.77365688487583,-0.27982437561633977
2018-02-07,93.61,125.50365688487585,-0.25412531934533045
2018-02-08,88.34,128.88365688487585,-0.31457562475195044
2018-02-09,91.72,131.86365688487584,-0.30443306240113943
2018-02-12,94.7,131.72365688487585,-0.28107067295614085
2018-02-13,94.56,133.39365688487584,-0.2911207158702521
2018-02-14,96.23,133.72365688487585,-0.2803816299845475
2018-02-15,96.56,133.95365688487584,-0.27915368459864576
2018-02-16,96.79,134.35365688487585,-0.27958790073770123
2018-02-20,97.19,134.66365688487585,-0.278275948772965
2018-02-21,97.5,134.51365688487584,-0.27516653507200506
2018-02-22,97.35,135.96365688487586,-0.28399984061601924
2018-02-23,98.8,138.80365688487583,-0.28820319134714867
2018-02-26,101.64,136.74365688487583,-0.25671140939597303
2018-02-27,99.58,134.67365688487584,-0.26058293579178027
2018-02-28,97.51,132.30365688487583,-0.26298333473239943
2018-03-01,95.14,132.76365688487584,-0.2833882236122848
2018-03-02,95.6,133.82365688487585,-0.285627054099698
2018-03-05,96.66,133.23365688487584,-0.27450764123721616
2018-03-06,96.07,132.80365688487583,-0.2766012453762424
2018-03-07,95.64,133.75365688487585,-0.284954129648066
2018-03-08,96.59,136.21365688487586,-0.2908934228112289
2018-03-09,99.05,134.83365688487584,-0.26539113238936163
2018-03-12,97.67,132.53365688487585,-0.2630551190114663
2018-03-13,95.37,131.69365688487585,-0.27581933514557433
2018-03-14,94.53,131.55365688487583,-0.2814338860779497
2018-03-15,94.39,132.77365688487583,-0.28909090692709616
2018-03-16,95.61,132.00365688487585,-0.2757018839001998
2018-03-19,94.84,132.11365688487584,-0.2821332613429677
2018-03-20,94.95,131.90365688487586,-0.2801564244509811
2018-03-21,94.74,128.57365688487585,-0.26314610398901794
2018-03-22,91.41,127.61365688487585,-0.2836973547238465
2018-03-23,90.45,129.78365688487585,-0.30307095538051165
2018-03-26,92.62,128.58365688487584,-0.2796907301919014
2018-03-27,91.42,129.37365688487586,-0.2933646446946244
2018-03-28,92.21,130.44365688487585,-0.29310476107411876
2018-03-29,93.28,127.11149825783973,-0.2661560812477728
2018-04-02,91.0,128.85149825783972,-0.2937606373974524
2018-04-03,92.74,129.69149825783973,-0.28491843146399964
2018-04-04,93.58,130.31149825783973,-0.2818745755279497
2018-04-05,94.2,128.0214982578397,-0.26418608372885966
2018-04-06,91.91,128.25149825783973,-0.28336119851619945
2018-04-09,92.14,129.1114982578397,-0.2863532586695452
2018-04-10,93.0,127.71149825783972,-0.27179618696321195
2018-04-11,91.6,129.4614982578397,-0.2924537315521679
2018-04-12,93.35,129.14149825783971,-0.27714947356719977
2018-04-13,93.03,129.7114982578397,-0.2827929578372802
2018-04-16,93.6,129.97149825783973,-0.2798421095807122
2018-04-17,93.86,131.26149825783972,-0.2849388339631106
2018-04-18,95.15,138.48149825783972,-0.31290460316338053
2018-04-19,102.37,136.90149825783973,-0.2522360872399164
2018-04-20,100.79,136.72149825783973,-0.26280796155464436
2018-04-23,100.61,136.5514982578397,-0.2632083771792393
2018-04-24,100.44,134.89149825783971,-0.25540155386210517
2018-04-25,98.78,136.34149825783973,-0.27549571288123875
2018-04-26,100.23,135.72149825783973,-0.2615024053920626
2018-04-27,99.61,134.8614982578397,-0.2613903798580296
2018-04-30,98.75,134.69149825783973,-0.26684310979329207
2018-05-01,98.58,133.7414982578397,-0.2629064180965881
2018-05-02,97.63,133.25149825783973,-0.26732531133655735
2018-05-03,97.14,134.4614982578397,-0.27756271305465463
2018-05-04,98.35,134.69149825783973,-0.2698128592219775
2018-05-07,98.58,135.85149825783972,-0.2743547088976537
2018-05-08,99.74,136.6114982578397,-0.26990040170885676
2018-05-09,100.5,137.4914982578397,-0.269045713564551
2018-05-10,101.38,137.53149825783973,-0.26285977187614173
2018-05-11,101.42,137.40149825783973,-0.26187122203222946
2018-05-14,101.29,136.85149825783972,-0.2598546505558811
2018-05-15,100.74,136.70149825783972,-0.26306586772012475
2018-05-16,100.59,137.3314982578397,-0.26753875639554736
2018-05-17,101.22,137.10149825783972,-0.26171485150628504
2018-05-18,100.99,138.15149825783973,-0.2689909174092574
2018-05-21,102.04,138.81149825783973,-0.26490239439341945
2018-05-22,102.7,138.04149825783972,-0.25602082492488876
2018-05-23,101.93,138.12149825783973,-0.2620265397807868
2018-05-24,102.01,137.2114982578397,-0.25654918650980063
2018-05-25,101.1,133.8314982578397,-0.244572456289619
2018-05-29,97.72,135.10149825783972,-0.27669195930379353
2018-05-30,98.99,134.41149825783972,-0.2635302687415265
2018-05-31,98.3,134.3614982578397,-0.26839160567142306
2018-06-01,98.25,135.56149825783973,-0.2752366913714156
2018-06-04,99.45,135.42149825783972,-0.26562620204770393
2018-06-05,99.31,137.0814982578397,-0.27554045394801885
2018-06-06,100.97,137.59149825783973,-0.2661610544367562
2018-06-07,101.48,137.1114982578397,-0.259872430179665
2018-06-08,101.0,137.31149825783973,-0.2644461586869805
2018-06-11,101.2,136.84149825783973,-0.2604582579962932
2018-06-12,100.73,136.13149825783972,-0.26005368860913836
2018-06-13,100.02,135.87149825783973,-0.2638632731480247
2018-06-14,99.76,134.63149825783972,-0.2590144112565361
2018-06-15,98.52,134.5814982578397,-0.26795286666188567
2018-06-18,98.47,133.25149825783973,-0.2610214422545406
2018-06-19,97.14,132.53149825783973,-0.2670421652442625
2018-06-20,96.42,132.7414982578397,-0.27362579701555056
2018-06-21,96.63,133.34149825783973,-0.275319377219322
2018-06-22,97.23,134.65149825783973,-0.2779137160893861
2018-06-25,98.54,134.32149825783972,-0.2663869799096089
2018-06-26,98.21,133.07149825783972,-0.26197569512813323
2018-06-27,96.96,133.0814982578397,-0.2714238923569665
2018-06-28,96.97,134.1114982578397,-0.2769449207586385
2018-06-29,98.0,133.5046403712297,-0.26594311832535344
2018-07-02,99.0,132.3446403712297,-0.2519530845956227
2018-07-03,97.84,133.0346403712297,-0.26455245245163195
2018-07-05,98.53,133.0246403712297,-0.2593101569375874
2018-07-06,98.52,134.4146403712297,-0.2670441275749055
2018-07-09,99.91,134.4146403712297,-0.25670299214381653
2018-07-10,99.91,134.8046403712297,-0.2588534064935424
2018-07-11,100.3,135.6546403712297,-0.2606224178876515
2018-07-12,101.15,135.0046403712297,-0.25076649423410724
2018-07-13,100.5,135.1946403712297,-0.25662733578758745
2018-07-16,100.69,135.6546403712297,-0.2577474701605945
2018-07-17,101.15,137.4846403712297,-0.26428145189979446
2018-07-18,102.98,134.67464037122969,-0.23534230560307146
2018-07-19,100.17,134.6546403712297,-0.2560969326876439
2018-07-20,100.15,135.7246403712297,-0.2621089308022999
2018-07-23,101.22,136.2146403712297,-0.25690807005662386
2018-07-24,101.71,137.1346403712297,-0.25832014635641
2018-07-25,102.63,137.0046403712297,-0.2509012853731647
2018-07-26,102.5,138.3546403712297,-0.259150255278937
2018-07-27,103.85,135.3546403712297,-0.23275626372929414
2018-07-30,100.85,134.0246403712297,-0.24752642707595074
2018-07-31,99.52,133.9546403712297,-0.2570619448180419
2018-08-01,99.45,134.2346403712297,-0.2591331140384612
2018-08-02,99.73,135.2946403712297,-0.26286806538415164
2018-08-03,100.79,135.42464037122969,-0.2557484389568122
2018-08-06,100.92,136.4746403712297,-0.26052195685964963
2018-08-07,101.97,137.2846403712297,-0.2572366455252082
2018-08-08,102.78,137.4946403712297,-0.25247995323673456
2018-08-09,102.99,136.0846403712297,-0.2431915922395781
2018-08-10,101.58,136.3146403712297,-0.25481225110256556
2018-08-13,101.81,136.6846403712297,-0.2551467397983538
2018-08-14,102.18,136.0146403712297,-0.24875734170147834
2018-08-15,101.51,137.1546403712297,-0.2598865067543621
2018-08-16,102.65,137.5346403712297,-0.2536425752600947
2018-08-17,103.03,138.3346403712297,-0.2552118563830974
2018-08-20,103.83,139.3146403712297,-0.2547086241379535
2018-08-21,104.81,140.3346403712297,-0.25314234801368896
2018-08-22,105.83,139.8746403712297,-0.24339394389772617
2018-08-23,105.37,140.2646403712297,-0.248777170631716
2018-08-24,105.76,141.5546403712297,-0.25286801108997614
2018-08-27,107.05,141.7846403712297,-0.24498168687585076
2018-08-28,107.28,141.2146403712297,-0.24030539809485196
2018-08-29,106.71,140.7346403712297,-0.24176450290759643
2018-08-30,106.23,140.4846403712297,-0.24383192554511324
2018-08-31,105.98,141.5146403712297,-0.2511022200813505
2018-09-04,107.01,140.1846403712297,-0.23664960928228895
2018-09-05,105.68,139.9046403712297,-0.2446283431372711
2018-09-06,105.4,140.5846403712297,-0.25027371609245974
2018-09-07,106.08,141.7946403712297,-0.25187581334333875
2018-09-10,107.29,142.8146403712297,-0.24874648900762286
2018-09-11,108.31,142.3846403712297,-0.23931401787713358
2018-09-12,107.88,143.1646403712297,-0.24646197748086185
2018-09-13,108.66,144.0646403712297,-0.24575524070304866
2018-09-14,109.56,143.7046403712297,-0.2376029074845769
2018-09-17,109.2,144.14464037122968,-0.2424276080000849
2018-09-18,109.64,144.6046403712297,-0.2417947327379557
2018-09-19,110.1,145.6146403712297,-0.24389470921803436
2018-09-20,111.11,145.4046403712297,-0.23585657434090646
2018-09-21,110.9,144.3546403712297,-0.23175313440008605
2018-09-24,109.85,144.3746403712297,-0.23913230386206807
2018-09-25,109.87,142.5146403712297,-0.22906166191905053
2018-09-26,108.01,142.3546403712297,-0.24126112279632328
2018-09-27,107.85,140.9946403712297,-0.23507730708034036
2018-09-28,106.49,143.01149825783972,-0.25537455870851744
2018-10-01,107.9,143.50149825783973,-0.2480914742358431
2018-10-02,108.39,143.56149825783973,-0.24499255500016393
2018-10-03,108.45,142.85149825783972,-0.24082000313183105
2018-10-04,107.74,142.34149825783973,-0.24308791660434836
2018-10-05,107.23,142.10149825783972,-0.24539852630241965
2018-10-08,106.99,141.7714982578397,-0.24533491347169534
2018-10-09,106.66,138.68149825783973,-0.2308995695900592
2018-10-10,103.57,136.69149825783973,-0.2423084001564092
2018-10-11,101.58,138.1114982578397,-0.26450729098339976
2018-10-12,103.0,137.73149825783972,-0.25216815831641326
2018-10-15,102.62,139.38149825783972,-0.2637473317285999
2018-10-16,104.27,139.45149825783972,-0.2522848352105237
2018-10-17,104.34,137.95149825783972,-0.24364721429134306
2018-10-18,102.84,141.84149825783973,-0.2749653573663099
2018-10-19,106.73,139.62149825783973,-0.23557617321294488
2018-10-22,104.51,139.4914982578397,-0.25077871192679424
2018-10-23,104.38,136.95149825783972,-0.23783236161839638
2018-10-24,101.84,138.7114982578397,-0.2658142888003576
2018-10-25,103.6,136.3614982578397,-0.24025475428476517
2018-10-26,101.25,136.3014982578397,-0.25716150376816305
2018-10-29,101.19,137.19149825783973,-0.2624178517984983
2018-10-30,102.08,137.84149825783973,-0.2594392741650703
2018-10-31,102.73,139.15149825783973,-0.26173989295000466
2018-11-01,104.04,138.82149825783972,-0.25054835666186515
2018-11-02,103.71,140.32149825783972,-0.26091154037256903
2018-11-05,105.21,140.09149825783973,-0.2489908287913376
2018-11-06,104.98,142.42149825783972,-0.26289218071597353
2018-11-07,107.31,143.6114982578397,-0.25277570875741506
2018-11-08,108.5,143.39149825783971,-0.24333031373379954
2018-11-09,108.28,141.60149825783972,-0.23531882549127536
2018-11-12,106.49,142.97149825783973,-0.2551662303492668
2018-11-13,107.86,142.88149825783972,-0.24510869976069938
2018-11-14,107.77,144.7114982578397,-0.2552768695132932
2018-11-15,109.6,144.57149825783972,-0.24189759862257854
2018-11-16,109.46,143.3614982578397,-0.23647561353514113
2018-11-19,108.25,141.20149825783972,-0.23336507518970462
2018-11-20,106.09,141.6114982578397,-0.2508376699268007
2018-11-21,106.5,140.85149825783972,-0.24388450731959277
2018-11-23,105.74,144.79149825783972,-0.2697085031076767
2018-11-26,109.68,145.22149825783973,-0.24473992269888334
2018-11-27,110.11,148.00149825783973,-0.2560210450831203
2018-11-28,112.89,146.42149825783972,-0.22900665992908165
2018-11-29,111.31,147.38149825783972,-0.24474916244055045
2018-11-30,112.27,147.47149825783973,-0.2387003500587842
2018-12-03,112.36,142.75149825783973,-0.21289792841926036
2018-12-04,107.64,143.3614982578397,-0.24917079335759718
2018-12-06,108.25,141.79149825783972,-0.2365550732586691
2018-12-07,106.68,140.90149825783973,-0.24287533263284977
2018-12-10,105.79,140.51149825783972,-0.2471078786315799
2018-12-11,105.4,142.59149825783973,-0.26082549599548044
2018-12-12,107.48,141.81149825783973,-0.24209248671372663
2018-12-13,106.7,140.81149825783973,-0.24224938076703229
2018-12-14,105.7,136.29149825783972,-0.22445639419097108
2018-12-17,101.18,136.13149825783972,-0.25674806128732874
2018-12-18,101.02,133.88149825783972,-0.24545212509164205
2018-12-19,98.77,130.88149825783972,-0.2453478809860451
2018-12-20,95.77,126.44149825783973,-0.2425746189379563
2018-12-21,91.33,124.61149825783973,-0.26708208089253016
2018-12-24,89.5,128.95149825783972,-0.3059405961996353
2018-12-26,93.84,129.79149825783972,-0.2769942464676661
2018-12-27,94.68,129.53149825783973,-0.2690580957263835
2018-12-28,94.42,130.43149825783973,-0.2760951053912717
2018-12-31,95.32,127.6299417927823,-0.2531533066530749
2019-01-02,95.68,125.3799417927823,-0.23687953087319125
2019-01-03,93.43,129.5899417927823,-0.27903355223820525
2019-01-04,97.64,130.1199417927823,-0.24961540364433166
2019-01-07,98.17,130.59994179278232,-0.24831513205601274
2019-01-08,98.65,130.7799417927823,-0.24567943181754448
2019-01-09,98.83,130.2099417927823,-0.24099497596520492
2019-01-10,98.26,130.4999417927823,-0.24704947258884846
2019-01-11,98.55,130.3899417927823,-0.24419016800684545
2019-01-14,98.44,129.9399417927823,-0.24241923890512318
2019-01-15,97.99,131.3599417927823,-0.25403438321724237
2019-01-16,99.41,131.4399417927823,-0.24368499678186206
2019-01-17,99.49,132.4299417927823,-0.2487348506452156
2019-01-18,100.48,131.7799417927823,-0.23751673712225463
2019-01-22,99.83,131.6599417927823,-0.24175874118856122
2019-01-23,99.71,131.6699417927823,-0.24272769743515032
2019-01-24,99.72,132.7199417927823,-0.24864343177836545
2019-01-25,100.77,132.3299417927823,-0.23849433745087378
2019-01-28,100.38,132.9099417927823,-0.24475175712212105
2019-01-29,100.96,134.6199417927823,-0.2500368173133989
2019-01-30,102.67,134.6499417927823,-0.23750431204788336
2019-01-31,102.7,135.0099417927823,-0.2393152782953767
2019-02-01,103.06,135.3699417927823,-0.2386788482353105
2019-02-04,103.42,135.84994179278232,-0.23871884937756604
2019-02-05,103.9,136.9099417927823,-0.241106974121309
2019-02-06,104.96,136.3399417927823,-0.23015956571607932
2019-02-07,104.39,136.4699417927823,-0.23506965249162992
