date,SJM,dcf,Deviation
2015-07-08,108.46,109.35454976006389,-0.008180270158184011
2015-07-09,108.3,108.64454976006391,-0.0031713487775026916
2015-07-10,107.59,109.75454976006391,-0.019721731488998473
2015-07-13,108.7,109.59454976006393,-0.008162356267007564
2015-07-14,108.54,109.1645497600639,-0.005721177446676773
2015-07-15,108.11,109.6645497600639,-0.014175499406737346
2015-07-16,108.61,109.51454976006387,-0.008259630907908155
2015-07-17,108.46,109.12454976006387,-0.006089828196542801
2015-07-20,108.07,108.43454976006389,-0.0033619336352715967
2015-07-21,107.38,108.48454976006393,-0.01018163196977706
2015-07-22,107.43,107.98454976006393,-0.00513545466732146
2015-07-23,106.93,106.64454976006391,0.0026766509922759862
2015-07-24,105.59,107.03454976006392,-0.01349610722240735
2015-07-27,105.98,109.76454976006387,-0.034478798194285676
2015-07-28,108.71,110.82454976006389,-0.019080156559552086
2015-07-29,109.77,111.81454976006393,-0.018285185286272765
2015-07-30,110.76,112.74454976006389,-0.01760217912340134
2015-07-31,111.69,113.02171853459029,-0.01178285511720234
2015-08-03,111.9,113.22171853459024,-0.011673719068187705
2015-08-04,112.1,114.61171853459024,-0.021915023757646535
2015-08-05,113.49,112.88171853459029,0.0053886623388295085
2015-08-06,111.76,111.16171853459029,0.005382081829038432
2015-08-07,110.04,111.63171853459029,-0.014258658340882469
2015-08-10,110.51,110.02171853459029,0.0044380461595516785
2015-08-11,108.9,110.47171853459024,-0.0142273385029138
2015-08-12,109.35,109.75171853459024,-0.003660248239881869
2015-08-13,108.63,110.50171853459024,-0.016938365840928893
2015-08-14,109.38,110.13171853459029,-0.00682563156729632
2015-08-17,109.01,110.09171853459026,-0.009825612216693536
2015-08-18,108.97,113.00171853459024,-0.035678382478370185
2015-08-19,111.88,112.88171853459029,-0.008874054608615345
2015-08-20,111.76,111.02171853459029,0.006649883240455345
2015-08-21,109.9,109.24171853459029,0.006025916419479138
2015-08-24,108.12,107.97171853459024,0.0013733361608230243
2015-08-25,106.85,110.27171853459029,-0.031029883092979715
2015-08-26,109.15,117.41171853459029,-0.07036536589110842
2015-08-27,116.29,118.71171853459028,-0.02039999559002781
2015-08-28,117.59,118.84171853459026,-0.010532652590562464
2015-08-31,117.72,115.14171853459025,0.022392244081672175
2015-09-01,114.02,116.76171853459027,-0.02348131364457484
2015-09-02,115.64,118.00171853459024,-0.020014272367549824
2015-09-03,116.88,116.73171853459026,0.0012702756994518172
2015-09-04,115.61,117.47171853459024,-0.01584822762290694
2015-09-08,116.35,115.72171853459024,0.005429244167523883
2015-09-09,114.6,115.69171853459024,-0.009436444962686141
2015-09-10,114.57,117.23171853459026,-0.022704764272519773
2015-09-11,116.11,116.75171853459024,-0.005496437591195891
2015-09-14,115.63,117.34171853459026,-0.014587467747761651
2015-09-15,116.22,118.65171853459027,-0.020494591773496773
2015-09-16,117.53,117.90171853459027,-0.0031527830061375273
2015-09-17,116.78,117.69171853459024,-0.007746666850839468
2015-09-18,116.57,118.17171853459025,-0.01355416130401299
2015-09-21,117.05,114.34171853459026,0.02368585587237293
2015-09-22,113.22,114.67171853459025,-0.012659778305776026
2015-09-23,113.55,114.5517185345903,-0.008744683601475733
2015-09-24,113.43,115.48171853459026,-0.017766608954435492
2015-09-25,114.36,114.13171853459029,0.0020001579608259767
2015-09-28,113.01,113.66171853459029,-0.005733843751376644
2015-09-29,112.54,115.21171853459028,-0.023189642239284325
2015-09-30,114.09,114.73171853459026,-0.005593209469766491
2015-10-01,113.61,116.77171853459029,-0.02707606408698804
2015-10-02,115.65,117.85171853459028,-0.01868210800798842
2015-10-05,116.73,115.94171853459024,0.0067989458442829775
2015-10-06,114.82,117.11171853459024,-0.01956865259315066
2015-10-07,115.99,118.08171853459024,-0.01771416067236098
2015-10-08,116.96,119.21171853459028,-0.01888839924689889
2015-10-09,118.09,119.54171853459027,-0.012144032663962467
2015-10-12,118.42,119.93171853459027,-0.012604826755269638
2015-10-13,118.81,120.42171853459025,-0.013383952282057021
2015-10-14,119.3,120.74171853459029,-0.011940516932242184
2015-10-15,119.62,120.22171853459024,-0.005005073475281452
2015-10-16,119.1,119.89171853459025,-0.006603613195867553
2015-10-19,118.77,116.03171853459025,0.023599421778739194
2015-10-20,114.91,116.74171853459029,-0.015690350952368037
2015-10-21,115.62,119.39171853459025,-0.031591123579459146
2015-10-22,118.27,119.39171853459025,-0.009395279240119736
2015-10-23,118.27,118.44171853459024,-0.0014498146152792657
2015-10-26,117.32,118.22171853459024,-0.0076273509281326035
2015-10-27,117.1,117.47171853459024,-0.003164323628080612
2015-10-28,116.35,117.81171853459026,-0.012407242274129926
2015-10-29,116.69,118.51171853459027,-0.015371632080911635
2015-10-30,117.39,118.58673138808265,-0.010091612898632585
2015-11-02,117.42,118.37673138808267,-0.008082089924802527
2015-11-03,117.21,118.78673138808267,-0.013273632245434985
2015-11-04,117.62,119.13673138808264,-0.012731013940125213
2015-11-05,117.97,116.16673138808267,0.015523107092452193
2015-11-06,115.0,116.07673138808266,-0.009276031252833938
2015-11-09,114.91,115.88673138808264,-0.008428328043973865
2015-11-10,114.72,116.40673138808263,-0.01448998153259129
2015-11-11,115.24,114.49673138808267,0.0064916142400437415
2015-11-12,113.33,112.90673138808263,0.0037488341635052436
2015-11-13,111.74,114.49673138808267,-0.024076943984879584
2015-11-16,113.33,113.27673138808265,0.00047025202143990974
2015-11-17,112.11,114.54673138808265,-0.02127281467183062
2015-11-18,113.38,122.44673138808268,-0.07404633251782433
2015-11-19,121.28,123.55673138808267,-0.018426607458007394
2015-11-20,122.39,123.70673138808264,-0.010643975257513705
2015-11-23,122.54,123.30673138808267,-0.006218082171601247
2015-11-24,122.14,124.10673138808265,-0.01584709681808205
2015-11-25,122.94,124.42673138808269,-0.01194864938986162
2015-11-27,123.26,122.35673138808265,0.007382255162181606
2015-11-30,121.19,121.97673138808267,-0.006449848090941179
2015-12-01,120.81,121.78673138808267,-0.00802001479923331
2015-12-02,120.62,121.46673138808268,-0.006970891357711673
2015-12-03,120.3,124.30673138808267,-0.03223261800339472
2015-12-04,123.14,124.83673138808265,-0.013591603762902027
2015-12-07,123.67,124.64673138808267,-0.007835996798356892
2015-12-08,123.48,123.75673138808266,-0.0022360916047052815
2015-12-09,122.59,123.17673138808269,-0.004763329741508726
2015-12-10,122.01,121.74673138808267,0.0021624285836319146
2015-12-11,120.58,121.33673138808265,-0.006236622492016286
2015-12-14,120.17,123.20673138808264,-0.024647447049929383
2015-12-15,122.04,125.23673138808266,-0.025525509590126894
2015-12-16,124.07,124.80673138808267,-0.005902977987556013
2015-12-17,123.64,122.71673138808268,0.007523575648356706
2015-12-18,121.55,124.16673138808267,-0.021074335764739494
2015-12-21,123.0,124.13673138808264,-0.009157091340909584
2015-12-22,122.97,126.02673138808265,-0.024254627208174173
2015-12-23,124.86,125.94673138808268,-0.008628500129424621
2015-12-24,124.78,125.39673138808267,-0.0049182413389546875
2015-12-28,124.23,125.96673138808268,-0.013787222776560637
2015-12-29,124.8,125.11673138808264,-0.002531487072661931
2015-12-30,123.95,124.50673138808266,-0.004471496294825572
2015-12-31,123.34,123.54673138808265,-0.0016733052000644788
2016-01-04,122.38,124.46673138808268,-0.016765374689372448
2016-01-05,123.3,123.56673138808267,-0.0021586019560957403
2016-01-06,122.4,121.47673138808267,0.007600374173451829
2016-01-07,120.31,121.20673138808264,-0.0073983629276451746
2016-01-08,120.04,121.90673138808263,-0.01531278352579235
2016-01-11,120.74,122.83673138808265,-0.01706925415866345
2016-01-12,121.67,120.32673138808266,0.011163509524620752
2016-01-13,119.16,121.46673138808268,-0.018990643460329415
2016-01-14,120.3,119.42673138808269,0.00731217041417298
2016-01-15,118.26,120.89673138808267,-0.021809782264655797
2016-01-19,119.73,120.54673138808265,-0.006775226326571238
2016-01-20,119.38,120.42673138808269,-0.00869185251494975
2016-01-21,119.26,124.05673138808267,-0.03866562768832915
2016-01-22,122.89,123.01673138808265,-0.0010301963533956293
2016-01-25,121.85,124.09673138808266,-0.018104678205073332
2016-01-26,122.93,125.60673138808265,-0.021310413530405747
2016-01-27,124.44,127.45673138808264,-0.02366867057728983
2016-01-28,126.29,129.48673138808266,-0.024687713975123704
2016-01-29,128.32,130.30904827357625,-0.015264084113333132
2016-02-01,129.13,129.50904827357624,-0.002926809196956981
2016-02-02,128.33,130.54904827357626,-0.01699781272189782
2016-02-03,129.37,127.10904827357628,0.01778749630441334
2016-02-04,125.93,126.64904827357627,-0.005677486592895908
2016-02-05,125.47,126.86904827357627,-0.011027498768331645
2016-02-08,125.69,128.52904827357625,-0.022088767572084445
2016-02-09,127.35,128.99904827357625,-0.012783414262708459
2016-02-10,127.82,127.32904827357626,0.0038557715861418096
2016-02-11,126.15,128.09904827357627,-0.015215165919217122
2016-02-12,126.92,128.87904827357625,-0.015200673032731427
2016-02-16,127.7,128.6090482735763,-0.007068307290810316
2016-02-17,127.43,128.70904827357623,-0.009937516365264076
2016-02-18,127.53,128.92904827357626,-0.01085130381640298
2016-02-19,127.75,128.03904827357624,-0.002257500953604774
2016-02-22,126.86,125.02904827357625,0.014644210699080507
2016-02-23,123.85,128.93904827357628,-0.03946863531037237
2016-02-24,127.76,130.74904827357625,-0.022860956259674103
2016-02-25,129.57,128.84904827357627,0.005595320540458859
2016-02-26,127.67,128.74904827357625,-0.008381019417583624
2016-02-29,127.57,129.40904827357622,-0.01421112586879092
2016-03-01,128.23,128.98904827357626,-0.005884594729053116
2016-03-02,127.81,129.48904827357626,-0.012966720320848113
2016-03-03,128.31,128.71904827357625,-0.003177837927350602
2016-03-04,127.54,127.97904827357627,-0.0034306261806051896
2016-03-07,126.8,127.38904827357626,-0.004624010317678562
2016-03-08,126.21,128.24904827357625,-0.015899129865093675
2016-03-09,127.07,129.66904827357627,-0.020043705943555534
2016-03-10,128.49,130.6990482735763,-0.016901793109865282
2016-03-11,129.52,130.43904827357625,-0.007045806342044658
2016-03-14,129.26,129.63904827357626,-0.0029238742386967775
2016-03-15,128.46,130.31904827357624,-0.014265361036658097
2016-03-16,129.14,131.08904827357625,-0.014868124372287017
2016-03-17,129.91,130.02904827357625,-0.0009155513722270969
2016-03-18,128.85,129.51904827357626,-0.005165636116805539
2016-03-21,128.34,128.87904827357625,-0.004182590427204147
2016-03-22,127.7,129.9490482735763,-0.017307154638343092
2016-03-23,128.77,129.88904827357626,-0.008615416684086274
2016-03-24,128.71,130.77904827357625,-0.015820946098705435
2016-03-28,129.6,131.15904827357622,-0.011886700110268489
2016-03-29,129.98,131.3590482735763,-0.010498312005916888
2016-03-30,130.18,131.01904827357626,-0.006404017466408951
2016-03-31,129.84,133.6990482735763,-0.028863692923825957
2016-04-01,132.52,128.74904827357625,0.029289161954898058
2016-04-04,127.57,127.18904827357628,0.00299516138845779
2016-04-05,126.01,128.71904827357625,-0.021046211185608676
2016-04-06,127.54,128.89904827357628,-0.010543508984580119
2016-04-07,127.72,129.07904827357626,-0.010528806121159473
2016-04-08,127.9,128.95904827357623,-0.008212283571832346
2016-04-11,127.78,129.14904827357628,-0.010600529325436647
2016-04-12,127.97,129.39904827357628,-0.011043730944256924
2016-04-13,128.22,128.57904827357626,-0.002792432191692118
2016-04-14,127.4,129.57904827357626,-0.01681636269604092
2016-04-15,128.4,130.55904827357625,-0.016536948623063874
2016-04-18,129.38,130.70904827357623,-0.010167989830317747
2016-04-19,129.53,129.71904827357625,-0.0014573671029218804
2016-04-20,128.54,125.75904827357625,0.022113333112811606
2016-04-21,124.58,127.32904827357626,-0.021590110904384674
2016-04-22,126.15,128.6090482735763,-0.019120336450553777
2016-04-25,127.43,128.48904827357626,-0.008242323278178088
2016-04-26,127.31,129.11904827357625,-0.014010700185330238
2016-04-27,127.94,128.95904827357623,-0.007902107585459284
2016-04-28,127.78,128.15904827357625,-0.0029576395789636667
2016-04-29,126.98,128.6030007706636,-0.012620240281623674
2016-05-02,127.68,127.74300077066361,-0.0004931837383146398
2016-05-03,126.82,129.0730007706636,-0.017455244374977696
2016-05-04,128.15,129.3030007706636,-0.008917045728185413
2016-05-05,128.38,130.19300077066362,-0.013925485701472118
2016-05-06,129.27,130.3430007706636,-0.008232131869907677
2016-05-09,129.42,132.19300077066362,-0.020976910687385053
2016-05-10,131.27,131.38300077066364,-0.0008600866931094409
2016-05-11,130.46,132.4330007706636,-0.014898105148884011
2016-05-12,131.51,131.4930007706636,0.00012927858697242556
2016-05-13,130.57,131.75300077066365,-0.008978928477863302
2016-05-16,130.83,128.66300077066361,0.016842442787410095
2016-05-17,127.74,127.64300077066363,0.0007599259556005933
2016-05-18,126.72,128.0030007706636,-0.010023208541511286
2016-05-19,127.08,127.52300077066363,-0.0034738891649853665
2016-05-20,126.6,127.86300077066362,-0.009877765757499768
2016-05-23,126.94,128.8530007706636,-0.01484638121907944
2016-05-24,127.93,129.7130007706636,-0.01374573681951885
2016-05-25,128.79,130.39300077066363,-0.012293610555700107
2016-05-26,129.47,130.14300077066363,-0.005171240609778027
2016-05-27,129.22,130.0730007706636,-0.0065578618591844995
2016-05-31,129.15,130.64300077066363,-0.011428096123454079
2016-06-01,129.72,131.3230007706636,-0.012206549966544133
2016-06-02,130.4,132.64300077066363,-0.016910057504969433
2016-06-03,131.72,132.8530007706636,-0.008528228674483995
2016-06-06,131.93,133.4530007706636,-0.011412263207785434
2016-06-07,132.53,133.63300077066364,-0.008253954968478028
2016-06-08,132.71,144.15300077066362,-0.07938094045554112
2016-06-09,143.23,145.16300077066361,-0.013316070626822385
2016-06-10,144.24,145.14300077066363,-0.006221455846089574
2016-06-13,144.22,145.00300077066365,-0.00539989356428594
2016-06-14,144.08,144.44300077066362,-0.002513107376105772
2016-06-15,143.52,146.32300077066364,-0.01915625537954113
2016-06-16,145.4,145.6430007706636,-0.001668468579868354
2016-06-17,144.72,146.0830007706636,-0.009330317446061942
2016-06-20,145.16,146.9230007706636,-0.011999487904657768
2016-06-21,146.0,148.01300077066364,-0.013600161878905781
2016-06-22,147.09,147.4830007706636,-0.002664719110744951
2016-06-23,146.56,146.25300077066365,0.00209909696018995
2016-06-24,145.33,147.6730007706636,-0.015866141802740708
2016-06-27,146.75,147.9030007706636,-0.007795655021573422
2016-06-28,146.98,150.03300077066362,-0.020348861616987568
2016-06-29,149.11,153.3330007706636,-0.02754136910800975
2016-06-30,152.41,152.5630007706636,-0.0010028694368275914
2016-07-01,151.64,153.0530007706636,-0.00923210106008221
2016-07-05,152.13,153.97300077066362,-0.011969635984484639
2016-07-06,153.05,154.13300077066364,-0.007026404243404283
2016-07-07,153.21,155.00300077066365,-0.011567522962452115
2016-07-08,154.08,154.1730007706636,-0.0006032234580549689
2016-07-11,153.25,152.78300077066362,0.0030566177322133292
2016-07-12,151.86,153.6030007706636,-0.011347439580727814
2016-07-13,152.68,152.4230007706636,0.0016860921779324745
2016-07-14,151.5,153.6830007706636,-0.014204568883459112
2016-07-15,152.76,153.66300077066361,-0.005876500954262398
2016-07-18,152.74,153.75300077066365,-0.006588494309614279
2016-07-19,152.83,153.3130007706636,-0.003150422783688711
2016-07-20,152.39,153.66300077066361,-0.00828436750733208
2016-07-21,152.74,153.8930007706636,-0.007492223589699365
2016-07-22,152.97,155.6430007706636,-0.01717392210011559
2016-07-25,154.72,153.6430007706636,0.007009751332206715
2016-07-26,152.72,152.66300077066361,0.0003733663628295858
2016-07-27,151.74,153.2730007706636,-0.010001766540457813
2016-07-28,152.35,155.0830007706636,-0.01762282620972211
2016-07-29,154.16,155.22526657289265,-0.006862713760535932
2016-08-01,154.28,155.52526657289266,-0.008006844163221727
2016-08-02,154.58,153.7152665728927,0.005625553312866627
2016-08-03,152.77,157.14526657289264,-0.027842178567072162
2016-08-04,156.2,156.17526657289264,0.00015836968074456337
2016-08-05,155.23,155.41526657289268,-0.001192074478769345
2016-08-08,154.47,154.83526657289264,-0.0023590657411416416
2016-08-09,153.89,154.9352665728927,-0.006746472872274922
2016-08-10,153.99,153.8052665728927,0.0012010864856812908
2016-08-11,152.86,153.77526657289266,-0.005951975199202764
2016-08-12,152.83,153.00526657289268,-0.0011454937259245401
2016-08-15,152.06,152.28526657289265,-0.0014792407562607135
2016-08-16,151.34,154.22526657289265,-0.018708131533875183
2016-08-17,153.28,155.31526657289265,-0.013104098636288697
2016-08-18,154.37,155.5552665728927,-0.007619584980989802
2016-08-19,154.61,157.17526657289264,-0.016321057560942265
2016-08-22,156.23,144.57526657289262,0.08061360496424363
2016-08-23,143.63,143.22526657289268,0.0028258521474024967
2016-08-24,142.28,141.93526657289266,0.002428807409399658
2016-08-25,140.99,139.92526657289264,0.007609300687325904
2016-08-26,138.98,142.43526657289266,-0.02425850462479673
2016-08-29,141.49,140.70526657289267,0.0055771432457421
2016-08-30,139.76,142.73526657289267,-0.020844649289061712
2016-08-31,141.79,141.60526657289265,0.0013045660770834022
2016-09-01,140.66,142.41526657289265,-0.012324988852190577
2016-09-02,141.47,142.76526657289264,-0.009072700972622805
2016-09-06,141.82,141.08526657289264,0.005207726114532019
2016-09-07,140.14,140.52526657289266,-0.0027416178050289064
2016-09-08,139.58,136.87526657289266,0.019760571028126117
2016-09-09,135.93,138.77526657289266,-0.020502692181089466
2016-09-12,137.83,137.38526657289268,0.0032371260630874588
2016-09-13,136.44,137.89526657289264,-0.010553419338171222
2016-09-14,136.95,138.62526657289266,-0.012084857359042633
2016-09-15,137.68,137.97526657289268,-0.0021399963937499544
2016-09-16,137.03,137.97526657289268,-0.0068509856612112285
2016-09-19,137.03,136.63526657289268,0.002888957126575775
2016-09-20,135.69,137.27526657289266,-0.011548085918674178
2016-09-21,136.33,138.81526657289268,-0.01790340957626335
2016-09-22,137.87,138.12526657289266,-0.001848080218965098
2016-09-23,137.18,138.66526657289265,-0.010711165164867587
2016-09-26,137.72,134.59526657289265,0.023215775016984574
2016-09-27,133.65,135.66526657289265,-0.014854698065328686
2016-09-28,134.72,135.7152665728927,-0.0073334901667686525
2016-09-29,134.77,136.48526657289267,-0.012567411970262676
2016-09-30,135.54,136.33526657289264,-0.005833168430176117
2016-10-03,135.39,134.12526657289266,0.009429494228963886
2016-10-04,133.18,134.04526657289267,-0.006455032654376747
2016-10-05,133.1,134.02526657289266,-0.006903672692114671
2016-10-06,133.08,133.88526657289268,-0.006014601856539903
2016-10-07,132.94,135.34526657289265,-0.01777133869397096
2016-10-10,134.4,133.11526657289266,0.009651285387343833
2016-10-11,132.17,133.53526657289265,-0.010224015033117984
2016-10-12,132.59,134.86526657289266,-0.01687066381663893
2016-10-13,133.92,134.4652665728927,-0.004055073750938609
2016-10-14,133.52,134.00526657289265,-0.0036212500098171674
2016-10-17,133.06,133.16526657289265,-0.0007904957171022131
2016-10-18,132.22,133.76526657289264,-0.01155207635347244
2016-10-19,132.82,130.72526657289268,0.016023936932951566
2016-10-20,129.78,130.95526657289267,-0.00897456515991657
2016-10-21,130.01,130.83526657289264,-0.006307676779432114
2016-10-24,129.89,131.13526657289268,-0.009496046375903733
2016-10-25,130.19,131.42526657289264,-0.009399003746418333
2016-10-26,130.48,130.22526657289268,0.0019560983349167227
2016-10-27,129.28,132.86526657289266,-0.02698422744612272
2016-10-28,131.92,132.25526657289265,-0.002534996008706214
2016-10-31,131.31,132.0002028611682,-0.005228801518540993
2016-11-01,130.95,131.71020286116817,-0.005771784149246839
2016-11-02,130.66,131.27020286116817,-0.004648449136728572
2016-11-03,130.22,130.32020286116818,-0.0007688973694657264
2016-11-04,129.27,132.52020286116817,-0.024526093312528086
2016-11-07,131.47,133.63020286116821,-0.016165528562524956
2016-11-08,132.58,132.26020286116818,0.002417939273596348
2016-11-09,131.21,128.54020286116818,0.020770133229954357
2016-11-10,127.49,128.1102028611682,-0.0048411668026184795
2016-11-11,127.06,129.87020286116817,-0.021638549869459123
2016-11-14,128.82,129.8502028611682,-0.00793377937398898
2016-11-15,128.8,131.0002028611682,-0.016795415679622394
2016-11-16,129.95,125.90020286116818,0.03216672449128266
2016-11-17,124.85,125.90020286116818,-0.008341550190560487
2016-11-18,124.85,127.51020286116818,-0.02086266668452086
2016-11-21,126.46,127.97020286116818,-0.011801207057603569
2016-11-22,126.92,126.63020286116821,0.0022885309529947495
2016-11-23,125.58,127.51020286116818,-0.015137634619480367
2016-11-25,126.46,128.04020286116818,-0.012341458587671661
2016-11-28,126.99,128.32020286116818,-0.010366277729527584
2016-11-29,127.27,127.00020286116818,0.0021243835265898348
2016-11-30,125.95,125.79020286116818,0.0012703464593994962
2016-12-01,124.74,126.3302028611682,-0.012587669655812816
2016-12-02,125.28,127.0602028611682,-0.014010703753663312
2016-12-05,126.01,127.80020286116819,-0.01400782487890817
2016-12-06,126.75,129.7002028611682,-0.022746324185214384
2016-12-07,128.65,129.8102028611682,-0.008937686218771446
2016-12-08,128.76,131.54020286116818,-0.021135765345462576
2016-12-09,130.49,131.24020286116817,-0.0057162580125067475
2016-12-12,130.19,131.63020286116821,-0.010941279659708592
2016-12-13,130.58,129.13020286116821,0.011227405414909075
2016-12-14,128.08,128.5002028611682,-0.003270056014013978
2016-12-15,127.45,130.19020286116816,-0.021047688696593014
2016-12-16,129.14,130.44020286116816,-0.009967807720691946
2016-12-19,129.39,130.2502028611682,-0.006604234329562475
2016-12-20,129.2,129.6002028611682,-0.003087980206303631
2016-12-21,128.55,130.27020286116817,-0.013204883568051384
2016-12-22,129.22,130.51020286116818,-0.009885839059959545
2016-12-23,129.46,129.9302028611682,-0.003618888070779147
2016-12-27,128.88,129.01020286116818,-0.0010092446820527678
2016-12-28,127.96,130.2002028611682,-0.017205832340806193
2016-12-29,129.15,129.1102028611682,0.00030824162575737724
2016-12-30,128.06,130.02020286116817,-0.015076140615325917
2017-01-03,128.97,129.5802028611682,-0.004709074748262099
2017-01-04,128.53,130.2302028611682,-0.013055365221082416
2017-01-05,129.18,130.0902028611682,-0.006996705679208959
2017-01-06,129.04,129.0602028611682,-0.00015653827221961958
2017-01-09,128.01,129.79020286116818,-0.013716003380258246
2017-01-10,128.74,131.7002028611682,-0.02247682840920673
2017-01-11,130.65,131.6102028611682,-0.007295808685752747
2017-01-12,130.56,132.0502028611682,-0.011285123603595903
2017-01-13,131.0,133.3102028611682,-0.017329527759957553
2017-01-17,132.26,134.0502028611682,-0.013354719522672198
2017-01-18,133.0,133.91020286116822,-0.006797113600909621
2017-01-19,132.86,134.62020286116817,-0.013075324682012446
2017-01-20,133.57,134.54020286116818,-0.00721124868653078
2017-01-23,133.49,135.5602028611682,-0.015271464762326659
2017-01-24,134.51,136.0602028611682,-0.011393506907747208
2017-01-25,135.01,136.87020286116817,-0.013590999518390712
2017-01-26,135.82,136.6402028611682,-0.006002646688116897
2017-01-27,135.59,135.17020286116818,0.003105692896407053
2017-01-30,134.12,136.9002028611682,-0.020308245006675607
2017-01-31,135.85,136.70373578192735,-0.006245153265520553
2017-02-01,135.5,138.7837357819274,-0.023660811286181027
2017-02-02,137.58,139.98373578192735,-0.017171536168115842
2017-02-03,138.78,139.20373578192735,-0.0030439971998392767
2017-02-06,138.0,140.86373578192737,-0.020329829860261217
2017-02-07,139.66,138.39373578192738,0.00914972206594622
2017-02-08,137.19,138.90373578192737,-0.012337578771947966
2017-02-09,137.7,139.22373578192736,-0.010944511532962053
2017-02-10,138.02,139.99373578192734,-0.014098743568082828
2017-02-13,138.79,139.13373578192736,-0.0024705423166824225
2017-02-14,137.93,139.73373578192735,-0.01290837729224037
2017-02-15,138.53,139.04373578192735,-0.0036947783302735404
2017-02-16,137.84,137.15373578192737,0.005003613019799902
2017-02-17,135.95,143.12373578192734,-0.050122614133393806
2017-02-21,141.92,141.93373578192737,-9.67760191170619e-05
2017-02-22,140.73,142.0337357819274,-0.009179057177860162
2017-02-23,140.83,142.38373578192736,-0.010912312234221844
2017-02-24,141.18,142.1637357819274,-0.006919737839728546
2017-02-27,140.96,142.93373578192737,-0.01380874690729883
2017-02-28,141.73,141.89373578192738,-0.0011539324200965373
2017-03-01,140.69,142.15373578192737,-0.0102968506165243
2017-03-02,140.95,141.6937357819274,-0.005248896698383576
2017-03-03,140.49,141.1937357819274,-0.004984185580402034
2017-03-06,139.99,140.37373578192734,-0.002733672220018857
2017-03-07,139.17,139.64373578192738,-0.003392459957295868
2017-03-08,138.44,140.89373578192738,-0.01741550657529034
2017-03-09,139.69,140.6937357819274,-0.007134189566784688
2017-03-10,139.49,140.3137357819274,-0.00587067101689609
2017-03-13,139.11,140.12373578192734,-0.007234575757421924
2017-03-14,138.92,140.34373578192734,-0.01014463363109852
2017-03-15,139.14,139.92373578192738,-0.005601163930820552
2017-03-16,138.72,139.75373578192736,-0.007396838275152917
2017-03-17,138.55,139.70373578192735,-0.008258446171606204
2017-03-20,138.5,135.8137357819274,0.019779031941112857
2017-03-21,134.61,134.84373578192734,-0.0017333825748148124
2017-03-22,133.64,134.36373578192737,-0.005386392226411574
2017-03-23,133.16,134.26373578192735,-0.008220654486480683
2017-03-24,133.06,134.09373578192734,-0.007709053490824291
2017-03-27,132.89,134.34373578192734,-0.010821016502675751
2017-03-28,133.14,133.79373578192735,-0.004886146411166026
2017-03-29,132.59,132.46373578192734,0.0009531983778603426
2017-03-30,131.26,132.2837357819274,-0.0077389391513333905
2017-03-31,131.08,132.2837357819274,-0.009099650647240276
2017-04-03,131.08,132.00373578192736,-0.0069978003005413125
2017-04-04,130.8,131.22373578192736,-0.0032291092720567738
2017-04-05,130.02,130.64373578192738,-0.00477432598045513
2017-04-06,129.44,130.60373578192736,-0.008910432576526572
2017-04-07,129.4,128.89373578192738,0.00392776433238895
2017-04-10,127.69,128.97373578192733,-0.00995346668175845
2017-04-11,127.77,129.40373578192737,-0.012625105234060352
2017-04-12,128.2,128.58373578192737,-0.0029843259693292934
2017-04-13,127.38,129.21373578192734,-0.014191492652314674
2017-04-17,128.01,129.3137357819274,-0.010081958997194218
2017-04-18,128.11,128.70373578192735,-0.004613197731364593
2017-04-19,127.5,128.66373578192736,-0.00904478464623304
2017-04-20,127.46,127.78373578192736,-0.0025334662501951266
2017-04-21,126.58,128.36373578192737,-0.013895947878594828
2017-04-24,127.16,128.13373578192736,-0.007599370891554824
2017-04-25,126.93,128.10373578192736,-0.009162385271303974
2017-04-26,126.9,127.61373578192737,-0.005592938546576498
2017-04-27,126.41,127.92373578192736,-0.011833111131993812
2017-04-28,126.72,127.33317593394422,-0.0048155237584139865
2017-05-01,125.89,126.11317593394422,-0.0017696480347233479
2017-05-02,124.67,126.40317593394421,-0.013711490404718418
2017-05-03,124.96,127.04317593394423,-0.016397385523700847
2017-05-04,125.6,127.5231759339442,-0.015080991512792852
2017-05-05,126.08,127.68317593394423,-0.01255589017282599
2017-05-08,126.24,126.93317593394423,-0.005460951629422395
2017-05-09,125.49,126.78317593394421,-0.010199901717385385
2017-05-10,125.34,126.4831759339442,-0.009038165949764032
2017-05-11,125.04,126.1931759339442,-0.009138179821608028
2017-05-12,124.75,126.22317593394422,-0.011671200023640416
2017-05-15,124.78,126.2131759339442,-0.0113552006225901
2017-05-16,124.77,127.2331759339442,-0.019359541376401834
2017-05-17,125.79,127.3431759339442,-0.012196773973580322
2017-05-18,125.9,127.4531759339442,-0.01218624740076435
2017-05-19,126.01,128.40317593394423,-0.018637980848506208
2017-05-22,126.96,128.9831759339442,-0.01568558007115861
2017-05-23,127.54,129.19317593394422,-0.012796155230284545
2017-05-24,127.75,129.44317593394422,-0.013080457287360292
2017-05-25,128.0,129.6131759339442,-0.012446079824217415
2017-05-26,128.17,129.2131759339442,-0.00807329381391797
2017-05-30,127.77,129.2931759339442,-0.01178079139089605
2017-05-31,127.85,131.67317593394418,-0.029035343811120162
2017-06-01,130.23,131.95317593394418,-0.013058995524342754
2017-06-02,130.51,131.94317593394422,-0.01086206940070722
2017-06-05,130.5,131.96317593394423,-0.011087759320650425
