date,WLTW,dcf,Deviation
2012-02-08,104.32,107.11727272727273,-0.02611411452189205
2012-02-09,104.64,105.89727272727272,-0.011872569471271466
2012-02-10,103.42,106.26727272727273,-0.02679350522695778
2012-02-13,103.79,104.91727272727273,-0.010744396017641544
2012-02-14,102.44,93.91727272727273,0.0907471759478844
2012-02-15,91.44,92.85727272727273,-0.015262915716201864
2012-02-16,90.38,92.80727272727273,-0.02615390643366522
2012-02-17,90.33,93.78727272727272,-0.03686291995424851
2012-02-21,91.31,95.50727272727272,-0.043947153001199224
2012-02-22,93.03,96.14727272727272,-0.03242185283939403
2012-02-23,93.67,95.90727272727273,-0.023327456444671935
2012-02-24,93.43,94.89727272727272,-0.015461695421843613
2012-02-27,92.42,96.54727272727273,-0.042748724129489046
2012-02-28,94.07,97.52727272727273,-0.03544929157345278
2012-02-29,95.05,96.11727272727273,-0.011103859868153543
2012-03-01,93.64,95.66727272727273,-0.02119086987095431
2012-03-02,93.19,96.40727272727273,-0.033371680748340404
2012-03-05,93.93,94.63727272727273,-0.007473511301524405
2012-03-06,92.16,94.13727272727273,-0.021004142886114185
2012-03-07,91.66,95.37727272727273,-0.03897440785397699
2012-03-08,92.9,95.61727272727273,-0.028418220367183555
2012-03-09,93.14,95.40727272727273,-0.023764149864694883
2012-03-12,92.93,95.64727272727272,-0.028409306923164568
2012-03-13,93.17,97.75727272727272,-0.04692512996010523
2012-03-14,95.28,97.97727272727273,-0.027529575504523396
2012-03-15,95.5,97.49727272727273,-0.020485421503631862
2012-03-16,95.02,97.62727272727273,-0.026706397243691282
2012-03-19,95.15,95.42727272727272,-0.0029055920739258223
2012-03-20,92.95,95.19727272727273,-0.023606482233066273
2012-03-21,92.72,95.42727272727272,-0.028370010479184526
2012-03-22,92.95,95.29727272727273,-0.02463105879210503
2012-03-23,92.82,95.93727272727273,-0.032492822014384526
2012-03-26,93.46,95.93727272727273,-0.025821796438961098
2012-03-27,93.46,95.61727272727273,-0.022561537949590815
2012-03-28,93.14,95.21727272727273,-0.02181613343644684
2012-03-29,92.74,95.13727272727273,-0.025198039196949962
2012-03-30,92.66,95.45636363636363,-0.029294680101331405
2012-04-02,92.82,95.82636363636364,-0.031373032663245204
2012-04-03,93.19,95.32636363636364,-0.022411047215785018
2012-04-04,92.69,95.42636363636363,-0.02867513265821331
2012-04-05,92.79,95.37636363636364,-0.027117448576929548
2012-04-09,92.74,94.71636363636364,-0.020866126617268832
2012-04-10,92.08,95.48636363636363,-0.035673823011377115
2012-04-11,92.85,96.30636363636364,-0.03588925493453665
2012-04-12,93.67,95.48636363636363,-0.019022230685009744
2012-04-13,92.85,95.64636363636363,-0.029236486679149576
2012-04-16,93.01,97.09636363636363,-0.042085650618879034
2012-04-17,94.46,96.17636363636363,-0.017846002608843614
2012-04-18,93.54,97.12636363636364,-0.03692471850167067
2012-04-19,94.49,98.37636363636364,-0.0395050547988246
2012-04-20,95.74,98.31636363636363,-0.02620483041757593
2012-04-23,95.68,98.52636363636364,-0.02888936048496482
2012-04-24,95.89,100.33636363636364,-0.04431457823683982
2012-04-25,97.7,101.49636363636364,-0.037403937445139146
2012-04-26,98.86,100.17636363636363,-0.013140461368132517
2012-04-27,97.54,99.21636363636364,-0.016896039876120095
2012-04-30,96.58,99.00636363636363,-0.024507148300843773
2012-05-01,96.37,99.08636363636364,-0.027414101564291915
2012-05-02,96.45,99.13636363636364,-0.02709766162310867
2012-05-03,96.5,98.74636363636364,-0.022748823892249193
2012-05-04,96.11,98.84636363636363,-0.027682997489216543
2012-05-07,96.21,98.13636363636364,-0.01962945808244565
2012-05-08,95.5,98.52636363636364,-0.030716282674687956
2012-05-09,95.89,98.13636363636364,-0.022890226956924553
2012-05-10,95.5,97.76636363636364,-0.023181425104376818
2012-05-11,95.13,96.62636363636364,-0.01548608040342847
2012-05-14,93.99,96.35636363636364,-0.024558457242056075
2012-05-15,93.72,96.06636363636363,-0.02442440358464315
2012-05-16,93.43,95.19636363636364,-0.018554948622942047
2012-05-17,92.56,93.60636363636364,-0.011178338691036904
2012-05-18,90.97,93.73636363636363,-0.029512171467364956
2012-05-21,91.1,94.37636363636364,-0.03471593426705455
2012-05-22,91.74,95.16636363636364,-0.036003935691564126
2012-05-23,92.53,96.22636363636363,-0.03841321127266195
2012-05-24,93.59,96.38636363636364,-0.029012025465692037
2012-05-25,93.75,96.88636363636364,-0.032371569317382165
2012-05-29,94.25,96.46636363636364,-0.02297550724227948
2012-05-30,93.83,96.06636363636363,-0.023279361804812937
2012-05-31,93.43,94.66636363636364,-0.01306022106344773
2012-06-01,92.03,95.37636363636364,-0.0350858798635072
2012-06-04,92.74,95.61636363636363,-0.030082336610317784
2012-06-05,92.98,97.65636363636364,-0.047885907914579806
2012-06-06,95.02,96.88636363636364,-0.01926342950973503
2012-06-07,94.25,96.91636363636364,-0.027512006603632067
2012-06-08,94.28,95.35636363636364,-0.011287800785569901
2012-06-11,92.72,96.46636363636364,-0.03883595789394323
2012-06-12,93.83,96.01636363636364,-0.022770739836012854
2012-06-13,93.38,95.64636363636363,-0.023695240991911448
2012-06-14,93.01,96.35636363636364,-0.034729036153671955
2012-06-15,93.72,96.67636363636363,-0.030580004513653725
2012-06-18,94.04,97.44636363636364,-0.034956292972357805
2012-06-19,94.81,97.25636363636363,-0.025153764184629113
2012-06-20,94.62,96.86636363636363,-0.023190337203081945
2012-06-21,94.23,97.46636363636364,-0.03320492850680423
2012-06-22,94.83,96.35636363636364,-0.01584081817495664
2012-06-25,93.72,96.11636363636363,-0.024931900726392175
2012-06-26,93.48,95.50636363636363,-0.021217053599474456
2012-06-27,92.87,97.38636363636364,-0.04637572928821465
2012-06-28,94.75,99.29636363636364,-0.04578580191529491
2012-06-29,96.66,99.7125,-0.030613012410680818
2012-07-02,97.4,99.7925,-0.023974747601272606
2012-07-03,97.48,101.1425,-0.03621128605680102
2012-07-05,98.83,100.7525,-0.01908141237190142
2012-07-06,98.44,99.8725,-0.01434328769180715
2012-07-09,97.56,99.5325,-0.019817647502072155
2012-07-10,97.22,99.4025,-0.021956188224642292
2012-07-11,97.09,99.0325,-0.019614772928079116
2012-07-12,96.72,100.0625,-0.03340412242348534
2012-07-13,97.75,99.4225,-0.01682214790414649
2012-07-16,97.11,100.4625,-0.033370660694288956
2012-07-17,98.15,100.7725,-0.0260239648713686
2012-07-18,98.46,100.7225,-0.022462706942341648
2012-07-19,98.41,100.4625,-0.02043050889635445
2012-07-20,98.15,100.2425,-0.020874379629398754
2012-07-23,97.93,98.8725,-0.009532478697312108
2012-07-24,96.56,99.1625,-0.026244800201689067
2012-07-25,96.85,99.8525,-0.0300693522946347
2012-07-26,97.54,101.1725,-0.03590402530331849
2012-07-27,98.86,100.4625,-0.015951225581684825
2012-07-30,98.15,100.2725,-0.021167319055573453
2012-07-31,97.96,98.6825,-0.007321460238644217
2012-08-01,96.37,93.4125,0.03166064498862586
2012-08-02,91.1,97.2825,-0.06355202631511325
2012-08-03,94.97,96.7725,-0.01862615929112088
2012-08-06,94.46,96.8325,-0.02450107143779212
2012-08-07,94.52,96.2225,-0.01769336693600765
2012-08-08,93.91,95.9025,-0.02077630927243823
2012-08-09,93.59,96.2725,-0.02786361629748879
2012-08-10,93.96,96.3525,-0.02483069977426644
2012-08-13,94.04,98.4725,-0.045012566960318745
2012-08-14,96.16,99.4525,-0.03310625675573775
2012-08-15,97.14,99.9525,-0.02813836572371875
2012-08-16,97.64,100.3825,-0.02732049909097689
2012-08-17,98.07,99.9825,-0.019128347460805717
2012-08-20,97.67,100.0625,-0.023910056214865638
2012-08-21,97.75,99.4525,-0.01711872501948164
2012-08-22,97.14,99.5825,-0.02452740190294478
2012-08-23,97.27,100.0825,-0.028101816001798507
2012-08-24,97.77,100.1925,-0.024178456471292797
2012-08-27,97.88,99.3725,-0.01501924576718916
2012-08-28,97.06,99.3225,-0.022779329960482264
2012-08-29,97.01,98.9225,-0.01933331648512715
2012-08-30,96.61,101.1725,-0.04509624650967403
2012-08-31,98.86,100.0325,-0.01172119061305077
2012-09-04,97.72,99.7925,-0.020768093794623854
2012-09-05,97.48,99.8725,-0.023955543317730088
2012-09-06,97.56,99.9825,-0.024229240117020434
2012-09-07,97.67,100.1925,-0.02517653516979812
2012-09-10,97.88,99.5325,-0.016602617235576322
2012-09-11,97.22,100.2725,-0.030442045426213538
2012-09-12,97.96,102.6525,-0.04571247655926558
2012-09-13,100.34,99.8525,0.004882201246839024
2012-09-14,97.54,99.6925,-0.021591393535120407
2012-09-17,97.38,98.2325,-0.008678390553024773
2012-09-18,95.92,98.8925,-0.030057891144424476
2012-09-19,96.58,98.7925,-0.022395424753903437
2012-09-20,96.48,98.5025,-0.020532473795081274
2012-09-21,96.19,99.0025,-0.02840837352592107
2012-09-24,96.69,99.0825,-0.024146544546211457
2012-09-25,96.77,98.7625,-0.020174661435261476
2012-09-26,96.45,99.6925,-0.032525014419339415
2012-09-27,97.38,100.1125,-0.027294293919340795
2012-09-28,97.8,100.8490909090909,-0.0302341933041268
2012-10-01,98.44,100.6590909090909,-0.02204560848950099
2012-10-02,98.25,99.91909090909091,-0.016704424488904634
2012-10-03,97.51,100.63909090909091,-0.031092201656684915
2012-10-04,98.23,101.05909090909091,-0.027994422704988087
2012-10-05,98.65,101.2690909090909,-0.025862688067794126
2012-10-08,98.86,100.33909090909091,-0.014740923957852092
2012-10-09,97.93,99.1290909090909,-0.012096256488325463
2012-10-10,96.72,99.14909090909092,-0.02449937651287326
2012-10-11,96.74,98.77909090909091,-0.020642940629687967
2012-10-12,96.37,98.9890909090909,-0.026458379252075392
2012-10-15,96.58,100.1590909090909,-0.0357340594508736
2012-10-16,97.75,98.88909090909091,-0.01151887330158674
2012-10-17,96.48,98.53909090909092,-0.02089618333287213
2012-10-18,96.13,97.05909090909091,-0.009572425420315778
2012-10-19,94.65,96.78909090909092,-0.022100537250629326
2012-10-22,94.38,95.78909090909092,-0.014710348492901204
2012-10-23,93.38,90.4090909090909,0.032860734037204686
2012-10-24,88.0,91.35909090909091,-0.03676799840788103
2012-10-25,88.95,91.14909090909092,-0.024126306550706134
2012-10-26,88.74,91.5990909090909,-0.03121309262696137
2012-10-31,89.19,92.9290909090909,-0.040235957034689185
2012-11-01,90.52,92.52909090909091,-0.021713073038454822
2012-11-02,90.12,93.63909090909091,-0.03758142966709699
2012-11-05,91.23,94.74909090909091,-0.03714115750690816
2012-11-06,92.34,92.94909090909091,-0.006552951762450632
2012-11-07,90.54,92.33909090909091,-0.0194835241648863
2012-11-08,89.93,92.1290909090909,-0.02386966904146348
2012-11-09,89.72,91.94909090909091,-0.024242663924701424
2012-11-12,89.54,91.86909090909091,-0.025352279924002574
2012-11-13,89.46,91.22909090909091,-0.019391741071428714
2012-11-14,88.82,91.6790909090909,-0.03118585580136246
2012-11-15,89.27,92.02909090909091,-0.029980638533270154
2012-11-16,89.62,92.49909090909091,-0.031125613028137877
2012-11-19,90.09,93.2690909090909,-0.034085149518499724
2012-11-20,90.86,93.9290909090909,-0.03267455140241182
2012-11-21,91.52,94.35909090909091,-0.030088154535382272
2012-11-23,91.95,93.58909090909091,-0.017513696234992437
2012-11-26,91.18,92.57909090909091,-0.015112385478755153
2012-11-27,90.17,93.05909090909091,-0.031045767596346474
2012-11-28,90.65,92.9290909090909,-0.024525053315333167
2012-11-29,90.52,95.33909090909091,-0.050546851906591916
2012-11-30,92.93,93.8490909090909,-0.009793285157990494
2012-12-03,91.44,94.32909090909091,-0.030627782810662918
2012-12-04,91.92,95.0990909090909,-0.03342924604957498
2012-12-05,92.69,95.33909090909091,-0.027785988767366265
2012-12-06,92.93,93.8490909090909,-0.009793285157990494
2012-12-07,91.44,93.66909090909091,-0.023797507667223106
2012-12-10,91.26,93.1590909090909,-0.020385459868260458
2012-12-11,90.75,93.4590909090909,-0.028986916978746113
2012-12-12,91.05,93.21909090909091,-0.02326874128397427
2012-12-13,90.81,92.7690909090909,-0.021117927209297727
2012-12-14,90.36,93.1590909090909,-0.030046352768968054
2012-12-17,90.75,92.1790909090909,-0.015503417260865682
2012-12-18,89.77,91.78909090909092,-0.021997068378100115
2012-12-19,89.38,91.99909090909091,-0.028468660757517417
2012-12-20,89.59,91.14909090909092,-0.017104843213915255
2012-12-21,88.74,91.1290909090909,-0.02621655593463823
2012-12-24,88.72,91.25909090909092,-0.027822881904667085
2012-12-26,88.85,91.25909090909092,-0.026398366289784425
2012-12-27,88.85,90.88909090909091,-0.022434935685850976
2012-12-28,88.48,91.22909090909091,-0.030133928571428603
2012-12-31,88.82,93.64017341040463,-0.05147548573280458
2013-01-02,90.75,94.57017341040462,-0.040395119017348935
2013-01-03,91.68,94.55017341040462,-0.03035608827438463
2013-01-04,91.66,94.28017341040463,-0.027791351199566994
2013-01-07,91.39,93.83017341040463,-0.026006276251153593
2013-01-08,90.94,93.80017341040462,-0.030492197470579185
2013-01-09,90.91,94.81017341040463,-0.04113665517224574
2013-01-10,91.92,94.15017341040462,-0.023687406295931024
2013-01-11,91.26,94.28017341040463,-0.03203402477059214
2013-01-14,91.39,95.08017341040463,-0.03881117669481249
2013-01-15,92.19,94.76017341040462,-0.027122928524763723
2013-01-16,91.87,95.00017341040463,-0.03294913364928442
2013-01-17,92.11,94.94017341040463,-0.029810072056330017
2013-01-18,92.05,94.76017341040462,-0.028600342452592464
2013-01-22,91.87,94.65017341040462,-0.029373146506026404
2013-01-23,91.76,94.55017341040462,-0.02950997665856825
2013-01-24,91.66,95.29017341040462,-0.038095989129643515
2013-01-25,92.4,95.74017341040462,-0.0348878980622529
2013-01-28,92.85,96.21017341040462,-0.034925344080517395
2013-01-29,93.32,96.61017341040463,-0.03405617953326534
2013-01-30,93.72,97.49017341040462,-0.038672342847656194
2013-01-31,94.6,98.31017341040463,-0.037739465629016644
2013-02-01,95.42,97.14017341040463,-0.017708156677228915
2013-02-04,94.25,98.17017341040463,-0.03993242829485666
2013-02-05,95.28,99.42017341040463,-0.04164319240637482
2013-02-06,96.53,99.00017341040463,-0.02495120286471153
2013-02-07,96.11,99.29017341040462,-0.03202908506625057
2013-02-08,96.4,98.44017341040463,-0.02072500829411361
2013-02-11,95.55,97.88017341040462,-0.023806388252239574
2013-02-12,94.99,102.02017341040462,-0.06890963988194565
2013-02-13,99.13,100.56017341040463,-0.014222065872617762
2013-02-14,97.67,100.08017341040463,-0.02408242640149194
2013-02-15,97.19,100.06017341040463,-0.028684473677977662
2013-02-19,97.17,100.11017341040463,-0.029369376859945118
2013-02-20,97.22,100.61017341040463,-0.03369612928282695
2013-02-21,97.72,100.35017341040462,-0.026209953814907094
2013-02-22,97.46,100.59017341040463,-0.031118083449698686
2013-02-25,97.7,101.62017341040462,-0.03857672427474168
2013-02-26,98.73,102.49017341040462,-0.03668813589911335
2013-02-27,99.6,103.76017341040462,-0.040094125459388064
2013-02-28,100.87,103.58017341040463,-0.026164982362661182
2013-03-01,100.69,104.00017341040463,-0.03182853741351033
2013-03-04,101.11,104.08017341040463,-0.028537360316385763
2013-03-05,101.19,103.21017341040462,-0.019573394207677675
2013-03-06,100.32,103.08017341040463,-0.026776957382631195
2013-03-07,100.19,103.34017341040463,-0.030483531297108013
2013-03-08,100.45,103.63017341040462,-0.030687716769615347
2013-03-11,100.74,103.37017341040462,-0.025444219774713894
2013-03-12,100.48,103.02017341040462,-0.02465704848200223
2013-03-13,100.13,103.66017341040462,-0.034055252796348245
2013-03-14,100.77,103.58017341040463,-0.02713041808947525
2013-03-15,100.69,102.86017341040463,-0.02109828652286827
2013-03-18,99.97,104.08017341040463,-0.039490455057156426
2013-03-19,101.19,105.75017341040463,-0.04312213647827423
2013-03-20,102.86,105.64017341040463,-0.02631738779530257
2013-03-21,102.75,105.19017341040463,-0.023197731606394156
2013-03-22,102.3,105.62017341040462,-0.031435030858201096
2013-03-25,102.73,105.94017341040463,-0.03030175718108974
2013-03-26,103.05,105.96017341040462,-0.02746478527486884
2013-03-27,103.07,107.50017341040463,-0.041210848967578095
2013-03-28,104.61,107.22704545454546,-0.024406579920686622
2013-04-01,104.21,106.61704545454545,-0.022576553723500647
2013-04-02,103.6,104.71704545454546,-0.010667274364901114
2013-04-03,101.7,104.39704545454545,-0.02583449984434416
2013-04-04,101.38,104.78704545454545,-0.032513994833677784
2013-04-05,101.77,105.00704545454545,-0.03082693585495344
2013-04-08,101.99,105.42704545454545,-0.03260117401305085
2013-04-09,102.41,106.32704545454546,-0.03683959652786539
2013-04-10,103.31,107.06704545454545,-0.03509058682431354
2013-04-11,104.05,107.20704545454545,-0.02944811547748516
2013-04-12,104.19,106.85704545454546,-0.02495900427716724
2013-04-15,103.84,106.53704545454545,-0.025315564581675498
2013-04-16,103.52,105.53704545454545,-0.019112203168641817
2013-04-17,102.52,104.60704545454546,-0.019951289566364272
2013-04-18,101.59,105.21704545454546,-0.03447203291896617
2013-04-19,102.2,105.71704545454546,-0.03326848039900676
2013-04-22,102.7,106.08704545454546,-0.03192704104476818
2013-04-23,103.07,105.95704545454545,-0.027247319346819343
2013-04-24,102.94,106.93704545454545,-0.03737755646376484
2013-04-25,103.92,106.56704545454545,-0.024839249725418178
2013-04-26,103.55,106.32704545454546,-0.026117959383463174
2013-04-29,103.31,108.12704545454545,-0.044549866634157165
2013-04-30,105.11,109.87704545454545,-0.043385271553534
2013-05-01,106.86,111.22704545454546,-0.0392624423016803
2013-05-02,108.21,111.22704545454546,-0.02712510650818667
2013-05-03,108.21,111.12704545454545,-0.026249644653232762
2013-05-06,108.11,110.64704545454545,-0.02292917487424173
2013-05-07,107.63,111.41704545454546,-0.03398982120819616
2013-05-08,108.4,110.32704545454546,-0.01746666419467735
2013-05-09,107.31,110.85704545454546,-0.03199657216193663
2013-05-10,107.84,112.36704545454545,-0.040288017151583144
2013-05-13,109.35,112.84704545454545,-0.030989251339806345
2013-05-14,109.83,113.69704545454546,-0.03401183767867966
2013-05-15,110.68,113.87704545454545,-0.028074538128244342
2013-05-16,110.86,113.42704545454545,-0.02263168756850109
2013-05-17,110.41,112.78704545454545,-0.02107551842470623
2013-05-20,109.77,111.49704545454546,-0.015489607347932255
2013-05-21,108.48,110.03704545454545,-0.014150193220051843
2013-05-22,107.02,109.42704545454545,-0.02199680567584461
2013-05-23,106.41,107.91704545454546,-0.013964850948224194
2013-05-24,104.9,108.63704545454546,-0.03439936569435753
2013-05-28,105.62,107.91704545454546,-0.021285288573925643
2013-05-29,104.9,108.97704545454546,-0.03741196540555869
2013-05-30,105.96,106.48704545454545,-0.004949385648702509
2013-05-31,103.47,106.85704545454546,-0.031696978333414894
2013-06-03,103.84,106.96704545454546,-0.029233727464915926
2013-06-04,103.95,106.96704545454546,-0.028205373362654163
2013-06-05,103.95,107.49704545454546,-0.03299667855564736
2013-06-06,104.48,108.07704545454546,-0.03328223342354675
2013-06-07,105.06,107.25704545454545,-0.02048392667572163
2013-06-10,104.24,107.01704545454545,-0.025949561985665004
2013-06-11,104.0,106.96704545454546,-0.027737939679807977
2013-06-12,103.95,109.05704545454546,-0.04682911987262717
2013-06-13,106.04,109.50704545454545,-0.031660478466516206
2013-06-14,106.49,112.57704545454546,-0.05407004092146994
2013-06-17,109.56,114.27704545454546,-0.04127727870267428
2013-06-18,111.26,113.66704545454546,-0.021176282403751023
2013-06-19,110.65,112.52704545454546,-0.016680838343913318
2013-06-20,109.51,112.49704545454546,-0.02655221248234796
2013-06-21,109.48,112.49704545454546,-0.026818886152565558
2013-06-24,109.48,112.28704545454545,-0.02499883618081089
2013-06-25,109.27,111.27704545454546,-0.01803647325777802
2013-06-26,108.26,111.33704545454546,-0.02763721133413488
2013-06-27,108.32,111.04704545454545,-0.024557568761806592
2013-06-28,108.03,111.56180790960452,-0.03165785832788093
2013-07-01,108.72,110.55180790960452,-0.016569678454307568
2013-07-02,107.71,110.60180790960452,-0.02614611790042365
2013-07-03,107.76,111.61180790960452,-0.0345107563594359
2013-07-05,108.77,112.54180790960451,-0.03351472647955056
2013-07-08,109.7,113.52180790960452,-0.03366584782236515
2013-07-09,110.68,113.86180790960452,-0.027944470301495383
2013-07-10,111.02,116.40180790960451,-0.04623474502890823
2013-07-11,113.56,117.09180790960453,-0.030162724213218195
2013-07-12,114.25,117.94180790960452,-0.03130194436593747
2013-07-15,115.1,117.59180790960453,-0.02119031889976586
2013-07-16,114.75,118.36180790960452,-0.030514977537035803
2013-07-17,115.52,118.47180790960452,-0.024915699031593963
2013-07-18,115.63,117.91180790960452,-0.01935181853333845
2013-07-19,115.07,117.86180790960452,-0.023687129521598238
2013-07-22,115.02,117.75180790960452,-0.02319971096920803
2013-07-23,114.91,116.75180790960452,-0.01577541232621038
2013-07-24,113.91,117.49180790960452,-0.030485597024434985
2013-07-25,114.65,116.85180790960452,-0.018842737215566285
2013-07-26,114.01,115.79180790960451,-0.015388030826805288
2013-07-29,112.95,116.80180790960452,-0.03297729700027863
2013-07-30,113.96,116.22180790960452,-0.01946113169538477
2013-07-31,113.38,117.52180790960452,-0.03524288796501773
2013-08-01,114.68,117.78180790960452,-0.02633520375222209
2013-08-02,114.94,116.56180790960452,-0.013913716153598599
2013-08-05,113.72,115.56180790960452,-0.01593785994630026
2013-08-06,112.72,114.20180790960453,-0.012975345458431264
2013-08-07,111.36,114.81180790960452,-0.030064920781686988
2013-08-08,111.97,115.03180790960452,-0.026617054580334698
2013-08-09,112.19,114.36180790960452,-0.018990674852929934
2013-08-12,111.52,115.03180790960452,-0.030529016047145974
2013-08-13,112.19,115.18180790960452,-0.025974656622446024
2013-08-14,112.34,113.20180790960453,-0.007613022490707055
2013-08-15,110.36,113.59180790960453,-0.028451064993845088
2013-08-16,110.75,113.46180790960452,-0.023900623122143694
2013-08-19,110.62,114.81180790960452,-0.036510250869883354
2013-08-20,111.97,113.33180790960452,-0.012016113875909618
2013-08-21,110.49,114.89180790960452,-0.03831263507549487
2013-08-22,112.05,115.29180790960451,-0.028118284970830576
2013-08-23,112.45,114.31180790960452,-0.016287100551124145
2013-08-26,111.47,112.38180790960452,-0.008113483192385917
2013-08-27,109.54,111.45180790960453,-0.017153673372038325
2013-08-28,108.61,111.69180790960452,-0.02759206755878385
2013-08-29,108.85,112.19180790960452,-0.029786559035550053
2013-08-30,109.35,113.17180790960452,-0.03376996427111234
2013-09-03,110.33,113.62180790960451,-0.028971620590858893
2013-09-04,110.78,113.14180790960452,-0.020874758440235563
2013-09-05,110.3,113.59180790960453,-0.02897927209877782
2013-09-06,110.75,114.26180790960451,-0.030734748328004713
2013-09-09,111.42,115.66180790960452,-0.03667423141889414
2013-09-10,112.82,115.61180790960452,-0.024148120854466826
2013-09-11,112.77,116.77180790960452,-0.034270325870970564
2013-09-12,113.93,116.46180790960452,-0.021739383537388135
2013-09-13,113.62,118.34180790960453,-0.0398997445874012
2013-09-16,115.5,119.74180790960452,-0.035424618883379
2013-09-17,116.9,121.25180790960452,-0.03589066410332509
2013-09-18,118.41,121.86180790960452,-0.028325592479023665
2013-09-19,119.02,120.77180790960452,-0.014505106282053148
2013-09-20,117.93,119.79180790960451,-0.015542030311533783
2013-09-23,116.95,119.40180790960451,-0.020534093683578947
2013-09-24,116.56,119.40180790960451,-0.023800375885061675
2013-09-25,116.56,119.40180790960451,-0.023800375885061675
2013-09-26,116.56,118.47180790960452,-0.01613723925833266
2013-09-27,115.63,117.62180790960451,-0.01693400182332916
2013-09-30,114.78,120.4,-0.0466777408637874
2013-10-01,116.9,120.37,-0.028827781008556985
2013-10-02,116.87,117.96,-0.009240420481519074
2013-10-03,114.46,118.76,-0.03620747726507256
2013-10-04,115.26,117.7,-0.020730671197960904
2013-10-07,114.2,116.4,-0.018900343642611728
2013-10-08,112.9,115.31,-0.02090018211776945
2013-10-09,111.81,117.41,-0.047696107656928666
2013-10-10,113.91,118.97,-0.042531730688408875
2013-10-11,115.47,120.51,-0.041822255414488474
2013-10-14,117.01,119.98,-0.024754125687614592
2013-10-15,116.48,121.91,-0.04454105487654825
2013-10-16,118.41,123.37,-0.040204263597309
2013-10-17,119.87,122.94,-0.02497153082804615
2013-10-18,119.44,123.26,-0.030991400292065596
2013-10-21,119.76,125.3,-0.04421388667198711
2013-10-22,121.8,124.93,-0.02505403025694397
2013-10-23,121.43,125.7,-0.033969769291964935
2013-10-24,122.2,125.41,-0.02559604497249013
2013-10-25,121.91,125.51,-0.028682973468249662
2013-10-28,122.01,125.35,-0.026645392899880216
2013-10-29,121.85,122.49,-0.0052249163196995685
2013-10-30,118.99,122.89,-0.031735698592237016
2013-10-31,119.39,122.47,-0.025149016085571962
2013-11-01,118.97,121.17,-0.018156309317487795
2013-11-04,117.67,120.35,-0.022268383880348908
2013-11-05,116.85,121.09,-0.035015277892476715
2013-11-06,117.59,121.06,-0.02866347265818603
2013-11-07,117.56,121.94,-0.035919304576020994
2013-11-08,118.44,122.68,-0.03456146071079236
2013-11-11,119.18,122.02,-0.02327487297164388
2013-11-12,118.52,122.18,-0.029955802913733898
2013-11-13,118.68,123.47,-0.03879484895116214
2013-11-14,119.97,123.37,-0.027559374240090806
2013-11-15,119.87,121.99,-0.0173784736453807
2013-11-18,118.49,120.72,-0.01847249834327369
2013-11-19,117.22,121.88,-0.03823432884804723
2013-11-20,118.38,122.31,-0.032131469217561937
2013-11-21,118.81,122.97,-0.03382938928193868
2013-11-22,119.47,122.6,-0.025530179445350742
2013-11-25,119.1,120.77,-0.013827937401672652
2013-11-26,117.27,121.33,-0.03346245775982859
2013-11-27,117.83,122.12,-0.03512938093678353
2013-11-29,118.62,122.86,-0.034510825329643446
2013-12-02,119.36,121.43,-0.017046858272255716
2013-12-03,117.93,120.61,-0.022220379736340168
2013-12-04,117.11,121.59,-0.03684513529073119
2013-12-05,118.09,122.6,-0.03678629690048929
2013-12-06,119.1,122.81,-0.030209266346388763
2013-12-09,119.31,122.44,-0.025563541326363848
2013-12-10,118.94,120.96,-0.016699735449735464
2013-12-11,117.46,120.64,-0.02635941644562345
2013-12-12,117.14,120.98,-0.03174078360059518
2013-12-13,117.48,120.9,-0.028287841191066976
2013-12-16,117.4,120.72,-0.027501656726308776
2013-12-17,117.22,121.99,-0.039101565702106655
2013-12-18,118.49,121.73,-0.026616281935430974
2013-12-19,118.23,122.52,-0.035014691478942095
2013-12-20,119.02,122.39,-0.027534929324291246
2013-12-23,118.89,122.6,-0.03026101141924953
2013-12-24,119.1,122.02,-0.023930503196197384
2013-12-26,118.52,121.73,-0.026369834880473286
2013-12-27,118.23,121.83,-0.029549372075843294
2013-12-30,118.33,122.2,-0.03166939443535188
2013-12-31,118.7,121.47692737430168,-0.022859710352610807
2014-01-02,117.03,120.41692737430168,-0.028126671624611577
2014-01-03,115.97,120.44692737430168,-0.037169294990723634
2014-01-06,116.0,120.78692737430167,-0.03963117100799873
2014-01-07,116.34,120.97692737430168,-0.038329022524725365
2014-01-08,116.53,121.79692737430167,-0.043243515972414936
2014-01-09,117.35,121.55692737430168,-0.03460870116721193
2014-01-10,117.11,121.18692737430167,-0.03364164322534191
2014-01-13,116.74,121.92692737430167,-0.042541278501822655
2014-01-14,117.48,122.40692737430167,-0.04025039660734131
2014-01-15,117.96,121.79692737430167,-0.031502661495804274
2014-01-16,117.35,121.95692737430167,-0.037775036428741915
2014-01-17,117.51,123.12692737430167,-0.0456190006043633
2014-01-21,118.68,124.49692737430168,-0.04672346134947569
2014-01-22,120.05,123.27692737430168,-0.026176247599876246
2014-01-23,118.83,120.18692737430167,-0.011290141148843524
2014-01-24,115.74,119.01692737430167,-0.027533288302729608
2014-01-27,114.57,120.07692737430168,-0.04586166130930036
2014-01-28,115.63,119.04692737430167,-0.028702356706430066
2014-01-29,114.6,119.78692737430167,-0.04330128076575446
2014-01-30,115.34,118.51692737430167,-0.026805684594473633
