date,VRSN,dcf,Deviation
2010-11-01,34.43,45.7453555808984,-0.2473552874867866
2010-11-02,34.34,45.9253555808984,-0.252264907573564
2010-11-03,34.52,46.6753555808984,-0.26042341680355396
2010-11-04,35.27,46.55535558089839,-0.24240724703064576
2010-11-05,35.15,46.78535558089839,-0.24869652985279211
2010-11-08,35.38,46.48535558089839,-0.23890008890158443
2010-11-09,35.08,46.00535558089839,-0.23748008124155529
2010-11-10,34.6,45.98535558089839,-0.24758655091551995
2010-11-11,34.58,45.61535558089839,-0.24192194580895665
2010-11-12,34.21,45.46535558089839,-0.24755894762268538
2010-11-15,34.06,45.4953555808984,-0.2513521530909767
2010-11-16,34.09,45.79535558089839,-0.2556013690126425
2010-11-17,34.39,46.2453555808984,-0.25635775597312616
2010-11-18,34.84,46.25535558089839,-0.24678992167584746
2010-11-19,34.85,46.82535558089839,-0.255745107161205
2010-11-22,35.42,45.9253555808984,-0.22874848649550483
2010-11-23,34.52,46.905355580898394,-0.264049924097413
2010-11-24,35.5,46.695355580898394,-0.23975308553979746
2010-11-26,35.29,46.015355580898394,-0.233082097171724
2010-11-29,34.61,45.71535558089839,-0.24292396810183903
2010-11-30,34.31,46.445355580898394,-0.2612824345754241
2010-12-01,35.04,46.705355580898384,-0.24976483822487583
2010-12-02,35.3,46.34535558089839,-0.23832712992390603
2010-12-03,34.94,46.405355580898394,-0.24706966334760339
2010-12-06,35.0,46.66535558089839,-0.24997892838672364
2010-12-07,35.26,46.66535558089839,-0.2444073432833107
2010-12-08,35.26,46.43535558089839,-0.24066480036809446
2010-12-09,35.03,47.1053555808984,-0.2563478277997555
2010-12-10,35.7,46.835355580898394,-0.23775533339689003
2010-12-13,35.43,46.89535558089839,-0.2444880828575806
2010-12-14,35.49,48.41535558089839,-0.26696810187216535
2010-12-15,37.01,45.515355580898394,-0.186867826744341
2010-12-16,34.11,45.68535558089839,-0.2533712484824828
2010-12-17,34.28,45.53535558089839,-0.24717838341905674
2010-12-20,34.13,45.32535558089839,-0.2469998400986948
2010-12-21,33.92,45.015355580898394,-0.24647934994001341
2010-12-22,33.61,44.77535558089839,-0.24936386179502823
2010-12-23,33.37,44.565355580898384,-0.2512120779688549
2010-12-27,33.16,44.34535558089839,-0.25223285357342917
2010-12-28,32.94,44.315355580898384,-0.256691059606472
2010-12-29,32.91,44.32535558089839,-0.2575355669750732
2010-12-30,32.92,44.07535558089839,-0.2530973473469368
2010-12-31,32.67,42.12470958008549,-0.2244456917171297
2011-01-03,33.41,41.9147095800855,-0.20290512961412133
2011-01-04,33.2,42.20470958008549,-0.21335793255486368
2011-01-05,33.49,42.474709580085495,-0.21153080665907664
2011-01-06,33.76,42.0547095800855,-0.1972361636284694
2011-01-07,33.34,41.62470958008549,-0.19903345065136835
2011-01-10,32.91,41.4847095800855,-0.2066956637006745
2011-01-11,32.77,41.25470958008549,-0.20566644793886113
2011-01-12,32.54,41.28470958008549,-0.2118147292067588
2011-01-13,32.57,41.86470958008549,-0.22201777280468382
2011-01-14,33.15,41.9847095800855,-0.21042683558959396
2011-01-18,33.27,41.32470958008549,-0.19491267239218724
2011-01-19,32.61,41.404709580085495,-0.21240843539971366
2011-01-20,32.69,40.92470958008549,-0.20121607861311774
2011-01-21,32.21,41.42470958008549,-0.2224447599872944
2011-01-24,32.71,41.224709580085495,-0.20654383419110156
2011-01-25,32.51,41.67470958008549,-0.21991058059982027
2011-01-26,32.96,41.61470958008549,-0.20797236523854434
2011-01-27,32.9,42.46470958008549,-0.22523902022801112
2011-01-28,33.75,42.36470958008549,-0.2033463622310545
2011-01-31,33.65,42.86470958008549,-0.21497193543022508
2011-02-01,34.15,42.74470958008549,-0.20107072113760993
2011-02-02,34.03,43.1647095800855,-0.21162448835981273
2011-02-03,34.45,43.99470958008549,-0.2169513032631989
2011-02-04,35.28,44.24470958008549,-0.2026165312229894
2011-02-07,35.53,44.21470958008549,-0.1964212738829596
2011-02-08,35.5,44.77470958008549,-0.20714170269483145
2011-02-09,36.06,44.92470958008549,-0.19732369252788873
2011-02-10,36.21,45.42470958008549,-0.2028567637584915
2011-02-11,36.71,45.29470958008549,-0.18953007226830498
2011-02-14,36.58,45.31470958008549,-0.19275660510740966
2011-02-15,36.6,45.69470958008549,-0.1990320031281939
2011-02-16,36.98,45.60470958008549,-0.18911883574085298
2011-02-17,36.89,45.45470958008549,-0.18842293041154623
2011-02-18,36.74,43.81470958008549,-0.16146882286539366
2011-02-22,35.1,43.834709580085494,-0.19926468462457314
2011-02-23,35.12,44.34470958008549,-0.20802277582686357
2011-02-24,35.63,44.69470958008549,-0.20281392731376924
2011-02-25,35.98,44.00470958008549,-0.18236024408889873
2011-02-28,35.29,43.76470958008549,-0.19364254124838942
2011-03-01,35.05,44.35470958008549,-0.2097795176245083
2011-03-02,35.64,44.6647095800855,-0.2020545899644518
2011-03-03,35.95,44.84470958008549,-0.19834468019468288
2011-03-04,36.13,44.24470958008549,-0.18340519481537998
2011-03-07,35.53,44.99470958008549,-0.21035160952065657
2011-03-08,36.28,44.834709580085494,-0.19080550895071013
2011-03-09,36.12,44.37470958008549,-0.186022841798835
2011-03-10,35.66,44.71470958008549,-0.20249957262650264
2011-03-11,36.0,44.34470958008549,-0.18817824401386918
2011-03-14,35.63,44.31470958008549,-0.19597803217891996
2011-03-15,35.6,43.62470958008549,-0.18394872211937274
2011-03-16,34.91,43.78470958008549,-0.20268969841750328
2011-03-17,35.07,43.71470958008549,-0.19775287684911536
2011-03-18,35.0,44.21470958008549,-0.20840823489737081
2011-03-21,35.5,43.95470958008549,-0.19235048214073647
2011-03-22,35.24,43.99470958008549,-0.1989945987516728
2011-03-23,35.28,44.5547095800855,-0.20816451655721246
2011-03-24,35.84,44.9147095800855,-0.20204315390050043
2011-03-25,36.2,44.78470958008549,-0.1916884057210202
2011-03-28,36.07,45.154709580085495,-0.201190743215235
2011-03-29,36.44,45.1647095800855,-0.19317537212577351
2011-03-30,36.45,44.92470958008549,-0.18864250118251646
2011-03-31,36.21,44.857918234203005,-0.19278465373832687
2011-04-01,36.48,45.177918234203005,-0.19252587490005335
2011-04-04,36.8,45.357918234203005,-0.18867528685983093
2011-04-05,36.98,45.347918234203014,-0.18452706452777445
2011-04-06,36.97,45.29791823420301,-0.18384770335681488
2011-04-07,36.92,44.807918234203015,-0.17603848929053723
2011-04-08,36.43,44.46791823420302,-0.18075769123863683
2011-04-11,36.09,45.22791823420301,-0.20204153962789684
2011-04-12,36.85,45.75791823420301,-0.19467490169918922
2011-04-13,37.38,45.29791823420301,-0.1747965147816537
2011-04-14,36.92,45.11791823420301,-0.18169983357051978
2011-04-15,36.74,44.957918234203014,-0.1827913425927048
2011-04-18,36.58,44.857918234203005,-0.1845363886702015
2011-04-19,36.48,45.677918234203005,-0.20136465473410592
2011-04-20,37.3,45.677918234203005,-0.18341287339863355
2011-04-21,37.3,45.527918234203014,-0.18072247871904157
2011-04-25,37.15,45.40791823420302,-0.18186075370402754
2011-04-26,37.03,45.56791823420301,-0.1873668704881607
2011-04-27,37.19,45.61791823420301,-0.1847501718718063
2011-04-28,37.24,45.357918234203005,-0.17897466528967665
2011-04-29,36.98,45.517918234203016,-0.187572687095946
2011-05-02,37.14,44.93791823420301,-0.17352646808342542
2011-05-03,36.56,44.587918234203016,-0.18004693989155263
2011-05-04,36.21,43.017918234203016,-0.15825773337376714
2011-05-05,34.64,43.947918234203016,-0.21179429215737033
2011-05-06,35.57,43.97791823420301,-0.19118499855829707
2011-05-09,35.6,44.15791823420302,-0.19380257440610915
2011-05-10,35.78,43.93791823420301,-0.1856692024123383
2011-05-11,35.56,45.057918234203015,-0.21079354320886579
2011-05-12,36.68,44.90791823420302,-0.18321753841478283
2011-05-13,36.53,44.07791823420302,-0.17124035200796028
2011-05-16,35.7,44.177918234203005,-0.19190397766727063
2011-05-17,35.8,45.667918234203015,-0.2160798787366759
2011-05-18,37.29,45.63791823420301,-0.1829162800845444
2011-05-19,37.26,45.64791823420302,-0.1837524811354515
2011-05-20,37.27,45.057918234203015,-0.17284238907183425
2011-05-23,36.68,44.64791823420302,-0.17846113658439533
2011-05-24,36.27,44.597918234203014,-0.18673334011846698
2011-05-25,36.22,44.71791823420302,-0.19003385152449448
2011-05-26,36.34,43.74791823420301,-0.16933190271008935
2011-05-27,35.37,43.39791823420302,-0.18498394763728576
2011-05-31,35.02,42.89791823420302,-0.18364336915356083
2011-06-01,34.52,43.427918234203005,-0.20511962342204315
2011-06-02,35.05,43.287918234203005,-0.19030525306467605
2011-06-03,34.91,42.667918234203015,-0.1818208751507402
2011-06-06,34.29,42.587918234203016,-0.19484207207711857
2011-06-07,34.21,42.49791823420301,-0.19501939338602148
2011-06-08,34.12,42.39791823420302,-0.19524350673248636
2011-06-09,34.02,42.07791823420302,-0.19149992614542277
2011-06-10,33.7,41.64791823420302,-0.19083590659942884
2011-06-13,33.27,41.837918234203016,-0.2047883497988825
2011-06-14,33.46,41.357918234203005,-0.1909650816919365
2011-06-15,32.98,41.14791823420302,-0.1985013722374338
2011-06-16,32.77,41.097918234203014,-0.202636011555258
2011-06-17,32.72,40.97791823420301,-0.2015211750632656
2011-06-20,32.6,41.64791823420302,-0.21724779095375013
2011-06-21,33.27,41.50791823420301,-0.1984661863242967
2011-06-22,33.13,41.447918234203016,-0.20068361907110277
2011-06-23,33.07,41.11791823420301,-0.1957277649214384
2011-06-24,32.74,41.127918234203015,-0.20394706550518793
2011-06-27,32.75,41.11791823420301,-0.20351026009002438
2011-06-28,32.74,41.947918234203016,-0.21950834801368446
2011-06-29,33.57,41.837918234203016,-0.1976178209422449
2011-06-30,33.46,40.98017457084667,-0.18350762654380026
2011-07-01,33.88,41.34017457084667,-0.18045822612727003
2011-07-05,34.24,41.55017457084667,-0.17593607358693963
2011-07-06,34.45,41.720174570846666,-0.17426040628139972
2011-07-07,34.62,41.52017457084667,-0.166188476858949
2011-07-08,34.42,40.92017457084667,-0.1588501182856067
2011-07-11,33.82,40.66017457084667,-0.16822787022048535
2011-07-12,33.56,40.50017457084667,-0.17136159644710336
2011-07-13,33.4,39.89017457084667,-0.1627010821755076
2011-07-14,32.79,40.760174570846665,-0.195538283502526
2011-07-15,33.66,40.34017457084667,-0.1655960749281028
2011-07-18,33.24,40.82017457084667,-0.18569677005400032
2011-07-19,33.72,40.42017457084667,-0.16576312799201065
2011-07-20,33.32,40.27017457084667,-0.17258863774278754
2011-07-21,33.17,40.87017457084667,-0.18840571765845415
2011-07-22,33.77,40.790174570846666,-0.17210454833071698
2011-07-25,33.69,40.88017457084667,-0.17588414546483566
2011-07-26,33.78,39.81017457084667,-0.15147320090534389
2011-07-27,32.71,39.13017457084667,-0.16407221897828994
2011-07-28,32.03,38.31017457084667,-0.16392967772132694
2011-07-29,31.21,37.75017457084667,-0.1732488563350234
2011-08-01,30.65,37.09017457084667,-0.17363559609419388
2011-08-02,29.99,37.510174570846665,-0.20048359296870433
2011-08-03,30.41,36.37017457084667,-0.16387533579847546
2011-08-04,29.27,36.03017457084667,-0.1876253626680059
2011-08-05,28.93,35.07017457084667,-0.17508252085950282
2011-08-08,27.97,36.36017457084667,-0.23075176810547693
2011-08-09,29.26,35.20017457084667,-0.16875412248001787
2011-08-10,28.1,37.11017457084667,-0.2427952623517151
2011-08-11,30.01,38.13017457084667,-0.21295928125792374
2011-08-12,31.03,38.63017457084667,-0.19674191626828297
2011-08-15,31.53,37.89017457084667,-0.16785814905535668
2011-08-16,30.79,37.650174570846666,-0.182208307107257
2011-08-17,30.55,36.010174570846665,-0.15162866150799348
2011-08-18,28.91,35.830174570846665,-0.19313817623644203
2011-08-19,28.73,35.95017457084667,-0.20083837302703333
2011-08-22,28.85,37.57017457084667,-0.23210364791898686
2011-08-23,30.47,37.59017457084667,-0.18941584209531115
2011-08-24,30.49,36.96017457084667,-0.17505800895080714
2011-08-25,29.86,37.52017457084667,-0.2041614853465703
2011-08-26,30.42,38.10017457084667,-0.20157846144682368
2011-08-29,31.0,38.19017457084667,-0.18827289091093746
2011-08-30,31.09,38.25017457084667,-0.1871932520878996
2011-08-31,31.15,37.89017457084667,-0.17788713425545077
2011-09-01,30.79,37.11017457084667,-0.1703084031248865
2011-09-02,30.01,39.16017457084667,-0.23366020890158756
2011-09-06,32.06,41.60017457084667,-0.2293301571270906
2011-09-07,34.5,41.010174570846665,-0.15874535134202095
2011-09-08,33.91,36.13017457084667,-0.06144931756399885
2011-09-09,29.03,36.45017457084667,-0.20357034385183503
2011-09-12,29.35,36.540174570846666,-0.19677449971964
2011-09-13,29.44,36.21017457084667,-0.18696884649369883
2011-09-14,29.11,36.19017457084667,-0.19563803310720063
2011-09-15,29.09,36.10017457084667,-0.19418672220238675
2011-09-16,29.0,36.27017457084667,-0.20044498425685298
2011-09-19,29.17,35.540174570846666,-0.17923869670781167
2011-09-20,28.44,35.510174570846665,-0.19910278268953296
2011-09-21,28.41,34.89017457084667,-0.18573064338466605
2011-09-22,27.79,35.44017457084667,-0.2158616503300116
2011-09-23,28.34,36.20017457084667,-0.21713084713068642
2011-09-26,29.1,36.59017457084667,-0.20470453226026664
2011-09-27,29.49,35.68017457084667,-0.1734905909318195
2011-09-28,28.58,36.05017457084667,-0.20721604429865126
2011-09-29,28.95,35.71017457084667,-0.18930667945727686
2011-09-30,28.61,34.629684588830564,-0.17383018818404572
2011-10-03,27.52,35.32968458883057,-0.22105163631434144
2011-10-04,28.22,36.67968458883057,-0.23063678664801412
2011-10-05,29.57,36.91968458883057,-0.19907224752006936
2011-10-06,29.81,36.799684588830566,-0.1899387091744823
2011-10-07,29.69,37.81968458883057,-0.2149590795696783
2011-10-10,30.71,37.769684588830565,-0.18691404669337075
2011-10-11,30.66,37.619684588830566,-0.18500114142097102
2011-10-12,30.51,37.14968458883057,-0.17872788591122668
2011-10-13,30.04,37.589684588830565,-0.20084458466230082
2011-10-14,30.48,37.21968458883057,-0.18107849820019994
2011-10-17,30.11,37.53968458883057,-0.197915477186539
2011-10-18,30.43,37.049684588830566,-0.1786704708095198
2011-10-19,29.94,37.14968458883057,-0.19407121940944372
2011-10-20,30.04,37.98968458883057,-0.20925903109940203
2011-10-21,30.88,38.019684588830565,-0.18778915885399172
2011-10-24,30.91,37.869684588830566,-0.18377984037615358
2011-10-25,30.76,37.549684588830566,-0.18081868498171638
2011-10-26,30.44,39.48968458883057,-0.22916578552238476
2011-10-27,32.38,39.95968458883057,-0.18968329372022175
2011-10-28,32.85,39.19968458883057,-0.1619830530636419
2011-10-31,32.09,38.729684588830565,-0.17143657789419264
2011-11-01,31.62,39.189684588830566,-0.1931550271008815
2011-11-02,32.08,40.12968458883057,-0.20059177318007304
2011-11-03,33.02,40.09968458883057,-0.1765521265671639
2011-11-04,32.99,40.44968458883057,-0.18441885677621384
2011-11-07,33.34,40.88968458883057,-0.18463543225502987
2011-11-08,33.78,39.20968458883057,-0.13847815012460696
2011-11-09,32.1,39.56968458883057,-0.18877291205245172
2011-11-10,32.46,40.339684588830565,-0.19533332174372842
2011-11-11,33.23,40.21968458883057,-0.17378765299347176
2011-11-14,33.11,40.64968458883057,-0.18547953483757829
2011-11-15,33.54,40.30968458883057,-0.16794188934701781
2011-11-16,33.2,39.34968458883057,-0.15628294491021555
2011-11-17,32.24,39.41968458883057,-0.18213450116911656
2011-11-18,32.31,38.95968458883057,-0.17068117103640457
2011-11-21,31.85,39.049684588830566,-0.1843724133661735
2011-11-22,31.94,38.60968458883057,-0.17274641478837793
2011-11-23,31.5,38.589684588830565,-0.18371968219928414
2011-11-25,31.48,39.39968458883057,-0.2010088322147564
2011-11-28,32.29,39.46968458883057,-0.18190377408950287
2011-11-29,32.36,40.689684588830566,-0.20471243935661
2011-11-30,33.58,40.979684588830565,-0.18056958376022803
2011-12-01,33.87,40.52968458883057,-0.16431622047870298
2011-12-02,33.42,40.80968458883057,-0.18107673860466666
2011-12-05,33.7,40.66968458883057,-0.17137296881679542
2011-12-06,33.56,40.46968458883057,-0.1707372977830819
2011-12-07,33.36,40.369684588830566,-0.17363733851836927
2011-12-08,33.26,41.049684588830566,-0.18976234937868697
2011-12-09,33.94,40.80968458883057,-0.16833466511796502
2011-12-12,33.7,40.479684588830565,-0.16748363179443493
2011-12-13,33.37,40.34968458883057,-0.17297990455079437
2011-12-14,33.24,41.20968458883057,-0.19339348670944845
2011-12-15,34.1,41.82968458883057,-0.18478945430285554
2011-12-16,34.72,41.90968458883056,-0.17155186586030036
2011-12-19,34.8,42.67968458883057,-0.18462377744217706
2011-12-20,35.57,42.78968458883057,-0.16872488447169176
2011-12-21,35.68,43.07968458883057,-0.17176738083057164
2011-12-22,35.97,42.95968458883057,-0.16270334979712286
2011-12-23,35.85,43.34968458883057,-0.1730043634680315
2011-12-27,36.24,42.769684588830565,-0.15267086141981534
2011-12-28,35.66,42.77968458883057,-0.16642676675296164
2011-12-29,35.67,42.82968458883057,-0.16716640940890137
2011-12-30,35.72,43.68969026946377,-0.1824158106937659
2012-01-03,35.82,43.68969026946377,-0.18012694118283012
2012-01-04,35.82,43.60969026946377,-0.17862292122075074
2012-01-05,35.74,43.269690269463766,-0.17401766045867928
2012-01-06,35.4,42.88969026946378,-0.1746268210940246
2012-01-09,35.02,43.589690269463766,-0.19659901725585682
2012-01-10,35.72,43.449690269463765,-0.17789977837646764
2012-01-11,35.58,43.67969026946377,-0.1854337844315307
2012-01-12,35.81,43.409690269463766,-0.17506898165568607
2012-01-13,35.54,43.66969026946377,-0.1861632225761055
2012-01-17,35.8,43.779690269463764,-0.18226922621765518
2012-01-18,35.91,43.61969026946377,-0.1767479370402817
2012-01-19,35.75,43.87969026946377,-0.1852722801719795
2012-01-20,36.01,43.96969026946377,-0.18102675321758288
2012-01-23,36.1,44.38969026946378,-0.18674809891986022
2012-01-24,36.52,44.279690269463764,-0.17524265012339102
2012-01-25,36.41,43.78969026946377,-0.1685257471348207
2012-01-26,35.92,44.18969026946377,-0.18714071583294933
2012-01-27,36.32,44.97969026946377,-0.19252445309394983
2012-01-30,37.11,44.909690269463766,-0.17367499581192047
2012-01-31,37.04,45.32969026946377,-0.18287551095508137
2012-02-01,37.46,44.699690269463765,-0.16196287325081316
2012-02-02,36.83,44.909690269463766,-0.17990973041641156
2012-02-03,37.04,44.46969026946377,-0.1670731283362581
2012-02-06,36.6,44.39969026946377,-0.1756699252208087
2012-02-07,36.53,44.38969026946378,-0.17706116491807455
2012-02-08,36.52,44.73969026946377,-0.1837225564137167
2012-02-09,36.87,44.47969026946377,-0.17108235743916544
2012-02-10,36.61,44.82969026946377,-0.18335371536266665
2012-02-13,36.96,45.06969026946377,-0.17993667631122723
2012-02-14,37.2,44.73969026946377,-0.1685235240577837
2012-02-15,36.87,45.06969026946377,-0.18193358375527457
2012-02-16,37.2,45.04969026946377,-0.1742451551278379
2012-02-17,37.18,45.18969026946377,-0.17724596521247216
2012-02-21,37.32,45.31969026946377,-0.17651687868780364
2012-02-22,37.45,45.839690269463766,-0.1830224030778973
2012-02-23,37.97,45.50969026946377,-0.16567219475283423
2012-02-24,37.64,45.449690269463765,-0.1718315399546485
2012-02-27,37.58,45.199690269463765,-0.16857837352508398
2012-02-28,37.33,44.81969026946377,-0.1671071402866564
2012-02-29,36.95,44.86969026946377,-0.17650423307810392
2012-03-01,37.0,44.86969026946377,-0.17538989509850733
2012-03-02,37.0,44.60969026946377,-0.17058379521349776
2012-03-05,36.74,44.06969026946377,-0.16632043984530942
2012-03-06,36.2,43.849690269463764,-0.17445254966352375
2012-03-07,35.98,44.349690269463764,-0.1887203770445851
2012-03-08,36.48,44.81969026946377,-0.18607201922467798
2012-03-09,36.95,45.279690269463764,-0.18396084911122357
2012-03-12,37.41,46.00969026946377,-0.18691041428660327
2012-03-13,38.14,45.82969026946377,-0.16778839709042048
2012-03-14,37.96,45.849690269463764,-0.17207728608623463
2012-03-15,37.98,46.339690269463766,-0.1804002189236149
2012-03-16,38.47,46.42969026946377,-0.17143535145869282
2012-03-19,38.56,46.05969026946377,-0.16282546030136558
2012-03-20,38.19,45.88969026946378,-0.16778693044671422
2012-03-21,38.02,46.339690269463766,-0.1795370280009434
2012-03-22,38.47,46.00969026946377,-0.16387178929712976
2012-03-23,38.14,46.31969026946377,-0.17659207611015104
2012-03-26,38.45,46.199690269463765,-0.16774333819692322
2012-03-27,38.33,46.089690269463766,-0.16836065124535815
2012-03-28,38.22,46.409690269463766,-0.17646509213728467
2012-03-29,38.54,46.21969026946377,-0.16615624693048958
2012-03-30,38.35,47.05692345945813,-0.1850295943584067
2012-04-02,38.75,47.30692345945813,-0.18088099655838719
2012-04-03,39.0,46.84692345945813,-0.16750136145544225
2012-04-04,38.54,47.24692345945813,-0.1842855115620261
2012-04-05,38.94,47.30692345945813,-0.17686467112215742
2012-04-09,39.0,47.30692345945813,-0.17559635782650584
2012-04-10,39.0,47.74692345945813,-0.18319344631461199
2012-04-11,39.44,47.99692345945813,-0.17828066556569955
2012-04-12,39.69,48.976923459458135,-0.18961835091878765
2012-04-13,40.67,48.88692345945813,-0.16808019155209086
2012-04-16,40.58,50.196923459458134,-0.19158392181595163
2012-04-17,41.89,51.016923459458134,-0.1788999187046445
2012-04-18,42.71,50.25692345945813,-0.15016684150087645
2012-04-19,41.95,50.27692345945813,-0.16562118137902215
2012-04-20,41.97,50.62692345945813,-0.17099446041572264
2012-04-23,42.32,49.56692345945813,-0.1462048268011943
2012-04-24,41.26,50.05692345945813,-0.17573839643946354
2012-04-25,41.75,50.336923459458134,-0.17058896073325036
2012-04-26,42.03,50.00692345945813,-0.1595163810852155
2012-04-27,41.7,49.41692345945813,-0.15615952834030888
2012-04-30,41.11,49.67692345945813,-0.17245277812845416
2012-05-01,41.37,49.696923459458134,-0.1675541035503152
2012-05-02,41.39,49.63692345945813,-0.16614493575924294
2012-05-03,41.33,49.02692345945813,-0.1569938090409233
2012-05-04,40.72,49.14692345945814,-0.17146390590266758
2012-05-07,40.84,48.99692345945813,-0.16647827829858475
2012-05-08,40.69,48.80692345945813,-0.1663068041197172
2012-05-09,40.5,48.46692345945812,-0.16437856770756942
2012-05-10,40.16,48.616923459458135,-0.17395019794928823
2012-05-11,40.31,48.06692345945813,-0.16137757320791868
2012-05-14,39.76,48.09692345945813,-0.17333589884362344
2012-05-15,39.79,48.446923459458134,-0.17868881739626896
2012-05-16,40.14,47.906923459458135,-0.16212528166270157
2012-05-17,39.6,46.92692345945813,-0.15613474993279974
2012-05-18,38.62,47.88692345945813,-0.19351678475030176
2012-05-21,39.58,47.726923459458135,-0.17069869308417873
2012-05-22,39.42,48.23692345945813,-0.18278370234097796
2012-05-23,39.93,47.546923459458135,-0.16019802976217512
2012-05-24,39.24,48.10692345945813,-0.18431699268673218
2012-05-25,39.8,48.226923459458135,-0.17473483388469124
2012-05-29,39.92,46.92692345945813,-0.14931563680094362
2012-05-30,38.62,46.53692345945812,-0.17012133314646727
2012-05-31,38.23,46.03692345945812,-0.16957960855775256
2012-06-01,37.73,46.076923459458136,-0.18115192666459978
2012-06-04,37.77,46.63692345945813,-0.1901266807868709
2012-06-05,38.33,47.296923459458135,-0.18958788021686834
2012-06-06,38.99,47.70692345945813,-0.18271820581484088
2012-06-07,39.4,48.116923459458135,-0.18116128033004342
2012-06-08,39.81,47.906923459458135,-0.16901363883886766
2012-06-11,39.6,48.60692345945813,-0.18530124555137883
2012-06-12,40.3,49.46692345945812,-0.18531420226631057
2012-06-13,41.16,50.31692345945813,-0.18198496310761414
2012-06-14,42.01,50.63692345945813,-0.1703682386305554
2012-06-15,42.33,51.88692345945813,-0.18418751435369718
2012-06-18,43.58,51.74692345945813,-0.15782432874210628
2012-06-19,43.44,51.85692345945813,-0.16231050548223336
2012-06-20,43.55,51.12692345945813,-0.14819830623030494
2012-06-21,42.82,51.516923459458134,-0.16881682514100993
2012-06-22,43.21,50.92692345945813,-0.15152934705748355
2012-06-25,42.62,52.06692345945813,-0.1814380960460238
2012-06-26,43.76,51.92692345945813,-0.1572772449312243
2012-06-27,43.62,50.826923459458136,-0.1417934230311364
2012-06-28,42.52,51.87692345945813,-0.1803677403262084
2012-06-29,43.57,45.310049532195926,-0.03840316994046766
2012-07-02,43.38,46.22004953219593,-0.06144626760336136
2012-07-03,44.29,46.920049532195925,-0.05605385242381766
2012-07-05,44.99,45.740049532195926,-0.016398091822527938
2012-07-06,43.81,45.36004953219593,-0.03417213050210022
2012-07-09,43.43,45.01004953219593,-0.035104372215047475
2012-07-10,43.08,44.87004953219593,-0.039894084157662935
2012-07-11,42.94,44.460049532195924,-0.034189110182956006
2012-07-12,42.53,45.100049532195925,-0.05698551462479484
2012-07-13,43.17,45.18004953219593,-0.04448975937406929
2012-07-16,43.25,45.490049532195926,-0.04924262679930724
2012-07-17,43.56,45.740049532195926,-0.047661722155797226
2012-07-18,43.81,45.93004953219593,-0.04615822438227113
2012-07-19,44.0,45.12004953219593,-0.024823765572258627
2012-07-20,43.19,44.070049532195924,-0.019969333856840632
2012-07-23,42.14,43.710049532195924,-0.03591964660299585
2012-07-24,41.78,43.37004953219593,-0.03666238681640299
2012-07-25,41.44,44.560049532195926,-0.07001898707364773
2012-07-26,42.63,47.350049532195925,-0.09968415194553282
2012-07-27,45.42,47.44004953219593,-0.0425811008233663
2012-07-30,45.51,46.350049532195925,-0.01812402663372359
2012-07-31,44.42,46.93004953219593,-0.053484911207560826
2012-08-01,45.0,47.04004953219593,-0.043368354253106034
2012-08-02,45.11,47.58004953219593,-0.051913555292213864
2012-08-03,45.65,47.80004953219593,-0.04498006912624131
2012-08-06,45.87,47.770049532195934,-0.0397749123311113
2012-08-07,45.84,48.43004953219593,-0.05348021646094092
2012-08-08,46.5,48.530049532195925,-0.04183077395890855
2012-08-09,46.6,48.69004953219593,-0.04292559880872371
2012-08-10,46.76,49.420049532195925,-0.0538253109289778
2012-08-13,47.49,48.90004953219593,-0.028835339548430206
2012-08-14,46.97,49.62004953219593,-0.05340682964204713
2012-08-15,47.69,49.69004953219593,-0.04025050389414542
2012-08-16,47.76,50.09004953219592,-0.046517213577484284
2012-08-17,48.16,49.66004953219592,-0.03020636399533594
2012-08-20,47.73,49.420049532195925,-0.03419764950043003
2012-08-21,47.49,49.780049532195925,-0.046003359854328796
2012-08-22,47.85,49.47004953219593,-0.03274808793432826
2012-08-23,47.54,49.43004953219593,-0.03823685288773304
2012-08-24,47.5,49.15004953219593,-0.033571675876238105
2012-08-27,47.22,49.19004953219593,-0.04004975703280178
2012-08-28,47.26,49.36004953219593,-0.04254553129704908
2012-08-29,47.43,49.130049532195926,-0.034603049424606236
2012-08-30,47.2,49.61004953219593,-0.04857986546923021
2012-08-31,47.68,50.030049532195925,-0.04697276045436638
2012-09-04,48.1,50.22004953219593,-0.0422152019351707
2012-09-05,48.29,50.94004953219593,-0.05202290842927049
2012-09-06,49.01,50.86004953219593,-0.03637529945826723
2012-09-07,48.93,49.83004953219593,-0.018062384859047653
2012-09-10,47.9,49.18004953219593,-0.026027821126083706
2012-09-11,47.25,49.350049532195925,-0.04255415247001637
2012-09-12,47.42,49.94004953219593,-0.05046149444788339
2012-09-13,48.01,49.710049532195924,-0.0341993127786937
2012-09-14,47.78,48.93004953219593,-0.023503951931199252
2012-09-17,47.0,48.770049532195934,-0.03629378172001696
2012-09-18,46.84,49.18004953219593,-0.047581276441456266
2012-09-19,47.25,49.22004953219593,-0.0400253463968433
2012-09-20,47.29,49.530049532195925,-0.04522607090751707
2012-09-21,47.6,49.310049532195926,-0.034679533856062816
2012-09-24,47.38,49.75004953219593,-0.047639139146226195
2012-09-25,47.82,49.73004953219593,-0.03840835772663642
2012-09-26,47.8,50.530049532195925,-0.054028237800488155
2012-09-27,48.6,50.62004953219593,-0.039906115281675314
