date,ISRG,dcf,Deviation
2012-06-06,177.81,184.44878048780487,-0.035992542050142795
2012-06-07,176.5,186.84878048780487,-0.055385860484544636
2012-06-08,178.9,181.5787804878049,-0.014752717694261674
2012-06-11,173.63,184.90878048780488,-0.060996457053313025
2012-06-12,176.96,183.2687804878049,-0.03442365072224984
2012-06-13,175.32,183.93878048780488,-0.04685678824741535
2012-06-14,175.99,185.16878048780487,-0.049569805793527766
2012-06-15,177.22,189.69878048780487,-0.06578208070561153
2012-06-18,181.75,190.8087804878049,-0.04747570035637794
2012-06-19,182.86,190.68878048780488,-0.0410552758677144
2012-06-20,182.74,186.9587804878049,-0.0225652974243703
2012-06-21,179.01,191.31878048780487,-0.06433649878188241
2012-06-22,183.37,187.88878048780487,-0.024050294413924034
2012-06-25,179.94,189.38878048780487,-0.04989091995559525
2012-06-26,181.44,189.35878048780486,-0.04181892419989919
2012-06-27,181.41,186.7087804878049,-0.02837992125469957
2012-06-28,178.76,192.5487804878049,-0.07161188168978416
2012-06-29,184.6,200.44588807785888,-0.07905319600122651
2012-07-02,188.66,200.6558880778589,-0.059783384344067825
2012-07-03,188.87,199.58588807785887,-0.05369060999782993
2012-07-05,187.8,195.60588807785888,-0.039906201978704314
2012-07-06,183.82,195.58588807785887,-0.060157142181828105
2012-07-09,183.8,189.04588807785888,-0.027749284214520165
2012-07-10,177.26,190.1258880778589,-0.06767036413573602
2012-07-11,178.34,189.98588807785887,-0.0612987006334188
2012-07-12,178.2,191.79588807785888,-0.07088727612522994
2012-07-13,180.01,190.6258880778589,-0.0556896452255371
2012-07-16,178.84,193.1558880778589,-0.07411572186755355
2012-07-17,181.37,194.9058880778589,-0.06944832817185964
2012-07-18,183.12,193.1858880778589,-0.052104675853973714
2012-07-19,181.4,177.95588807785884,0.01935373962245235
2012-07-20,166.17,170.94588807785888,-0.027938010861563778
2012-07-23,159.16,169.2758880778589,-0.059759769644251226
2012-07-24,157.49,172.98588807785887,-0.08957891450014899
2012-07-25,161.2,174.85588807785888,-0.07809795957101695
2012-07-26,163.07,178.0958880778589,-0.08436965187702683
2012-07-27,166.31,175.6558880778589,-0.053205663528434366
2012-07-30,163.87,172.28588807785889,-0.04884838898735344
2012-07-31,160.5,170.7158880778589,-0.05984146052767925
2012-08-01,158.93,171.04588807785888,-0.07083413821876738
2012-08-02,159.26,176.0658880778589,-0.0954522665425519
2012-08-03,164.28,175.38588807785888,-0.06332258655228096
2012-08-06,163.6,177.3758880778589,-0.07766494210200647
2012-08-07,165.59,178.85588807785888,-0.07417082110309958
2012-08-08,167.07,177.63588807785888,-0.05948059365812275
2012-08-09,165.85,177.97588807785888,-0.06813219593293551
2012-08-10,166.19,181.22588807785888,-0.08296766117321563
2012-08-13,169.44,181.73588807785887,-0.06765800749597184
2012-08-14,169.95,184.22588807785888,-0.0774912159567146
2012-08-15,172.44,183.4358880778589,-0.059944039266687676
2012-08-16,171.65,182.3658880778589,-0.05876037558780656
2012-08-17,170.58,181.8958880778589,-0.06221079650253125
2012-08-20,170.11,180.95588807785884,-0.05993664087455519
2012-08-21,169.17,181.03588807785889,-0.06554439677041102
2012-08-22,169.25,179.5258880778589,-0.05723903214116022
2012-08-23,167.74,180.29588807785888,-0.06964045720464096
2012-08-24,168.51,178.6858880778589,-0.05694847079040155
2012-08-27,166.9,177.78588807785889,-0.06123032708361842
2012-08-28,166.0,177.29588807785888,-0.06371207025905945
2012-08-29,165.51,175.67588807785884,-0.05786729293978787
2012-08-30,163.89,175.7158880778589,-0.0673011883400032
2012-08-31,163.93,175.48588807785887,-0.06585081116455238
2012-09-04,163.7,174.35588807785888,-0.06111573400435144
2012-09-05,162.57,177.0958880778589,-0.08202272924300025
2012-09-06,165.31,178.69588807785888,-0.07490876383247591
2012-09-07,166.91,176.8458880778589,-0.05618387956797999
2012-09-10,165.06,174.25588807785888,-0.052772323387718645
2012-09-11,162.47,173.8158880778589,-0.06527532208549669
2012-09-12,162.03,175.0258880778589,-0.07425123346369067
2012-09-13,163.24,179.00588807785888,-0.08807468987277933
2012-09-14,167.22,181.88588807785888,-0.08063235819362158
2012-09-17,170.1,182.57588807785888,-0.06833261614774988
2012-09-18,170.79,181.58588807785887,-0.059453342944964405
2012-09-19,169.8,180.5658880778589,-0.05962304504168969
2012-09-20,168.78,184.3758880778589,-0.0845874601090626
2012-09-21,172.59,184.28588807785889,-0.0634659994850908
2012-09-24,172.5,182.2758880778589,-0.053632371132286805
2012-09-25,170.49,176.9958880778589,-0.03675728373416787
2012-09-26,165.21,178.33588807785887,-0.07360205631817807
2012-09-27,166.55,176.9958880778589,-0.05901768787568573
2012-09-28,165.21,176.23990267639903,-0.06258459355059598
2012-10-01,166.6,176.559902676399,-0.05641089808852928
2012-10-02,166.92,179.97990267639904,-0.07256311667131266
2012-10-03,170.34,181.79990267639903,-0.06303580204219073
2012-10-04,172.16,180.07990267639903,-0.04397993645426934
2012-10-05,170.44,179.409902676399,-0.04999669774403703
2012-10-08,169.77,174.68990267639902,-0.02816363511011155
2012-10-09,165.05,174.51990267639903,-0.05426259430111213
2012-10-10,164.88,174.51990267639903,-0.0552366952339739
2012-10-11,164.88,174.49990267639905,-0.05512841284638803
2012-10-12,164.86,180.47990267639904,-0.08654649323700903
2012-10-15,170.84,187.34990267639904,-0.08812335870233057
2012-10-16,177.71,187.10990267639903,-0.05023733400500918
2012-10-17,177.47,188.24990267639905,-0.05726378884205674
2012-10-18,178.61,189.08990267639902,-0.055422857212708454
2012-10-19,179.45,193.36990267639902,-0.07198588034505937
2012-10-22,183.73,191.83990267639902,-0.042274326473564994
2012-10-23,182.2,190.63990267639903,-0.04427143823465607
2012-10-24,181.0,191.51990267639903,-0.0549285088880499
2012-10-25,181.88,188.24990267639905,-0.03383748191014413
2012-10-26,178.61,190.379902676399,-0.06182324137650741
2012-10-31,180.74,189.95990267639903,-0.048536046536649
2012-11-01,180.32,190.129902676399,-0.05159579076362053
2012-11-02,180.49,189.909902676399,-0.04960195620999419
2012-11-05,180.27,190.93990267639902,-0.05588094749625039
2012-11-06,181.3,188.86990267639902,-0.04007998399495616
2012-11-07,179.23,186.809902676399,-0.04057548645870912
2012-11-08,177.17,186.16990267639903,-0.04834241489636859
2012-11-09,176.53,187.51990267639903,-0.05860659332446527
2012-11-12,177.88,188.35990267639903,-0.05563765179048452
2012-11-13,178.72,185.129902676399,-0.0346238105445521
2012-11-14,175.49,184.39990267639902,-0.048318369733821864
2012-11-15,174.76,187.60990267639903,-0.06849266746096727
2012-11-16,177.97,190.46990267639904,-0.06562665544926483
2012-11-19,180.83,188.46990267639904,-0.04053646002840394
2012-11-20,178.83,187.78990267639904,-0.047712377229561675
2012-11-21,178.15,188.809902676399,-0.05645838764436517
2012-11-23,179.17,187.71990267639904,-0.04554606386696147
2012-11-26,178.08,184.63990267639903,-0.03552808781477723
2012-11-27,175.0,186.46990267639904,-0.061510745228971264
2012-11-28,176.83,187.95990267639903,-0.05921423940914039
2012-11-29,178.32,185.96990267639904,-0.041135165240745564
2012-11-30,176.33,184.779902676399,-0.04572955475140128
2012-12-03,175.14,185.35990267639903,-0.05513545555880517
2012-12-04,175.72,181.89990267639902,-0.03397419451836159
2012-12-05,172.26,182.89990267639902,-0.05817336434139053
2012-12-06,173.26,182.39990267639902,-0.050109142287287245
2012-12-07,172.76,185.25990267639904,-0.0674722511229704
2012-12-10,175.62,188.409902676399,-0.06788338879600264
2012-12-11,178.77,189.49990267639905,-0.056622206791958285
2012-12-12,179.86,188.95990267639903,-0.0481578501444454
2012-12-13,179.32,187.33990267639902,-0.0428093671546963
2012-12-14,177.7,193.309902676399,-0.08075066233171713
2012-12-17,183.67,191.809902676399,-0.04243734323838211
2012-12-18,182.17,181.45990267639903,0.003913246470033105
2012-12-19,171.82,172.409902676399,-0.003421512727759146
2012-12-20,162.77,175.23990267639903,-0.07115903676017299
2012-12-21,165.6,172.879902676399,-0.04210959494826716
2012-12-24,163.24,169.68990267639902,-0.03800993797903851
2012-12-26,160.05,172.029902676399,-0.06963849011142009
2012-12-27,162.39,169.46990267639904,-0.04177675542729298
2012-12-28,159.83,173.09990267639904,-0.07666037052144625
2012-12-31,163.46,179.3120194647202,-0.08840466752893328
2013-01-02,165.84,181.36201946472016,-0.0855858327478517
2013-01-03,167.89,180.2320194647202,-0.06847850621313223
2013-01-04,166.76,180.80201946472022,-0.077665169373068
2013-01-07,167.33,181.61201946472016,-0.0786402767108405
2013-01-08,168.14,182.3820194647202,-0.07808894487800744
2013-01-09,168.91,183.09201946472018,-0.07745842503776035
2013-01-10,169.62,182.14201946472016,-0.06874865833551169
2013-01-11,168.67,184.3820194647202,-0.08521448843186452
2013-01-14,170.91,181.33201946472022,-0.05747478848735765
2013-01-15,167.86,179.64201946472016,-0.06558610006627108
2013-01-16,166.17,184.87201946472018,-0.10116197961633222
2013-01-17,171.4,182.9120194647202,-0.0629374685075883
2013-01-18,169.44,186.30201946472022,-0.09050905359570383
2013-01-22,172.83,202.4920194647202,-0.1464848814443679
2013-01-23,189.02,207.14201946472016,-0.08748596499903605
2013-01-24,193.67,206.08201946472022,-0.06022854151448709
2013-01-25,192.61,206.11201946472016,-0.0655081615317018
2013-01-28,192.64,204.9520194647202,-0.060072691632294783
2013-01-29,191.48,204.4720194647202,-0.06353935124586507
2013-01-30,191.0,204.93201946472018,-0.06798361476703563
2013-01-31,191.46,208.0320194647202,-0.07966090752452948
2013-02-01,194.56,204.6720194647202,-0.04940596907758188
2013-02-04,191.2,204.6720194647202,-0.06582247783528816
2013-02-05,191.2,204.1020194647202,-0.06321358063265203
2013-02-06,190.63,203.58201946472022,-0.06362064537317724
2013-02-07,190.11,206.39201946472016,-0.07888880348643201
2013-02-08,192.92,203.9820194647202,-0.05423036546921456
2013-02-11,190.51,203.93201946472018,-0.0658161454976528
2013-02-12,190.46,204.7020194647202,-0.06957439649086983
2013-02-13,191.23,203.89201946472016,-0.06210159425543926
2013-02-14,190.42,203.21201946472019,-0.06294912819830045
2013-02-15,189.74,207.5620194647202,-0.08586358675195604
2013-02-19,194.09,199.08201946472022,-0.02507519000531766
2013-02-20,185.61,200.55201946472022,-0.07450445776911618
2013-02-21,187.08,204.8220194647202,-0.08662164112572956
2013-02-22,191.35,202.2520194647202,-0.053903142690854056
2013-02-25,188.78,203.0620194647202,-0.07033328784165638
2013-02-26,189.59,204.64201946472016,-0.07355292673563107
2013-02-27,191.17,183.43201946472018,0.042184459168362665
2013-02-28,169.96,197.9420194647202,-0.14136472660221355
2013-03-01,184.47,193.9120194647202,-0.04869228576332818
2013-03-04,180.44,188.71201946472019,-0.043834089043102265
2013-03-05,175.24,186.7320194647202,-0.06154284357692286
2013-03-06,173.26,184.5320194647202,-0.06108435542740731
2013-03-07,171.06,185.0120194647202,-0.07541142194483585
2013-03-08,171.54,185.7220194647202,-0.07636154025028918
2013-03-11,172.25,184.4420194647202,-0.06610217942800323
2013-03-12,170.97,183.2520194647202,-0.06702255997285067
2013-03-13,169.78,176.7720194647202,-0.039553881241457645
2013-03-14,163.3,166.62201946472018,-0.019937457698522065
2013-03-15,153.15,175.3120194647202,-0.1264147177836833
2013-03-18,161.84,174.36201946472016,-0.0718162103373311
2013-03-19,160.89,178.7620194647202,-0.09997660307393963
2013-03-20,165.29,175.7320194647202,-0.05942013013067626
2013-03-21,162.26,176.6020194647202,-0.08121095958127089
2013-03-22,163.13,176.2720194647202,-0.07455533501362355
2013-03-25,162.8,179.2220194647202,-0.09162947451305148
2013-03-26,165.75,176.9820194647202,-0.06346418409447063
2013-03-27,163.51,177.2020194647202,-0.07726785228565747
2013-03-28,163.73,171.85608695652175,-0.047284254520339464
2013-04-01,161.53,173.92608695652174,-0.07127215458840586
2013-04-02,163.6,176.48608695652175,-0.07301474682078657
2013-04-03,166.16,175.87608695652173,-0.055243934093914926
2013-04-04,165.55,173.64608695652174,-0.04662406794429441
2013-04-05,163.32,174.9960869565217,-0.06672198881465663
2013-04-08,164.67,175.83608695652174,-0.06350281759444942
2013-04-09,165.51,176.60608695652175,-0.06282958389341065
2013-04-10,166.28,181.18608695652176,-0.0822694899310823
2013-04-11,170.86,181.00608695652173,-0.056053843973539075
2013-04-12,170.68,180.32608695652175,-0.05349246534056662
2013-04-15,170.0,180.45608695652174,-0.05794255618011368
2013-04-16,170.13,179.53608695652173,-0.05239106586298503
2013-04-17,169.21,174.78608695652173,-0.03190235020198595
2013-04-18,164.46,171.90608695652176,-0.04331485340833219
2013-04-19,161.58,168.61608695652174,-0.04172844408574139
2013-04-22,158.29,167.34608695652173,-0.05411591702693719
2013-04-23,157.02,169.28608695652173,-0.0724577381227558
2013-04-24,158.96,171.59608695652173,-0.07363854957673599
2013-04-25,161.27,172.57608695652175,-0.06551363607734462
2013-04-26,162.25,173.37608695652173,-0.06417313455293217
2013-04-29,163.05,174.42608695652174,-0.06522010070292628
2013-04-30,164.1,173.7160869565217,-0.055355189752394396
2013-05-01,163.39,174.27608695652174,-0.062464605136777096
2013-05-02,163.95,178.26608695652175,-0.0803074056369083
2013-05-03,167.94,177.51608695652175,-0.05394489660459434
2013-05-06,167.19,173.68608695652176,-0.037401308707863956
2013-05-07,163.36,173.42608695652174,-0.05804251905334934
2013-05-08,163.1,178.92608695652174,-0.0884504167375405
2013-05-09,168.6,176.84608695652173,-0.04662860851735484
2013-05-10,166.52,172.22608695652173,-0.033131374331010655
2013-05-13,161.9,172.90608695652176,-0.06365355407811235
2013-05-14,162.58,171.79608695652175,-0.05364549984688616
2013-05-15,161.47,169.06608695652173,-0.044929690473496264
2013-05-16,158.74,171.65608695652176,-0.07524397873402078
2013-05-17,161.33,170.13608695652175,-0.05175907777150257
2013-05-20,159.81,172.28608695652173,-0.07241494178035512
2013-05-21,161.96,167.09608695652173,-0.030737326349587923
2013-05-22,156.77,169.81608695652173,-0.07682480023145233
2013-05-23,159.49,177.50608695652173,-0.10149560088570131
2013-05-24,167.18,177.53608695652173,-0.058332292516157014
2013-05-28,167.21,176.4960869565217,-0.052613557142540235
2013-05-29,166.17,178.55608695652174,-0.06936804657652329
2013-05-30,168.23,176.16608695652175,-0.04504889160920289
2013-05-31,165.84,177.06608695652173,-0.06340054806360673
2013-06-03,166.74,176.52608695652174,-0.055437058200536904
2013-06-04,166.2,177.17608695652174,-0.06195016012073484
2013-06-05,166.85,179.4660869565217,-0.07029788842266416
2013-06-06,169.14,181.48608695652175,-0.06802773239294913
2013-06-07,171.16,180.39608695652174,-0.05119893181911306
2013-06-10,170.07,176.84608695652173,-0.03831629567346695
2013-06-11,166.52,175.47608695652173,-0.05103878888489688
2013-06-12,165.15,178.4960869565217,-0.0747696332400416
2013-06-13,168.17,176.42608695652174,-0.04679629355808579
2013-06-14,166.1,176.76608695652175,-0.06034012032605118
2013-06-17,166.44,180.19608695652173,-0.07633954315467928
2013-06-18,169.87,180.32608695652175,-0.0579843279083786
2013-06-19,170.0,176.16608695652175,-0.035001554856829875
2013-06-20,165.84,177.95608695652174,-0.0680847009154677
2013-06-21,167.63,178.38608695652175,-0.06029666965643654
2013-06-24,168.06,177.55608695652174,-0.05348218199270771
2013-06-25,167.23,178.29608695652175,-0.06206578700305565
2013-06-26,167.97,177.72608695652173,-0.05489395014311216
2013-06-27,167.4,179.03608695652173,-0.06499296959806489
2013-06-28,168.71,177.7079805352798,-0.05063351971125152
2013-07-01,167.18,177.5879805352798,-0.05860746039179232
2013-07-02,167.06,177.09798053527982,-0.056680378313405666
2013-07-03,166.57,178.5279805352798,-0.06698098807495745
2013-07-05,168.0,177.2179805352798,-0.052014928211219
2013-07-08,166.69,150.2979805352798,0.10906347115470694
2013-07-09,139.77,151.41798053527978,-0.07692600637059643
2013-07-10,140.89,153.85798053527984,-0.08428539416781355
2013-07-11,143.33,153.53798053527981,-0.06648505144910521
2013-07-12,143.01,152.78798053527981,-0.06399705330892846
2013-07-15,142.26,151.2379805352798,-0.059363266446059715
2013-07-16,140.71,149.03798053527981,-0.05587824328650526
2013-07-17,138.51,151.0179805352798,-0.08282444574444425
2013-07-18,140.49,141.41798053527978,-0.006561969926082156
2013-07-19,130.89,142.4979805352798,-0.08146066696296717
2013-07-22,131.97,142.06798053527982,-0.07107851112708807
2013-07-23,131.54,138.5179805352798,-0.05037599096026779
2013-07-24,127.99,135.6379805352798,-0.0563852433153158
2013-07-25,125.11,137.9579805352798,-0.09312966517362298
2013-07-26,127.43,140.85798053527984,-0.09532992368804127
2013-07-29,130.33,139.13798053527984,-0.06330392680269259
2013-07-30,128.61,139.85798053527984,-0.08042430251195043
2013-07-31,129.33,141.34798053527982,-0.0850240696030331
2013-08-01,130.82,141.7479805352798,-0.07709443544812922
2013-08-02,131.22,141.7379805352798,-0.07420721316585843
2013-08-05,131.21,141.5079805352798,-0.072773143227158
2013-08-06,130.98,140.5079805352798,-0.06781095635267109
2013-08-07,129.98,142.06798053527982,-0.08508588979539977
2013-08-08,131.54,141.1479805352798,-0.06807026568033892
2013-08-09,130.62,140.0579805352798,-0.0673862388934161
2013-08-12,129.53,139.0579805352798,-0.06851804188873933
2013-08-13,128.53,139.1779805352798,-0.07650621523841317
2013-08-14,128.65,138.4379805352798,-0.07070299998189733
2013-08-15,127.91,136.6379805352798,-0.06387667983007295
2013-08-16,126.11,138.84798053527982,-0.09174048110871325
2013-08-19,128.32,139.0079805352798,-0.07688753188215147
2013-08-20,128.48,139.4979805352798,-0.07898308271561894
2013-08-21,128.97,140.5779805352798,-0.08257324860607629
2013-08-22,130.05,140.5579805352798,-0.0747590460197477
2013-08-23,130.03,141.0879805352798,-0.07837648886408644
2013-08-26,130.56,139.2679805352798,-0.06252679547596274
2013-08-27,128.74,139.6779805352798,-0.07830855295417938
2013-08-28,129.15,138.7279805352798,-0.0690414471422659
2013-08-29,128.2,139.3679805352798,-0.08013304413528999
2013-08-30,128.84,138.91798053527978,-0.07254626432407973
2013-09-03,128.39,139.63798053527984,-0.08055101120885966
2013-09-04,129.11,138.6779805352798,-0.0689942303626615
2013-09-05,128.15,138.7579805352798,-0.07644951659254429
2013-09-06,128.23,138.8279805352798,-0.07633893754282906
2013-09-09,128.3,136.1879805352798,-0.05791979956143323
2013-09-10,125.66,136.0279805352798,-0.07621946965970572
2013-09-11,125.5,134.7579805352798,-0.0687007960382433
2013-09-12,124.23,135.5279805352798,-0.0833627158809378
2013-09-13,125.0,135.5479805352798,-0.07781731969466288
2013-09-16,125.02,135.1779805352798,-0.0751452307177255
2013-09-17,124.65,134.6979805352798,-0.07459637104691452
2013-09-18,124.17,133.8579805352798,-0.07237506868502641
2013-09-19,123.33,135.4279805352798,-0.08933146966721706
2013-09-20,124.9,134.1379805352798,-0.0688692382158691
2013-09-23,123.61,131.8279805352798,-0.062338666661744924
2013-09-24,121.3,132.9679805352798,-0.08775030265413397
2013-09-25,122.44,133.3279805352798,-0.08166313246152224
2013-09-26,122.8,133.0179805352798,-0.0768165363371287
2013-09-27,122.49,135.9479805352798,-0.09899360389386103
2013-09-30,125.42,138.61888888888888,-0.09521710204637801
2013-10-01,124.13,137.6888888888889,-0.09847482246610728
2013-10-02,123.2,134.79888888888888,-0.08604587904615102
2013-10-03,120.31,135.9188888888889,-0.11483973284720461
2013-10-04,121.43,141.48888888888888,-0.1417700643945342
2013-10-07,127.0,141.5688888888889,-0.10291024393306758
2013-10-08,127.08,144.20888888888888,-0.11877831540666317
2013-10-09,129.72,143.5588888888889,-0.09639869043288474
2013-10-10,129.07,144.54888888888888,-0.10708410841391613
2013-10-11,130.06,148.37888888888887,-0.12346021072180069
2013-10-14,133.89,144.5588888888889,-0.0738030637264323
2013-10-15,130.07,148.26888888888888,-0.12274246489111373
2013-10-16,133.78,147.5288888888889,-0.09319455323251191
2013-10-17,133.04,139.9988888888889,-0.04970674370431527
2013-10-18,125.51,138.4988888888889,-0.09378334362891005
2013-10-21,124.01,137.2588888888889,-0.09652481523155754
2013-10-22,122.77,139.4788888888889,-0.11979511037114343
2013-10-23,124.99,137.9188888888889,-0.09374269900988508
2013-10-24,123.43,137.5288888888889,-0.102515835056877
2013-10-25,123.04,139.6888888888889,-0.11918549156856506
2013-10-28,125.2,140.3788888888889,-0.10812800278611068
2013-10-29,125.89,139.38888888888889,-0.09684336388999604
2013-10-30,124.9,138.3188888888889,-0.09701414605541137
2013-10-31,123.83,138.4988888888889,-0.10591340484079304
2013-11-01,124.01,141.89888888888888,-0.1260678573945453
2013-11-04,127.41,139.4488888888889,-0.08633190973992866
2013-11-05,124.96,140.20888888888888,-0.10875836054141441
2013-11-06,125.72,141.01888888888888,-0.10848822458772267
2013-11-07,126.53,144.42888888888888,-0.12392873078639233
2013-11-08,129.94,146.2788888888889,-0.11169683481325632
2013-11-11,131.79,146.4988888888889,-0.10040273342990857
2013-11-12,132.01,146.56888888888892,-0.09933137243010515
2013-11-13,132.08,146.90888888888887,-0.10093935772738938
2013-11-14,132.42,145.9688888888889,-0.09282038790609881
2013-11-15,131.48,145.4788888888889,-0.0962262565778923
2013-11-18,130.99,146.01888888888888,-0.10292427920284275
2013-11-19,131.53,145.98888888888888,-0.09904102290889716
2013-11-20,131.5,144.65888888888887,-0.09096495203275123
2013-11-21,130.17,144.38888888888889,-0.09847633705271264
2013-11-22,129.9,142.65888888888887,-0.08943633998738232
2013-11-25,128.17,139.32888888888888,-0.08009027401193025
2013-11-26,124.84,140.48888888888888,-0.11138880101233783
2013-11-27,126.0,140.11888888888888,-0.10076363722870252
2013-11-29,125.63,139.64888888888888,-0.10038668406479734
2013-12-02,125.16,138.7588888888889,-0.09800373149267716
2013-12-03,124.27,138.04888888888888,-0.09981166092527605
2013-12-04,123.56,137.0988888888889,-0.09875272512136413
2013-12-05,122.61,140.2788888888889,-0.12595543797672892
2013-12-06,125.79,140.01888888888888,-0.10162120983676792
2013-12-09,125.53,140.9988888888889,-0.10970929636955384
2013-12-10,126.51,136.6988888888889,-0.07453527217160172
2013-12-11,122.21,137.2588888888889,-0.1096387200181329
2013-12-12,122.77,135.4688888888889,-0.09374026016633596
2013-12-13,120.98,135.2488888888889,-0.10550096940619769
2013-12-16,120.76,133.1288888888889,-0.09290912732857048
2013-12-17,118.64,134.89888888888888,-0.12052648485697093
2013-12-18,120.41,134.1888888888889,-0.10268278545996534
2013-12-19,119.7,135.9388888888889,-0.11945727246720339
2013-12-20,121.45,138.2288888888889,-0.12138482066781342
2013-12-23,123.74,138.13888888888889,-0.10423486828875927
2013-12-24,123.65,139.4188888888889,-0.11310439363389302
2013-12-26,124.93,141.14888888888888,-0.11490624557205142
2013-12-27,126.66,142.17888888888888,-0.1091504442759903
2013-12-30,127.69,142.51888888888888,-0.10404858615232282
2013-12-31,128.03,146.17374064837907,-0.1241244875303823
2014-01-02,126.67,143.99374064837906,-0.1203089840598156
2014-01-03,124.49,143.15374064837906,-0.13037550093938388
2014-01-06,123.65,144.09374064837905,-0.14187806185326501
2014-01-07,124.59,146.32374064837904,-0.148531882468792
2014-01-08,126.82,148.43374064837906,-0.14561204584595966
2014-01-09,128.93,159.55374064837906,-0.19193370537057453
2014-01-10,140.05,150.52374064837906,-0.06958198489662526
2014-01-13,131.02,159.46374064837906,-0.17837121174209813
2014-01-14,139.96,157.10374064837904,-0.10912369481226558
2014-01-15,137.6,157.63374064837905,-0.1270904348648727
2014-01-16,138.13,162.88374064837905,-0.15197183309913986
2014-01-17,143.38,165.96374064837906,-0.1360763535465639
2014-01-21,146.46,165.87374064837906,-0.11703926475940818
2014-01-22,146.37,165.83374064837906,-0.11736900206362988
2014-01-23,146.33,156.42374064837904,-0.06452818866586552
2014-01-24,136.92,155.71374064837906,-0.12069416976384673
2014-01-27,136.21,156.01374064837904,-0.1269358747894671
2014-01-28,136.51,157.90374064837906,-0.13548596480699449
2014-01-29,138.4,158.28374064837905,-0.12562086647010684
2014-01-30,138.78,155.36374064837906,-0.10674138366629293
2014-01-31,135.86,153.22374064837905,-0.11332278258514583
2014-02-03,133.72,155.87374064837906,-0.1421261885178826
2014-02-04,136.37,157.87374064837906,-0.13620846988273239
2014-02-05,138.37,157.76374064837904,-0.12292901124602174
2014-02-06,138.26,158.73374064837904,-0.12898165547381446
2014-02-07,139.23,162.72374064837905,-0.14437807633211563
2014-02-10,143.22,161.65374064837906,-0.11403225545194895
2014-02-11,142.15,165.62374064837906,-0.14172932308185238
2014-02-12,146.12,167.01374064837904,-0.12510192614850468
2014-02-13,147.51,165.78374064837905,-0.11022637429286242
2014-02-14,146.28,167.53374064837905,-0.12686244911696054
2014-02-18,148.03,166.15374064837906,-0.10907813798025301
2014-02-19,146.65,165.51374064837904,-0.1139708435957204
2014-02-20,146.01,164.56374064837905,-0.11274501038489737
2014-02-21,145.06,165.68374064837906,-0.12447655133612423
2014-02-24,146.18,164.46374064837906,-0.1111718642437387
2014-02-25,144.96,165.62374064837906,-0.1247631563415077
2014-02-26,146.12,167.55374064837906,-0.12792158841358825
2014-02-27,148.05,167.78374064837905,-0.11761414170479512
2014-02-28,148.28,170.78374064837905,-0.13176746546798768
2014-03-03,151.28,169.34374064837905,-0.10666907781307455
2014-03-04,149.84,168.47374064837905,-0.11060323452584497
2014-03-05,148.97,167.62374064837906,-0.11128340518010893
2014-03-06,148.12,167.49374064837906,-0.11566844571852097
2014-03-07,147.99,165.70374064837904,-0.10690006501402605
2014-03-10,146.2,164.56374064837905,-0.11159044256059181
2014-03-11,145.06,163.88374064837905,-0.1148603307070366
2014-03-12,144.38,162.72374064837905,-0.11272934468742979
2014-03-13,143.22,160.52374064837906,-0.10779552344398846
2014-03-14,141.02,161.70374064837904,-0.12791133071779293
2014-03-17,142.2,162.51374064837904,-0.12499706527788712
2014-03-18,143.01,164.35374064837904,-0.12986464782716556
2014-03-19,144.85,165.17374064837904,-0.1230446230048402
2014-03-20,145.67,162.46374064837906,-0.10336916152094411
2014-03-21,142.96,160.19374064837905,-0.10758061194292623
2014-03-24,140.69,160.47374064837905,-0.12328335195805062
2014-03-25,140.97,161.05374064837906,-0.12470210606425425
2014-03-26,141.55,162.37374064837906,-0.12824574075356765
2014-03-27,142.87,164.50374064837905,-0.13150911075402472
2014-03-28,145.0,165.50374064837905,-0.12388687148733557
2014-03-31,146.0,185.34841432225065,-0.21229431320539205
2014-04-01,164.53,193.64841432225066,-0.1503674296748676
2014-04-02,172.83,201.02841432225063,-0.1402707891683822
2014-04-03,180.21,189.32841432225064,-0.04816189030522611
2014-04-04,168.51,186.49841432225065,-0.09645344378729392
2014-04-07,165.68,184.09841432225065,-0.10004656688683133
2014-04-08,163.28,173.02841432225063,-0.05633996219889659
2014-04-09,152.21,172.01841432225063,-0.11515287128006269
2014-04-10,151.2,167.35841432225064,-0.09654975752302142
2014-04-11,146.54,162.4884143222506,-0.09815108596371291
2014-04-14,141.67,159.84841432225065,-0.11372283171732567
2014-04-15,139.03,159.19841432225064,-0.12668728145385655
2014-04-16,138.38,158.14841432225066,-0.12499913076567182
2014-04-17,137.33,157.85841432225064,-0.1300432061881992
2014-04-21,137.04,161.59841432225065,-0.15197187686060842
2014-04-22,140.78,145.45841432225063,-0.03216324297256534
2014-04-23,124.64,144.58841432225063,-0.1379668932380067
2014-04-24,123.77,142.93841432225065,-0.13410260924705653
2014-04-25,122.12,143.41841432225064,-0.14850543720553666
2014-04-28,122.6,141.34841432225065,-0.13263972158546766
2014-04-29,120.53,141.38841432225064,-0.1475256259307811
2014-04-30,120.57,140.52841432225063,-0.1420240484353812
2014-05-01,119.71,142.01841432225063,-0.15708113929248035
2014-05-02,121.2,142.13841432225064,-0.14731003171865897
2014-05-05,121.32,140.91841432225064,-0.13907631885094318
2014-05-06,120.1,138.46841432225065,-0.1326541826318799
2014-05-07,117.65,138.26841432225063,-0.1491187587802737
2014-05-08,117.45,138.50841432225064,-0.15203707605269812
