date,PEG,dcf,Deviation
2014-10-30,40.73,42.69548921762232,-0.04603505554425347
2014-10-31,41.31,43.00548921762232,-0.03942494896506277
2014-11-03,41.62,42.555489217622316,-0.021982809616836296
2014-11-04,41.17,43.35548921762232,-0.050408593169189775
2014-11-05,41.97,42.10548921762232,-0.0032178516421468295
2014-11-06,40.72,42.485489217622316,-0.04155511093632458
2014-11-07,41.1,42.84548921762232,-0.0407391594656924
2014-11-10,41.46,42.33548921762232,-0.020679794512871497
2014-11-11,40.95,41.10548921762232,-0.003782687436199139
2014-11-12,39.72,40.665489217622316,-0.023250408044091397
2014-11-13,39.28,40.86548921762232,-0.038797754486164626
2014-11-14,39.48,41.84548921762232,-0.05652913281334393
2014-11-17,40.46,41.96548921762232,-0.035874458887283245
2014-11-18,40.58,41.93548921762232,-0.032323200299108734
2014-11-19,40.55,42.01548921762232,-0.0348797370900934
2014-11-20,40.63,42.38548921762232,-0.041417222026364
2014-11-21,41.0,42.09548921762232,-0.026023909876873974
2014-11-24,40.71,42.26548921762232,-0.036802820608870745
2014-11-25,40.88,42.59548921762232,-0.04027396442984388
2014-11-26,41.21,43.165489217622316,-0.0453021442144107
2014-11-28,41.78,43.01548921762232,-0.028721961323554313
2014-12-01,41.63,42.82548921762232,-0.027915366279817833
2014-12-02,41.44,42.52548921762232,-0.025525613875183928
2014-12-03,41.14,42.415489217622316,-0.030071307466905006
2014-12-04,41.03,42.31548921762232,-0.0303786920910033
2014-12-05,40.93,42.56548921762232,-0.03842289252827902
2014-12-08,41.18,42.82548921762232,-0.03842312715356477
2014-12-09,41.44,42.32548921762232,-0.020920944659835072
2014-12-10,40.94,42.94548921762232,-0.04669848345328398
2014-12-11,41.56,42.12548921762232,-0.013423920484364471
2014-12-12,40.74,41.93548921762232,-0.028507816170174616
2014-12-15,40.55,41.84548921762232,-0.03095887374825479
2014-12-16,40.46,43.055489217622316,-0.06028242309600795
2014-12-17,41.67,43.65548921762232,-0.04548086055626743
2014-12-18,42.27,43.45548921762232,-0.02728054013350223
2014-12-19,42.07,43.32548921762232,-0.028978073653503245
2014-12-22,41.94,43.37548921762232,-0.033094479013717204
2014-12-23,41.99,44.09548921762232,-0.047748403634467085
2014-12-24,42.71,44.54548921762232,-0.04120482791546476
2014-12-26,43.16,44.915489217622316,-0.039084272445897406
2014-12-29,43.53,43.915489217622316,-0.008777978442003231
2014-12-30,42.53,42.79548921762232,-0.006203672921514247
2014-12-31,41.41,42.69133858267717,-0.030014017484968236
2015-01-02,41.9,41.671338582677166,0.005487258751459612
2015-01-05,40.88,41.72133858267716,-0.02016566608978565
2015-01-06,40.93,42.351338582677165,-0.033560653104327876
2015-01-07,41.56,42.711338582677165,-0.026956274864776142
2015-01-08,41.92,42.12133858267717,-0.004779966388816725
2015-01-09,41.33,42.181338582677164,-0.020182825184850595
2015-01-12,41.39,42.70133858267717,-0.03070954274977089
2015-01-13,41.91,43.08133858267716,-0.027189001577312966
2015-01-14,42.29,43.45133858267717,-0.026727337305556764
2015-01-15,42.66,44.34133858267717,-0.037918083585641194
2015-01-16,43.55,44.26133858267716,-0.01607133009202677
2015-01-20,43.47,45.09133858267717,-0.03595676317535712
2015-01-21,44.3,44.61133858267716,-0.0069789114733728175
2015-01-22,43.82,44.79133858267716,-0.021685857431660294
2015-01-23,44.0,44.601338582677165,-0.01348252321087784
2015-01-26,43.81,44.561338582677166,-0.016860772287689785
2015-01-27,43.77,44.01133858267716,-0.005483554703154425
2015-01-28,43.22,44.65133858267716,-0.03205589413689969
2015-01-29,43.86,43.47133858267716,0.008940636060323914
2015-01-30,42.68,43.40133858267716,-0.016620192054746297
2015-02-02,42.61,43.991338582677166,-0.03140023984678442
2015-02-03,43.2,42.97133858267716,0.005321254232816042
2015-02-04,42.18,43.65133858267716,-0.03370660855887375
2015-02-05,42.86,41.38133858267717,0.035732566126843945
2015-02-06,40.59,41.061338582677166,-0.01147888984983092
2015-02-09,40.27,41.741338582677166,-0.03524895541533435
2015-02-10,40.95,40.88133858267717,0.0016795295776330654
2015-02-11,40.09,40.571338582677164,-0.011864005465244354
2015-02-12,39.78,40.15133858267716,-0.009248473295915716
2015-02-13,39.36,40.44133858267717,-0.026738446860914644
2015-02-17,39.65,41.33133858267716,-0.04067950955215005
2015-02-18,40.54,41.071338582677164,-0.012936967749604067
2015-02-19,40.28,42.421338582677166,-0.050477864542246786
2015-02-20,41.63,43.391338582677164,-0.04059193931805394
2015-02-23,42.6,43.95133858267717,-0.030746244056597982
2015-02-24,43.16,43.02133858267717,0.0032230846805558766
2015-02-25,42.23,43.001338582677164,-0.01793754818106752
2015-02-26,42.21,42.851338582677165,-0.014966593900906267
2015-02-27,42.06,41.73133858267717,0.00787565001471724
2015-03-02,40.94,42.72133858267716,-0.04169669401228615
2015-03-03,41.93,42.12133858267717,-0.004542557029653782
2015-03-04,41.33,42.241338582677166,-0.02157456684033443
2015-03-05,41.45,40.421338582677166,0.02544847482521706
2015-03-06,39.63,40.61133858267716,-0.02416415259692406
2015-03-09,39.82,40.851338582677165,-0.025246139256609346
2015-03-10,40.06,41.01133858267716,-0.023196964926158192
2015-03-11,40.22,41.641338582677164,-0.03413287447172608
2015-03-12,40.85,41.34133858267717,-0.011884921957583838
2015-03-13,40.55,42.02133858267717,-0.03501408170951781
2015-03-16,41.23,42.031338582677165,-0.019065264388401726
2015-03-17,41.24,43.01133858267716,-0.041183061049640646
2015-03-18,42.22,42.66133858267717,-0.01034516490432802
2015-03-19,41.87,42.90133858267716,-0.02403977630417342
2015-03-20,42.11,43.241338582677166,-0.02616335709668316
2015-03-23,42.45,42.61133858267716,-0.003786282901301563
2015-03-24,41.82,42.29133858267716,-0.011145038167938881
2015-03-25,41.5,41.97133858267716,-0.01123001073098251
2015-03-26,41.18,42.12133858267717,-0.022348258966876755
2015-03-27,41.33,42.76133858267716,-0.033472726301814304
2015-03-30,41.97,42.711338582677165,-0.017356950338658694
2015-03-31,41.92,43.24425196850394,-0.030622612444965558
2015-04-01,41.26,43.32425196850394,-0.04764656917803489
2015-04-02,41.34,44.38425196850394,-0.06858856088560883
2015-04-06,42.4,43.82425196850394,-0.03249917350620235
2015-04-07,41.84,43.684251968503936,-0.0422177760954594
2015-04-08,41.7,43.25425196850394,-0.03593292908257162
2015-04-09,41.27,43.654251968503935,-0.05461671798257228
2015-04-10,41.67,42.96425196850394,-0.03012392650179785
2015-04-13,40.98,43.23425196850393,-0.05214041797568636
2015-04-14,41.25,43.24425196850394,-0.04611600103422786
2015-04-15,41.26,43.304251968503934,-0.04720672625844602
2015-04-16,41.32,42.96425196850394,-0.03827023381459771
2015-04-17,40.98,43.804251968503934,-0.06447437957700153
2015-04-20,41.82,43.194251968503934,-0.03181562142819372
2015-04-21,41.21,43.834251968503935,-0.059867611528754416
2015-04-22,41.85,43.944251968503934,-0.04765701712262482
2015-04-23,41.96,44.27425196850394,-0.05227083159192081
2015-04-24,42.29,43.584251968503935,-0.029695403960109834
2015-04-27,41.6,44.02425196850394,-0.0550662841526145
2015-04-28,42.04,43.804251968503934,-0.04027581545673842
2015-04-29,41.82,43.52425196850394,-0.03915637584621123
2015-04-30,41.54,43.944251968503934,-0.054711409588383275
2015-05-01,41.96,44.67425196850394,-0.06075651743240218
2015-05-04,42.69,43.544251968503936,-0.019618019138825216
2015-05-05,41.56,43.724251968503935,-0.049497747155581195
2015-05-06,41.74,43.944251968503934,-0.05016018864273264
2015-05-07,41.96,44.044251968503936,-0.047321770159574617
2015-05-08,42.06,44.03425196850394,-0.04483446136239677
2015-05-11,42.05,43.874251968503934,-0.04157910133290743
2015-05-12,41.89,43.66425196850394,-0.040633971464431595
2015-05-13,41.68,44.264251968503935,-0.05838237072983299
2015-05-14,42.28,44.52425196850394,-0.05040515829646064
2015-05-15,42.54,44.614251968503936,-0.04649303478108935
2015-05-18,42.63,45.014251968503935,-0.052966602003564844
2015-05-19,43.03,45.31425196850394,-0.050409128900365086
2015-05-20,43.33,45.74425196850394,-0.05277716575551861
2015-05-21,43.76,45.84425196850394,-0.04546375781059464
2015-05-22,43.86,45.10425196850394,-0.027586134659162376
2015-05-26,43.12,45.23425196850393,-0.04674006701771183
2015-05-27,43.25,45.03425196850394,-0.03961988687525686
2015-05-28,43.05,44.614251968503936,-0.0350617100922872
2015-05-29,42.63,44.89425196850394,-0.0504352309977778
2015-06-01,42.91,44.27425196850394,-0.030813665004988722
2015-06-02,42.29,43.32425196850394,-0.023872356047966448
2015-06-03,41.34,42.89425196850394,-0.036234504558913305
2015-06-04,40.91,42.39425196850394,-0.03501068893977988
2015-06-05,40.41,42.124251968503934,-0.0406951313885805
2015-06-08,40.14,42.124251968503934,-0.047104740755694596
2015-06-09,40.14,42.224251968503935,-0.04936148946010055
2015-06-10,40.24,42.38425196850394,-0.05059077060266037
2015-06-11,40.4,41.684251968503936,-0.03080904437182419
2015-06-12,39.7,41.99425196850394,-0.05463252376121963
2015-06-15,40.01,42.17425196850394,-0.05131690231566455
2015-06-16,40.19,42.474251968503935,-0.05377968681350265
2015-06-17,40.49,43.16425196850394,-0.06195524876592984
2015-06-18,41.18,42.974251968503935,-0.04175179057959988
2015-06-19,40.99,42.70425196850394,-0.04014241883380287
2015-06-22,40.72,42.154251968503935,-0.03402389798247529
2015-06-23,40.17,41.59425196850394,-0.03424155745323687
2015-06-24,39.61,41.124251968503934,-0.036821386311504556
2015-06-25,39.14,41.57425196850394,-0.05855191262005366
2015-06-26,39.59,41.20425196850394,-0.03917682985090598
2015-06-29,39.22,41.264251968503935,-0.049540507121376365
2015-06-30,39.28,40.6251968503937,-0.0331123774082257
2015-07-01,39.45,41.1151968503937,-0.04050076317165319
2015-07-02,39.94,41.5051968503937,-0.03771086440176363
2015-07-06,40.33,42.815196850393704,-0.05804473722443837
2015-07-07,41.64,42.5551968503937,-0.021506112487533535
2015-07-08,41.38,42.3751968503937,-0.023485362295949996
2015-07-09,41.2,42.4351968503937,-0.029107838352875226
2015-07-10,41.26,42.1551968503937,-0.021235741196291902
2015-07-13,40.98,42.0551968503937,-0.025566325470276263
2015-07-14,40.88,42.2251968503937,-0.03185768097564612
2015-07-15,41.05,43.065196850393704,-0.046794093555276195
2015-07-16,41.89,42.5851968503937,-0.016324847642151363
2015-07-17,41.41,42.5151968503937,-0.025995336544783476
2015-07-20,41.34,41.6651968503937,-0.00780499973542359
2015-07-21,40.49,41.9351968503937,-0.03446262230625807
2015-07-22,40.76,40.9351968503937,-0.004279858504992573
2015-07-23,39.76,40.9551968503937,-0.02918303273598377
2015-07-24,39.78,41.3651968503937,-0.03832199460157082
2015-07-27,40.19,41.4751968503937,-0.030987118759907784
2015-07-28,40.3,41.8551968503937,-0.03715660102979723
2015-07-29,40.68,42.4351968503937,-0.04136181709211084
2015-07-30,41.26,42.8451968503937,-0.03699823940426439
2015-07-31,41.67,42.8051968503937,-0.026520070783958016
2015-08-03,41.63,41.815196850393704,-0.004428936471500999
2015-08-04,40.64,42.3651968503937,-0.04072203078592962
2015-08-05,41.19,42.7751968503937,-0.03705878563079268
2015-08-06,41.6,43.6151968503937,-0.04620400676640557
2015-08-07,42.44,43.0951968503937,-0.015203477377496055
2015-08-10,41.92,43.6451968503937,-0.03952775963658273
2015-08-11,42.47,43.675196850393704,-0.02759453734168671
2015-08-12,42.5,43.4851968503937,-0.022655913316505516
2015-08-13,42.31,44.0851968503937,-0.04026741349069973
2015-08-14,42.91,44.3251968503937,-0.03192759312880833
2015-08-17,43.15,44.2051968503937,-0.02387042532498762
2015-08-18,43.03,44.6551968503937,-0.03639434970667632
2015-08-19,43.48,44.3751968503937,-0.020173360659373807
2015-08-20,43.2,43.2151968503937,-0.00035165523938973653
2015-08-21,42.04,41.8251968503937,0.00513573553221125
2015-08-24,40.65,41.065196850393704,-0.010110674786397045
2015-08-25,39.89,41.4451968503937,-0.037524175744840904
2015-08-26,40.27,42.1151968503937,-0.043813088585301196
2015-08-27,40.94,41.6951968503937,-0.0181123224601486
2015-08-28,40.52,41.425196850393704,-0.02185135905721347
2015-08-31,40.25,40.1551968503937,0.0023609185620359074
2015-09-01,38.98,40.1251968503937,-0.028540591455876285
2015-09-02,38.95,40.5351968503937,-0.03910667700083725
2015-09-03,39.36,39.5351968503937,-0.004431414646970722
2015-09-04,38.36,40.2751968503937,-0.04755276200158354
2015-09-08,39.1,39.815196850393704,-0.017962911324564512
2015-09-09,38.64,40.0551968503937,-0.03533116703132089
2015-09-10,38.88,40.495196850393704,-0.03988613406081021
2015-09-11,39.32,40.4751968503937,-0.028540858112774403
2015-09-14,39.3,40.7651968503937,-0.035942346991991836
2015-09-15,39.59,41.3251968503937,-0.041988834479736226
2015-09-16,40.15,41.7751968503937,-0.03890339179522939
2015-09-17,40.6,41.5151968503937,-0.022044863563859485
2015-09-18,40.34,41.7851968503937,-0.03458633581572046
2015-09-21,40.61,40.8451968503937,-0.00575824989300866
2015-09-22,39.67,41.1151968503937,-0.03514994359998691
2015-09-23,39.94,41.3251968503937,-0.03351942533772845
2015-09-24,40.15,42.065196850393704,-0.04552924968365579
2015-09-25,40.89,41.7651968503937,-0.02095517120459711
2015-09-28,40.59,42.0851968503937,-0.03552785687824833
2015-09-29,40.91,43.3351968503937,-0.05596367448765083
2015-09-30,42.16,41.87346456692914,0.006842888116240564
2015-10-01,41.34,42.883464566929135,-0.03599206786383158
2015-10-02,42.35,43.26346456692914,-0.021113994823877213
2015-10-05,42.73,43.413464566929136,-0.015743147287299863
2015-10-06,42.88,42.86346456692913,0.0003857698680667099
2015-10-07,42.33,43.43346456692913,-0.02540586107812659
2015-10-08,42.9,42.83346456692913,0.0015533516549171011
2015-10-09,42.3,43.233464566929136,-0.02159125058053246
2015-10-12,42.7,43.063464566929134,-0.008440207275107525
2015-10-13,42.53,43.203464566929135,-0.015588207419935718
2015-10-14,42.67,43.87346456692914,-0.027430351781160267
2015-10-15,43.34,44.00346456692913,-0.015077552948586592
2015-10-16,43.47,44.423464566929134,-0.02146308434572075
2015-10-19,43.89,44.093464566929136,-0.004614392834119352
2015-10-20,43.56,43.71346456692913,-0.003510693294377587
2015-10-21,43.18,44.15346456692913,-0.02204729745394096
2015-10-22,43.62,43.19346456692914,0.009874999316388244
2015-10-23,42.66,42.37346456692914,0.006762143147824862
2015-10-26,41.84,42.313464566929134,-0.0111894540372659
2015-10-27,41.78,41.923464566929134,-0.003422058945059203
2015-10-28,41.39,41.97346456692913,-0.01390079596595517
2015-10-29,41.44,41.82346456692913,-0.009168646617390697
2015-10-30,41.29,41.15346456692913,0.003317714182941245
2015-11-02,40.62,41.55346456692914,-0.022464181426452012
2015-11-03,41.02,41.62346456692914,-0.014498182052067876
2015-11-04,41.09,41.22346456692913,-0.003237587338454695
2015-11-05,40.69,39.19346456692914,0.03818329024001654
2015-11-06,38.66,39.30346456692914,-0.01637170091795337
2015-11-09,38.77,39.44346456692914,-0.017074173740148413
2015-11-10,38.91,39.68346456692913,-0.019490852811619552
2015-11-11,39.15,39.51346456692914,-0.009198499066400245
2015-11-12,38.98,39.593464566929136,-0.015494086552898967
2015-11-13,39.06,40.413464566929136,-0.03349043645311944
2015-11-16,39.88,39.54346456692913,0.008510519671367511
2015-11-17,39.01,39.51346456692914,-0.012741595110607351
2015-11-18,38.98,40.05346456692914,-0.02680079185498141
2015-11-19,39.52,40.203464566929135,-0.017000141014994585
2015-11-20,39.67,40.03346456692913,-0.009079018537640704
2015-11-23,39.5,39.72346456692913,-0.005625505462964364
2015-11-24,39.19,39.51346456692914,-0.00818618591091258
2015-11-25,38.98,39.65346456692913,-0.016983750960585686
2015-11-27,39.12,39.633464566929135,-0.01295532884999362
2015-11-30,39.1,40.15346456692913,-0.02623595692902614
2015-12-01,39.62,38.993464566929134,0.016067703653146026
2015-12-02,38.46,38.69346456692914,-0.006033695083708657
2015-12-03,38.16,39.163464566929136,-0.025622466705269353
2015-12-04,38.63,38.603464566929134,0.0006873847559683011
2015-12-07,38.07,38.51346456692914,-0.011514533213662914
2015-12-08,37.98,38.733464566929136,-0.01945254769624849
2015-12-09,38.2,37.96346456692913,0.006230607131597843
2015-12-10,37.43,37.55346456692914,-0.003287701104357277
2015-12-11,37.02,37.993464566929134,-0.025621895187112553
2015-12-14,37.46,37.64346456692913,-0.004873742867183117
2015-12-15,37.11,38.83346456692913,-0.04438091182821857
2015-12-16,38.3,38.64346456692913,-0.008888037622358236
2015-12-17,38.11,38.01346456692914,0.00253950630837374
2015-12-18,37.48,38.26346456692914,-0.020475526087260887
2015-12-21,37.73,38.47346456692913,-0.019324086751682845
2015-12-22,37.94,39.19346456692914,-0.03198146886934805
2015-12-23,38.66,39.133464566929135,-0.012098713266733174
2015-12-24,38.6,39.243464566929134,-0.016396731889757432
2015-12-28,38.71,39.58346456692913,-0.022066400111396156
2015-12-29,39.05,39.523464566929135,-0.011979328536023792
2015-12-30,38.99,39.22346456692913,-0.005952165865683701
2015-12-31,38.69,39.4755905511811,-0.019900666214545004
2016-01-04,38.7,39.7055905511811,-0.025326170376055224
2016-01-05,38.93,39.3855905511811,-0.011567442427683483
2016-01-06,38.61,39.5855905511811,-0.02464509276221949
2016-01-07,38.81,39.195590551181105,-0.009837600244282707
2016-01-08,38.42,39.375590551181105,-0.02426860239566464
2016-01-11,38.6,39.375590551181105,-0.01969724238606596
2016-01-12,38.6,39.555590551181105,-0.024158166718422858
2016-01-13,38.78,40.515590551181106,-0.042837597269836825
2016-01-14,39.74,40.375590551181105,-0.015741950582132347
2016-01-15,39.6,40.6055905511811,-0.024764830101746904
2016-01-19,39.83,39.7455905511811,0.0021237437322814134
2016-01-20,38.97,39.8655905511811,-0.022465252334122665
2016-01-21,39.09,40.6455905511811,-0.03827206174362974
2016-01-22,39.87,39.7555905511811,0.00287782038281148
2016-01-25,38.98,40.1555905511811,-0.02927588749274479
2016-01-26,39.38,40.375590551181105,-0.024658228835540252
2016-01-27,39.6,41.1455905511811,-0.03756394137200525
2016-01-28,40.37,42.0755905511811,-0.04053634254060934
2016-01-29,41.3,42.1555905511811,-0.02029601625773292
2016-02-01,41.38,42.2255905511811,-0.020025547070944283
2016-02-02,41.45,42.9255905511811,-0.03437554456989289
2016-02-03,42.15,43.195590551181105,-0.02420595569684869
2016-02-04,42.42,43.6855905511811,-0.02897043476380068
2016-02-05,42.91,42.765590551181106,0.003376767325264929
2016-02-08,41.99,43.1555905511811,-0.02700902794502935
2016-02-09,42.38,43.415590551181104,-0.023852964753762418
2016-02-10,42.64,42.665590551181104,-0.0005997936709771778
2016-02-11,41.89,42.665590551181104,-0.018178362028077766
2016-02-12,41.89,42.845590551181104,-0.022303124753050296
2016-02-16,42.07,42.6555905511811,-0.013728342372343105
2016-02-17,41.88,43.6155905511811,-0.03979289353297766
2016-02-18,42.84,43.7455905511811,-0.020701299028563436
2016-02-19,42.97,44.6155905511811,-0.03688375589903603
2016-02-22,43.84,44.3655905511811,-0.011846806154304779
2016-02-23,43.59,44.1755905511811,-0.013255975616277116
2016-02-24,43.4,44.515590551181106,-0.025060670595810075
2016-02-25,43.74,43.3255905511811,0.009565004043726955
2016-02-26,42.55,43.4355905511811,-0.02038859239492996
2016-02-29,42.66,43.3955905511811,-0.016950813247109564
2016-03-01,42.62,43.8555905511811,-0.028174071666852263
2016-03-02,43.08,44.6355905511811,-0.034850901085253905
2016-03-03,43.86,45.375590551181105,-0.03340100994325579
2016-03-04,44.6,45.3955905511811,-0.017525723126877613
2016-03-07,44.62,45.6155905511811,-0.02182566397039276
2016-03-08,44.84,45.7255905511811,-0.019367503853008672
2016-03-09,44.95,45.7955905511811,-0.018464453476936038
2016-03-10,45.02,45.1055905511811,-0.001897559706794616
2016-03-11,44.33,45.3855905511811,-0.02325827511246592
2016-03-14,44.61,45.515590551181106,-0.019896271589902703
2016-03-15,44.74,45.9255905511811,-0.025815466648378416
2016-03-16,45.15,46.8255905511811,-0.03578365016773588
2016-03-17,46.05,46.4255905511811,-0.008090162057648786
2016-03-18,45.65,46.485590551181105,-0.01797525945725298
2016-03-21,45.71,46.6055905511811,-0.019216375988146406
2016-03-22,45.83,46.985590551181105,-0.02459457330694459
2016-03-23,46.21,46.8155905511811,-0.012935659767423835
2016-03-24,46.04,46.8555905511811,-0.017406472559346353
2016-03-28,46.08,47.3555905511811,-0.02693643002514068
2016-03-29,46.58,47.3155905511811,-0.01554647300418699
2016-03-30,46.54,47.915590551181104,-0.028708621460310835
2016-03-31,47.14,48.48535433070866,-0.027747643577734293
2016-04-01,47.32,48.105354330708664,-0.016325715539056374
2016-04-04,46.94,47.36535433070866,-0.008980283937892852
2016-04-05,46.2,47.27535433070866,-0.022746615989087116
2016-04-06,46.11,47.06535433070866,-0.020298462516520788
2016-04-07,45.9,47.14535433070866,-0.0264152077842692
2016-04-08,45.98,46.79535433070866,-0.01742383068512432
2016-04-11,45.63,47.425354330708664,-0.03785642418587354
2016-04-12,46.26,46.93535433070866,-0.014389032326252105
2016-04-13,45.77,47.02535433070866,-0.02669526574707548
2016-04-14,45.86,47.56535433070866,-0.03585286716991121
2016-04-15,46.4,47.90535433070866,-0.03142350895302093
2016-04-18,46.74,48.285354330708664,-0.03200461821455125
2016-04-19,47.12,47.16535433070866,-0.0009616026711185555
2016-04-20,46.0,46.05535433070866,-0.0012019086925524336
2016-04-21,44.89,46.37535433070866,-0.032028959177678895
2016-04-22,45.21,46.40535433070866,-0.025758974324168404
2016-04-25,45.24,46.62535433070866,-0.02971246761756463
2016-04-26,45.46,47.22535433070866,-0.03738149465954832
2016-04-27,46.06,47.44535433070866,-0.029198945824122524
2016-04-28,46.28,47.29535433070866,-0.021468373481439262
2016-04-29,46.13,47.33535433070866,-0.02546414509306183
2016-05-02,46.17,47.25535433070866,-0.022967859326860407
2016-05-03,46.09,47.80535433070866,-0.03588205452556947
2016-05-04,46.64,47.61535433070866,-0.02048402966686791
2016-05-05,46.45,46.87535433070866,-0.009074157129730809
2016-05-06,45.71,47.36535433070866,-0.034948631844931355
2016-05-09,46.2,47.41535433070866,-0.02563208369659975
2016-05-10,46.25,47.535354330708664,-0.027039965280711176
2016-05-11,46.37,47.52535433070866,-0.024310272842345215
2016-05-12,46.36,47.035354330708664,-0.014358440375726866
2016-05-13,45.87,47.105354330708664,-0.02622534843991864
2016-05-16,45.94,46.33535433070866,-0.0085324551073227
2016-05-17,45.17,45.495354330708665,-0.00715137480507666
2016-05-18,44.33,45.95535433070866,-0.03536811660752559
2016-05-19,44.79,46.13535433070866,-0.029161027377504367
2016-05-20,44.97,45.68535433070866,-0.015658285706406705
2016-05-23,44.52,46.16535433070866,-0.03564045710387165
2016-05-24,45.0,44.95535433070866,0.0009931112757539662
2016-05-25,43.79,45.425354330708664,-0.036000915233436626
2016-05-26,44.26,45.70535433070866,-0.0316233043562153
2016-05-27,44.54,45.91535433070866,-0.029954126473740628
2016-05-31,44.75,46.20535433070866,-0.0314975255961063
2016-06-01,45.04,46.01535433070866,-0.021196279913414773
2016-06-02,44.85,46.52535433070866,-0.03600949105728479
2016-06-03,45.36,46.465354330708664,-0.02378878514175331
2016-06-06,45.3,45.34535433070866,-0.0010001979558453833
2016-06-07,44.18,45.45535433070866,-0.02805729598827611
2016-06-08,44.29,45.785354330708664,-0.03266010174143652
2016-06-09,44.62,45.52535433070866,-0.019886815688065163
2016-06-10,44.36,45.68535433070866,-0.02901048596700473
2016-06-13,44.52,45.65535433070866,-0.02486793383498065
2016-06-14,44.49,45.47535433070866,-0.02166787582440599
2016-06-15,44.31,45.745354330708665,-0.03137705132486246
2016-06-16,44.58,45.97535433070866,-0.03035005060910767
2016-06-17,44.81,45.535354330708664,-0.015929475928542214
2016-06-20,44.37,45.43535433070866,-0.023447695003197544
2016-06-21,44.27,45.25535433070866,-0.021773209939050964
2016-06-22,44.09,45.465354330708664,-0.03025060182539263
2016-06-23,44.3,45.25535433070866,-0.021110304953692482
2016-06-24,44.09,45.58535433070866,-0.032803393823820914
2016-06-27,44.42,45.70535433070866,-0.028122620413535415
2016-06-28,44.54,46.45535433070866,-0.041230001542417294
2016-06-29,45.29,47.77535433070866,-0.05202168284309605
2016-06-30,46.61,47.775590551181104,-0.024397198187062208
2016-07-01,46.5,47.9555905511811,-0.03035288554371174
2016-07-05,46.68,48.025590551181104,-0.028018198958888463
2016-07-06,46.75,46.8255905511811,-0.0016143000075670155
2016-07-07,45.55,47.415590551181104,-0.03934550913517276
2016-07-08,46.14,47.2255905511811,-0.022987336706876804
2016-07-11,45.95,46.7155905511811,-0.01638833079381341
2016-07-12,45.44,47.2455905511811,-0.03821712312443448
2016-07-13,45.97,46.9955905511811,-0.02182312296010347
2016-07-14,45.72,47.1455905511811,-0.030238046326590995
2016-07-15,45.87,47.1755905511811,-0.02767512893695867
2016-07-18,45.9,47.125590551181105,-0.02600690064244493
2016-07-19,45.85,46.6855905511811,-0.017898253857687507
2016-07-20,45.41,47.2455905511811,-0.038852103016737916
2016-07-21,45.97,47.875590551181105,-0.03980296700766428
2016-07-22,46.6,47.6555905511811,-0.022150403320412404
2016-07-25,46.38,47.0455905511811,-0.014147777578793486
2016-07-26,45.77,46.4255905511811,-0.014121318509849767
2016-07-27,45.15,46.3555905511811,-0.026007446714544913
2016-07-28,45.08,47.2855905511811,-0.04664403099277803
2016-07-29,46.01,46.665590551181104,-0.014048692911366456
2016-08-01,45.39,46.4355905511811,-0.022517007725543103
2016-08-02,45.16,46.0855905511811,-0.02008416383757028
2016-08-03,44.81,45.8855905511811,-0.023440704113448896
2016-08-04,44.61,45.235590551181105,-0.013829609463665404
2016-08-05,43.96,45.3155905511811,-0.02991444080707828
2016-08-08,44.04,45.125590551181105,-0.024057093501077542
2016-08-09,43.85,45.0655905511811,-0.026973807206643663
2016-08-10,43.79,45.195590551181105,-0.031100170039583097
2016-08-11,43.92,45.2455905511811,-0.029297673762962884
2016-08-12,43.97,44.695590551181105,-0.01623405222379215
2016-08-15,43.42,44.595590551181104,-0.02636113877294466
2016-08-16,43.32,45.055590551181105,-0.03852109205426024
2016-08-17,43.78,45.485590551181105,-0.03749738170953165
2016-08-18,44.21,44.9255905511811,-0.015928350465774566
2016-08-19,43.65,45.0755905511811,-0.031626663871711536
2016-08-22,43.8,45.0855905511811,-0.02851444409321202
2016-08-23,43.81,44.8855905511811,-0.02396293638945557
2016-08-24,43.61,44.8355905511811,-0.02733521597718347
2016-08-25,43.56,43.7455905511811,-0.004242497331564565
2016-08-26,42.47,44.1355905511811,-0.037738037044041106
2016-08-29,42.86,43.9255905511811,-0.024258992031979676
2016-08-30,42.65,44.0355905511811,-0.03146524286010599
2016-08-31,42.76,43.8655905511811,-0.025204050311168902
2016-09-01,42.59,44.2555905511811,-0.03763570953267159
2016-09-02,42.98,44.4255905511811,-0.03253959110606963
2016-09-06,43.15,43.6555905511811,-0.011581347195117053
2016-09-07,42.38,44.3955905511811,-0.045400692414654165
2016-09-08,43.12,42.4055905511811,0.016847058124485947
2016-09-09,41.13,43.1855905511811,-0.047598991352102216
2016-09-12,41.91,42.4955905511811,-0.013780030906402563
2016-09-13,41.22,42.7455905511811,-0.035690009928730504
2016-09-14,41.47,43.2255905511811,-0.04061461113185716
2016-09-15,41.95,43.5755905511811,-0.037305072188792976
2016-09-16,42.3,43.9355905511811,-0.03722700732281692
2016-09-19,42.66,43.875590551181105,-0.027705394637665637
2016-09-20,42.6,44.9055905511811,-0.051343062698469666
2016-09-21,43.63,44.945590551181105,-0.029270736796371488
2016-09-22,43.67,45.0755905511811,-0.031182964748628694
2016-09-23,43.8,44.775590551181104,-0.021788446320232246
2016-09-26,43.5,44.0755905511811,-0.013059168214949235
2016-09-27,42.8,44.025590551181104,-0.027838139950816077
2016-09-28,42.75,43.3855905511811,-0.014649807530712544
