date,MXIM,dcf,Deviation
2015-06-24,35.34,40.16354958856648,-0.12009769151329241
2015-06-25,35.34,39.57354958856648,-0.1069792735951497
2015-06-26,34.75,39.747608124617145,-0.12573355631736605
2015-06-29,34.38,39.94760812461715,-0.13937275311325048
2015-06-30,34.58,39.86760812461715,-0.13262917875808555
2015-07-01,34.5,39.927608124617144,-0.135936220062999
2015-07-02,34.56,39.537608124617144,-0.12589552986939423
2015-07-06,34.17,39.08760812461715,-0.12580990141272075
2015-07-07,33.72,38.21760812461714,-0.11768418656530455
2015-07-08,32.85,37.39760812461715,-0.12160157701699814
2015-07-09,32.03,37.637608124617145,-0.14898949226663127
2015-07-10,32.27,37.497608124617145,-0.13941177547229266
2015-07-13,32.13,37.77760812461714,-0.14949618054132363
2015-07-14,32.41,37.61760812461715,-0.13843538662441612
2015-07-15,32.25,37.277608124617146,-0.13486938614221455
2015-07-16,31.91,36.90760812461715,-0.13540861569091422
2015-07-17,31.54,36.497608124617145,-0.1358337814272631
2015-07-20,31.13,36.637608124617145,-0.1503266290169345
2015-07-21,31.27,35.597608124617146,-0.12157019397110658
2015-07-22,30.23,36.097608124617146,-0.16254839113884856
2015-07-23,30.73,38.93760812461715,-0.2107887083959873
2015-07-24,33.57,39.21760812461714,-0.14400694980355278
2015-07-27,33.85,39.82760812461715,-0.15008704780647952
2015-07-28,34.46,39.847608124617146,-0.1352053078761527
2015-07-29,34.48,39.77760812461714,-0.1331806605369672
2015-07-30,34.41,39.40760812461715,-0.12681835722719859
2015-07-31,34.04,38.997608124617145,-0.12712595369375146
2015-08-03,33.63,38.927608124617144,-0.13608871389318744
2015-08-04,33.56,39.667608124617146,-0.15396965971403886
2015-08-05,34.3,39.23760812461715,-0.12583866246218411
2015-08-06,33.87,39.567608124617145,-0.14399677904898067
2015-08-07,34.2,40.00760812461715,-0.14516259273804621
2015-08-10,34.64,39.11760812461715,-0.11446528403149836
2015-08-11,33.75,39.787608124617144,-0.1517459432521553
2015-08-12,34.42,39.21760812461714,-0.1223330119820758
2015-08-13,33.85,39.037608124617144,-0.1328874481258454
2015-08-14,33.67,39.19760812461715,-0.14101901593188437
2015-08-17,33.83,38.497608124617145,-0.12124410715356793
2015-08-18,33.13,38.27760812461714,-0.13448092440516424
2015-08-19,32.91,37.36760812461715,-0.1192906998422667
2015-08-20,32.0,36.857608124617144,-0.13179390556743031
2015-08-21,31.49,36.107608124617144,-0.12788463053771182
2015-08-24,30.74,36.07760812461715,-0.14794794893775387
2015-08-25,30.71,37.79760812461715,-0.18751472583263995
2015-08-26,32.43,38.75760812461715,-0.1632610584294062
2015-08-27,33.39,39.46760812461714,-0.15398977575300177
2015-08-28,34.1,39.037608124617144,-0.1264833672405119
2015-08-31,33.67,37.597608124617146,-0.1044643082506499
2015-09-01,32.23,38.317608124617145,-0.15887234153079
2015-09-02,32.95,38.65760812461715,-0.1476451441645854
2015-09-03,33.29,38.357608124617144,-0.1321148103957206
2015-09-04,32.99,39.33760812461715,-0.16136233053389093
2015-09-08,33.97,39.05760812461715,-0.13025908059665692
2015-09-09,33.69,39.167608124617146,-0.13985046284137093
2015-09-10,33.8,39.387608124617145,-0.1418620827885435
2015-09-11,34.02,39.71760812461714,-0.14345295181775408
2015-09-14,34.35,39.607608124617144,-0.13274237889031737
2015-09-15,34.24,39.58760812461715,-0.13508288017259096
2015-09-16,34.22,39.43760812461715,-0.1323003187244587
2015-09-17,34.07,38.887608124617145,-0.12388543181105138
2015-09-18,33.52,38.48760812461715,-0.12907032592237921
2015-09-21,33.12,38.48760812461715,-0.1394632814602984
2015-09-22,33.12,38.00760812461715,-0.12859551983886874
2015-09-23,32.64,37.787608124617144,-0.136224767326929
2015-09-24,32.42,37.87760812461715,-0.14408534210137136
2015-09-25,32.51,37.300107523859054,-0.1284207430446429
2015-09-28,32.0,37.43010752385905,-0.14507325474279598
2015-09-29,32.13,38.70010752385905,-0.16976974856745564
2015-09-30,33.4,37.97010752385905,-0.12036066848078741
2015-10-01,32.67,38.590107523859054,-0.15340997741970097
2015-10-02,33.29,39.38010752385905,-0.15464933710933282
2015-10-05,34.08,39.57010752385905,-0.1387438111091499
2015-10-06,34.27,40.11010752385905,-0.1456018915029117
2015-10-07,34.81,40.61010752385905,-0.14282423459360205
2015-10-08,35.31,40.04010752385905,-0.11813423630394793
2015-10-09,34.74,40.160107523859054,-0.1349624754027109
2015-10-12,34.86,40.010107523859055,-0.12872016204375147
2015-10-13,34.71,43.63010752385905,-0.2044484423739067
2015-10-14,38.33,44.22010752385905,-0.13319975580523025
2015-10-15,38.92,45.04010752385905,-0.13588128138053512
2015-10-16,39.74,44.93010752385905,-0.11551513695138538
2015-10-19,39.63,44.840107523859054,-0.11619302030189815
2015-10-20,39.54,44.74010752385905,-0.11622921382309903
2015-10-21,39.44,44.42010752385905,-0.11211381064721926
2015-10-22,39.12,43.25010752385905,-0.09549357817389625
2015-10-23,37.95,43.45010752385905,-0.12658443988519164
2015-10-26,38.15,43.75010752385905,-0.12800214309884939
2015-10-27,38.45,47.31010752385905,-0.18727726457587934
2015-10-28,42.01,46.090107523859054,-0.08852458245507333
2015-10-29,40.79,46.28010752385905,-0.11862780398746275
2015-10-30,40.98,46.620107523859055,-0.12098014833991078
2015-11-02,41.32,46.52010752385905,-0.11178193260176883
2015-11-03,41.22,46.370107523859055,-0.1110652486886976
2015-11-04,41.07,46.010107523859055,-0.10737004953307938
2015-11-05,40.71,45.86010752385905,-0.11230038048165647
2015-11-06,40.56,45.32010752385905,-0.10503301479046712
2015-11-09,40.02,44.800107523859054,-0.10669857257180293
2015-11-10,39.5,44.93010752385905,-0.1208567667231939
2015-11-11,39.63,44.63010752385905,-0.11203440460424652
2015-11-12,39.33,44.13010752385905,-0.10877171602774516
2015-11-13,38.83,44.45010752385905,-0.12643630886252422
2015-11-16,39.15,43.99010752385905,-0.11002718102550468
2015-11-17,38.69,44.710107523859044,-0.1346475742794061
2015-11-18,39.41,44.95010752385905,-0.12325015064576705
2015-11-19,39.65,45.29010752385905,-0.12453287996474316
2015-11-20,39.99,43.760107523859055,-0.08615398218122527
2015-11-23,38.46,44.02010752385905,-0.1263083585346868
2015-11-24,38.72,44.13010752385905,-0.12259447863194228
2015-11-25,38.83,44.460107523859044,-0.12663279144877704
2015-11-27,39.16,44.07010752385905,-0.11141582809165551
2015-11-30,38.77,43.99010752385905,-0.1186654868035456
2015-12-01,38.69,43.99010752385905,-0.12048407749365964
2015-12-02,38.69,42.24010752385905,-0.08404589220928949
2015-12-03,36.94,43.45010752385905,-0.14982949168271364
2015-12-04,38.15,42.960107523859044,-0.11196684089274278
2015-12-07,37.66,41.900107523859056,-0.10119562393592019
2015-12-08,36.6,42.410107523859054,-0.1369981795162959
2015-12-09,37.11,43.17010752385905,-0.14037740166641421
2015-12-10,37.87,43.090107523859054,-0.12114398927801873
2015-12-11,37.79,43.36010752385905,-0.12846157082968668
2015-12-14,38.06,43.590107523859054,-0.12686611339125842
2015-12-15,38.29,43.63010752385905,-0.12239501176885303
2015-12-16,38.33,42.89010752385906,-0.10632072958367722
2015-12-17,37.59,42.54010752385905,-0.1163633054073201
2015-12-18,37.24,42.960107523859044,-0.1331492832200717
2015-12-21,37.66,42.61010752385905,-0.11617214345416271
2015-12-22,37.31,42.89010752385906,-0.1301024372754238
2015-12-23,37.59,43.17010752385905,-0.12925859683752372
2015-12-24,37.87,43.62311706079837,-0.131882301138182
2015-12-28,37.84,44.57311706079837,-0.1510578013113666
2015-12-29,38.79,44.19311706079836,-0.12226150631929988
2015-12-30,38.41,43.78311706079837,-0.12272120902988981
2015-12-31,38.0,42.45311706079837,-0.1048949375006063
2016-01-04,36.67,42.013117060798365,-0.12717735399318708
2016-01-05,36.23,40.96311706079837,-0.11554582269150493
2016-01-06,35.18,40.043117060798366,-0.12144701556111592
2016-01-07,34.26,38.113117060798366,-0.10109687577250226
2016-01-08,32.33,38.84311706079836,-0.1676775077191629
2016-01-11,33.06,38.93311706079837,-0.15085144740984502
2016-01-12,33.15,37.89311706079837,-0.12517093943969249
2016-01-13,32.11,38.09311706079836,-0.15706556780977088
2016-01-14,32.31,37.77311706079837,-0.1446297654494627
2016-01-15,31.99,36.85311706079837,-0.13195945007244436
2016-01-19,31.07,36.943117060798365,-0.15897730153989997
2016-01-20,31.16,36.81311706079837,-0.15356257530330875
2016-01-21,31.03,37.973117060798366,-0.1828429583402862
2016-01-22,32.19,37.41311706079836,-0.139606573071966
2016-01-25,31.63,38.153117060798365,-0.1709720610875265
2016-01-26,32.37,37.833117060798365,-0.1444003953472578
2016-01-27,32.05,38.013117060798365,-0.15686998388637607
2016-01-28,32.23,39.18311706079837,-0.17745186147415448
2016-01-29,33.4,39.28311706079837,-0.14976197157911597
2016-02-01,33.5,38.17311706079837,-0.1224190587673385
2016-02-02,32.39,38.14311706079837,-0.15082975656205977
2016-02-03,32.36,37.87311706079837,-0.14556808334386817
2016-02-04,32.09,37.053117060798364,-0.13394600655741495
2016-02-05,31.27,36.52311706079837,-0.14382992152761076
2016-02-08,30.74,36.903117060798365,-0.16700803486720517
2016-02-09,31.12,36.93311706079837,-0.1573957879382062
2016-02-10,31.15,37.78311706079837,-0.17555769816780198
2016-02-11,32.0,38.233117060798364,-0.16302926729427925
2016-02-12,32.45,39.20311706079837,-0.17225969685842224
2016-02-16,33.42,39.44311706079836,-0.15270388117435574
2016-02-17,33.66,38.78311706079837,-0.13209657833245103
2016-02-18,33.0,38.77311706079837,-0.14889483999302422
2016-02-19,32.99,39.233117060798364,-0.15912875469781296
2016-02-22,33.45,38.56311706079837,-0.13259086532701847
2016-02-23,32.78,39.263117060798365,-0.1651197751507949
2016-02-24,33.48,39.81311706079837,-0.15907111847402222
2016-02-25,34.03,39.68311706079837,-0.14245647720004562
2016-02-26,33.9,39.64311706079837,-0.14487047151187638
2016-02-29,33.86,40.00311706079837,-0.15356595965913877
2016-03-01,34.22,40.60311706079837,-0.1572075624450312
2016-03-02,34.82,39.93311706079837,-0.12804202218959315
2016-03-03,34.15,40.25311706079837,-0.1516184958193476
2016-03-04,34.47,39.84311706079836,-0.13485684497523853
2016-03-07,34.06,38.983117060798364,-0.1262884405349175
2016-03-08,33.2,39.52311706079837,-0.15998528281743374
2016-03-09,33.74,39.553117060798364,-0.1469698848731147
2016-03-10,33.77,40.42311706079837,-0.16458693798382118
2016-03-11,34.64,40.18311706079837,-0.13794641795487017
2016-03-14,34.4,40.233117060798364,-0.14498297638693114
2016-03-15,34.45,40.78311706079837,-0.15528771504534888
2016-03-16,35.0,41.043117060798366,-0.14723825804571622
2016-03-17,35.26,41.06311706079837,-0.14132188387467592
2016-03-18,35.28,41.10311706079837,-0.14167093586077684
2016-03-21,35.32,41.25311706079837,-0.1438222729219275
2016-03-22,35.47,41.12311706079837,-0.13746810710969537
2016-03-23,35.34,41.403117060798365,-0.1464410771753002
2016-03-24,35.62,41.454891454455066,-0.1407527857325509
2016-03-28,35.55,42.07489145445506,-0.1550780341648198
2016-03-29,36.17,42.44489145445506,-0.14783619982132
2016-03-30,36.54,42.68489145445506,-0.1439594021461127
2016-03-31,36.78,42.51489145445506,-0.13489135825734566
2016-04-01,36.61,42.534891454455064,-0.1392948530455106
2016-04-04,36.63,42.174891454455064,-0.13147375756599222
2016-04-05,36.27,42.704891454455066,-0.1506827727525757
2016-04-06,36.8,42.274891454455066,-0.1295069310906085
2016-04-07,36.37,42.55489145445506,-0.14533914300015371
2016-04-08,36.65,42.424891454455064,-0.1361203589796961
2016-04-11,36.52,42.25489145445506,-0.13572136283053715
2016-04-12,36.35,43.22489145445506,-0.15904936306662454
2016-04-13,37.32,42.71489145445506,-0.1263000155392503
2016-04-14,36.81,42.46489145445506,-0.1331662759698823
2016-04-15,36.56,42.62489145445506,-0.14228520583883308
2016-04-18,36.72,41.784891454455064,-0.12121346444026848
2016-04-19,35.88,42.23489145445506,-0.1504654383049142
2016-04-20,36.33,42.424891454455064,-0.14366310072939592
2016-04-21,36.52,43.21489145445506,-0.15492093649039762
2016-04-22,37.31,43.47489145445506,-0.1418034927335814
2016-04-25,37.57,43.354891454455064,-0.13343111377714267
2016-04-26,37.45,43.56489145445506,-0.1403628300290355
2016-04-27,37.66,42.79489145445506,-0.11998842104600105
2016-04-28,36.89,41.62489145445506,-0.1137514426827001
2016-04-29,35.72,42.31489145445506,-0.15585273240162656
2016-05-02,36.41,41.97489145445506,-0.13257667290201958
2016-05-03,36.07,41.49489145445507,-0.13073636932896793
2016-05-04,35.59,41.594891454455066,-0.1443660806527216
2016-05-05,35.69,41.76489145445506,-0.14545450120658832
2016-05-06,35.86,41.76489145445506,-0.14138409675730612
2016-05-09,35.86,42.41489145445506,-0.15454221924612666
2016-05-10,36.51,42.30489145445506,-0.13697922994776557
2016-05-11,36.4,41.82489145445506,-0.12970485435359624
2016-05-12,35.92,41.884891454455065,-0.14241152948769575
2016-05-13,35.98,42.26489145445506,-0.1487024156025032
2016-05-16,36.36,41.354891454455064,-0.12078115257432209
2016-05-17,35.45,41.774891454455066,-0.15140413856851676
2016-05-18,35.87,41.594891454455066,-0.13763448477137208
2016-05-19,35.69,42.354891454455064,-0.1573582466058716
2016-05-20,36.45,42.50489145445506,-0.14245163902942815
2016-05-23,36.6,43.384891454455065,-0.15638834688748182
2016-05-24,37.48,43.44489145445506,-0.13729787910065994
2016-05-25,37.54,43.384891454455065,-0.13472181809169592
2016-05-26,37.48,43.594891454455066,-0.14026623878266764
2016-05-27,37.69,43.86489145445506,-0.1407706995209701
2016-05-31,37.96,44.18489145445506,-0.1408828051749671
2016-06-01,38.28,44.08489145445506,-0.13167530332817545
2016-06-02,38.18,43.79489145445506,-0.12820882226170893
2016-06-03,37.89,43.58489145445506,-0.13066205431315703
2016-06-06,37.68,43.48489145445506,-0.13349214543940968
2016-06-07,37.58,43.774891454455066,-0.14151700320948712
2016-06-08,37.87,43.76489145445506,-0.13469452930300807
2016-06-09,37.86,43.534891454455064,-0.13035271858646924
2016-06-10,37.63,43.29489145445506,-0.1308443390004651
2016-06-13,37.39,43.25489145445506,-0.13558909194421298
2016-06-14,37.35,42.96489145445506,-0.13068557290333505
2016-06-15,37.06,42.98489145445506,-0.13783660383864915
2016-06-16,37.08,42.33489145445506,-0.1241267255901295
2016-06-17,36.43,42.91489145445506,-0.1511105174607602
2016-06-20,37.01,43.344891454455066,-0.1461508205900457
2016-06-21,37.44,43.05489145445506,-0.13041239368573687
2016-06-22,37.15,43.79489145445506,-0.1517275470671159
2016-06-23,37.89,41.00489145445506,-0.07596389952439775
2016-06-24,35.1,41.112475723627625,-0.14624455515755308
2016-06-27,33.84,41.70247572362762,-0.1885373850639982
2016-06-28,34.43,42.31247572362762,-0.18629199990833878
2016-06-29,35.04,42.96247572362762,-0.18440454350424174
2016-06-30,35.69,42.77247572362762,-0.16558489083939665
2016-07-01,35.5,42.59247572362762,-0.16651945215978992
2016-07-05,35.32,42.862475723627625,-0.17596920374503455
2016-07-06,35.59,43.49247572362762,-0.18169753715203052
2016-07-07,36.22,44.15247572362762,-0.1796609497795988
2016-07-08,36.88,44.41247572362762,-0.16960269836117947
2016-07-11,37.14,45.00247572362762,-0.1747120707739105
2016-07-12,37.73,45.00247572362762,-0.16160168094506322
2016-07-13,37.73,45.22247572362762,-0.1656803526064582
2016-07-14,37.95,45.05247572362762,-0.15764895512507315
2016-07-15,37.78,45.39247572362762,-0.16770347072444836
2016-07-18,38.12,45.082475723627624,-0.1544386285773256
2016-07-19,37.81,45.512475723627624,-0.16923877686638156
2016-07-20,38.24,44.98247572362762,-0.14989116572981442
2016-07-21,37.71,45.62247572362762,-0.17343372094841836
2016-07-22,38.35,46.09247572362762,-0.16797699845961456
2016-07-25,38.82,48.18247572362761,-0.19431288208041297
2016-07-26,40.91,48.512475723627624,-0.15671176558661792
2016-07-27,41.24,47.94247572362762,-0.1398024533039378
2016-07-28,40.67,48.05247572362762,-0.1536336185067282
2016-07-29,40.78,48.362475723627625,-0.15678427562225028
2016-08-01,41.09,47.44247572362762,-0.13389848709905994
2016-08-02,40.17,47.78247572362762,-0.15931522191646041
2016-08-03,40.51,48.10247572362762,-0.15783960408296094
2016-08-04,40.83,48.00247572362762,-0.14941887091246853
2016-08-05,40.73,47.82247572362762,-0.1483084180880968
2016-08-08,40.55,48.16247572362762,-0.15805823121117268
2016-08-09,40.89,48.19247572362762,-0.1515272999358983
2016-08-10,40.92,48.02247572362762,-0.14789899139108975
2016-08-11,40.75,48.18247572362761,-0.15425682495561122
2016-08-12,40.91,48.262475723627624,-0.1523435259668644
2016-08-15,40.99,47.582475723627624,-0.138548396723167
2016-08-16,40.31,47.79247572362762,-0.15656179367850642
2016-08-17,40.52,47.97247572362762,-0.15534899150424897
2016-08-18,40.7,48.262475723627624,-0.1566947325067557
2016-08-19,40.99,48.21247572362762,-0.1498051202562095
2016-08-22,40.94,48.24247572362762,-0.15137025233659607
2016-08-23,40.97,48.14247572362762,-0.1489843556198227
2016-08-24,40.87,48.18247572362761,-0.15176629290640076
2016-08-25,40.91,48.35247572362762,-0.15392129590565784
2016-08-26,41.08,48.10247572362762,-0.14598990214090435
2016-08-29,40.83,48.16247572362762,-0.15224457658081825
2016-08-30,40.89,47.99247572362762,-0.14799144275299247
2016-08-31,40.72,48.47247572362762,-0.15993562548423168
2016-09-01,41.2,48.39247572362762,-0.14862797606603728
2016-09-02,41.12,47.82247572362762,-0.1401532568569246
2016-09-06,40.55,46.90247572362762,-0.13544009405941648
2016-09-07,39.63,46.92247572362762,-0.155415408312642
2016-09-08,39.65,45.53247572362762,-0.12919296897741717
2016-09-09,38.26,45.98247572362762,-0.16794388736358334
2016-09-12,38.71,45.44247572362762,-0.148153805804359
2016-09-13,38.17,45.77247572362762,-0.1660927359387564
2016-09-14,38.5,46.262475723627624,-0.16779205181323875
2016-09-15,38.99,46.082475723627624,-0.15390830488716856
2016-09-16,38.81,45.95247572362762,-0.15543179363359383
2016-09-19,38.68,45.93247572362761,-0.15789429177005898
2016-09-20,38.66,46.09247572362762,-0.161251388799184
2016-09-21,38.82,46.52247572362762,-0.1655646137446577
2016-09-22,39.25,46.27247572362762,-0.15176356168126548
2016-09-23,39.0,45.89969331956448,-0.15032112026385858
2016-09-26,38.65,46.47969331956448,-0.16845406585909561
2016-09-27,39.23,46.53969331956448,-0.15706363317378402
2016-09-28,39.29,46.73969331956448,-0.15938686778773026
2016-09-29,39.49,47.17969331956448,-0.16298735278925003
2016-09-30,39.93,47.00969331956448,-0.1506007127389204
2016-10-03,39.76,46.87969331956448,-0.15187158480393037
2016-10-04,39.63,46.99969331956448,-0.1568030086804142
2016-10-05,39.75,47.31969331956448,-0.1599691965128347
2016-10-06,40.07,47.44969331956448,-0.15552668106543233
2016-10-07,40.2,45.91969331956448,-0.1245586132241775
2016-10-10,38.67,45.30969331956448,-0.14654023969518892
2016-10-11,38.06,45.119693319564476,-0.15646589770820318
2016-10-12,37.87,44.82969331956448,-0.15524739975250168
2016-10-13,37.58,45.44969331956448,-0.17315173645356285
2016-10-14,38.2,45.44969331956448,-0.15951028026945435
2016-10-17,38.2,46.14969331956448,-0.17225885477757485
2016-10-18,38.9,46.35969331956448,-0.16090903078550733
2016-10-19,39.11,46.34969331956448,-0.15619722162236105
2016-10-20,39.1,47.07969331956448,-0.16949331562974368
2016-10-21,39.83,47.619693319564476,-0.1635813415951609
2016-10-24,40.37,47.27969331956448,-0.14614505370967013
2016-10-25,40.03,47.14969331956448,-0.15100190093092725
2016-10-26,39.9,46.869693319564476,-0.1487036254332641
2016-10-27,39.62,46.67969331956448,-0.15123692589911697
2016-10-28,39.43,46.87969331956448,-0.15891088000047715
2016-10-31,39.63,46.66969331956448,-0.15084078807548873
2016-11-01,39.42,46.44969331956448,-0.15133992965683574
2016-11-02,39.2,46.42969331956448,-0.1557127088866218
2016-11-03,39.18,46.19969331956448,-0.1519424224530903
2016-11-04,38.95,47.03969331956448,-0.1719758941583035
2016-11-07,39.79,46.94969331956448,-0.1524971264632512
2016-11-08,39.7,46.75969331956448,-0.1509781783921723
2016-11-09,39.51,46.00969331956448,-0.14126791227275248
2016-11-10,38.76,46.189693319564476,-0.16085175686623354
2016-11-11,38.94,46.13969331956448,-0.15604120447223724
2016-11-14,38.89,46.659693319564475,-0.16651831091882963
2016-11-15,39.41,47.03969331956448,-0.16219691883899212
2016-11-16,39.79,46.98969331956448,-0.15321856370930687
2016-11-17,39.74,47.33969331956449,-0.16053533064236591
2016-11-18,40.09,47.56969331956448,-0.15723652598130633
2016-11-21,40.32,47.31969331956448,-0.14792347178358467
2016-11-22,40.07,47.20969331956448,-0.15123363058589645
2016-11-23,39.96,47.44969331956448,-0.15784492576427944
2016-11-25,40.2,47.17969331956448,-0.14793850549829957
2016-11-28,39.93,46.99969331956448,-0.15041998830706393
2016-11-29,39.75,46.51969331956448,-0.14552317172558393
2016-11-30,39.27,45.01969331956448,-0.127715070796935
2016-12-01,37.77,45.119693319564476,-0.16289324635940183
2016-12-02,37.87,45.48969331956448,-0.16750373026338605
2016-12-05,38.24,45.81969331956448,-0.1654243573107469
2016-12-06,38.57,46.619693319564476,-0.17266723022792452
2016-12-07,39.37,46.689693319564476,-0.15677321479636475
2016-12-08,39.44,46.39969331956448,-0.14999438189454406
2016-12-09,39.15,45.97969331956448,-0.14853716557214247
2016-12-12,38.73,46.189693319564476,-0.16150125241045477
2016-12-13,38.94,45.88969331956448,-0.151443446596353
2016-12-14,38.64,46.47969331956448,-0.1686692135781489
2016-12-15,39.23,46.07969331956448,-0.14864884781375576
2016-12-16,38.83,46.30969331956448,-0.16151463729094773
2016-12-19,39.06,46.49969331956448,-0.15999445992978767
2016-12-20,39.25,46.42969331956448,-0.15463581183163033
2016-12-21,39.18,46.409693319564475,-0.15577981241510863
2016-12-22,39.16,46.50969331956448,-0.15802497920305147
2016-12-23,39.26,45.25175333952921,-0.13240930786863403
2016-12-27,39.4,44.811753339529204,-0.12076638239359871
2016-12-28,38.96,44.87175333952921,-0.13174776779496422
2016-12-29,39.02,44.421753339529204,-0.12160153378552907
2016-12-30,38.57,44.47175333952921,-0.1327079077469916
2017-01-03,38.62,44.881753339529205,-0.1395166826964005
2017-01-04,39.03,44.29175333952921,-0.11879758516656491
2017-01-05,38.44,45.591753339529205,-0.1568650647468839
2017-01-06,39.74,46.50175333952921,-0.14540856750408426
2017-01-09,40.65,46.741753339529204,-0.13032787399477908
2017-01-10,40.89,46.551753339529206,-0.12162277322262649
2017-01-11,40.7,46.32175333952921,-0.121363137926211
2017-01-12,40.47,47.32175333952921,-0.14479077498182524
2017-01-13,41.47,46.58175333952921,-0.10973724630479686
2017-01-17,40.73,47.07175333952921,-0.13472524156442733
2017-01-18,41.22,46.43175333952921,-0.11224545628114879
2017-01-19,40.58,47.241753339529204,-0.1410141002102695
2017-01-20,41.39,47.241753339529204,-0.12386825055946415
2017-01-23,41.39,47.881753339529205,-0.13557885596828967
2017-01-24,42.03,48.08175333952921,-0.12586382399149965
2017-01-25,42.23,47.82175333952921,-0.11692907409371578
2017-01-26,41.97,50.561753339529204,-0.16992593753294882
2017-01-27,44.71,50.86175333952921,-0.12095047723705055
2017-01-30,45.01,50.33175333952921,-0.10573351783772744
2017-01-31,44.48,50.61175333952921,-0.121152754744423
2017-02-01,44.76,50.39175333952921,-0.11175942423720842
2017-02-02,44.54,50.521753339529205,-0.11839955947944047
2017-02-03,44.67,50.691753339529214,-0.11879157738332702
2017-02-06,44.84,51.32175333952921,-0.12629641268582315
2017-02-07,45.47,50.991753339529204,-0.10828718327770659
2017-02-08,45.14,50.731753339529206,-0.11022196102913362
2017-02-09,44.88,50.921753339529204,-0.11864778691426459
2017-02-10,45.07,50.881753339529205,-0.11422077578081702
2017-02-13,45.03,50.481753339529206,-0.10799453225924838
2017-02-14,44.63,50.8517533395292,-0.12235081252729929
2017-02-15,45.0,50.881753339529205,-0.1155965145359833
2017-02-16,45.03,50.9617533395292,-0.11639617852253437
2017-02-17,45.11,51.22175333952921,-0.11931948715259233
2017-02-21,45.37,51.201753339529205,-0.11389753200164199
2017-02-22,45.35,50.7117533395292,-0.10572999327455279
2017-02-23,44.86,50.911753339529206,-0.11886750980996896
2017-02-24,45.06,50.811753339529204,-0.11319730104756298
2017-02-27,44.96,50.15175333952921,-0.10352087402370258
2017-02-28,44.3,50.491753339529204,-0.12262900236189223
2017-03-01,44.64,50.0317533395292,-0.10776662778414514
2017-03-02,44.18,50.171753339529204,-0.119424834507596
2017-03-03,44.32,50.491753339529204,-0.12223289807401949
2017-03-06,44.64,50.58175333952921,-0.11746831509863409
2017-03-07,44.73,50.691753339529214,-0.11760795290701198
2017-03-08,44.84,50.68175333952921,-0.11526344205958894
2017-03-09,44.83,50.87175333952921,-0.118764401517778
2017-03-10,45.02,51.631753339529205,-0.12805595223641675
2017-03-13,45.78,51.421753339529204,-0.1097153047714583
2017-03-14,45.57,51.8517533395292,-0.12114833028684313
2017-03-15,46.0,51.2117533395292,-0.10176869565421354
2017-03-16,45.36,51.47175333952921,-0.11873994847646874
2017-03-17,45.62,51.65175333952921,-0.11677732021757126
2017-03-20,45.8,50.8517533395292,-0.09934275630182188
2017-03-21,45.0,51.43175333952921,-0.1250541333302343
2017-03-22,45.58,50.991753339529204,-0.10612997171317062
2017-03-23,45.14,51.08175333952921,-0.11631850809888367
2017-03-24,45.23,50.83835275789445,-0.11031735793256114
2017-03-27,45.09,50.668352757894446,-0.11009540382236527
2017-03-28,44.92,50.51835275789445,-0.11081819679917404
2017-03-29,44.77,50.668352757894446,-0.11641098312546672
2017-03-30,44.92,50.708352757894446,-0.11414988740673093
2017-03-31,44.96,50.248352757894445,-0.10524430091021442
2017-04-03,44.5,50.278352757894446,-0.11492724882453831
2017-04-04,44.53,50.11835275789444,-0.11150312111992122
2017-04-05,44.37,50.23835275789445,-0.11681021442273098
2017-04-06,44.49,50.76835275789445,-0.12366666273051696
2017-04-07,45.02,50.418352757894446,-0.10707118465010101
2017-04-10,44.67,50.05835275789445,-0.10764143166985607
2017-04-11,44.31,49.43835275789444,-0.10373227407087371
2017-04-12,43.69,49.51835275789445,-0.11770086106035238
2017-04-13,43.77,49.858352757894444,-0.12211299453591407
2017-04-17,44.11,50.168352757894446,-0.1207604480683514
2017-04-18,44.42,50.33835275789445,-0.11757144272001008
2017-04-19,44.59,51.19835275789445,-0.12907354244664604
2017-04-20,45.45,50.668352757894446,-0.10299037710637615
2017-04-21,44.92,50.498352757894445,-0.11046603410291189
2017-04-24,44.75,50.86835275789444,-0.12027817741640778
2017-04-25,45.12,50.46835275789444,-0.10597438722740637
2017-04-26,44.72,50.82835275789444,-0.12017609122589012
2017-04-27,45.08,49.89835275789444,-0.09656336314893943
2017-04-28,44.15,50.458352757894446,-0.12502098092981195
2017-05-01,44.71,50.82835275789444,-0.12037283181371972
2017-05-02,45.08,50.638352757894445,-0.10976567078454003
2017-05-03,44.89,51.12835275789445,-0.12201356823355158
2017-05-04,45.38,51.25835275789444,-0.11468087524504189
2017-05-05,45.51,51.43835275789444,-0.11525160585521665
2017-05-08,45.69,51.64835275789444,-0.11536384879155148
2017-05-09,45.9,51.86835275789444,-0.11506732796687957
2017-05-10,46.12,51.46835275789444,-0.10391536684791403
2017-05-11,45.72,51.778352757894446,-0.11700551360183531
2017-05-12,46.03,52.568352757894445,-0.12437811753408134
2017-05-15,46.82,52.68835275789444,-0.1113785580820833
2017-05-16,46.94,51.25835275789444,-0.0842468110181196
2017-05-17,45.51,52.19835275789445,-0.12813340660224004
2017-05-18,46.45,52.598352757894446,-0.1168924963524004
2017-05-19,46.85,52.43835275789444,-0.10656995241051181
2017-05-22,46.69,52.58835275789445,-0.1121608198121209
