date,COST,dcf,Deviation
2016-03-04,150.9,156.3995670926047,-0.03516356979011581
2016-03-07,148.17,159.1795670926047,-0.06916444926753551
2016-03-08,150.95,161.2795670926047,-0.0640475869250915
2016-03-09,153.05,161.09956709260473,-0.04996641044961714
2016-03-10,152.87,160.9395670926047,-0.05014035540409689
2016-03-11,152.71,160.8995670926047,-0.05089862726536265
2016-03-14,152.67,162.4095670926047,-0.05996917094823173
2016-03-15,154.18,162.28956709260473,-0.049969737660198965
2016-03-16,154.06,162.06956709260473,-0.04942054968301457
2016-03-17,153.84,161.3795670926047,-0.046719465347668576
2016-03-18,153.15,162.16956709260472,-0.055618124006301506
2016-03-21,153.94,160.45956709260471,-0.04063059131177971
2016-03-22,152.23,161.73956709260472,-0.05879555178455487
2016-03-23,153.51,159.6595670926047,-0.03851674662901894
2016-03-24,151.43,160.8995670926047,-0.05885390037845506
2016-03-28,152.67,163.48956709260472,-0.06617894514624434
2016-03-29,155.26,165.82956709260472,-0.06373753051349607
2016-03-30,157.6,165.8095670926047,-0.04951202295835966
2016-03-31,157.58,166.47956709260473,-0.0534574137116437
2016-04-01,158.25,165.95956709260471,-0.04645449025727344
2016-04-04,157.73,164.2195670926047,-0.03951762391959779
2016-04-05,155.99,164.9995670926047,-0.05460358018726286
2016-04-06,156.77,160.25956709260473,-0.021774469730024282
2016-04-07,152.03,159.8795670926047,-0.049096749730740186
2016-04-08,151.65,157.2795670926047,-0.03579337861026832
2016-04-11,149.05,158.7495670926047,-0.061099801846681956
2016-04-12,150.52,160.10956709260472,-0.05989377940831142
2016-04-13,151.88,159.6295670926047,-0.04854719106084526
2016-04-14,151.4,161.3995670926047,-0.061955352624132765
2016-04-15,153.17,161.5295670926047,-0.0517525505891574
2016-04-18,153.3,161.9095670926047,-0.05317515973395459
2016-04-19,153.68,160.9695670926047,-0.045285374274573686
2016-04-20,152.74,159.6495670926047,-0.04327958552243871
2016-04-21,151.42,158.1495670926047,-0.04255191598889563
2016-04-22,149.92,159.73956709260472,-0.06147235322675004
2016-04-25,151.51,160.82956709260472,-0.05794685182009207
2016-04-26,152.6,159.9995670926047,-0.04624741945909128
2016-04-27,151.77,159.66956709260472,-0.049474469283323996
2016-04-28,151.44,156.35956709260472,-0.03146316649553704
2016-04-29,148.13,159.1595670926047,-0.06929880053133919
2016-05-02,150.93,159.63956709260472,-0.054557696761683205
2016-05-03,151.41,159.73956709260472,-0.052144670504683854
2016-05-04,151.51,156.06956709260473,-0.02921496597667428
2016-05-05,147.84,154.66956709260472,-0.0441558557444961
2016-05-06,146.44,159.6567745246657,-0.08278242225558563
2016-05-09,148.59,160.6267745246657,-0.07493628979530653
2016-05-10,149.56,158.1867745246657,-0.054535371560538115
2016-05-11,147.12,157.78677452466573,-0.0676024626068914
2016-05-12,146.72,155.56677452466573,-0.05686802051207307
2016-05-13,144.5,156.85677452466572,-0.07877743605344012
2016-05-16,145.79,154.66677452466573,-0.05739289871368003
2016-05-17,143.6,152.35677452466572,-0.05747545228616047
2016-05-18,141.29,153.7667745246657,-0.08114090032280874
2016-05-19,142.7,153.75677452466573,-0.07191081211769312
2016-05-20,142.69,153.0767745246657,-0.06785336676265052
2016-05-23,142.01,153.63677452466573,-0.07567702824169287
2016-05-24,142.57,155.60677452466572,-0.0837802503425018
2016-05-25,144.54,160.7767745246657,-0.10098955258102116
2016-05-26,149.71,160.14677452466572,-0.06517005762771855
2016-05-27,149.08,159.8367745246657,-0.06729849596036319
2016-05-31,148.77,163.5867745246657,-0.09057440350981194
2016-06-01,152.52,162.57677452466572,-0.06185861759202216
2016-06-02,151.51,162.7767745246657,-0.06921610627539776
2016-06-03,151.71,163.3067745246657,-0.07101220729158508
2016-06-06,152.24,163.6867745246657,-0.06993096759286932
2016-06-07,152.62,164.4367745246657,-0.07186211575132284
2016-06-08,153.37,165.11677452466571,-0.07114222378969093
2016-06-09,154.05,165.9367745246657,-0.0716343592836245
2016-06-10,154.87,166.01677452466572,-0.06714245928811002
2016-06-13,154.95,166.9367745246657,-0.07180427775004494
2016-06-14,155.87,165.92677452466572,-0.06060971505940249
2016-06-15,154.86,167.48677452466572,-0.07538968112856081
2016-06-16,156.42,166.95677452466572,-0.06311079352523707
2016-06-17,155.89,167.54677452466572,-0.06957325533562964
2016-06-20,156.48,168.26677452466572,-0.07004813967559553
2016-06-21,157.2,169.1867745246657,-0.0708493589900443
2016-06-22,158.12,168.09677452466573,-0.059351373950377484
2016-06-23,157.03,166.6267745246657,-0.05759443253968222
2016-06-24,155.56,165.32677452466572,-0.05907557655283824
2016-06-27,154.26,166.66677452466573,-0.07444059897391009
2016-06-28,155.6,168.14677452466572,-0.07461799109815936
2016-06-29,157.08,168.10677452466572,-0.06559387363087965
2016-06-30,157.04,167.17677452466572,-0.060635064610426004
2016-07-01,156.11,166.31677452466573,-0.06136948334788683
2016-07-05,155.25,167.07677452466572,-0.07078646663076271
2016-07-06,156.01,174.76677452466572,-0.10732460203422989
2016-07-07,163.7,176.50677452466573,-0.072556844116349
2016-07-08,165.44,177.78677452466573,-0.06944709221299683
2016-07-11,166.72,177.34677452466573,-0.059920878477481065
2016-07-12,166.28,177.84677452466573,-0.06503786506997644
2016-07-13,166.78,178.00677452466573,-0.06306936662744866
2016-07-14,166.94,177.47677452466573,-0.059369878413027655
2016-07-15,166.41,178.57677452466572,-0.06813189765047079
2016-07-18,167.51,179.1867745246657,-0.06516538151680595
2016-07-19,168.12,179.10677452466572,-0.061342037752752154
2016-07-20,168.04,178.11677452466571,-0.05657397823173749
2016-07-21,167.05,178.53677452466573,-0.0643384230237607
2016-07-22,167.47,179.03677452466573,-0.06460557924691712
2016-07-25,167.97,178.63677452466573,-0.05971208645615622
2016-07-26,167.57,177.2167745246657,-0.054434883777455534
2016-07-27,166.15,177.41677452466573,-0.06350456181413289
2016-07-28,166.35,178.28677452466573,-0.06695266408005096
2016-07-29,167.22,178.6267745246657,-0.06385814531455136
2016-08-01,167.56,177.56677452466573,-0.056354994066053155
2016-08-02,166.5,177.1867745246657,-0.06031361287169901
2016-08-03,166.12,177.61677452466571,-0.06472797716000156
2016-08-04,166.55,178.76677452466572,-0.06833917855904525
2016-08-05,167.7,178.4667745246657,-0.06032929408480825
2016-08-08,167.4,178.92677452466572,-0.0644217421081198
2016-08-09,167.86,179.35677452466572,-0.06410002942534321
2016-08-10,168.29,178.94677452466573,-0.05955276116584496
2016-08-11,167.88,180.10677452466572,-0.06788625556664596
2016-08-12,169.04,179.79677452466572,-0.0598274054309581
2016-08-15,168.73,179.47677452466573,-0.05987835781609052
2016-08-16,168.41,179.0267745246657,-0.059302719120390424
2016-08-17,167.96,178.81677452466573,-0.06071451939296757
2016-08-18,167.75,179.0867745246657,-0.06330324813072274
2016-08-19,168.02,179.00677452466573,-0.06137630575066211
2016-08-22,167.94,178.42677452466572,-0.05877354759454012
2016-08-23,167.36,178.63677452466573,-0.0631268368714788
2016-08-24,167.57,175.92677452466572,-0.04750143659056327
2016-08-25,164.86,174.9967745246657,-0.05792549349666398
2016-08-26,163.93,171.6375647629645,-0.04490604823954958
2016-08-29,163.98,169.6175647629645,-0.03323691606375101
2016-08-30,161.96,169.7475647629645,-0.04587732833657454
2016-08-31,162.09,163.8675647629645,-0.010847569288868986
2016-09-01,156.21,165.6375647629645,-0.056916827873289555
2016-09-02,157.98,165.71756476296449,-0.046691277258581465
2016-09-06,158.06,163.2975647629645,-0.032073746908394596
2016-09-07,155.64,161.12756476296448,-0.03405726866807224
2016-09-08,153.47,158.3575647629645,-0.030864106620232423
2016-09-09,150.7,159.34756476296448,-0.0542685718217788
2016-09-12,151.69,158.3975647629645,-0.04234638817207881
2016-09-13,150.74,158.34756476296448,-0.04804345917382735
2016-09-14,150.69,160.3275647629645,-0.06011171427204742
2016-09-15,152.67,160.00756476296448,-0.045857611631264894
2016-09-16,152.35,159.4475647629645,-0.044513472335032445
2016-09-19,151.79,159.8275647629645,-0.050288977216694675
2016-09-20,152.17,160.3575647629645,-0.05105817598980822
2016-09-21,152.7,160.8075647629645,-0.05041780699132725
2016-09-22,153.15,160.18756476296448,-0.04393327767594335
2016-09-23,152.53,158.84756476296448,-0.03977124088991657
2016-09-26,151.19,158.1075647629645,-0.04375226937012999
2016-09-27,150.45,157.06756476296448,-0.04213196259171181
2016-09-28,149.41,155.1475647629645,-0.03698133948625226
2016-09-29,147.49,160.1675647629645,-0.07915188560009823
2016-09-30,152.51,158.6675647629645,-0.038807961615616726
2016-10-03,151.01,158.1375647629645,-0.04507192692418249
2016-10-04,150.48,157.6375647629645,-0.04540519750940808
2016-10-05,149.98,157.12756476296448,-0.045488929798835676
2016-10-06,149.47,157.6475647629645,-0.05187244582724826
2016-10-07,149.99,157.93756476296448,-0.050320927607642396
2016-10-10,150.28,158.6675647629645,-0.052862503911841
2016-10-11,151.01,158.1175647629645,-0.044951139828263376
2016-10-12,150.46,157.87756476296448,-0.0469830198743002
2016-10-13,150.22,157.8075647629645,-0.04808112193076053
2016-10-14,150.15,156.3575647629645,-0.039701083681976335
2016-10-17,148.7,156.7675647629645,-0.05146195117059338
2016-10-18,149.11,157.1075647629645,-0.050905026597737546
2016-10-19,149.45,157.6975647629645,-0.05229988665558305
2016-10-20,150.04,156.62756476296448,-0.042058783030521574
2016-10-21,148.97,159.7775647629645,-0.06764131609464619
2016-10-24,152.12,158.6475647629645,-0.041145067513121525
2016-10-25,150.99,158.6375647629645,-0.04820777962893874
2016-10-26,150.98,158.5175647629645,-0.047550344179432935
2016-10-27,150.86,157.4175647629645,-0.041657135103307597
2016-10-28,149.76,155.5275647629645,-0.03708387495010734
2016-10-31,147.87,154.31756476296448,-0.041781146383874646
2016-11-01,146.66,153.9275647629645,-0.047214186582864026
2016-11-02,146.27,152.1075647629645,-0.03837787273802862
2016-11-03,144.45,149.89756476296452,-0.036341916371882776
2016-11-04,142.24,151.1975647629645,-0.05924410738365693
2016-11-07,143.54,153.7475647629645,-0.06639171669939414
2016-11-08,146.09,154.4475647629645,-0.054112635416370014
2016-11-09,146.79,154.3575647629645,-0.0490261994906791
2016-11-10,146.7,157.0175647629645,-0.06570962158622207
2016-11-11,149.36,159.65756476296448,-0.06449781930629306
2016-11-14,152.0,158.8075647629645,-0.042866753691018666
2016-11-15,151.15,159.7975647629645,-0.05411574810787545
2016-11-16,152.14,158.8575647629645,-0.042286716235314104
2016-11-17,151.2,158.0175647629645,-0.04314434773875453
2016-11-18,150.36,162.0774399863799,-0.07229531751836993
2016-11-21,151.17,163.5774399863799,-0.07585055731042734
2016-11-22,152.67,162.5074399863799,-0.060535320642577384
2016-11-23,151.6,162.7874399863799,-0.06872422090620711
2016-11-25,151.88,162.1574399863799,-0.06337939219590005
2016-11-28,151.25,162.3874399863799,-0.06858559989192536
2016-11-29,151.48,161.01743998637988,-0.05923234146056877
2016-11-30,150.11,162.64743998637988,-0.07708353717359306
2016-12-01,151.74,162.99743998637987,-0.06906513370590694
2016-12-02,152.09,162.67743998637988,-0.06508241085713118
2016-12-05,151.77,161.9174399863799,-0.0626704571615847
2016-12-06,151.01,164.7574399863799,-0.08344048066974319
2016-12-07,153.85,168.49743998637987,-0.08692974793898278
2016-12-08,157.59,170.6074399863799,-0.07630054109843687
2016-12-09,159.7,171.23743998637988,-0.06737685395961057
2016-12-12,160.33,170.67743998637988,-0.06062570417745661
2016-12-13,159.77,169.89743998637988,-0.05960913823770242
2016-12-14,158.99,171.01743998637988,-0.07032873365042625
2016-12-15,160.11,171.3174399863799,-0.06541914230840074
2016-12-16,160.41,174.36743998637988,-0.08004613698216889
2016-12-19,163.46,174.76743998637988,-0.06469992343688902
2016-12-20,163.86,173.9474399863799,-0.05799131040485406
2016-12-21,163.04,172.9774399863799,-0.057449341296543444
2016-12-22,162.07,172.98743998637988,-0.06311117146562473
2016-12-23,162.08,172.95743998637988,-0.0628908475243184
2016-12-27,162.05,171.9174399863799,-0.057396387400612925
2016-12-28,161.01,172.0374399863799,-0.06409907045380903
2016-12-29,161.13,171.01743998637988,-0.05781538998108815
2016-12-30,160.11,170.6374399863799,-0.06169478390686223
2017-01-03,159.73,170.6674399863799,-0.06408627203438899
2017-01-04,159.76,173.8174399863799,-0.08087473838920556
2017-01-05,162.91,173.73743998637988,-0.06232070639022136
2017-01-06,162.83,171.8774399863799,-0.052638903553001715
2017-01-09,160.97,172.5674399863799,-0.06720526182282849
2017-01-10,161.66,172.4474399863799,-0.06255494420347385
2017-01-11,161.54,172.77743998637987,-0.0650399727375619
2017-01-12,161.87,172.76743998637988,-0.06307577392614594
2017-01-13,161.86,174.7174399863799,-0.07358990600699156
2017-01-17,163.81,175.17743998637988,-0.06489100415706328
2017-01-18,164.27,174.6074399863799,-0.059203891811175025
2017-01-19,163.7,175.14743998637988,-0.0653588769968324
2017-01-20,164.24,173.9174399863799,-0.05564387324892639
2017-01-23,163.01,174.5774399863799,-0.06625964951303187
2017-01-24,163.67,175.04743998637989,-0.06499632320966908
2017-01-25,164.14,174.9774399863799,-0.061936212961073656
2017-01-26,164.07,172.9674399863799,-0.051439970361361276
2017-01-27,162.06,174.1574399863799,-0.06946266543264523
2017-01-30,163.25,174.8574399863799,-0.06638230542139945
2017-01-31,163.95,172.76743998637988,-0.051036468370863286
2017-02-01,161.86,179.05743998637988,-0.0960442637160902
2017-02-02,168.15,179.2274399863799,-0.06180660722053333
2017-02-03,168.32,177.9374399863799,-0.054049558019470645
2017-02-06,167.03,178.42743998637988,-0.06387717039066354
2017-02-07,167.52,179.3274399863799,-0.06584290718295349
2017-02-08,168.42,181.86743998637988,-0.07394088786528785
2017-02-09,170.96,182.9074399863799,-0.06531959545915433
2017-02-10,172.0,182.7279177788673,-0.058709790541421
2017-02-13,171.96,184.39791777886728,-0.06745150882768103
2017-02-14,173.63,185.7679177788673,-0.06533914964432075
2017-02-15,175.0,186.5179177788673,-0.06175233948581149
2017-02-16,175.75,186.62791777886727,-0.05828665886824258
2017-02-17,175.86,187.70791777886728,-0.0631189025964527
2017-02-21,176.94,187.27791777886728,-0.0552009436108426
2017-02-22,176.51,186.61791777886728,-0.05416370463871889
2017-02-23,175.85,188.3279177788673,-0.06625633589555602
2017-02-24,177.56,188.3879177788673,-0.05747671032479518
2017-02-27,177.62,187.9479177788673,-0.05495095609954426
2017-02-28,177.18,188.62791777886727,-0.06069047420800089
2017-03-01,177.86,188.74791777886728,-0.05768496896280095
2017-03-02,177.98,181.02791777886728,-0.01683672781670309
2017-03-03,170.26,177.49791777886728,-0.04077747992449421
2017-03-06,166.73,177.7679177788673,-0.06209173126839351
2017-03-07,167.0,177.00791777886727,-0.056539379167037995
2017-03-08,166.24,176.53791777886727,-0.058332611534290923
2017-03-09,165.77,176.1379177788673,-0.058862497692766524
2017-03-10,165.37,175.31791777886727,-0.0567421624948502
2017-03-13,164.55,176.00791777886727,-0.06509887693383631
2017-03-14,165.24,177.30791777886728,-0.06806192261486022
2017-03-15,166.54,177.8279177788673,-0.06347663471437626
2017-03-16,167.06,178.5779177788673,-0.06449799573276416
2017-03-17,167.81,178.20791777886728,-0.058347114474283535
2017-03-20,167.44,177.5479177788673,-0.056930646697059606
2017-03-21,166.78,178.4479177788673,-0.0653855641696317
2017-03-22,167.68,177.6679177788673,-0.056216777366067006
2017-03-23,166.9,176.78791777886727,-0.05593095898801992
2017-03-24,166.02,176.9179177788673,-0.06159872281839074
2017-03-27,166.15,177.53791777886727,-0.06414358082678151
2017-03-28,166.77,178.1979177788673,-0.06413047874694378
2017-03-29,167.43,178.65791777886727,-0.06284590080560859
2017-03-30,167.89,178.45791777886728,-0.05921798209011009
2017-03-31,167.69,177.46791777886727,-0.0550968191955179
2017-04-03,166.7,178.0179177788673,-0.06357740793781408
2017-04-04,167.25,177.7679177788673,-0.05916656903160078
2017-04-05,167.0,180.78791777886727,-0.07626570374980535
2017-04-06,170.02,181.3879177788673,-0.06267185774041506
2017-04-07,170.62,181.98791777886728,-0.06246523350347022
2017-04-10,171.22,181.39791777886728,-0.05610823929784381
2017-04-11,170.63,180.93791777886727,-0.05696936222878979
2017-04-12,170.17,179.6079177788673,-0.05254733697479441
2017-04-13,168.84,180.46791777886727,-0.06443204931923308
2017-04-17,169.7,180.89791777886728,-0.0619018610958022
2017-04-18,170.13,180.8279177788673,-0.059160764058289184
2017-04-19,170.06,180.9179177788673,-0.060015712717513825
2017-04-20,170.15,181.53791777886727,-0.06273024345657074
2017-04-21,170.77,183.09791777886727,-0.06732964486115045
2017-04-24,172.33,183.4479177788673,-0.06060530919881624
2017-04-25,172.68,187.56791777886727,-0.07937347684596752
2017-04-26,176.8,188.21791777886727,-0.06066328813754018
2017-04-27,177.45,188.28791777886727,-0.05756034644557362
2017-04-28,177.52,188.62791777886727,-0.05888798386614924
2017-05-01,177.86,189.3579177788673,-0.060720554565320994
2017-05-02,178.59,190.58791777886728,-0.06295214260532533
2017-05-03,179.82,193.21791777886727,-0.06934096968274361
2017-05-04,182.45,190.96791777886727,-0.04460392027068483
2017-05-05,180.2,182.9362030198868,-0.014957143390525895
2017-05-08,172.64,182.97620301988678,-0.056489329482716455
2017-05-09,172.68,181.64620301988677,-0.04936080617608696
2017-05-10,171.35,181.5562030198868,-0.05621511603637619
2017-05-11,171.26,181.17620301988677,-0.05473237022633892
2017-05-12,170.88,181.8662030198868,-0.06040816181050135
2017-05-15,171.57,181.29620301988678,-0.05364813414663683
2017-05-16,171.0,179.44620301988678,-0.04706816236702849
2017-05-17,169.15,181.01620301988677,-0.06555326441458464
2017-05-18,170.72,181.9362030198868,-0.06164909915516259
2017-05-19,171.64,182.69620301988678,-0.060516873570072516
2017-05-22,172.4,182.76620301988677,-0.05671838036028365
2017-05-23,172.47,183.3062030198868,-0.05911531001878412
2017-05-24,173.01,185.0262030198868,-0.06494325032760517
2017-05-25,174.73,188.1562030198868,-0.0713566855856872
2017-05-26,177.86,189.2162030198868,-0.0600170748521639
2017-05-30,178.92,190.72620301988678,-0.06190131630028717
2017-05-31,180.43,190.92620301988677,-0.05497518336335161
2017-06-01,180.63,191.26620301988677,-0.05560942211406206
2017-06-02,180.97,192.3762030198868,-0.05929113289915422
2017-06-05,182.08,191.7462030198868,-0.050411444230185176
2017-06-06,181.45,192.4962030198868,-0.05738400470551419
2017-06-07,182.2,191.70620301988677,-0.04958735226163058
2017-06-08,181.41,190.67620301988677,-0.04859653629100402
2017-06-09,180.38,189.9362030198868,-0.05031269904287938
2017-06-12,179.64,190.8062030198868,-0.058521174066458514
2017-06-13,180.51,191.9662030198868,-0.05967822897814978
2017-06-14,181.67,190.35620301988678,-0.0456313105750451
2017-06-15,180.06,177.4062030198868,0.014958873674872253
2017-06-16,167.11,174.63620301988678,-0.043096465049859756
2017-06-19,164.34,173.19620301988678,-0.051133932877673316
2017-06-20,162.9,173.44620301988678,-0.06080388521781355
2017-06-21,163.15,170.0862030198868,-0.0407805153900449
2017-06-22,159.79,167.42620301988677,-0.045609366288858366
2017-06-23,157.13,170.4962030198868,-0.07839589846072847
2017-06-26,160.2,169.5562030198868,-0.05518054104331083
2017-06-27,159.26,170.4662030198868,-0.0657385617874029
2017-06-28,160.17,168.97620301988678,-0.052115048524616125
2017-06-29,158.68,170.22620301988678,-0.06782858816711013
2017-06-30,159.93,169.1162030198868,-0.054318881667456576
2017-07-03,158.82,168.31620301988679,-0.05641882866597703
2017-07-05,158.02,167.38620301988678,-0.05595564539315101
2017-07-06,157.09,164.4062030198868,-0.04450077238875105
2017-07-07,154.11,161.29620301988678,-0.04455283438383695
2017-07-10,151.0,161.4062030198868,-0.06447213815323227
2017-07-11,151.11,162.04620301988678,-0.06748817816203101
2017-07-12,151.75,163.89620301988677,-0.07410911782021568
2017-07-13,153.6,163.29620301988678,-0.05937800659520509
2017-07-14,153.0,163.13620301988678,-0.0621333758678394
2017-07-17,152.84,161.79620301988678,-0.055354840550775775
2017-07-18,151.5,161.53620301988678,-0.06212974449233044
2017-07-19,151.24,161.28620301988678,-0.0622880496396091
2017-07-20,150.99,160.73620301988677,-0.060634771985256686
2017-07-21,150.44,161.29620301988678,-0.06730600483229154
2017-07-24,151.0,163.4662030198868,-0.0762616540274701
2017-07-25,153.17,162.38620301988678,-0.056754840303508525
2017-07-26,152.09,162.81620301988679,-0.0658792111653449
2017-07-27,152.52,163.1862030198868,-0.06536216188930466
2017-07-28,152.89,168.8062030198868,-0.09428683742155941
2017-07-31,158.51,170.01620301988677,-0.06767709674436684
2017-08-01,159.72,171.57620301988678,-0.06910167500625108
2017-08-02,161.28,168.20620301988677,-0.04117685849592534
2017-08-03,157.91,166.73620301988677,-0.052935132622841774
2017-08-04,156.44,167.2462030198868,-0.06461254620292844
2017-08-07,156.95,168.04620301988678,-0.06603066787872414
2017-08-08,157.75,167.1562030198868,-0.05627193517172513
2017-08-09,156.86,166.9362030198868,-0.06035960347490599
2017-08-10,156.64,166.94620301988678,-0.06173367727721912
2017-08-11,156.65,168.20620301988677,-0.06870259724322114
2017-08-14,157.91,167.17620301988677,-0.055427763356872606
2017-08-15,156.88,170.0562030198868,-0.07748146075180773
2017-08-16,159.76,168.8662030198868,-0.053925550862385374
2017-08-17,158.57,167.3762030198868,-0.052613232114247954
2017-08-18,157.08,167.3662030198868,-0.0614592601988142
2017-08-21,157.07,168.9962030198868,-0.07057083417716414
2017-08-22,158.7,169.66620301988678,-0.06463398617225746
2017-08-23,159.37,161.6262030198868,-0.013959388872169298
2017-08-24,151.33,162.7462030198868,-0.07014727722091174
2017-08-25,152.45,162.8462030198868,-0.06384062279067826
2017-08-28,152.55,163.85620301988678,-0.06900076293428181
2017-08-29,153.56,164.73620301988677,-0.06784302912783291
2017-08-30,154.44,167.03620301988678,-0.07541001766178268
2017-08-31,156.74,168.53620301988678,-0.06999210145071832
2017-09-01,158.24,169.4498628602272,-0.06615445224333871
2017-09-05,159.14,169.1698628602272,-0.05928870952927445
2017-09-06,158.86,169.58986286022719,-0.06326948249890696
2017-09-07,159.28,167.6198628602272,-0.04975462166546174
2017-09-08,157.31,167.6698628602272,-0.06178726864507178
2017-09-11,157.36,170.3498628602272,-0.07625402593300257
2017-09-12,160.04,173.2998628602272,-0.07651398357378836
2017-09-13,162.99,172.6798628602272,-0.05611460826831027
2017-09-14,162.37,172.6098628602272,-0.05932374135838947
2017-09-15,162.3,171.2198628602272,-0.05209595844326076
2017-09-18,160.91,171.8698628602272,-0.06376838078436287
2017-09-19,161.56,173.1598628602272,-0.06698932806149482
2017-09-20,162.85,171.7898628602272,-0.05203952498350217
2017-09-21,161.48,171.5998628602272,-0.05897360692222764
2017-09-22,161.29,172.6398628602272,-0.06574300206329686
2017-09-25,162.33,174.3798628602272,-0.06910122913610539
2017-09-26,164.07,174.7298628602272,-0.06100767599614276
2017-09-27,164.42,174.2098628602272,-0.05619580142877356
2017-09-28,163.9,174.5998628602272,-0.0612821950999628
2017-09-29,164.29,176.1998628602272,-0.0675929178768706
2017-10-02,165.89,175.3898628602272,-0.05416426414448994
2017-10-03,165.08,175.5198628602272,-0.05947966623322187
2017-10-04,165.21,177.3798628602272,-0.06860904425107639
2017-10-05,167.07,167.3998628602272,-0.001970508545174998
2017-10-06,157.09,164.9198628602272,-0.04747677280609408
2017-10-09,154.61,167.1798628602272,-0.07518766103269492
2017-10-10,156.87,168.1798628602272,-0.06724861507127466
2017-10-11,157.87,167.5298628602272,-0.05766054299397705
2017-10-12,157.22,170.1598628602272,-0.07604532962544919
2017-10-13,159.85,169.1198628602272,-0.05481238397105648
2017-10-16,158.81,168.6898628602272,-0.058568207316722076
2017-10-17,158.38,167.8598628602272,-0.05647486360763232
2017-10-18,157.55,168.7698628602272,-0.06648025109506261
2017-10-19,158.46,171.0798628602272,-0.07376591639272978
2017-10-20,160.77,172.3498628602272,-0.06718811763498911
2017-10-23,162.04,172.5998628602272,-0.06118117758169184
2017-10-24,162.29,172.4898628602272,-0.059133114787692787
2017-10-25,162.18,172.7698628602272,-0.06129461866155739
2017-10-26,162.46,172.6898628602272,-0.059238351868442396
2017-10-27,162.38,170.5398628602272,-0.04784724652273786
2017-10-30,160.23,171.3898628602272,-0.06511390273605833
2017-10-31,161.08,172.9998628602272,-0.06890099600748056
2017-11-01,162.69,175.2598628602272,-0.0717212866373853
2017-11-02,164.95,176.7498628602272,-0.06676023771265094
2017-11-03,166.44,175.3598628602272,-0.05086604605374767
2017-11-06,165.05,176.58986286022719,-0.0653483879160216
2017-11-07,166.28,179.3598628602272,-0.07292525011808337
2017-11-08,169.05,179.4198628602272,-0.05779662683337117
2017-11-09,169.11,181.6698628602272,-0.06913564342749834
2017-11-10,171.36,181.7698628602272,-0.05726946533613164
2017-11-13,171.46,181.7498628602272,-0.05661551925428698
2017-11-14,171.44,179.30986286022718,-0.04388973776842253
2017-11-15,169.0,181.2898628602272,-0.06779123038833434
2017-11-16,170.98,181.2898628602272,-0.056869494507676976
2017-11-17,170.98,182.58986286022719,-0.0635843780063221
2017-11-20,172.28,183.7298628602272,-0.06231900836358706
2017-11-21,173.42,182.7898628602272,-0.051260298101935775
2017-11-22,172.48,181.9298628602272,-0.051942340370406015
2017-11-24,171.62,185.51458681050968,-0.07489754336515886
2017-11-27,172.61,186.55458681050968,-0.07474802441964978
2017-11-28,173.65,190.43458681050967,-0.0881383318630613
2017-11-29,177.53,197.33458681050968,-0.10036044431241553
2017-11-30,184.43,198.03458681050967,-0.06869803416474551
2017-12-01,185.13,202.46458681050967,-0.08561787067845816
2017-12-04,189.56,200.72458681050966,-0.055621421311228714
2017-12-05,187.82,200.12458681050967,-0.06148463318083164
2017-12-06,187.22,199.1045868105097,-0.05969017088401085
2017-12-07,186.2,200.97458681050966,-0.07351470175898411
2017-12-08,188.07,201.76458681050968,-0.06787408547254714
2017-12-11,188.86,201.20458681050968,-0.06135340653111221
2017-12-12,188.3,201.18458681050967,-0.0640436079859602
2017-12-13,188.28,199.43458681050967,-0.055931054833071925
2017-12-14,186.53,205.63458681050966,-0.09290551315725093
2017-12-15,192.73,205.21458681050967,-0.06083674169827735
2017-12-18,192.31,201.23458681050968,-0.04434916955360868
2017-12-19,188.33,200.41458681050966,-0.06029794039859748
2017-12-20,187.51,199.70458681050968,-0.0610631283200348
2017-12-21,186.8,199.53458681050967,-0.06382145077736923
2017-12-22,186.63,199.45458681050968,-0.0642982797016024
2017-12-26,186.55,199.20458681050968,-0.06352557947145643
2017-12-27,186.3,199.52458681050967,-0.06628048714151291
2017-12-28,186.62,199.02458681050967,-0.0623269064857801
2017-12-29,186.12,201.22458681050966,-0.07506332625611722
2018-01-02,188.32,203.48458681050968,-0.07452449862765953
2018-01-03,190.58,202.00458681050966,-0.05655607623022185
2018-01-04,189.1,200.65458681050967,-0.057584463899753136
2018-01-05,187.75,201.38458681050966,-0.0677042221872668
2018-01-08,188.48,199.19458681050966,-0.053789548110071195
2018-01-09,186.29,198.3245868105097,-0.06068126501132309
2018-01-10,185.42,202.28458681050967,-0.08337059721859874
2018-01-11,189.38,204.74458681050967,-0.0750427010054705
2018-01-12,191.84,204.43458681050967,-0.06160692770731391
2018-01-16,191.53,205.19458681050966,-0.0665933103933607
2018-01-17,192.29,204.41458681050966,-0.05931370652011758
2018-01-18,191.51,205.19458681050966,-0.06669077885152463
2018-01-19,192.29,207.28458681050967,-0.07233816580977659
2018-01-22,194.38,206.3245868105097,-0.05789221243651255
2018-01-23,193.42,207.14458681050968,-0.06625607273563261
2018-01-24,194.24,210.8545868105097,-0.07879642108730045
2018-01-25,197.95,211.81458681050967,-0.06545624179751608
2018-01-26,198.91,211.22458681050966,-0.058300915610535076
2018-01-29,198.32,210.81458681050967,-0.05926813224618277
2018-01-30,197.91,207.77458681050967,-0.047477350151133635
2018-01-31,194.87,206.37458681050967,-0.055746140977488756
