date,GIS,dcf,Deviation
2008-01-25,26.47,13384470563.27,-0.999999998022335
2008-01-28,27.09,13507843112.050003,-0.9999999979944985
2008-01-29,27.35,13322784288.880001,-0.9999999979471258
2008-01-30,26.96,13465137229.779999,-0.9999999979977924
2008-01-31,27.26,13768823503.699997,-0.9999999980201649
2008-02-01,27.9,13711882327.34,-0.9999999979652684
2008-02-04,27.78,13450901935.690002,-0.999999997934711
2008-02-05,27.23,13446156837.66,-0.999999997974886
2008-02-06,27.22,13541058798.260002,-0.9999999979898174
2008-02-07,27.42,13303803896.760002,-0.9999999979389353
2008-02-08,26.92,13560039190.380001,-0.999999998014755
2008-02-11,27.46,13607490170.68,-0.9999999979819938
2008-02-12,27.56,13697647033.25,-0.9999999979879756
2008-02-13,27.75,13536313700.23,-0.9999999979499589
2008-02-14,27.41,13911176444.599998,-0.9999999980296418
2008-02-15,28.2,13925411738.690002,-0.9999999979749252
2008-02-19,28.23,13939647032.779999,-0.9999999979748411
2008-02-20,28.26,13854235268.239998,-0.9999999979601906
2008-02-21,28.08,14029803895.349998,-0.9999999979985466
2008-02-22,28.45,14147831323.220001,-0.9999999979890911
2008-02-25,28.79,14204216865.379997,-0.9999999979731371
2008-02-26,28.91,14091445781.060001,-0.9999999979484008
2008-02-27,28.67,13969277106.379997,-0.9999999979476389
2008-02-28,28.41,13776626504.0,-0.9999999979378116
2008-02-29,28.0,13903493973.86,-0.9999999979861177
2008-03-03,28.27,13757831323.279999,-0.9999999979451704
2008-03-04,27.96,13776626504.0,-0.9999999979704756
2008-03-05,28.0,13527590359.46,-0.9999999979301561
2008-03-06,27.47,13480602407.66,-0.9999999979622572
2008-03-07,27.37,13767228913.64,-0.9999999980119456
2008-03-10,27.98,14044457829.260002,-0.9999999980077551
2008-03-11,28.57,14194819275.02,-0.9999999979872939
2008-03-12,28.89,14161927708.760002,-0.9999999979600235
2008-03-13,28.82,14058554214.800003,-0.9999999979500026
2008-03-14,28.6,13959879516.02,-0.9999999979512717
2008-03-17,28.39,14293493973.800003,-0.9999999980137817
2008-03-18,29.1,14462650600.279999,-0.9999999979879207
2008-03-19,29.46,14744578311.080002,-0.9999999980019775
2008-03-20,30.06,14631807226.760002,-0.9999999979455716
2008-03-24,29.82,14542530118.34,-0.9999999979494627
2008-03-25,29.63,14481445781.0,-0.9999999979539336
2008-03-26,29.5,14645903612.300003,-0.9999999979857849
2008-03-27,29.85,14730481925.54,-0.9999999979735897
2008-03-28,30.03,14688192768.919998,-0.9999999979555007
2008-03-31,29.94,14941927708.64,-0.9999999979962425
2008-04-01,30.48,14730481925.54,-0.9999999979308213
2008-04-02,30.03,14725783130.36,-0.9999999979607197
2008-04-03,30.02,14847951805.04,-0.9999999979781723
2008-04-04,30.28,14932530118.279999,-0.9999999979722124
2008-04-07,30.46,14735180720.720001,-0.9999999979328383
2008-04-08,30.04,14782168672.52,-0.9999999979678219
2008-04-09,30.14,14674096383.379997,-0.9999999979460404
2008-04-10,29.91,14608313250.86,-0.9999999979525357
2008-04-11,29.77,14674096383.379997,-0.9999999979712549
2008-04-14,29.91,14753975901.439999,-0.9999999979727499
2008-04-15,30.08,14998313250.800003,-0.9999999979944412
2008-04-16,30.6,14988915660.439999,-0.9999999979584914
2008-04-17,30.58,15280240961.599998,-0.9999999979987226
2008-04-18,31.2,15219156624.260002,-0.9999999979499521
2008-04-21,31.07,15082891564.04,-0.9999999979400501
2008-04-22,30.78,15303734937.5,-0.9999999979887263
2008-04-23,31.25,15096987949.580002,-0.9999999979300507
2008-04-24,30.81,14927831323.099998,-0.99999999793607
2008-04-25,30.45,15012409636.34,-0.999999997971678
2008-04-28,30.63,15017108431.52,-0.9999999979603263
2008-04-29,30.64,14810361443.599998,-0.9999999979311781
2008-04-30,30.2,15021807226.699997,-0.9999999979895894
2008-05-01,30.65,15106385539.939999,-0.9999999979710567
2008-05-02,30.83,15148674696.560001,-0.9999999979648385
2008-05-05,30.92,15134578311.02,-0.9999999979569962
2008-05-06,30.89,14927831323.099998,-0.9999999979307108
2008-05-07,30.45,15092289154.400002,-0.9999999979824135
2008-05-08,30.8,14909036142.379997,-0.9999999979341387
2008-05-09,30.41,15017108431.52,-0.9999999979749763
2008-05-12,30.64,15096987949.580002,-0.9999999979704561
2008-05-13,30.81,15158072286.919998,-0.9999999979674197
2008-05-14,30.94,15205060238.720001,-0.9999999979651512
2008-05-15,31.04,15228554214.620003,-0.9999999979617238
2008-05-16,31.09,15172168672.46,-0.9999999979508533
2008-05-19,30.97,15172168672.46,-0.9999999979587625
2008-05-20,30.97,15068795178.5,-0.9999999979447594
2008-05-21,30.75,15129879515.84,-0.9999999979675979
2008-05-22,30.88,14974819274.900002,-0.9999999979378716
2008-05-23,30.55,15258720186.400002,-0.9999999979978662
2008-05-27,31.2,15300828994.629997,-0.9999999979608948
2008-05-28,31.29,15431834175.79,-0.9999999979723733
2008-05-29,31.57,15445870445.2,-0.999999997956088
2008-05-30,31.6,15361652828.740002,-0.9999999979429297
2008-06-02,31.42,15408440393.440002,-0.9999999979608579
2008-06-03,31.52,15567518113.419998,-0.9999999979752714
2008-06-04,31.86,15502015522.84,-0.9999999979447833
2008-06-05,31.72,15080927440.54,-0.999999997896681
2008-06-06,30.82,15263398942.870003,-0.9999999979807905
2008-06-09,31.21,15342937802.86,-0.9999999979658394
2008-06-10,31.38,15230647647.580002,-0.9999999979396805
2008-06-11,31.14,15132393761.71,-0.999999997942163
2008-06-12,30.93,15333580289.919998,-0.9999999979828585
2008-06-13,31.36,15052854901.720001,-0.9999999979166743
2008-06-16,30.76,14870383399.39,-0.9999999979314589
2008-06-17,30.37,15314865264.04,-0.9999999980169594
2008-06-18,31.32,15352295315.8,-0.9999999979599142
2008-06-19,31.4,15403761636.970001,-0.9999999979615369
2008-06-20,31.51,15492658009.900002,-0.9999999979661334
2008-06-23,31.7,15258720186.400002,-0.9999999979224994
2008-06-24,31.2,14973316041.73,-0.9999999979162932
2008-06-25,30.59,14898455938.21,-0.9999999979467671
2008-06-26,30.43,14664518114.71,-0.9999999979249233
2008-06-27,29.93,14879740912.330002,-0.9999999979885402
2008-06-30,30.39,14917170964.09,-0.9999999979627504
2008-07-01,30.47,14832953347.629997,-0.9999999979457901
2008-07-02,30.29,14875062155.86,-0.999999997963706
2008-07-03,30.38,15001388580.55,-0.9999999979748542
2008-07-07,30.65,15085606197.009998,-0.999999997968262
2008-07-08,30.83,15319544020.509998,-0.999999997987538
2008-07-09,31.33,15511373035.779999,-0.9999999979801917
2008-07-10,31.74,15431834175.79,-0.9999999979432127
2008-07-11,31.57,15455227958.14,-0.9999999979573255
2008-07-14,31.62,15637699460.470001,-0.9999999979779635
2008-07-15,32.01,15600269408.71,-0.9999999979481123
2008-07-16,31.93,15647056973.41,-0.9999999979593607
2008-07-17,32.03,15511373035.779999,-0.9999999979350636
2008-07-18,31.74,15492658009.900002,-0.9999999979512877
2008-07-21,31.7,15848243501.620003,-0.9999999979997783
2008-07-22,32.46,15904388579.259998,-0.9999999979590539
2008-07-23,32.58,15749989615.75,-0.9999999979314272
2008-07-24,32.25,15628341947.529999,-0.9999999979364413
2008-07-25,31.99,15614305678.120003,-0.9999999979512377
2008-07-28,31.96,15754668372.220001,-0.9999999979713949
2008-07-29,32.26,15810813449.86,-0.9999999979596242
2008-07-30,32.38,15726595833.400002,-0.9999999979410674
2008-07-31,32.2,15712559563.990002,-0.999999997950684
2008-08-01,32.17,16030715003.95,-0.9999999979932274
2008-08-04,32.85,16147683915.7,-0.9999999979656525
2008-08-05,33.1,16264652827.45,-0.999999997964912
2008-08-06,33.35,16035393760.419998,-0.9999999979202256
2008-08-07,32.86,16353549200.379997,-0.9999999979906502
2008-08-08,33.54,16437766816.84,-0.9999999979595768
2008-08-11,33.72,16348870443.91,-0.9999999979374722
2008-08-12,33.53,16353549200.379997,-0.9999999979496805
2008-08-13,33.54,16381621739.2,-0.9999999979525837
2008-08-14,33.6,16498590650.95,-0.9999999979634624
2008-08-15,33.85,16185113967.46,-0.9999999979085721
2008-08-18,33.18,16063466299.240002,-0.9999999979344433
2008-08-19,32.92,16297404122.740002,-0.9999999979800465
2008-08-20,33.42,16353549200.379997,-0.9999999979564069
2008-08-21,33.54,16437766816.84,-0.9999999979595768
2008-08-22,33.72,15995927700.75,-0.9999999978919635
2008-08-25,33.51,15945566255.0,-0.9999999978984754
2008-08-26,33.4,16055445773.0,-0.999999997919709
2008-08-27,33.64,16096650592.25,-0.9999999979101243
2008-08-28,33.73,15803638544.25,-0.9999999978656814
2008-08-29,33.09,16087493965.75,-0.9999999979431228
2008-09-02,33.71,15927253002.0,-0.9999999978835019
2008-09-03,33.36,15977614447.75,-0.9999999979120788
2008-09-04,33.47,16183638544.0,-0.9999999979318619
2008-09-05,33.92,16320987941.5,-0.9999999979216945
2008-09-08,34.22,16147012038.0,-0.9999999978807225
2008-09-09,33.84,16147012038.0,-0.9999999979042562
2008-09-10,33.84,16407975893.25,-0.9999999979375884
2008-09-11,34.41,16472072278.75,-0.9999999979110097
2008-09-12,34.55,16256891556.0,-0.9999999978747475
2008-09-15,34.08,16348457821.0,-0.9999999979153997
2008-09-16,34.28,16618578302.75,-0.9999999979372484
2008-09-17,34.87,16600265049.75,-0.9999999978994312
2008-09-18,34.83,16691831314.75,-0.9999999979133506
2008-09-19,35.03,16256891556.0,-0.9999999978452215
2008-09-22,34.08,16233999989.75,-0.9999999979007023
2008-09-23,34.03,16298096375.25,-0.9999999979120261
2008-09-24,34.17,16412554206.5,-0.9999999979180572
2008-09-25,34.42,16591108423.25,-0.9999999979253947
2008-09-26,34.81,16247734929.5,-0.9999999978575476
2008-09-29,34.06,16385084327.0,-0.9999999979212801
2008-09-30,34.36,16714722881.0,-0.9999999979443273
2008-10-01,35.08,16563638543.75,-0.9999999978821078
2008-10-02,34.75,16714722881.0,-0.9999999979209946
2008-10-03,35.08,16330144568.0,-0.9999999978518255
2008-10-06,34.24,15991349387.5,-0.9999999978588423
2008-10-07,33.5,15593036134.75,-0.9999999978516051
2008-10-08,32.63,14439301195.75,-0.9999999977401953
2008-10-09,30.11,13958578304.5,-0.9999999978429035
2008-10-10,29.06,15213036135.0,-0.9999999980897961
2008-10-13,31.8,15400746978.25,-0.9999999979351651
2008-10-14,32.21,15240506014.5,-0.9999999978865531
2008-10-15,31.86,15501469869.75,-0.9999999979447111
2008-10-16,32.43,15473999990.25,-0.9999999979042264
2008-10-17,32.37,15638819267.25,-0.9999999979301506
2008-10-20,32.73,15817373484.0,-0.9999999979307563
2008-10-21,33.12,15405325291.5,-0.9999999978500941
2008-10-22,32.22,15799060231.0,-0.9999999979606382
2008-10-23,33.08,15359542159.0,-0.99999999784629
2008-10-24,32.12,15240506014.5,-0.9999999978924584
2008-10-27,31.86,16124120471.75,-0.9999999980240782
2008-10-28,33.79,15945566255.0,-0.9999999978809156
2008-10-29,33.4,16124120471.75,-0.9999999979285692
2008-10-30,33.79,16160746977.75,-0.9999999979091313
2008-10-31,33.87,16197373483.75,-0.9999999979089202
2008-11-03,33.95,16142433724.75,-0.9999999978968475
2008-11-04,33.83,15707493966.0,-0.9999999978462509
2008-11-05,32.88,15290867460.25,-0.9999999978496968
2008-11-06,31.97,15748698785.25,-0.9999999979699911
2008-11-07,32.97,15702915652.75,-0.99999999790039
2008-11-10,32.87,15684602399.75,-0.9999999979043142
2008-11-11,32.83,15258819267.5,-0.9999999978484574
2008-11-12,31.9,15940987941.75,-0.9999999979988693
2008-11-13,33.39,15817373484.0,-0.99999999788903
2008-11-14,33.12,15652554207.0,-0.9999999978840514
2008-11-17,32.76,15611349387.75,-0.9999999979015267
2008-11-18,32.67,14920024087.0,-0.9999999978103252
2008-11-19,31.16,14732313243.75,-0.9999999978849214
2008-11-20,30.75,15464843363.75,-0.9999999980116191
2008-11-21,32.35,15431219375.25,-0.9999999979036005
2008-11-24,32.25,15064280600.05,-0.9999999978591743
2008-11-25,31.45,15068867334.739998,-0.9999999979129155
2008-11-26,31.46,15123908151.019997,-0.9999999979198498
2008-11-28,31.58,14656061212.64,-0.9999999978452601
2008-12-01,30.56,14926678559.349998,-0.999999997952659
2008-12-02,31.15,15032173457.220001,-0.999999997927778
2008-12-03,31.38,14789076518.650002,-0.9999999978781636
2008-12-04,30.85,15284443865.169998,-0.999999997981608
2008-12-05,31.93,15495433660.91,-0.999999997939393
2008-12-08,32.39,14633127539.190002,-0.9999999977865293
2008-12-09,30.51,14619367335.120003,-0.9999999979130424
2008-12-10,30.48,14513872437.25,-0.9999999978999402
2008-12-11,30.25,14660647947.330002,-0.9999999979366533
2008-12-12,30.57,14422137743.45,-0.999999997880342
2008-12-15,30.05,14688168355.470001,-0.9999999979541356
2008-12-16,30.63,14706515294.230003,-0.9999999979172497
2008-12-17,30.67,14435897947.519997,-0.9999999978754353
2008-12-18,30.08,14169867335.5,-0.9999999978771855
2008-12-19,29.5,14023091825.419998,-0.999999997896327
2008-12-22,29.18,13945117335.690002,-0.9999999979075114
2008-12-23,29.01,14046025498.870003,-0.9999999979346471
2008-12-24,29.23,14105653049.84,-0.9999999979277812
2008-12-26,29.36,14101066315.150002,-0.999999997917888
2008-12-29,29.35,14334989784.34,-0.9999999979525622
2008-12-30,29.86,14573499988.220001,-0.9999999979510755
2008-12-31,30.38,14481765294.419998,-0.9999999979021894
2009-01-02,30.18,14582673457.599998,-0.9999999979304206
2009-01-05,30.4,14289122437.440002,-0.9999999978725076
2009-01-06,29.76,14133173457.980003,-0.9999999978943158
2009-01-07,29.42,14055198968.25,-0.9999999979068244
2009-01-08,29.25,13972637743.830002,-0.9999999979066229
2009-01-09,29.07,14367096927.169998,-0.9999999979766268
2009-01-12,29.93,14270775498.68,-0.9999999979027069
2009-01-13,29.72,14114826519.220001,-0.9999999978944126
2009-01-14,29.38,14183627539.57,-0.9999999979285976
2009-01-15,29.53,14532219376.010002,-0.9999999979679635
2009-01-16,30.29,14353336723.099998,-0.9999999978896893
2009-01-20,29.9,14321229580.269997,-0.9999999979121904
2009-01-21,29.83,14376270396.55,-0.9999999979250529
2009-01-22,29.95,14243255090.54,-0.9999999978972504
2009-01-23,29.66,14266188763.989998,-0.9999999979209584
2009-01-26,29.71,14500112233.18,-0.9999999979510503
2009-01-27,30.22,14472591825.04,-0.9999999979119152
2009-01-28,30.16,14422137743.45,-0.9999999979087705
2009-01-29,30.05,14206561213.019997,-0.9999999978847802
2009-01-30,29.58,14238668355.849998,-0.9999999979225586
2009-02-02,29.65,14513872437.25,-0.9999999979571269
2009-02-03,30.25,14188214274.260002,-0.9999999978679488
2009-02-04,29.54,14197387743.64,-0.9999999979193356
2009-02-05,29.56,14133173457.980003,-0.9999999979084669
2009-02-06,29.42,14123999988.599998,-0.9999999979170207
2009-02-09,29.4,13802928560.3,-0.9999999978700173
2009-02-10,28.7,13784581621.54,-0.9999999979179637
2009-02-11,28.66,13899249988.79,-0.9999999979380182
2009-02-12,28.91,13674499988.980003,-0.9999999978858459
2009-02-13,28.42,13559831621.730003,-0.9999999979041038
2009-02-17,28.17,13362602030.059998,-0.9999999978918777
2009-02-18,27.74,13417642846.34,-0.9999999979325728
2009-02-19,27.86,13261693866.879997,-0.9999999978992126
2009-02-20,27.52,14403823929.84,-0.9999999980893962
2009-02-23,27.26,14645890831.0,-0.9999999981387271
2009-02-24,27.75,14472985901.599998,-0.9999999980826347
2009-02-25,27.4,13988852099.279999,-0.9999999980412975
2009-02-26,26.42,13899929564.16,-0.999999998099271
2009-02-27,26.24,13860408437.440002,-0.9999999981068379
2009-03-02,26.16,13820887310.720001,-0.9999999981072127
2009-03-03,26.08,13623281677.119999,-0.9999999980856301
2009-03-04,25.68,13287352100.0,-0.999999998067335
2009-03-05,25.0,13524478860.32,-0.9999999981515
2009-03-06,25.48,13208309846.559998,-0.9999999980709114
2009-03-09,24.84,13331813367.559998,-0.9999999981367876
2009-03-10,25.09,13149028156.48,-0.9999999980918742
2009-03-11,24.72,13781366184.0,-0.9999999982062736
2009-03-12,26.0,13929570409.2,-0.9999999981334672
2009-03-13,26.3,14127176042.8,-0.99999999813834
2009-03-16,26.7,14191397873.720001,-0.9999999981185785
2009-03-17,26.83,12704415480.880001,-0.9999999978881359
2009-03-18,23.82,12620433086.599998,-0.9999999981125846
2009-03-19,23.65,12600672523.239998,-0.999999998123116
2009-03-20,23.61,13213249987.400002,-0.9999999982131572
2009-03-23,24.85,13237950691.599998,-0.9999999981228213
2009-03-24,24.9,13168788719.84,-0.9999999981091655
2009-03-25,24.76,13089746466.400002,-0.9999999981084431
2009-03-26,24.6,13494838015.279999,-0.9999999981770807
2009-03-27,25.42,13351573930.919998,-0.9999999980961046
2009-03-30,25.13,13257711254.96,-0.9999999981044994
2009-03-31,24.94,13484957733.599998,-0.9999999981505319
2009-04-01,25.4,13539299282.84,-0.9999999981239798
2009-04-02,25.51,13499778156.119999,-0.9999999981103393
2009-04-03,25.43,13489897874.440002,-0.9999999981148856
2009-04-06,25.41,13489897874.440002,-0.9999999981163682
2009-04-07,25.41,13489897874.440002,-0.9999999981163682
2009-04-08,25.41,13494838015.279999,-0.9999999981170578
2009-04-09,25.42,13376274635.119999,-0.9999999980996204
2009-04-13,25.18,13163848579.0,-0.9999999980871855
2009-04-14,24.75,13257711254.96,-0.999999998133162
2009-04-15,24.94,13351573930.919998,-0.9999999981320554
2009-04-16,25.13,13262651395.8,-0.9999999981052055
2009-04-17,24.95,13272531677.48,-0.9999999981201778
2009-04-20,24.97,13450376747.720001,-0.9999999981435465
2009-04-21,25.33,13163848579.0,-0.9999999980757907
2009-04-22,24.75,13203369705.720001,-0.9999999981254786
2009-04-23,24.83,12976123227.080002,-0.9999999980864855
2009-04-24,24.37,13079866184.720001,-0.999999998136831
2009-04-27,24.58,13297232381.68,-0.9999999981514951
2009-04-28,25.02,13480017592.760002,-0.9999999981439194
2009-04-29,25.39,13455316888.559998,-0.9999999981130135
2009-04-30,25.34,13405915480.16,-0.9999999981097897
2009-05-01,25.24,13894989423.32,-0.9999999981835179
2009-05-04,26.23,13820887310.720001,-0.9999999981021479
2009-05-05,26.08,13746785198.119999,-0.9999999981028291
2009-05-06,25.93,14146936606.16,-0.9999999981670944
2009-05-07,26.74,14127176042.8,-0.9999999981071942
2009-05-08,26.7,14008612662.64,-0.9999999980940297
2009-05-11,26.46,14191397873.720001,-0.9999999981354902
2009-05-12,26.83,14141996465.32,-0.9999999981028138
2009-05-13,26.73,14132116183.64,-0.9999999981085635
2009-05-14,26.71,13934510550.04,-0.9999999980831763
2009-05-15,26.31,13949330972.559998,-0.9999999981138881
2009-05-18,26.34,13820887310.720001,-0.9999999980941889
2009-05-19,26.08,13885109141.64,-0.9999999981217288
2009-05-20,26.21,13885109141.64,-0.9999999981123663
2009-05-21,26.21,13944390831.720001,-0.9999999981203912
2009-05-22,26.33,13934510550.04,-0.9999999981104467
2009-05-26,26.31,13529419001.16,-0.9999999980553489
2009-05-27,25.49,13588700691.239998,-0.9999999981241768
2009-05-28,25.61,13578820409.559998,-0.9999999981139747
2009-05-29,25.59,13324206095.739998,-0.9999999980794353
2009-06-01,25.58,13678160293.900002,-0.9999999981298655
2009-06-02,26.3,13707656477.080002,-0.9999999980813642
2009-06-03,26.36,13525763347.470001,-0.9999999980511266
2009-06-04,25.99,13570007622.239998,-0.9999999980847468
2009-06-05,26.08,14076358766.830002,-0.9999999981472482
2009-06-08,27.11,14125519072.130001,-0.9999999980807784
2009-06-09,27.21,14150099224.779999,-0.9999999980770453
2009-06-10,27.26,14199259530.080002,-0.9999999980801816
2009-06-11,27.36,14248419835.380001,-0.9999999980797871
2009-06-12,27.46,14032114492.059998,-0.9999999980430604
2009-06-15,27.02,13928877850.93,-0.9999999980601453
2009-06-16,26.81,14164847316.369999,-0.9999999981072863
2009-06-17,27.29,14386068690.220001,-0.9999999981030259
2009-06-18,27.74,14199259530.080002,-0.999999998046377
2009-06-19,27.36,14336908384.919998,-0.9999999980916388
2009-06-22,27.64,14258251896.440002,-0.9999999980614734
2009-06-23,27.48,14287748079.619999,-0.9999999980766738
2009-06-24,27.54,14504053422.940002,-0.9999999981012204
2009-06-25,27.98,14336908384.919998,-0.9999999980483938
2009-06-26,27.64,14474557239.760002,-0.9999999980904425
2009-06-29,27.92,14518801514.529999,-0.9999999980769763
2009-06-30,28.01,15049732811.77,-0.9999999981388374
2009-07-01,29.09,15128389300.25,-0.9999999980771251
2009-07-02,29.25,15595412200.599998,-0.9999999981244484
2009-07-06,30.2,15472511437.349998,-0.9999999980481514
2009-07-07,29.95,15216877849.79,-0.9999999980317907
2009-07-08,29.43,15172633575.02,-0.9999999980603236
2009-07-09,29.34,15093977086.54,-0.9999999980561783
2009-07-10,29.18,15275870216.150002,-0.9999999980897979
2009-07-13,29.55,15305366399.330002,-0.9999999980693046
2009-07-14,29.61,15433183193.11,-0.9999999980814068
2009-07-15,29.87,15393854948.869999,-0.9999999980596154
2009-07-16,29.79,15207045788.73,-0.9999999980410397
2009-07-17,29.41,15192297697.14,-0.9999999980641506
2009-07-20,29.38,15133305330.779999,-0.9999999980585867
2009-07-21,29.26,15192297697.14,-0.9999999980740241
2009-07-22,29.38,15290618307.739998,-0.9999999980785603
2009-07-23,29.58,15270954185.619999,-0.9999999980629894
2009-07-24,29.54,15241458002.440002,-0.9999999980618652
2009-07-27,29.48,15270954185.619999,-0.9999999980695378
2009-07-28,29.54,15270954185.619999,-0.9999999980656088
2009-07-29,29.54,15315198460.39,-0.999999998071197
2009-07-30,29.63,15231625941.380001,-0.9999999980547054
2009-07-31,29.46,15069396933.89,-0.9999999980450446
2009-08-03,29.13,15069396933.89,-0.9999999980669432
2009-08-04,29.13,15005488537.0,-0.9999999980587103
2009-08-05,29.0,14966160292.760002,-0.9999999980622952
2009-08-06,28.92,14887503804.279999,-0.9999999980574312
2009-08-07,28.76,15039900750.71,-0.9999999980877533
2009-08-10,29.07,15049732811.77,-0.9999999980684042
2009-08-11,29.09,14966160292.760002,-0.9999999980562817
2009-08-12,28.92,14862923651.630001,-0.9999999980542186
2009-08-13,28.71,14946496170.64,-0.9999999980791485
2009-08-14,28.88,14882587773.75,-0.9999999980594773
2009-08-17,28.75,14921916017.989998,-0.9999999980733038
2009-08-18,28.83,15064480903.36,-0.9999999980862267
2009-08-19,29.12,15148053422.369999,-0.9999999980776408
2009-08-20,29.29,15403687009.93,-0.9999999980985071
2009-08-21,29.81,15329946551.98,-0.99999999805544
2009-08-24,29.66,15310282429.86,-0.9999999980627399
2009-08-25,29.62,15403687009.93,-0.9999999980770837
2009-08-26,29.81,15320114490.919998,-0.999999998054192
2009-08-27,29.64,15246374032.970001,-0.9999999980559312
2009-08-28,29.49,20649225000.0,-0.9999999985718593
2009-08-31,29.87,20475675000.0,-0.9999999985411958
2009-09-01,29.61,20322150000.0,-0.9999999985429692
2009-09-02,29.38,20275425000.0,-0.9999999985509551
2009-09-03,29.31,20235375000.0,-0.9999999985515465
2009-09-04,29.25,20902875000.0,-0.999999998600671
2009-09-08,30.25,20916225000.0,-0.9999999985537543
2009-09-09,30.27,21036375000.0,-0.9999999985610639
2009-09-10,30.45,20929575000.0,-0.999999998545121
2009-09-11,30.29,20929575000.0,-0.9999999985527657
2009-09-14,30.29,20836125000.0,-0.9999999985462747
2009-09-15,30.15,20816100000.0,-0.9999999985516019
2009-09-16,30.12,20756025000.0,-0.9999999985488551
2009-09-17,30.03,20842800000.0,-0.9999999985592147
2009-09-18,30.16,20956275000.0,-0.9999999985608129
2009-09-21,30.33,21063075000.0,-0.9999999985600393
2009-09-22,30.49,22004250000.0,-0.9999999986143586
2009-09-23,31.9,21890775000.0,-0.9999999985427651
2009-09-24,31.73,21837375000.0,-0.9999999985469865
2009-09-25,31.65,22244550000.0,-0.9999999985771796
2009-09-28,32.26,21930825000.0,-0.9999999985290111
2009-09-29,31.79,22197825000.0,-0.9999999985678777
2009-09-30,32.19,21904125000.0,-0.9999999985304138
2009-10-01,31.75,22037625000.0,-0.9999999985592821
2009-10-02,31.95,22057650000.0,-0.999999998551523
2009-10-05,31.98,22371375000.0,-0.9999999985704947
2009-10-06,32.45,22291275000.0,-0.9999999985442735
2009-10-07,32.33,22304625000.0,-0.9999999985505248
2009-10-08,32.35,22217850000.0,-0.9999999985439635
2009-10-09,32.22,22304625000.0,-0.9999999985554565
2009-10-12,32.35,22338000000.0,-0.9999999985517951
2009-10-13,32.4,22344674999.999996,-0.9999999985499901
2009-10-14,32.41,22504875000.0,-0.9999999985598675
2009-10-15,32.65,22738500000.0,-0.9999999985641094
2009-10-16,33.0,22845299999.999996,-0.9999999985555016
2009-10-19,33.16,22851975000.0,-0.999999998548922
2009-10-20,33.17,22551600000.0,-0.9999999985291509
2009-10-21,32.72,22591650000.0,-0.9999999985516773
2009-10-22,32.78,22384725000.0,-0.9999999985356085
2009-10-23,32.47,22411425000.0,-0.9999999985511854
2009-10-26,32.51,22558274999.999996,-0.9999999985588437
2009-10-27,32.73,22371375000.0,-0.9999999985369696
2009-10-28,32.45,22972125000.0,-0.9999999985874184
2009-10-29,33.35,22711800000.0,-0.9999999985316003
2009-10-30,32.96,22658400000.0,-0.9999999985453518
2009-11-02,32.88,22411425000.0,-0.9999999985328911
2009-11-03,32.51,22378050000.0,-0.9999999985472371
2009-11-04,32.46,22825275000.0,-0.9999999985778922
2009-11-05,33.13,22865325000.0,-0.9999999985510811
2009-11-06,33.19,22978800000.0,-0.9999999985556252
2009-11-09,33.36,23125650000.0,-0.9999999985574459
2009-11-10,33.58,23052225000.0,-0.9999999985433077
2009-11-11,33.47,23165700000.0,-0.9999999985551915
2009-11-12,33.64,23272500000.0,-0.9999999985545172
2009-11-13,33.8,23319225000.0,-0.9999999985505522
2009-11-16,33.87,23265825000.0,-0.9999999985442167
2009-11-17,33.79,23232450000.0,-0.9999999985455688
2009-11-18,33.74,23245800000.0,-0.999999998548555
2009-11-19,33.76,23385975000.0,-0.9999999985563998
2009-11-20,33.97,23519475000.0,-0.999999998555665
2009-11-23,34.17,23746425000.0,-0.9999999985610466
2009-11-24,34.51,23646300000.0,-0.9999999985405751
2009-11-25,34.36,23439375000.0,-0.9999999985340906
2009-11-27,34.05,23553000000.0,-0.9999999985543243
2009-11-30,34.0,23779950000.000004,-0.999999998570224
2009-12-01,34.34,23739900000.0,-0.9999999985534901
2009-12-02,34.28,23619750000.0,-0.9999999985486722
2009-12-03,34.1,23866725000.0,-0.9999999985712326
2009-12-04,34.47,23886750000.0,-0.9999999985569406
2009-12-07,34.5,23799975000.0,-0.9999999985504187
2009-12-08,34.37,23753250000.0,-0.9999999985530401
2009-12-09,34.3,23799975000.0,-0.999999998558822
2009-12-10,34.37,23906775000.0,-0.9999999985623322
2009-12-11,34.53,23866725000.0,-0.9999999985532159
2009-12-14,34.47,23820000000.0,-0.9999999985528967
2009-12-15,34.4,23653125000.0,-0.9999999985456467
2009-12-16,34.15,23900100000.000004,-0.9999999985711356
2009-12-17,34.52,23866725000.0,-0.9999999985536349
2009-12-18,34.47,24087000000.0,-0.9999999985689376
2009-12-21,34.8,24520875000.0,-0.999999998580801
2009-12-22,35.45,24534225000.0,-0.9999999985550797
2009-12-23,35.47,24534225000.0,-0.9999999985542645
2009-12-24,35.47,24821250000.0,-0.9999999985709825
2009-12-28,35.9,24867975000.0,-0.9999999985563762
2009-12-29,35.97,24821250000.0,-0.9999999985508385
2009-12-30,35.9,24487500000.0,-0.9999999985339459
2009-12-31,35.4,24520875000.0,-0.9999999985563321
2010-01-04,35.45,24300600000.0,-0.9999999985411883
2010-01-05,35.12,24440775000.0,-0.999999998563057
2010-01-06,35.33,24654375000.0,-0.9999999985669886
2010-01-07,35.65,24460800000.0,-0.999999998542566
