date,DTE,dcf,Deviation
2014-05-16,76.44,75.25367231638418,0.015764382615484962
2014-05-19,74.7,75.01367231638419,-0.004181535268147019
2014-05-20,74.46,74.91367231638418,-0.006055934816119879
2014-05-21,74.36,75.70367231638419,-0.017749103514670295
2014-05-22,75.15,75.43367231638418,-0.0037605529158700746
2014-05-23,74.88,75.83367231638418,-0.012575842462242748
2014-05-27,75.28,75.91367231638418,-0.008347275227882922
2014-05-28,75.36,75.92367231638418,-0.007424197212633321
2014-05-29,75.37,76.67367231638418,-0.017002867829321366
2014-05-30,76.12,76.73367231638419,-0.007997431868683735
2014-06-02,76.18,76.77367231638418,-0.007732759140889445
2014-06-03,76.22,76.77367231638418,-0.007211747200296714
2014-06-04,76.22,77.09367231638419,-0.011332607335122535
2014-06-05,76.54,76.79367231638417,-0.00330329711722932
2014-06-06,76.24,76.07367231638418,0.0021864027139912867
2014-06-09,75.52,75.65367231638417,-0.0017668979216919345
2014-06-10,75.1,74.76367231638419,0.004498544188580533
2014-06-11,74.21,74.73367231638419,-0.00700718029976144
2014-06-12,74.18,75.02367231638418,-0.011245414818222943
2014-06-13,74.47,75.80367231638418,-0.017593769215003108
2014-06-16,75.25,75.52367231638418,-0.0036236627270680444
2014-06-17,74.97,77.39367231638418,-0.03131615600919213
2014-06-18,76.84,78.22367231638418,-0.017688664766181805
2014-06-19,77.67,78.18367231638418,-0.006570071488910201
2014-06-20,77.63,78.02367231638418,-0.005045549699171481
2014-06-23,77.47,78.26367231638419,-0.010141005308002105
2014-06-24,77.71,78.59367231638419,-0.011243555496769586
2014-06-25,78.04,78.29367231638417,-0.0032400104488531367
2014-06-26,77.74,78.29367231638417,-0.007071737728009397
2014-06-27,77.74,78.42367231638418,-0.008717677917785549
2014-06-30,77.87,77.61372881355932,0.003301879581849354
2014-07-01,77.19,76.10372881355933,0.014273560617533487
2014-07-02,75.68,75.53372881355932,0.0019365015965480126
2014-07-03,75.11,75.82372881355933,-0.009413000715307707
2014-07-07,75.4,76.39372881355932,-0.013007989385942054
2014-07-08,75.97,75.84372881355932,0.0016648863184334228
2014-07-09,75.42,76.78372881355932,-0.01776064844246661
2014-07-10,76.36,76.33372881355932,0.0003441622314146464
2014-07-11,75.91,75.82372881355933,0.0011377861230328357
2014-07-14,75.4,76.48372881355932,-0.014169403484512011
2014-07-15,76.06,76.61372881355932,-0.007227540313392455
2014-07-16,76.19,76.26372881355933,-0.0009667611944279564
2014-07-17,75.84,76.99372881355931,-0.0149847114997258
2014-07-18,76.57,76.34372881355932,0.002963847718170154
2014-07-21,75.92,76.51372881355933,-0.007759768380992904
2014-07-22,76.09,76.99372881355931,-0.011737693802928995
2014-07-23,76.57,77.68372881355933,-0.014336706419336265
2014-07-24,77.26,76.42372881355932,0.010942559325793022
2014-07-25,76.0,77.45372881355932,-0.01876899712677005
2014-07-28,77.03,77.07372881355933,-0.000567363409458288
2014-07-29,76.65,75.82372881355933,0.010897263948497882
2014-07-30,75.4,74.24372881355931,0.015573991297558765
2014-07-31,73.82,74.55372881355932,-0.00984161121429894
2014-08-01,74.13,73.96372881355933,0.002248009789498129
2014-08-04,73.54,72.53372881355932,0.013873148435911808
2014-08-05,72.11,72.49372881355931,-0.005293269084643115
2014-08-06,72.07,73.49372881355931,-0.019372112920968743
2014-08-07,73.07,75.14372881355932,-0.027596831383021936
2014-08-08,74.72,75.05372881355932,-0.004446532088876354
2014-08-11,74.63,74.81372881355932,-0.0024558168196266994
2014-08-12,74.39,75.55372881355932,-0.015402665518084446
2014-08-13,75.13,76.34372881355932,-0.015898212366904474
2014-08-14,75.92,76.78372881355932,-0.011248852157943023
2014-08-15,76.36,76.72372881355932,-0.004740760377316744
2014-08-18,76.3,77.66372881355932,-0.01755940429840941
2014-08-19,77.24,77.78372881355932,-0.006990264183176387
2014-08-20,77.36,77.75372881355932,-0.005063793332708455
2014-08-21,77.33,77.31372881355932,0.00021045662510865704
2014-08-22,76.89,77.87372881355932,-0.012632357902297331
2014-08-25,77.45,76.73372881355932,0.009334502539046552
2014-08-26,76.31,77.35372881355933,-0.013492934724258165
2014-08-27,76.93,78.33372881355932,-0.017919851829092726
2014-08-28,77.91,78.67372881355932,-0.009707545645500137
2014-08-29,78.25,77.84372881355932,0.005219061222179189
2014-09-02,77.42,78.16372881355932,-0.009515011947975216
2014-09-03,77.74,78.17372881355932,-0.0055482681988183735
2014-09-04,77.75,79.25372881355932,-0.018973603337916978
2014-09-05,78.83,78.87372881355932,-0.0005544154462722162
2014-09-08,78.45,78.29372881355933,0.0019959604531392117
2014-09-09,77.87,77.74372881355931,0.0016241977117343875
2014-09-10,77.32,77.66372881355932,-0.004425860292962325
2014-09-11,77.24,75.99372881355931,0.01639965831257273
2014-09-12,75.57,76.46372881355933,-0.011688271386012361
2014-09-15,76.04,77.32372881355933,-0.016602003463317305
2014-09-16,76.9,77.01372881355933,-0.00147673428246331
2014-09-17,76.59,76.17372881355932,0.005464760527340573
2014-09-18,75.75,76.72372881355932,-0.01269136457021669
2014-09-19,76.3,76.22372881355932,0.001000622609623747
2014-09-22,75.8,76.28372881355932,-0.006341179450490397
2014-09-23,75.86,76.18372881355933,-0.004249316994598296
2014-09-24,75.76,75.80372881355932,-0.0005768688987168868
2014-09-25,75.38,75.90372881355933,-0.0068999088944069475
2014-09-26,75.48,76.38372881355932,-0.011831430955212663
2014-09-29,75.96,76.50372881355932,-0.007107219765514983
2014-09-30,76.08,76.61898305084746,-0.007034588941095321
2014-10-01,76.28,76.60898305084746,-0.004294314292477952
2014-10-02,76.27,77.20898305084745,-0.012161577756166886
2014-10-03,76.87,77.18898305084745,-0.004132494537948839
2014-10-06,76.85,77.35898305084746,-0.006579495111936895
2014-10-07,77.02,79.43898305084745,-0.030450831039706472
2014-10-08,79.1,78.20898305084745,0.011392769914592149
2014-10-09,77.87,79.06898305084746,-0.01516375960060623
2014-10-10,78.73,79.23898305084745,-0.006423392013004903
2014-10-13,78.9,79.84898305084745,-0.011884723068334324
2014-10-14,79.51,78.23898305084745,0.016245315309460606
2014-10-15,77.9,77.21898305084746,0.008819294456443583
2014-10-16,76.88,77.31898305084746,-0.005677558518310866
2014-10-17,76.98,78.97898305084746,-0.025310316411145672
2014-10-20,78.64,80.08898305084746,-0.01809216443574413
2014-10-21,79.75,80.19898305084746,-0.005598363392747774
2014-10-22,79.86,80.33898305084746,-0.005962025316455732
2014-10-23,80.0,80.53898305084746,-0.006692200850204166
2014-10-24,80.2,80.94898305084746,-0.009252531935787123
2014-10-27,80.61,81.53898305084746,-0.01139311549014721
2014-10-28,81.2,80.38898305084746,0.010088657902782128
2014-10-29,80.05,82.32898305084746,-0.027681418698442206
2014-10-30,81.99,82.49898305084746,-0.006169567575563417
2014-10-31,82.16,83.13898305084746,-0.011775258908913067
2014-11-03,82.8,82.72898305084746,0.0008584288907418358
2014-11-04,82.39,84.49898305084746,-0.024958679675214257
2014-11-05,84.16,83.00898305084746,0.013866173356773537
2014-11-06,82.67,83.64898305084746,-0.011703466260341355
2014-11-07,83.31,84.18898305084745,-0.01044059470722647
2014-11-10,83.85,83.12898305084745,0.008673472508517577
2014-11-11,82.79,81.23898305084745,0.01909202812376143
2014-11-12,80.9,80.11898305084746,0.009748213462181354
2014-11-13,79.78,80.20898305084745,-0.005348316791094376
2014-11-14,79.87,81.43898305084745,-0.019265749547336952
2014-11-17,81.1,81.84898305084745,-0.009150792385314799
2014-11-18,81.51,81.54898305084745,-0.00047803233576981796
2014-11-19,81.21,80.97898305084746,0.0028528013127488983
2014-11-20,80.64,80.98898305084745,-0.004309018803561826
2014-11-21,80.65,80.86898305084746,-0.0027078744233715035
2014-11-24,80.53,80.72898305084746,-0.00246482791344127
2014-11-25,80.39,81.00898305084746,-0.007640918667735197
2014-11-26,80.67,81.79898305084745,-0.01380192037528949
2014-11-28,81.46,81.87898305084745,-0.005117101302873572
2014-12-01,81.54,82.60898305084746,-0.012940276122143657
2014-12-02,82.27,82.78898305084746,-0.00626874532966204
2014-12-03,82.45,82.98898305084745,-0.006494633757799018
2014-12-04,82.65,82.33898305084746,0.003777274598600222
2014-12-05,82.0,83.02898305084746,-0.012393058580728367
2014-12-08,82.69,83.64898305084746,-0.011464371901144688
2014-12-09,83.31,82.31898305084746,0.012038741398692876
2014-12-10,81.98,83.06898305084746,-0.013109382236940137
2014-12-11,82.73,82.22898305084746,0.006092948381019481
2014-12-12,81.89,81.87898305084745,0.00013455161192843512
2014-12-15,81.54,82.40898305084745,-0.010544761246613965
2014-12-16,82.07,84.08898305084746,-0.0240100781053163
2014-12-17,83.75,85.81898305084746,-0.024108687580480903
2014-12-18,85.48,86.08898305084746,-0.007073879017571505
2014-12-19,85.75,86.56898305084746,-0.009460467502158676
2014-12-22,86.23,86.74898305084746,-0.005982583686811149
2014-12-23,86.41,88.27898305084746,-0.021171325113373274
2014-12-24,87.94,89.65898305084745,-0.01917245759828201
2014-12-26,89.32,90.51898305084745,-0.013245653126416013
2014-12-29,90.18,88.30898305084746,0.021187164482182164
2014-12-30,87.97,86.70898305084745,0.014543094668900247
2014-12-31,86.37,87.28118644067797,-0.010439666070502729
2015-01-02,87.01,86.43118644067796,0.006696813767786303
2015-01-05,86.16,86.30118644067797,-0.0016359733452218084
2015-01-06,86.03,87.32118644067796,-0.014786634187055281
2015-01-07,87.05,87.72118644067797,-0.007651360724947209
2015-01-08,87.45,87.07118644067796,0.004350619014249046
2015-01-09,86.8,87.00118644067797,-0.0023124562883420907
2015-01-12,86.73,87.49118644067796,-0.00870014994246382
2015-01-13,87.22,88.43118644067796,-0.013696372167193105
2015-01-14,88.16,89.24118644067796,-0.012115330194502394
2015-01-15,88.97,90.23118644067796,-0.013977278704044527
2015-01-16,89.96,90.35118644067796,-0.004329621514542192
2015-01-20,90.08,91.14118644067797,-0.011643324847089631
2015-01-21,90.87,90.97118644067797,-0.0011122910960817967
2015-01-22,90.7,91.51118644067796,-0.0088643418605856
2015-01-23,91.24,91.20118644067797,0.000425581736782199
2015-01-26,90.93,91.57118644067796,-0.007002054528291279
2015-01-27,91.3,90.50118644067797,0.00882655344906036
2015-01-28,90.23,91.81118644067797,-0.017222154532330558
2015-01-29,91.54,89.93118644067796,0.017889384350369797
2015-01-30,89.66,90.75118644067797,-0.012023935812577546
2015-02-02,90.48,90.30118644067797,0.001980190586305275
2015-02-03,90.03,88.89118644067797,0.012811321402285802
2015-02-04,88.62,89.84118644067797,-0.013592723883764757
2015-02-05,89.57,85.52118644067797,0.04734281325868306
2015-02-06,85.25,85.18118644067796,0.000807849270448413
2015-02-09,84.91,86.97118644067797,-0.023699647262876877
2015-02-10,86.7,84.97118644067797,0.020345879959308144
2015-02-11,84.7,84.26118644067796,0.005207778075033032
2015-02-12,83.99,81.83118644067797,0.026381305871533645
2015-02-13,81.56,82.18118644067796,-0.007558742670700669
2015-02-17,81.91,84.77118644067797,-0.033751874437668694
2015-02-18,84.5,83.67118644067797,0.009905603046631128
2015-02-19,83.4,83.47118644067797,-0.0008528265107211608
2015-02-20,83.2,84.17118644067797,-0.011538229193934879
2015-02-23,83.9,84.47118644067797,-0.006761908583811538
2015-02-24,84.2,83.03118644067797,0.014076801855132937
2015-02-25,82.76,82.23118644067796,0.006430815147043134
2015-02-26,81.96,82.30118644067797,-0.004145583501689809
2015-02-27,82.03,80.71118644067796,0.016339910457038753
2015-03-02,80.44,80.99118644067796,-0.006805511376002382
2015-03-03,80.72,80.85118644067796,-0.0016225666740736777
2015-03-04,80.58,81.41118644067797,-0.010209732556638595
2015-03-05,81.14,78.68118644067796,0.03125033658682663
2015-03-06,78.41,78.74118644067796,-0.004206012833289918
2015-03-09,78.47,79.05118644067797,-0.007352026792337929
2015-03-10,78.78,78.42118644067797,0.00457546711045298
2015-03-11,78.15,78.72118644067797,-0.007255815956335843
2015-03-12,78.45,77.99118644067796,0.005882889852830031
2015-03-13,77.72,79.24118644067796,-0.01919691651533717
2015-03-16,78.97,78.89118644067797,0.0009990160229278455
2015-03-17,78.62,80.47118644067797,-0.02300433885167863
2015-03-18,80.2,79.85118644067796,0.0043682952611001635
2015-03-19,79.58,81.84118644067797,-0.027628954796702243
2015-03-20,81.57,81.66118644067797,-0.0011166435935169305
2015-03-23,81.39,80.65118644067796,0.009160603729809536
2015-03-24,80.38,79.81118644067797,0.007126990396826294
2015-03-25,79.54,79.72118644067797,-0.0022727514324286657
2015-03-26,79.45,80.43118644067796,-0.012199079537408508
2015-03-27,80.16,81.00118644067797,-0.010384865674702537
2015-03-30,80.73,80.96118644067796,-0.0028555218968703278
2015-03-31,80.69,81.9361797752809,-0.015209151545735877
2015-04-01,81.38,82.6361797752809,-0.015201329232509608
2015-04-02,82.08,83.9361797752809,-0.022114179847717463
2015-04-06,83.38,82.7061797752809,0.008147156918018927
2015-04-07,82.15,82.3661797752809,-0.0026246182094482595
2015-04-08,81.81,81.9461797752809,-0.0016618196925632933
2015-04-09,81.39,82.2861797752809,-0.010891012047567594
2015-04-10,81.73,81.60617977528089,0.0015172898064836904
2015-04-13,81.05,81.9761797752809,-0.011298157316183999
2015-04-14,81.42,82.0361797752809,-0.007511073491827336
2015-04-15,81.48,81.4961797752809,-0.0001985341561470122
2015-04-16,80.94,81.2561797752809,-0.0038911474321745576
2015-04-17,80.7,82.5861797752809,-0.02283892753500938
2015-04-20,82.03,81.7261797752809,0.0037175385605261457
2015-04-21,81.17,82.4761797752809,-0.015837054757383062
2015-04-22,81.92,83.3761797752809,-0.017465177454827785
2015-04-23,82.82,83.3661797752809,-0.0065515749522548905
2015-04-24,82.81,82.0261797752809,0.009555732412096507
2015-04-27,81.47,82.4261797752809,-0.011600437844963118
2015-04-28,81.87,81.8461797752809,0.0002910364880133187
2015-04-29,81.29,80.1861797752809,0.013765716583737042
2015-04-30,79.63,80.6361797752809,-0.012478018900262233
2015-05-01,80.08,81.1661797752809,-0.013382171962363243
2015-05-04,80.61,79.2461797752809,0.017209917608476566
2015-05-05,78.69,78.5061797752809,0.002341474585125347
2015-05-06,77.95,78.9461797752809,-0.012618467139467682
2015-05-07,78.39,79.7661797752809,-0.01725267248798812
2015-05-08,79.21,79.3361797752809,-0.0015904443047082273
2015-05-11,78.78,78.8161797752809,-0.000459039950731599
2015-05-12,78.26,77.7461797752809,0.006608944982303466
2015-05-13,77.19,78.6461797752809,-0.018515581805012116
2015-05-14,78.09,79.6961797752809,-0.020153786289503928
2015-05-15,79.14,80.2861797752809,-0.014276177774170229
2015-05-18,79.73,80.0861797752809,-0.004447456181332687
2015-05-19,79.53,80.2761797752809,-0.009295158007888382
2015-05-20,79.72,80.21617977528089,-0.006185532353583767
2015-05-21,79.66,80.1661797752809,-0.006314131179754434
2015-05-22,79.61,79.71617977528089,-0.0013319727009022397
2015-05-26,79.16,79.7561797752809,-0.007475029232351438
2015-05-27,79.2,80.0861797752809,-0.01106532709847674
2015-05-28,79.53,79.7861797752809,-0.0032108289430881065
2015-05-29,79.23,79.8161797752809,-0.007344122168353118
2015-06-01,79.26,78.3961797752809,0.011018652020994057
2015-06-02,77.84,77.2261797752809,0.007948343767686605
2015-06-03,76.67,77.2361797752809,-0.007330499474834218
2015-06-04,76.68,75.4961797752809,0.015680531495008365
2015-06-05,74.94,75.0861797752809,-0.0019468266426443392
2015-06-08,74.53,75.0761797752809,-0.007275007557866364
2015-06-09,74.52,75.5861797752809,-0.014105485664848705
2015-06-10,75.03,75.3661797752809,-0.004460618493378421
2015-06-11,74.81,74.6361797752809,0.002328900343539164
2015-06-12,74.08,74.3361797752809,-0.003446232723491205
2015-06-15,73.78,74.6561797752809,-0.011736198904340522
2015-06-16,74.1,75.5361797752809,-0.01901313753956735
2015-06-17,74.98,76.60617977528089,-0.021227788411472548
2015-06-18,76.05,76.2461797752809,-0.0025729784214644225
2015-06-19,75.69,75.9461797752809,-0.003373175267523898
2015-06-22,75.39,74.9161797752809,0.006324671468037835
2015-06-23,74.36,74.4061797752809,-0.0006206443526649563
2015-06-24,73.85,74.4461797752809,-0.008008198366665664
2015-06-25,73.89,75.5161797752809,-0.02153419015792435
2015-06-26,74.96,75.1961797752809,-0.0031408480588602794
2015-06-29,74.64,75.1961797752809,-0.007396383392653805
2015-06-30,74.64,76.52491620111732,-0.02463140496833105
2015-07-01,75.24,77.50491620111733,-0.02922287142715052
2015-07-02,76.22,77.75491620111733,-0.019740439268781218
2015-07-06,76.47,79.84491620111731,-0.042268391798626403
2015-07-07,78.56,79.24491620111732,-0.00864303016459822
2015-07-08,77.96,78.14491620111731,-0.0023663241335035723
2015-07-09,76.86,78.79491620111732,-0.024556358384576593
2015-07-10,77.51,78.54491620111732,-0.013176106757404549
2015-07-13,77.26,78.38491620111732,-0.01435118203393937
2015-07-14,77.1,78.78491620111731,-0.021386279028541066
2015-07-15,77.5,79.82491620111732,-0.029125194384917785
2015-07-16,78.54,78.79491620111732,-0.0032351858902502917
2015-07-17,77.51,78.69491620111732,-0.015057087018036541
2015-07-20,77.41,77.94491620111732,-0.006862746503403905
2015-07-21,76.66,78.42491620111731,-0.022504534102290474
2015-07-22,77.14,77.45491620111731,-0.004065800036496259
2015-07-23,76.17,78.64491620111731,-0.03146950013638827
2015-07-24,77.36,79.96491620111732,-0.03257573852220108
2015-07-27,78.68,79.90491620111732,-0.015329672557746643
2015-07-28,78.62,80.59491620111731,-0.024504227986155924
2015-07-29,79.31,80.83491620111732,-0.018864573290622744
2015-07-30,79.55,81.74491620111732,-0.026850797616785882
2015-07-31,80.46,81.64491620111731,-0.014513043264059333
2015-08-03,80.36,80.37491620111732,-0.0001855827890382411
2015-08-04,79.09,80.49491620111732,-0.01745347740479808
2015-08-05,79.21,81.17491620111731,-0.02420595293562211
2015-08-06,79.89,82.50491620111733,-0.0316940652935529
2015-08-07,81.22,81.92491620111731,-0.00860441772545506
2015-08-10,80.64,82.44491620111732,-0.021892389298017845
2015-08-11,81.16,84.30491620111732,-0.03730406651036611
2015-08-12,83.02,84.42491620111731,-0.0166410138657469
2015-08-13,83.14,84.93491620111732,-0.021132842432753263
2015-08-14,83.65,85.40491620111732,-0.02054818714398965
2015-08-17,84.12,84.88491620111732,-0.009011214658031896
2015-08-18,83.6,85.66491620111732,-0.024104572708265826
2015-08-19,84.38,85.55491620111732,-0.013732889391831149
2015-08-20,84.27,84.43491620111732,-0.00195317539872375
2015-08-21,83.15,80.50491620111733,0.032856177283319354
2015-08-24,79.22,77.84491620111731,0.017664400785403434
2015-08-25,76.56,79.15491620111732,-0.0327827546999625
2015-08-26,77.87,80.25491620111733,-0.029716761464690378
2015-08-27,78.97,80.11491620111732,-0.014290924279857897
2015-08-28,78.83,79.34491620111731,-0.006489592853209936
2015-08-31,78.06,77.40491620111732,0.008463077424961218
2015-09-01,76.12,77.29491620111732,-0.015200433079715636
2015-09-02,76.01,77.66491620111732,-0.0213084141729043
2015-09-03,76.38,76.29491620111732,0.0011151961771396213
2015-09-04,75.01,77.56491620111731,-0.03293906995906104
2015-09-08,76.28,76.43491620111732,-0.0020267726952130083
2015-09-09,75.15,76.35491620111732,-0.015780466551015393
2015-09-10,75.07,77.22491620111732,-0.027904416179685754
2015-09-11,75.94,77.16491620111732,-0.01587400416433793
2015-09-14,75.88,77.78491620111731,-0.024489532086041543
2015-09-15,76.5,78.91491620111732,-0.030601517651781096
2015-09-16,77.63,79.43491620111732,-0.02272195008738409
2015-09-17,78.15,79.08491620111732,-0.011821675308345436
2015-09-18,77.8,79.26491620111732,-0.018481268527432926
2015-09-21,77.98,78.55491620111732,-0.007318653356403693
2015-09-22,77.27,79.61491620111732,-0.029453227020848405
2015-09-23,78.33,80.04491620111732,-0.021424423717410046
2015-09-24,78.76,80.55491620111732,-0.022281895205949254
2015-09-25,79.27,80.05491620111732,-0.009804722037874969
2015-09-28,78.77,79.51491620111732,-0.009368257387497025
2015-09-29,78.23,81.65491620111732,-0.04194378440952273
2015-09-30,80.37,79.74430167597765,0.007846307646717232
2015-10-01,79.37,80.97430167597766,-0.019812479302351194
2015-10-02,80.6,81.49430167597765,-0.010973793965784462
2015-10-05,81.12,81.09430167597765,0.0003168943253872847
2015-10-06,80.72,80.73430167597765,-0.00017714497655585415
2015-10-07,80.36,81.74430167597765,-0.01693453424392588
2015-10-08,81.37,81.51430167597765,-0.0017702620645791978
2015-10-09,81.14,81.97430167597766,-0.010177600283506227
2015-10-12,81.6,81.72430167597766,-0.0015209879243813784
2015-10-13,81.35,82.13430167597765,-0.00954901496663052
2015-10-14,81.76,83.63430167597765,-0.02241068124463108
2015-10-15,83.26,83.72430167597766,-0.005545602252671533
2015-10-16,83.35,84.01430167597765,-0.007907007053866821
2015-10-19,83.64,84.19430167597766,-0.006583600848794835
2015-10-20,83.82,84.15430167597765,-0.003972484701552537
2015-10-21,83.78,85.24430167597765,-0.017177707450095725
2015-10-22,84.87,83.70430167597766,0.013926384913105272
2015-10-23,83.33,83.87430167597765,-0.006489492789822471
2015-10-26,83.5,83.86430167597766,-0.004343942162485237
2015-10-27,83.49,82.54430167597765,0.011456857769960083
2015-10-28,82.17,81.52430167597765,0.007920317141613786
2015-10-29,81.15,81.96430167597765,-0.009934833327766901
2015-10-30,81.59,82.53430167597766,-0.011441323871435927
2015-11-02,82.16,82.83430167597766,-0.008140367726106046
2015-11-03,82.46,83.08430167597766,-0.007514075022407862
2015-11-04,82.71,83.37430167597765,-0.007967703028678663
2015-11-05,83.0,79.76430167597765,0.04056574502672339
2015-11-06,79.39,79.67430167597766,-0.003568298309458262
2015-11-09,79.3,80.57430167597765,-0.015815236985883496
2015-11-10,80.2,81.37430167597765,-0.014430866401208164
2015-11-11,81.0,80.40430167597765,0.007408786739084627
2015-11-12,80.03,79.90430167597765,0.0015731108511789493
2015-11-13,79.53,81.43430167597765,-0.023384515330588274
2015-11-16,81.06,79.92430167597766,0.014209674657234883
2015-11-17,79.55,80.25430167597766,-0.008775874454944987
2015-11-18,79.88,81.30430167597765,-0.01751815889956143
2015-11-19,80.93,81.75430167597766,-0.01008267038038757
2015-11-20,81.38,80.90430167597765,0.0058797655275182326
2015-11-23,80.53,80.58430167597766,-0.0006738493087151687
2015-11-24,80.21,80.25430167597766,-0.0005520162166077203
2015-11-25,79.88,80.54430167597765,-0.008247655788861108
2015-11-27,80.17,80.86430167597766,-0.008586009667896688
2015-11-30,80.49,81.04430167597765,-0.006839489816246491
2015-12-01,80.67,79.05430167597765,0.02043782931186544
2015-12-02,78.68,78.64430167597766,0.00045392130467925007
2015-12-03,78.27,80.90430167597765,-0.032560712117979285
2015-12-04,80.53,81.55430167597765,-0.012559750435327088
2015-12-07,81.18,80.99430167597765,0.002292733194555474
2015-12-08,80.62,80.58430167597766,0.0004429935270258145
2015-12-09,80.21,79.29430167597765,0.011548097463096152
2015-12-10,78.92,78.70430167597766,0.0027406167061918563
2015-12-11,78.33,78.84430167597765,-0.0065230037560767284
2015-12-14,78.47,79.49430167597765,-0.012885221385461776
2015-12-15,79.12,81.26430167597765,-0.026386760628640427
2015-12-16,80.89,80.32430167597765,0.007042679640145932
2015-12-17,79.95,79.25430167597766,0.008778051276845833
2015-12-18,78.88,79.03430167597766,-0.0019523380697442638
2015-12-21,78.66,79.45430167597766,-0.00999696252088278
2015-12-22,79.08,80.38430167597765,-0.016225825799111693
2015-12-23,80.01,80.25430167597766,-0.003044094470649128
2015-12-24,79.88,81.03430167597766,-0.014244605705288071
2015-12-28,80.66,81.81430167597766,-0.014108800690486034
2015-12-29,81.44,81.91430167597765,-0.005790218145957149
2015-12-30,81.54,80.56430167597766,0.012110802225364203
2015-12-31,80.19,79.34670391061452,0.010627991432831996
2016-01-04,79.14,80.15670391061452,-0.012683953568603412
2016-01-05,79.95,79.79670391061453,0.0019210829755222925
2016-01-06,79.59,78.92670391061452,0.008403950203427657
2016-01-07,78.72,78.58670391061453,0.0016961659256899964
2016-01-08,78.38,79.35670391061453,-0.012307768121451512
2016-01-11,79.15,79.80670391061453,-0.00822868103098262
2016-01-12,79.6,80.45670391061452,-0.010648011526377066
2016-01-13,80.25,81.52670391061453,-0.01565994759231648
2016-01-14,81.32,80.74670391061453,0.007099931781984425
2016-01-15,80.54,82.43670391061453,-0.023008002754102086
2016-01-19,82.23,80.39670391061452,0.022803125006514602
2016-01-20,80.19,79.45670391061452,0.009228876272169506
2016-01-21,79.25,81.53670391061452,-0.028045086457276214
2016-01-22,81.33,80.96670391061453,0.0044869813372487855
2016-01-25,80.76,81.90670391061452,-0.014000122772196089
2016-01-26,81.7,82.20670391061452,-0.006163778457356384
2016-01-27,82.0,83.45670391061452,-0.017454606309095455
2016-01-28,83.25,85.21670391061453,-0.02307885450107816
2016-01-29,85.01,85.51670391061452,-0.005925203936112289
2016-02-01,85.31,86.42670391061452,-0.012920820303056524
2016-02-02,86.22,87.29670391061453,-0.012333843803736144
2016-02-03,87.09,86.81670391061452,0.0031479666593523525
2016-02-04,86.61,86.65670391061452,-0.0005389532316242285
2016-02-05,86.45,86.42670391061452,0.00026954735436368615
2016-02-08,86.22,87.05670391061453,-0.009611022161758132
2016-02-09,86.85,85.99670391061453,0.009922427844122783
2016-02-10,85.79,84.28670391061452,0.017835506902485143
2016-02-11,84.08,83.92670391061452,0.0018265472399434657
2016-02-12,83.72,84.74670391061453,-0.012114971594617163
2016-02-16,84.54,84.42670391061452,0.001341946139522765
2016-02-17,84.22,85.34670391061452,-0.013201492957414573
2016-02-18,85.14,84.92670391061452,0.002511531468476269
2016-02-19,84.72,85.59670391061452,-0.010242262500318122
2016-02-22,85.39,85.96670391061453,-0.006708456697539167
2016-02-23,85.76,86.26670391061452,-0.005873690400175047
2016-02-24,86.06,87.17670391061452,-0.012809659697153863
2016-02-25,86.97,84.49670391061453,0.029270917975710242
2016-02-26,84.29,84.32670391061453,-0.0004352584520963543
2016-02-29,84.12,84.03670391061452,0.0009911870112622179
2016-03-01,83.83,84.26670391061452,-0.005182401712042206
2016-03-02,84.06,84.21670391061453,-0.0018607224379244558
2016-03-03,84.01,85.06670391061452,-0.012422062476111329
2016-03-04,84.86,86.37670391061452,-0.017559177902690792
2016-03-07,86.17,87.46670391061453,-0.01482511461663949
2016-03-08,87.26,88.13670391061453,-0.009947092093478438
2016-03-09,87.93,88.20670391061452,-0.0031369941098231546
2016-03-10,88.0,88.45670391061452,-0.0051630220257361525
2016-03-11,88.25,88.26670391061452,-0.00018924362046457421
2016-03-14,88.06,88.57670391061453,-0.005833406390194251
2016-03-15,88.37,89.68670391061453,-0.014681149526097004
2016-03-16,89.48,89.66670391061453,-0.0020821988817681936
2016-03-17,89.46,89.11670391061452,0.0038522081082554838
2016-03-18,88.91,89.11670391061452,-0.002319474369494756
2016-03-21,88.91,88.57670391061453,0.003762796250826872
2016-03-22,88.37,89.59670391061452,-0.013691395520959437
2016-03-23,89.39,89.66670391061453,-0.0030859159369832634
2016-03-24,89.46,89.48670391061452,-0.0002984120483552344
2016-03-28,89.28,91.07670391061453,-0.019727370814581313
2016-03-29,90.87,90.92670391061452,-0.0006236221943144438
2016-03-30,90.72,90.86670391061452,-0.001614495786694703
2016-03-31,90.66,91.24444444444444,-0.006405260594252282
2016-04-01,91.05,90.91444444444444,0.0014910233064053813
2016-04-04,90.72,89.24444444444444,0.0165338645418327
2016-04-05,89.05,89.18444444444444,-0.00150748760371755
2016-04-06,88.99,88.96444444444444,0.00028725583254241016
2016-04-07,88.77,89.19444444444444,-0.004758642167549065
2016-04-08,89.0,88.78444444444445,0.002427852726954116
2016-04-11,88.59,89.28444444444445,-0.007777888396634958
2016-04-12,89.09,88.88444444444444,0.002312615630781556
2016-04-13,88.69,88.47444444444444,0.0024363595262912874
2016-04-14,88.28,89.31444444444445,-0.011582050931167043
2016-04-15,89.12,89.43444444444444,-0.003515921034649705
