date,BAC,dcf,Deviation
2006-08-16,52.3,59.57009750555134,-0.12204273301506419
2006-08-17,52.14,59.92009750555135,-0.1298412023583665
2006-08-18,52.49,59.89009750555134,-0.12356128665286292
2006-08-21,52.46,59.93009750555134,-0.12464684384769076
2006-08-22,52.5,59.92009750555135,-0.12383320145405152
2006-08-23,52.49,59.94009750555133,-0.12429238215472271
2006-08-24,52.51,59.56009750555135,-0.1183694755518867
2006-08-25,52.13,59.62009750555134,-0.12563041355063065
2006-08-28,52.19,59.720097505551344,-0.1260898394355665
2006-08-29,52.29,59.13009750555133,-0.1156787794051779
2006-08-30,51.7,58.900097505551344,-0.12224253966426335
2006-08-31,51.47,59.09009750555135,-0.12895726741414604
2006-09-01,51.66,59.18009750555134,-0.12707139431201386
2006-09-05,51.75,59.08009750555133,-0.12407050453602542
2006-09-06,51.65,58.94009750555133,-0.12368655319690813
2006-09-07,51.51,59.09009750555135,-0.1282803350398808
2006-09-08,51.66,58.610097505551344,-0.11858191337922719
2006-09-11,51.18,59.13009750555133,-0.13445094530420743
2006-09-12,51.7,59.33009750555133,-0.12860416258101381
2006-09-13,51.9,59.360097505551344,-0.12567529062521632
2006-09-14,51.93,58.88009750555133,-0.11803814531550438
2006-09-15,51.45,59.21009750555134,-0.1310603736942635
2006-09-18,51.78,59.46009750555134,-0.12916389020105967
2006-09-19,52.03,59.92009750555135,-0.13167698041246279
2006-09-20,52.49,59.67009750555135,-0.12032991072091592
2006-09-21,52.24,59.860097505551344,-0.12729844793260925
2006-09-22,52.43,60.400097505551344,-0.13195504369539823
2006-09-25,52.97,60.910097505551335,-0.13035765547457345
2006-09-26,53.48,60.67009750555135,-0.11851138866050859
2006-09-27,53.24,60.95009750555135,-0.1264985261893815
2006-09-28,53.52,61.00009750555134,-0.1226243532622322
2006-09-29,53.57,60.339027818089974,-0.1121832429666787
2006-10-02,53.62,61.12902781808999,-0.12283898642124047
2006-10-03,54.41,61.53902781808998,-0.11584563602732667
2006-10-04,54.82,61.23902781808999,-0.10481923124510817
2006-10-05,54.52,60.959027818089986,-0.1056287813070923
2006-10-06,54.24,61.22902781808997,-0.11414566043501795
2006-10-09,54.51,61.349027818089986,-0.11147736258134089
2006-10-10,54.63,60.75902781808998,-0.10087435625928765
2006-10-11,54.04,60.97902781808997,-0.11379367737364032
2006-10-12,54.26,61.10902781808998,-0.11207882145463421
2006-10-13,54.39,60.42902781808998,-0.09993587578918717
2006-10-16,53.71,60.39902781808998,-0.11074727623490921
2006-10-17,53.68,60.52902781808997,-0.11315278082234526
2006-10-18,53.81,59.97902781808997,-0.10285308119364611
2006-10-19,53.26,60.339027818089974,-0.11732087960435522
2006-10-20,53.62,60.37902781808999,-0.11194330320212509
2006-10-23,53.66,60.14902781808998,-0.10788250539501465
2006-10-24,53.43,60.71902781808998,-0.12004519966833793
2006-10-25,54.0,60.89902781808998,-0.11328633748797923
2006-10-26,54.18,60.41902781808997,-0.10326263171387795
2006-10-27,53.7,60.63902781808998,-0.114431712838574
2006-10-30,53.92,60.589027818089974,-0.11006989315149251
2006-10-31,53.87,60.29902781808998,-0.1066190957088905
2006-11-01,53.58,60.26902781808998,-0.11098615757133956
2006-11-02,53.55,60.14902781808998,-0.10971129638283705
2006-11-03,53.43,60.92902781808998,-0.12307808095148198
2006-11-06,54.21,61.13902781808998,-0.11333231922997311
2006-11-07,54.42,61.32902781808998,-0.11265510091865594
2006-11-08,54.61,61.22902781808997,-0.10810277500656951
2006-11-09,54.51,61.48902781808999,-0.11350037666454649
2006-11-10,54.77,61.17902781808998,-0.10475857571889846
2006-11-13,54.46,61.54902781808998,-0.11517692593036266
2006-11-14,54.83,61.199027818089974,-0.10407073519241983
2006-11-15,54.48,61.61902781808997,-0.11585752114047654
2006-11-16,54.9,61.56902781808999,-0.10831790032147504
2006-11-17,54.85,61.61902781808997,-0.10985288242575508
2006-11-20,54.9,61.43902781808998,-0.10643117331626539
2006-11-21,54.72,61.349027818089986,-0.10805432545314575
2006-11-22,54.63,61.27902781808997,-0.10850413354839705
2006-11-24,54.56,60.63902781808998,-0.10024942742034637
2006-11-27,53.92,60.98902781808999,-0.11590655025973762
2006-11-28,54.27,60.73902781808999,-0.1065052907574412
2006-11-29,54.02,60.56902781808999,-0.10812502782377509
2006-11-30,53.85,60.21902781808998,-0.10576437463138022
2006-12-01,53.5,59.36902781808997,-0.09885672772127918
2006-12-04,52.65,59.50902781808998,-0.11526029023792805
2006-12-05,52.79,59.40902781808998,-0.11141451158496307
2006-12-06,52.69,59.209027818089986,-0.11010192293848553
2006-12-07,52.49,58.37902781808999,-0.10087574319394788
2006-12-08,51.66,59.26902781808998,-0.12838118150754574
2006-12-11,52.55,59.51902781808998,-0.11708907342017849
2006-12-12,52.8,59.80902781808997,-0.11719013121912025
2006-12-13,53.09,59.88902781808998,-0.11352710280657241
2006-12-14,53.17,60.03902781808998,-0.11440937782840499
2006-12-15,53.32,60.349027818089986,-0.11647292545088839
2006-12-18,53.63,60.29902781808998,-0.11059925938124726
2006-12-19,53.58,60.37902781808999,-0.11260578488567441
2006-12-20,53.66,60.22902781808997,-0.10906747221506607
2006-12-21,53.51,60.06902781808999,-0.10919150944065592
2006-12-22,53.35,60.41902781808997,-0.11700002587551472
2006-12-26,53.7,60.48902781808999,-0.11223569071909667
2006-12-27,53.77,60.36902781808997,-0.10931148068136565
2006-12-28,53.65,60.10902781808998,-0.10745520352844762
2006-12-29,53.39,60.725953249359385,-0.12080425018995933
2007-01-03,53.33,61.065953249359374,-0.12668193711428766
2007-01-04,53.67,60.63595324935939,-0.11488156573893693
2007-01-05,53.24,60.845953249359376,-0.12500343643542888
2007-01-08,53.45,60.89595324935938,-0.12227336714591475
2007-01-09,53.5,60.975953249359385,-0.1226049426203587
2007-01-10,53.58,60.65595324935937,-0.11665719307501121
2007-01-11,53.26,60.77595324935939,-0.12366656296647416
2007-01-12,53.38,60.835953249359385,-0.1225583368242511
2007-01-16,53.44,60.715953249359394,-0.11983593866141207
2007-01-17,53.32,60.68595324935939,-0.12137822436590218
2007-01-18,53.29,60.985953249359376,-0.12619222688693843
2007-01-19,53.59,61.04595324935937,-0.12213673228925481
2007-01-22,53.65,60.715953249359394,-0.11637721012696034
2007-01-23,53.32,60.595953249359376,-0.12007325339726871
2007-01-24,53.2,59.79595324935937,-0.11030768623845022
2007-01-25,52.4,59.43595324935939,-0.11837873988224845
2007-01-26,52.04,58.85595324935937,-0.11580737160915078
2007-01-29,51.46,59.51595324935937,-0.13535787985461
2007-01-30,52.12,59.975953249359385,-0.13098505023666795
2007-01-31,52.58,60.235953249359376,-0.12709939556639793
2007-02-01,52.84,60.13595324935939,-0.12132431357836848
2007-02-02,52.74,60.27595324935939,-0.12502420688700566
2007-02-05,52.88,60.60595324935937,-0.12747845442792427
2007-02-06,53.21,60.75595324935938,-0.12420105102110213
2007-02-07,53.36,60.715953249359394,-0.12115354953167945
2007-02-08,53.32,60.38595324935939,-0.1170131937833464
2007-02-09,52.99,60.43595324935939,-0.1232040341721311
2007-02-12,53.04,61.12595324935937,-0.1322834707603372
2007-02-13,53.73,61.445953249359384,-0.12557300914588432
2007-02-14,54.05,61.24595324935939,-0.11749271368283676
2007-02-15,53.85,61.445953249359384,-0.12362007337624914
2007-02-16,54.05,61.445953249359384,-0.1203651804268574
2007-02-20,54.05,61.30595324935938,-0.11835642159980941
2007-02-21,53.91,61.095953249359376,-0.11761749947709876
2007-02-22,53.7,60.25595324935938,-0.10880175145895776
2007-02-23,52.86,60.18595324935939,-0.12172197753530423
2007-02-26,52.79,58.195953249359384,-0.09289225362794262
2007-02-27,50.8,58.225953249359385,-0.12753682567560354
2007-02-28,50.83,57.77595324935939,-0.12022221804598965
2007-03-01,50.38,57.40595324935937,-0.12239067294710892
2007-03-02,50.01,57.03595324935938,-0.12318463791850975
2007-03-05,49.64,58.335953249359385,-0.1490667892609585
2007-03-06,50.94,57.985953249359376,-0.12151138085217594
2007-03-07,50.59,58.16595324935939,-0.1302472120912559
2007-03-08,50.77,58.345953249359376,-0.12984539333826983
2007-03-09,50.95,58.485953249359376,-0.1288506526897023
2007-03-12,51.09,56.85595324935937,-0.10141335990043099
2007-03-13,49.46,57.16595324935939,-0.1347996982705041
2007-03-14,49.77,57.49595324935939,-0.13437386133684925
2007-03-15,50.1,57.01595324935937,-0.1212985639144265
2007-03-16,49.62,57.76595324935937,-0.14101651216929778
2007-03-19,50.37,58.15595324935937,-0.13388058856115714
2007-03-20,50.76,59.25595324935938,-0.14337720994221337
2007-03-21,51.86,59.03595324935938,-0.12155225509867162
2007-03-22,51.64,59.085953249359385,-0.12601900857781478
2007-03-23,51.69,58.955953249359375,-0.123243758244861
2007-03-26,51.56,59.235953249359376,-0.12958267451266836
2007-03-27,51.84,58.16595324935939,-0.10875697716565935
2007-03-28,50.77,58.585953249359385,-0.13341002093270282
2007-03-29,51.19,58.41595324935939,-0.12369828527001969
2007-03-30,51.02,57.28231202466929,-0.10932366036434338
2007-04-02,50.43,57.7123120246693,-0.126182988849181
2007-04-03,50.86,57.7423120246693,-0.11919010138923714
2007-04-04,50.89,57.70231202466931,-0.1180596025642241
2007-04-05,50.85,57.7123120246693,-0.11890551225423074
2007-04-09,50.86,57.92231202466932,-0.12192731570627657
2007-04-10,51.07,57.36231202466929,-0.10969418425748279
2007-04-11,50.51,57.1323120246693,-0.11591185075461041
2007-04-12,50.28,57.2723120246693,-0.12208887292095782
2007-04-13,50.42,58.08231202466929,-0.13192160844793643
2007-04-16,51.23,58.15231202466931,-0.11903760630760019
2007-04-17,51.3,58.67231202466932,-0.1256523182786723
2007-04-18,51.82,57.762312024669306,-0.10287524540450255
2007-04-19,50.91,57.892312024669316,-0.12060862281150542
2007-04-20,51.04,57.36231202466929,-0.11021717572942868
2007-04-23,50.51,57.47231202466929,-0.1211420209035754
2007-04-24,50.62,58.08231202466929,-0.12847821935014958
2007-04-25,51.23,57.5723120246693,-0.11016253823455402
2007-04-26,50.72,57.622312024669306,-0.11978540572468321
2007-04-27,50.77,57.752312024669294,-0.12090099564649026
2007-04-30,50.9,57.78231202466929,-0.11910759164034468
2007-05-01,50.93,57.86231202466929,-0.11980703470185805
2007-05-02,51.01,58.08231202466929,-0.12176361060946528
2007-05-03,51.23,58.09231202466931,-0.11812771407265021
2007-05-04,51.24,58.2723120246693,-0.12068016147518223
2007-05-07,51.42,58.252312024669294,-0.11728825495846196
2007-05-08,51.4,58.3023120246693,-0.11838830716951232
2007-05-09,51.45,57.43231202466931,-0.10416282774929342
2007-05-10,50.58,57.8023120246693,-0.12494849724327473
2007-05-11,50.95,57.6323120246693,-0.11594731826495097
2007-05-14,50.78,57.79231202466931,-0.12133641619452806
2007-05-15,50.94,57.97231202466929,-0.1213046673328605
2007-05-16,51.12,57.98231202466931,-0.11835181773623749
2007-05-17,51.13,58.1323120246693,-0.12045473129810769
2007-05-18,51.28,58.08231202466929,-0.11711503532745293
2007-05-21,51.23,58.3523120246693,-0.12205706642194813
2007-05-22,51.5,58.20231202466931,-0.11515542581587668
2007-05-23,51.35,57.90231202466931,-0.11316149209858306
2007-05-24,51.05,58.0523120246693,-0.1206207260391916
2007-05-25,51.2,58.04231202466931,-0.11788489786142853
2007-05-29,51.19,57.6623120246693,-0.11224510078437877
2007-05-30,50.81,57.56231202466929,-0.11730439218243127
2007-05-31,50.71,57.6323120246693,-0.12011164885604841
2007-06-01,50.78,57.70231202466931,-0.11996593865614658
2007-06-04,50.85,57.512312024669306,-0.1158414918498073
2007-06-05,50.66,57.18231202466931,-0.11406170533740378
2007-06-06,50.33,56.642312024669316,-0.11144163786817407
2007-06-07,49.79,57.11231202466929,-0.1282089932115945
2007-06-08,50.26,56.90231202466931,-0.11673184776375367
2007-06-11,50.05,56.512312024669306,-0.11435228524800611
2007-06-12,49.66,57.2123120246693,-0.13200501356094185
2007-06-13,50.36,56.93231202466931,-0.11544080665161571
2007-06-14,50.08,56.93231202466931,-0.1203589276630842
2007-06-15,50.08,56.762312024669306,-0.11772445107178031
2007-06-18,49.91,57.40231202466931,-0.13052282670163884
2007-06-19,50.55,56.83231202466929,-0.11054120096226816
2007-06-20,49.98,56.7423120246693,-0.11917582811446459
2007-06-21,49.89,55.8023120246693,-0.10595102263962752
2007-06-22,48.95,55.70231202466931,-0.12122139601097459
2007-06-25,48.85,55.65231202466931,-0.12222874085903224
2007-06-26,48.8,56.04231202466931,-0.1292293583726758
2007-06-27,49.19,55.94231202466929,-0.12070134001061084
2007-06-28,49.09,55.7423120246693,-0.11934043965964769
2007-06-29,48.89,49.32000786288671,-0.008718730623120896
2007-07-02,49.32,49.55000786288671,-0.004641933933152487
2007-07-03,49.55,49.37000786288671,0.00364577898413887
2007-07-05,49.37,49.15000786288671,0.004475932897650692
2007-07-06,49.15,48.810007862886714,0.006965623485830186
2007-07-09,48.81,48.36000786288671,0.009305046814490625
2007-07-10,48.36,48.51000786288671,-0.0030923075360183017
2007-07-11,48.51,49.53000786288671,-0.02059373512942675
2007-07-12,49.53,49.50000786288671,0.0006059016636192904
2007-07-13,49.5,49.62000786288671,-0.0024185377644099226
2007-07-16,49.62,49.80000786288671,-0.003614615149907685
2007-07-17,49.8,49.36000786288671,0.0089139397695297
2007-07-18,49.36,49.27000786288671,0.0018265094936402715
2007-07-19,49.27,48.310007862886714,0.019871496188490267
2007-07-20,48.31,48.15000786288671,0.0033227852749035947
2007-07-23,48.15,47.15000786288671,0.021208737441174685
2007-07-24,47.15,47.93000786288671,-0.016273893906257664
2007-07-25,47.93,47.23000786288671,0.014820919343173422
2007-07-26,47.23,47.41000786288671,-0.0037968325887501875
2007-07-27,47.41,47.700007862886714,-0.006079828408421695
2007-07-30,47.7,47.42000786288671,0.005904514776186476
2007-07-31,47.42,47.630007862886714,-0.004409150288013031
2007-08-01,47.63,47.78000786288671,-0.0031395529133687594
2007-08-02,47.78,47.00000786288671,0.01659557460902472
2007-08-03,47.0,48.16000786288671,-0.024086538070950736
2007-08-06,48.16,48.67000786288671,-0.010478894195446009
2007-08-07,48.67,49.700007862886714,-0.020724501004674267
2007-08-08,49.7,48.35000786288671,0.02792123924657175
2007-08-09,48.35,48.59000786288671,-0.004939448941106761
2007-08-10,48.59,48.50000786288671,0.001855507680899926
2007-08-13,48.5,47.86000786288671,0.013372169493719888
2007-08-14,47.86,48.23000786288671,-0.0076717354875538435
2007-08-15,48.23,49.85000786288671,-0.03249764508247577
2007-08-16,49.85,51.76000786288671,-0.036901228221339455
2007-08-17,51.76,51.35000786288671,0.007984266296668041
2007-08-20,51.35,51.30000786288671,0.0009745054473853099
2007-08-21,51.3,51.65000786288671,-0.006776530679644122
2007-08-22,51.65,51.83000786288671,-0.003473043325845415
2007-08-23,51.83,51.87000786288671,-0.0007713101373045816
2007-08-24,51.87,50.87000786288671,0.019657794034721565
2007-08-27,50.87,49.66000786288671,0.024365524477042433
2007-08-28,49.66,50.55000786288671,-0.01760648317406388
2007-08-29,50.55,50.21000786288671,0.0067714017898927725
2007-08-30,50.21,50.68000786288671,-0.00927402900485541
2007-08-31,50.68,51.08000786288671,-0.007831006290375808
2007-09-04,51.08,49.950007862886714,0.022622461646355063
2007-09-05,49.95,49.79000786288671,0.0032133382576255975
2007-09-06,49.79,49.02000786288671,0.015707711415857473
2007-09-07,49.02,48.96000786288671,0.001225329401116415
2007-09-10,48.96,49.450007862886714,-0.009909156420063514
2007-09-11,49.45,49.39000786288671,0.0012146614205819084
2007-09-12,49.39,49.86000786288671,-0.009426550115660182
2007-09-13,49.86,49.950007862886714,-0.0018019589332955999
2007-09-14,49.95,49.51000786288671,0.00888693329097845
2007-09-17,49.51,51.21000786288671,-0.03319678972591522
2007-09-18,51.21,51.07000786288671,0.0027411810370019385
2007-09-19,51.07,50.79000786288671,0.005512740574271202
2007-09-20,50.79,51.24000786288671,-0.008782353509603102
2007-09-21,51.24,50.59000786288671,0.012848231589031478
2007-09-24,50.59,50.22000786288671,0.007367424914059395
2007-09-25,50.22,50.41000786288671,-0.0037692488246287015
2007-09-26,50.41,50.60000786288671,-0.0037550955209649794
2007-09-27,50.6,50.27000786288671,0.006564393982458894
2007-09-28,50.27,58.36101400092777,-0.13863731018791314
2007-10-01,50.64,59.44101400092779,-0.14806298561445164
2007-10-02,51.72,59.651014000927766,-0.13295690163463803
2007-10-03,51.93,60.12101400092777,-0.13624211329505143
2007-10-04,52.4,60.43101400092778,-0.13289556916593337
2007-10-05,52.71,60.151014000927766,-0.12370554552601554
2007-10-08,52.43,60.29101400092779,-0.13038450474239527
2007-10-09,52.57,60.02101400092777,-0.12414008868315018
2007-10-10,52.3,60.14101400092778,-0.13037714995638128
2007-10-11,52.42,59.79101400092779,-0.12327962862134112
2007-10-12,52.07,59.14101400092778,-0.11956193380142
2007-10-15,51.42,57.92101400092778,-0.1122392988635117
2007-10-16,50.2,57.75101400092776,-0.13075119340426566
2007-10-17,50.03,56.571014000927775,-0.11562483219446096
2007-10-18,48.85,55.29101400092779,-0.1164929621442592
2007-10-19,47.57,55.50101400092776,-0.14289854237249044
2007-10-22,47.78,55.50101400092776,-0.13911482771825923
2007-10-23,47.78,55.20101400092776,-0.13443618990047967
2007-10-24,47.48,54.721014000927774,-0.13232602014292005
2007-10-25,47.0,55.75101400092776,-0.15696600604936317
2007-10-26,48.03,55.70101400092776,-0.1377176724430904
2007-10-29,47.98,55.71101400092777,-0.1387699387557194
2007-10-30,47.99,56.00101400092776,-0.14305123119368945
2007-10-31,48.28,53.43101400092778,-0.09640494565269409
2007-11-01,45.71,52.83101400092778,-0.1347885164725917
2007-11-02,45.11,52.17101400092778,-0.1353436220504015
2007-11-05,44.45,53.281014000927776,-0.16574410541011853
2007-11-06,45.56,51.031014000927776,-0.10720958828739535
2007-11-07,43.31,51.221014000927774,-0.15444860191140453
2007-11-08,43.5,51.70101400092776,-0.15862385215076436
2007-11-09,43.98,51.70101400092776,-0.14933970155380738
2007-11-12,43.98,53.991014000927784,-0.18542000342419496
2007-11-13,46.27,53.45101400092776,-0.13434757291607446
2007-11-14,45.73,51.801014000927765,-0.11719874828741839
2007-11-15,44.08,52.091014000927785,-0.15378878976679367
2007-11-16,44.37,50.54101400092779,-0.12209913320723065
2007-11-19,42.82,50.491014000927784,-0.1519283015545465
2007-11-20,42.77,49.86101400092777,-0.14221559956233187
2007-11-21,42.14,50.87101400092777,-0.17163042987050614
2007-11-23,43.15,49.60101400092776,-0.1300581072960948
2007-11-26,41.88,50.66101400092777,-0.17332882442437803
2007-11-27,42.94,52.571014000927775,-0.18320008057591985
2007-11-28,44.85,52.35101400092776,-0.14328306994769624
2007-11-29,44.63,53.85101400092776,-0.17123194747584325
2007-11-30,46.13,53.19101400092779,-0.13274824955968356
2007-12-03,45.47,52.43101400092778,-0.13276519887264826
2007-12-04,44.71,52.95101400092776,-0.155634677756754
2007-12-05,45.23,53.68101400092778,-0.15743022292354092
2007-12-06,45.96,53.091014000927785,-0.13431677912204065
2007-12-07,45.37,54.36101400092777,-0.1653945233761519
2007-12-10,46.64,52.37101400092777,-0.10943102993625908
2007-12-11,44.65,51.151014000927766,-0.127094528386277
2007-12-12,43.43,50.77101400092777,-0.14459065168156038
2007-12-13,43.05,49.88101400092778,-0.1369461735641686
2007-12-14,42.16,49.42101400092778,-0.14692159090041068
2007-12-17,41.7,49.221014000927774,-0.15280087486182237
2007-12-18,41.5,49.31101400092777,-0.15840302940801032
2007-12-19,41.59,49.13101400092778,-0.15348785597597014
2007-12-20,41.41,49.64101400092778,-0.165810754807989
2007-12-21,41.92,50.00101400092776,-0.16161700242274724
2007-12-24,42.28,50.02101400092777,-0.15475523948363368
2007-12-26,42.3,49.18101400092778,-0.13991199939061805
2007-12-27,41.46,48.821014000927775,-0.1507755246703374
2007-12-28,41.1,48.98101400092778,-0.16089936400211102
2007-12-31,41.26,47.84876651982379,-0.13769981964099454
2008-01-02,40.56,47.588766519823785,-0.14769801854174658
2008-01-03,40.3,47.13876651982379,-0.1450773328349143
2008-01-04,39.85,47.18876651982379,-0.15551935473330936
2008-01-07,39.9,45.69876651982379,-0.12689109491190165
2008-01-08,38.41,46.02876651982379,-0.1655218485279748
2008-01-09,38.74,46.588766519823785,-0.16846907755078877
2008-01-10,39.3,45.78876651982379,-0.14171088266844978
2008-01-11,38.5,46.50876651982379,-0.17219907383289013
2008-01-14,39.22,45.16876651982379,-0.13170088488497866
2008-01-15,37.88,45.978766519823786,-0.17614144816894972
2008-01-16,38.69,44.19876651982379,-0.12463620488940641
2008-01-17,36.91,43.25876651982379,-0.1467625415744206
2008-01-18,35.97,44.67876651982379,-0.19491958257083364
2008-01-22,37.39,47.85876651982379,-0.21874292383794458
2008-01-23,40.57,47.18876651982379,-0.14026148611117595
2008-01-24,39.9,46.768766519823785,-0.1468665314684392
2008-01-25,39.48,48.48876651982379,-0.18579079581537128
2008-01-28,41.2,49.228766519823786,-0.163090954484726
2008-01-29,41.94,49.49876651982379,-0.1527061591887664
2008-01-30,42.21,51.43876651982379,-0.17941267149683982
2008-01-31,44.15,52.31876651982379,-0.15613453953905077
2008-02-01,45.03,51.31876651982379,-0.12254321267434432
2008-02-04,44.03,49.658766519823786,-0.11334889918332502
2008-02-05,42.37,49.61876651982379,-0.1460892123734625
2008-02-06,42.33,50.658766519823786,-0.16440918506305469
2008-02-07,43.37,49.44876651982379,-0.12293059964168862
2008-02-08,42.16,49.42876651982379,-0.14705538963649023
2008-02-11,42.14,50.10876651982379,-0.15902938893279728
2008-02-12,42.82,50.61876651982379,-0.15406867958288872
2008-02-13,43.33,49.52876651982379,-0.12515487373065803
2008-02-14,42.24,49.98876651982379,-0.15501015646687144
2008-02-15,42.7,49.95876651982379,-0.14529515089095502
2008-02-19,42.67,50.25876651982379,-0.15099388714266426
2008-02-20,42.97,49.49876651982379,-0.13189755985553864
2008-02-21,42.21,49.88876651982379,-0.1539177465286209
2008-02-22,42.6,50.228766519823786,-0.1518804272609987
2008-02-25,42.94,50.00876651982379,-0.14135054734896702
2008-02-26,42.72,50.16876651982379,-0.14847418098032106
2008-02-27,42.88,48.70876651982379,-0.11966565643684612
2008-02-28,41.42,47.02876651982379,-0.11926246284727782
2008-02-29,39.74,46.46876651982379,-0.14480191801418407
2008-03-03,39.18,46.06876651982379,-0.14953225450174568
2008-03-04,38.78,44.838766519823785,-0.13512339856951971
2008-03-05,37.55,43.80876651982379,-0.14286561839150747
2008-03-06,36.52,44.02876651982379,-0.17054228663078697
2008-03-07,36.74,42.59876651982379,-0.1375337127918328
2008-03-10,35.31,45.00876651982379,-0.2154861656906779
2008-03-11,37.72,44.31876651982379,-0.1488932801609486
2008-03-12,37.03,44.42876651982379,-0.1665309910533418
2008-03-13,37.14,42.978766519823786,-0.13585235204762514
2008-03-14,35.69,43.24876651982379,-0.17477415260754559
2008-03-17,35.96,46.21876651982379,-0.2219610624057584
2008-03-18,38.93,45.84876651982379,-0.1509040928469101
2008-03-19,38.56,49.14876651982379,-0.2154431793431253
2008-03-20,41.86,49.73876651982379,-0.15840293338765543
2008-03-24,42.45,48.25876651982379,-0.12036707397893509
2008-03-25,40.97,47.12876651982379,-0.13067956101149447
2008-03-26,39.84,45.92876651982379,-0.13256978101503658
2008-03-27,38.64,45.35876651982379,-0.14812498300383437
2008-03-28,38.07,45.19876651982379,-0.157720377539444
2008-03-31,37.91,40.8600077006281,-0.07219792326624452
2008-04-01,40.86,40.3000077006281,0.013895587899929174
2008-04-02,40.3,40.37000770062809,-0.0017341512824879945
2008-04-03,40.37,39.4100077006281,0.02435909951259907
2008-04-04,39.41,39.500007700628096,-0.0022786755210345566
2008-04-07,39.5,38.3800077006281,0.029181659058228115
2008-04-08,38.38,37.930007700628096,0.011863754495479606
2008-04-09,37.93,37.690007700628094,0.006367531184343855
2008-04-10,37.69,36.9400077006281,0.020302981673692155
2008-04-11,36.94,35.5800077006281,0.0382234964875483
2008-04-14,35.58,35.5800077006281,-2.1643132197546322e-07
2008-04-15,35.58,36.98000770062809,-0.03785850213882769
2008-04-16,36.98,37.470007700628095,-0.0130773311962753
2008-04-17,37.47,38.5600077006281,-0.0282678289146282
2008-04-18,38.56,37.610007700628096,0.025259029642688446
2008-04-21,37.61,37.000007700628096,0.0164862749301955
2008-04-22,37.0,36.8600077006281,0.0037979454727437023
2008-04-23,36.86,37.87000770062809,-0.026670385403997243
2008-04-24,37.87,38.3000077006281,-0.011227352850402994
2008-04-25,38.3,38.1800077006281,0.0031428044832457758
2008-04-28,38.18,37.8600077006281,0.00845198717079465
2008-04-29,37.86,37.5400077006281,0.008524033929980801
2008-04-30,37.54,39.390007700628104,-0.04696642140028329
2008-05-01,39.39,39.790007700628095,-0.010052968665843709
2008-05-02,39.79,38.970007700628095,0.021041625284530907
2008-05-05,38.97,39.2400077006281,-0.006880928838955747
2008-05-06,39.24,38.000007700628096,0.03263136968657543
2008-05-07,38.0,37.330007700628094,0.01794782108659021
2008-05-08,37.33,36.650007700628095,0.018553674119971664
2008-05-09,36.65,37.4400077006281,-0.021100628689636913
2008-05-12,37.44,36.610007700628096,0.022671186145575728
2008-05-13,36.61,36.8000077006281,-0.005163251654016876
2008-05-14,36.8,36.710007700628104,0.002451437768844489
2008-05-15,36.71,36.170007700628105,0.014929283505862312
2008-05-16,36.17,36.1000077006281,0.0019388444443653174
2008-05-19,36.1,35.390007700628104,0.020061942494556062
2008-05-20,35.39,34.630007700628106,0.021946062095681063
2008-05-21,34.63,34.73000770062809,-0.0028795761144124743
2008-05-22,34.73,33.930007700628096,0.023577722304999327
2008-05-23,33.93,34.170007700628105,-0.007023928783712052
2008-05-27,34.17,33.87000770062809,0.008857166553474016
2008-05-28,33.87,34.6000077006281,-0.021098483761749276
2008-05-29,34.6,34.010007700628094,0.017347608520565272
2008-05-30,34.01,33.5800077006281,0.012805008956679131
2008-06-02,33.58,33.310007700628105,0.008105440917289375
2008-06-03,33.31,31.990007700628098,0.04126264400198898
2008-06-04,31.99,31.990007700628098,-2.407197950970996e-07
2008-06-05,31.99,30.5000077006281,0.04885219420260056
2008-06-06,30.5,29.610007700628096,0.030057145150726328
2008-06-09,29.61,29.6200077006281,-0.00033786961601256493
2008-06-10,29.62,28.8500077006281,0.02668950065324016
2008-06-11,28.85,29.4400077006281,-0.020041017197679367
2008-06-12,29.44,29.7800077006281,-0.011417314060027217
2008-06-13,29.78,30.3200077006281,-0.017810275840296486
2008-06-16,30.32,29.240007700628098,0.03693543142769773
2008-06-17,29.24,28.370007700628104,0.03066591692721432
2008-06-18,28.37,28.1400077006281,0.008173142730403926
2008-06-19,28.14,27.1000077006281,0.03837608870302267
2008-06-20,27.1,25.8800077006281,0.0471403375719357
2008-06-23,25.88,26.6200077006281,-0.027798928871483386
2008-06-24,26.62,26.6100077006281,0.00037550907479322326
2008-06-25,26.61,24.8100077006281,0.0725510576655859
2008-06-26,24.81,24.5900077006281,0.00894641034887833
2008-06-27,24.59,23.8700077006281,0.030163052664325507
2008-06-30,23.87,23.810007437363637,0.0025196364509412206
2008-07-01,23.81,22.540007437363638,0.05634392828687118
2008-07-02,22.54,22.400007437363637,0.006249665899791257
2008-07-03,22.4,21.530007437363636,0.04040837260123564
2008-07-07,21.53,23.540007437363638,-0.085386865008941
2008-07-08,23.54,22.060007437363637,0.06708939545186454
2008-07-09,22.06,22.360007437363638,-0.013417143898723616
2008-07-10,22.36,21.67000743736364,0.03184090105325321
2008-07-11,21.67,20.150007437363637,0.07543384623361882
2008-07-14,20.15,18.52000743736364,0.08801252203321974
2008-07-15,18.52,22.67000743736364,-0.18306158252616156
2008-07-16,22.67,26.500007437363635,-0.14452854197933251
2008-07-17,26.5,27.490007437363634,-0.03601335647578052
2008-07-18,27.49,28.560007437363637,-0.03746523664989676
