date,AIV,dcf,Deviation
2015-10-02,37.89,38.62110364708002,-0.018930159369883626
2015-10-05,38.33,38.37110364708002,-0.0010712135741018924
2015-10-06,38.08,38.95110364708002,-0.022364029912290362
2015-10-07,38.66,39.29110364708002,-0.016062252991127846
2015-10-08,39.0,39.56110364708002,-0.014183215212739242
2015-10-09,39.27,39.80110364708002,-0.013343942715492552
2015-10-12,39.51,39.47110364708002,0.0009854386963119577
2015-10-13,39.18,38.98110364708002,0.005102378699195276
2015-10-14,38.69,39.69110364708002,-0.025222368618960544
2015-10-15,39.4,39.87110364708002,-0.011815666083638043
2015-10-16,39.58,40.61110364708002,-0.025389697754598206
2015-10-19,40.32,40.80110364708002,-0.011791437095463264
2015-10-20,40.51,40.49110364708002,0.0004666791274616777
2015-10-21,40.2,40.52110364708002,-0.007924355907891312
2015-10-22,40.23,40.281103647080016,-0.0012686754446392667
2015-10-23,39.99,40.27110364708002,-0.006980281681463141
2015-10-26,39.98,40.52110364708002,-0.013353625601927877
2015-10-27,40.23,40.101103647080016,0.0032142844260438785
2015-10-28,39.81,40.25110364708002,-0.010958796333824683
2015-10-29,39.96,39.48110364708002,0.01212976104216379
2015-10-30,39.19,40.30110364708002,-0.02757005507367849
2015-11-02,40.01,39.96110364708002,0.0012235986611333072
2015-11-03,39.67,38.55110364708002,0.029023717794515846
2015-11-04,38.26,38.56110364708002,-0.007808481049603411
2015-11-05,38.27,37.38110364708002,0.02377929665512757
2015-11-06,37.09,36.51110364708002,0.015855350704148785
2015-11-09,36.22,36.76110364708002,-0.014719461425174107
2015-11-10,36.47,37.13110364708002,-0.017804578430084095
2015-11-11,36.84,36.851103647080016,-0.0003013111136738189
2015-11-12,36.56,36.64110364708002,-0.0022134608133312916
2015-11-13,36.35,36.82110364708002,-0.012794392357041162
2015-11-16,36.53,37.01110364708002,-0.012998900321038565
2015-11-17,36.72,37.11110364708002,-0.010538723148719842
2015-11-18,36.82,37.27110364708002,-0.012103308003742486
2015-11-19,36.98,37.851103647080016,-0.023013956348594378
2015-11-20,37.56,37.95110364708002,-0.010305461751969558
2015-11-23,37.66,37.66110364708002,-2.9304692989451375e-05
2015-11-24,37.37,38.14110364708002,-0.02021712990308444
2015-11-25,37.85,38.71110364708002,-0.022244357973632112
2015-11-27,38.42,38.40110364708002,0.0004920783812267793
2015-11-30,38.11,39.06110364708002,-0.024349123764482172
2015-12-01,38.77,38.40110364708002,0.009606399761586948
2015-12-02,38.11,37.781103647080016,0.008705313534307146
2015-12-03,37.49,39.02110364708002,-0.03923783552940563
2015-12-04,38.73,38.67110364708002,0.0015230067767777467
2015-12-07,38.38,38.74110364708002,-0.009320943728644449
2015-12-08,38.45,38.56110364708002,-0.002881236182886826
2015-12-09,38.27,37.91110364708002,0.009466787257395692
2015-12-10,37.62,37.91110364708002,-0.007678585403103733
2015-12-11,37.62,38.14110364708002,-0.013662521459835042
2015-12-14,37.85,38.781103647080016,-0.024009209628311323
2015-12-15,38.49,40.07110364708002,-0.03945745195853212
2015-12-16,39.78,39.82110364708002,-0.0010322076315189
2015-12-17,39.53,39.68110364708002,-0.0038079497088568948
2015-12-18,39.39,39.81110364708002,-0.010577542657773109
2015-12-21,39.52,39.81110364708002,-0.007312122006478572
2015-12-22,39.52,39.99110364708002,-0.01178021119990802
2015-12-23,39.7,39.91110364708002,-0.005289346266811656
2015-12-24,39.62,40.11110364708002,-0.012243583507475342
2015-12-28,39.82,40.65110364708002,-0.02044479909562602
2015-12-29,40.36,40.65110364708002,-0.00716102690857523
2015-12-30,40.36,40.32110364708002,0.0009646648876584507
2015-12-31,40.03,39.97647039917722,0.001339027690245631
2016-01-04,39.65,40.98647039917722,-0.03260759919458822
2016-01-05,40.66,40.52647039917722,0.0032948736839784054
2016-01-06,40.2,40.29647039917722,-0.002394016106660901
2016-01-07,39.97,39.53647039917722,0.01096530864909484
2016-01-08,39.21,39.78647039917722,-0.014489106306578514
2016-01-11,39.46,39.50647039917722,-0.0011762731195086307
2016-01-12,39.18,38.766470399177216,0.010667197621157642
2016-01-13,38.44,38.13647039917722,0.007959037573370242
2016-01-14,37.81,38.13647039917722,-0.00856058244929403
2016-01-15,37.81,38.56647039917722,-0.019614716912060404
2016-01-19,38.24,37.28647039917722,0.02557307223275873
2016-01-20,36.96,37.27647039917722,-0.008489816653462046
2016-01-21,36.95,38.086470399177216,-0.029839215534179897
2016-01-22,37.76,37.99647039917722,-0.006223483304974131
2016-01-25,37.67,39.05647039917722,-0.035499121784605236
2016-01-26,38.73,38.56647039917722,0.00424020137518899
2016-01-27,38.24,38.43647039917722,-0.0051115619393975464
2016-01-28,38.11,39.47647039917722,-0.0346148068801434
2016-01-29,39.15,39.93647039917722,-0.01969303724931637
2016-02-01,39.61,39.46647039917722,0.0036367478361016836
2016-02-02,39.14,39.94647039917722,-0.02018877740932612
2016-02-03,39.62,40.00647039917722,-0.009660197346106458
2016-02-04,39.68,37.336470399177216,0.06276784001720825
2016-02-05,37.01,35.92647039917722,0.030159645208219343
2016-02-08,35.6,35.77647039917722,-0.004932582706126287
2016-02-09,35.45,36.64647039917722,-0.03264899419083145
2016-02-10,36.32,36.09647039917722,0.006192561165976995
2016-02-11,35.77,36.37647039917722,-0.016672051810472932
2016-02-12,36.05,36.94647039917722,-0.024264033600275625
2016-02-16,36.62,36.57647039917722,0.0011900984525767822
2016-02-17,36.25,36.67647039917722,-0.011627901881932079
2016-02-18,36.35,36.50647039917722,-0.00428610044921629
2016-02-19,36.18,36.78647039917722,-0.01648623509122482
2016-02-22,36.46,36.49647039917722,-0.0009992856508678205
2016-02-23,36.17,36.36647039917722,-0.005402514927092317
2016-02-24,36.04,36.94647039917722,-0.024534695449484945
2016-02-25,36.62,36.79647039917722,-0.004795851266787943
2016-02-26,36.47,36.93647039917722,-0.012628992270674821
2016-02-29,36.61,38.19647039917722,-0.041534476421449584
2016-03-01,37.87,38.64647039917722,-0.020091625215889142
2016-03-02,38.32,38.906470399177216,-0.015073852579277403
2016-03-03,38.58,38.86647039917722,-0.0073706306807649336
2016-03-04,38.54,38.91647039917722,-0.009673806368246107
2016-03-07,38.59,38.63647039917722,-0.0012027599492682173
2016-03-08,38.31,38.81647039917722,-0.013047822070601067
2016-03-09,38.49,38.79647039917722,-0.007899440233194888
2016-03-10,38.47,39.59647039917722,-0.028448757877182596
2016-03-11,39.27,39.46647039917722,-0.004978159870645871
2016-03-14,39.14,39.59647039917722,-0.011528057793421587
2016-03-15,39.27,39.98647039917722,-0.017917820503406068
2016-03-16,39.66,40.85647039917722,-0.02928472252956338
2016-03-17,40.53,40.586470399177216,-0.0013913601902756367
2016-03-18,40.26,40.586470399177216,-0.008043823371835623
2016-03-21,40.26,40.78647039917722,-0.012907966637579982
2016-03-22,40.46,40.67647039917722,-0.005321759657435643
2016-03-23,40.35,40.69647039917722,-0.008513524533671268
2016-03-24,40.37,40.97647039917722,-0.014800454828569065
2016-03-28,40.65,41.75647039917722,-0.026498178332597266
2016-03-29,41.43,41.99647039917722,-0.01348852400672984
2016-03-30,41.67,42.14647039917722,-0.011305107988034968
2016-03-31,41.82,42.442857023898746,-0.014675190775871316
2016-04-01,42.03,42.54285702389874,-0.012055067754632387
2016-04-04,42.13,42.15285702389874,-0.0005422413926956526
2016-04-05,41.74,42.43285702389874,-0.016328314247341713
2016-04-06,42.02,42.28285702389874,-0.006216633463300925
2016-04-07,41.87,42.60285702389874,-0.017202062844931643
2016-04-08,42.19,41.74285702389874,0.01071184408497139
2016-04-11,41.33,42.01285702389874,-0.01625352504616151
2016-04-12,41.6,41.03285702389874,0.01382167894794506
2016-04-13,40.62,40.01285702389874,0.015173697187847113
2016-04-14,39.6,40.89285702389874,-0.03161571770696203
2016-04-15,40.48,41.28285702389874,-0.019447709818968484
2016-04-18,40.87,41.312857023898744,-0.010719593264696292
2016-04-19,40.9,40.452857023898744,0.011053433774457222
2016-04-20,40.04,39.982857023898745,0.0014291869154596792
2016-04-21,39.57,40.552857023898746,-0.024236443398291896
2016-04-22,40.14,41.11285702389874,-0.023663084843099647
2016-04-25,40.7,41.01285702389874,-0.0076282670021361465
2016-04-26,40.6,40.64285702389874,-0.0010544786227389968
2016-04-27,40.23,40.47285702389874,-0.006000491236764938
2016-04-28,40.06,40.47285702389874,-0.010200837159950238
2016-04-29,40.06,41.522857023898744,-0.035230163065532394
2016-05-02,41.11,41.96285702389874,-0.020324093362208973
2016-05-03,41.55,42.58285702389874,-0.024255230768547853
2016-05-04,42.17,42.72285702389874,-0.01294054429902658
2016-05-05,42.31,43.232857023898745,-0.021346195635153054
2016-05-06,42.82,43.442857023898746,-0.014337386317757606
2016-05-09,43.03,43.51285702389874,-0.011096881632790434
2016-05-10,43.1,42.83285702389874,0.006236870352874346
2016-05-11,42.42,42.912857023898745,-0.011485066669512656
2016-05-12,42.5,42.67285702389874,-0.004050748788672287
2016-05-13,42.26,43.08285702389874,-0.019099407066766494
2016-05-16,42.67,42.42285702389874,0.005825703251481462
2016-05-17,42.01,42.04285702389874,-0.0007815126331701672
2016-05-18,41.63,41.592857023898745,0.0008930133383218131
2016-05-19,41.18,41.942857023898746,-0.01818800811456589
2016-05-20,41.53,42.00285702389874,-0.011257734768606253
2016-05-23,41.59,42.51285702389874,-0.0217077159359097
2016-05-24,42.1,42.76285702389874,-0.015500765618356338
2016-05-25,42.35,43.052857023898746,-0.016325444406827372
2016-05-26,42.64,43.192857023898746,-0.012799732687116538
2016-05-27,42.78,43.062857023898744,-0.006568468593288301
2016-05-31,42.65,42.29285702389874,0.008444522343322491
2016-06-01,41.88,42.04285702389874,-0.003873595550515585
2016-06-02,41.63,41.302857023898746,0.00792058951059893
2016-06-03,40.89,40.22285702389874,0.01658616581375294
2016-06-06,39.81,40.482857023898745,-0.016620788979926138
2016-06-07,40.07,40.79285702389874,-0.017720186244254754
2016-06-08,40.38,41.33285702389874,-0.02305325817055892
2016-06-09,40.92,41.24285702389874,-0.00782819249674327
2016-06-10,40.83,41.36285702389874,-0.012882500442144673
2016-06-13,40.95,41.35285702389874,-0.009741939321530335
2016-06-14,40.94,41.772857023898744,-0.01993775583561974
2016-06-15,41.36,41.982857023898745,-0.014835984686420556
2016-06-16,41.57,41.99285702389874,-0.010069736947359575
2016-06-17,41.58,41.92285702389874,-0.008178283834598732
2016-06-20,41.51,42.15285702389874,-0.01525061571827202
2016-06-21,41.74,42.26285702389874,-0.012371549410468696
2016-06-22,41.85,42.53285702389874,-0.016054812013099662
2016-06-23,42.12,42.18285702389874,-0.0014901082651450626
2016-06-24,41.77,42.11285702389874,-0.008141385983481686
2016-06-27,41.7,43.01285702389874,-0.03052243247104669
2016-06-28,42.6,43.82285702389874,-0.027904548150109343
2016-06-29,43.41,44.57285702389874,-0.02608890480758841
2016-06-30,44.16,44.86344452408991,-0.015679681565961556
2016-07-01,44.51,45.473444524089906,-0.021186970421374518
2016-07-05,45.12,45.61344452408991,-0.010817962318748098
2016-07-06,45.26,45.24344452408991,0.0003659198826313492
2016-07-07,44.89,45.89344452408991,-0.021864659201232706
2016-07-08,45.54,46.083444524089906,-0.011792619447225205
2016-07-11,45.73,46.13344452408991,-0.008745163693104296
2016-07-12,45.78,46.45344452408991,-0.014497192425433014
2016-07-13,46.1,46.083444524089906,0.0003592499666869031
2016-07-14,45.73,45.86344452408991,-0.0029096053616255446
2016-07-15,45.51,45.473444524089906,0.0008038862305828065
2016-07-18,45.12,45.693444524089905,-0.012549820440601378
2016-07-19,45.34,45.443444524089905,-0.002276335457693235
2016-07-20,45.09,45.153444524089906,-0.001405087136952643
2016-07-21,44.8,45.473444524089906,-0.014809621992306843
2016-07-22,45.12,45.193444524089905,-0.0016251145462204963
2016-07-25,44.84,44.833444524089906,0.00014621843089868136
2016-07-26,44.48,44.153444524089906,0.007395923000569571
2016-07-27,43.8,44.61344452408991,-0.018233170129929643
2016-07-28,44.26,46.32344452408991,-0.04454428087740414
2016-07-29,45.97,46.41344452408991,-0.009554225691216556
2016-08-01,46.06,45.52344452408991,0.011786354954449019
2016-08-02,45.17,45.403444524089906,-0.005141559776726701
2016-08-03,45.05,45.23344452408991,-0.004055506407260601
2016-08-04,44.88,45.71344452408991,-0.0182319344509404
2016-08-05,45.36,46.23344452408991,-0.018892049534289024
2016-08-08,45.88,46.333444524089906,-0.009786548976606912
2016-08-09,45.98,45.75344452408991,0.0049516594491767485
2016-08-10,45.4,45.223444524089906,0.003904069620703998
2016-08-11,44.87,45.403444524089906,-0.011748987982770243
2016-08-12,45.05,45.89344452408991,-0.018378322499789213
2016-08-15,45.54,44.96344452408991,0.012822760400422517
2016-08-16,44.61,44.57344452408991,0.0008201178145506027
2016-08-17,44.22,44.55344452408991,-0.007484146908318667
2016-08-18,44.2,44.09344452408991,0.00241658316922555
2016-08-19,43.74,44.403444524089906,-0.01494128510075321
2016-08-22,44.05,44.59344452408991,-0.01218664603933739
2016-08-23,44.24,44.35344452408991,-0.0025577387575455024
2016-08-24,44.0,45.223444524089906,-0.027053324596674533
2016-08-25,44.87,44.693444524089905,0.003950366273848704
2016-08-26,44.34,45.50344452408991,-0.02556827370450976
2016-08-29,45.15,45.20344452408991,-0.0011823108759208
2016-08-30,44.85,45.53344452408991,-0.015009725954914788
2016-08-31,45.18,45.73344452408991,-0.01210152722693758
2016-09-01,45.38,46.17344452408991,-0.017184001156247852
2016-09-02,45.82,47.10344452408991,-0.027247360295137746
2016-09-06,46.75,47.20344452408991,-0.00960617447861245
2016-09-07,46.85,45.903444524089906,0.020620576205634178
2016-09-08,45.55,44.18344452408991,0.030929129465336436
2016-09-09,43.83,44.88344452408991,-0.023470670205013033
2016-09-12,44.53,43.653444524089906,0.02007986965212738
2016-09-13,43.3,44.03344452408991,-0.016656533051568445
2016-09-14,43.68,44.193444524089905,-0.011618115076095226
2016-09-15,43.84,44.13344452408991,-0.006649028356028985
2016-09-16,43.78,44.52344452408991,-0.016697821384588973
2016-09-19,44.17,44.99344452408991,-0.018301433304334536
2016-09-20,44.64,45.73344452408991,-0.023909078694344665
2016-09-21,45.38,46.93344452408991,-0.03309888161506147
2016-09-22,46.58,47.30344452408991,-0.015293696502830523
2016-09-23,46.95,47.943444524089905,-0.020721175417229953
2016-09-26,47.59,47.513444524089905,0.0016112381806223652
2016-09-27,47.16,47.73344452408991,-0.012013474615277575
2016-09-28,47.38,46.95344452408991,0.009084647148543956
2016-09-29,46.6,46.263444524089905,0.0072747604371492525
2016-09-30,45.91,45.026432733575966,0.019623301531616955
2016-10-03,44.72,44.276432733575966,0.010018134683367652
2016-10-04,43.97,42.536432733575964,0.0337021036861056
2016-10-05,42.23,42.316432733575965,-0.002042533550031256
2016-10-06,42.01,42.26643273357597,-0.006067054089763824
2016-10-07,41.96,42.66643273357597,-0.016557107972611118
2016-10-10,42.36,42.58643273357597,-0.0053170157498879655
2016-10-11,42.28,42.98643273357597,-0.01643385339635739
2016-10-12,42.68,43.41643273357597,-0.016962073740490635
2016-10-13,43.11,43.096432733575966,0.0003148118199922667
2016-10-14,42.79,43.39643273357596,-0.013974253075109688
2016-10-17,43.09,43.23643273357597,-0.0033867903598404636
2016-10-18,42.93,43.636432733575965,-0.01618905784276914
2016-10-19,43.33,43.64643273357596,-0.0072499105598735625
2016-10-20,43.34,43.68643273357596,-0.007929984480277819
2016-10-21,43.38,43.30643273357597,0.0016987607101379698
2016-10-24,43.0,43.22643273357597,-0.005238293313990949
2016-10-25,42.92,43.43643273357596,-0.011889391026735141
2016-10-26,43.13,42.41643273357597,0.016822896703880375
2016-10-27,42.11,43.15643273357597,-0.024247433517873618
2016-10-28,42.85,44.37643273357597,-0.034397373550511645
2016-10-31,44.07,43.93643273357596,0.0030400116284807766
2016-11-01,43.63,44.23643273357597,-0.01370889775919193
2016-11-02,43.93,44.05643273357597,-0.002869790532986416
2016-11-03,43.75,44.636432733575965,-0.019858951069563924
2016-11-04,44.33,44.50643273357596,-0.003964207480570803
2016-11-07,44.2,45.16643273357597,-0.021397145514605476
2016-11-08,44.86,43.83643273357597,0.023349693453501352
2016-11-09,43.53,42.58643273357597,0.02215652276693536
2016-11-10,42.28,42.276432733575966,8.437955128615116e-05
2016-11-11,41.97,43.106432733575964,-0.026363414031493004
2016-11-14,42.8,41.33643273357597,0.0354062305244649
2016-11-15,41.03,41.066432733575965,-0.0008871657738651617
2016-11-16,40.76,40.706432733575966,0.0013159410645151581
2016-11-17,40.4,40.75643273357596,-0.008745435006688562
2016-11-18,40.45,40.18643273357596,0.00655861315612194
2016-11-21,39.88,40.966432733575964,-0.02652007170459647
2016-11-22,40.66,40.94643273357597,-0.006995303728646873
2016-11-23,40.64,41.36643273357596,-0.017560922844244597
2016-11-25,41.06,42.00643273357596,-0.022530661900730053
2016-11-28,41.7,42.356432733575964,-0.015497828575530836
2016-11-29,42.05,42.40643273357597,-0.008405157203750346
2016-11-30,42.1,41.66643273357597,0.010405672815725797
2016-12-01,41.36,42.07643273357596,-0.01702693615003792
2016-12-02,41.77,42.206432733575966,-0.010340431666682193
2016-12-05,41.9,42.07643273357596,-0.004193148565923344
2016-12-06,41.77,42.65643273357597,-0.02078075161869386
2016-12-07,42.35,42.90643273357597,-0.012968515397937863
2016-12-08,42.6,42.61643273357596,-0.0003855961778568284
2016-12-09,42.31,42.716432733575964,-0.009514669357127636
2016-12-12,42.41,43.05643273357597,-0.015013615679124181
2016-12-13,42.75,42.93643273357596,-0.004342063876912938
2016-12-14,42.63,43.48643273357597,-0.019694251281152098
2016-12-15,43.18,44.47643273357597,-0.029148757080899368
2016-12-16,44.17,44.87643273357597,-0.01574173102772991
2016-12-19,44.57,45.14643273357596,-0.012768068232050234
2016-12-20,44.84,44.276432733575966,0.012728380125273109
2016-12-21,43.97,44.856432733575964,-0.01976155212432784
2016-12-22,44.55,45.04643273357596,-0.011020467181321103
2016-12-23,44.74,44.61643273357596,0.0027695460809677996
2016-12-27,44.31,44.536432733575964,-0.005084213523128822
2016-12-28,44.23,45.00643273357596,-0.017251594636975676
2016-12-29,44.7,45.75643273357596,-0.023088179529361597
2016-12-30,45.45,45.33160821274882,0.002611682927628589
2017-01-03,44.94,45.75160821274881,-0.017739446643597057
2017-01-04,45.36,45.84160821274882,-0.010505918782641621
2017-01-05,45.45,45.84160821274882,-0.008542636875464305
2017-01-06,45.45,45.351608212748815,0.0021695324847053055
2017-01-09,44.96,44.641608212748814,0.00713217556441581
2017-01-10,44.25,44.36160821274881,-0.0025158739109177874
2017-01-11,43.97,44.61160821274881,-0.0143820910846576
2017-01-12,44.22,44.571608212748814,-0.007888614004469385
2017-01-13,44.18,44.91160821274882,-0.016289958027847717
2017-01-17,44.52,44.851608212748815,-0.007393452006801304
2017-01-18,44.46,44.43160821274881,0.0006389997660054547
2017-01-19,44.04,45.15160821274882,-0.024619460009288274
2017-01-20,44.76,45.55160821274882,-0.017378271455348204
2017-01-23,45.16,45.69160821274882,-0.011634701284173543
2017-01-24,45.3,44.891608212748814,0.00909728574026003
2017-01-25,44.5,44.851608212748815,-0.007839366898083067
2017-01-26,44.46,44.69160821274882,-0.005182364699123698
2017-01-27,44.3,44.271608212748816,0.000641309145914537
2017-01-30,43.88,44.461608212748814,-0.013081133052268767
2017-01-31,44.07,43.62160821274882,0.010279120959142851
2017-02-01,43.23,44.68160821274881,-0.03248782375596393
2017-02-02,44.29,44.83160821274882,-0.012080945438731838
2017-02-03,44.44,44.65160821274882,-0.004739094989380521
2017-02-06,44.26,45.08160821274882,-0.018224909121952626
2017-02-07,44.69,45.69160821274882,-0.02192105403874478
2017-02-08,45.3,45.51160821274882,-0.00464954373309856
2017-02-09,45.12,46.11160821274881,-0.02150452459115615
2017-02-10,45.72,45.91160821274882,-0.004173415399890357
2017-02-13,45.52,45.75160821274881,-0.005062296644782638
2017-02-14,45.36,45.11160821274881,0.00550616120976577
2017-02-15,44.72,45.561608212748816,-0.018471872389116517
2017-02-16,45.17,45.40160821274882,-0.005101321778372192
2017-02-17,45.01,46.171608212748815,-0.02515849583138574
2017-02-21,45.78,45.821608212748814,-0.0009080478484218002
2017-02-22,45.43,46.351608212748815,-0.019882982452706588
2017-02-23,45.96,46.48160821274882,-0.011221819399221067
2017-02-24,46.09,46.851608212748815,-0.016255753896225245
2017-02-27,46.46,46.921608212748815,-0.00983786000377096
2017-02-28,46.53,46.41160821274882,0.0025509089602859802
2017-03-01,46.02,45.93160821274881,0.0019244217803515706
2017-03-02,45.54,45.781608212748814,-0.005277407722901639
2017-03-03,45.39,45.641608212748814,-0.005512693846719707
2017-03-06,45.25,45.821608212748814,-0.01247464318787872
2017-03-07,45.43,45.08160821274882,0.007728024821276325
2017-03-08,44.69,44.15160821274882,0.012194160281928657
2017-03-09,43.76,43.821608212748814,-0.0014058866221822175
2017-03-10,43.43,43.50160821274881,-0.001646104953145766
2017-03-13,43.11,43.50160821274881,-0.009002154836060705
2017-03-14,43.11,44.73160821274882,-0.03625195421180161
2017-03-15,44.34,44.521608212748816,-0.004079102710777827
2017-03-16,44.13,44.601608212748815,-0.010573793897727835
2017-03-17,44.21,44.48160821274882,-0.0061060789765009504
2017-03-20,44.09,44.851608212748815,-0.01698062216935914
2017-03-21,44.46,44.90160821274882,-0.009835019954216984
2017-03-22,44.51,45.101608212748815,-0.013117230985603467
2017-03-23,44.71,45.131608212748816,-0.00934175025984818
2017-03-24,44.74,44.61160821274881,0.0028779905588451893
2017-03-27,44.22,44.741608212748815,-0.011658235668877581
2017-03-28,44.35,44.79160821274881,-0.009859172964973295
2017-03-29,44.4,44.711608212748814,-0.0069692910902714456
2017-03-30,44.32,44.741608212748815,-0.00942317966631967
2017-03-31,44.35,44.73513454202126,-0.008609218368606508
2017-04-03,44.32,44.855134542021254,-0.011930285071822255
2017-04-04,44.44,45.05513454202126,-0.013652928756600291
2017-04-05,44.64,45.275134542021256,-0.014028330306379733
2017-04-06,44.86,45.33513454202126,-0.01048049259853534
2017-04-07,44.92,45.40513454202126,-0.010684574485122944
2017-04-10,44.99,45.22513454202126,-0.005199200497740475
2017-04-11,44.81,44.65513454202126,0.003468032502130569
2017-04-12,44.24,44.40513454202126,-0.0037188163874379843
2017-04-13,43.99,45.00513454202125,-0.022555971720813806
2017-04-17,44.59,45.135134542021255,-0.012077831329243671
2017-04-18,44.72,44.715134542021254,0.00010881009368701733
2017-04-19,44.3,44.465134542021254,-0.003713798321361206
2017-04-20,44.05,44.565134542021255,-0.011559138041769557
2017-04-21,44.15,44.22513454202126,-0.0016989104227567164
2017-04-24,43.81,45.065134542021255,-0.027851565401427858
2017-04-25,44.65,45.25513454202125,-0.013371621765025599
2017-04-26,44.84,44.86513454202126,-0.0005602243764077919
2017-04-27,44.45,44.15513454202126,0.006677942690858085
2017-04-28,43.74,43.76513454202126,-0.0005743051468771743
2017-05-01,43.35,43.54513454202126,-0.004481201954559366
2017-05-02,43.13,43.245134542021255,-0.002662369842077239
2017-05-03,42.83,43.58513454202126,-0.01732550673425637
2017-05-04,43.17,44.37513454202126,-0.027157879169471544
2017-05-05,43.96,43.50513454202125,0.01045544308199764
2017-05-08,43.09,43.315134542021255,-0.005197595353255591
2017-05-09,42.9,43.76513454202126,-0.019767665541861823
2017-05-10,43.35,43.61513454202126,-0.006078957334542001
2017-05-11,43.2,43.635134542021255,-0.00997211413665311
2017-05-12,43.22,43.48513454202126,-0.006097130543888496
2017-05-15,43.07,43.05513454202126,0.00034526562596703947
2017-05-16,42.64,43.285134542021254,-0.014904297950026124
2017-05-17,42.87,43.205134542021256,-0.007756822090099202
2017-05-18,42.79,43.455134542021256,-0.015306235938081558
2017-05-19,43.04,43.565134542021255,-0.012054009416973877
2017-05-22,43.15,43.69513454202126,-0.01247586367990261
2017-05-23,43.28,43.68513454202126,-0.009273968050425796
2017-05-24,43.27,43.605134542021254,-0.007685666964249105
2017-05-25,43.19,43.595134542021256,-0.009293113698978228
2017-05-26,43.18,43.33513454202126,-0.003579879090275573
2017-05-30,42.92,43.33513454202126,-0.00957962970251558
2017-05-31,42.92,43.465134542021254,-0.012541880929742066
2017-06-01,43.05,44.105134542021254,-0.023923167970749004
2017-06-02,43.69,44.455134542021256,-0.017211387388739396
2017-06-05,44.04,44.495134542021255,-0.010228860901441372
2017-06-06,44.08,44.635134542021255,-0.012437165199953193
2017-06-07,44.22,44.50513454202125,-0.006406778565112181
2017-06-08,44.09,44.775134542021256,-0.015301674668967369
2017-06-09,44.36,44.565134542021255,-0.004603027548987448
2017-06-12,44.15,44.73513454202126,-0.013079977248567798
2017-06-13,44.32,44.90513454202126,-0.013030459612000556
2017-06-14,44.49,44.855134542021254,-0.008140306472142811
2017-06-15,44.44,44.925134542021254,-0.010798733202846189
2017-06-16,44.51,45.135134542021255,-0.013850286442355642
2017-06-19,44.72,44.845134542021256,-0.002790370534043185
2017-06-20,44.43,44.40513454202126,0.0005599680810608465
2017-06-21,43.99,44.245134542021255,-0.0057663863984624975
2017-06-22,43.83,44.19513454202126,-0.00826187194144834
2017-06-23,43.78,44.175134542021254,-0.00894472752868214
2017-06-26,43.76,43.425134542021254,0.007711328047923516
2017-06-27,43.01,43.07513454202125,-0.001512114650685903
2017-06-28,42.66,43.105134542021254,-0.010326717379511186
2017-06-29,42.69,43.385134542021255,-0.016022412961471333
2017-06-30,42.97,43.58681404919131,-0.01415139102608387
2017-07-03,43.18,44.16681404919131,-0.022342885046954808
2017-07-05,43.76,43.16681404919131,0.013741712560318087
2017-07-06,42.76,43.05681404919131,-0.006893544163583676
2017-07-07,42.65,42.99681404919131,-0.00806604063255778
2017-07-10,42.59,42.82681404919131,-0.005529574273708593
2017-07-11,42.42,43.37681404919131,-0.022058190998219374
2017-07-12,42.97,43.21681404919131,-0.0057110653485558105
2017-07-13,42.81,43.66681404919131,-0.019621629556626052
2017-07-14,43.26,44.03681404919131,-0.01764010557901774
2017-07-17,43.63,43.70681404919131,-0.0017574845218608637
2017-07-18,43.3,44.13681404919131,-0.018959548105548896
2017-07-19,43.73,44.30681404919131,-0.013018630690776134
2017-07-20,43.9,44.63681404919131,-0.016506869159150006
2017-07-21,44.23,44.08681404919131,0.0032478180584545324
2017-07-24,43.68,43.83681404919131,-0.0035772227656722944
2017-07-25,43.43,44.28681404919131,-0.019346933564460156
2017-07-26,43.88,44.41681404919131,-0.012085829672447645
2017-07-27,44.01,45.66681404919131,-0.0362804825273475
2017-07-28,45.26,45.95681404919131,-0.015162366312979292
2017-07-31,45.55,46.00681404919131,-0.009929269362205395
2017-08-01,45.6,45.89681404919131,-0.006466985897391364
2017-08-02,45.49,45.93681404919131,-0.009726709577918102
2017-08-03,45.53,46.03681404919131,-0.011008886250246652
2017-08-04,45.63,46.00681404919131,-0.00819039650927389
2017-08-07,45.6,46.50681404919131,-0.019498520114324625
2017-08-08,46.1,46.40681404919131,-0.006611400835792924
2017-08-09,46.0,46.14681404919131,-0.003181455799631472
2017-08-10,45.74,45.95681404919131,-0.004717778063536571
2017-08-11,45.55,46.58681404919131,-0.022255525954115174
2017-08-14,46.18,46.36681404919131,-0.004029046485555798
2017-08-15,45.96,45.82681404919131,0.0029062886777537766
2017-08-16,45.42,45.81681404919131,-0.008660882635035838
2017-08-17,45.41,45.55681404919131,-0.003222658393819744
2017-08-18,45.15,45.82681404919131,-0.014768952702337357
2017-08-21,45.42,45.78681404919131,-0.008011346864999491
2017-08-22,45.38,46.30681404919131,-0.020014636468118074
2017-08-23,45.9,46.24681404919131,-0.007499198730152812
2017-08-24,45.84,46.15681404919131,-0.0068638630225574815
2017-08-25,45.75,45.91681404919131,-0.0036329621870672124
2017-08-28,45.51,45.37681404919131,0.0029351102231263138
2017-08-29,44.97,45.79681404919131,-0.018053964371914977
2017-08-30,45.39,45.73681404919131,-0.0075828204565866475
