date,ED,dcf,Deviation
2012-05-18,58.67,61.42120543293718,-0.0447924363181228
2012-05-21,58.81,61.641205432937184,-0.04593040342174037
2012-05-22,59.03,61.84120543293718,-0.04545845142015792
2012-05-23,59.23,62.20120543293718,-0.04776765035752584
2012-05-24,59.59,62.22120543293718,-0.042287921209966384
2012-05-25,59.61,62.571205432937184,-0.047325369751921365
2012-05-29,59.96,62.711205432937184,-0.043871034114936536
2012-05-30,60.1,62.97120543293718,-0.045595529150143754
2012-05-31,60.36,62.90120543293718,-0.04039994806850744
2012-06-01,60.29,63.31120543293718,-0.04771991643939577
2012-06-04,60.7,63.16120543293718,-0.03896704339423063
2012-06-05,60.55,63.88120543293718,-0.052146878105396754
2012-06-06,61.27,64.28120543293718,-0.04684425895028821
2012-06-07,61.67,64.85120543293718,-0.04905391367361511
2012-06-08,62.24,64.39120543293718,-0.03340837337138591
2012-06-11,61.78,64.79120543293718,-0.04647552723886195
2012-06-12,62.18,64.96120543293718,-0.0428133285766743
2012-06-13,62.35,65.19120543293718,-0.043582649132941076
2012-06-14,62.58,65.71120543293718,-0.04765101191352805
2012-06-15,63.1,66.09120543293719,-0.04525875134736901
2012-06-18,63.48,65.40120543293718,-0.029375688417657586
2012-06-19,62.79,64.11120543293718,-0.020608026693854864
2012-06-20,61.5,63.891205432937184,-0.037426206263193595
2012-06-21,61.28,64.11120543293718,-0.04416085166108341
2012-06-22,61.5,63.851205432937185,-0.0368231956937235
2012-06-25,61.24,63.86120543293718,-0.04104534850488839
2012-06-26,61.25,64.45120543293719,-0.049668666573941866
2012-06-27,61.84,64.68120543293718,-0.04392629070407472
2012-06-28,62.07,64.80120543293718,-0.04214744794776548
2012-06-29,62.19,67.41089673913044,-0.07744885458703343
2012-07-02,62.72,67.26089673913043,-0.0675116889497055
2012-07-03,62.57,66.78089673913044,-0.0630554087283326
2012-07-05,62.09,66.83089673913044,-0.070938697076536
2012-07-06,62.14,67.03089673913044,-0.07296481140875588
2012-07-09,62.34,67.22089673913044,-0.072609812958493
2012-07-10,62.53,67.57089673913043,-0.07460159598875415
2012-07-11,62.88,67.56089673913044,-0.06928411203901796
2012-07-12,62.87,68.11089673913044,-0.07694652383161904
2012-07-13,63.42,67.83089673913044,-0.0650278405738055
2012-07-16,63.14,68.10089673913043,-0.07284627628522733
2012-07-17,63.41,68.19089673913044,-0.07011048347729065
2012-07-18,63.5,68.05089673913044,-0.06687489742532071
2012-07-19,63.36,68.46089673913043,-0.07450817885963945
2012-07-20,63.77,68.25089673913044,-0.0656533020548783
2012-07-23,63.56,68.27089673913044,-0.0690030007534721
2012-07-24,63.58,68.17089673913044,-0.0673439394042068
2012-07-25,63.48,69.11089673913044,-0.08147625055980845
2012-07-26,64.42,69.59089673913043,-0.07430421192177095
2012-07-27,64.9,69.63089673913043,-0.06794249335685787
2012-07-30,64.94,69.19089673913044,-0.06143722569686505
2012-07-31,64.5,69.14089673913044,-0.06712231049939388
2012-08-01,64.45,68.94089673913044,-0.06514125796947212
2012-08-02,64.25,69.35089673913043,-0.07355199397518841
2012-08-03,64.66,69.24089673913043,-0.06615883032811176
2012-08-06,64.55,68.99089673913043,-0.0643693146346892
2012-08-07,64.3,68.58089673913044,-0.06242112516280174
2012-08-08,63.89,68.28089673913044,-0.06430637189646193
2012-08-09,63.59,68.56089673913044,-0.07250337984995092
2012-08-10,63.87,67.98089673913043,-0.060471352046231
2012-08-13,63.29,67.89089673913044,-0.06776897876027921
2012-08-14,63.2,67.37089673913043,-0.06190947339295072
2012-08-15,62.68,66.49089673913043,-0.057314563737680624
2012-08-16,61.8,66.37089673913043,-0.06886899173739147
2012-08-17,61.68,66.65089673913043,-0.07458109316347794
2012-08-20,61.96,66.08089673913044,-0.06236139251255357
2012-08-21,61.39,66.30089673913044,-0.0740698388809582
2012-08-22,61.61,65.68089673913043,-0.06197992020874965
2012-08-23,60.99,66.11089673913044,-0.07745919344184937
2012-08-24,61.42,65.93089673913043,-0.06841855582487755
2012-08-27,61.24,65.89089673913044,-0.07058481473615186
2012-08-28,61.2,65.47089673913044,-0.06523351522353316
2012-08-29,60.78,65.45089673913043,-0.07136490058718914
2012-08-30,60.76,65.31089673913044,-0.0696805122322538
2012-08-31,60.62,65.57089673913043,-0.07550448423524325
2012-09-04,60.88,65.02089673913044,-0.06368562949453116
2012-09-05,60.33,65.75089673913044,-0.08244597424485456
2012-09-06,61.06,65.32089673913043,-0.06523022419834512
2012-09-07,60.63,65.18089673913043,-0.06981948648764702
2012-09-10,60.49,65.00089673913044,-0.06939745396489094
2012-09-11,60.31,64.87089673913043,-0.07030728675559184
2012-09-12,60.18,65.68089673913043,-0.08375185194225865
2012-09-13,60.99,64.50089673913044,-0.054431750822473424
2012-09-14,59.81,64.30089673913044,-0.06984189905391303
2012-09-17,59.61,64.17089673913044,-0.07107422477936598
2012-09-18,59.48,64.15089673913043,-0.07281109035972844
2012-09-19,59.46,64.17089673913044,-0.07341173302098813
2012-09-20,59.48,63.79089673913043,-0.0675785568081857
2012-09-21,59.1,64.17089673913044,-0.0790217528008812
2012-09-24,59.48,64.15089673913043,-0.07281109035972844
2012-09-25,59.46,64.78089673913044,-0.08213681821289742
2012-09-26,60.09,64.27089673913044,-0.0650511654769701
2012-09-27,59.58,64.58089673913044,-0.0774361613362412
2012-09-28,59.89,59.71421588594705,0.0029437565485026518
2012-10-01,59.48,59.88421588594705,-0.0067499570624236505
2012-10-02,59.65,59.99421588594705,-0.005737484536866511
2012-10-03,59.76,60.664215885947044,-0.014905259595657472
2012-10-04,60.43,60.45421588594704,-0.00040056571063185054
2012-10-05,60.22,60.374215885947045,-0.0025543335624992336
2012-10-08,60.14,60.18421588594705,-0.0007346757832791262
2012-10-09,59.95,60.304215885947045,-0.005873816295314582
2012-10-10,60.07,60.404215885947046,-0.005532989395609422
2012-10-11,60.17,60.06421588594705,0.001761183634758856
2012-10-12,59.83,60.054215885947045,-0.0037335577967226863
2012-10-15,59.82,60.04421588594705,-0.0037341795981304937
2012-10-16,59.81,60.844215885947044,-0.016997768331597607
2012-10-17,60.61,60.96421588594705,-0.005810226225327342
2012-10-18,60.73,60.70421588594704,0.00042474997290797845
2012-10-19,60.47,60.13421588594705,0.00558391107468359
2012-10-22,59.9,59.93421588594705,-0.0005708906914234646
2012-10-23,59.7,59.804215885947045,-0.0017426177135370091
2012-10-24,59.57,60.24421588594705,-0.011191379554569392
2012-10-25,60.01,60.20421588594704,-0.0032259515897520297
2012-10-26,59.97,60.61421588594705,-0.010628131974176114
2012-10-31,60.38,59.96421588594705,0.0069338706078267975
2012-11-01,59.73,59.43421588594705,0.0049766638567345645
2012-11-02,59.2,58.234215885947044,0.016584478718567608
2012-11-05,58.0,57.99421588594705,9.973605064894642e-05
2012-11-06,57.76,56.49421588594705,0.022405552395104777
2012-11-07,56.26,56.654215885947046,-0.006958279799347378
2012-11-08,56.42,55.974215885947046,0.007964097522353608
2012-11-09,55.74,55.35421588594705,0.006969371851420103
2012-11-12,55.12,55.42421588594705,-0.005488862243411274
2012-11-13,55.19,55.46421588594705,-0.00494401447071624
2012-11-14,55.23,54.664215885947044,0.010350173415702546
2012-11-15,54.43,55.21421588594705,-0.014203151731194685
2012-11-16,54.98,54.984215885947044,-7.667447610404388e-05
2012-11-19,54.75,54.664215885947044,0.0015692919520136073
2012-11-20,54.43,54.444215885947045,-0.00026110920537136817
2012-11-21,54.21,54.334215885947046,-0.0022861448154103403
2012-11-23,54.1,55.11421588594705,-0.01840207412268835
2012-11-26,54.88,55.07421588594705,-0.003526439420385885
2012-11-27,54.84,55.60421588594705,-0.013743847903809558
2012-11-28,55.37,55.67421588594705,-0.0054642150070017825
2012-11-29,55.44,56.024215885947044,-0.01042791722665748
2012-11-30,55.79,55.50421588594705,0.005148872198108334
2012-12-03,55.27,55.594215885947044,-0.00583182766013246
2012-12-04,55.36,56.31421588594705,-0.016944493871309918
2012-12-05,56.08,56.344215885947044,-0.004689316938616628
2012-12-06,56.11,56.264215885947046,-0.002740923045291499
2012-12-07,56.03,56.304215885947045,-0.004870254946850006
2012-12-10,56.07,56.594215885947044,-0.00926271135204848
2012-12-11,56.36,56.57421588594705,-0.003786457887085981
2012-12-12,56.34,56.194215885947045,0.0025942903865558975
2012-12-13,55.96,56.35421588594705,-0.006995321995871384
2012-12-14,56.12,57.21421588594705,-0.019124895255548058
2012-12-17,56.98,57.42421588594705,-0.007735689187804207
2012-12-18,57.19,56.63421588594705,0.00981357480382905
2012-12-19,56.4,56.67421588594705,-0.004838459282769603
2012-12-20,56.44,56.28421588594705,0.002767811749720739
2012-12-21,56.05,56.20421588594704,-0.0027438490781543923
2012-12-24,55.97,55.694215885947045,0.0049517550371427355
2012-12-26,55.46,55.654215885947046,-0.003489688657999479
2012-12-27,55.42,55.164215885947044,0.004636776032161727
2012-12-28,54.93,55.774215885947044,-0.015136311152690762
2012-12-31,55.54,57.92786078098472,-0.04122128365852862
2013-01-02,56.59,57.91786078098472,-0.022926619924827585
2013-01-03,56.58,58.23786078098472,-0.028467061783389314
2013-01-04,56.9,57.68786078098472,-0.01365730623945094
2013-01-07,56.35,57.36786078098472,-0.017742700653779697
2013-01-08,56.03,57.44786078098472,-0.02468082817548589
2013-01-09,56.11,57.42786078098472,-0.022948108514971644
2013-01-10,56.09,57.24786078098472,-0.020225398210325984
2013-01-11,55.91,57.07786078098472,-0.020460836566141838
2013-01-14,55.74,56.67786078098472,-0.016547215580503538
2013-01-15,55.34,56.64786078098472,-0.02308755816995889
2013-01-16,55.31,56.61786078098472,-0.023099791531225877
2013-01-17,55.28,57.11786078098472,-0.03217663889815303
2013-01-18,55.78,57.36786078098472,-0.027678577506083935
2013-01-22,56.03,57.35786078098472,-0.023150458592851364
2013-01-23,56.02,57.67786078098472,-0.028743451274657605
2013-01-24,56.34,57.84786078098472,-0.026065973064994807
2013-01-25,56.51,57.80786078098472,-0.022451285403933152
2013-01-28,56.47,58.29786078098472,-0.03135382253307184
2013-01-29,56.96,58.11786078098472,-0.019922632482088143
2013-01-30,56.78,58.21786078098472,-0.024697932244435172
2013-01-31,56.88,58.38786078098472,-0.025824901971332026
2013-02-01,57.05,58.19786078098472,-0.019723418792048975
2013-02-04,56.86,58.07786078098472,-0.020969449711265242
2013-02-05,56.74,58.16786078098472,-0.02454724588138002
2013-02-06,56.83,58.42786078098472,-0.027347583150002075
2013-02-07,57.09,58.48786078098472,-0.02390001553004617
2013-02-08,57.15,57.92786078098472,-0.013428094365950827
2013-02-11,56.59,57.89786078098472,-0.02258910369645739
2013-02-12,56.56,57.95786078098472,-0.02411857101260262
2013-02-13,56.62,57.69786078098472,-0.018681122079658552
2013-02-14,56.36,57.91786078098472,-0.0268977610702118
2013-02-15,56.58,58.33786078098472,-0.03013241756642704
2013-02-19,57.0,58.52786078098472,-0.02610484580501038
2013-02-20,57.19,58.73786078098472,-0.02635201146933519
2013-02-21,57.4,59.81786078098472,-0.04042038196312969
2013-02-22,58.48,59.27786078098472,-0.013459675677781169
2013-02-25,57.94,59.55786078098472,-0.027164521354018478
2013-02-26,58.22,59.90786078098472,-0.028174278950725995
2013-02-27,58.57,60.33786078098472,-0.02929936126508903
2013-02-28,59.0,60.35786078098472,-0.022496834106030872
2013-03-01,59.02,60.73786078098472,-0.028283195339710243
2013-03-04,59.4,60.91786078098472,-0.024916514820535474
2013-03-05,59.58,60.58786078098472,-0.01663469823811692
2013-03-06,59.25,60.31786078098472,-0.017703890143951573
2013-03-07,58.98,60.28786078098472,-0.021693600735576912
2013-03-08,58.95,60.38786078098472,-0.02381042749965201
2013-03-11,59.05,60.20786078098472,-0.019231056642198485
2013-03-12,58.87,60.10786078098472,-0.020593991616090324
2013-03-13,58.77,60.13786078098472,-0.022745417998260797
2013-03-14,58.8,60.50786078098472,-0.028225436479510146
2013-03-15,59.17,60.00786078098472,-0.013962517078266234
2013-03-18,58.67,60.29786078098472,-0.026996990604649662
2013-03-19,58.96,60.49786078098472,-0.025420085291149586
2013-03-20,59.16,60.24786078098472,-0.018056421703325887
2013-03-21,58.91,60.42786078098472,-0.025118558912520128
2013-03-22,59.09,60.43786078098472,-0.02230159644248675
2013-03-25,59.1,60.99786078098472,-0.03111356294606904
2013-03-26,59.66,61.44786078098472,-0.029095574007972358
2013-03-27,60.11,62.36786078098472,-0.03620231242039196
2013-03-28,61.03,61.15867437117607,-0.0021039431037228606
2013-04-01,60.71,60.95867437117607,-0.004079392699091522
2013-04-02,60.51,61.12867437117607,-0.01012085371620286
2013-04-03,60.68,61.67867437117607,-0.016191566718281702
2013-04-04,61.23,61.75867437117607,-0.008560325760858856
2013-04-05,61.31,61.92867437117607,-0.009990111647925515
2013-04-08,61.48,61.93867437117607,-0.00740529848003213
2013-04-09,61.49,62.21867437117607,-0.011711505886947027
2013-04-10,61.77,62.17867437117607,-0.006572580958167151
2013-04-11,61.73,62.35867437117607,-0.010081586523697283
2013-04-12,61.91,61.71867437117607,0.00309996335425633
2013-04-15,61.27,61.97867437117607,-0.011434164708524985
2013-04-16,61.53,61.78867437117607,-0.0041864366537816
2013-04-17,61.34,61.88867437117607,-0.008865505308538468
2013-04-18,61.44,62.92867437117607,-0.023656534736380075
2013-04-19,62.48,62.81867437117607,-0.005391300828396228
2013-04-22,62.37,62.94867437117607,-0.00919279678177054
2013-04-23,62.5,63.21867437117607,-0.011368070879761216
2013-04-24,62.77,63.43867437117607,-0.010540484614537937
2013-04-25,62.99,63.28867437117607,-0.004719238855034336
2013-04-26,62.84,64.07867437117608,-0.019330524286458317
2013-04-29,63.63,64.09867437117607,-0.007311763866786336
2013-04-30,63.65,63.76867437117607,-0.0018610136143853984
2013-05-01,63.32,64.07867437117608,-0.011839732619645882
2013-05-02,63.63,64.10867437117606,-0.007466608471805802
2013-05-03,63.66,63.168674371176074,0.007777994927310239
2013-05-06,62.72,63.50867437117607,-0.012418372434711333
2013-05-07,63.06,62.72867437117607,0.005281884754385624
2013-05-08,62.28,61.89867437117607,0.006160481346293656
2013-05-09,61.45,62.01867437117607,-0.009169405456372681
2013-05-10,61.57,60.88867437117607,0.011189693910407472
2013-05-13,60.44,60.918674371176074,-0.007857596642033338
2013-05-14,60.47,61.13867437117607,-0.01093701127892499
2013-05-15,60.69,60.60867437117607,0.001341815006971947
2013-05-16,60.16,61.23867437117607,-0.01761426716453851
2013-05-17,60.79,61.348674371176074,-0.009106543489366126
2013-05-20,60.9,61.31867437117607,-0.006827844461244292
2013-05-21,60.87,60.05867437117607,0.01350888339309253
2013-05-22,59.61,59.45867437117607,0.0025450555436077327
2013-05-23,59.01,59.10867437117607,-0.0016693720883748098
2013-05-24,58.66,59.00867437117607,-0.005908866364000009
2013-05-28,58.56,58.18867437117607,0.006381407255565019
2013-05-29,57.74,58.12867437117607,-0.006686448218210073
2013-05-30,57.68,57.51867437117607,0.00280475220591625
2013-05-31,57.07,57.42867437117607,-0.006245562432067753
2013-06-03,56.98,56.93867437117607,0.0007257919029608484
2013-06-04,56.49,57.43867437117607,-0.01651629988961123
2013-06-05,56.99,57.77867437117607,-0.013649921528305575
2013-06-06,57.33,57.87867437117607,-0.009479732857346046
2013-06-07,57.43,57.848674371176074,-0.007237406487307196
2013-06-10,57.4,57.598674371176074,-0.0034492872161567822
2013-06-11,57.15,57.21867437117607,-0.001200209056410162
2013-06-12,56.77,58.00867437117607,-0.021353261121780598
2013-06-13,57.56,58.26867437117607,-0.01216218454982787
2013-06-14,57.82,59.01867437117607,-0.02031008632348208
2013-06-17,58.57,59.39867437117607,-0.013951058335035738
2013-06-18,58.95,57.72867437117607,0.021156308232044507
2013-06-19,57.28,56.22867437117607,0.018697321972841463
2013-06-20,55.78,56.83867437117607,-0.018625951130783913
2013-06-21,56.39,56.73867437117607,-0.006145268197404352
2013-06-24,56.29,57.47867437117607,-0.020680267667623098
2013-06-25,57.03,58.55867437117607,-0.026105003017768413
2013-06-26,58.11,58.48867437117607,-0.006474319605415446
2013-06-27,58.04,58.75867437117607,-0.012230949368194355
2013-06-28,58.31,60.04822629969419,-0.028947171412172845
2013-07-01,57.51,60.09822629969419,-0.04306660044819599
2013-07-02,57.56,59.99822629969419,-0.04063830633117593
2013-07-03,57.46,59.69822629969419,-0.03749234170640103
2013-07-05,57.16,60.26822629969419,-0.05157321677658144
2013-07-08,57.73,60.41822629969419,-0.044493631546873136
2013-07-09,57.88,60.41822629969419,-0.04201093701598846
2013-07-10,57.88,61.34822629969419,-0.05653344047391762
2013-07-11,58.81,61.73822629969419,-0.04742971211190583
2013-07-12,59.2,62.58822629969419,-0.054135202417626926
2013-07-15,60.05,62.27822629969419,-0.035778576752837465
2013-07-16,59.74,62.30822629969419,-0.04121809353617878
2013-07-17,59.77,62.65822629969419,-0.046094925922093744
2013-07-18,60.12,63.01822629969419,-0.04599028677689487
2013-07-19,60.48,62.66822629969419,-0.034917635760577936
2013-07-22,60.13,62.938226299694186,-0.04461877089325961
2013-07-23,60.4,62.16822629969419,-0.02844260492763795
2013-07-24,59.63,61.95822629969419,-0.03757735556264108
2013-07-25,59.42,62.46822629969419,-0.04879642788431637
2013-07-26,59.93,62.80822629969419,-0.045825626184068935
2013-07-29,60.27,62.83822629969419,-0.04087044544264429
2013-07-30,60.3,62.438226299694186,-0.03424546830384034
2013-07-31,59.9,62.86822629969419,-0.047213457009978255
2013-08-01,60.33,62.90822629969419,-0.040983929310159706
2013-08-02,60.37,62.56822629969419,-0.03513326858851573
2013-08-05,60.03,62.33822629969419,-0.03702746190751849
2013-08-06,59.8,63.07822629969419,-0.05197080660002773
2013-08-07,60.54,63.12822629969419,-0.04099950927508844
2013-08-08,60.59,62.83822629969419,-0.03577800380570462
2013-08-09,60.3,61.81822629969419,-0.02455952541138673
2013-08-12,59.28,61.24822629969419,-0.032135237517955884
2013-08-13,58.71,60.77822629969419,-0.034029066420857235
2013-08-14,58.24,59.92822629969419,-0.028170803708615688
2013-08-15,57.39,59.17822629969419,-0.03021763934995514
2013-08-16,56.64,58.63822629969419,-0.03407719547111554
2013-08-19,56.1,58.95822629969419,-0.048478837968519595
2013-08-20,56.42,58.26822629969419,-0.031719281966609114
2013-08-21,55.73,58.58822629969419,-0.04878499453241025
2013-08-22,56.05,59.12822629969419,-0.05206018330555118
2013-08-23,56.59,58.73822629969419,-0.03657288336786857
2013-08-26,56.2,58.84822629969419,-0.0450009535751793
2013-08-27,56.31,58.97822629969419,-0.045240870522890275
2013-08-28,56.44,58.73822629969419,-0.03912658662807045
2013-08-29,56.2,58.76822629969419,-0.043700932653595426
2013-08-30,56.23,58.03822629969419,-0.0311557815422715
2013-09-03,55.5,58.12822629969419,-0.04521428687921303
2013-09-04,55.59,57.688226299694186,-0.03637182895507585
2013-09-05,55.15,58.12822629969419,-0.05123545804303786
2013-09-06,55.59,58.36822629969419,-0.04759826494348596
2013-09-09,55.83,58.438226299694186,-0.044632194795204416
2013-09-10,55.9,57.53822629969419,-0.028471963858623384
2013-09-11,55.0,57.16822629969419,-0.03792712211023741
2013-09-12,54.63,57.41822629969419,-0.0485599517675982
2013-09-13,54.88,57.64822629969419,-0.048019279644495705
2013-09-16,55.11,57.81822629969419,-0.04684035593994884
2013-09-17,55.28,59.52822629969419,-0.07136490642786064
2013-09-18,56.99,59.11822629969419,-0.03599949512871636
2013-09-19,56.58,58.508226299694186,-0.0329564989684924
2013-09-20,55.97,58.938226299694186,-0.050361649578680834
2013-09-23,56.4,58.79822629969419,-0.04078739190992686
2013-09-24,56.26,58.31822629969419,-0.03529301952904185
2013-09-25,55.78,58.17822629969419,-0.041222059389369736
2013-09-26,55.64,57.688226299694186,-0.035505100972484605
2013-09-27,55.15,57.67822629969419,-0.043833287912801056
2013-09-30,55.14,55.421444104655116,-0.005078252817152351
2013-10-01,55.17,55.45144410465512,-0.005075505411976988
2013-10-02,55.2,54.88144410465512,0.0058044371926042615
2013-10-03,54.63,54.76144410465511,-0.0024003038415842948
2013-10-04,54.51,55.04144410465511,-0.009655344500857144
2013-10-07,54.79,55.671444104655116,-0.01583296641269294
2013-10-08,55.42,56.08144410465511,-0.011794348651592679
2013-10-09,55.83,56.41144410465511,-0.010307201205067784
2013-10-10,56.16,56.51144410465511,-0.006218989980228851
2013-10-11,56.26,56.211444104655115,0.0008638080041936114
2013-10-14,55.96,55.561444104655116,0.007173245796026517
2013-10-15,55.31,56.101444104655116,-0.01410737490426639
2013-10-16,55.85,57.001444104655114,-0.020200261988819967
2013-10-17,56.75,57.111444104655114,-0.006328750924119109
2013-10-18,56.86,56.90144410465511,-0.0007283489076109761
2013-10-21,56.65,58.111444104655114,-0.025148989621100237
2013-10-22,57.86,58.601444104655116,-0.012652317975833216
2013-10-23,58.35,58.47144410465511,-0.0020769814482047844
2013-10-24,58.22,58.84144410465511,-0.01056133332740461
2013-10-25,58.59,58.671444104655116,-0.0013881387427560066
2013-10-28,58.42,58.711444104655115,-0.0049640084501345605
2013-10-29,58.46,58.421444104655116,0.00065996135384494
2013-10-30,58.17,58.47144410465511,-0.005155407212374841
2013-10-31,58.22,58.66144410465511,-0.007525285328256692
2013-11-01,58.41,58.891444104655115,-0.008175111206299324
2013-11-04,58.64,58.601444104655116,0.0006579342187544857
2013-11-05,58.35,59.071444104655114,-0.012213077157500196
2013-11-06,58.82,58.80144410465511,0.0003155687012017516
2013-11-07,58.55,57.52144410465512,0.0178812599606073
2013-11-08,57.27,57.40144410465511,-0.002289909369099785
2013-11-11,57.15,57.08144410465511,0.0012010189374185298
2013-11-12,56.83,57.38144410465512,-0.009610146856000479
2013-11-13,57.13,57.80144410465511,-0.01161638978153201
2013-11-14,57.55,58.321444104655114,-0.013227452037552379
2013-11-15,58.07,58.47144410465511,-0.006865643748024897
2013-11-18,58.22,58.09144410465511,0.002212991901411332
2013-11-19,57.84,57.19144410465511,0.01134008601283254
2013-11-20,56.94,56.491444104655116,0.007940244800856755
2013-11-21,56.24,56.171444104655116,0.0012204759275398214
2013-11-22,55.92,56.111444104655114,-0.0034118548846834296
2013-11-25,55.86,55.431444104655114,0.007731277838184614
2013-11-26,55.18,55.44144410465511,-0.004715679919188087
2013-11-27,55.19,55.461444104655115,-0.004894284832232421
2013-11-29,55.21,55.33144410465511,-0.00219484791370006
2013-12-02,55.08,55.55144410465511,-0.008486621945721917
2013-12-03,55.3,55.80144410465511,-0.008986220924939836
2013-12-04,55.55,55.211444104655115,0.006131987685435991
2013-12-05,54.96,56.101444104655116,-0.020346073490118965
2013-12-06,55.85,55.811444104655116,0.0006908241842404905
2013-12-09,55.56,55.09144410465511,0.008505057417895756
2013-12-10,54.84,54.711444104655115,0.002349707587666394
2013-12-11,54.46,54.65144410465511,-0.00350300175579088
2013-12-12,54.4,54.58144410465511,-0.0033242818622976067
2013-12-13,54.33,54.84144410465511,-0.009325868656542169
2013-12-16,54.59,55.01144410465511,-0.0076610260194831525
2013-12-17,54.76,55.66144410465511,-0.01619512607255047
2013-12-18,55.41,55.101444104655116,0.005599778741893546
2013-12-19,54.85,55.02144410465512,-0.003115950652422317
2013-12-20,54.77,55.02144410465512,-0.004569929211178936
2013-12-23,54.77,55.48144410465511,-0.01282309997759079
2013-12-24,55.23,55.241444104655116,-0.00020716519708352532
2013-12-26,54.99,55.30144410465511,-0.005631753559015906
2013-12-27,55.05,55.48144410465511,-0.0077763676057399644
2013-12-30,55.23,55.531444104655115,-0.005428349820815304
2013-12-31,55.28,56.24940217391304,-0.017233999588401328
2014-01-02,53.96,55.73940217391304,-0.03192359631632058
2014-01-03,53.45,55.659402173913044,-0.03969503960911325
2014-01-06,53.37,56.23940217391304,-0.05102120689405254
2014-01-07,53.95,55.69940217391304,-0.03140791652396546
2014-01-08,53.41,55.869402173913045,-0.044020556480223294
2014-01-09,53.58,56.619402173913045,-0.0536812833978213
2014-01-10,54.33,56.20940217391304,-0.033435726074761196
2014-01-13,53.92,56.06940217391304,-0.038334672576785134
2014-01-14,53.78,56.119402173913045,-0.04168615636109729
2014-01-15,53.83,56.229402173913044,-0.04267166430992608
2014-01-16,53.94,56.24940217391304,-0.041056474996352565
2014-01-17,53.96,56.67940217391304,-0.0479786671985164
2014-01-21,54.39,56.44940217391304,-0.03648226720928416
2014-01-22,54.16,56.229402173913044,-0.03680284857933491
2014-01-23,53.94,55.939402173913045,-0.035742287121642735
2014-01-24,53.65,55.69940217391304,-0.03679397074162649
2014-01-27,53.41,55.41940217391304,-0.036258099060817894
2014-01-28,53.13,55.53940217391305,-0.04338185287570029
2014-01-29,53.25,56.189402173913045,-0.052312394511962235
2014-01-30,53.9,56.69940217391304,-0.049372692948798425
2014-01-31,54.41,56.02940217391304,-0.028902720912253987
2014-02-03,53.74,55.87940217391304,-0.03828606052825323
2014-02-04,53.59,55.67940217391304,-0.037525585626563496
2014-02-05,53.39,56.089402173913044,-0.04812677741765137
2014-02-06,53.8,56.30940217391304,-0.04456453233445268
2014-02-07,54.02,55.98940217391304,-0.035174552637581735
2014-02-10,53.7,56.719402173913046,-0.05323402677367706
2014-02-11,54.43,56.299402173913045,-0.03320465407675777
2014-02-12,54.01,56.80940217391304,-0.049277092642924014
2014-02-13,54.52,57.44940217391304,-0.05099099491140113
2014-02-14,55.16,57.55940217391304,-0.041685668775074514
2014-02-18,55.27,57.02940217391304,-0.030850791115566767
2014-02-19,54.74,57.589402173913044,-0.049477891180536804
2014-02-20,55.3,57.579402173913046,-0.039587110804456316
2014-02-21,55.29,58.03940217391305,-0.04737130416461832
2014-02-24,55.75,58.399402173913046,-0.04536693999063801
2014-02-25,56.11,57.98940217391304,-0.032409407641013854
2014-02-26,55.7,57.85940217391305,-0.03732154313351421
2014-02-27,55.57,58.339402173913044,-0.047470527134599316
2014-02-28,56.05,57.74940217391304,-0.02942718209956996
2014-03-03,55.46,57.94940217391304,-0.04295820285500185
2014-03-04,55.66,57.56940217391304,-0.033166961993888244
2014-03-05,55.28,57.579402173913046,-0.03993445723816169
2014-03-06,55.29,57.729402173913044,-0.04225580175876775
2014-03-07,55.44,57.76940217391304,-0.04032242132090014
2014-03-10,55.48,57.409402173913044,-0.033607773306334354
2014-03-11,55.12,56.909402173913044,-0.031442997212388524
2014-03-12,54.62,55.979402173913044,-0.024283970909330987
2014-03-13,53.69,56.94940217391304,-0.05723329920056808
2014-03-14,54.66,57.339402173913044,-0.04672881251510608
2014-03-17,55.05,56.69940217391304,-0.029090292149004715
2014-03-18,54.41,54.969402173913046,-0.010176610110170126
2014-03-19,52.68,55.06940217391304,-0.04338892523959381
2014-03-20,52.78,54.74940217391304,-0.035971208738630134
2014-03-21,52.46,54.95940217391304,-0.04547724456688873
2014-03-24,52.67,55.329402173913046,-0.04806489984391904
2014-03-25,53.04,55.439402173913045,-0.04327972668944258
2014-03-26,53.15,55.91940217391304,-0.049524888790835386
2014-03-27,53.63,55.45940217391304,-0.03298633058063416
2014-03-28,53.17,55.939402173913045,-0.04950718217014727
2014-03-31,53.65,53.456820809248555,0.003613742602478487
2014-04-01,53.11,53.926820809248554,-0.015146837825612547
2014-04-02,53.58,54.00682080924855,-0.007903090810623348
2014-04-03,53.66,54.706820809248555,-0.019135105892894133
2014-04-04,54.36,55.096820809248555,-0.013373200094421334
2014-04-07,54.75,55.89682080924855,-0.020516744828156686
2014-04-08,55.55,55.60682080924855,-0.0010218316462197174
2014-04-09,55.26,55.746820809248554,-0.008732709815225781
2014-04-10,55.4,55.94682080924856,-0.009773938918047786
2014-04-11,55.6,56.206820809248555,-0.010796212995357712
2014-04-14,55.86,57.53682080924855,-0.02914343868264302
2014-04-15,57.19,57.93682080924855,-0.012890262165184851
2014-04-16,57.59,56.846820809248555,0.013073364177131674
2014-04-17,56.5,57.19682080924856,-0.012182859106320887
2014-04-21,56.85,57.19682080924856,-0.006063637879545891
