date,BKNG,dcf,Deviation
2013-11-13,1124.2,1158.4275157967295,-0.029546532113568502
2013-11-14,1137.44,1160.5175157967296,-0.019885538548624293
2013-11-15,1139.53,1148.9175157967295,-0.008170748263176764
2013-11-18,1127.93,1139.4075157967295,-0.010073231602921062
2013-11-19,1118.42,1168.0775157967294,-0.0425121750270645
2013-11-20,1147.09,1180.0975157967293,-0.02797015954604798
2013-11-21,1159.11,1179.9775157967297,-0.01768467239194793
2013-11-22,1158.99,1180.1575157967295,-0.017936178445162265
2013-11-25,1159.17,1198.9675157967297,-0.03319315600496786
2013-11-26,1177.98,1208.1775157967295,-0.0249942706281997
2013-11-27,1187.19,1213.3175157967296,-0.021533947591264146
2013-11-29,1192.33,1209.4875157967297,-0.01418577337313609
2013-12-02,1188.5,1197.4675157967297,-0.007488734081244064
2013-12-03,1176.48,1202.6575157967295,-0.02176639272019809
2013-12-04,1181.67,1195.3775157967298,-0.011467101911811994
2013-12-05,1174.39,1201.3875157967298,-0.022471946346825145
2013-12-06,1180.4,1199.6675157967295,-0.016060713108442704
2013-12-09,1178.68,1209.9075157967295,-0.025809837023919924
2013-12-10,1188.92,1199.0975157967293,-0.008487646469659271
2013-12-11,1178.11,1196.2275157967297,-0.015145543433401909
2013-12-12,1175.24,1192.2575157967296,-0.01427335585748657
2013-12-13,1171.27,1195.2375157967297,-0.020052512977517534
2013-12-16,1174.25,1181.8875157967298,-0.00646213425105957
2013-12-17,1160.9,1208.9775157967297,-0.03976708844336607
2013-12-18,1187.99,1212.5575157967296,-0.02026090760782351
2013-12-19,1191.57,1211.9375157967295,-0.016805747434379792
2013-12-20,1190.95,1208.2375157967297,-0.01430804421374876
2013-12-23,1187.25,1200.8875157967298,-0.011356197493386344
2013-12-24,1179.9,1210.8375157967293,-0.02555050978608997
2013-12-26,1189.85,1191.2975157967296,-0.0012150749729059607
2013-12-27,1170.31,1173.8775157967298,-0.0030390869138579024
2013-12-30,1152.89,1183.3875157967298,-0.02577136854126505
2013-12-31,1162.4,1170.052100051514,-0.006539965229904632
2014-01-02,1145.44,1157.292100051514,-0.01024123473320715
2014-01-03,1132.68,1164.142100051514,-0.027025996268085994
2014-01-06,1139.53,1187.682100051514,-0.04054291973367752
2014-01-07,1163.07,1182.1121000515138,-0.016108540002834015
2014-01-08,1157.5,1178.302100051514,-0.01765430109188848
2014-01-09,1153.69,1173.4521000515138,-0.01684099423457175
2014-01-10,1148.84,1164.3321000515139,-0.013305568102802035
2014-01-13,1139.72,1183.8221000515139,-0.03725399285044162
2014-01-14,1159.21,1197.4721000515137,-0.031952393755034225
2014-01-15,1172.86,1209.2621000515142,-0.0301027379010419
2014-01-16,1184.65,1202.652100051514,-0.014968668038531585
2014-01-17,1178.04,1230.5621000515139,-0.0426813893011293
2014-01-21,1205.95,1237.902100051514,-0.025811491918613205
2014-01-22,1213.29,1233.4721000515137,-0.01636202395714581
2014-01-23,1208.86,1204.542100051514,0.0035846816381936986
2014-01-24,1179.93,1167.8521000515138,0.010341977334247687
2014-01-27,1143.24,1187.142100051514,-0.036981335300642626
2014-01-28,1162.53,1158.402100051514,0.003563443081035844
2014-01-29,1133.79,1184.6121000515138,-0.04290189172413805
2014-01-30,1160.0,1169.5021000515142,-0.008124910635983973
2014-01-31,1144.89,1138.1021000515138,0.0059642275927431765
2014-02-03,1113.49,1150.7321000515137,-0.03236383172925006
2014-02-04,1126.12,1148.6221000515138,-0.019590516367833044
2014-02-05,1124.01,1162.9521000515138,-0.03348555804644815
2014-02-06,1138.34,1220.0021000515142,-0.06693603236262147
2014-02-07,1195.39,1232.432100051514,-0.030056098060059933
2014-02-10,1207.82,1238.542100051514,-0.024805051075967643
2014-02-11,1213.93,1271.2521000515142,-0.04509105632878896
2014-02-12,1246.64,1300.682100051514,-0.0415490457271408
2014-02-13,1276.07,1304.5921000515139,-0.02186284897048485
2014-02-14,1279.98,1326.252100051514,-0.034889369863932096
2014-02-18,1301.64,1298.3721000515138,0.002516920956909585
2014-02-19,1273.76,1307.6121000515138,-0.025888487916393754
2014-02-20,1283.0,1340.262100051514,-0.042724553689396316
2014-02-21,1315.65,1338.282100051514,-0.016911307452025737
2014-02-24,1313.67,1378.1021000515138,-0.046754228187523506
2014-02-25,1353.49,1381.552100051514,-0.020312009985340107
2014-02-26,1356.94,1382.402100051514,-0.018418736524318913
2014-02-27,1357.79,1373.452100051514,-0.011403455607171598
2014-02-28,1348.84,1362.8521000515138,-0.010281453175281619
2014-03-03,1338.24,1392.932100051514,-0.03926401010464997
2014-03-04,1368.32,1395.042100051514,-0.01915504919208333
2014-03-05,1370.43,1389.012100051514,-0.013377925254088652
2014-03-06,1364.4,1382.652100051514,-0.013200790025801767
2014-03-07,1358.04,1368.052100051514,-0.0073185078632143075
2014-03-10,1343.44,1350.912100051514,-0.005531151916715382
2014-03-11,1326.3,1357.192100051514,-0.022761774144088753
2014-03-12,1332.58,1324.3421000515139,0.006220371570280658
2014-03-13,1299.73,1292.542100051514,0.005561056733238923
2014-03-14,1267.93,1312.5721000515139,-0.03401116026293849
2014-03-17,1287.96,1329.042100051514,-0.030911059965610943
2014-03-18,1304.43,1311.8421000515139,-0.005650146501032904
2014-03-19,1287.23,1317.002100051514,-0.022605962473673635
2014-03-20,1292.39,1293.4521000515138,-0.0008211359751716385
2014-03-21,1268.84,1252.542100051514,0.013011858002869303
2014-03-24,1227.93,1248.3121000515139,-0.016327727697803107
2014-03-25,1223.7,1213.382100051514,0.008503421921295828
2014-03-26,1188.77,1206.8621000515138,-0.014991025114419965
2014-03-27,1182.25,1216.6221000515138,-0.0282520760144489
2014-03-28,1192.01,1216.5021000515142,-0.02013321641654131
2014-03-31,1191.89,1275.66646535139,-0.06567270334907882
2014-04-01,1251.37,1290.9564653513903,-0.03066444641153354
2014-04-02,1266.66,1261.74646535139,0.0038942329410383003
2014-04-03,1237.45,1202.37646535139,0.029170177277513476
2014-04-04,1178.08,1194.02646535139,-0.013355202597370552
2014-04-07,1169.73,1211.8364653513902,-0.034745996308322646
2014-04-08,1187.54,1258.9264653513903,-0.05670423755168663
2014-04-09,1234.63,1201.5964653513902,0.02749137135564861
2014-04-10,1177.3,1180.50646535139,-0.0027161777131272657
2014-04-11,1156.21,1191.50646535139,-0.02962339389487123
2014-04-14,1167.21,1194.04646535139,-0.02247522699503357
2014-04-15,1169.75,1236.54646535139,-0.054018564787541856
2014-04-16,1212.25,1232.65646535139,-0.016554868225651775
2014-04-17,1208.36,1245.3364653513902,-0.02969194782307838
2014-04-21,1221.04,1254.29646535139,-0.026514038961333752
2014-04-22,1230.0,1244.24646535139,-0.01144987407890019
2014-04-23,1219.95,1241.3264653513902,-0.017220663498331956
2014-04-24,1217.03,1181.53646535139,0.03004015169185159
2014-04-25,1157.24,1164.01646535139,-0.0058216232786229005
2014-04-28,1139.72,1179.13646535139,-0.03342824728912408
2014-04-29,1154.84,1182.04646535139,-0.023016409378883718
2014-04-30,1157.75,1204.89646535139,-0.039129059389879095
2014-05-01,1180.6,1204.22646535139,-0.019619619756900186
2014-05-02,1179.93,1215.90646535139,-0.029588184927524686
2014-05-05,1191.61,1192.65646535139,-0.0008774239538303918
2014-05-06,1168.36,1156.03646535139,0.010660160832265841
2014-05-07,1131.74,1132.29646535139,-0.000491448457553334
2014-05-08,1108.0,1160.2064653513903,-0.04499756458052373
2014-05-09,1135.91,1187.6164653513902,-0.04353801657346612
2014-05-12,1163.32,1184.2064653513903,-0.01763752011368447
2014-05-13,1159.91,1170.1064653513902,-0.008714134699125853
2014-05-14,1145.81,1160.54646535139,-0.012697867591995204
2014-05-15,1136.25,1161.4564653513903,-0.021702462471345663
2014-05-16,1137.16,1183.0864653513902,-0.03881919597292449
2014-05-19,1158.79,1174.5764653513902,-0.013440134224609657
2014-05-20,1150.28,1201.73646535139,-0.04281842719680151
2014-05-21,1177.44,1202.3564653513902,-0.020723026880475337
2014-05-22,1178.06,1221.41646535139,-0.03549687316431971
2014-05-23,1197.12,1283.40646535139,-0.06723237546396899
2014-05-27,1259.11,1294.3164653513902,-0.02720081702880306
2014-05-28,1270.02,1316.02646535139,-0.03495861714232773
2014-05-29,1291.73,1302.92646535139,-0.008593320996339138
2014-05-30,1278.63,1303.0964653513902,-0.018775636341544777
2014-06-02,1278.8,1289.80646535139,-0.008533423926039507
2014-06-03,1265.51,1270.26646535139,-0.003744462662858883
2014-06-04,1245.97,1272.25646535139,-0.02066129437521058
2014-06-05,1247.96,1262.37646535139,-0.01142009990449
2014-06-06,1238.08,1254.2164653513903,-0.012865773809522918
2014-06-09,1229.92,1247.1764653513903,-0.013836426384559952
2014-06-10,1222.88,1273.01646535139,-0.039383988122691505
2014-06-11,1248.72,1250.29646535139,-0.0012608732369301379
2014-06-12,1226.0,1213.5964653513902,0.010220476907056852
2014-06-13,1189.3,1226.77646535139,-0.030548731908266236
2014-06-16,1202.48,1220.80646535139,-0.0150117695732509
2014-06-17,1196.51,1241.1764653513903,-0.03598719972404951
2014-06-18,1216.88,1231.12646535139,-0.01157189431982808
2014-06-19,1206.83,1227.4664653513903,-0.01681224370189427
2014-06-20,1203.17,1229.89646535139,-0.021730662786931365
2014-06-23,1205.6,1229.02646535139,-0.019060993405615734
2014-06-24,1204.73,1245.74646535139,-0.03292521110210045
2014-06-25,1221.45,1241.99646535139,-0.01654309486748573
2014-06-26,1217.7,1229.76646535139,-0.009811997392482286
2014-06-27,1205.47,1227.29646535139,-0.01778418333922338
2014-06-30,1203.0,1312.8763127311147,-0.08369129038709233
2014-07-01,1246.77,1303.9463127311146,-0.043848670894554576
2014-07-02,1237.84,1309.2263127311146,-0.05452557135228908
2014-07-03,1243.12,1318.5063127311146,-0.057175541749938
2014-07-07,1252.4,1291.3363127311147,-0.030151953714339652
2014-07-08,1225.23,1302.4763127311146,-0.05930726875879966
2014-07-09,1236.37,1282.2363127311148,-0.03577056138226298
2014-07-10,1216.13,1281.0263127311148,-0.050659625088228966
2014-07-11,1214.92,1294.5963127311147,-0.061545295585638926
2014-07-14,1228.49,1297.1063127311147,-0.0528995287877676
2014-07-15,1231.0,1289.7563127311148,-0.04555613502421696
2014-07-16,1223.65,1267.4763127311144,-0.03457761876170995
2014-07-17,1201.37,1278.8863127311147,-0.0606123562035592
2014-07-18,1212.78,1282.0263127311148,-0.0540131758946496
2014-07-21,1215.92,1296.7663127311146,-0.06234455039230957
2014-07-22,1230.66,1304.7863127311145,-0.05681107473909419
2014-07-23,1238.68,1302.8363127311147,-0.04924357120245204
2014-07-24,1236.73,1293.8863127311147,-0.044174138151651055
2014-07-25,1227.78,1305.3963127311147,-0.05945804501985141
2014-07-28,1239.29,1312.7163127311146,-0.0559346387479186
2014-07-29,1246.61,1322.0563127311145,-0.057067397208865556
2014-07-30,1255.95,1308.5563127311145,-0.0402017950769874
2014-07-31,1242.45,1312.0063127311146,-0.05301522718006124
2014-08-01,1245.9,1366.0263127311146,-0.08793850573122886
2014-08-04,1299.92,1347.3163127311145,-0.035178311346233504
2014-08-05,1281.21,1346.6763127311146,-0.04861325034992725
2014-08-06,1280.57,1351.2163127311146,-0.05228349603648763
2014-08-07,1285.11,1347.6663127311147,-0.04641825067537764
2014-08-08,1281.56,1375.3863127311147,-0.06821815213850946
2014-08-11,1309.28,1360.4663127311146,-0.03762409421837054
2014-08-12,1294.36,1359.8563127311147,-0.048164142136144505
2014-08-13,1293.75,1350.9163127311147,-0.042316694374311736
2014-08-14,1284.81,1336.2263127311146,-0.03847874588401479
2014-08-15,1270.12,1342.2863127311145,-0.05376372540391905
2014-08-18,1276.18,1337.8863127311147,-0.04612223934420068
2014-08-19,1271.78,1339.4763127311146,-0.05053938773511102
2014-08-20,1273.37,1331.1563127311147,-0.04341061389894585
2014-08-21,1265.05,1343.6063127311147,-0.058466763654478004
2014-08-22,1277.5,1343.1163127311147,-0.048853782884737185
2014-08-25,1277.01,1343.6263127311147,-0.04957949401549555
2014-08-26,1277.52,1326.8763127311147,-0.037197372699738995
2014-08-27,1260.77,1316.8163127311145,-0.04256198240350839
2014-08-28,1250.71,1310.4163127311147,-0.04556285826958095
2014-08-29,1244.31,1321.0063127311146,-0.05805900546572618
2014-09-02,1254.9,1300.5063127311146,-0.0350681209961522
2014-09-03,1234.4,1286.8663127311147,-0.04077060080915895
2014-09-04,1220.76,1261.1263127311147,-0.03200814408803887
2014-09-05,1195.02,1264.9663127311144,-0.055295000370482184
2014-09-08,1198.86,1243.1863127311144,-0.035655406013709645
2014-09-09,1177.08,1254.7463127311148,-0.061898020295484524
2014-09-10,1188.64,1242.9563127311144,-0.04369929351078039
2014-09-11,1176.85,1230.0463127311145,-0.04324740636228652
2014-09-12,1163.94,1219.6963127311144,-0.045713274812044125
2014-09-15,1153.59,1239.0263127311148,-0.06895439737901332
2014-09-16,1172.92,1239.9063127311147,-0.05402530178555609
2014-09-17,1173.8,1263.3063127311145,-0.07085083944337522
2014-09-18,1197.2,1252.2263127311144,-0.04394278587797884
2014-09-19,1186.12,1231.8963127311147,-0.03715922538125682
2014-09-22,1165.79,1232.4563127311144,-0.05409223194563573
2014-09-23,1166.35,1248.1263127311147,-0.06551926026795651
2014-09-24,1182.02,1230.1363127311147,-0.03911461862652299
2014-09-25,1164.03,1240.5463127311145,-0.06167952937013754
2014-09-26,1174.44,1227.1563127311147,-0.04295810744255646
2014-09-29,1161.05,1224.6863127311144,-0.051961316191410756
2014-09-30,1158.58,1232.7384949479717,-0.060157523474677954
2014-10-01,1137.66,1234.9884949479717,-0.07880923210711521
2014-10-02,1139.91,1236.5384949479717,-0.07814434839089857
2014-10-03,1141.46,1214.8984949479716,-0.060448255762401426
2014-10-06,1119.82,1204.2284949479717,-0.07009342105928051
2014-10-07,1109.15,1221.9984949479717,-0.09234749094578576
2014-10-08,1126.92,1197.2684949479717,-0.05875749278028797
2014-10-09,1102.19,1158.7384949479717,-0.04880177468386493
2014-10-10,1063.66,1135.7784949479717,-0.06349697169717516
2014-10-13,1040.7,1145.5284949479717,-0.09151103216575407
2014-10-14,1050.45,1153.8284949479716,-0.0895960668336876
2014-10-15,1058.75,1168.2684949479717,-0.09374428517209055
2014-10-16,1073.19,1172.3484949479716,-0.08458107412196758
2014-10-17,1077.27,1198.1484949479716,-0.10088774092498498
2014-10-20,1103.07,1228.0484949479717,-0.1017699996882181
2014-10-21,1132.97,1209.5284949479717,-0.06329614826582886
2014-10-22,1114.45,1226.0584949479717,-0.09103031821716445
2014-10-23,1130.98,1233.5084949479717,-0.08311940725815292
2014-10-24,1138.43,1229.3384949479716,-0.07394911598519416
2014-10-27,1134.26,1251.6984949479715,-0.0938233092250007
2014-10-28,1156.62,1239.2984949479717,-0.06671394767686123
2014-10-29,1144.22,1241.6684949479716,-0.07848189379408776
2014-10-30,1146.59,1301.2884949479717,-0.11888101335604062
2014-10-31,1206.21,1293.5984949479716,-0.06755457376400731
2014-11-03,1198.52,1192.7784949479717,0.004813555137308745
2014-11-04,1097.7,1190.4184949479716,-0.07788731050589393
2014-11-05,1095.34,1192.8284949479716,-0.08172884480951637
2014-11-06,1097.75,1189.6884949479715,-0.07727946881758507
2014-11-07,1094.61,1215.0984949479716,-0.09915944711389901
2014-11-10,1120.02,1262.4384949479715,-0.11281222453046402
2014-11-11,1167.36,1256.0784949479716,-0.07063133021129109
2014-11-12,1161.0,1263.0884949479716,-0.08082449911965728
2014-11-13,1168.01,1268.0384949479717,-0.07888443083273744
2014-11-14,1172.96,1261.4884949479717,-0.07017780606205448
2014-11-17,1166.41,1261.9084949479716,-0.07567782872553597
2014-11-18,1166.83,1251.7284949479717,-0.06782500781169853
2014-11-19,1156.65,1248.9584949479718,-0.07390837671656736
2014-11-20,1153.88,1246.5384949479717,-0.07433263820050662
2014-11-21,1151.46,1255.2184949479717,-0.08266170022635977
2014-11-24,1160.14,1274.2484949479717,-0.08954964074933491
2014-11-25,1179.17,1261.9084949479716,-0.06556616052527864
2014-11-26,1166.83,1255.2684949479717,-0.0704538473672418
2014-11-28,1160.19,1248.2784949479717,-0.07056798246904283
2014-12-01,1153.2,1234.4384949479715,-0.06581007906059788
2014-12-02,1139.36,1225.2484949479717,-0.07009883733961975
2014-12-03,1130.17,1235.1884949479715,-0.08502224185013563
2014-12-04,1140.11,1231.0484949479717,-0.07387076571001794
2014-12-05,1135.97,1230.7584949479717,-0.07701632394743596
2014-12-08,1135.68,1230.2584949479717,-0.07687692898391363
2014-12-09,1135.18,1210.5984949479716,-0.06229852032916405
2014-12-10,1115.52,1209.3484949479716,-0.07758598562774766
2014-12-11,1114.27,1199.0684949479717,-0.07072030939454477
2014-12-12,1103.99,1173.7184949479717,-0.05940819306171252
2014-12-15,1078.64,1140.9184949479716,-0.054586278707675295
2014-12-16,1045.84,1170.4184949479716,-0.106439274059412
2014-12-17,1075.34,1199.6584949479716,-0.10362823709539382
2014-12-18,1104.58,1204.5284949479717,-0.08297727730574689
2014-12-19,1109.45,1244.4584949479718,-0.10848774426471819
2014-12-22,1149.38,1242.6884949479715,-0.07508598923005083
2014-12-23,1147.61,1244.8584949479716,-0.07812011995149393
2014-12-24,1149.78,1251.2984949479717,-0.08113051790427739
2014-12-26,1156.22,1255.1184949479716,-0.07879614183525452
2014-12-29,1160.04,1243.7284949479717,-0.06728839556857835
2014-12-30,1148.65,1235.2884949479717,-0.070136243721448
2014-12-31,1140.21,1201.4427395658488,-0.050966007408705716
2015-01-02,1142.06,1156.9627395658486,-0.012880915742749743
2015-01-05,1097.58,1139.342739565849,-0.03665511537095745
2015-01-06,1079.96,1128.9527395658488,-0.043396625783192144
2015-01-07,1069.57,1142.2327395658485,-0.06361465316907922
2015-01-08,1082.85,1111.342739565849,-0.02563812094276141
2015-01-09,1051.96,1099.3627395658489,-0.043118379275405294
2015-01-12,1039.98,1097.2027395658488,-0.05215329628915366
2015-01-13,1037.82,1095.052739565849,-0.05226482478692285
2015-01-14,1035.67,1057.6327395658489,-0.020765941469308435
2015-01-15,998.25,1067.6027395658489,-0.06496118546309826
2015-01-16,1008.22,1084.3327395658487,-0.07019315823325878
2015-01-20,1024.95,1104.9127395658488,-0.07237018517613292
2015-01-21,1045.53,1109.0627395658487,-0.057285072610697485
2015-01-22,1049.68,1097.3727395658489,-0.04346083864331951
2015-01-23,1037.99,1101.2427395658488,-0.05743759962566053
2015-01-26,1041.86,1073.2427395658488,-0.029241045300286816
2015-01-27,1013.86,1062.6327395658489,-0.04589802078352634
2015-01-28,1003.25,1074.1227395658489,-0.06598197482951995
2015-01-29,1014.74,1068.8627395658489,-0.050635818391267406
2015-01-30,1009.48,1072.4127395658488,-0.0586833196249853
2015-02-02,1013.03,1096.9327395658488,-0.07648849974070093
2015-02-03,1037.55,1087.6627395658488,-0.04607378532232509
2015-02-04,1028.28,1103.9827395658485,-0.0685723941622669
2015-02-05,1044.6,1081.8027395658487,-0.0343895778825436
2015-02-06,1022.42,1092.532739565849,-0.0641744975017503
2015-02-09,1033.15,1117.0027395658487,-0.07506941263048306
2015-02-10,1057.62,1119.4427395658488,-0.055226352702796966
2015-02-11,1060.06,1151.3327395658487,-0.0792757266680928
2015-02-12,1091.95,1162.7527395658487,-0.060892343794679116
2015-02-13,1103.37,1180.3727395658489,-0.06523595215708833
2015-02-17,1120.99,1182.3727395658489,-0.05191488057174576
2015-02-18,1122.99,1277.4327395658488,-0.12090087781712722
2015-02-19,1218.05,1275.6127395658489,-0.04512556027422576
2015-02-20,1216.23,1266.9627395658486,-0.04004280313976172
2015-02-23,1207.58,1279.1727395658488,-0.05596799974813993
2015-02-24,1219.79,1310.2427395658488,-0.06903510077515895
2015-02-25,1250.86,1300.6327395658489,-0.03826809678992327
2015-02-26,1241.25,1296.8627395658489,-0.04288251784029695
2015-02-27,1237.48,1308.7827395658487,-0.05448019553612182
2015-03-02,1249.4,1301.4127395658488,-0.039966367305732775
2015-03-03,1242.03,1285.0527395658487,-0.03347935710435035
2015-03-04,1225.67,1291.2827395658487,-0.05081206273066796
2015-03-05,1231.9,1275.3727395658489,-0.03408630137464552
2015-03-06,1215.99,1276.3827395658489,-0.04731554078080913
2015-03-09,1217.0,1250.4727395658485,-0.026768068192730032
2015-03-10,1191.09,1236.9327395658488,-0.03706162679624703
2015-03-11,1177.55,1245.9827395658485,-0.05492270269305122
2015-03-12,1186.6,1217.1527395658488,-0.025101812264537116
2015-03-13,1157.77,1217.8227395658487,-0.04931156038953366
2015-03-16,1158.44,1212.9527395658488,-0.04494217935099465
2015-03-17,1153.57,1241.0727395658487,-0.07050573006418537
2015-03-18,1181.69,1235.7027395658488,-0.04371013985517713
2015-03-19,1176.32,1238.552739565849,-0.05024633798611067
2015-03-20,1179.17,1240.5627395658487,-0.04948781517276091
2015-03-23,1181.18,1229.1027395658489,-0.03899001932318236
2015-03-24,1169.72,1212.0827395658487,-0.03495036946159502
2015-03-25,1152.7,1199.7427395658488,-0.039210689103959084
2015-03-26,1140.36,1194.5727395658487,-0.04538253533690351
2015-03-27,1135.19,1209.2127395658486,-0.061215646464678586
2015-03-30,1149.83,1223.532739565849,-0.06023765215469534
2015-03-31,1164.15,1211.726741212838,-0.039263589384201936
2015-04-01,1149.6,1222.5667412128382,-0.059683237530617106
2015-04-02,1160.44,1247.1367412128382,-0.06951662824761762
2015-04-06,1185.01,1247.1067412128382,-0.04979264337264966
2015-04-07,1184.98,1254.3767412128382,-0.05532368301547064
2015-04-08,1192.25,1248.1267412128382,-0.044768483334105325
2015-04-09,1186.0,1251.6267412128382,-0.05243315682856475
2015-04-10,1189.5,1261.8767412128382,-0.057356427017803746
2015-04-13,1199.75,1266.8367412128382,-0.052956106363485356
2015-04-14,1204.71,1263.0767412128382,-0.04620997229098922
2015-04-15,1200.95,1268.216741212838,-0.05304041417124694
2015-04-16,1206.09,1249.6567412128381,-0.03486296658597232
2015-04-17,1187.53,1253.5467412128382,-0.05266396460730727
2015-04-20,1191.42,1256.3867412128382,-0.051709190396360905
2015-04-21,1194.26,1275.0267412128383,-0.06334513512713535
2015-04-22,1212.9,1283.2267412128383,-0.054804610092811124
2015-04-23,1221.1,1295.2167412128383,-0.057223427442294805
2015-04-24,1233.09,1315.3267412128382,-0.06252191081967162
2015-04-27,1253.2,1304.2467412128383,-0.03913886812963718
2015-04-28,1242.12,1310.6367412128382,-0.052277445808084244
2015-04-29,1248.51,1299.9367412128381,-0.039560956762293764
2015-04-30,1237.81,1322.5567412128382,-0.06407796245862551
2015-05-01,1260.43,1329.5867412128382,-0.05201371153096335
2015-05-04,1267.46,1325.4467412128383,-0.04374882777996647
2015-05-05,1263.32,1326.2767412128383,-0.04746878178325464
2015-05-06,1264.15,1275.6167412128382,-0.008989174289085966
2015-05-07,1213.49,1266.8867412128382,-0.04214799908768441
2015-05-08,1204.76,1248.5067412128383,-0.03503925110595829
2015-05-11,1186.38,1245.5967412128382,-0.047540860740514446
2015-05-12,1183.47,1239.8767412128382,-0.045493829618629245
2015-05-13,1177.75,1252.216741212838,-0.05946793295600972
2015-05-14,1190.09,1260.9267412128381,-0.05617831623168135
2015-05-15,1198.8,1278.9667412128383,-0.0626808646617476
2015-05-18,1216.84,1275.7867412128383,-0.046204227798135045
2015-05-19,1213.66,1270.3067412128382,-0.04459296276642133
2015-05-20,1208.18,1274.7567412128383,-0.052227016387060066
2015-05-21,1212.63,1270.6267412128382,-0.045644200087807896
2015-05-22,1208.5,1257.9067412128381,-0.039276950821649614
2015-05-26,1195.78,1259.8867412128382,-0.050882939803879035
2015-05-27,1197.76,1252.6767412128381,-0.04383951534030073
2015-05-28,1190.55,1234.1667412128381,-0.035341044087750406
2015-05-29,1172.04,1228.7867412128385,-0.04618111451693263
2015-06-01,1166.66,1258.1467412128382,-0.07271547762755082
2015-06-02,1196.02,1255.8367412128382,-0.04763098518289055
2015-06-03,1193.71,1247.8667412128382,-0.043399458791730905
2015-06-04,1185.74,1240.2867412128385,-0.04397913756580096
2015-06-05,1178.16,1226.1767412128381,-0.03915972273731405
2015-06-08,1164.05,1225.3967412128382,-0.05006275857410891
2015-06-09,1163.27,1242.0667412128382,-0.06344002185896691
2015-06-10,1179.94,1244.0567412128382,-0.05153843798983826
2015-06-11,1181.93,1236.2967412128382,-0.04397547886400077
2015-06-12,1174.17,1237.486741212838,-0.05116559160123402
2015-06-15,1175.36,1238.3267412128382,-0.05084824474610605
2015-06-16,1176.2,1225.6967412128383,-0.04038253472376929
2015-06-17,1163.57,1236.0867412128382,-0.05866638545259817
2015-06-18,1173.96,1220.5867412128382,-0.038200268476214494
2015-06-19,1158.46,1212.5167412128383,-0.04458226379519281
2015-06-22,1150.39,1218.0767412128382,-0.05556853597372069
2015-06-23,1155.95,1217.0467412128382,-0.050200817391740205
2015-06-24,1154.92,1211.3167412128382,-0.046558211650216785
2015-06-25,1149.19,1203.0267412128383,-0.044751076072143126
2015-06-26,1140.9,1169.8567412128382,-0.024752382229996317
2015-06-29,1107.73,1213.496741212838,-0.08715865285895097
2015-06-30,1151.37,1186.5000583698543,-0.029608138762437175
2015-07-01,1150.35,1179.2200583698543,-0.024482333187042404
2015-07-02,1143.07,1177.5800583698544,-0.029305912684720048
2015-07-06,1141.43,1181.1600583698544,-0.033636472964287845
2015-07-07,1145.01,1153.0900583698544,-0.007007309022573072
2015-07-08,1116.94,1162.2200583698543,-0.03895996979553484
2015-07-09,1126.07,1179.3400583698544,-0.04516937925731712
2015-07-10,1143.19,1207.5400583698545,-0.053290205922216116
2015-07-13,1171.39,1207.5800583698544,-0.02996907585465458
2015-07-14,1171.43,1203.6900583698543,-0.026800967695574163
2015-07-15,1167.54,1219.1400583698544,-0.04232496341630365
2015-07-16,1182.99,1252.1500583698544,-0.05523304328228218
2015-07-17,1216.0,1284.0600583698545,-0.05300379676653
2015-07-20,1247.91,1271.3500583698544,-0.018437139492414545
2015-07-21,1235.2,1270.1200583698544,-0.027493509877068445
2015-07-22,1233.97,1265.1100583698544,-0.024614505405149978
2015-07-23,1228.96,1233.5700583698545,-0.003737167855668022
2015-07-24,1197.42,1222.2300583698543,-0.020299008521312722
2015-07-27,1186.08,1244.2400583698543,-0.04674343827673655
2015-07-28,1208.09,1255.5800583698544,-0.03782320215527468
2015-07-29,1219.43,1258.2100583698543,-0.030821608929194166
2015-07-30,1222.06,1279.7200583698543,-0.04505677471626368
2015-07-31,1243.57,1276.6300583698544,-0.025896349653610096
2015-08-03,1240.48,1320.1400583698544,-0.06034212647726245
2015-08-04,1283.99,1387.3600583698544,-0.07450845780533288
2015-08-05,1351.21,1387.9500583698543,-0.02647073513077658
2015-08-06,1351.8,1353.5000583698543,-0.0012560460262571738
2015-08-07,1317.35,1359.9000583698544,-0.031289106951624235
2015-08-10,1323.75,1344.0200583698543,-0.0150816635835328
2015-08-11,1307.87,1330.8600583698544,-0.01727458738074583
2015-08-12,1294.71,1321.6200583698544,-0.02036141794264723
2015-08-13,1285.47,1319.9500583698543,-0.02612224466464841
2015-08-14,1283.8,1342.7100583698543,-0.04387399796600566
2015-08-17,1306.56,1327.9800583698543,-0.01612980423527466
2015-08-18,1291.83,1327.5000583698543,-0.0268700992854618
2015-08-19,1291.35,1293.6900583698543,-0.0018088245748777432
2015-08-20,1257.54,1253.0700583698545,0.0035671921137119256
2015-08-21,1216.92,1210.2700583698543,0.005494593197738595
2015-08-24,1174.12,1214.9600583698543,-0.03361432179478452
2015-08-25,1178.81,1259.6100583698544,-0.06414688246807365
2015-08-26,1223.46,1288.1600583698544,-0.05022672295221697
2015-08-27,1252.01,1295.5400583698543,-0.033599932390069864
2015-08-28,1259.39,1284.7900583698543,-0.019769812355243332
2015-08-31,1248.64,1251.5100583698543,-0.0022932763110130594
2015-09-01,1215.36,1279.0200583698543,-0.04977252542152533
2015-09-02,1242.87,1276.5200583698543,-0.026360775257089353
