date,CVX,dcf,Deviation
2008-01-14,90.91,91.70842592765574,-0.008706134900686058
2008-01-15,88.27,89.68842592765574,-0.015815038707445606
2008-01-16,86.25,86.18842592765574,0.0007144123086311183
2008-01-17,82.75,86.89842592765574,-0.04773879254279434
2008-01-18,83.46,84.68842592765574,-0.01450523981523899
2008-01-22,81.25,84.88842592765575,-0.04286127216867597
2008-01-23,81.45,87.10842592765574,-0.06495842241891858
2008-01-24,83.67,85.25842592765574,-0.018630720780648202
2008-01-25,81.82,86.29842592765574,-0.0518946421040174
2008-01-28,82.86,86.03842592765574,-0.036941934878356286
2008-01-29,82.6,86.66842592765575,-0.046942423196329464
2008-01-30,83.23,86.68842592765574,-0.03989489820177272
2008-01-31,83.25,85.92842592765574,-0.03117042932813341
2008-02-01,82.49,85.45842592765574,-0.03473532182968886
2008-02-04,82.02,83.17842592765574,-0.013926999876906598
2008-02-05,79.74,80.94842592765575,-0.014928343742418582
2008-02-06,77.51,82.17842592765574,-0.05680841260899172
2008-02-07,78.74,82.69842592765575,-0.04786579530689694
2008-02-08,79.26,83.86842592765574,-0.054948282105961144
2008-02-11,80.43,84.55842592765575,-0.04882335358498546
2008-02-12,81.12,85.55842592765575,-0.05187596521947091
2008-02-13,82.12,86.27842592765575,-0.0481977491237795
2008-02-14,82.84,87.03842592765574,-0.04823646433065509
2008-02-15,83.6,88.26842592765574,-0.05288896769816609
2008-02-19,84.83,89.77842592765575,-0.05511820770441256
2008-02-20,86.34,88.21842592765574,-0.021292897803415367
2008-02-21,84.78,88.85842592765574,-0.045898021319623616
2008-02-22,85.42,90.61842592765574,-0.05736610269313047
2008-02-25,87.18,91.55842592765575,-0.04782111404050704
2008-02-26,88.12,91.65842592765574,-0.03860448062296584
2008-02-27,88.22,92.45842592765574,-0.045841424241551576
2008-02-28,89.02,90.09842592765574,-0.011969420292887945
2008-02-29,86.66,90.63842592765575,-0.04389336958290935
2008-03-03,87.2,90.16842592765575,-0.03292090215745125
2008-03-04,86.73,92.22842592765575,-0.059617475548902066
2008-03-05,88.79,91.23842592765574,-0.0268354687486293
2008-03-06,87.8,88.69842592765575,-0.01012899516828547
2008-03-07,85.26,88.16842592765575,-0.03298715948543951
2008-03-10,84.73,91.59842592765574,-0.07498410434564018
2008-03-11,88.16,90.16842592765575,-0.022274159795881987
2008-03-12,86.73,90.47842592765575,-0.0414289471686089
2008-03-13,87.04,88.77842592765575,-0.019581625935476188
2008-03-14,85.34,87.62842592765574,-0.026115109377235823
2008-03-17,84.19,89.55842592765575,-0.05994328140595395
2008-03-18,86.12,85.32842592765574,0.009276792156172942
2008-03-19,81.89,86.64842592765574,-0.054916472823506646
2008-03-20,83.21,87.44842592765575,-0.04846772120474896
2008-03-24,84.01,87.97842592765575,-0.045106807558923157
2008-03-25,84.54,88.39842592765574,-0.04364812933222839
2008-03-26,84.96,87.83842592765575,-0.032769552701530036
2008-03-27,84.4,87.93842592765574,-0.040237539964232405
2008-03-28,84.5,88.79842592765574,-0.04840655544004435
2008-03-31,85.36,90.68575737341777,-0.05872760538887978
2008-04-01,86.74,91.45575737341777,-0.05156326412740897
2008-04-02,87.51,91.66575737341776,-0.045335984695882625
2008-04-03,87.72,91.99575737341777,-0.046477766969863055
2008-04-04,88.05,92.21575737341777,-0.045174029819535
2008-04-07,88.27,93.22575737341776,-0.053158671090945186
2008-04-08,89.28,93.89575737341777,-0.04915831665387371
2008-04-09,89.95,93.54575737341777,-0.03843848694349816
2008-04-10,89.6,92.74575737341777,-0.033918073047289554
2008-04-11,88.8,93.24575737341777,-0.047677851503892255
2008-04-14,89.3,94.11575737341776,-0.0511684494479554
2008-04-15,90.17,95.87575737341777,-0.05951199270525642
2008-04-16,91.93,95.93575737341777,-0.04175458122278497
2008-04-17,91.99,97.12575737341777,-0.05287739846055883
2008-04-18,93.18,96.64575737341777,-0.03586041920109173
2008-04-21,92.7,97.97575737341776,-0.05384757938956386
2008-04-22,94.03,98.42575737341777,-0.04466064057542063
2008-04-23,94.48,96.34575737341777,-0.019365226080339415
2008-04-24,92.4,96.63575737341776,-0.04383219512680003
2008-04-25,92.69,96.44575737341776,-0.038941654622258404
2008-04-28,92.5,98.68575737341777,-0.06268135887138648
2008-04-29,94.74,100.09575737341777,-0.05350633747080369
2008-04-30,96.15,98.88575737341776,-0.027665838297489476
2008-05-01,94.94,99.26575737341777,-0.04357753859818092
2008-05-02,95.32,99.56575737341777,-0.042642746717570956
2008-05-05,95.62,100.81575737341777,-0.051537155587423444
2008-05-06,96.87,99.22575737341776,-0.023741389693326287
2008-05-07,95.28,101.38575737341776,-0.060223028673834444
2008-05-08,97.44,101.33575737341776,-0.03844405444232357
2008-05-09,97.39,101.30575737341776,-0.03865286114967881
2008-05-12,97.36,101.67575737341777,-0.042446277115670505
2008-05-13,97.73,101.66575737341776,-0.03871271384879127
2008-05-14,97.72,102.43575737341777,-0.046036242561540486
2008-05-15,98.49,104.32575737341777,-0.055937838558215214
2008-05-16,100.38,106.14575737341777,-0.05431924474507255
2008-05-19,102.2,107.03575737341777,-0.04517889621266624
2008-05-20,103.09,106.96575737341777,-0.03623362717741052
2008-05-21,103.02,105.85575737341777,-0.026788881812203513
2008-05-22,101.91,104.67575737341777,-0.026422138638570125
2008-05-23,100.73,103.52575737341776,-0.027005427869833842
2008-05-27,99.58,104.36575737341776,-0.045855628262193915
2008-05-28,100.42,102.80575737341776,-0.023206456859726776
2008-05-29,98.86,103.09575737341777,-0.041085661343712276
2008-05-30,99.15,103.31575737341777,-0.04032063916795692
2008-06-02,99.37,101.80575737341776,-0.023925536593019325
2008-06-03,97.86,99.98575737341777,-0.021260601802301493
2008-06-04,96.04,103.93575737341777,-0.07596767053950537
2008-06-05,99.99,103.44575737341776,-0.03340646790320456
2008-06-06,99.5,105.14575737341777,-0.05369458087944767
2008-06-09,101.2,102.72575737341776,-0.014852724500939773
2008-06-10,98.78,103.36575737341776,-0.04436437646222935
2008-06-11,99.42,102.00575737341777,-0.02534913165687258
2008-06-12,98.06,103.34575737341777,-0.05114634125055384
2008-06-13,99.4,103.43575737341777,-0.039017042808978664
2008-06-16,99.49,104.31575737341777,-0.0462610586830432
2008-06-17,100.37,103.20575737341777,-0.02747673623630764
2008-06-18,99.26,100.80575737341776,-0.015334018747478528
2008-06-19,96.86,100.56575737341777,-0.03684909724945107
2008-06-20,96.62,103.00575737341777,-0.06199417912406613
2008-06-23,99.06,102.58575737341776,-0.03436887793871635
2008-06-24,98.64,103.30575737341776,-0.0451645435070237
2008-06-25,99.36,101.35575737341777,-0.019690616745775436
2008-06-26,97.41,101.74575737341777,-0.04261364292080594
2008-06-27,97.8,103.07575737341777,-0.05118329962209267
2008-06-30,99.13,103.02683069013085,-0.037823454958555214
2008-07-01,99.08,101.36683069013085,-0.02255995057319582
2008-07-02,97.42,102.57683069013085,-0.05027286040557111
2008-07-03,98.63,100.76683069013085,-0.021205695123049373
2008-07-07,96.82,99.73683069013084,-0.029245271480432877
2008-07-08,95.79,97.85683069013085,-0.021120964939847497
2008-07-09,93.91,100.19683069013085,-0.06274480586689946
2008-07-10,96.25,96.19683069013085,0.0005527137379444103
2008-07-11,92.25,96.74683069013085,-0.04648039277414362
2008-07-14,92.8,93.36683069013085,-0.006071007079720525
2008-07-15,89.42,90.33683069013085,-0.010149024303007903
2008-07-16,86.39,89.61683069013085,-0.03600697174047918
2008-07-17,85.67,89.99683069013085,-0.04807758958788899
2008-07-18,86.05,90.85683069013085,-0.052905551003915696
2008-07-21,86.91,89.57683069013085,-0.029771433858338914
2008-07-22,85.63,86.59683069013084,-0.011164735272939152
2008-07-23,82.65,85.94683069013085,-0.03835895592261107
2008-07-24,82.0,86.50683069013085,-0.05209797485558576
2008-07-25,82.56,86.43683069013085,-0.044851606186591564
2008-07-28,82.49,86.78683069013084,-0.04951016941121544
2008-07-29,82.84,91.20683069013084,-0.09173469384718114
2008-07-30,87.26,88.50683069013085,-0.01408739506780099
2008-07-31,84.56,88.25683069013085,-0.04188719061429247
2008-08-01,84.31,86.74683069013085,-0.028091293603975886
2008-08-04,82.8,86.43683069013085,-0.04207501201852948
2008-08-05,82.49,88.50683069013085,-0.06798154044399396
2008-08-06,84.56,87.37683069013084,-0.03223773016121767
2008-08-07,83.43,88.34683069013084,-0.05565373032311949
2008-08-08,84.4,88.02683069013085,-0.04120142303995811
2008-08-11,84.08,87.50683069013085,-0.03916072223282263
2008-08-12,83.56,90.18683069013085,-0.07347891748075386
2008-08-13,86.24,90.52683069013085,-0.047354255721206884
2008-08-14,86.58,88.19683069013085,-0.018332072450668813
2008-08-15,84.25,87.13683069013085,-0.03312985642542787
2008-08-18,83.19,88.65683069013085,-0.06166282561169212
2008-08-19,84.71,90.40683069013085,-0.06301327727831452
2008-08-20,86.46,92.46683069013085,-0.0649620047026439
2008-08-21,88.52,92.04683069013085,-0.03831561242997794
2008-08-22,88.1,89.45683069013084,-0.015167435283178876
2008-08-25,85.51,89.73683069013084,-0.04710251808119292
2008-08-26,85.79,90.56683069013084,-0.052743710404027366
2008-08-27,86.62,91.12683069013084,-0.04945668203315379
2008-08-28,87.18,90.26683069013085,-0.034196732803518426
2008-08-29,86.32,87.23683069013084,-0.01050967444458728
2008-09-02,83.29,88.12683069013084,-0.05488488184872975
2008-09-03,84.18,85.16683069013085,-0.011587030797486242
2008-09-04,81.22,84.16683069013085,-0.03501178155299589
2008-09-05,80.22,84.99683069013085,-0.056200103596162676
2008-09-08,81.05,82.73683069013084,-0.020387905556213948
2008-09-09,78.79,85.10683069013085,-0.07422237015416622
2008-09-10,81.16,86.74683069013085,-0.06440385943421523
2008-09-11,82.8,88.18683069013085,-0.06108429850551034
2008-09-12,84.24,84.03683069013084,0.0024176222282621396
2008-09-15,80.09,85.80683069013085,-0.0666244242346592
2008-09-16,81.86,83.99683069013085,-0.025439420423060244
2008-09-17,80.05,86.82683069013085,-0.07804996032063094
2008-09-18,82.88,91.74683069013085,-0.0966445448135208
2008-09-19,87.8,91.27683069013085,-0.03809105403685731
2008-09-22,87.33,89.40683069013085,-0.023228993513133234
2008-09-23,85.46,89.17683069013084,-0.04167933151881109
2008-09-24,85.23,91.41683069013085,-0.06767715138913433
2008-09-25,87.47,90.89683069013086,-0.03770022193417277
2008-09-26,86.95,81.44683069013085,0.06756762986648646
2008-09-29,77.5,86.42683069013084,-0.10328772464347935
2008-09-30,82.48,87.60189411657751,-0.05846784670844529
2008-10-01,82.2,84.96189411657751,-0.03250744519405213
2008-10-02,79.56,84.7818941165775,-0.06159209075226901
2008-10-03,79.38,82.24189411657751,-0.03479849470053298
2008-10-06,76.84,78.7518941165775,-0.02427743660041115
2008-10-07,73.35,78.5018941165775,-0.06562764089394835
2008-10-08,73.1,69.40189411657751,0.05328537398720856
2008-10-09,64.0,63.23189411657751,0.012147443851774797
2008-10-10,57.83,75.29189411657751,-0.23192263020426274
2008-10-13,69.89,73.9418941165775,-0.05479835436984137
2008-10-14,68.54,65.38189411657751,0.04830245324174176
2008-10-15,59.98,68.5018941165775,-0.1244037734500425
2008-10-16,63.1,67.7518941165775,-0.06866072420902658
2008-10-17,62.35,75.01189411657751,-0.1687984854361816
2008-10-20,69.61,72.2018941165775,-0.03589786872339695
2008-10-21,66.8,67.1418941165775,-0.005092113070028659
2008-10-22,61.74,72.1718941165775,-0.1445423352714994
2008-10-23,66.77,69.3118941165775,-0.03667327446429658
2008-10-24,63.91,67.1118941165775,-0.04770978615229693
2008-10-27,61.71,75.4218941165775,-0.1818025690972891
2008-10-28,70.02,76.40189411657751,-0.0835305746064322
2008-10-29,71.0,79.5818941165775,-0.10783726891453604
2008-10-30,74.18,80.0018941165775,-0.07277195347517551
2008-10-31,74.6,79.0918941165775,-0.05679335621873827
2008-11-03,73.69,83.5918941165775,-0.11845519498300039
2008-11-04,78.19,80.2818941165775,-0.026056860511286195
2008-11-05,74.88,75.51189411657751,-0.008368140197913432
2008-11-06,70.11,78.8618941165775,-0.11097747796470658
2008-11-07,73.46,79.74189411657751,-0.07877783925465576
2008-11-10,74.34,78.9418941165775,-0.05829470103392309
2008-11-11,73.54,72.68189411657751,0.011806322521619173
2008-11-12,67.28,81.1118941165775,-0.17052855524120436
2008-11-13,75.71,78.0818941165775,-0.030377005366138188
2008-11-14,72.68,76.18189411657751,-0.0459675380506912
2008-11-17,70.78,78.8018941165775,-0.10179823983304404
2008-11-18,73.4,76.01189411657751,-0.034361650198740046
2008-11-19,70.61,69.80189411657751,0.011577134025515967
2008-11-20,64.4,75.8918941165775,-0.15142452629953873
2008-11-21,70.49,79.7018941165775,-0.11557936255697454
2008-11-24,74.3,81.93189411657751,-0.09314924546622105
2008-11-25,76.53,85.3318941165775,-0.10314893637017664
2008-11-26,79.93,84.41189411657751,-0.05309552834328968
2008-11-28,79.01,77.4218941165775,0.0205123615424756
2008-12-01,72.02,80.9418941165775,-0.11022591222942779
2008-12-02,75.54,80.1418941165775,-0.0574218287115027
2008-12-03,74.74,77.16189411657751,-0.031387178144155925
2008-12-04,71.76,79.82189411657751,-0.10099853186649954
2008-12-05,74.42,83.49189411657751,-0.10865598645912455
2008-12-08,78.09,80.96189411657751,-0.035472170555227556
2008-12-09,75.56,83.8418941165775,-0.09877990238462397
2008-12-10,78.44,84.8618941165775,-0.0756746497757349
2008-12-11,79.46,84.40189411657751,-0.058551933796079036
2008-12-12,79.0,83.6118941165775,-0.05515834996091917
2008-12-15,78.21,84.41189411657751,-0.07347180372486795
2008-12-16,79.01,82.2218941165775,-0.03906373297632315
2008-12-17,76.82,78.43189411657751,-0.020551513319080006
2008-12-18,73.03,76.2518941165775,-0.04225329946101686
2008-12-19,70.85,74.79189411657751,-0.052704830692391846
2008-12-22,69.39,74.60189411657751,-0.06986275855721691
2008-12-23,69.2,75.02189411657751,-0.07760260101578875
2008-12-24,69.62,75.7518941165775,-0.08094707317999061
2008-12-26,70.35,76.9518941165775,-0.08579248363368464
2008-12-29,71.55,78.7818941165775,-0.09179639811497942
2008-12-30,73.38,79.37189411657751,-0.07549138373561948
2008-12-31,73.97,81.26722680590917,-0.08979298411815095
2009-01-02,76.52,81.40722680590918,-0.06003431142005722
2009-01-05,76.66,82.09722680590917,-0.06622911659079112
2009-01-06,77.35,78.70722680590917,-0.01724399220996664
2009-01-07,73.96,78.98722680590917,-0.06364607303231828
2009-01-08,74.24,77.56722680590917,-0.042894750049974784
2009-01-09,72.82,75.56722680590917,-0.03635473897917807
2009-01-12,70.82,76.56722680590917,-0.07506118538781437
2009-01-13,71.82,74.43722680590918,-0.03516018688785183
2009-01-14,69.69,75.51722680590917,-0.07716420547176661
2009-01-15,70.77,76.48722680590917,-0.07474747150157468
2009-01-16,71.74,73.05722680590917,-0.018030068529820364
2009-01-20,68.31,75.97722680590917,-0.10091480208267933
2009-01-21,71.23,74.69722680590917,-0.04641707536102102
2009-01-22,69.95,75.56722680590917,-0.07433416632234957
2009-01-23,70.82,76.03722680590917,-0.06861411212729451
2009-01-26,71.29,76.83722680590917,-0.07219452128226145
2009-01-27,72.09,78.53722680590917,-0.08209134786287198
2009-01-28,73.79,75.36722680590917,-0.02092722357916854
2009-01-29,70.62,75.26722680590917,-0.06174303216847521
2009-01-30,70.52,75.03722680590917,-0.060199810123492514
2009-02-02,70.29,76.38722680590918,-0.07981997856004774
2009-02-03,71.64,76.34722680590917,-0.06165550476215642
2009-02-04,71.6,77.99722680590918,-0.08201864435293638
2009-02-05,73.25,79.64722680590917,-0.08031951723188624
2009-02-06,74.9,79.16722680590917,-0.05390143090866295
2009-02-09,74.42,75.86722680590917,-0.019075783666267387
2009-02-10,71.12,76.00722680590917,-0.0642995016564557
2009-02-11,71.26,74.60722680590918,-0.04486464581530403
2009-02-12,69.86,74.47722680590917,-0.06199514944268614
2009-02-13,69.73,70.92722680590917,-0.01687965059151897
2009-02-17,66.18,70.86722680590917,-0.06614096553751869
2009-02-18,66.12,71.42722680590917,-0.07430257400767659
2009-02-19,66.68,69.81722680590917,-0.04493485274960307
2009-02-20,65.07,67.68722680590918,-0.03866648006445872
2009-02-23,62.94,70.02722680590917,-0.10120673242640987
2009-02-24,65.28,68.24722680590918,-0.04347761725685617
2009-02-25,63.5,67.91722680590917,-0.06503838589482636
2009-02-26,63.17,65.45722680590917,-0.03494231145311355
2009-02-27,60.71,62.36722680590917,-0.02657207784894089
2009-03-02,57.62,62.477226805909176,-0.0777439565459358
2009-03-03,57.73,64.02722680590917,-0.09835232790885129
2009-03-04,59.28,61.20722680590917,-0.0314869159490021
2009-03-05,56.46,63.017226805909175,-0.10405451236540764
2009-03-06,58.27,63.02722680590917,-0.0754789167633686
2009-03-09,58.28,66.52722680590917,-0.12396769265567253
2009-03-10,61.78,65.96722680590918,-0.06347434944065433
2009-03-11,61.22,68.14722680590917,-0.10165089807159255
2009-03-12,63.4,67.65722680590918,-0.06292346001886895
2009-03-13,62.91,67.68722680590918,-0.07057796620339785
2009-03-16,62.94,70.05722680590917,-0.10159161488974111
2009-03-17,65.31,71.33722680590917,-0.08448922218840593
2009-03-18,66.59,71.87722680590917,-0.07355913744677889
2009-03-19,67.13,69.45722680590916,-0.03350589870816967
2009-03-20,64.71,73.89722680590917,-0.12432437864061396
2009-03-23,69.15,73.71722680590918,-0.061956031226381714
2009-03-24,68.97,74.44722680590917,-0.07357193868602796
2009-03-25,69.7,74.91722680590917,-0.0696398816179572
2009-03-26,70.17,73.64722680590917,-0.047214633282432916
2009-03-27,68.9,71.54722680590918,-0.03699971227522869
2009-03-30,66.8,71.98722680590917,-0.07205760016141327
2009-03-31,67.24,72.94717291901883,-0.07823706787588003
2009-04-01,68.3,74.95717291901882,-0.08881302028574378
2009-04-02,70.31,75.12717291901882,-0.0641202474664041
2009-04-03,70.48,74.53717291901881,-0.054431537448123235
2009-04-06,69.89,73.04717291901882,-0.04322101448770521
2009-04-07,68.4,73.12717291901882,-0.06464317886668058
2009-04-08,68.48,73.87717291901882,-0.07305602943056544
2009-04-09,69.23,72.62717291901882,-0.04677550815321907
2009-04-13,67.98,71.22717291901883,-0.045588962553808954
2009-04-14,66.58,71.34717291901882,-0.06681656362796184
2009-04-15,66.7,70.57717291901882,-0.05493522563545494
2009-04-16,65.93,70.65717291901882,-0.06690294450977674
2009-04-17,66.01,68.51717291901882,-0.03659189094071447
2009-04-20,63.87,69.52717291901882,-0.0813663591011815
2009-04-21,64.88,68.39717291901883,-0.05142278209631723
2009-04-22,63.75,70.17717291901882,-0.09158495065675376
2009-04-23,65.53,71.24717291901882,-0.0802442073809313
2009-04-24,66.6,70.05717291901883,-0.0493478793815314
2009-04-27,65.41,70.63717291901882,-0.0740003131921978
2009-04-28,65.99,72.20717291901882,-0.08610187420010829
2009-04-29,67.56,70.74717291901882,-0.0450501806293665
2009-04-30,66.1,71.51717291901882,-0.07574646337255053
2009-05-01,66.87,71.32717291901882,-0.06248912913006188
2009-05-04,66.68,70.39717291901883,-0.05280287211668089
2009-05-05,65.75,72.75717291901883,-0.09630903233167187
2009-05-06,68.11,72.62717291901882,-0.06219673350159982
2009-05-07,67.98,75.02717291901882,-0.09392827484817057
2009-05-08,70.38,72.64717291901883,-0.03120799926441864
2009-05-11,68.0,73.83717291901883,-0.07905466431414931
2009-05-12,69.19,72.74717291901882,-0.04889774786133094
2009-05-13,68.1,72.49717291901882,-0.06065302606945211
2009-05-14,67.85,70.52717291901882,-0.03795945318966398
2009-05-15,65.88,70.67717291901882,-0.06787443131766702
2009-05-18,66.03,70.50717291901883,-0.0634995381840241
2009-05-19,65.86,69.85717291901882,-0.05721921961618037
2009-05-20,65.21,69.11717291901883,-0.056529698105515336
2009-05-21,64.47,69.08717291901883,-0.06683111674624298
2009-05-22,64.44,70.30717291901883,-0.08345055952934921
2009-05-26,65.66,69.21717291901882,-0.05139147944081113
2009-05-27,64.57,70.45717291901882,-0.08355675760345005
2009-05-28,65.81,71.31717291901882,-0.0772208528971311
2009-05-29,66.67,73.85717291901882,-0.09731177941104308
2009-06-01,69.21,73.99717291901882,-0.06469399748903681
2009-06-02,69.35,72.90717291901882,-0.04879043826003149
2009-06-03,68.26,74.43717291901882,-0.08298505540691403
2009-06-04,69.79,74.01717291901882,-0.05711070488525283
2009-06-05,69.37,74.22717291901883,-0.06543658781559625
2009-06-08,69.58,74.83717291901883,-0.07024814960217174
2009-06-09,70.19,74.86717291901883,-0.06247294690929439
2009-06-10,70.22,76.54717291901882,-0.08265717305735765
2009-06-11,71.9,77.31717291901882,-0.07006429121112201
2009-06-12,72.67,75.72717291901883,-0.04037088407206357
2009-06-15,71.08,74.52717291901882,-0.04625390691747455
2009-06-16,69.88,73.47717291901883,-0.048956332642021705
2009-06-17,68.83,73.07717291901882,-0.05811900966291306
2009-06-18,68.43,72.70717291901882,-0.05882738590018788
2009-06-19,68.06,70.40717291901882,-0.03333712776279907
2009-06-22,65.76,70.60717291901882,-0.06864986542625295
2009-06-23,65.96,70.36717291901883,-0.06263109254212573
2009-06-24,65.72,71.51717291901882,-0.08105987250898672
2009-06-25,66.87,70.59717291901882,-0.05279493165107629
2009-06-26,65.95,71.52717291901882,-0.07797278560601228
2009-06-29,66.88,70.89717291901883,-0.0566619620165586
2009-06-30,66.25,70.1950757641552,-0.05620160276498687
2009-07-01,66.52,68.09507576415521,-0.023130538390329858
2009-07-02,64.42,67.81507576415521,-0.05006373178675605
2009-07-06,64.14,66.37507576415521,-0.03367341940364654
2009-07-07,62.7,66.45507576415521,-0.05650547713588849
2009-07-08,62.78,66.75507576415521,-0.05954716879056654
2009-07-09,63.08,65.07507576415522,-0.03065806287165551
2009-07-10,61.4,66.11507576415521,-0.07131619694386748
2009-07-13,62.44,66.67507576415521,-0.06351812451080863
2009-07-14,63.0,68.24507576415522,-0.07685647213993019
2009-07-15,64.57,68.56507576415521,-0.05826691970555342
2009-07-16,64.89,68.79507576415521,-0.05676388492604734
2009-07-17,65.12,69.31507576415521,-0.060521837679712975
2009-07-20,65.64,69.92507576415521,-0.06128095990354021
2009-07-21,66.25,69.61507576415521,-0.04833831935420929
2009-07-22,65.94,71.56507576415521,-0.0786008497034617
2009-07-23,67.89,72.10507576415522,-0.05845740704776581
2009-07-24,68.43,72.52507576415522,-0.05646427419768596
2009-07-27,68.85,72.01507576415521,-0.04395018307723009
2009-07-28,68.34,70.79507576415521,-0.034678623303321054
2009-07-29,67.12,71.37507576415521,-0.05961570924583337
2009-07-30,67.7,73.14507576415521,-0.07444213718107284
2009-07-31,69.47,74.07507576415522,-0.06216768213396284
2009-08-03,70.4,74.0850757641552,-0.04974113512263101
2009-08-04,70.41,73.46507576415522,-0.04158541636794777
2009-08-05,69.79,72.92507576415521,-0.042990366911571765
2009-08-06,69.25,73.17507576415521,-0.053639517597573905
2009-08-07,69.5,72.90507576415521,-0.046705606275898925
2009-08-10,69.23,71.61507576415521,-0.03330410166722164
2009-08-11,67.94,72.39507576415521,-0.06153838112786447
2009-08-12,68.72,72.20507576415521,-0.04826635423164127
2009-08-13,68.53,72.30507576415522,-0.05221038390816113
2009-08-14,68.63,70.26507576415521,-0.02327010604305546
2009-08-17,66.59,70.61507576415521,-0.05700023289075573
2009-08-18,66.94,71.8350757641552,-0.06814325330742932
2009-08-19,68.16,72.29507576415521,-0.0571971980172602
2009-08-20,68.62,73.40507576415521,-0.06518726006808151
2009-08-21,69.73,74.43507576415521,-0.06321046517186424
2009-08-24,70.76,74.32507576415522,-0.047965988968080464
2009-08-25,70.65,74.76507576415521,-0.055040080172407246
2009-08-26,71.09,74.67507576415521,-0.04800900069358993
2009-08-27,71.0,74.35507576415522,-0.04512235015128074
2009-08-28,70.68,73.61507576415521,-0.03987057995509602
2009-08-31,69.94,72.15507576415521,-0.03069882112514677
2009-09-01,68.48,71.71507576415522,-0.04511012126368241
2009-09-02,68.04,72.00507576415521,-0.05506661470841823
2009-09-03,68.33,72.63507576415522,-0.05926992873434489
2009-09-04,68.96,74.15507576415521,-0.07005691398223068
2009-09-08,70.48,74.00507576415521,-0.04763289176798058
2009-09-09,70.33,75.12507576415521,-0.06382789921182497
2009-09-10,71.45,74.42507576415521,-0.03997410460935091
2009-09-11,70.75,74.71507576415522,-0.05306928653423748
2009-09-14,71.04,75.30507576415522,-0.056637294642831515
2009-09-15,71.63,76.12507576415521,-0.05904855553880184
2009-09-16,72.45,75.64507576415521,-0.042237723101986924
2009-09-17,71.97,76.31507576415521,-0.056936007999039084
2009-09-18,72.64,75.7250757641552,-0.0407404777482645
2009-09-21,72.05,76.30507576415522,-0.05576399369953933
2009-09-22,72.63,75.04507576415521,-0.03218166867797023
2009-09-23,71.37,74.38507576415522,-0.04053334265215769
2009-09-24,70.71,74.3350757641552,-0.048766692263240374
2009-09-25,70.66,75.37507576415521,-0.06255483946587925
2009-09-28,71.7,74.5850757641552,-0.03868167638896114
2009-09-29,70.91,74.10507576415522,-0.043115478004823626
2009-09-30,70.43,72.65369449739174,-0.030606764222727345
2009-10-01,68.81,71.98369449739174,-0.0440890748877405
2009-10-02,68.14,73.23369449739174,-0.06955397419657905
2009-10-05,69.39,74.40369449739174,-0.06738502074742403
2009-10-06,70.56,74.35369449739174,-0.051022272975619565
2009-10-07,70.51,75.29369449739174,-0.06353379960067507
2009-10-08,71.45,76.60369449739174,-0.06727736215865177
2009-10-09,72.76,77.51369449739174,-0.06132715681035805
2009-10-12,73.67,77.91369449739175,-0.054466605964036297
2009-10-13,74.07,79.30369449739175,-0.06599559491599583
2009-10-14,75.46,80.53369449739174,-0.06300089085762806
2009-10-15,76.69,80.65369449739174,-0.049144611689423856
2009-10-16,76.81,81.50369449739175,-0.05758873295666311
2009-10-19,77.66,80.87369449739174,-0.03973720401131653
2009-10-20,77.03,80.81369449739174,-0.04681996684997314
2009-10-21,76.97,81.13369449739174,-0.051318931341473695
2009-10-22,77.29,80.52369449739174,-0.04015829772311896
2009-10-23,76.68,79.29369449739174,-0.032962198494581485
2009-10-26,75.45,80.43369449739174,-0.0619602832933821
2009-10-27,76.59,79.73369449739174,-0.03942742798020693
2009-10-28,75.89,81.79369449739174,-0.0721778681555948
2009-10-29,77.95,80.38369449739174,-0.030275972168344545
2009-10-30,76.54,80.48369449739174,-0.04899991882852173
2009-11-02,76.64,80.54369449739174,-0.048466792115156254
2009-11-03,76.7,80.12369449739174,-0.04273011271969229
2009-11-04,76.28,81.08369449739175,-0.059243655918345794
2009-11-05,77.24,81.37369449739174,-0.05079890403064147
2009-11-06,77.53,81.50369449739175,-0.04875477758273783
2009-11-09,77.66,82.18369449739174,-0.055043698449639744
2009-11-10,78.34,82.35369449739174,-0.04873727307423781
2009-11-11,78.51,81.26369449739174,-0.033885913191900485
2009-11-12,77.42,81.78369449739174,-0.05335653426039466
2009-11-13,77.94,82.45369449739174,-0.05474217407607518
2009-11-16,78.61,82.65369449739174,-0.04892333636119972
2009-11-17,78.81,82.76369449739174,-0.047770879748684214
2009-11-18,78.92,81.18369449739174,-0.027883610266892567
2009-11-19,77.34,80.61369449739175,-0.04060965717800791
2009-11-20,76.77,82.58369449739175,-0.07039760733367728
2009-11-23,78.74,82.87369449739174,-0.04987945236979685
2009-11-24,79.03,83.48369449739174,-0.05334807622260751
2009-11-25,79.64,82.01369449739174,-0.02894266027080672
2009-11-27,78.17,81.88369449739174,-0.04535328456033494
2009-11-30,78.04,82.90369449739174,-0.05866680039868133
2009-12-01,79.06,82.57369449739174,-0.04255222584842355
2009-12-02,78.73,81.80369449739175,-0.03757403032071793
2009-12-03,77.96,81.91369449739175,-0.048266587432674535
2009-12-04,78.07,82.01369449739174,-0.04808580471298196
2009-12-07,78.17,80.60369449739174,-0.030193336826148776
2009-12-08,76.76,80.90369449739174,-0.05121761772603994
2009-12-09,77.06,81.26369449739174,-0.05172905961747354
