date,AVGO,dcf,Deviation
2018-02-20,249.62,,
2018-02-21,248.62,,
2018-02-22,249.35,,
2018-02-23,253.71,,
2018-02-26,252.95,,
2018-02-27,251.81,,
2018-02-28,246.46,,
2018-03-01,243.31,,
2018-03-02,250.87,,
2018-03-05,246.98,,
2018-03-06,250.96,,
2018-03-07,247.05,,
2018-03-08,246.95,,
2018-03-09,253.78,,
2018-03-12,262.84,,
2018-03-13,261.22,,
2018-03-14,260.59,,
2018-03-15,267.76,,
2018-03-16,254.87,,
2018-03-19,244.95,,
2018-03-20,242.36,,
2018-03-21,246.0,,
2018-03-22,243.57,,
2018-03-23,242.48,,
2018-03-26,247.73,,
2018-03-27,244.37,,
2018-03-28,236.68,,
2018-03-29,235.65,,
2018-04-02,227.68,,
2018-04-03,236.78,,
2018-04-04,236.99,,
2018-04-05,236.31,,
2018-04-06,228.87,,
2018-04-09,234.74,,
2018-04-10,239.75,,
2018-04-11,240.32,,
2018-04-12,239.43,,
2018-04-13,246.94,,
2018-04-16,249.37,,
2018-04-17,251.74,,
2018-04-18,249.59,,
2018-04-19,242.86,,
2018-04-20,237.12,,
2018-04-23,233.45,,
2018-04-24,228.39,,
2018-04-25,229.0,,
2018-04-26,230.42,,
2018-04-27,232.78,,
2018-04-30,229.42,,
2018-05-01,230.38,,
2018-05-02,228.74,,
2018-05-03,225.25,,
2018-05-04,230.52,,
2018-05-07,235.97,257.1245535714286,-0.08227356461136992
2018-05-08,238.85,256.32455357142857,-0.06817354532740472
2018-05-09,238.05,261.78455357142855,-0.09066445383284427
2018-05-10,243.51,261.65455357142855,-0.06934545309365436
2018-05-11,243.38,263.03455357142855,-0.07472232565859926
2018-05-14,244.76,259.8545535714286,-0.05808847050771204
2018-05-15,241.58,258.78455357142855,-0.06648215024425641
2018-05-16,240.51,257.72455357142854,-0.06679438700301221
2018-05-17,239.45,254.26455357142856,-0.058264328878491645
2018-05-18,235.99,257.32455357142857,-0.0829091249759284
2018-05-21,239.05,256.76455357142856,-0.06899142940499614
2018-05-22,238.49,258.83455357142856,-0.07860060911772437
2018-05-23,240.56,261.8045535714286,-0.08114661598363837
2018-05-24,243.53,268.3045535714286,-0.09233743237545555
2018-05-25,250.03,267.96455357142855,-0.06692882820655577
2018-05-29,249.69,267.6745535714286,-0.06718813324416151
2018-05-30,249.4,270.34455357142855,-0.07747355474610929
2018-05-31,252.07,274.61455357142853,-0.08209526144274282
2018-06-01,256.34,276.64455357142856,-0.07339581896444614
2018-06-04,258.37,277.53455357142855,-0.06905285603111833
2018-06-05,259.26,281.79455357142854,-0.07996802381674328
2018-06-06,263.52,282.95455357142856,-0.06868436406527934
2018-06-07,264.68,276.2445535714286,-0.041863462725024614
2018-06-08,257.97,279.1045535714286,-0.07572271143910159
2018-06-11,260.83,279.70455357142856,-0.06748032282788186
2018-06-12,261.43,281.8545535714286,-0.07246486995730772
2018-06-13,263.58,286.7345535714286,-0.08075257510134914
2018-06-14,268.46,288.5045535714286,-0.06947742530679302
2018-06-15,270.23,282.77455357142856,-0.04436238485037447
2018-06-18,264.5,279.22455357142854,-0.05273373484922361
2018-06-19,260.95,279.4945535714286,-0.06635032180220746
2018-06-20,261.22,277.92455357142853,-0.06010463399785693
2018-06-21,259.65,277.98455357142853,-0.06595529620575646
2018-06-22,259.71,270.69455357142857,-0.04057914511578853
2018-06-25,252.42,269.8145535714286,-0.06446855197832646
2018-06-26,251.54,265.38455357142857,-0.05216789517368159
2018-06-27,247.11,263.1745535714286,-0.06104143943030749
2018-06-28,244.9,260.9145535714286,-0.06137853696629614
2018-06-29,242.64,260.32455357142857,-0.0679327144858668
2018-07-02,242.05,257.5645535714286,-0.06023559281081747
2018-07-03,239.29,263.6745535714286,-0.09247973777197616
2018-07-05,245.4,265.95455357142856,-0.07728596218943151
2018-07-06,247.68,265.70455357142856,-0.06783682601278063
2018-07-09,247.43,268.83455357142856,-0.07961980068064956
2018-07-10,250.56,261.71455357142855,-0.04262106718640768
2018-07-11,243.44,228.25455357142857,0.06652855853681539
2018-07-12,209.98,220.73455357142856,-0.048721658650277666
2018-07-13,202.46,221.52455357142858,-0.08606067934262362
2018-07-16,203.25,226.58455357142856,-0.10298386718612995
2018-07-17,208.31,227.05455357142858,-0.08255528584028937
2018-07-18,208.78,228.64455357142856,-0.08687962718177267
2018-07-19,210.37,228.60455357142857,-0.07976461223783582
2018-07-20,210.33,234.99455357142858,-0.10495797964922438
2018-07-23,216.72,235.61455357142856,-0.0801926421141066
2018-07-24,217.34,244.24455357142858,-0.11015415974694565
2018-07-25,225.97,241.45455357142856,-0.06413030254510332
2018-07-26,223.18,239.32455357142857,-0.06745882664567504
2018-07-27,221.05,243.46455357142858,-0.09206495665436776
2018-07-30,225.19,240.04455357142857,-0.06188248535707097
2018-07-31,221.77,235.07455357142857,-0.05659716617258581
2018-08-01,216.8,234.62455357142858,-0.07597053803664289
2018-08-02,216.35,236.08455357142856,-0.08359104089144809
2018-08-03,217.81,226.50196304849885,-0.03837478020725904
2018-08-06,216.95,229.86196304849884,-0.05617268241015816
2018-08-07,220.31,229.01196304849884,-0.03799785361717545
2018-08-08,219.46,226.13196304849885,-0.029504732363146213
2018-08-09,216.58,221.78196304849885,-0.02345530257283046
2018-08-10,212.23,220.63196304849885,-0.03808135019245584
2018-08-13,211.08,216.85196304849885,-0.026617066165123604
2018-08-14,207.3,216.13196304849885,-0.040863752514555096
2018-08-15,206.58,218.24196304849883,-0.05343593361056431
2018-08-16,208.69,218.82196304849884,-0.04630231311037658
2018-08-17,209.27,216.27196304849883,-0.03237573169356511
2018-08-20,206.72,220.06196304849885,-0.06062821063519486
2018-08-21,210.51,217.09196304849885,-0.030318778070233976
2018-08-22,207.54,215.14196304849884,-0.03533463644554158
2018-08-23,205.59,218.55196304849883,-0.0593083807973962
2018-08-24,209.0,222.52196304849883,-0.060766869315959204
2018-08-27,212.97,223.98196304849884,-0.04916450815333917
2018-08-28,214.43,224.54196304849884,-0.04503373405671507
2018-08-29,214.99,226.20196304849884,-0.04956616157258953
2018-08-30,216.65,228.58196304849884,-0.05219993252909105
2018-08-31,219.03,228.98196304849884,-0.04346177714613697
2018-09-04,219.43,230.97196304849885,-0.049971273119739146
2018-09-05,221.42,225.52196304849883,-0.018188751964777428
2018-09-06,215.97,242.13196304849885,-0.10804836634995862
2018-09-07,232.58,250.16196304849885,-0.0702823196390181
2018-09-10,240.61,242.10196304849885,-0.006162540070771549
2018-09-11,232.55,239.44196304849885,-0.028783438628520064
2018-09-12,229.89,244.97196304849885,-0.061566078259792434
2018-09-13,235.42,245.89196304849884,-0.042587658899747804
2018-09-14,236.34,244.38196304849885,-0.032907351050711076
2018-09-17,234.83,249.28196304849885,-0.05797436313387483
2018-09-18,239.73,251.34196304849885,-0.04619985818388084
2018-09-19,241.79,254.48196304849884,-0.04987372345159102
2018-09-20,244.93,257.6519630484988,-0.04937654228585919
2018-09-21,248.1,259.00196304849885,-0.042092202391753375
2018-09-24,249.45,257.20196304849884,-0.030139595190558977
2018-09-25,247.65,254.98196304849884,-0.02875483018814262
2018-09-26,245.43,256.00196304849885,-0.041296413990763114
2018-09-27,246.45,256.2819630484988,-0.03836385101607109
2018-09-28,246.73,259.06196304849885,-0.04760236857384659
2018-10-01,249.51,257.6519630484988,-0.03160062493669513
2018-10-02,248.1,258.9719630484988,-0.041981235808382755
2018-10-03,249.42,257.7219630484988,-0.03221286595173323
2018-10-04,248.17,253.78196304849885,-0.022113325080657553
2018-10-05,244.23,250.92196304849884,-0.02666949902350879
2018-10-08,241.37,254.25196304849885,-0.05066613014131027
2018-10-09,244.7,241.38196304849885,0.013746002019357606
2018-10-10,231.83,238.45196304849884,-0.02777063759023024
2018-10-11,228.9,242.50196304849885,-0.05609011522013341
2018-10-12,232.95,242.02196304849883,-0.03748404869636113
2018-10-15,232.47,247.87196304849886,-0.06213676956068359
2018-10-16,238.32,246.72196304849885,-0.034054378234852356
2018-10-17,237.17,237.57196304849884,-0.0016919633248844157
2018-10-18,228.02,237.83196304849884,-0.04125586368934764
2018-10-19,228.28,238.17196304849884,-0.04153286105503751
2018-10-22,228.62,238.60196304849885,-0.041835209237024884
2018-10-23,229.05,228.26196304849884,0.003452335820548935
2018-10-24,218.71,231.79196304849884,-0.056438380677425126
2018-10-25,222.24,222.70196304849884,-0.0020743555295837934
2018-10-26,213.15,221.05196304849883,-0.03574708380565317
2018-10-29,211.5,230.56196304849885,-0.08267609624961925
2018-10-30,221.01,233.04196304849884,-0.05163002787611626
2018-10-31,223.49,239.43196304849886,-0.0665824347155759
2018-11-01,229.88,230.32196304849884,-0.0019188923307578154
2018-11-02,220.77,230.04823665893272,-0.040331700836675144
2018-11-05,220.09,238.20823665893272,-0.07606049611489485
2018-11-06,228.25,244.35823665893273,-0.06592057987967914
2018-11-07,234.4,250.20823665893272,-0.06318032080007607
2018-11-08,240.25,248.94823665893273,-0.03493994083135277
2018-11-09,238.99,233.58823665893271,0.02312515141314475
2018-11-12,223.63,234.7882366589327,-0.047524683594526995
2018-11-13,224.83,236.1582366589327,-0.04796883995747858
2018-11-14,226.2,246.29823665893272,-0.08160122025869088
2018-11-15,236.34,247.5682366589327,-0.0453541084690986
2018-11-16,237.61,239.08823665893271,-0.006182807985829375
2018-11-19,229.13,237.66823665893273,-0.03592502211890258
2018-11-20,227.71,239.95823665893272,-0.051043201639883184
2018-11-21,230.0,239.85823665893273,-0.04110026320651505
2018-11-23,229.9,245.26823665893272,-0.06265889488292609
2018-11-26,235.31,245.7882366589327,-0.04263115599577205
2018-11-27,235.83,245.17823665893272,-0.038128329766630276
2018-11-28,235.22,245.73823665893272,-0.042802604926034715
2018-11-29,235.78,247.36823665893272,-0.04684609800938344
2018-11-30,237.41,252.0282366589327,-0.05800237645083961
2018-12-03,242.07,241.9982366589327,0.00029654489246722093
2018-12-04,232.04,237.19823665893273,-0.021746521945480435
2018-12-06,227.24,238.51823665893272,-0.04728458845291539
2018-12-07,228.56,249.20823665893272,-0.08285535396324784
2018-12-10,239.25,256.7982366589327,-0.06833472412912023
2018-12-11,246.84,264.93823665893274,-0.0683111539019996
2018-12-12,254.98,268.25823665893273,-0.049497964440193054
2018-12-13,258.3,264.7882366589327,-0.02450349283185882
2018-12-14,254.83,264.0882366589327,-0.0350573610398619
2018-12-17,254.13,259.62823665893274,-0.021177344689806032
2018-12-18,249.67,253.8482366589327,-0.016459585120327413
2018-12-19,243.89,251.8482366589327,-0.03159933444247309
2018-12-20,241.89,254.86823665893272,-0.050921357753576535
2018-12-21,244.91,243.7582366589327,0.004725023272460049
2018-12-24,233.8,258.0982366589327,-0.09414336561718517
2018-12-26,248.14,260.80823665893274,-0.048572993020536415
2018-12-27,250.85,263.5482366589327,-0.048181831227222194
2018-12-28,253.59,264.2382366589327,-0.040297864508825665
2018-12-31,254.28,263.4682366589327,-0.03487417221692324
2019-01-02,253.51,240.91823665893273,0.05226571269859237
2019-01-03,230.96,243.1882366589327,-0.05028301050631245
2019-01-04,233.23,247.9382366589327,-0.05932217981837784
2019-01-07,237.98,246.0282366589327,-0.032712654320609325
2019-01-08,236.07,256.2382366589327,-0.07870892698101783
2019-01-09,246.28,259.4782366589327,-0.0508645227009189
2019-01-10,249.52,260.5282366589327,-0.042253526144054754
2019-01-11,250.57,260.8282366589327,-0.039329471342271605
2019-01-14,250.87,266.44823665893273,-0.05846627793177572
2019-01-15,256.49,261.6582366589327,-0.01975185923793188
2019-01-16,251.7,265.2882366589327,-0.051220652789073395
2019-01-17,255.33,270.7782366589327,-0.05705124920504967
2019-01-18,260.82,268.24823665893274,-0.027691651402642625
2019-01-22,258.29,267.4782366589327,-0.034351343024026315
2019-01-23,257.52,273.50823665893273,-0.058456143238092784
2019-01-24,263.55,277.8982366589327,-0.051631261973577924
2019-01-25,267.94,277.5782366589327,-0.03472259487971119
2019-01-28,267.62,276.2782366589327,-0.03133882988264969
2019-01-29,266.32,280.7782366589327,-0.0514934377784253
2019-01-30,270.82,278.2082366589327,-0.026556498641664206
2019-01-31,268.25,276.7682366589327,-0.03077750814819813
2019-02-01,266.81,284.27513126491647,-0.06143742221559534
2019-02-04,272.12,282.15513126491646,-0.03556600661461806
2019-02-05,270.0,288.36513126491644,-0.06368707334467805
2019-02-06,276.21,281.2451312649165,-0.017902998861778374
2019-02-07,269.09,286.21513126491647,-0.05983307447524755
2019-02-08,274.06,287.8751312649165,-0.047990012906683255
2019-02-11,275.72,291.54513126491645,-0.05428021108175085
2019-02-12,279.39,293.47513126491646,-0.04799429240974418
2019-02-13,281.32,293.65513126491646,-0.04200550220860444
2019-02-14,281.5,294.08513126491647,-0.04279417735533042
2019-02-15,281.93,293.8151312649165,-0.04045105238028168
2019-02-19,281.66,295.5751312649165,-0.04707815304138252
2019-02-20,283.42,293.09513126491646,-0.03301020806166688
2019-02-21,280.94,288.65513126491646,-0.02672785074392392
2019-02-22,276.5,290.7551312649165,-0.049027961098743855
2019-02-25,278.6,287.15513126491646,-0.02979271596934785
2019-02-26,275.0,283.6451312649165,-0.03047868731736547
2019-02-27,271.49,287.5151312649165,-0.05573665356120305
2019-02-28,275.36,284.90513126491646,-0.03350284083174693
2019-03-01,272.75,287.04513126491645,-0.04980098844360248
2019-03-04,274.89,289.16513126491645,-0.049366710303111905
2019-03-05,277.01,283.5051312649165,-0.022910101259674298
2019-03-06,271.35,277.66513126491645,-0.02274369574655466
2019-03-07,265.51,276.34513126491646,-0.03920869246120151
2019-03-08,264.19,281.21513126491647,-0.060541305826385505
2019-03-11,269.06,281.78513126491646,-0.04515898765770254
2019-03-12,269.63,283.36513126491644,-0.0484714940176445
2019-03-13,271.21,280.35513126491645,-0.03261981053692553
2019-03-14,268.2,302.4451312649165,-0.11322758320391224
2019-03-15,290.29,305.9951312649165,-0.05132477500538957
2019-03-18,293.84,311.46513126491647,-0.05658781512183286
2019-03-19,299.31,303.1851312649165,-0.012781402731555702
2019-03-20,291.03,308.9551312649165,-0.05801855820140578
2019-03-21,296.8,304.80513126491644,-0.026263111882978474
2019-03-22,292.65,304.3151312649165,-0.03833240633296553
2019-03-25,292.16,309.1851312649165,-0.055064521360598584
2019-03-26,297.03,308.1251312649165,-0.036008524262103325
2019-03-27,295.97,311.22513126491646,-0.04901638631467453
2019-03-28,299.07,312.86513126491644,-0.044092901018220276
2019-03-29,300.71,317.9451312649165,-0.05420787919081527
2019-04-01,305.79,315.2051312649165,-0.029869854044360156
2019-04-02,303.05,316.35513126491645,-0.04205758007375171
2019-04-03,304.2,314.15513126491646,-0.03168858399617114
2019-04-04,302.0,316.4351312649165,-0.0456179792907746
2019-04-05,304.28,316.6351312649165,-0.03902008982881766
2019-04-08,304.48,315.60513126491645,-0.03525015965465428
2019-04-09,303.45,319.66513126491645,-0.050725367514289466
2019-04-10,307.51,321.5651312649165,-0.043708505364461914
2019-04-11,309.41,329.1851312649165,-0.060072978353940765
2019-04-12,317.03,328.55513126491644,-0.03507822635594049
2019-04-15,316.4,330.65513126491646,-0.043111779969612685
2019-04-16,318.5,332.6851312649165,-0.04263830851406736
2019-04-17,320.53,330.77513126491647,-0.030973100141289622
2019-04-18,318.62,327.15513126491646,-0.026088942062183595
2019-04-22,315.0,327.79513126491645,-0.03903392712253473
2019-04-23,315.64,326.48513126491645,-0.03321784126247551
2019-04-24,314.33,323.97513126491646,-0.029771208756852352
2019-04-25,311.82,322.5651312649165,-0.033311508974265824
2019-04-26,310.41,324.8751312649165,-0.04452520329455756
2019-04-29,312.72,330.55513126491644,-0.053955088207730206
2019-04-30,318.4,331.05513126491644,-0.038226657948369325
2019-05-01,318.9,327.97513126491646,-0.02767018105889918
2019-05-02,315.82,327.86513126491644,-0.03673806732190721
2019-05-03,315.71,324.2557142857143,-0.02635486102238549
2019-05-06,311.57,319.9757142857143,-0.026269850836893816
2019-05-07,307.29,316.0757142857143,-0.02779623327141323
2019-05-08,303.39,316.7457142857143,-0.04216541434769683
2019-05-09,304.06,316.6457142857143,-0.03974699077833721
2019-05-10,303.96,306.0657142857143,-0.006879941749204366
2019-05-13,293.38,314.6857142857143,-0.06770473942255317
2019-05-14,302.0,317.05571428571426,-0.04748602093367993
2019-05-15,304.37,309.9757142857143,-0.018084366056326906
2019-05-16,297.29,302.5757142857143,-0.017469063233287563
2019-05-17,289.89,285.2757142857143,0.016174828361534832
2019-05-20,272.59,288.0157142857143,-0.05355858559304816
2019-05-21,275.33,281.9057142857143,-0.02332593470968003
2019-05-22,269.22,272.7757142857143,-0.013035303729385106
2019-05-23,260.09,268.6257142857143,-0.03177549218774944
2019-05-24,255.94,267.1657142857143,-0.042017795268853964
2019-05-28,254.48,266.80571428571426,-0.04619733995845021
2019-05-29,254.12,269.30571428571426,-0.05638838494753695
2019-05-30,256.62,264.3257142857143,-0.029152344510020134
2019-05-31,251.64,265.86571428571426,-0.0535071410916359
2019-06-03,253.18,278.3857142857143,-0.09054241289064502
2019-06-04,265.7,278.4057142857143,-0.04563740481517209
2019-06-05,265.72,285.4757142857143,-0.06920278432491123
2019-06-06,272.79,287.55571428571426,-0.05134905533834422
2019-06-07,274.87,292.8957142857143,-0.061543113833787744
2019-06-10,280.21,296.1657142857143,-0.05387427887862006
2019-06-11,283.48,292.4157142857143,-0.0305582561031017
2019-06-12,279.73,294.29571428571427,-0.04949346381433628
2019-06-13,281.61,278.61571428571426,0.01074700944977991
2019-06-14,265.93,278.6557142857143,-0.04566823371390194
2019-06-17,265.97,290.73571428571427,-0.08518291035058823
2019-06-18,278.05,290.17571428571426,-0.041787488369116166
2019-06-19,277.49,291.73571428571427,-0.04883088901402921
2019-06-20,279.05,286.67571428571426,-0.02660048935332593
2019-06-21,273.99,291.8857142857143,-0.061310689115113615
2019-06-24,279.2,289.1957142857143,-0.034563839614299874
2019-06-25,276.51,294.1257142857143,-0.05989178582530319
2019-06-26,281.44,298.3957142857143,-0.0568229149212216
2019-06-27,285.71,300.54571428571427,-0.04936258805411109
2019-06-28,287.86,313.0357142857143,-0.08042441528807753
2019-07-01,300.35,308.0157142857143,-0.024887412979857193
2019-07-02,295.33,297.5757142857143,-0.0075466987993453305
2019-07-03,284.89,295.3457142857143,-0.03540161167058464
2019-07-05,282.66,287.6457142857143,-0.017332830068735317
2019-07-08,274.96,288.2157142857143,-0.045992337088787694
2019-07-09,275.53,287.1857142857143,-0.04058598219171283
2019-07-10,274.5,288.7457142857143,-0.04933653931783788
2019-07-11,276.06,298.0757142857143,-0.07385947002918725
2019-07-12,285.39,301.0257142857143,-0.051941457303125604
2019-07-15,288.34,296.8157142857143,-0.028555476943365687
2019-07-16,284.13,297.7657142857143,-0.04579343299621952
2019-07-17,285.08,302.4657142857143,-0.057479950502064
2019-07-18,289.78,302.6857142857143,-0.042637341891636926
2019-07-19,290.0,308.8357142857143,-0.06098943034900661
2019-07-22,296.15,313.4657142857143,-0.05523957963049053
2019-07-23,300.78,316.4557142857143,-0.04953525431227124
2019-07-24,303.77,313.0757142857143,-0.029723526486062357
2019-07-25,300.39,313.60571428571427,-0.04214117818552865
2019-07-26,300.92,314.42571428571426,-0.042953593399303824
2019-07-29,301.74,312.2457142857143,-0.033645663671467596
2019-07-30,299.56,302.67571428571426,-0.010293902479315387
2019-07-31,289.99,298.0257142857143,-0.02696315754153522
2019-08-01,285.34,291.2157142857143,-0.02017650146430494
2019-08-02,278.53,280.6647619047619,-0.007606091659936753
2019-08-05,267.66,279.4447619047619,-0.04217206228677939
2019-08-06,266.44,283.0547619047619,-0.05869804766030462
2019-08-07,270.05,283.9847619047619,-0.049068695838810905
2019-08-08,270.98,288.7347619047619,-0.06149159798991655
2019-08-09,275.73,288.6447619047619,-0.044742755141432555
2019-08-12,275.64,296.7047619047619,-0.07099569878667267
2019-08-13,283.7,284.5647619047619,-0.003038893146760424
2019-08-14,271.56,281.6447619047619,-0.035806673046424486
2019-08-15,268.64,286.7847619047619,-0.06326961650350027
2019-08-16,273.78,291.7847619047619,-0.06170562776214705
2019-08-19,278.78,293.3747619047619,-0.049747844054492396
2019-08-20,280.37,300.5047619047619,-0.06700313757804321
2019-08-21,287.5,300.6247619047619,-0.043658286235648935
2019-08-22,287.62,285.1347619047619,0.008716012311638766
2019-08-23,272.13,290.2247619047619,-0.062347408904756985
2019-08-26,277.22,288.5747619047619,-0.03934773030674543
2019-08-27,275.57,289.0647619047619,-0.04668421642209031
2019-08-28,276.06,296.3747619047619,-0.0685441694636938
2019-08-29,283.37,295.6447619047619,-0.04151861790372602
2019-08-30,282.64,287.0547619047619,-0.015379511126962675
2019-09-03,274.05,296.02476190476193,-0.07423285053373918
2019-09-04,283.02,304.02476190476193,-0.06908898398000174
2019-09-05,291.02,304.9147619047619,-0.045569331632103416
2019-09-06,291.91,305.6147619047619,-0.04484325894255292
2019-09-09,292.61,307.4447619047619,-0.04825179590913731
2019-09-10,294.44,311.0147619047619,-0.053292524776805794
2019-09-11,298.01,313.5847619047619,-0.049666832693522456
2019-09-12,300.58,303.3247619047619,-0.00904892131959767
2019-09-13,290.32,301.6647619047619,-0.03760718299720922
2019-09-16,288.66,301.8347619047619,-0.04364892175315083
2019-09-17,288.83,300.7447619047619,-0.039617520947995866
2019-09-18,287.74,303.6447619047619,-0.05237950361794941
2019-09-19,290.64,297.2647619047619,-0.022285728931720317
2019-09-20,284.26,298.46476190476193,-0.047592760412013324
2019-09-23,285.46,295.3147619047619,-0.03337036672734983
2019-09-24,282.31,288.77476190476193,-0.02238686602014761
2019-09-25,275.77,289.9147619047619,-0.04878938144380707
2019-09-26,276.91,287.1447619047619,-0.035643212980344896
2019-09-27,274.14,289.0747619047619,-0.05166401178143076
2019-09-30,276.07,287.8547619047619,-0.040939958146883004
2019-10-01,274.85,283.0747619047619,-0.029055087247689793
2019-10-02,270.07,287.4347619047619,-0.06041288043829407
2019-10-03,274.43,294.4347619047619,-0.06794293505069438
2019-10-04,281.43,289.0847619047619,-0.026479299200432127
2019-10-07,276.08,283.3347619047619,-0.02560491291640543
2019-10-08,270.33,286.1547619047619,-0.05530141032574798
2019-10-09,273.15,287.4547619047619,-0.04976352386710947
2019-10-10,274.45,293.9147619047619,-0.06622587371460154
2019-10-11,280.91,294.6647619047619,-0.0466793579790431
2019-10-14,281.66,303.3247619047619,-0.07142431026308427
2019-10-15,290.32,301.4847619047619,-0.03703259108096757
2019-10-16,288.48,302.4347619047619,-0.04614139531075567
2019-10-17,289.43,299.7347619047619,-0.03437960228328851
2019-10-18,286.73,302.5747619047619,-0.052366436000862326
2019-10-21,289.57,300.46476190476193,-0.03625969925955985
2019-10-22,287.46,293.3247619047619,-0.01999409073641767
2019-10-23,280.32,295.3147619047619,-0.050775524420271445
2019-10-24,282.31,302.8247619047619,-0.06774466452387984
2019-10-25,289.82,304.5547619047619,-0.04838132167957909
2019-10-28,291.55,301.1647619047619,-0.031925255278711595
2019-10-29,288.16,303.2447619047619,-0.04974450938578601
2019-10-30,290.24,305.8547619047619,-0.051052865116496315
2019-10-31,292.85,309.5947619047619,-0.05408606334855548
2019-11-01,296.59,320.5728571428571,-0.0748125008355578
2019-11-04,305.0,,
2019-11-05,314.04,,
2019-11-06,313.16,,
2019-11-07,311.74,,
2019-11-08,313.41,,
2019-11-11,312.75,,
2019-11-12,315.53,,
2019-11-13,313.67,,
2019-11-14,308.97,,
2019-11-15,312.91,,
2019-11-18,311.07,,
2019-11-19,317.7,,
2019-11-20,311.67,,
2019-11-21,315.25,,
2019-11-22,314.92,,
2019-11-25,319.62,,
2019-11-26,316.27,,
2019-11-27,318.44,,
2019-11-29,316.21,,
2019-12-02,310.72,,
2019-12-03,306.52,,
2019-12-04,309.72,,
2019-12-05,311.19,,
2019-12-06,316.05,,
2019-12-09,314.38,,
2019-12-10,315.06,,
2019-12-11,319.72,,
2019-12-12,327.8,,
2019-12-13,315.42,,
2019-12-16,323.13,,
2019-12-17,323.8,,
2019-12-18,327.44,,
2019-12-19,324.1,,
2019-12-20,319.0,,
2019-12-23,319.53,,
2019-12-24,320.5,,
2019-12-26,317.98,,
2019-12-27,316.53,,
2019-12-30,313.46,,
2019-12-31,316.02,,
2020-01-02,322.39,,
2020-01-03,314.19,,
2020-01-06,313.72,,
2020-01-07,312.64,,
2020-01-08,308.74,,
2020-01-09,306.26,,
2020-01-10,299.22,,
2020-01-13,301.18,,
2020-01-14,308.18,,
2020-01-15,303.14,,
2020-01-16,307.05,,
2020-01-17,308.79,,
2020-01-21,308.07,,
2020-01-22,312.97,,
2020-01-23,319.65,,
2020-01-24,324.0,,
2020-01-27,309.03,,
2020-01-28,318.31,,
2020-01-29,317.51,,
2020-01-30,315.2,,
2020-01-31,305.16,,
2020-02-03,305.23,326.9428571428571,-0.06641178012758875
2020-02-04,311.6,332.72285714285715,-0.06348483937725946
2020-02-05,317.38,335.03285714285715,-0.052689928066756875
2020-02-06,319.69,330.5728571428571,-0.03292120604491766
2020-02-07,315.23,329.54285714285714,-0.04343246055141314
2020-02-10,314.2,335.5028571428571,-0.0634953076831366
2020-02-11,320.16,340.04285714285714,-0.05847162122421534
2020-02-12,324.7,339.3128571428571,-0.043066028401938405
2020-02-13,323.97,333.11285714285714,-0.027446725476994005
2020-02-14,317.77,326.09285714285716,-0.025522966727268837
2020-02-18,310.75,331.03285714285715,-0.06127143183887662
2020-02-19,315.69,324.58285714285716,-0.02739780289426441
2020-02-20,309.24,319.84285714285716,-0.03315020769127697
2020-02-21,304.5,306.9428571428571,-0.00795867076235679
2020-02-24,291.6,298.02285714285716,-0.021551558844959184
2020-02-25,282.68,301.22285714285715,-0.061558599233600186
2020-02-26,285.88,289.29285714285714,-0.011797239574331542
2020-02-27,273.95,287.96285714285716,-0.04866202982527523
2020-02-28,272.62,300.3128571428571,-0.09221335844999734
2020-03-02,284.97,289.59285714285716,-0.015963298226574163
2020-03-03,274.25,300.79285714285714,-0.0882429768943982
2020-03-04,285.45,289.3828571428571,-0.013590498005607965
2020-03-05,274.04,284.79285714285714,-0.037756765568959794
2020-03-06,269.45,263.0628571428571,0.024279911373707552
2020-03-09,247.72,278.24285714285713,-0.1096986188838116
2020-03-10,262.9,261.3128571428571,0.006073726622165987
2020-03-11,245.97,234.12285714285716,0.05060224790403067
2020-03-12,218.78,249.56285714285715,-0.12334710980342778
2020-03-13,234.22,202.92285714285714,0.15423172775016547
2020-03-16,187.58,214.85285714285715,-0.12693737242099234
2020-03-17,199.51,183.21285714285713,0.0889519606390694
2020-03-18,167.87,209.79285714285714,-0.19982976405297737
2020-03-19,194.45,207.56285714285715,-0.0631753547978583
2020-03-20,192.22,208.81285714285715,-0.07946281359248542
2020-03-23,193.47,228.10285714285715,-0.15183000150308135
2020-03-24,212.76,232.89285714285714,-0.08644686397791757
2020-03-25,217.55,258.5128571428571,-0.15845578280162897
2020-03-26,243.17,246.03285714285715,-0.011636076482235302
2020-03-27,230.69,255.45285714285714,-0.09693709211092905
2020-03-30,240.11,252.44285714285715,-0.0488540546658367
2020-03-31,237.1,238.97285714285715,-0.007837112403680124
2020-04-01,223.63,252.40285714285713,-0.11399576640517994
2020-04-02,237.06,249.60285714285715,-0.05025125628140703
2020-04-03,234.26,267.78285714285715,-0.1251867184499168
2020-04-06,252.44,268.61285714285714,-0.06020879757909681
2020-04-07,253.27,276.4428571428571,-0.08382512531652098
2020-04-08,261.1,269.64285714285717,-0.031682119205298065
2020-04-09,254.3,275.2628571428571,-0.07615577837287979
2020-04-13,259.92,282.97285714285715,-0.08146667272479435
2020-04-14,267.63,272.78285714285715,-0.018889959570144832
2020-04-15,257.44,273.6328571428571,-0.05917731266608539
2020-04-16,258.29,281.22285714285715,-0.08154691754378829
2020-04-17,265.88,273.62285714285713,-0.028297552418344307
2020-04-20,258.28,262.99285714285713,-0.017920095602813824
