date,UPS,dcf,Deviation
2014-04-14,96.09,102.16668098818475,-0.059478109001970036
2014-04-15,95.78,103.73668098818474,-0.07670074762745671
2014-04-16,97.35,104.38668098818475,-0.06740975880803435
2014-04-17,98.0,105.28668098818474,-0.06920800351758127
2014-04-21,98.9,105.38668098818475,-0.06155124089079134
2014-04-22,99.0,105.62668098818475,-0.06273680973584694
2014-04-23,99.24,105.02668098818475,-0.055097247039880726
2014-04-24,98.64,103.78668098818474,-0.0495890314554972
2014-04-25,97.4,104.64668098818474,-0.06924902844269787
2014-04-28,98.26,104.39668098818474,-0.05878233800248178
2014-04-29,98.01,104.88668098818475,-0.06556295731160933
2014-04-30,98.5,104.49668098818475,-0.05738632970422075
2014-05-01,98.11,104.94668098818475,-0.06514432780351054
2014-05-02,98.56,104.33668098818475,-0.05536577293309641
2014-05-05,97.95,103.76668098818475,-0.05605538244831254
2014-05-06,97.38,105.21668098818475,-0.07448135518611132
2014-05-07,98.83,105.37668098818475,-0.062126467893962145
2014-05-08,98.99,106.14668098818474,-0.0674225601927333
2014-05-09,99.76,107.89668098818474,-0.07541178202762089
2014-05-12,101.51,108.89668098818474,-0.06783201215275048
2014-05-13,102.51,108.42668098818474,-0.05456849674140152
2014-05-14,102.04,106.84668098818474,-0.044986713145692026
2014-05-15,100.46,107.71668098818475,-0.0673682193102545
2014-05-16,101.33,107.77668098818475,-0.05981517457279539
2014-05-19,101.39,106.91668098818475,-0.051691475428380484
2014-05-20,100.53,108.12668098818475,-0.07025722900913656
2014-05-21,101.74,108.04668098818475,-0.058369965004981594
2014-05-22,101.66,109.11668098818475,-0.06833676501755193
2014-05-23,102.73,109.55668098818475,-0.062311863837139936
2014-05-27,103.17,109.79668098818475,-0.06035411023852211
2014-05-28,103.41,110.44668098818475,-0.06371111313827094
2014-05-29,104.06,110.26668098818475,-0.05628790975262776
2014-05-30,103.88,110.46668098818475,-0.05962595172827945
2014-06-02,104.08,109.81668098818474,-0.05223870305096867
2014-06-03,103.43,109.35668098818475,-0.05419587477078858
2014-06-04,102.97,110.00668098818474,-0.06396594211346596
2014-06-05,103.62,109.97668098818475,-0.05780026211981859
2014-06-06,103.59,109.87668098818475,-0.057215788933966394
2014-06-09,103.49,109.29668098818475,-0.0531276973434579
2014-06-10,102.91,108.88668098818475,-0.05488899959062288
2014-06-11,102.5,107.27668098818475,-0.044526740985870394
2014-06-12,100.89,107.41668098818475,-0.06076040451205755
2014-06-13,101.03,107.56668098818474,-0.0607686406992769
2014-06-16,101.18,107.99668098818475,-0.06311935631550114
2014-06-17,101.61,109.17668098818474,-0.06930675048643054
2014-06-18,102.79,108.75668098818474,-0.054862661621983055
2014-06-19,102.37,108.88668098818475,-0.059848283821708814
2014-06-20,102.5,108.84668098818474,-0.0583084475389164
2014-06-23,102.46,108.11668098818475,-0.0523201501977566
2014-06-24,101.73,108.79668098818475,-0.0649530934583582
2014-06-25,102.41,109.02668098818475,-0.06068863995687268
2014-06-26,102.64,109.09668098818474,-0.05918311106901597
2014-06-27,102.71,109.04668098818475,-0.058109801515842
2014-06-30,102.66,106.13955866523143,-0.0327828635146874
2014-07-01,102.85,106.83955866523144,-0.03734158690913569
2014-07-02,103.55,107.16955866523143,-0.03377413054893652
2014-07-03,103.88,106.52955866523143,-0.024871582107625745
2014-07-07,103.24,106.18955866523143,-0.0277763529889985
2014-07-08,102.9,106.26955866523143,-0.03170765652510288
2014-07-09,102.98,105.37955866523143,-0.022770627393252973
2014-07-10,102.09,105.81955866523143,-0.03524451162218678
2014-07-11,102.53,106.73955866523143,-0.03943766226759393
2014-07-14,103.45,107.57955866523143,-0.03838609041037144
2014-07-15,104.29,107.80955866523144,-0.03264607247081219
2014-07-16,104.52,105.93955866523143,-0.013399703407461216
2014-07-17,102.65,107.10955866523143,-0.041635487260008985
2014-07-18,103.82,107.34955866523143,-0.03287911668308141
2014-07-21,104.06,107.76955866523143,-0.03442121050856828
2014-07-22,104.48,107.62955866523143,-0.02926295252243616
2014-07-23,104.34,107.37955866523143,-0.028306678692055498
2014-07-24,104.09,106.85955866523143,-0.025917743810901173
2014-07-25,103.57,105.94955866523144,-0.022459354198445802
2014-07-28,102.66,102.14955866523144,0.0049969999032632995
2014-07-29,98.86,102.63955866523143,-0.036823605970080386
2014-07-30,99.35,100.37955866523143,-0.010256656623337412
2014-07-31,97.09,100.31955866523143,-0.03219271205138108
2014-08-01,97.03,100.46955866523143,-0.03423483402263339
2014-08-04,97.18,99.79955866523143,-0.026248198892527164
2014-08-05,96.51,99.01955866523143,-0.025344070394373475
2014-08-06,95.73,98.33955866523144,-0.0265362047649097
2014-08-07,95.05,99.22955866523144,-0.042120097292097425
2014-08-08,95.94,99.35955866523143,-0.03441600094816066
2014-08-11,96.07,99.69955866523144,-0.036404962206690206
2014-08-12,96.41,99.90955866523143,-0.035027265779017824
2014-08-13,96.62,99.35955866523143,-0.02757217022734293
2014-08-14,96.07,100.13955866523143,-0.04063887158556445
2014-08-15,96.85,100.90955866523143,-0.04022967416495271
2014-08-18,97.62,101.55955866523144,-0.03879062411266787
2014-08-19,98.27,102.08955866523144,-0.03741380328380506
2014-08-20,98.8,101.69955866523144,-0.028511025055438344
2014-08-21,98.41,101.05955866523144,-0.026217793746837303
2014-08-22,97.77,101.18955866523143,-0.03379359204979304
2014-08-25,97.9,100.70955866523143,-0.027897636554745198
2014-08-26,97.42,100.66955866523143,-0.03227945675253807
2014-08-27,97.38,100.72955866523144,-0.03325298660707421
2014-08-28,97.44,100.61955866523144,-0.03159980730794165
2014-08-29,97.33,101.23955866523143,-0.03861690743002111
2014-09-02,97.95,101.25955866523144,-0.03268391358659761
2014-09-03,97.97,101.75955866523144,-0.0372403213510224
2014-09-04,98.47,102.14955866523144,-0.03602128793615478
2014-09-05,98.86,101.70955866523143,-0.028016625994912725
2014-09-08,98.42,100.99955866523143,-0.02554029640645772
2014-09-09,97.71,100.90955866523143,-0.031707191147728686
2014-09-10,97.62,101.22955866523144,-0.03565716094019855
2014-09-11,97.94,101.33955866523144,-0.033546215416840885
2014-09-12,98.05,100.90955866523143,-0.028337837396733123
2014-09-15,97.62,101.24955866523143,-0.03584764924489292
2014-09-16,97.96,102.67955866523143,-0.04596395549983534
2014-09-17,99.39,102.91955866523143,-0.034294343184196
2014-09-18,99.63,102.72955866523144,-0.03017202356852411
2014-09-19,99.44,101.42955866523143,-0.019615176201229212
2014-09-22,98.14,100.60955866523143,-0.024545964598141734
2014-09-23,97.32,101.36955866523144,-0.039948468934396186
2014-09-24,98.08,99.81955866523143,-0.017427032221865923
2014-09-25,96.53,100.76955866523143,-0.04207181932110815
2014-09-26,97.48,100.62955866523143,-0.03129854395674325
2014-09-29,97.34,101.57955866523143,-0.04173633672896182
2014-09-30,98.29,101.45505933117583,-0.03119666335065896
2014-10-01,96.92,101.67505933117583,-0.0467672147176984
2014-10-02,97.14,103.32505933117584,-0.05986020594821617
2014-10-03,98.79,103.09505933117583,-0.041758153679765875
2014-10-06,98.56,100.96505933117584,-0.02382070933358238
2014-10-07,96.43,102.67505933117583,-0.06082352785434042
2014-10-08,98.14,101.06505933117583,-0.028942340216620566
2014-10-09,96.53,100.31505933117583,-0.03773171601962566
2014-10-10,95.78,99.20505933117583,-0.03452504695090164
2014-10-13,94.67,100.33505933117584,-0.056461414075384964
2014-10-14,95.8,100.98505933117583,-0.051344816406669325
2014-10-15,96.45,100.16505933117584,-0.03708937383936184
2014-10-16,95.63,101.79505933117584,-0.06056344356673238
2014-10-17,97.26,102.61505933117584,-0.052185901037128724
2014-10-20,98.08,105.28505933117583,-0.06843382505500806
2014-10-21,100.75,103.59505933117583,-0.027463272375574
2014-10-22,99.06,105.01505933117583,-0.05670671777079073
2014-10-23,100.48,105.12505933117583,-0.0441860329090753
2014-10-24,100.59,106.78505933117583,-0.0580142893582416
2014-10-27,102.25,107.43505933117584,-0.04826226525544641
2014-10-28,102.9,107.15505933117583,-0.03970936470694353
2014-10-29,102.62,107.82505933117584,-0.04827318773077527
2014-10-30,103.29,109.44505933117584,-0.05623880482855692
2014-10-31,104.91,110.17505933117583,-0.047788123402317084
2014-11-03,105.64,111.61505933117584,-0.05353273444443629
2014-11-04,107.08,112.07505933117584,-0.04456887518940056
2014-11-05,107.54,112.82505933117584,-0.0468429563654168
2014-11-06,108.29,112.86505933117584,-0.040535656989745705
2014-11-07,108.33,113.58505933117584,-0.046265409923798684
2014-11-10,109.05,113.29505933117584,-0.037469059606271005
2014-11-11,108.76,113.15505933117583,-0.03884103244833814
2014-11-12,108.62,112.32505933117584,-0.0329851535644593
2014-11-13,107.79,111.36505933117584,-0.03210216339529237
2014-11-14,106.83,111.00505933117583,-0.03761143281514612
2014-11-17,106.47,110.56505933117583,-0.037037553780077004
2014-11-18,106.03,110.17505933117583,-0.03762248331281737
2014-11-19,105.64,111.24505933117584,-0.05038479340003421
2014-11-20,106.71,111.88505933117584,-0.04625335466693414
2014-11-21,107.35,111.79505933117584,-0.03976078511670211
2014-11-24,107.26,111.65505933117583,-0.03936283189944678
2014-11-25,107.12,111.51505933117583,-0.039412249408606326
2014-11-26,106.98,114.45505933117583,-0.06530999481243316
2014-11-28,109.92,114.32505933117584,-0.03853100411183952
2014-12-01,109.79,114.94505933117584,-0.04484802879889993
2014-12-02,110.41,115.43505933117584,-0.04353148307187393
2014-12-03,110.9,114.96505933117584,-0.0353590852283715
2014-12-04,110.43,115.51505933117583,-0.04402074812252155
2014-12-05,110.98,114.74505933117584,-0.03281238733172087
2014-12-08,110.21,114.56505933117583,-0.038013853059566505
2014-12-09,110.03,114.59505933117583,-0.03983644109806661
2014-12-10,110.06,115.16505933117584,-0.04432819607634131
2014-12-11,110.63,114.53505933117583,-0.03409488198617361
2014-12-12,110.0,115.28505933117583,-0.045843402101165664
2014-12-15,110.75,114.36505933117584,-0.0316098234226192
2014-12-16,109.83,113.08505933117584,-0.028784167868217025
2014-12-17,108.55,115.46505933117584,-0.05988876090508155
2014-12-18,110.93,115.49505933117584,-0.03952601399238875
2014-12-19,110.96,116.53505933117583,-0.04784018958047909
2014-12-22,112.0,116.98505933117583,-0.04261278627951548
2014-12-23,112.45,116.94505933117584,-0.038437359875514776
2014-12-24,112.41,116.46505933117584,-0.03481781879014045
2014-12-26,111.93,116.98505933117583,-0.043211153288090665
2014-12-29,112.45,116.67505933117583,-0.03621218926645864
2014-12-30,112.14,115.70505933117583,-0.030811611452285503
2014-12-31,111.17,112.85943722943723,-0.014969392643724544
2015-01-02,110.38,110.64943722943723,-0.0024350528677207217
2015-01-05,108.17,109.93943722943723,-0.0160946542389927
2015-01-06,107.46,110.93943722943723,-0.031363393544545426
2015-01-07,108.46,112.88943722943723,-0.03923695022444684
2015-01-08,110.41,112.07943722943723,-0.014895125017622468
2015-01-09,109.6,112.11943722943722,-0.022471012089380626
2015-01-12,109.64,112.58943722943722,-0.02619639374719318
2015-01-13,110.11,111.84943722943723,-0.015551595721211453
2015-01-14,109.37,111.76943722943723,-0.021467740098858434
2015-01-15,109.29,112.77943722943724,-0.030940367456687712
2015-01-16,110.3,113.78943722943723,-0.030665739407792048
2015-01-20,111.31,114.15943722943723,-0.024960154837750603
2015-01-21,111.68,116.72943722943722,-0.043257616495762874
2015-01-22,114.25,105.40943722943723,0.08386879773696299
2015-01-23,102.93,104.82943722943723,-0.01811931151819479
2015-01-26,102.35,103.32943722943723,-0.00947878219120124
2015-01-27,100.85,101.77943722943724,-0.009131876287958307
2015-01-28,99.3,102.89943722943723,-0.034980144948815184
2015-01-29,100.42,101.31943722943723,-0.008877242649901973
2015-01-30,98.84,102.60943722943723,-0.03673577529724359
2015-02-02,100.13,103.04943722943723,-0.028330452915887094
2015-02-03,100.57,103.00943722943722,-0.023681686795393064
2015-02-04,100.53,103.93943722943723,-0.03280215210239401
2015-02-05,101.46,103.14943722943723,-0.016378540443990786
2015-02-06,100.67,102.93943722943723,-0.022046334140908286
2015-02-09,100.46,103.55943722943724,-0.029929065977544855
2015-02-10,101.08,103.38943722943723,-0.022337264727655293
2015-02-11,100.91,103.88943722943723,-0.02867892356426216
2015-02-12,101.41,104.26943722943723,-0.027423541407874397
2015-02-13,101.79,104.98943722943723,-0.030473896363930164
2015-02-17,102.51,105.09943722943723,-0.024637974262263218
2015-02-18,102.62,104.17943722943723,-0.01496876227122279
2015-02-19,101.7,104.43943722943723,-0.026229911823625662
2015-02-20,101.96,104.24943722943723,-0.021961147132128267
2015-02-23,101.77,104.79943722943723,-0.028906999021425017
2015-02-24,102.32,104.43943722943723,-0.0202934570087846
2015-02-25,101.96,104.33943722943722,-0.022804773464562222
2015-02-26,101.86,104.20943722943723,-0.022545340344411358
2015-02-27,101.73,104.40943722943723,-0.025662787776063123
2015-03-02,101.93,103.97943722943722,-0.019710024251381575
2015-03-03,101.5,102.89943722943723,-0.013600047455234021
2015-03-04,100.42,103.19943722943722,-0.026932678162361112
2015-03-05,100.72,103.09943722943723,-0.023079051577575838
2015-03-06,100.62,103.02943722943724,-0.023385910805973187
2015-03-09,100.55,101.94943722943722,-0.013726777385615119
2015-03-10,99.47,101.19943722943722,-0.01708939571982282
2015-03-11,98.72,102.14943722943723,-0.033572747167802675
2015-03-12,99.67,101.00943722943722,-0.013260515711960297
2015-03-13,98.53,102.73943722943723,-0.04097197087070603
2015-03-16,100.26,102.07943722943723,-0.017823738833393055
2015-03-17,99.6,102.73943722943723,-0.03055727492867477
2015-03-18,100.26,102.38943722943723,-0.020797430741469225
2015-03-19,99.91,102.72943722943722,-0.02744527085396431
2015-03-20,100.25,102.35943722943723,-0.020608136255272247
2015-03-23,99.88,101.73943722943723,-0.01827646466378552
2015-03-24,99.26,99.93943722943723,-0.006798489648059514
2015-03-25,97.46,99.11943722943722,-0.01674179430212097
2015-03-26,96.64,99.06943722943723,-0.02452257020306714
2015-03-27,96.59,99.74943722943723,-0.0316737348820334
2015-03-30,97.27,99.41943722943724,-0.021619889322817554
2015-03-31,96.94,101.44909090909091,-0.04444683405917882
2015-04-01,96.54,101.3790909090909,-0.04773263269277317
2015-04-02,96.47,101.74909090909091,-0.051883420892748666
2015-04-06,96.84,101.58909090909091,-0.046748040233382304
2015-04-07,96.68,101.57909090909091,-0.04822932421668735
2015-04-08,96.67,101.60909090909091,-0.04860875011183674
2015-04-09,96.7,101.69909090909091,-0.04915570890952814
2015-04-10,96.79,101.05909090909091,-0.042243511896730035
2015-04-13,96.15,101.4590909090909,-0.05232740468616992
2015-04-14,96.55,101.52909090909091,-0.04904102720223491
2015-04-15,96.62,101.0490909090909,-0.043831081202655664
2015-04-16,96.14,100.28909090909092,-0.041371308399354656
2015-04-17,95.38,102.36909090909091,-0.06827344901692634
2015-04-20,97.46,102.5190909090909,-0.04934779331565742
2015-04-21,97.61,103.0490909090909,-0.05278155159941422
2015-04-22,98.14,103.1290909090909,-0.04837714426755524
2015-04-23,98.22,103.00909090909092,-0.04649192480804876
2015-04-24,98.1,102.33909090909091,-0.04142201060645101
2015-04-27,97.43,105.6790909090909,-0.07805792837664616
2015-04-28,100.77,106.1590909090909,-0.05076429030186258
2015-04-29,101.25,105.43909090909091,-0.03972996042523469
2015-04-30,100.53,106.28909090909092,-0.05418327374741272
2015-05-01,101.38,106.33909090909091,-0.04663469347627236
2015-05-04,101.43,105.0190909090909,-0.034175604435557116
2015-05-05,100.11,104.1290909090909,-0.03859719578844434
2015-05-06,99.22,104.5490909090909,-0.050972140099474816
2015-05-07,99.64,105.2690909090909,-0.05347334968392692
2015-05-08,100.36,105.43909090909091,-0.048170852624953686
2015-05-11,100.53,104.8790909090909,-0.041467664063380316
2015-05-12,99.97,104.33909090909091,-0.041873959903461655
2015-05-13,99.43,105.57909090909091,-0.05824155953744281
2015-05-14,100.67,107.03909090909092,-0.05950247573104139
2015-05-15,102.13,106.8190909090909,-0.04389749874469151
2015-05-18,101.91,106.9890909090909,-0.04747297940316764
2015-05-19,102.08,106.86909090909091,-0.044812685018204124
2015-05-20,101.96,106.9590909090909,-0.04673834516170161
2015-05-21,102.05,106.33909090909091,-0.04033409419267697
2015-05-22,101.43,105.4290909090909,-0.03793156968923517
2015-05-26,100.52,105.82909090909091,-0.050166649486307335
2015-05-27,100.92,104.77909090909091,-0.03683073479268073
2015-05-28,99.87,104.1290909090909,-0.04090202720399494
2015-05-29,99.22,104.38909090909091,-0.04951753927613478
2015-06-01,99.48,104.33909090909091,-0.04657018636787402
2015-06-02,99.43,105.50909090909092,-0.05761674995691879
2015-06-03,100.6,105.00909090909092,-0.04198770669206142
2015-06-04,100.1,105.41909090909091,-0.050456619035710304
2015-06-05,100.51,104.1790909090909,-0.03521907205249686
2015-06-08,99.27,104.52909090909091,-0.050312222782696425
2015-06-09,99.62,105.36909090909091,-0.054561454972132606
2015-06-10,100.46,105.9090909090909,-0.05145064377682407
2015-06-11,101.0,104.96909090909091,-0.03781199660506118
2015-06-12,100.06,104.86909090909091,-0.04585803946045286
2015-06-15,99.96,105.25909090909092,-0.05034330871874604
2015-06-16,100.35,105.32909090909091,-0.04727175432842523
2015-06-17,100.42,106.30909090909091,-0.05539592953651451
2015-06-18,101.4,105.74909090909091,-0.04112650871703172
2015-06-19,100.84,106.2990909090909,-0.051355951047216686
2015-06-22,101.39,105.6590909090909,-0.04040438804043878
2015-06-23,100.75,104.2990909090909,-0.03402801384131304
2015-06-24,99.39,103.8490909090909,-0.042938179526235576
2015-06-25,98.94,104.25909090909092,-0.051018005842089265
2015-06-26,99.35,102.21909090909091,-0.028068053468041088
2015-06-29,97.31,101.8190909090909,-0.04428531888108134
2015-06-30,96.91,100.70509330406148,-0.037685217098234136
2015-07-01,96.94,100.96509330406147,-0.03986618713796164
2015-07-02,97.2,100.42509330406148,-0.03211441680513771
2015-07-06,96.66,101.26509330406147,-0.045475623966830137
2015-07-07,97.5,99.25509330406148,-0.01768265230162913
2015-07-08,95.49,99.51509330406147,-0.04044706356012828
2015-07-09,95.75,100.72509330406147,-0.04939278923319568
2015-07-10,96.96,101.52509330406147,-0.04496517221007912
2015-07-13,97.76,101.63509330406147,-0.03812751263452241
2015-07-14,97.87,100.94509330406147,-0.030463028993383934
2015-07-15,97.18,101.24509330406147,-0.04015101543590949
2015-07-16,97.48,101.36509330406147,-0.03832772384875616
2015-07-17,97.6,101.35509330406147,-0.03704888606630097
2015-07-20,97.59,101.72509330406147,-0.04064968799489288
2015-07-21,97.96,100.99509330406147,-0.030051888708334085
2015-07-22,97.23,99.87509330406147,-0.026484013346637858
2015-07-23,96.11,98.51509330406147,-0.024413449994289516
2015-07-24,94.75,98.88509330406147,-0.041817155305162945
2015-07-27,95.12,103.70509330406148,-0.08278371901069637
2015-07-28,99.94,104.65509330406147,-0.04505364388107125
2015-07-29,100.89,105.16509330406147,-0.04065125765353517
2015-07-30,101.4,106.12509330406147,-0.04452380824319735
2015-07-31,102.36,106.51509330406147,-0.039009432139351374
2015-08-03,102.75,106.40509330406147,-0.034350736328163656
2015-08-04,102.64,106.70509330406148,-0.03809652546273301
2015-08-05,102.94,106.19509330406147,-0.03065201228027903
2015-08-06,102.43,105.90509330406147,-0.03281327833859893
2015-08-07,102.14,107.19509330406147,-0.04715787960296447
2015-08-10,103.43,106.75509330406148,-0.031146928930040674
2015-08-11,102.99,106.58509330406147,-0.033729794595249385
2015-08-12,102.82,105.60509330406147,-0.026372717611664376
2015-08-13,101.84,106.49509330406147,-0.043711810184253186
2015-08-14,102.73,106.66509330406147,-0.03689204389334777
2015-08-17,102.9,106.52509330406147,-0.03403041660535444
2015-08-18,102.76,106.07509330406147,-0.03125232512931986
2015-08-19,102.31,104.81509330406148,-0.023900119964539557
2015-08-20,101.05,102.90509330406147,-0.018027225324795948
2015-08-21,99.14,99.27509330406147,-0.0013607975531959582
2015-08-24,95.51,98.22509330406147,-0.027641544667784013
2015-08-25,94.46,100.39509330406148,-0.05911736429275649
2015-08-26,96.63,102.91509330406147,-0.06107066614118728
2015-08-27,99.15,102.40509330406147,-0.03178643951230464
2015-08-28,98.64,101.41509330406147,-0.027363710998531743
2015-08-31,97.65,98.96509330406147,-0.013288456163234819
2015-09-01,95.2,100.47509330406147,-0.05250150192045888
2015-09-02,96.71,100.53509330406148,-0.03804734424916434
2015-09-03,96.77,99.06509330406148,-0.023167527809388244
2015-09-04,95.3,101.69509330406147,-0.06288497405612847
2015-09-08,97.93,100.81509330406148,-0.028617672309838915
2015-09-09,97.05,100.58509330406147,-0.0351453002422053
2015-09-10,96.82,100.94509330406147,-0.0408647232771987
2015-09-11,97.18,100.77509330406147,-0.03567442297685841
2015-09-14,97.01,104.28509330406148,-0.06976158407270794
2015-09-15,100.52,103.84509330406146,-0.032019744007793394
2015-09-16,100.08,104.38509330406147,-0.04124241467621481
2015-09-17,100.62,102.08509330406147,-0.01435168697644884
2015-09-18,98.32,103.41509330406147,-0.049268372161893836
2015-09-21,99.65,102.27509330406147,-0.02566698517944266
2015-09-22,98.51,101.33509330406147,-0.027878726036049795
2015-09-23,97.57,101.26509330406147,-0.03648930923281213
2015-09-24,97.5,102.52509330406147,-0.04901330144766036
2015-09-25,98.76,101.03509330406148,-0.022517852259656523
2015-09-28,97.27,101.90509330406147,-0.045484412542868835
2015-09-29,98.14,102.45509330406148,-0.04211692327735572
2015-09-30,98.69,102.36964757709251,-0.03594471275600941
2015-10-01,98.58,103.1696475770925,-0.04448641325117386
2015-10-02,99.38,105.31964757709251,-0.056396386749630656
2015-10-05,101.53,105.21964757709252,-0.03506614650452211
2015-10-06,101.43,106.0296475770925,-0.04338076832470994
2015-10-07,102.24,107.1696475770925,-0.04599854239089818
2015-10-08,103.38,107.46964757709252,-0.03805397774435659
2015-10-09,103.68,108.1996475770925,-0.04177137059408853
2015-10-12,104.41,107.0896475770925,-0.02502247077770492
2015-10-13,103.3,106.64964757709251,-0.031407957299354305
2015-10-14,102.86,107.5896475770925,-0.04396006199112712
2015-10-15,103.8,107.73964757709251,-0.036566367773511854
2015-10-16,103.95,108.04964757709251,-0.03794225774005833
2015-10-19,104.26,108.34964757709251,-0.037744908899520424
2015-10-20,104.56,109.04964757709251,-0.04117067479671188
2015-10-21,105.26,110.21964757709252,-0.044997853705016744
2015-10-22,106.43,110.5896475770925,-0.037613354126956544
2015-10-23,106.8,109.96964757709252,-0.028822931117156503
2015-10-26,106.18,106.88964757709252,-0.0066390674230700775
2015-10-27,103.1,106.4196475770925,-0.031193935073762447
2015-10-28,102.63,107.25964757709251,-0.04316299448741867
2015-10-29,103.47,106.8096475770925,-0.03126728392846756
2015-10-30,103.02,108.35964757709252,-0.049277085118735076
2015-11-02,104.57,108.26964757709251,-0.034170680886886795
2015-11-03,104.48,107.78964757709251,-0.030704688729271568
2015-11-04,104.0,108.01964757709251,-0.037212189330869005
2015-11-05,104.23,108.7796475770925,-0.04182443755269705
2015-11-06,104.99,107.79964757709251,-0.026063606331210076
2015-11-09,104.01,108.12964757709251,-0.03809914921026025
2015-11-10,104.34,108.5896475770925,-0.039134923741929395
2015-11-11,104.8,106.38964757709252,-0.014941750567794898
2015-11-12,102.6,105.56964757709251,-0.028129747946008088
2015-11-13,101.78,106.92964757709251,-0.04815921209671803
2015-11-16,103.14,106.92964757709251,-0.03544056922436134
2015-11-17,103.14,107.46964757709252,-0.040287166420515885
2015-11-18,103.68,107.88964757709252,-0.03901808627268444
2015-11-19,104.1,107.88964757709252,-0.03512521972402061
2015-11-20,104.1,107.37964757709251,-0.030542543685831314
2015-11-23,103.59,107.18964757709252,-0.0335820450804597
2015-11-24,103.4,107.2796475770925,-0.03616387324822756
2015-11-25,103.49,107.96964757709252,-0.04148987866144471
2015-11-27,104.18,106.79964757709251,-0.024528616306542905
2015-11-30,103.01,108.1696475770925,-0.04769958757067427
2015-12-01,104.38,107.0896475770925,-0.025302609901128537
2015-12-02,103.3,106.07964757709252,-0.02620340131760368
2015-12-03,102.29,107.04964757709251,-0.044462057417469
2015-12-04,103.26,106.23964757709251,-0.028046474598198645
2015-12-07,102.45,104.9496475770925,-0.023817589051514876
2015-12-08,101.16,104.24964757709252,-0.029637007403864213
2015-12-09,100.46,104.23964757709251,-0.03625921292852807
2015-12-10,100.45,101.24964757709252,-0.007897781337793397
2015-12-11,97.46,101.65964757709251,-0.04131086106616455
2015-12-14,97.87,102.68964757709252,-0.04693411352370491
2015-12-15,98.9,104.29964757709251,-0.051770525620437824
2015-12-16,100.51,103.78964757709251,-0.031598985579524785
2015-12-17,100.0,101.78964757709251,-0.0175818230998106
2015-12-18,98.0,100.67964757709251,-0.026615583601846127
2015-12-21,96.89,101.78964757709251,-0.04813502840140649
2015-12-22,98.0,101.0296475770925,-0.029987708061444796
2015-12-23,97.24,101.12964757709251,-0.038461990823486114
2015-12-24,97.34,100.78964757709251,-0.03422620933815568
2015-12-28,97.0,101.50964757709251,-0.0444258027166099
2015-12-29,97.72,100.87964757709251,-0.03132096169029441
2015-12-30,97.09,100.01964757709251,-0.029290720853964336
2015-12-31,96.23,97.85324503311259,-0.016588566199958854
2016-01-04,94.84,98.79324503311258,-0.040015337402750206
2016-01-05,95.78,97.43324503311258,-0.016967976716271038
2016-01-06,94.42,95.61324503311258,-0.012479913559040212
2016-01-07,92.6,94.40324503311258,-0.019101515339648434
2016-01-08,91.39,94.67324503311258,-0.03467975595390482
2016-01-11,91.66,96.01324503311258,-0.04534004690302118
2016-01-12,93.0,93.62324503311258,-0.006656947565662263
2016-01-13,90.61,94.16324503311259,-0.037734946707317585
2016-01-14,91.15,93.05324503311259,-0.02045329029025611
2016-01-15,90.04,93.36324503311258,-0.035594789276378935
2016-01-19,90.35,91.71324503311259,-0.01486421108118463
2016-01-20,88.7,92.08324503311259,-0.03674115776323905
2016-01-21,89.07,92.91324503311259,-0.04136380159516473
2016-01-22,89.9,92.43324503311258,-0.027406211176564055
2016-01-25,89.42,93.94324503311259,-0.04814869905247854
2016-01-26,90.93,93.88324503311259,-0.03145657174579952
2016-01-27,90.87,94.01324503311258,-0.03343406593406584
2016-01-28,91.0,96.21324503311259,-0.054184276097520745
2016-01-29,93.2,97.09324503311258,-0.04009800096582239
2016-02-01,94.08,97.70324503311258,-0.03708418314954254
2016-02-02,94.69,98.34324503311258,-0.03714790000962975
2016-02-03,95.33,99.26324503311258,-0.03962438495538323
2016-02-04,96.25,98.38324503311259,-0.021683011496465787
2016-02-05,95.37,100.31324503311258,-0.04927808916440546
2016-02-08,97.3,100.54324503311258,-0.032257214614909935
2016-02-09,97.53,99.13324503311259,-0.01617262738223757
2016-02-10,96.12,98.10324503311259,-0.02021589634923071
2016-02-11,95.09,100.26324503311258,-0.051596624779140954
2016-02-12,97.25,101.57324503311258,-0.042562832680035134
2016-02-16,98.56,101.31324503311258,-0.027175568527221916
2016-02-17,98.3,100.47324503311258,-0.0216300870186521
2016-02-18,97.46,100.38324503311259,-0.02912084613471433
2016-02-19,97.37,101.03324503311258,-0.03625781822519891
2016-02-22,98.02,99.98324503311258,-0.019635740292910042
2016-02-23,96.97,99.88324503311259,-0.029166503672831356
2016-02-24,96.87,100.73324503311258,-0.03835124175581428
2016-02-25,97.72,100.45324503311258,-0.027209126317538246
2016-02-26,97.44,99.56324503311258,-0.021325590908637393
2016-02-29,96.55,101.37324503311258,-0.04757907307334508
2016-03-01,98.36,101.78324503311258,-0.033632696933556305
2016-03-02,98.77,102.63324503311259,-0.03764126362628595
2016-03-03,99.62,103.41324503311259,-0.03668045647245666
2016-03-04,100.4,104.31324503311258,-0.03751436389377372
2016-03-07,101.3,103.63324503311259,-0.022514445363233326
2016-03-08,100.62,102.57324503311258,-0.019042441647254438
2016-03-09,99.56,102.88324503311259,-0.032301129615837976
2016-03-10,99.87,103.83324503311259,-0.0381693265181946
2016-03-11,100.82,104.30324503311259,-0.03339536590646619
