date,DISCA,dcf,Deviation
2011-04-06,20.61,21.664202898550723,-0.04866105175839386
2011-04-07,20.57,21.574202898550723,-0.04654646585428113
2011-04-08,20.48,21.644202898550724,-0.053788208510495816
2011-04-11,20.55,21.534202898550724,-0.045704171321658826
2011-04-12,20.44,21.674202898550725,-0.0569434043008451
2011-04-13,20.58,21.594202898550726,-0.046966442953020326
2011-04-14,20.5,21.564202898550725,-0.04935043987284349
2011-04-15,20.47,21.534202898550724,-0.049419191579287425
2011-04-18,20.44,21.804202898550724,-0.06256605228349799
2011-04-19,20.71,22.224202898550725,-0.0681330577057262
2011-04-20,21.13,22.234202898550723,-0.049662355947228454
2011-04-21,21.14,22.434202898550726,-0.05768882916871243
2011-04-25,21.34,22.284202898550724,-0.0423709523221103
2011-04-26,21.19,22.754202898550723,-0.06874347150391058
2011-04-27,21.66,23.134202898550726,-0.06372395474421466
2011-04-28,22.04,23.714202898550724,-0.07059916395726895
2011-04-29,22.62,23.914202898550723,-0.05411858818966342
2011-05-02,22.82,23.884202898550726,-0.04455676846621082
2011-05-03,22.79,23.684202898550726,-0.037755245653863456
2011-05-04,22.59,23.654202898550725,-0.04499001311162032
2011-05-05,22.56,23.914202898550723,-0.05662755745175996
2011-05-06,22.82,23.704202898550726,-0.03730152422061772
2011-05-09,22.61,23.944202898550724,-0.055721332808764346
2011-05-10,22.85,23.514202898550725,-0.028246881317489203
2011-05-11,22.42,24.044202898550726,-0.06755070672975494
2011-05-12,22.95,23.714202898550724,-0.032225535971838526
2011-05-13,22.62,23.384202898550726,-0.03268030566900726
2011-05-16,22.29,23.494202898550725,-0.05125532046141512
2011-05-17,22.4,24.184202898550726,-0.07377555117426049
2011-05-18,23.09,24.264202898550725,-0.04839239531008288
2011-05-19,23.17,23.954202898550726,-0.03273759105539553
2011-05-20,22.86,23.704202898550726,-0.03561405975825249
2011-05-23,22.61,23.394202898550724,-0.033521248915871604
2011-05-24,22.3,23.234202898550723,-0.04020808902417716
2011-05-25,22.14,23.264202898550725,-0.04832329323523732
2011-05-26,22.17,23.434202898550726,-0.05394691272511376
2011-05-27,22.34,23.354202898550724,-0.04342699697165264
2011-05-31,22.26,22.914202898550723,-0.02855010499152466
2011-06-01,21.82,22.864202898550726,-0.045669770478502625
2011-06-02,21.77,22.534202898550724,-0.033913021108009755
2011-06-03,21.44,22.074202898550723,-0.028730500551499394
2011-06-06,20.98,22.234202898550723,-0.05640871877770237
2011-06-07,21.14,21.864202898550726,-0.033122767013780696
2011-06-08,20.77,22.024202898550726,-0.056946573927234234
2011-06-09,20.93,21.514202898550725,-0.02715428971761158
2011-06-10,20.42,21.524202898550726,-0.05130052451907863
2011-06-13,20.43,21.774202898550726,-0.06173373623886802
2011-06-14,20.68,21.424202898550725,-0.03473655015660204
2011-06-15,20.33,21.644202898550724,-0.06071847065519442
2011-06-16,20.55,21.744202898550725,-0.0549205185456727
2011-06-17,20.65,22.004202898550723,-0.061542919995521306
2011-06-20,20.91,22.574202898550723,-0.07372144682271664
2011-06-21,21.48,22.394202898550724,-0.04082319440849069
2011-06-22,21.3,21.864202898550726,-0.025804869318520773
2011-06-23,20.77,21.644202898550724,-0.04038970169741196
2011-06-24,20.55,21.714202898550724,-0.053614811650692706
2011-06-27,20.62,21.974202898550725,-0.061626940681431486
2011-06-28,20.88,21.884202898550726,-0.04588711333037543
2011-06-29,20.79,22.024202898550726,-0.05603848203886386
2011-06-30,20.93,23.947766990291264,-0.12601454622114483
2011-07-01,21.29,24.15776699029126,-0.11870993670250174
2011-07-05,21.5,23.917766990291263,-0.10108665208055112
2011-07-06,21.26,24.377766990291263,-0.12789387114631745
2011-07-07,21.72,24.08776699029126,-0.09829748815013062
2011-07-08,21.43,23.90776699029126,-0.10363857868020299
2011-07-11,21.25,24.057766990291263,-0.11670937670251624
2011-07-12,21.4,24.027766990291262,-0.10936376199057729
2011-07-13,21.37,23.90776699029126,-0.10614822335025376
2011-07-14,21.25,23.917766990291263,-0.11153913287031214
2011-07-15,21.26,23.397766990291263,-0.09136628256783275
2011-07-18,20.74,23.597766990291262,-0.12110328030050577
2011-07-19,20.94,23.207766990291262,-0.09771586345381522
2011-07-20,20.55,23.487766990291263,-0.12507647029645674
2011-07-21,20.83,23.627766990291263,-0.1184101312426552
2011-07-22,20.97,23.117766990291262,-0.09290546925199383
2011-07-25,20.46,23.04776699029126,-0.11227842555772727
2011-07-26,20.39,23.057766990291263,-0.11569927787953427
2011-07-27,20.4,23.22776699029126,-0.12174080235406237
2011-07-28,20.57,22.99776699029126,-0.10556533559611103
2011-07-29,20.34,22.697766990291264,-0.10387660562820011
2011-08-01,20.04,22.147766990291263,-0.09516837481698392
2011-08-02,19.49,22.17776699029126,-0.12119195730877164
2011-08-03,19.52,21.437766990291262,-0.08945740436304683
2011-08-04,18.78,21.687766990291262,-0.13407406081008477
2011-08-05,19.03,20.417766990291263,-0.06796859768999963
2011-08-08,17.76,21.667766990291263,-0.18034931758506656
2011-08-09,19.01,21.13776699029126,-0.10066186230875573
2011-08-10,18.48,22.167766990291263,-0.16635717038646158
2011-08-11,19.51,22.597766990291262,-0.13664035882916514
2011-08-12,19.94,22.83776699029126,-0.12688486538649557
2011-08-15,20.18,22.79776699029126,-0.11482558758522599
2011-08-16,20.14,22.667766990291263,-0.11151371863730197
2011-08-17,20.01,21.29776699029126,-0.06046488304986608
2011-08-18,18.64,21.217766990291263,-0.12149096516475022
2011-08-19,18.56,21.197766990291264,-0.12443607817273306
2011-08-22,18.54,21.937766990291262,-0.1548820803774137
2011-08-23,19.28,22.417766990291263,-0.13996786529408445
2011-08-24,19.76,22.167766990291263,-0.10861567569461472
2011-08-25,19.51,22.847766990291262,-0.146087229955977
2011-08-26,20.19,23.417766990291263,-0.1378341065409634
2011-08-29,20.76,23.90776699029126,-0.1316629441624364
2011-08-30,21.25,24.257766990291262,-0.12399191531088027
2011-08-31,21.6,23.79776699029126,-0.09235181566354023
2011-09-01,21.14,23.26776699029126,-0.09144697861118756
2011-09-02,20.61,22.97776699029126,-0.10304600056618685
2011-09-06,20.32,23.287766990291264,-0.12743888203315212
2011-09-07,20.63,22.827766990291263,-0.09627603923002992
2011-09-08,20.17,22.237766990291263,-0.09298447057179904
2011-09-09,19.58,21.967766990291263,-0.10869411494334169
2011-09-12,19.31,22.287766990291264,-0.13360544336219982
2011-09-13,19.63,22.697766990291264,-0.13515721575622264
2011-09-14,20.04,23.167766990291263,-0.13500511256013548
2011-09-15,20.51,23.17776699029126,-0.11510025928765
2011-09-16,20.52,22.90776699029126,-0.10423394787031148
2011-09-19,20.25,22.967766990291263,-0.11832961347265902
2011-09-20,20.31,23.057766990291263,-0.11916882460683398
2011-09-21,20.4,22.457766990291262,-0.0916282990726931
2011-09-22,19.8,23.04776699029126,-0.1409146053784457
2011-09-23,20.39,23.947766990291264,-0.14856362147391977
2011-09-26,21.29,24.007766990291262,-0.11320365577483016
2011-09-27,21.35,22.97776699029126,-0.07084095643319199
2011-09-28,20.32,22.347766990291262,-0.09073689515253147
2011-09-29,19.69,21.877766990291263,-0.09999955622811652
2011-09-30,19.22,21.299411764705884,-0.09762766163108627
2011-10-03,18.77,21.819411764705883,-0.13975682743374762
2011-10-04,19.29,21.91941176470588,-0.119958135415828
2011-10-05,19.39,22.249411764705883,-0.12851628595600673
2011-10-06,19.72,21.98941176470588,-0.10320475094965498
2011-10-07,19.46,22.519411764705882,-0.13585664655330043
2011-10-10,19.99,23.00941176470588,-0.13122507413845996
2011-10-11,20.48,23.289411764705882,-0.12063043038997778
2011-10-12,20.76,23.279411764705884,-0.10822488945041064
2011-10-13,20.75,23.869411764705884,-0.13068657893439806
2011-10-14,21.34,23.389411764705883,-0.08762134701473778
2011-10-17,20.86,23.769411764705882,-0.12240150465254407
2011-10-18,21.24,23.519411764705882,-0.09691618938048674
2011-10-19,20.99,23.50941176470588,-0.10716609117750087
2011-10-20,20.98,24.289411764705882,-0.13624915237818458
2011-10-21,21.76,24.50941176470588,-0.11217779484471735
2011-10-24,21.98,24.069411764705883,-0.08680776186519379
2011-10-25,21.54,24.019411764705882,-0.10322533245169352
2011-10-26,21.49,24.539411764705882,-0.12426588680873507
2011-10-27,22.01,24.41941176470588,-0.098667887167875
2011-10-28,21.89,24.73941176470588,-0.1151770216610789
2011-10-31,22.21,24.129411764705882,-0.0795465626523646
2011-11-01,21.6,25.019411764705882,-0.1366703500811134
2011-11-02,22.49,25.229411764705883,-0.10858008859874102
2011-11-03,22.7,25.019411764705882,-0.09270448827968869
2011-11-04,22.49,25.109411764705882,-0.10431991753736591
2011-11-07,22.58,25.55941176470588,-0.11656808819129594
2011-11-08,23.03,23.98941176470588,-0.03999313422588391
2011-11-09,21.46,24.029411764705884,-0.10692778457772345
2011-11-10,21.5,24.699411764705882,-0.12953392555193022
2011-11-11,22.17,24.449411764705882,-0.09322971802521407
2011-11-14,21.92,23.999411764705883,-0.08664428049707096
2011-11-15,21.47,23.709411764705884,-0.09445243884285226
2011-11-16,21.18,23.339411764705883,-0.09252211608740579
2011-11-17,20.81,23.289411764705882,-0.10646090119216012
2011-11-18,20.76,23.019411764705882,-0.09815245445020815
2011-11-21,20.49,23.269411764705882,-0.11944486576672231
2011-11-22,20.74,22.479411764705883,-0.07737799293471159
2011-11-23,19.95,22.569411764705883,-0.11606025854879076
2011-11-25,20.04,23.089411764705883,-0.13206970345460112
2011-11-28,20.56,23.09941176470588,-0.10993404466627621
2011-11-29,20.57,23.979411764705883,-0.1421807923463756
2011-11-30,21.45,23.569411764705883,-0.0899221323749626
2011-12-01,21.04,23.729411764705883,-0.11333663857213694
2011-12-02,21.2,23.80941176470588,-0.10959580986263462
2011-12-05,21.28,23.909411764705883,-0.10997392117305516
2011-12-06,21.38,23.879411764705882,-0.10466806256928196
2011-12-07,21.35,23.50941176470588,-0.09185307511384666
2011-12-08,20.98,23.949411764705882,-0.12398683499533325
2011-12-09,21.42,23.73941176470588,-0.09770300071858651
2011-12-12,21.21,23.589411764705883,-0.10086778714278588
2011-12-13,21.06,23.05941176470588,-0.08670697176092446
2011-12-14,20.53,23.069411764705883,-0.11007700545667809
2011-12-15,20.54,23.05941176470588,-0.10925741690263002
2011-12-16,20.53,22.659411764705883,-0.09397471509047006
2011-12-19,20.13,23.249411764705883,-0.1341716425463011
2011-12-20,20.72,23.139411764705883,-0.1045580496733356
2011-12-21,20.61,23.14941176470588,-0.1096966000914773
2011-12-22,20.62,23.23941176470588,-0.11271420254638409
2011-12-23,20.71,23.18941176470588,-0.10691999391202867
2011-12-27,20.66,23.30941176470588,-0.1136627466814717
2011-12-28,20.78,23.479411764705883,-0.11496930978328945
2011-12-29,20.95,23.46941176470588,-0.10734873928517719
2011-12-30,20.94,23.467654320987656,-0.10770800892218335
2012-01-03,20.88,23.527654320987654,-0.11253371393789291
2012-01-04,20.94,23.557654320987655,-0.11111693402579437
2012-01-05,20.97,23.687654320987654,-0.11472872257257527
2012-01-06,21.1,23.827654320987655,-0.11447431141323494
2012-01-09,21.24,24.227654320987654,-0.12331587207761774
2012-01-10,21.64,24.547654320987654,-0.11844937536462208
2012-01-11,21.96,24.827654320987655,-0.11550242660513965
2012-01-12,22.24,24.737654320987655,-0.1009656893325016
2012-01-13,22.15,24.917654320987655,-0.11107202489186607
2012-01-17,22.33,25.067654320987653,-0.10921062999881803
2012-01-18,22.48,25.437654320987654,-0.11627071756169771
2012-01-19,22.85,24.967654320987656,-0.08481590996746402
2012-01-20,22.38,24.907654320987653,-0.1014810262103969
2012-01-23,22.32,24.917654320987655,-0.10424955284814674
2012-01-24,22.33,25.317654320987653,-0.11800675856889986
2012-01-25,22.73,25.247654320987653,-0.09971834567200955
2012-01-26,22.66,24.897654320987655,-0.08987410187880263
2012-01-27,22.31,24.567654320987653,-0.0918953959336275
2012-01-30,21.98,24.497654320987653,-0.10277124038078722
2012-01-31,21.91,24.797654320987654,-0.11644868839645328
2012-02-01,22.21,24.917654320987655,-0.10866409358231799
2012-02-02,22.33,25.407654320987653,-0.12113098998066107
2012-02-03,22.82,25.397654320987655,-0.10149182630844689
2012-02-06,22.81,25.727654320987654,-0.11340537635440562
2012-02-07,23.14,25.757654320987655,-0.1016262695495046
2012-02-08,23.17,25.587654320987653,-0.09448518768696312
2012-02-09,23.0,25.477654320987654,-0.09724813319830006
2012-02-10,22.89,25.667654320987655,-0.10821613405929542
2012-02-13,23.08,25.687654320987654,-0.10151391358677375
2012-02-14,23.1,25.967654320987656,-0.11043178122830866
2012-02-15,23.38,25.547654320987654,-0.08484748907874906
2012-02-16,22.96,25.697654320987656,-0.10653323788980118
2012-02-17,23.11,25.387654320987654,-0.0897150359852169
2012-02-21,22.8,25.197654320987656,-0.09515386989774677
2012-02-22,22.61,25.157654320987653,-0.1012675620899316
2012-02-23,22.57,25.337654320987653,-0.10923088167222939
2012-02-24,22.75,25.357654320987653,-0.1028349975900329
2012-02-27,22.77,25.957654320987654,-0.12280209457949087
2012-02-28,23.37,26.427654320987653,-0.11569904327677694
2012-02-29,23.84,26.357654320987653,-0.09551890658885132
2012-03-01,23.77,26.787654320987656,-0.11265093557009864
2012-03-02,24.2,26.867654320987654,-0.09928869446946165
2012-03-05,24.28,26.387654320987654,-0.07987274258444832
2012-03-06,23.8,26.377654320987656,-0.0977211350797299
2012-03-07,23.79,26.647654320987655,-0.10723849411154251
2012-03-08,24.06,26.697654320987656,-0.09879723099546367
2012-03-09,24.11,26.457654320987654,-0.08873251923642256
2012-03-12,23.87,27.187654320987654,-0.122027972027972
2012-03-13,24.6,27.067654320987653,-0.09116616799241029
2012-03-14,24.48,27.047654320987654,-0.09493075778461424
2012-03-15,24.46,27.077654320987655,-0.09667212270151238
2012-03-16,24.49,27.157654320987653,-0.09822845115625722
2012-03-19,24.57,26.817654320987653,-0.08381248762792148
2012-03-20,24.23,27.287654320987656,-0.11205266253449764
2012-03-21,24.7,27.207654320987654,-0.09216723688867512
2012-03-22,24.62,27.317654320987653,-0.09875131624735045
2012-03-23,24.73,27.527654320987654,-0.10163068339806436
2012-03-26,24.94,27.877654320987656,-0.10537666789189093
2012-03-27,25.29,27.817654320987653,-0.090865113636868
2012-03-28,25.23,27.837654320987653,-0.09367363682728336
2012-03-29,25.25,28.447654320987656,-0.11240485014711887
2012-03-30,25.86,28.736923076923077,-0.10011242571872159
2012-04-02,26.06,28.776923076923076,-0.09441325848703552
2012-04-03,26.1,28.696923076923078,-0.09049482656945262
2012-04-04,26.02,29.116923076923076,-0.1063616189369122
2012-04-05,26.44,28.646923076923077,-0.07703874761687379
2012-04-09,25.97,28.096923076923076,-0.07569950172479878
2012-04-10,25.42,28.586923076923078,-0.11078222963700457
2012-04-11,25.91,28.886923076923075,-0.10305434985220885
2012-04-12,26.21,29.096923076923076,-0.09921746946544696
2012-04-13,26.42,29.196923076923078,-0.09511012751607117
2012-04-16,26.52,29.456923076923076,-0.09970230323288243
2012-04-17,26.78,29.326923076923077,-0.08684590163934425
2012-04-18,26.65,29.196923076923078,-0.08723258509853526
2012-04-19,26.52,29.486923076923077,-0.1006182662457934
2012-04-20,26.81,29.016923076923078,-0.0760564127034622
2012-04-23,26.34,28.986923076923077,-0.0913143857973091
2012-04-24,26.31,29.356923076923078,-0.10378891101561694
2012-04-25,26.68,29.946923076923078,-0.10909044206416485
2012-04-26,27.27,30.726923076923075,-0.11250469395418694
2012-04-27,28.05,30.486923076923077,-0.07993338884263113
2012-04-30,27.81,30.326923076923077,-0.08299302473050096
2012-05-01,27.65,30.356923076923078,-0.08916987634299622
2012-05-02,27.68,30.846923076923076,-0.10266576893344304
2012-05-03,28.17,29.986923076923077,-0.06059051381371361
2012-05-04,27.31,30.306923076923077,-0.09888575852178993
2012-05-07,27.63,28.636923076923075,-0.035161706242613056
2012-05-08,25.96,28.466923076923077,-0.08806442024481853
2012-05-09,25.79,28.626923076923077,-0.099099825339245
2012-05-10,25.95,28.936923076923076,-0.10322186187463445
2012-05-11,26.26,28.536923076923078,-0.07978866785271443
2012-05-14,25.86,28.646923076923077,-0.09728525012754763
2012-05-15,25.97,28.836923076923078,-0.09941848058045244
2012-05-16,26.16,27.756923076923076,-0.05753242434319916
2012-05-17,25.08,27.396923076923077,-0.08456873315363889
2012-05-18,24.72,28.166923076923077,-0.12237485321025754
2012-05-21,25.49,27.976923076923075,-0.08889194390981581
2012-05-22,25.3,28.116923076923076,-0.10018603633180123
2012-05-23,25.44,28.386923076923075,-0.10381269815462146
2012-05-24,25.71,28.516923076923078,-0.09843008200258951
2012-05-25,25.84,28.766923076923078,-0.101746129368666
2012-05-29,26.09,28.336923076923078,-0.07929312123350896
2012-05-30,25.66,28.276923076923076,-0.09254624591947769
2012-05-31,25.6,27.526923076923076,-0.07000139723347765
2012-06-01,24.85,27.456923076923076,-0.0949459292878354
2012-06-04,24.78,27.726923076923075,-0.10628381190178937
2012-06-05,25.05,28.376923076923077,-0.11724044456492277
2012-06-06,25.7,28.49692307692308,-0.09814824812395406
2012-06-07,25.82,28.74692307692308,-0.1018169168606674
2012-06-08,26.07,28.936923076923076,-0.09907491094688714
2012-06-11,26.26,29.31692307692308,-0.10427162048698568
2012-06-12,26.64,28.386923076923075,-0.06153971221851873
2012-06-13,25.71,28.256923076923076,-0.09013448031796156
2012-06-14,25.58,28.546923076923076,-0.10393144889655359
2012-06-15,25.87,28.836923076923078,-0.10288625693555276
2012-06-18,26.16,29.166923076923077,-0.10309359917715011
2012-06-19,26.49,29.516923076923078,-0.10254873345147508
2012-06-20,26.84,29.49692307692308,-0.09007458405048774
2012-06-21,26.82,29.756923076923076,-0.09869713576672523
2012-06-22,27.08,29.476923076923075,-0.08131524008350732
2012-06-25,26.8,29.686923076923076,-0.09724561448967428
2012-06-26,27.01,29.99692307692308,-0.0995743153143912
2012-06-27,27.32,29.806923076923077,-0.0834344112106119
2012-06-28,27.13,30.266923076923078,-0.10364195491397066
2012-06-29,27.59,32.417596899224804,-0.1489190242642645
2012-07-02,28.03,32.25759689922481,-0.13105740370034824
2012-07-03,27.87,31.857596899224806,-0.12516941914478918
2012-07-05,27.47,31.377596899224805,-0.12453461339868721
2012-07-06,26.99,30.687596899224808,-0.12049157551721534
2012-07-09,26.3,30.067596899224807,-0.12530422407392128
2012-07-10,25.68,29.947596899224806,-0.14250214845570042
2012-07-11,25.56,30.057596899224805,-0.14963261748116663
2012-07-12,25.67,30.137596899224807,-0.1482399845669088
2012-07-13,25.75,29.627596899224805,-0.13087787417974017
2012-07-16,25.24,30.267596899224806,-0.1661049245489843
2012-07-17,25.88,30.187596899224808,-0.1426942632633147
2012-07-18,25.8,30.467596899224805,-0.15319872173258153
2012-07-19,26.08,29.997596899224806,-0.1305970245678595
2012-07-20,25.61,29.557596899224805,-0.13355608416624487
2012-07-23,25.17,29.477596899224807,-0.1461312098795301
2012-07-24,25.09,29.627596899224805,-0.15315440245319156
2012-07-25,25.24,30.187596899224808,-0.16389502336808592
2012-07-26,25.8,30.967596899224805,-0.16687109807200318
2012-07-27,26.58,30.407596899224806,-0.1258763364928186
2012-07-30,26.02,30.257596899224808,-0.14005067597861265
2012-07-31,25.87,29.577596899224805,-0.12535152574623043
2012-08-01,25.19,30.067596899224807,-0.16222104199323484
2012-08-02,25.68,31.117596899224807,-0.17474347125308598
2012-08-03,26.73,31.517596899224806,-0.15190234568113792
2012-08-06,27.13,31.917596899224804,-0.14999866419583374
2012-08-07,27.53,31.967596899224805,-0.13881546721243887
2012-08-08,27.58,31.937596899224808,-0.13644097622543971
2012-08-09,27.55,32.277596899224804,-0.14646681765018088
2012-08-10,27.89,32.03759689922481,-0.12946029979312101
2012-08-13,27.65,31.537596899224805,-0.12326864699448181
2012-08-14,27.15,31.567596899224807,-0.1399408676348528
2012-08-15,27.18,31.487596899224805,-0.13680297397769514
2012-08-16,27.1,31.337596899224806,-0.1352240541242532
2012-08-17,26.95,31.167596899224804,-0.13531992578259067
2012-08-20,26.78,31.347596899224808,-0.1457080398828836
2012-08-21,26.96,31.387596899224807,-0.1410619906149666
2012-08-22,27.0,31.227596899224807,-0.13538015470315468
2012-08-23,26.84,31.637596899224807,-0.1516422664624809
2012-08-24,27.25,31.817596899224807,-0.14355568441236022
2012-08-27,27.43,31.747596899224806,-0.13599759732775962
2012-08-28,27.36,31.907596899224806,-0.14252395483080993
2012-08-29,27.52,32.07759689922481,-0.14208037196623502
2012-08-30,27.69,32.40759689922481,-0.14557071028421886
2012-08-31,28.02,32.6375968992248,-0.14148090968469795
2012-09-04,28.25,32.61759689922481,-0.13390308650630878
2012-09-05,28.23,33.097596899224804,-0.14706798545059352
2012-09-06,28.71,33.21759689922481,-0.1356990667597029
2012-09-07,28.83,33.11759689922481,-0.12946582181888833
2012-09-10,28.73,33.017596899224806,-0.12985793340173313
2012-09-11,28.63,33.337596899224806,-0.14120984525235147
2012-09-12,28.95,34.097596899224804,-0.15096655973846163
2012-09-13,29.71,34.40759689922481,-0.13652789856215275
2012-09-14,30.02,34.3175968992248,-0.12523012353822138
2012-09-17,29.93,34.28759689922481,-0.1270895977934029
2012-09-18,29.9,34.75759689922481,-0.1397564081690914
2012-09-19,30.37,34.82759689922481,-0.1279903667233505
2012-09-20,30.44,34.9975968992248,-0.13022599558330683
2012-09-21,30.61,34.65759689922481,-0.116788157903566
2012-09-24,30.27,34.25759689922481,-0.11640036838996848
2012-09-25,29.87,34.167596899224804,-0.125779899356115
2012-09-26,29.78,34.78759689922481,-0.1439477671806757
2012-09-27,30.4,34.837596899224806,-0.12737953516316025
2012-09-28,30.45,34.68483028720627,-0.12209459444200632
2012-10-01,30.63,34.624830287206265,-0.11537472542305394
2012-10-02,30.57,34.804830287206265,-0.12167363702856282
2012-10-03,30.75,35.25483028720627,-0.1277790943966347
2012-10-04,31.2,35.35483028720627,-0.11751803794430216
2012-10-05,31.3,35.054830287206265,-0.10711306420378364
2012-10-08,31.0,34.554830287206265,-0.10287506139257241
2012-10-09,30.5,34.664830287206264,-0.12014569962407629
2012-10-10,30.61,34.95483028720626,-0.12429842317948558
2012-10-11,30.9,35.094830287206264,-0.11952843917115286
2012-10-12,31.04,35.49483028720627,-0.12550645407119942
2012-10-15,31.44,35.664830287206264,-0.11845928476832823
2012-10-16,31.61,35.344830287206264,-0.10566836102642596
2012-10-17,31.29,35.61483028720627,-0.12143340996797769
2012-10-18,31.56,34.93483028720627,-0.09660359759761561
2012-10-19,30.88,35.094830287206264,-0.1200983236765436
2012-10-22,31.04,34.45483028720626,-0.09911034994922774
2012-10-23,30.4,34.22483028720627,-0.11175600448882417
2012-10-24,30.17,34.084830287206266,-0.11485550182351045
2012-10-25,30.03,33.78483028720627,-0.11113953378739205
2012-10-26,29.73,34.21483028720627,-0.13107854838266586
2012-10-31,30.16,35.35483028720627,-0.14693410334615875
2012-11-01,31.3,34.654830287206266,-0.0968070037972395
2012-11-02,30.6,34.43483028720627,-0.11136486677069635
2012-11-05,30.38,33.414830287206264,-0.09082285503536525
2012-11-06,29.36,33.07483028720627,-0.11231592890873299
2012-11-07,29.02,32.47483028720627,-0.10638486041811057
2012-11-08,28.42,32.904830287206266,-0.1362970192540398
2012-11-09,28.85,32.70483028720626,-0.11786730746969276
2012-11-12,28.65,33.06483028720626,-0.13352042786424012
2012-11-13,29.01,32.264830287206266,-0.10087858074049372
2012-11-14,28.21,32.304830287206265,-0.12675597583399
2012-11-15,28.25,32.25483028720627,-0.12416218754047403
2012-11-16,28.2,33.11483028720627,-0.14841780086383494
2012-11-19,29.06,33.444830287206265,-0.13110636979023949
2012-11-20,29.39,33.374830287206265,-0.11939627116946838
2012-11-21,29.32,33.79483028720627,-0.1324116809931224
2012-11-23,29.74,33.63483028720626,-0.11579753053452291
2012-11-26,29.58,33.53483028720627,-0.11793202033036865
2012-11-27,29.48,34.18483028720627,-0.13762918369575927
2012-11-28,30.13,34.484830287206265,-0.12628249148791348
2012-11-29,30.43,34.92483028720627,-0.12870013254875645
2012-11-30,30.87,34.68483028720627,-0.1099855543653443
2012-12-03,30.63,34.97483028720627,-0.12422734439387972
2012-12-04,30.92,35.60483028720627,-0.13157850351809286
2012-12-05,31.55,35.654830287206266,-0.11512690578362306
2012-12-06,31.6,35.274830287206264,-0.10417712168381654
2012-12-07,31.22,34.97483028720627,-0.1073580702571637
2012-12-10,30.92,35.484830287206265,-0.1286417393083058
2012-12-11,31.43,35.47483028720627,-0.1140197219961051
2012-12-12,31.42,34.844830287206264,-0.09828804614564968
2012-12-13,30.79,35.13483028720626,-0.12366162727099772
2012-12-14,31.08,35.844830287206264,-0.13292935826528185
2012-12-17,31.79,36.554830287206265,-0.13034748758972892
2012-12-18,32.5,36.154830287206266,-0.10108829880193249
2012-12-19,32.1,36.49483028720627,-0.12042336551834665
2012-12-20,32.44,36.32483028720627,-0.10694696317891739
2012-12-21,32.27,36.35483028720627,-0.11236004280409939
2012-12-24,32.3,36.21483028720627,-0.10810019696790563
2012-12-26,32.16,35.93483028720627,-0.10504655948104502
2012-12-27,31.88,35.67483028720627,-0.10637276356062086
2012-12-28,31.62,36.49483028720627,-0.1335759133236798
2012-12-31,32.44,36.620526315789476,-0.11415800744477511
2013-01-02,33.46,36.64052631578947,-0.08680351063676972
2013-01-03,33.48,36.93052631578947,-0.09343290388781211
2013-01-04,33.77,36.840526315789475,-0.08334642913267709
2013-01-07,33.68,37.83052631578948,-0.109713681515902
2013-01-08,34.67,37.78052631578947,-0.08233147123970852
2013-01-09,34.62,37.60052631578947,-0.0792682073319243
2013-01-10,34.44,37.990526315789474,-0.09345820287606332
2013-01-11,34.83,37.800526315789476,-0.07858425808607516
2013-01-14,34.64,37.44052631578948,-0.07479933086860568
2013-01-15,34.28,37.36052631578947,-0.08245403958582787
2013-01-16,34.2,37.57052631578947,-0.08971198027569194
2013-01-17,34.41,37.76052631578948,-0.08873092201547161
2013-01-18,34.6,37.79052631578947,-0.08442661764296244
2013-01-22,34.63,38.00052631578947,-0.08869683245384397
2013-01-23,34.84,38.050526315789476,-0.08437534580059747
2013-01-24,34.89,38.42052631578947,-0.09189166974890062
2013-01-25,35.26,38.33052631578948,-0.08010655242489162
2013-01-28,35.17,38.22052631578947,-0.07981382282873617
2013-01-29,35.06,38.340526315789475,-0.08556289208889867
2013-01-30,35.18,38.61052631578947,-0.08884950926935653
2013-01-31,35.45,39.090526315789475,-0.0931306548901335
2013-02-01,35.93,38.68052631578947,-0.07110881308423922
2013-02-04,35.52,39.08052631578948,-0.09110743000282817
2013-02-05,35.92,38.93052631578947,-0.07733073761626641
2013-02-06,35.77,39.25052631578947,-0.0886746406350567
2013-02-07,36.09,39.68052631578947,-0.09048585412438803
2013-02-08,36.52,39.410526315789475,-0.07334401709401706
2013-02-11,36.25,39.46052631578947,-0.08136045348449483
2013-02-12,36.3,39.71052631578947,-0.08588469184890657
2013-02-13,36.55,39.36052631578947,-0.07140469345456979
2013-02-14,36.2,39.08052631578948,-0.07370745963126069
2013-02-15,35.92,39.25052631578947,-0.0848530358292211
2013-02-19,36.09,38.76052631578948,-0.06889809219906307
2013-02-20,35.6,38.270526315789475,-0.06978023489286789
2013-02-21,35.11,39.17052631578947,-0.10366279694722136
2013-02-22,36.01,38.880526315789474,-0.07382940993326392
2013-02-25,35.72,39.42052631578947,-0.0938730824176558
2013-02-26,36.26,40.620526315789476,-0.10734785369077093
2013-02-27,37.46,40.64052631578947,-0.07825996865975104
2013-02-28,37.48,41.42052631578947,-0.09513462686946472
2013-03-01,38.26,41.79052631578947,-0.08448149920656911
2013-03-04,38.63,42.300526315789476,-0.08677259210411714
2013-03-05,39.14,41.660526315789475,-0.06050154759648796
2013-03-06,38.5,42.590526315789475,-0.09604310323521414
2013-03-07,39.43,42.97052631578947,-0.0823942971926902
