date,DVN,dcf,Deviation
2008-08-28,103.16,106.13222222222223,-0.028004899548780937
2008-08-29,102.05,100.09222222222222,0.019559739351487027
2008-09-02,96.01,99.50222222222222,-0.03509692692513833
2008-09-03,95.42,97.78222222222222,-0.024157992818508167
2008-09-04,93.7,99.77222222222223,-0.06086084971323569
2008-09-05,95.69,99.12222222222222,-0.03462616298621235
2008-09-08,95.04,91.41222222222223,0.03968591605790617
2008-09-09,87.33,95.75222222222222,-0.08795850400919036
2008-09-10,91.67,96.52222222222223,-0.05027051916657077
2008-09-11,92.44,99.95222222222222,-0.07515813110708447
2008-09-12,95.87,93.62222222222222,0.024009019700925727
2008-09-15,89.54,98.42222222222222,-0.09024610521562415
2008-09-16,94.34,97.93222222222222,-0.036680697534576034
2008-09-17,93.85,102.06222222222222,-0.08046289844974741
2008-09-18,97.98,109.58222222222223,-0.10587686567164178
2008-09-19,105.5,106.33222222222223,-0.007826623057712201
2008-09-22,102.25,105.44222222222223,-0.03027461063457615
2008-09-23,101.36,105.67222222222222,-0.04080752852110825
2008-09-24,101.59,106.72222222222223,-0.04808953669963567
2008-09-25,102.64,102.84222222222222,-0.0019663346226149736
2008-09-26,98.76,92.20222222222222,0.07112385818611267
2008-09-29,88.12,95.28222222222222,-0.0751685052592298
2008-09-30,91.2,92.20294642857142,-0.010877596296213765
2008-10-01,89.54,85.76294642857142,0.0440406227714476
2008-10-02,83.1,85.17294642857142,-0.024338085219464123
2008-10-03,82.51,80.06294642857142,0.0305641208647216
2008-10-06,77.4,75.20294642857142,0.02921499323853438
2008-10-07,72.54,75.11294642857143,-0.03425436693550776
2008-10-08,72.45,65.46294642857143,0.10673295280181683
2008-10-09,62.8,62.66294642857143,0.0021871549175362937
2008-10-10,60.0,75.54294642857143,-0.2057498040967709
2008-10-13,72.88,77.86294642857143,-0.0639963764168956
2008-10-14,75.2,65.31294642857142,0.1513796898175681
2008-10-15,62.65,72.57294642857143,-0.13673065400945106
2008-10-16,69.91,73.46294642857143,-0.04836378883912573
2008-10-17,70.8,82.36294642857143,-0.14039015030380564
2008-10-20,79.7,79.87294642857142,-0.002165269171910178
2008-10-21,77.21,72.00294642857143,0.07231722908164695
2008-10-22,69.34,75.28294642857144,-0.0789414696223415
2008-10-23,72.62,72.49294642857143,0.0017526335690296602
2008-10-24,69.83,67.13294642857143,0.04017481303756276
2008-10-27,64.47,72.89294642857143,-0.1155522837429156
2008-10-28,70.23,74.44294642857143,-0.05659295649472684
2008-10-29,71.78,79.47294642857143,-0.09679956229489595
2008-10-30,76.81,83.52294642857143,-0.0803724810440245
2008-10-31,80.86,80.55294642857143,0.003811822969142842
2008-11-03,77.89,85.66294642857143,-0.09073872371472502
2008-11-04,83.0,82.42294642857142,0.0070011276766070996
2008-11-05,79.76,76.66294642857143,0.04039831125345761
2008-11-06,74.0,78.77294642857143,-0.06059118828187249
2008-11-07,76.11,80.46294642857143,-0.05409876995289531
2008-11-10,77.8,76.66294642857143,0.014831853253748584
2008-11-11,74.0,70.59294642857142,0.048263371112805986
2008-11-12,67.93,76.64294642857143,-0.1136822999973206
2008-11-13,73.98,72.80294642857143,0.016167663936285992
2008-11-14,70.14,72.33294642857143,-0.030317393896527656
2008-11-17,69.67,73.61294642857143,-0.05356321978495149
2008-11-18,70.95,71.23294642857142,-0.00397212866738772
2008-11-19,68.57,62.16294642857143,0.10306869187403489
2008-11-20,59.5,71.62294642857142,-0.16926064945766328
2008-11-21,68.96,75.44294642857143,-0.08593177673289076
2008-11-24,72.78,75.73294642857142,-0.03899156929483172
2008-11-25,73.07,77.55294642857143,-0.057804978856610734
2008-11-26,74.89,75.00294642857143,-0.0015058932208615872
2008-11-28,72.34,68.35294642857143,0.0583303833960549
2008-12-01,65.69,69.74294642857143,-0.05811263555838342
2008-12-02,67.08,70.08294642857143,-0.042848461453201536
2008-12-03,67.42,64.81294642857142,0.04022427177109966
2008-12-04,62.15,63.92294642857143,-0.027735680653465322
2008-12-05,61.26,67.98294642857142,-0.09889166006705985
2008-12-08,65.32,68.90294642857143,-0.051999901517792324
2008-12-09,66.24,75.22294642857143,-0.11941763590849597
2008-12-10,72.56,73.63294642857143,-0.014571553640220669
2008-12-11,70.97,70.71294642857143,0.0036351698580150416
2008-12-12,68.05,69.96294642857143,-0.027342279395343283
2008-12-15,67.3,73.03294642857144,-0.07849808489074783
2008-12-16,70.37,71.32294642857143,-0.013361007589973606
2008-12-17,68.66,67.25294642857143,0.020921813037930947
2008-12-18,64.59,69.45294642857142,-0.07001785638529667
2008-12-19,66.79,65.74294642857143,0.01592647771827793
2008-12-22,63.08,65.68294642857143,-0.03962895348189155
2008-12-23,63.02,65.65294642857143,-0.04010401012901976
2008-12-24,62.99,66.67294642857144,-0.05523899311270242
2008-12-26,64.01,68.21294642857143,-0.06161508406578653
2008-12-29,65.55,68.15294642857143,-0.03819272041744348
2008-12-30,65.49,68.37294642857142,-0.042165016708519576
2008-12-31,65.71,69.3436036036036,-0.05239998233109966
2009-01-02,68.49,71.8336036036036,-0.04654651076750205
2009-01-05,70.98,71.2236036036036,-0.0034202650705429383
2009-01-06,70.37,68.2936036036036,0.030403965918220255
2009-01-07,67.44,67.4636036036036,-0.0003498716692084125
2009-01-08,66.61,66.4136036036036,0.0029571712080043167
2009-01-09,65.56,64.00360360360361,0.024317324474973256
2009-01-12,63.15,65.1836036036036,-0.03119808496582066
2009-01-13,64.33,61.953603603603604,0.03835767829747638
2009-01-14,61.1,60.7836036036036,0.005205291849093907
2009-01-15,59.93,59.5336036036036,0.006658363888666141
2009-01-16,58.68,55.65360360360361,0.05437916326051573
2009-01-20,54.8,60.29360360360361,-0.09111420242387491
2009-01-21,59.44,58.263603603603606,0.020190930935202855
2009-01-22,57.41,62.693603603603606,-0.08427659760971073
2009-01-23,61.84,63.4336036036036,-0.02512238802578548
2009-01-26,62.58,62.663603603603605,-0.0013341652697228534
2009-01-27,61.81,65.3836036036036,-0.054655959700065315
2009-01-28,64.53,63.693603603603606,0.013131560299236567
2009-01-29,62.84,62.453603603603604,0.006186935166285545
2009-01-30,61.6,60.9236036036036,0.011102370122380467
2009-02-02,60.07,62.763603603603606,-0.04291664992047961
2009-02-03,61.91,58.943603603603606,0.050326010203676
2009-02-04,58.09,60.333603603603606,-0.03718663347782525
2009-02-05,59.48,59.053603603603605,0.007220497486632116
2009-02-06,58.2,60.203603603603604,-0.03328045970131377
2009-02-09,59.35,57.053603603603605,0.040249804593435856
2009-02-10,56.2,53.483603603603605,0.0507893300632678
2009-02-11,52.63,52.623603603603605,0.00012154995018165415
2009-02-12,51.77,53.4936036036036,-0.03222074206059822
2009-02-13,52.64,49.3236036036036,0.06723751214629625
2009-02-17,48.47,49.843603603603604,-0.027558272361838165
2009-02-18,48.99,50.303603603603605,-0.026113508963590437
2009-02-19,49.45,48.7436036036036,0.014492083969437575
2009-02-20,47.89,46.3536036036036,0.033145133861328446
2009-02-23,45.5,47.5636036036036,-0.04338619127351517
2009-02-24,46.71,46.1436036036036,0.012274645934938766
2009-02-25,45.29,46.333603603603606,-0.022523687398284697
2009-02-26,45.48,44.523603603603604,0.02148066012156713
2009-02-27,43.67,40.193603603603606,0.08649128430188124
2009-03-02,39.34,41.733603603603605,-0.05735434750228274
2009-03-03,40.88,43.593603603603604,-0.06224774690063217
2009-03-04,42.74,42.0736036036036,0.01583882385437807
2009-03-05,41.22,40.773603603603604,0.010948171290823705
2009-03-06,39.92,39.693603603603606,0.005703598964137413
2009-03-09,38.84,41.2436036036036,-0.05827821513136622
2009-03-10,40.39,43.15360360360361,-0.06404108516612561
2009-03-11,42.3,44.9636036036036,-0.05923910430057544
2009-03-12,44.11,46.023603603603604,-0.04157874337883816
2009-03-13,45.17,47.203603603603604,-0.0430815329414459
2009-03-16,46.35,48.303603603603605,-0.04044426208105634
2009-03-17,47.45,48.29360360360361,-0.01746822644522339
2009-03-18,47.44,49.773603603603604,-0.04688436107998928
2009-03-19,48.92,48.453603603603604,0.009625628677940368
2009-03-20,47.6,52.8936036036036,-0.10008022223774049
2009-03-23,52.04,50.443603603603606,0.03164715211350111
2009-03-24,49.59,50.303603603603605,-0.014185934058061789
2009-03-25,49.45,49.273603603603604,0.0035799369945717086
2009-03-26,48.42,46.7436036036036,0.035863653359133885
2009-03-27,45.89,45.47360360360361,0.009156881430074204
2009-03-30,44.62,45.54360360360361,-0.020279545985037783
2009-03-31,44.69,47.37414414414415,-0.056658419748484956
2009-04-01,46.48,49.29414414414414,-0.057088812332660166
2009-04-02,48.4,50.844144144144146,-0.04807130074242083
2009-04-03,49.95,49.28414414414414,0.013510549232799818
2009-04-06,48.39,47.21414414414414,0.02490473728097209
2009-04-07,46.32,47.85414414414414,-0.03205875210144937
2009-04-08,46.96,49.804144144144146,-0.05710657602934743
2009-04-09,48.91,49.704144144144145,-0.0159774231669918
2009-04-13,48.81,50.634144144144145,-0.036025969728079366
2009-04-14,49.74,50.804144144144146,-0.020946010646787028
2009-04-15,49.91,50.804144144144146,-0.01759982692764661
2009-04-16,49.91,53.04414414414414,-0.059085582295895
2009-04-17,52.15,49.19414414414415,0.060085522520625156
2009-04-20,48.3,50.87414414414415,-0.05059827909538295
2009-04-21,49.98,50.674144144144144,-0.013698191767573475
2009-04-22,49.78,51.914144144144146,-0.04110910772637433
2009-04-23,51.02,53.25414414414414,-0.0419524936518918
2009-04-24,52.36,51.814144144144144,0.010534881254379291
2009-04-27,50.92,51.89414414414414,-0.018771754698146736
2009-04-28,51.0,53.44414414414415,-0.04573268378200701
2009-04-29,52.55,52.744144144144144,-0.003680866327332444
2009-04-30,51.85,55.03414414414414,-0.05785761173653048
2009-05-01,54.14,58.07414414414414,-0.06774347176566764
2009-05-04,57.18,55.37414414414415,0.03261189646841389
2009-05-05,54.48,61.90414414414414,-0.11992967913193309
2009-05-06,61.01,61.234144144144146,-0.003660443814100134
2009-05-07,60.34,64.71414414414414,-0.0675917792314642
2009-05-08,63.82,64.24414414414414,-0.006602067002285716
2009-05-11,63.35,65.75414414414415,-0.036562625450250796
2009-05-12,64.86,63.12414414414415,0.027499079463034315
2009-05-13,62.23,62.90414414414414,-0.010717006857280387
2009-05-14,62.01,59.39414414414414,0.04404231921428847
2009-05-15,58.5,62.414144144144146,-0.06271245400889436
2009-05-18,61.52,63.04414414414414,-0.02417582417582409
2009-05-19,62.15,62.704144144144145,-0.008837440518608797
2009-05-20,61.81,60.79414414414414,0.016709764898527935
2009-05-21,59.9,60.64414414414414,-0.012270667756072218
2009-05-22,59.75,62.314144144144144,-0.04114866984633225
2009-05-26,61.42,61.18414414414414,0.0038548525791290977
2009-05-27,60.29,63.204144144144145,-0.04610685238452261
2009-05-28,62.31,64.13414414414414,-0.0284426364222512
2009-05-29,63.24,67.34414414414414,-0.06094285102739716
2009-06-01,66.45,67.02414414414415,-0.0085662286549959
2009-06-02,66.13,64.31414414414414,0.028234160308284073
2009-06-03,63.42,66.34414414414414,-0.04407539176013675
2009-06-04,65.45,65.61414414414415,-0.002501657931917034
2009-06-05,64.72,64.79414414414414,-0.001144303163866156
2009-06-08,63.9,65.04414414414414,-0.017590271333397967
2009-06-09,64.15,64.64414414414415,-0.007644066615566825
2009-06-10,63.75,67.08414414414415,-0.04970092689831518
2009-06-11,66.19,66.42414414414415,-0.0035249854877474895
2009-06-12,65.53,64.58414414414415,0.014645326161554673
2009-06-15,63.69,63.51414414414415,0.002768766834939207
2009-06-16,62.62,62.484144144144146,0.0021742452860111783
2009-06-17,61.59,62.314144144144144,-0.01162086319390121
2009-06-18,61.42,60.53414414414414,0.014633986626563233
2009-06-19,59.64,57.204144144144145,0.04258180752985208
2009-06-22,56.31,57.25414414414414,-0.016490407083322167
2009-06-23,56.36,56.704144144144145,-0.006069118039579546
2009-06-24,55.81,57.71414414414414,-0.0329926774862751
2009-06-25,56.82,56.304144144144146,0.009161951818949854
2009-06-26,55.41,56.384144144144145,-0.017276916390781438
2009-06-29,55.49,55.39414414414414,0.0017304330148404379
2009-06-30,54.5,56.54606334841629,-0.03618401047318165
2009-07-01,55.08,53.68606334841629,0.025964590522073117
2009-07-02,52.22,52.75606334841629,-0.01016117038293729
2009-07-06,51.29,51.37606334841629,-0.0016751643237559177
2009-07-07,49.91,51.32606334841629,-0.02758955696258336
2009-07-08,49.86,52.31606334841629,-0.046946639162417814
2009-07-09,50.85,52.01606334841629,-0.022417370199772857
2009-07-10,50.55,53.31606334841629,-0.05188048731843331
2009-07-13,51.85,54.25606334841629,-0.04434644166800794
2009-07-14,52.79,55.82606334841629,-0.05438433531427611
2009-07-15,54.36,56.75606334841629,-0.04221687000571628
2009-07-16,55.29,57.14606334841629,-0.032479286230093884
2009-07-17,55.68,57.71606334841629,-0.03527723878403011
2009-07-20,56.25,58.30606334841629,-0.03526328533157841
2009-07-21,56.84,58.03606334841629,-0.02060896758685693
2009-07-22,56.57,59.56606334841629,-0.050298159388032615
2009-07-23,58.1,59.92606334841629,-0.030471939025918826
2009-07-24,58.46,60.15606334841629,-0.028194387298798196
2009-07-27,58.69,58.32606334841629,0.0062396916693947535
2009-07-28,56.86,57.69606334841629,-0.014490821381823782
2009-07-29,56.23,58.73606334841629,-0.04266651875442484
2009-07-30,57.27,59.55606334841629,-0.03838506475893655
2009-07-31,58.09,61.89606334841629,-0.061491202227058506
2009-08-03,60.43,62.69606334841629,-0.03614363051509728
2009-08-04,61.23,64.72606334841629,-0.05401322384766716
2009-08-05,63.26,64.83606334841629,-0.02430843680232153
2009-08-06,63.37,65.27606334841629,-0.029200035214172138
2009-08-07,63.81,65.92606334841629,-0.03209752320918946
2009-08-10,64.46,65.71606334841628,-0.01911349043774635
2009-08-11,64.25,65.44606334841629,-0.018275558333413988
2009-08-12,63.98,66.18606334841628,-0.033331236771148354
2009-08-13,64.72,64.19606334841629,0.008161507485904718
2009-08-14,62.73,62.91606334841629,-0.002957326611264799
2009-08-17,61.45,63.43606334841629,-0.03130811156278779
2009-08-18,61.97,64.2060633484163,-0.03482635800737732
2009-08-19,62.74,64.96606334841628,-0.034265018283127224
2009-08-20,63.5,65.79606334841628,-0.03489666754464804
2009-08-21,64.33,65.85606334841628,-0.023172708340347348
2009-08-24,64.39,64.3460633484163,0.0006828180202074208
2009-08-25,62.88,63.99606334841629,-0.017439562529652175
2009-08-26,62.53,63.59606334841629,-0.016763039916099398
2009-08-27,62.13,64.03606334841629,-0.029765467281233637
2009-08-28,62.57,62.84606334841629,-0.004392691183945807
2009-08-31,61.38,61.28606334841629,0.0015327571465908463
2009-09-01,59.82,62.68606334841629,-0.045720901829269134
2009-09-02,61.22,62.35606334841629,-0.018218971618982893
2009-09-03,60.89,63.24606334841629,-0.03725233198210254
2009-09-04,61.78,65.13606334841629,-0.05152388977615241
2009-09-08,63.67,65.19606334841629,-0.023407292864613738
2009-09-09,63.73,66.89606334841629,-0.047328096601535696
2009-09-10,65.43,67.11606334841629,-0.02512160672570296
2009-09-11,65.65,67.64606334841629,-0.029507457634827983
2009-09-14,66.18,69.9560633484163,-0.053977642075278
2009-09-15,68.49,73.67606334841629,-0.07039007124866659
2009-09-16,72.21,72.61606334841629,-0.005591921810302214
2009-09-17,71.15,72.22606334841629,-0.014898546293813486
2009-09-18,70.76,71.33606334841629,-0.00807534536357446
2009-09-21,69.87,72.7060633484163,-0.03900724668347855
2009-09-22,71.24,71.33606334841629,-0.0013466309171996649
2009-09-23,69.87,69.33606334841629,0.007700706180860939
2009-09-24,67.87,68.63606334841629,-0.011161236688758236
2009-09-25,67.17,69.4860633484163,-0.03333133634011054
2009-09-28,68.02,69.13606334841629,-0.016142998232222205
2009-09-29,67.67,68.79606334841628,-0.016368136396313182
2009-09-30,67.33,66.36751131221719,0.014502407409175078
2009-10-01,64.32,66.5475113122172,-0.03347249609029723
2009-10-02,64.5,68.3875113122172,-0.0568453397063845
2009-10-05,66.34,68.4875113122172,-0.031356246869991056
2009-10-06,66.44,68.5475113122172,-0.030745263713776505
2009-10-07,66.5,71.06751131221719,-0.06427003321040725
2009-10-08,69.02,70.44751131221719,-0.020263473976966817
2009-10-09,68.4,71.20751131221719,-0.039427179246685706
2009-10-12,69.16,72.03751131221719,-0.039944624124309325
2009-10-13,69.99,72.3875113122172,-0.03312051027526575
2009-10-14,70.34,73.7175113122172,-0.04581694704684691
2009-10-15,71.67,73.3275113122172,-0.022604221560987736
2009-10-16,71.28,73.95751131221719,-0.036203372243204246
2009-10-19,71.91,74.03751131221719,-0.028735586522424472
2009-10-20,71.99,72.9175113122172,-0.012720007794092103
2009-10-21,70.87,72.4075113122172,-0.02123414110433275
2009-10-22,70.36,70.2675113122172,0.0013162368505104105
2009-10-23,68.22,68.8875113122172,-0.009689874107831509
2009-10-26,66.84,69.78751131221719,-0.042235512583770674
2009-10-27,67.74,67.5475113122172,0.0028496784565914535
2009-10-28,65.5,69.9375113122172,-0.0634496599744181
2009-10-29,67.89,66.75751131221719,0.016964213697036934
2009-10-30,64.71,67.0275113122172,-0.03457552379383644
2009-11-02,64.98,68.4975113122172,-0.05135239579995976
2009-11-03,66.45,69.11751131221719,-0.03859385648547908
2009-11-04,67.07,70.97751131221719,-0.055052808135646836
2009-11-05,68.93,70.08751131221719,-0.016515229183425295
2009-11-06,68.04,71.14751131221719,-0.0436770205296495
2009-11-09,69.1,71.8275113122172,-0.03797307274591988
2009-11-10,69.78,70.94751131221719,-0.01645598683623084
2009-11-11,68.9,69.3475113122172,-0.0064531704707093684
2009-11-12,67.3,69.83751131221719,-0.036334503686320296
2009-11-13,67.79,73.03751131221719,-0.07184679787055426
2009-11-16,70.99,72.6675113122172,-0.02308474973100083
2009-11-17,70.62,73.70751131221719,-0.041888692987324117
2009-11-18,71.66,71.2175113122172,0.006213200652897433
2009-11-19,69.17,69.5475113122172,-0.0054281067013662865
2009-11-20,67.5,69.97751131221719,-0.03540439300796694
2009-11-23,67.93,69.69751131221719,-0.02535974784378503
2009-11-24,67.65,70.8475113122172,-0.045132302504263144
2009-11-25,68.8,69.5275113122172,-0.010463646670024973
2009-11-27,67.48,69.39751131221719,-0.027630836840681017
2009-11-30,67.35,70.6375113122172,-0.04654058801259908
2009-12-01,68.59,69.6275113122172,-0.014900881744356442
2009-12-02,67.58,68.3075113122172,-0.010650531665425844
2009-12-03,66.26,68.20751131221719,-0.028552739643329494
2009-12-04,66.16,67.83751131221719,-0.024728373428921424
2009-12-07,65.79,65.8475113122172,-0.0008734014554399039
2009-12-08,63.8,65.50751131221719,-0.026065885850539705
2009-12-09,63.46,66.08751131221719,-0.03975806109272351
2009-12-10,64.04,65.9375113122172,-0.02877741780748122
2009-12-11,63.89,68.8475113122172,-0.07200712440766854
2009-12-14,66.8,68.4175113122172,-0.023641773592667503
2009-12-15,66.37,69.9175113122172,-0.050738523806657776
2009-12-16,67.87,70.7475113122172,-0.040672968686041755
2009-12-17,68.7,71.6075113122172,-0.04060344032262342
2009-12-18,69.56,72.69751131221719,-0.04315844181711226
2009-12-21,70.65,73.1375113122172,-0.03401142953303726
2009-12-22,71.09,74.19751131221719,-0.04188161108451505
2009-12-23,72.15,75.06751131221719,-0.03886516631786041
2009-12-24,73.02,76.1075113122172,-0.040567760776610506
2009-12-28,74.06,76.2475113122172,-0.028689609333736876
2009-12-29,74.2,76.1275113122172,-0.025319510371382137
2009-12-30,74.08,75.5475113122172,-0.019425011978917106
2009-12-31,73.5,78.03153846153846,-0.05807316568251497
2010-01-04,76.57,78.11153846153846,-0.01973509281599295
2010-01-05,76.65,77.88153846153845,-0.015812970388953462
2010-01-06,76.42,77.43153846153847,-0.01306364927827064
2010-01-07,75.97,77.58153846153846,-0.020772190053145012
2010-01-08,76.12,76.54153846153847,-0.005507316288792419
2010-01-11,75.08,75.65153846153846,-0.0075548822028125295
2010-01-12,74.19,76.53153846153846,-0.0305957322772914
2010-01-13,75.07,75.43153846153847,-0.004792935009841015
2010-01-14,73.97,74.49153846153847,-0.007001311455095638
2010-01-15,73.03,75.03153846153846,-0.026675961903199652
2010-01-19,73.57,73.50153846153846,0.0009314300066978198
2010-01-20,72.04,72.89153846153846,-0.011682267647400102
2010-01-21,71.43,70.76153846153846,0.009446678986846369
2010-01-22,69.3,72.43153846153847,-0.04323446012680421
2010-01-25,70.97,71.22153846153846,-0.003531775176048746
2010-01-26,69.76,70.81153846153846,-0.014849818043560892
2010-01-27,69.35,69.98153846153846,-0.009024358072458827
2010-01-28,68.52,68.37153846153846,0.0021713938548428846
2010-01-29,66.91,71.22153846153846,-0.06053700263533068
2010-02-01,69.76,72.78153846153846,-0.04151517713705921
2010-02-02,71.32,71.95153846153846,-0.008777275302821463
2010-02-03,70.49,68.32153846153847,0.03173906190186648
2010-02-04,66.86,68.19153846153846,-0.0195264469988381
2010-02-05,66.73,67.60153846153847,-0.012892287385357637
2010-02-08,66.14,68.76153846153846,-0.03812506991833542
2010-02-09,67.3,67.87153846153846,-0.008420885609692563
2010-02-10,66.41,68.57153846153847,-0.03152238538079277
2010-02-11,67.11,68.54153846153847,-0.020885706590052178
2010-02-12,67.08,70.56153846153846,-0.04934045568516299
2010-02-16,69.1,71.25153846153846,-0.030196379025554165
2010-02-17,69.79,71.67153846153846,-0.026252240455926
2010-02-18,70.21,72.88153846153845,-0.036655901040677175
2010-02-19,71.42,71.48153846153846,-0.0008609000710242398
2010-02-22,70.02,69.50153846153846,0.0074597131220117685
2010-02-23,68.04,69.85153846153847,-0.02593412402127593
2010-02-24,68.39,70.27153846153846,-0.026775256422886917
2010-02-25,68.81,70.32153846153847,-0.021494672821545047
2010-02-26,68.86,70.84153846153846,-0.027971420505136124
2010-03-01,69.38,71.62153846153846,-0.03129698844352802
2010-03-02,70.16,71.90153846153846,-0.024221157137966576
2010-03-03,70.44,71.01153846153846,-0.008048529491415324
2010-03-04,69.55,71.41153846153846,-0.026067754618408934
2010-03-05,69.95,71.15153846153846,-0.016887034174081328
2010-03-08,69.69,72.31153846153846,-0.036253390777086336
2010-03-09,70.85,73.31153846153846,-0.03357641257016952
2010-03-10,71.85,73.50153846153846,-0.022469440723375755
2010-03-11,72.04,71.99153846153847,0.0006731560332944309
2010-03-12,70.53,70.19153846153846,0.004821970651733176
2010-03-15,68.73,69.25153846153846,-0.007531074011129846
2010-03-16,67.79,68.63153846153845,-0.012261687270933797
2010-03-17,67.17,66.85153846153847,0.004763712934516162
2010-03-18,65.39,65.77153846153846,-0.005800966047974865
2010-03-19,64.31,65.46153846153847,-0.017591069330199827
2010-03-22,64.0,66.44153846153846,-0.036747169287053905
2010-03-23,64.98,66.58153846153846,-0.02405379176486888
2010-03-24,65.12,64.39153846153846,0.01131300099153032
2010-03-25,62.93,64.66153846153846,-0.026778491553652084
2010-03-26,63.2,66.03153846153846,-0.04288160669144114
2010-03-29,64.57,65.87153846153846,-0.01975873786974658
2010-03-30,64.41,65.89153846153846,-0.022484502504115156
2010-03-31,64.43,65.83,-0.021266899589852506
2010-04-01,65.83,67.21,-0.020532658830531125
2010-04-05,67.21,66.49,0.01082869604451786
2010-04-06,66.49,65.83,0.01002582409235897
2010-04-07,65.83,65.92,-0.0013652912621360258
2010-04-08,65.92,67.26,-0.01992268807612252
2010-04-09,67.26,67.32,-0.0008912655971478056
2010-04-12,67.32,66.45,0.013092550790067659
2010-04-13,66.45,67.13,-0.01012959928496937
2010-04-14,67.13,66.59,0.008109325724583227
2010-04-15,66.59,65.19,0.021475686454977883
2010-04-16,65.19,65.19,0.0
2010-04-19,65.19,67.4,-0.032789317507418536
2010-04-20,67.4,67.59,-0.002811066725846967
2010-04-21,67.59,67.72,-0.001919669226225551
2010-04-22,67.72,70.04,-0.033123929183323964
2010-04-23,70.04,68.54,0.02188503063904279
2010-04-26,68.54,66.58,0.029438269750676094
2010-04-27,66.58,67.45,-0.012898443291326944
2010-04-28,67.45,67.35,0.0014847809948033142
2010-04-29,67.35,67.33,0.0002970444081389356
2010-04-30,67.33,68.13,-0.011742257448994486
2010-05-03,68.13,66.35,0.026827430293896004
2010-05-04,66.35,67.51,-0.017182639608946948
2010-05-05,67.51,66.1,0.021331316187594762
2010-05-06,66.1,64.58,0.023536698668318312
2010-05-07,64.58,67.82,-0.047773518136242976
2010-05-10,67.82,67.87,-0.0007367025195227361
2010-05-11,67.87,69.57,-0.024435820037372324
2010-05-12,69.57,67.62,0.028837622005323693
2010-05-13,67.62,66.06,0.02361489554950058
2010-05-14,66.06,65.37,0.010555300596603923
2010-05-17,65.37,64.75,0.009575289575289636
2010-05-18,64.75,64.58,0.002632393930009247
2010-05-19,64.58,61.5,0.0500813008130081
2010-05-20,61.5,63.07,-0.024892976058347838
2010-05-21,63.07,60.99,0.03410395146745371
2010-05-24,60.99,60.87,0.0019714144898965724
2010-05-25,60.87,60.29,0.009620169182285698
2010-05-26,60.29,63.38,-0.04875355001577786
2010-05-27,63.38,63.85,-0.007361002349256074
2010-05-28,63.85,61.63,0.03602141814051607
2010-06-01,61.63,65.05,-0.05257494235203686
2010-06-02,65.05,66.39,-0.020183762614851664
2010-06-03,66.39,65.11,0.019659038550145835
2010-06-04,65.11,63.01,0.033328043167751176
2010-06-07,63.01,64.94,-0.029719741299661262
2010-06-08,64.94,64.55,0.006041828040278974
2010-06-09,64.55,67.83,-0.04835618457909485
2010-06-10,67.83,68.16,-0.0048415492957746276
2010-06-11,68.16,67.71,0.006645990252547751
2010-06-14,67.71,70.13,-0.03450734350491946
2010-06-15,70.13,69.31,0.011830904631366268
2010-06-16,69.31,69.49,-0.0025903007626996155
2010-06-17,69.49,69.92,-0.0061498855835241395
2010-06-18,69.92,69.01,0.01318649471091149
2010-06-21,69.01,67.17,0.02739318147982739
2010-06-22,67.17,65.96,0.018344451182535026
2010-06-23,65.96,63.96,0.03126954346466526
2010-06-24,63.96,63.65,0.004870384917517789
2010-06-25,63.65,62.91,0.011762835797170634
2010-06-28,62.91,61.03,0.03080452236604936
2010-06-29,61.03,60.92,0.0018056467498357431
2010-06-30,60.92,60.68,0.0039551746868820015
2010-07-01,60.68,60.71,-0.0004941525284137827
2010-07-02,60.71,61.13,-0.006870603631604855
2010-07-06,61.13,62.45,-0.02113690952762215
2010-07-07,62.45,63.25,-0.012648221343873445
2010-07-08,63.25,63.35,-0.0015785319652723562
2010-07-09,63.35,63.5,-0.0023622047244094
2010-07-12,63.5,63.49,0.00015750511891643448
2010-07-13,63.49,63.68,-0.0029836683417084897
2010-07-14,63.68,63.35,0.0052091554853985755
2010-07-15,63.35,61.16,0.03580771746239386
2010-07-16,61.16,61.11,0.0008181966944853514
2010-07-19,61.11,62.87,-0.027994273898520716
2010-07-20,62.87,62.67,0.0031913196106589936
2010-07-21,62.67,63.78,-0.017403574788334875
2010-07-22,63.78,63.94,-0.0025023459493274114
2010-07-23,63.94,64.33,-0.006062490284470701
2010-07-26,64.33,63.44,0.014029003783102123
2010-07-27,63.44,62.65,0.01260973663208298
2010-07-28,62.65,62.5,0.0023999999999999577
2010-07-29,62.5,62.49,0.00016002560409655864
2010-07-30,62.49,64.4,-0.02965838509316776
2010-08-02,64.4,64.34,0.000932545850170996
2010-08-03,64.34,65.68,-0.020401948842874607
2010-08-04,65.68,65.68,0.0
2010-08-05,65.68,64.75,0.014362934362934565
2010-08-06,64.75,65.23,-0.007358577341713968
2010-08-09,65.23,65.57,-0.005185298154643747
2010-08-10,65.57,63.98,0.02485151609878078
2010-08-11,63.98,63.52,0.007241813602014924
2010-08-12,63.52,63.7,-0.002825745682888514
2010-08-13,63.7,63.48,0.003465658475110267
2010-08-16,63.48,63.8,-0.005015673981191182
2010-08-17,63.8,62.92,0.013986013986013957
2010-08-18,62.92,63.0,-0.0012698412698411987
2010-08-19,63.0,62.14,0.013839716768587085
2010-08-20,62.14,62.27,-0.002087682672233915
