date,BDX,dcf,Deviation
2017-07-06,195.34,260.6376538751214,-0.25053039307362424
2017-07-07,197.79,260.34765387512135,-0.24028506861493681
2017-07-10,197.5,259.22765387512135,-0.23812140777564428
2017-07-11,196.38,260.9976538751214,-0.24757944340004978
2017-07-12,198.15,260.73765387512134,-0.24004071887943468
2017-07-13,197.89,263.46765387512136,-0.24890210585852002
2017-07-14,200.62,262.83765387512136,-0.23671514700356455
2017-07-17,199.99,263.85765387512134,-0.24205344410948426
2017-07-18,201.01,264.8676538751214,-0.24109268512352477
2017-07-19,202.02,266.1776538751214,-0.24103320823926588
2017-07-20,203.33,268.14765387512136,-0.24172374040351474
2017-07-21,205.3,268.47765387512135,-0.2353181092103388
2017-07-24,205.63,267.1176538751214,-0.23018940524188314
2017-07-25,204.27,265.5676538751214,-0.23081746960021543
2017-07-26,202.72,264.51765387512137,-0.23362393008481774
2017-07-27,201.67,264.82765387512137,-0.2384858716639282
2017-07-28,201.98,264.2476538751214,-0.23564127424400128
2017-07-31,201.4,264.04765387512134,-0.23725889230869635
2017-08-01,201.2,263.77765387512136,-0.2372363729671625
2017-08-02,200.93,261.7476538751214,-0.23235224069720684
2017-08-03,198.9,259.89765387512136,-0.23469874762482545
2017-08-04,197.05,260.6876538751214,-0.2441145674877494
2017-08-07,197.84,259.47765387512135,-0.23754513328837812
2017-08-08,196.63,260.6876538751214,-0.2457256909673493
2017-08-09,197.84,261.0676538751214,-0.2421887696028615
2017-08-10,198.22,263.20765387512137,-0.24690639849688678
2017-08-11,200.36,264.6176538751214,-0.24283207463341017
2017-08-14,201.77,264.32765387512137,-0.2366670795053325
2017-08-15,201.48,264.23765387512134,-0.23750458329750612
2017-08-16,201.39,262.15765387512135,-0.23179812977754222
2017-08-17,199.31,260.53765387512135,-0.2350050096960974
2017-08-18,197.69,262.01765387512137,-0.24550885378807408
2017-08-21,199.17,263.20765387512137,-0.24329708096370173
2017-08-22,200.36,260.4276538751214,-0.23065005955137408
2017-08-23,197.58,260.70765387512137,-0.2421396262702722
2017-08-24,197.86,261.41765387512135,-0.24312686206526313
2017-08-25,198.57,261.89765387512136,-0.2418030590885606
2017-08-28,199.05,261.7476538751214,-0.23953473105449163
2017-08-29,198.9,260.7476538751214,-0.2371935200795393
2017-08-30,197.9,262.28765387512135,-0.24548488243284672
2017-08-31,199.44,261.9976538751214,-0.23877180940306775
2017-09-01,199.15,262.91765387512135,-0.24253850182844405
2017-09-05,200.07,262.07765387512137,-0.23660030894762096
2017-09-06,199.23,262.41765387512135,-0.2407904077413593
2017-09-07,199.57,266.54765387512134,-0.2512783470474689
2017-09-08,203.7,266.71765387512136,-0.2362710265313993
2017-09-11,203.87,265.04765387512134,-0.23081756424052535
2017-09-12,202.2,259.46765387512136,-0.22071211197170493
2017-09-13,196.62,260.4476538751214,-0.24506902990082324
2017-09-14,197.6,258.1876538751214,-0.23466518621539534
2017-09-15,195.34,258.45765387512137,-0.2442088788193436
2017-09-18,195.61,255.84765387512138,-0.23544344832852449
2017-09-19,193.0,256.84765387512135,-0.24858180680974373
2017-09-20,194.0,254.40765387512135,-0.23744432588798248
2017-09-21,191.56,255.90765387512135,-0.25144872730739787
2017-09-22,193.06,256.04765387512134,-0.24599973060421576
2017-09-25,193.2,257.16765387512135,-0.2487391120587178
2017-09-26,194.32,256.89765387512136,-0.2435898223715991
2017-09-27,194.05,256.4476538751214,-0.24331536253985875
2017-09-28,193.6,258.79765387512134,-0.25192521222229247
2017-09-29,195.95,259.705746820044,-0.24549224497608757
2017-10-02,196.29,257.145746820044,-0.23665857815113756
2017-10-03,193.73,258.41574682004403,-0.2503165833198625
2017-10-04,195.0,260.66574682004403,-0.2519155187097818
2017-10-05,197.25,261.495746820044,-0.2456856281653278
2017-10-06,198.08,260.555746820044,-0.23977880965025744
2017-10-09,197.14,259.705746820044,-0.24091013612955292
2017-10-10,196.29,260.925746820044,-0.24771701377795496
2017-10-11,197.51,262.245746820044,-0.24685146510485234
2017-10-12,198.83,264.845746820044,-0.24926111750965751
2017-10-13,201.43,264.235746820044,-0.23768830514373007
2017-10-16,200.82,266.485746820044,-0.24641372982843868
2017-10-17,203.07,271.135746820044,-0.2510393690921915
2017-10-18,207.72,272.775746820044,-0.23849534857276977
2017-10-19,209.36,275.245746820044,-0.2393706263629214
2017-10-20,211.83,274.445746820044,-0.22815346036716533
2017-10-23,211.03,274.385746820044,-0.23090028383141892
2017-10-24,210.97,273.805746820044,-0.22949024098220316
2017-10-25,210.39,273.255746820044,-0.23006193850131562
2017-10-26,209.84,273.515746820044,-0.2328046833147731
2017-10-27,210.1,272.065746820044,-0.22776019232230227
2017-10-30,208.65,272.085746820044,-0.2331461591113776
2017-10-31,208.67,271.47574682004404,-0.23134938408209538
2017-11-01,208.06,287.435746820044,-0.2761512710168895
2017-11-02,224.02,287.825746820044,-0.22168185968414067
2017-11-03,224.41,285.615746820044,-0.2142940209056734
2017-11-06,222.2,284.685746820044,-0.21949025379041054
2017-11-07,221.27,284.845746820044,-0.22319359698991403
2017-11-08,221.43,287.895746820044,-0.2308674148687232
2017-11-09,224.48,282.645746820044,-0.20579027802274763
2017-11-10,219.23,283.41574682004403,-0.2264720557704193
2017-11-13,220.0,283.875746820044,-0.2250130472066586
2017-11-14,220.46,282.515746820044,-0.21965411669450086
2017-11-15,219.1,284.935746820044,-0.23105471164916247
2017-11-16,221.52,283.72574682004404,-0.21924604135238623
2017-11-17,220.31,284.91574682004403,-0.2267538651026184
2017-11-20,221.5,290.245746820044,-0.23685358897840192
2017-11-21,226.83,287.645746820044,-0.21142585104201572
2017-11-22,224.23,289.695746820044,-0.22598104231302596
2017-11-24,226.28,288.815746820044,-0.21652471344995228
2017-11-27,225.4,290.565746820044,-0.22427195061089944
2017-11-28,227.15,290.29574682004403,-0.21752212187658548
2017-11-29,226.88,291.625746820044,-0.22201656584182616
2017-11-30,228.21,289.745746820044,-0.2123784300387428
2017-12-01,226.33,282.335746820044,-0.1983657664707299
2017-12-04,218.92,282.485746820044,-0.22502284641121462
2017-12-05,219.07,282.335746820044,-0.22407983237194729
2017-12-06,218.92,281.22574682004404,-0.22155064934333135
2017-12-07,217.81,283.095746820044,-0.23061366182072773
2017-12-08,219.68,281.72574682004404,-0.2202345632956173
2017-12-11,218.31,282.405746820044,-0.22696332330973212
2017-12-12,218.99,282.35574682004403,-0.22441812335567368
2017-12-13,218.94,282.185746820044,-0.2241280700133207
2017-12-14,218.77,284.875746820044,-0.2320511575939913
2017-12-15,221.46,285.145746820044,-0.22334454408059667
2017-12-18,221.73,284.745746820044,-0.22130531368347095
2017-12-19,221.33,282.405746820044,-0.21626948993698403
2017-12-20,218.99,281.195746820044,-0.22121866181658012
2017-12-21,217.78,280.645746820044,-0.22400391786573148
2017-12-22,217.23,280.435746820044,-0.22538405868993316
2017-12-26,217.02,280.735746820044,-0.22695986365030596
2017-12-27,217.32,277.735746820044,-0.21752960327137794
2017-12-28,214.32,277.47574682004404,-0.22760816952050045
2017-12-29,214.06,222.72614924490736,-0.03890943777498779
2018-01-02,217.84,224.87614924490737,-0.031288997381596295
2018-01-03,219.99,225.87614924490737,-0.026059188916512266
2018-01-04,220.99,226.96614924490737,-0.026330575131090606
2018-01-05,222.08,226.28614924490736,-0.0185877450252383
2018-01-08,221.4,231.30614924490737,-0.04282700342055634
2018-01-09,226.42,229.44614924490736,-0.013188930190662362
2018-01-10,224.56,230.70614924490735,-0.02664059568859989
2018-01-11,225.82,232.59614924490737,-0.029132680256767962
2018-01-12,227.71,233.42614924490735,-0.024488041564315277
2018-01-16,228.54,236.25614924490736,-0.032660099089775074
2018-01-17,231.37,237.00614924490736,-0.023780603426805214
2018-01-18,232.12,239.39614924490735,-0.03039376058410903
2018-01-19,234.51,241.59614924490737,-0.029330555420914894
2018-01-22,236.71,239.59614924490737,-0.01204589161388081
2018-01-23,234.71,243.52614924490737,-0.036202064017532676
2018-01-24,238.64,247.23614924490735,-0.03476898208923396
2018-01-25,242.35,251.16614924490736,-0.035100865588025165
2018-01-26,246.28,249.81614924490736,-0.014155006614246957
2018-01-29,244.93,248.38614924490736,-0.01391442016961908
2018-01-30,243.5,247.82614924490736,-0.017456387302504428
2018-01-31,242.94,246.40614924490737,-0.01406681308696689
2018-02-01,241.52,241.99614924490737,-0.0019675901719637956
2018-02-02,237.11,229.70614924490735,0.032231835235716044
2018-02-05,224.82,232.40614924490737,-0.03264177505438193
2018-02-06,227.52,226.80614924490737,0.0031474047660049465
2018-02-07,221.92,216.32614924490736,0.02585841228449781
2018-02-08,211.44,222.02614924490737,-0.0476797407913887
2018-02-09,217.14,223.77614924490737,-0.029655301815228685
2018-02-12,218.89,220.28614924490736,-0.0063378893756737
2018-02-13,215.4,224.83614924490738,-0.04196900399067438
2018-02-14,219.95,227.39614924490735,-0.03274527413781225
2018-02-15,222.51,227.75614924490736,-0.023034061922368343
2018-02-16,222.87,224.70614924490735,-0.008171335101764932
2018-02-20,219.82,223.58614924490738,-0.016844286900715377
2018-02-21,218.7,223.20614924490735,-0.020188284508071974
2018-02-22,218.32,225.22614924490736,-0.030663176847186335
2018-02-23,220.34,229.91614924490736,-0.04165061600221398
2018-02-26,225.03,229.93614924490737,-0.021337007082265158
2018-02-27,225.05,226.90614924490737,-0.008180250958751856
2018-02-28,222.02,223.00614924490736,-0.004422071984321652
2018-03-01,218.12,222.53614924490736,-0.019844637646026952
2018-03-02,217.65,222.15614924490737,-0.02028370252285805
2018-03-05,217.27,221.84614924490737,-0.020627580241906807
2018-03-06,216.96,223.98614924490735,-0.03136867734274462
2018-03-07,219.1,228.32614924490736,-0.040407764399386426
2018-03-08,223.44,231.00614924490736,-0.032753020946147626
2018-03-09,226.12,230.38614924490736,-0.018517385957835142
2018-03-12,225.5,228.73614924490735,-0.014147957179441728
2018-03-13,223.85,228.40614924490737,-0.01994757698060956
2018-03-14,223.52,229.03614924490736,-0.02408418611251173
2018-03-15,224.15,228.15614924490737,-0.017558804608886924
2018-03-16,223.27,224.41614924490736,-0.005107249405908565
2018-03-19,219.53,224.78614924490736,-0.023382887524714513
2018-03-20,219.9,223.38614924490736,-0.015605932850766613
2018-03-21,218.5,218.13614924490736,0.0016679984328693553
2018-03-22,213.25,215.48614924490735,-0.010377229593378168
2018-03-23,210.6,220.13614924490736,-0.04331932432550245
2018-03-26,215.25,217.90614924490737,-0.012189418490994863
2018-03-27,213.02,217.31614924490736,-0.019769120978053722
2018-03-28,212.43,221.58614924490738,-0.041320945718441804
2018-03-29,216.7,218.33452938619791,-0.007486353124231293
2018-04-02,213.3,221.8545293861979,-0.03855918294688687
2018-04-03,216.82,223.8145293861979,-0.03125145362716231
2018-04-04,218.78,225.1645293861979,-0.028354951837228692
2018-04-05,220.13,220.5345293861979,-0.0018343131450835326
2018-04-06,215.5,222.4345293861979,-0.031175597625663354
2018-04-09,217.4,228.6845293861979,-0.04934539916839242
2018-04-10,223.65,227.14452938619792,-0.015384607305494069
2018-04-11,222.11,228.4845293861979,-0.02789917288195598
2018-04-12,223.45,230.4045293861979,-0.030183995968850574
2018-04-13,225.37,234.6045293861979,-0.03936211040067483
2018-04-16,229.57,238.4645293861979,-0.0372991715333606
2018-04-17,233.43,239.42452938619792,-0.025037239925106314
2018-04-18,234.39,240.2745293861979,-0.024490858024903694
2018-04-19,235.24,237.9145293861979,-0.011241555499355127
2018-04-20,232.88,238.0545293861979,-0.021736739895434787
2018-04-23,233.02,235.9145293861979,-0.012269398556031597
2018-04-24,230.88,234.5245293861979,-0.015540077601845947
2018-04-25,229.49,237.92452938619792,-0.035450440557589724
2018-04-26,232.89,239.2945293861979,-0.02676421146202479
2018-04-27,234.26,236.9045293861979,-0.01116284856625449
2018-04-30,231.87,238.7445293861979,-0.02879450014570817
2018-05-01,233.71,235.2245293861979,-0.0064386541239978
2018-05-02,230.19,232.1645293861979,-0.00850487105596276
2018-05-03,227.13,229.6945293861979,-0.011164956314157704
2018-05-04,224.66,230.2145293861979,-0.024127623052322078
2018-05-07,225.18,226.3845293861979,-0.005320723061172816
2018-05-08,221.35,228.42452938619792,-0.03097097060989018
2018-05-09,223.39,230.5245293861979,-0.03094911159864222
2018-05-10,225.49,230.2745293861979,-0.02077750152807245
2018-05-11,225.24,232.2145293861979,-0.030034853566800357
2018-05-14,227.18,229.7845293861979,-0.011334659444459216
2018-05-15,224.75,229.9045293861979,-0.02242030376678328
2018-05-16,224.87,229.2545293861979,-0.019125159262663005
2018-05-17,224.22,230.0445293861979,-0.025319138871673363
2018-05-18,225.01,233.7945293861979,-0.03757371658464692
2018-05-21,228.76,230.5745293861979,-0.007869600302463087
2018-05-22,225.54,231.2845293861979,-0.024837499513881145
2018-05-23,226.25,230.6345293861979,-0.019010724013731717
2018-05-24,225.6,228.7645293861979,-0.013833129614493567
2018-05-25,223.73,224.9445293861979,-0.0053992394903400465
2018-05-29,219.91,228.5545293861979,-0.03782261243920004
2018-05-30,223.52,226.6245293861979,-0.013698999815273227
2018-05-31,221.59,229.9745293861979,-0.03645851307349646
2018-06-01,224.94,233.36452938619792,-0.03610029942577975
2018-06-04,228.33,232.7545293861979,-0.01900942335200051
2018-06-05,227.72,236.64452938619792,-0.03771280666975951
2018-06-06,231.61,234.8245293861979,-0.013689069853989544
2018-06-07,229.79,236.8745293861979,-0.029908362898095175
2018-06-08,231.84,237.6045293861979,-0.024261024825954935
2018-06-11,232.57,238.67452938619792,-0.025576794481996123
2018-06-12,233.64,237.2945293861979,-0.015400816005539442
2018-06-13,232.26,237.8545293861979,-0.02352080240235499
2018-06-14,232.82,237.1945293861979,-0.01844279207247368
2018-06-15,232.16,236.1245293861979,-0.01678999380752033
2018-06-18,231.09,235.0545293861979,-0.016866424129543756
2018-06-19,230.02,235.1545293861979,-0.021834703331464977
2018-06-20,230.12,238.2745293861979,-0.034223252511312086
2018-06-21,233.24,242.6345293861979,-0.03871884768406042
2018-06-22,237.6,239.7845293861979,-0.009110385026881773
2018-06-25,234.75,244.5345293861979,-0.040012874299420575
2018-06-26,239.5,241.7345293861979,-0.009243732750433775
2018-06-27,236.7,244.7345293861979,-0.03282957009110554
2018-06-28,239.7,244.5945293861979,-0.02001078846072546
2018-06-29,239.56,244.20552786935522,-0.019023025030950436
2018-07-02,238.9,245.7855278693552,-0.02801437468285417
2018-07-03,240.48,247.48552786935522,-0.02830681830031445
2018-07-05,242.18,248.1655278693552,-0.024119094705636224
2018-07-06,242.86,249.9655278693552,-0.028426031100852067
2018-07-09,244.66,249.8555278693552,-0.020794128165424697
2018-07-10,244.55,249.9355278693552,-0.021547668373782747
2018-07-11,244.63,252.0455278693552,-0.029421382446424338
2018-07-12,246.74,252.4055278693552,-0.02244613229028669
2018-07-13,247.1,250.4355278693552,-0.013318908454136191
2018-07-16,245.13,253.05552786935522,-0.03131932321765729
2018-07-17,247.75,251.45552786935522,-0.014736315008674006
2018-07-18,246.15,252.2855278693552,-0.024319777361674344
2018-07-19,246.98,252.33552786935522,-0.021223836035201504
2018-07-20,247.03,253.5155278693552,-0.025582369347795564
2018-07-23,248.21,253.7855278693552,-0.02196944765197717
2018-07-24,248.48,256.4655278693552,-0.031136846872547586
2018-07-25,251.16,256.6755278693552,-0.021488327754263237
2018-07-26,251.37,255.5055278693552,-0.01618566887315942
2018-07-27,250.2,252.5655278693552,-0.009365996576456093
2018-07-30,247.26,255.67552786935522,-0.03291487433109119
2018-07-31,250.37,255.30552786935522,-0.019331848826558917
2018-08-01,250.0,250.4055278693552,-0.001619484493037171
2018-08-02,245.1,252.42552786935522,-0.029020550857861815
2018-08-03,247.12,253.6255278693552,-0.025650130426564388
2018-08-06,248.32,253.2855278693552,-0.019604467381635904
2018-08-07,247.98,256.7055278693552,-0.0339904167307058
2018-08-08,251.4,256.8055278693552,-0.021049110251649905
2018-08-09,251.5,254.6355278693552,-0.012313787850389613
2018-08-10,249.33,253.5355278693552,-0.016587528796052076
2018-08-13,248.23,255.70552786935522,-0.029234909122397346
2018-08-14,250.4,256.3355278693552,-0.02315530710350966
2018-08-15,251.03,257.9355278693552,-0.026772302080281363
2018-08-16,252.63,258.4255278693552,-0.02242629788603978
2018-08-17,253.12,258.1155278693552,-0.019353844809691934
2018-08-20,252.81,256.6555278693552,-0.01498322635510374
2018-08-21,251.35,258.16552786935523,-0.026399837056495956
2018-08-22,252.86,259.1455278693552,-0.024254818985431026
2018-08-23,253.84,260.7055278693552,-0.026334416172393738
2018-08-24,255.4,261.6055278693552,-0.02372093556239474
2018-08-27,256.3,262.9555278693552,-0.02531046950517757
2018-08-28,257.65,264.6555278693552,-0.02647036291194882
2018-08-29,259.35,265.6255278693552,-0.023625469734376292
2018-08-30,260.32,267.1755278693552,-0.02565926574198618
2018-08-31,261.87,267.2355278693552,-0.020077898743981026
2018-09-04,261.93,262.8855278693552,-0.003634767866833921
2018-09-05,257.58,260.9655278693552,-0.01297308459472113
2018-09-06,255.66,259.6755278693552,-0.015463636108888457
2018-09-07,254.37,259.8755278693552,-0.0211852493941751
2018-09-10,254.57,260.4855278693552,-0.02270962198069648
2018-09-11,255.18,263.6555278693552,-0.032146217217015494
2018-09-12,258.35,266.3055278693552,-0.029873686562218227
2018-09-13,261.0,265.9355278693552,-0.01855911434210422
2018-09-14,260.63,262.53552786935523,-0.007258171436147376
2018-09-17,257.23,265.0555278693552,-0.0295241073908572
2018-09-18,259.75,265.34552786935524,-0.021087703698214333
2018-09-19,260.04,267.1955278693552,-0.0267801183890094
2018-09-20,261.89,266.8255278693552,-0.018497210176125933
2018-09-21,261.52,267.7055278693552,-0.023105715890834544
2018-09-24,262.4,267.47552786935523,-0.018975671941974137
2018-09-25,262.17,266.9655278693552,-0.017963097736356293
2018-09-26,261.66,265.2955278693552,-0.013703690742746022
2018-09-27,259.99,266.3055278693552,-0.023715346504010637
2018-09-28,261.0,268.68804811409524,-0.02861328655315032
2018-10-01,264.38,268.2080481140953,-0.014272681752140581
2018-10-02,263.9,263.00804811409523,0.0033913482583536325
2018-10-03,258.7,257.68804811409524,0.003927042380547974
2018-10-04,253.38,258.0780481140953,-0.018203981890076548
2018-10-05,253.77,254.67804811409525,-0.003565474609293462
2018-10-08,250.37,254.80804811409524,-0.017417221107976943
2018-10-09,250.5,247.07804811409525,0.01384967993726649
2018-10-10,242.77,242.79804811409525,-0.0001155203442247954
2018-10-11,238.49,246.92804811409525,-0.03417209255303544
2018-10-12,242.62,242.61804811409525,8.045097716014027e-06
2018-10-15,238.31,248.60804811409525,-0.04142282678382603
2018-10-16,244.3,249.28804811409526,-0.020009174735133306
2018-10-17,244.98,244.10804811409525,0.0035719915530896262
2018-10-18,239.8,242.39804811409525,-0.010718106578450404
2018-10-19,238.09,239.64804811409525,-0.006501401227159032
2018-10-22,235.34,235.67804811409525,-0.0014343640266895052
2018-10-23,231.37,231.66804811409526,-0.0012865309503038436
2018-10-24,227.36,235.75804811409526,-0.03562146947378442
2018-10-25,231.45,233.30804811409524,-0.007963926358796725
2018-10-26,229.0,232.80804811409524,-0.01635702951398388
2018-10-29,228.5,234.90804811409527,-0.02727896368617755
2018-10-30,230.6,234.80804811409524,-0.017921226073352114
2018-10-31,230.5,238.46804811409524,-0.033413483177766934
2018-11-01,234.16,239.88804811409526,-0.023878005424308957
2018-11-02,235.58,241.62804811409526,-0.0250304058709252
2018-11-05,237.32,244.99804811409524,-0.03133922157012281
2018-11-06,240.69,241.16804811409526,-0.0019822199409645913
2018-11-07,236.86,248.78804811409526,-0.04794461874078848
2018-11-08,244.48,247.56804811409526,-0.012473532580715374
2018-11-09,243.26,240.52804811409524,0.011358142667040827
2018-11-12,236.22,238.80804811409524,-0.010837357176751272
2018-11-13,234.5,239.54804811409525,-0.02107321747698354
2018-11-14,235.24,244.34804811409526,-0.03727489613439583
2018-11-15,240.04,250.37804811409526,-0.04128975440124971
2018-11-16,246.07,247.70804811409525,-0.006612817494491607
2018-11-19,243.4,243.66804811409526,-0.0011000544230966858
2018-11-20,239.36,246.34804811409526,-0.028366565790116427
2018-11-21,242.04,246.32804811409525,-0.01740787598864546
2018-11-23,242.02,246.40804811409527,-0.017808055165728365
2018-11-26,242.1,247.81804811409526,-0.023073574171089795
2018-11-27,243.51,253.94804811409526,-0.041103084633301035
2018-11-28,249.64,254.40804811409527,-0.018741734585208336
2018-11-29,250.1,257.05804811409524,-0.02706800337566917
2018-11-30,252.75,256.86804811409525,-0.016031764730294884
2018-12-03,252.56,249.22804811409526,0.013369088716609356
2018-12-04,244.92,245.53804811409526,-0.002517117484814757
2018-12-06,241.23,238.74804811409524,0.01039569498268178
2018-12-07,234.44,240.73804811409525,-0.026161415544543876
2018-12-10,236.43,240.96804811409524,-0.018832571992891456
2018-12-11,236.66,239.86804811409525,-0.013374220282016513
2018-12-12,235.56,241.19804811409526,-0.023375181342380702
2018-12-13,236.89,235.75804811409526,0.00480132871373673
2018-12-14,231.45,230.15804811409527,0.0056133248282688175
2018-12-17,225.85,227.46804811409524,-0.007113298450091121
2018-12-18,223.16,226.54804811409525,-0.014955097350425883
2018-12-19,222.24,221.78804811409526,0.0020377648378611113
2018-12-20,217.48,218.56804811409526,-0.00497807489925195
2018-12-21,214.26,214.15804811409527,0.00047605909188352946
2018-12-24,209.85,222.16804811409526,-0.05544473302375719
2018-12-26,217.86,226.52804811409524,-0.038264789664057
2018-12-27,222.22,226.29804811409525,-0.01802069504390591
2018-12-28,221.99,229.62804811409526,-0.03326269668198434
2018-12-31,225.32,223.51839332594363,0.008060216643688944
2019-01-02,220.08,214.63839332594364,0.025352438535042987
2019-01-03,211.2,220.42839332594363,-0.04186571968656405
2019-01-04,216.99,222.07839332594364,-0.022912599689405178
2019-01-07,218.64,226.13839332594364,-0.03315842664158264
2019-01-08,222.7,230.88839332594364,-0.0354647247875477
2019-01-09,227.45,232.88839332594364,-0.02335192942969999
2019-01-10,229.45,232.30839332594365,-0.012304305001727411
2019-01-11,228.87,229.81839332594365,-0.00412670766781742
2019-01-14,226.38,234.21839332594365,-0.03346617323531709
2019-01-15,230.78,234.70839332594363,-0.016737336361415056
2019-01-16,231.27,239.54839332594364,-0.03455833375045669
2019-01-17,236.11,245.51839332594363,-0.03832052335668912
2019-01-18,242.08,242.62839332594365,-0.0022602190882372586
2019-01-22,239.19,242.57839332594364,-0.013968240449967806
2019-01-23,239.14,244.15839332594365,-0.020553843173616637
2019-01-24,240.72,246.49839332594365,-0.023441910707721836
2019-01-25,243.06,245.27839332594365,-0.009044389503137684
2019-01-28,241.84,245.88839332594364,-0.01646435307980232
2019-01-29,242.45,248.91839332594364,-0.025985999827154882
2019-01-30,245.48,252.89839332594363,-0.02933349329895729
2019-01-31,249.46,250.85839332594364,-0.00557443307917016
2019-02-01,247.42,250.59839332594365,-0.01268321509870829
2019-02-04,247.16,245.84839332594365,0.0053350223538677355
2019-02-05,242.41,246.50839332594364,-0.016625775985341762
2019-02-06,243.07,244.99839332594365,-0.007871044784273917
2019-02-07,241.56,245.64839332594363,-0.016643273219047128
2019-02-08,242.21,246.21839332594365,-0.016279828942906582
2019-02-11,242.78,249.69839332594364,-0.027706999767966978
2019-02-12,246.26,248.48839332594363,-0.008967796427500119
2019-02-13,245.05,247.94839332594364,-0.011689502347907998
2019-02-14,244.51,251.77839332594365,-0.0288682171251059
2019-02-15,248.34,251.47839332594364,-0.01247977324984706
2019-02-19,248.04,252.49839332594365,-0.017657115624448494
2019-02-20,249.06,251.12839332594365,-0.00823639771891127
2019-02-21,247.69,253.09839332594365,-0.021368738279498478
2019-02-22,249.66,253.71839332594365,-0.01599566067222402
2019-02-25,250.28,252.54839332594364,-0.008982014480749423
2019-02-26,249.11,253.72839332594364,-0.018202114731443397
2019-02-27,250.29,252.22839332594364,-0.007685071852472802
2019-02-28,248.79,257.80839332594365,-0.034980991928148075
2019-03-01,254.37,256.29839332594366,-0.007524016443955062
2019-03-04,252.86,255.66839332594364,-0.010984515095549208
2019-03-05,252.23,252.01839332594363,0.0008396477386580781
2019-03-06,248.58,250.10839332594364,-0.006110923770366261
2019-03-07,246.67,250.15839332594365,-0.013944738289866088
2019-03-08,246.72,253.37839332594365,-0.0262784574428111
2019-03-11,249.94,254.01839332594363,-0.0160555039835657
2019-03-12,250.58,257.06839332594365,-0.025239949734765066
2019-03-13,253.63,255.69839332594364,-0.008089191719351296
2019-03-14,252.26,257.35839332594367,-0.019810480085980964
2019-03-15,253.92,248.10839332594364,0.023423660103354838
2019-03-18,244.67,251.00839332594364,-0.025251718645571408
2019-03-19,247.57,246.58839332594366,0.0039807497052744
2019-03-20,243.15,248.85839332594364,-0.022938319458114642
2019-03-21,245.42,243.55839332594365,0.007643369003362599
2019-03-22,240.12,244.68839332594365,-0.01867024938881423
2019-03-25,241.25,250.43839332594365,-0.036689236038920825
2019-03-26,247.0,249.03839332594364,-0.008185056523697387
2019-03-27,245.6,250.43839332594365,-0.019319694802731435
2019-03-28,247.0,253.16839332594364,-0.024364784422367003
2019-03-29,249.73,253.88973581509242,-0.016384025142796466
2019-04-01,251.39,253.23973581509242,-0.007304287414211519
2019-04-02,250.74,251.88973581509242,-0.00456444091051178
2019-04-03,249.39,254.08973581509244,-0.018496362318675352
2019-04-04,251.59,253.77973581509244,-0.00862848961545104
2019-04-05,251.28,253.48973581509242,-0.008717259529215426
2019-04-08,250.99,252.26973581509242,-0.00507288680886564
2019-04-09,249.77,254.72973581509243,-0.019470580453523012
2019-04-10,252.23,254.22973581509243,-0.007865861201015845
2019-04-11,251.73,249.20973581509242,0.010113024584150088
2019-04-12,246.71,248.69973581509242,-0.008000554598786458
2019-04-15,246.2,242.51973581509242,0.015175112130723978
2019-04-16,240.02,228.36973581509244,0.051014921672198454
2019-04-17,225.87,230.38973581509242,-0.019617782880396617
2019-04-18,227.89,227.53973581509243,0.0015393539227459563
2019-04-22,225.04,230.53973581509243,-0.0238559127156438
2019-04-23,228.04,234.99973581509244,-0.029615930379464972
2019-04-24,232.5,239.92973581509244,-0.03096629848673005
2019-04-25,237.43,240.61973581509244,-0.013256334956429416
2019-04-26,238.12,239.20973581509242,-0.004555566316643445
2019-04-29,236.71,243.23973581509242,-0.026844856549491647
2019-04-30,240.74,238.14973581509244,0.010876620022449712
2019-05-01,235.65,239.16973581509242,-0.014716476577177007
2019-05-02,236.67,240.38973581509242,-0.01547377138412287
2019-05-03,237.89,241.01973581509242,-0.012985392272994334
2019-05-06,238.52,235.04973581509242,0.014763956967973613
2019-05-07,232.55,234.82973581509242,-0.009708037217601384
2019-05-08,232.33,232.29973581509242,0.0001302807547387541
2019-05-09,229.8,227.89973581509244,0.008338158787728256
2019-05-10,225.4,226.18973581509243,-0.0034914750319972043
2019-05-13,223.69,225.33973581509244,-0.00732110477153558
2019-05-14,222.84,227.90973581509243,-0.022244489894041264
2019-05-15,225.41,228.42973581509244,-0.013219539060084662
2019-05-16,225.93,230.85973581509242,-0.021353813811174516
2019-05-17,228.36,231.85973581509242,-0.015094193921981525
2019-05-20,229.36,236.46973581509243,-0.030066155360582325
2019-05-21,233.97,238.17973581509244,-0.01767461787076885
2019-05-22,235.68,236.49973581509244,-0.0034661172549187436
2019-05-23,234.0,237.68973581509243,-0.015523328352566312
2019-05-24,235.19,236.65973581509243,-0.006210333202774976
2019-05-28,234.16,236.49973581509244,-0.009893185745128097
2019-05-29,234.0,239.69973581509242,-0.023778648715279682
2019-05-30,237.2,235.93973581509243,0.005341466457753574
2019-05-31,233.44,235.15973581509243,-0.0073130538658398025
2019-06-03,232.66,237.71973581509243,-0.021284458346479518
2019-06-04,235.22,241.85973581509242,-0.027452836631594812
2019-06-05,239.36,239.12973581509243,0.0009629257696568416
2019-06-06,236.63,240.87973581509243,-0.017642562587143806
2019-06-07,238.38,242.70973581509242,-0.017839151777541473
