date,FLS,dcf,Deviation
2016-05-26,48.42,50.51224413662355,-0.04142053421670455
2016-05-27,48.14,50.50224413662355,-0.046775033011067446
2016-05-31,48.13,50.532244136623554,-0.0475388373832879
2016-06-01,48.16,51.352244136623554,-0.062163673473169645
2016-06-02,48.98,51.532244136623554,-0.049527129652203516
2016-06-03,49.16,53.44224413662355,-0.08012844905382566
2016-06-06,51.07,54.14224413662355,-0.05674393785508769
2016-06-07,51.77,54.69224413662355,-0.053430686247279535
2016-06-08,52.32,54.64224413662355,-0.04249906227894262
2016-06-09,52.27,53.20224413662355,-0.017522646868608382
2016-06-10,50.83,52.32224413662355,-0.02852026248581796
2016-06-13,49.95,52.58224413662355,-0.05005956249764143
2016-06-14,50.21,52.29224413662355,-0.039819368455162985
2016-06-15,49.92,51.782244136623554,-0.03596298630299144
2016-06-16,49.41,52.37224413662355,-0.056561336743484625
2016-06-17,50.0,52.79224413662355,-0.05289118093554368
2016-06-20,50.42,52.14224413662355,-0.03302972791333858
2016-06-21,49.77,51.88224413662355,-0.04071227395371124
2016-06-22,49.51,52.65224413662355,-0.05967920623610967
2016-06-23,50.28,47.87224413662355,0.05029544586430723
2016-06-24,45.5,45.37224413662355,0.00281572723164758
2016-06-27,43.0,45.89224413662355,-0.06302250393363185
2016-06-28,43.52,46.76224413662355,-0.06933465654793647
2016-06-29,44.39,47.54224413662355,-0.0663040669170949
2016-06-30,45.17,47.48277498433464,-0.048707662622870296
2016-07-01,45.45,46.202774984334646,-0.01629285220616894
2016-07-05,44.17,46.90277498433464,-0.05826467592263729
2016-07-06,44.87,46.98277498433464,-0.04496913996755403
2016-07-07,44.95,47.82277498433464,-0.06007127326416495
2016-07-08,45.79,48.202774984334646,-0.05005469052598677
2016-07-11,46.17,49.852774984334644,-0.07387301881373487
2016-07-12,47.82,49.742774984334645,-0.03865435703858855
2016-07-13,47.71,50.632774984334645,-0.05772496145508377
2016-07-14,48.6,50.592774984334646,-0.03938852899355061
2016-07-15,48.56,50.342774984334646,-0.03541272774274751
2016-07-18,48.31,49.522774984334646,-0.024489237219002313
2016-07-19,47.49,49.962774984334644,-0.04949234675435776
2016-07-20,47.93,49.50277498433464,-0.03177145089002287
2016-07-21,47.47,49.712774984334644,-0.045114660870196444
2016-07-22,47.68,49.39277498433464,-0.034676630030968436
2016-07-25,47.36,50.632774984334645,-0.06463748007781944
2016-07-26,48.6,51.48277498433464,-0.05599494171034525
2016-07-27,49.45,51.43277498433464,-0.03855080704742364
2016-07-28,49.4,49.882774984334645,-0.009678190206664716
2016-07-29,47.85,47.992774984334645,-0.0029749266297113275
2016-08-01,45.96,47.66277498433464,-0.035725468877846334
2016-08-02,45.63,48.422774984334644,-0.05767482316406147
2016-08-03,46.39,48.61277498433464,-0.04572409176499237
2016-08-04,46.58,48.922774984334644,-0.047887205602806016
2016-08-05,46.89,49.51277498433464,-0.05297168226108229
2016-08-08,47.48,49.18277498433464,-0.0346213686575636
2016-08-09,47.15,48.98277498433464,-0.03741672424481435
2016-08-10,46.95,49.852774984334644,-0.058226948956137115
2016-08-11,47.82,49.522774984334646,-0.034383674680453113
2016-08-12,47.49,50.30277498433464,-0.05591689494686125
2016-08-15,48.27,50.382774984334645,-0.04193447036197506
2016-08-16,48.35,50.632774984334645,-0.045084927402081254
2016-08-17,48.6,50.882774984334645,-0.044863413700165666
2016-08-18,48.85,51.29277498433464,-0.047624153403294955
2016-08-19,49.26,50.93277498433464,-0.03284280082617019
2016-08-22,48.9,51.272774984334646,-0.04627748322690939
2016-08-23,49.24,50.72277498433464,-0.029232923174897008
2016-08-24,48.69,50.68277498433464,-0.03931858476475658
2016-08-25,48.65,51.16277498433464,-0.049113344323172825
2016-08-26,49.13,51.452774984334646,-0.04514382334173106
2016-08-29,49.42,51.062774984334645,-0.0321716746659112
2016-08-30,49.03,50.40277498433464,-0.02723609929733639
2016-08-31,48.37,50.102774984334644,-0.034584411439813945
2016-09-01,48.07,50.80277498433464,-0.05379184474031795
2016-09-02,48.77,50.12277498433464,-0.02698922764666223
2016-09-06,48.09,50.01277498433464,-0.03844567682830846
2016-09-07,47.98,50.11277498433464,-0.04255950673259179
2016-09-08,48.08,48.272774984334646,-0.00399345147232999
2016-09-09,46.24,49.23277498433464,-0.06078826524174008
2016-09-12,47.2,48.11277498433464,-0.018971572199521503
2016-09-13,46.08,48.11277498433464,-0.04225021285919406
2016-09-14,46.08,48.80277498433464,-0.05579139680496925
2016-09-15,46.77,48.69277498433464,-0.03948789086169824
2016-09-16,46.66,49.30277498433464,-0.053602966266591556
2016-09-19,47.27,48.47277498433464,-0.024813412987462535
2016-09-20,46.44,49.15277498433464,-0.05519067814989542
2016-09-21,47.12,50.202774984334646,-0.06140646578394526
2016-09-22,48.17,48.212774984334644,-0.0008872126598923336
2016-09-23,46.18,47.48277498433464,-0.02743679123144016
2016-09-26,45.45,47.852774984334644,-0.05021182126054813
2016-09-27,45.82,49.23277498433464,-0.06931916767682811
2016-09-28,47.2,49.36277498433464,-0.04381388576758494
2016-09-29,47.33,50.272774984334646,-0.05853615570757009
2016-09-30,48.24,50.18278877370958,-0.038714244887230964
2016-10-03,48.19,49.71278877370958,-0.030631731014754582
2016-10-04,47.72,50.23278877370958,-0.05002288017552203
2016-10-05,48.24,49.87278877370958,-0.03273907102163698
2016-10-06,47.88,48.74278877370958,-0.017700849611110847
2016-10-07,46.75,48.29278877370958,-0.03194656620347158
2016-10-10,46.3,46.99278877370958,-0.014742448613672465
2016-10-11,45.0,46.56278877370958,-0.03356304067835314
2016-10-12,44.57,45.68278877370958,-0.024359037694082097
2016-10-13,43.69,45.38278877370958,-0.037300236927930275
2016-10-14,43.39,45.10278877370958,-0.03797522991988378
2016-10-17,43.11,44.92278877370958,-0.04035343359561161
2016-10-18,42.93,46.44278877370958,-0.07563690438198034
2016-10-19,44.45,45.72278877370958,-0.02783707660547219
2016-10-20,43.73,45.59278877370958,-0.04085709218085232
2016-10-21,43.6,45.46278877370958,-0.04097392227699859
2016-10-24,43.47,45.18278877370958,-0.037907991520572115
2016-10-25,43.19,45.75278877370958,-0.05601382653164544
2016-10-26,43.76,45.50278877370958,-0.03830070245533013
2016-10-27,43.51,44.20278877370958,-0.015672965279548756
2016-10-28,42.21,44.34278877370958,-0.04809775913268877
2016-10-31,42.35,44.10278877370958,-0.039743263917007554
2016-11-01,42.11,43.58278877370958,-0.033792898874750565
2016-11-02,41.59,43.67278877370958,-0.04769076654347715
2016-11-03,41.68,43.34278877370958,-0.038363677574853594
2016-11-04,41.35,44.03278877370958,-0.060927069314114846
2016-11-07,42.04,43.85278877370958,-0.041338049971325286
2016-11-08,41.86,46.18278877370958,-0.09360172671448574
2016-11-09,44.19,47.93278877370958,-0.07808410212431549
2016-11-10,45.94,47.82278877370958,-0.039370116674263045
2016-11-11,45.83,47.66278877370958,-0.03845324247414861
2016-11-14,45.67,47.61278877370958,-0.040803927342780044
2016-11-15,45.62,47.63278877370958,-0.04225637057010856
2016-11-16,45.64,47.73278877370958,-0.04384384041818756
2016-11-17,45.74,47.97278877370958,-0.04654281793459569
2016-11-18,45.98,48.59278877370958,-0.05376906408638138
2016-11-21,46.6,48.77278877370958,-0.04454920106764115
2016-11-22,46.78,48.83278877370958,-0.04203709895050578
2016-11-23,46.84,48.88278877370958,-0.04178953011797559
2016-11-25,46.89,48.47278877370958,-0.032653140323711805
2016-11-28,46.48,47.03278877370958,-0.011753263800053149
2016-11-29,45.04,49.44278877370958,-0.08904814802943917
2016-11-30,47.45,51.84278877370958,-0.0847328794923401
2016-12-01,49.85,51.41278877370958,-0.030396887836372843
2016-12-02,49.42,50.99278877370958,-0.03084335670851679
2016-12-05,49.0,51.74278877370958,-0.053008135794628486
2016-12-06,49.75,53.05278877370958,-0.06225476266284957
2016-12-07,51.06,53.02278877370958,-0.03701783363538946
2016-12-08,51.03,53.71278877370958,-0.04994692763043995
2016-12-09,51.72,53.02278877370958,-0.02457035557427234
2016-12-12,51.03,52.55278877370958,-0.02897636470381526
2016-12-13,50.56,51.23278877370958,-0.013131995930989127
2016-12-14,49.24,50.96278877370958,-0.03380483712065463
2016-12-15,48.97,50.19278877370958,-0.024361841682525975
2016-12-16,48.2,50.48278877370958,-0.045219149519299284
2016-12-19,48.49,51.06278877370958,-0.05038480732243544
2016-12-20,49.07,51.37278877370958,-0.044825068458966943
2016-12-21,49.38,51.15278877370958,-0.03465673751536924
2016-12-22,49.16,50.81278877370958,-0.03252702348359848
2016-12-23,48.82,51.43278877370958,-0.05080006035070639
2016-12-27,49.44,50.50278877370958,-0.021044160124932487
2016-12-28,48.51,50.04278877370958,-0.03062956344501022
2016-12-29,48.05,50.04278877370958,-0.03982169704252203
2016-12-30,48.05,51.813298339377745,-0.07263190068943493
2017-01-03,49.01,52.36329833937774,-0.06403909695764964
2017-01-04,49.56,51.453298339377746,-0.03679644260878767
2017-01-05,48.65,51.66329833937775,-0.05832570579569463
2017-01-06,48.86,51.313298339377745,-0.04781018602920495
2017-01-09,48.51,51.813298339377745,-0.06375387101861574
2017-01-10,49.01,52.43329833937774,-0.06528863237289095
2017-01-11,49.63,52.11329833937774,-0.04765191263093238
2017-01-12,49.31,52.563298339377745,-0.06189296414339618
2017-01-13,49.76,52.33329833937774,-0.04917133872759338
2017-01-17,49.53,52.66329833937775,-0.05949681159706044
2017-01-18,49.86,53.133298339377745,-0.06160540455196739
2017-01-19,50.33,53.063298339377745,-0.051510147784186944
2017-01-20,50.26,52.80329833937775,-0.048165520324723765
2017-01-23,50.0,53.75329833937774,-0.06982452157039465
2017-01-24,50.95,54.65329833937774,-0.06775983246942496
2017-01-25,51.85,54.343298339377746,-0.04588051177547081
2017-01-26,51.54,54.243298339377745,-0.04983654058911269
2017-01-27,51.44,53.283298339377744,-0.03459429871696773
2017-01-30,50.48,51.963298339377744,-0.028545115240571683
2017-01-31,49.16,52.07329833937774,-0.05594610735795691
2017-02-01,49.27,50.993298339377745,-0.0337946043009143
2017-02-02,48.19,51.453298339377746,-0.06342252964724537
2017-02-03,48.65,51.16329833937775,-0.04912307104804836
2017-02-06,48.36,52.39329833937774,-0.07698118780863994
2017-02-07,49.59,53.43329833937774,-0.07192702788001792
2017-02-08,50.63,53.48329833937775,-0.05334933386628793
2017-02-09,50.68,53.76329833937774,-0.057349501139505876
2017-02-10,50.96,54.30329833937775,-0.0615671320457043
2017-02-13,51.5,53.73329833937775,-0.041562651249739235
2017-02-14,50.93,54.00329833937774,-0.05690945616069487
2017-02-15,51.2,53.61329833937774,-0.045013054860033264
2017-02-16,50.81,51.173298339377745,-0.007099373133394149
2017-02-17,48.37,51.18329833937774,-0.05496516306400956
2017-02-21,48.38,51.453298339377746,-0.05972986064191177
2017-02-22,48.65,49.58329833937774,-0.018822836935729614
2017-02-23,46.78,50.523298339377746,-0.07409053768091434
2017-02-24,47.72,50.743298339377745,-0.05958024878788004
2017-02-27,47.94,49.25329833937774,-0.026664170393798203
2017-02-28,46.45,50.89329833937774,-0.08730615787068807
2017-03-01,48.09,49.83329833937774,-0.03498259993760444
2017-03-02,47.03,49.32329833937774,-0.04649523484010121
2017-03-03,46.52,48.953298339377746,-0.04970652482920468
2017-03-06,46.15,48.80329833937775,-0.054367192990251056
2017-03-07,46.0,48.773298339377746,-0.05686099636076258
2017-03-08,45.97,48.023298339377746,-0.04275629559775784
2017-03-09,45.22,48.80329833937775,-0.0734232820589199
2017-03-10,46.0,49.023298339377746,-0.0616706431796592
2017-03-13,46.22,48.29329833937774,-0.04293138821887432
2017-03-14,45.49,49.98329833937775,-0.08989599503556256
2017-03-15,47.18,49.72329833937774,-0.05114902720287984
2017-03-16,46.92,49.79329833937774,-0.05770451918637942
2017-03-17,46.99,49.58329833937774,-0.05230185216053307
2017-03-20,46.78,48.61329833937774,-0.0377118690153293
2017-03-21,45.81,48.75329833937774,-0.06037126593751829
2017-03-22,45.95,48.883298339377745,-0.06000614604630383
2017-03-23,46.08,48.453298339377746,-0.048981151350205976
2017-03-24,45.65,49.773298339377746,-0.08284157323195984
2017-03-27,46.97,49.98329833937775,-0.06028610434865633
2017-03-28,47.18,50.203298339377746,-0.060221109755379865
2017-03-29,47.4,50.80329833937775,-0.06698971229472017
2017-03-30,48.0,51.22329833937774,-0.06292641129866172
2017-03-31,48.42,50.63168348885927,-0.04368180823665313
2017-04-03,48.15,50.311683488859266,-0.042965834950403514
2017-04-04,47.83,50.171683488859266,-0.04667340870431913
2017-04-05,47.69,51.27168348885927,-0.06985695114999546
2017-04-06,48.79,51.12168348885926,-0.04561045978400524
2017-04-07,48.64,51.681683488859264,-0.05885418747078819
2017-04-10,49.2,51.641683488859265,-0.047281252738129886
2017-04-11,49.16,50.20168348885927,-0.020749971245295762
2017-04-12,47.72,49.48168348885927,-0.035602739532011096
2017-04-13,47.0,50.421683488859266,-0.06786134956432566
2017-04-17,47.94,50.181683488859264,-0.04467134884697399
2017-04-18,47.7,50.561683488859266,-0.05659786801778077
2017-04-19,48.08,51.65168348885926,-0.06914941096991811
2017-04-20,49.17,51.141683488859265,-0.03855335519584091
2017-04-21,48.66,51.83168348885926,-0.06119198288322991
2017-04-24,49.35,53.08168348885926,-0.0703007750242598
2017-04-25,50.6,53.62168348885926,-0.05635189520834538
2017-04-26,51.14,53.26168348885926,-0.0398350812419036
2017-04-27,50.78,53.351683488859265,-0.04820248060956267
2017-04-28,50.87,52.13168348885927,-0.024201855847008957
2017-05-01,49.65,52.45168348885927,-0.053414557979904465
2017-05-02,49.97,52.70168348885927,-0.05183294551561579
2017-05-03,50.22,51.11168348885926,-0.01744578593373125
2017-05-04,48.63,52.461683488859265,-0.07303775315698657
2017-05-05,49.98,52.101683488859265,-0.040721975698020274
2017-05-08,49.62,51.62168348885926,-0.038776021113128945
2017-05-09,49.14,52.241683488859266,-0.05937181349679732
2017-05-10,49.76,51.65168348885926,-0.036623849622777205
2017-05-11,49.17,51.531683488859265,-0.04582973675544366
2017-05-12,49.05,52.16168348885927,-0.05965458322532602
2017-05-15,49.68,52.061683488859266,-0.045747339103410445
2017-05-16,49.58,50.821683488859264,-0.024432159732202807
2017-05-17,48.34,51.04168348885926,-0.052930924377699085
2017-05-18,48.56,51.59168348885927,-0.058763026981159205
2017-05-19,49.11,51.59168348885927,-0.04810239404952088
2017-05-22,49.11,51.95168348885927,-0.054698583337894124
2017-05-23,49.47,51.48168348885927,-0.039075713001782475
2017-05-24,49.0,50.37168348885926,-0.02723124171862623
2017-05-25,47.89,50.58168348885926,-0.05321458882348418
2017-05-26,48.1,50.781683488859265,-0.052808085605267174
2017-05-30,48.3,50.98168348885927,-0.05260092067075983
2017-05-31,48.5,51.781683488859265,-0.06337537267526872
2017-06-01,49.3,51.071683488859264,-0.03469013292357481
2017-06-02,48.59,51.04168348885926,-0.04803296680828295
2017-06-05,48.56,50.031683488859265,-0.029415030361450212
2017-06-06,47.55,48.76168348885926,-0.024849090559724063
2017-06-07,46.28,49.16168348885927,-0.05861645257759118
2017-06-08,46.68,49.781683488859265,-0.06230571711286936
2017-06-09,47.3,51.141683488859265,-0.07511844012127877
2017-06-12,48.66,51.19168348885926,-0.049454976205465684
2017-06-13,48.71,49.95168348885927,-0.024857690514799136
2017-06-14,47.47,49.931683488859264,-0.04930103126622032
2017-06-15,47.45,49.931683488859264,-0.049701578546074265
2017-06-16,47.45,50.01168348885926,-0.05122170081376898
2017-06-19,47.53,48.48168348885927,-0.019629753349591383
2017-06-20,46.0,46.52168348885927,-0.011213770649211252
2017-06-21,44.04,46.73168348885927,-0.0575986844022206
2017-06-22,44.25,46.95168348885927,-0.05754178099919094
2017-06-23,44.47,47.98168348885927,-0.07318800078522958
2017-06-26,45.5,47.79168348885926,-0.04795151209505888
2017-06-27,45.31,48.12168348885926,-0.05842861855633541
2017-06-28,45.64,48.19168348885926,-0.052948627317598196
2017-06-29,45.71,48.91168348885927,-0.06545846023861601
2017-06-30,46.43,50.78714564230664,-0.0857922922661174
2017-07-03,46.94,50.567145642306635,-0.07172929371896386
2017-07-05,46.72,50.167145642306636,-0.06871321057181323
2017-07-06,46.32,50.15714564230664,-0.07650247224335815
2017-07-07,46.31,50.22714564230664,-0.0779886173545008
2017-07-10,46.38,49.60714564230664,-0.06505404817233462
2017-07-11,45.76,50.10714564230664,-0.08675700015600663
2017-07-12,46.26,49.62714564230664,-0.06784886776635768
2017-07-13,45.78,50.01714564230664,-0.08471386337413622
2017-07-14,46.17,49.74714564230664,-0.07190655053914319
2017-07-17,45.9,49.96714564230664,-0.0813963973732178
2017-07-18,46.12,50.387145642306635,-0.08468718733541059
2017-07-19,46.54,50.43714564230664,-0.07726737095601455
2017-07-20,46.59,50.07714564230664,-0.0696354713827897
2017-07-21,46.23,50.08714564230664,-0.07700869340513317
2017-07-24,46.24,51.097145642306636,-0.09505708354646503
2017-07-25,47.25,50.487145642306636,-0.06411821466876533
2017-07-26,46.64,50.207145642306635,-0.07104856483418187
2017-07-27,46.36,45.14714564230664,0.02686447482865484
2017-07-28,41.3,44.97714564230664,-0.08175586933751133
2017-07-31,41.13,45.43714564230664,-0.09479349068741327
2017-08-01,41.59,45.76714564230664,-0.09126952497656593
2017-08-02,41.92,45.067145642306635,-0.06983237117533936
2017-08-03,41.22,45.03714564230664,-0.0847554965544024
2017-08-04,41.19,44.39714564230664,-0.07223765392815051
2017-08-07,40.55,43.68714564230664,-0.07180935252653886
2017-08-08,39.84,42.96714564230664,-0.07277992511626286
2017-08-09,39.12,42.487145642306636,-0.07925092616609664
2017-08-10,38.64,42.67714564230664,-0.09459736778423489
2017-08-11,38.83,43.32714564230664,-0.10379510525418545
2017-08-14,39.48,43.28714564230664,-0.08795095139250153
2017-08-15,39.44,43.26714564230664,-0.08845385073344092
2017-08-16,39.42,42.237145642306636,-0.06669829600144317
2017-08-17,38.39,41.96714564230664,-0.0852368105468807
2017-08-18,38.12,41.42714564230664,-0.07983040084058524
2017-08-21,37.58,42.57714564230664,-0.11736685414019965
2017-08-22,38.73,42.387145642306635,-0.08627959224167336
2017-08-23,38.54,41.87714564230664,-0.07968894706460761
2017-08-24,38.03,42.25714564230664,-0.10003386594277064
2017-08-25,38.41,42.24714564230664,-0.09082615130486105
2017-08-28,38.4,42.50714564230664,-0.09662247559193593
2017-08-29,38.66,42.817145642306635,-0.09709067664237425
2017-08-30,38.97,43.12714564230664,-0.09639278418251229
2017-08-31,39.28,43.387145642306635,-0.09466272974412426
2017-09-01,39.54,43.39714564230664,-0.0888801690806692
2017-09-05,39.55,43.80714564230664,-0.09717925192083987
2017-09-06,39.96,43.75714564230664,-0.08677772707905707
2017-09-07,39.91,43.32714564230664,-0.07886846898518007
2017-09-08,39.48,44.067145642306635,-0.10409445802413742
2017-09-11,40.22,44.29714564230664,-0.09204082076143305
2017-09-12,40.45,44.75714564230664,-0.0962336981166938
2017-09-13,40.91,45.207145642306635,-0.0950545667339191
2017-09-14,41.36,45.237145642306636,-0.08570712380846279
2017-09-15,41.39,45.24714564230664,-0.08524616498018744
2017-09-18,41.4,45.817145642306635,-0.09640813674407367
2017-09-19,41.97,46.417145642306636,-0.09580825319541653
2017-09-20,42.57,46.03714564230664,-0.07531191593078368
2017-09-21,42.19,46.47714564230664,-0.09224201665267906
2017-09-22,42.63,46.87714564230664,-0.09060162653063897
2017-09-25,43.03,47.21714564230664,-0.08867849984042553
2017-09-26,43.37,47.097145642306636,-0.07913739976119916
2017-09-27,43.25,46.347145642306636,-0.06682494896685709
2017-09-28,42.5,46.43714564230664,-0.08478440239702623
2017-09-29,42.59,45.90328800499475,-0.07217975332473403
2017-10-02,42.08,46.503288004994744,-0.09511774747023605
2017-10-03,42.68,46.883288004994746,-0.0896542922618172
2017-10-04,43.06,47.033288004994745,-0.0844782105085401
2017-10-05,43.21,47.143288004994744,-0.08343261939171531
2017-10-06,43.32,47.033288004994745,-0.07895021085067255
2017-10-09,43.21,47.36328800499474,-0.08769002702170414
2017-10-10,43.54,47.54328800499474,-0.08420301104488548
2017-10-11,43.72,47.893288004994744,-0.0871372206593859
2017-10-12,44.07,48.20328800499475,-0.08574701386690597
2017-10-13,44.38,48.463288004994745,-0.08425528215448175
2017-10-16,44.64,48.40328800499475,-0.07774860262811922
2017-10-17,44.58,48.44328800499475,-0.07974867446232026
2017-10-18,44.62,48.313288004994746,-0.07644455919897086
2017-10-19,44.49,49.20328800499475,-0.09579213495887284
2017-10-20,45.38,48.43328800499474,-0.06304110521424577
2017-10-23,44.61,48.66328800499475,-0.08329252237495177
2017-10-24,44.84,48.253288004994744,-0.07073689993190568
2017-10-25,44.43,48.563288004994746,-0.08511137064215335
2017-10-26,44.74,48.08328800499475,-0.06953118523524138
2017-10-27,44.26,47.70328800499475,-0.07218135581417828
2017-10-30,43.88,47.893288004994744,-0.08379646025923715
2017-10-31,44.07,47.813288004994746,-0.07828970064982166
2017-11-01,43.99,42.963288004994745,0.023897425981128206
2017-11-02,39.14,43.073288004994744,-0.09131617731478137
2017-11-03,39.25,43.83328800499475,-0.10456181166405976
2017-11-06,40.01,43.36328800499474,-0.07733011400354373
2017-11-07,39.54,42.73328800499475,-0.07472600761779691
2017-11-08,38.91,42.823288004994744,-0.09138224053553101
2017-11-09,39.0,42.95328800499475,-0.09203691239038658
2017-11-10,39.13,43.19328800499475,-0.09407220873124733
2017-11-13,39.37,42.90328800499475,-0.08235471380616355
2017-11-14,39.08,42.45328800499475,-0.0794588161133214
2017-11-15,38.63,42.90328800499475,-0.09960280910165342
2017-11-16,39.08,43.033288004994745,-0.09186581338000244
2017-11-17,39.21,42.76328800499475,-0.08309202053358766
2017-11-20,38.94,42.813288004994746,-0.090469295526727
2017-11-21,38.99,43.313288004994746,-0.09981435730522692
2017-11-22,39.49,42.893288004994744,-0.07934313649721714
2017-11-24,39.07,43.70328800499475,-0.10601692038514854
2017-11-27,39.88,44.94328800499475,-0.11265949221231963
2017-11-28,41.12,45.33328800499475,-0.09294026951079604
2017-11-29,41.51,46.40328800499475,-0.1054513207009824
2017-11-30,42.58,46.213288004994745,-0.07861998489702915
2017-12-01,42.39,46.65328800499475,-0.09138236954570744
2017-12-04,42.83,45.86328800499474,-0.06613760454035489
2017-12-05,42.04,45.633288004994746,-0.07874269337334283
2017-12-06,41.81,46.47328800499475,-0.1003434059688989
2017-12-07,42.65,45.95328800499475,-0.07188360503465407
2017-12-08,42.13,45.41328800499475,-0.07229795835601327
2017-12-11,41.59,45.073288004994744,-0.07728053929876921
2017-12-12,41.25,44.84328800499475,-0.08012989601909914
2017-12-13,41.02,44.02328800499475,-0.06822043834286073
2017-12-14,40.2,44.97328800499475,-0.10613606913651996
2017-12-15,41.15,45.133288004994746,-0.08825610056492961
2017-12-18,41.31,44.993288004994746,-0.08186305487578183
2017-12-19,41.17,44.95328800499475,-0.08416042903412058
2017-12-20,41.13,45.41328800499475,-0.09431794510284419
2017-12-21,41.59,45.213288004994745,-0.08013767998015264
2017-12-22,41.39,45.59328800499475,-0.09219093837966408
2017-12-26,41.77,45.62328800499475,-0.08445879666921186
2017-12-27,41.8,45.783288004994745,-0.08700310044486514
2017-12-28,41.96,45.95328800499475,-0.08689885269059983
2017-12-29,42.13,47.85517440886737,-0.11963543085126682
2018-01-02,42.5,47.72517440886737,-0.10948465822466491
2018-01-03,42.37,48.77517440886737,-0.13132037940397212
2018-01-04,43.42,48.75517440886737,-0.10942786019235384
2018-01-05,43.4,49.07517440886737,-0.1156424705001543
2018-01-08,43.72,48.65517440886737,-0.10143164563331497
2018-01-09,43.3,47.82517440886737,-0.0946190884779784
2018-01-10,42.47,48.82517440886737,-0.13016183732695852
2018-01-11,43.47,49.35517440886737,-0.11924128481673468
2018-01-12,44.0,50.40517440886737,-0.12707374756629264
2018-01-16,45.05,48.73517440886737,-0.07561631724040485
2018-01-17,43.38,49.68517440886737,-0.1269025314670542
2018-01-18,44.33,49.06517440886737,-0.0965078483041446
2018-01-19,43.71,49.12517440886737,-0.11023216658320711
2018-01-22,43.77,49.42517440886737,-0.1144189064885277
2018-01-23,44.07,50.69517440886737,-0.1306864901072029
2018-01-24,45.34,50.38517440886737,-0.10013212156271623
2018-01-25,45.03,50.93517440886737,-0.11593509745279929
2018-01-26,45.58,50.72517440886737,-0.10143236506975772
2018-01-29,45.37,50.56517440886737,-0.10274214357216416
2018-01-30,45.21,50.67517440886737,-0.10784717512311215
2018-01-31,45.32,50.94517440886737,-0.1104162361624631
2018-02-01,45.59,49.92517440886737,-0.08683343544008493
2018-02-02,44.57,47.46517440886737,-0.060995760469100824
2018-02-05,42.11,47.18517440886737,-0.10755866588285001
2018-02-06,41.83,46.90517440886737,-0.10820073633300276
2018-02-07,41.55,46.17517440886737,-0.10016582434346288
2018-02-08,40.82,45.71517440886737,-0.10707985854075297
2018-02-09,40.36,46.77517440886737,-0.13714912856960337
2018-02-12,41.42,46.44517440886737,-0.10819583461200133
2018-02-13,41.09,47.54517440886737,-0.13576928656009823
2018-02-14,42.19,48.22517440886737,-0.12514572488010856
2018-02-15,42.87,49.40517440886737,-0.1322771245534642
2018-02-16,44.05,49.05517440886737,-0.10203152815541972
2018-02-20,43.7,49.13517440886737,-0.11061677249051316
2018-02-21,43.78,48.93517440886737,-0.10534701206527664
2018-02-22,43.58,49.61517440886737,-0.12163968948557691
2018-02-23,44.26,50.27517440886737,-0.11964502320665116
2018-02-26,44.92,49.32517440886737,-0.08930884607425604
2018-02-27,43.97,47.70517440886737,-0.07829704964191653
2018-02-28,42.35,46.55517440886737,-0.09032668145404721
2018-03-01,41.2,47.64517440886737,-0.13527444256071053
2018-03-02,42.29,48.79517440886737,-0.1333159372350805
2018-03-05,43.44,49.48517440886737,-0.12216132369100274
2018-03-06,44.13,49.72517440886737,-0.11252196649650348
2018-03-07,44.37,49.85517440886737,-0.11002216868971104
2018-03-08,44.5,50.93517440886737,-0.1263404804941055
2018-03-09,45.58,50.51517440886737,-0.09769686963608804
2018-03-12,45.16,49.95517440886737,-0.09598954393833925
2018-03-13,44.6,49.61517440886737,-0.10108146285123287
2018-03-14,44.26,49.20517440886737,-0.10050110518409605
2018-03-15,43.85,49.89517440886737,-0.1211574963007449
2018-03-16,44.54,49.29517440886737,-0.09646328400071535
2018-03-19,43.94,49.45517440886737,-0.11151865249268023
2018-03-20,44.1,50.27517440886737,-0.12282750843681234
2018-03-21,44.92,48.62517440886737,-0.07619868625482373
2018-03-22,43.27,47.46517440886737,-0.08838426195867155
2018-03-23,42.11,48.21517440886737,-0.12662350564357916
2018-03-26,42.86,47.51517440886737,-0.09797237338980724
2018-03-27,42.16,47.14517440886737,-0.105740926221491
2018-03-28,41.79,48.68517440886737,-0.14162780543744957
2018-03-29,43.33,46.626021587398455,-0.07069060312641529
2018-04-02,42.54,47.08602158739845,-0.09654715845891493
2018-04-03,43.0,48.13602158739845,-0.10669809049493639
2018-04-04,44.05,48.89602158739845,-0.09910870925841087
2018-04-05,44.81,47.26602158739845,-0.051961673627577865
2018-04-06,43.18,47.53602158739845,-0.09163622537047167
2018-04-09,43.45,48.666021587398454,-0.10717994644438089
2018-04-10,44.58,50.346021587398454,-0.11452784958169726
2018-04-11,46.26,49.99602158739845,-0.07472637759521494
2018-04-12,45.91,49.75602158739845,-0.07729761071517272
2018-04-13,45.67,50.04602158739845,-0.0874399492426452
2018-04-16,45.96,50.33602158739845,-0.08693618306326334
2018-04-17,46.25,50.86602158739845,-0.0907486263588978
2018-04-18,46.78,51.72602158739845,-0.09561960180992157
2018-04-19,47.64,51.39602158739845,-0.07308000641667123
2018-04-20,47.31,50.986021587398454,-0.07209861591371947
2018-04-23,46.9,49.69602158739845,-0.056262483355557835
2018-04-24,45.61,50.08602158739845,-0.08936668247023649
2018-04-25,46.0,49.32602158739845,-0.06742935027722097
