date,BXP,dcf,Deviation
2012-07-05,109.37,121.34749265295218,-0.098704080249991
2012-07-06,110.18,120.79749265295217,-0.08789497546489589
2012-07-09,109.63,119.61749265295218,-0.08349525166798999
2012-07-10,108.45,120.11749265295218,-0.09713400101234482
2012-07-11,108.95,120.06749265295218,-0.09259369382424454
2012-07-12,108.9,121.75749265295218,-0.1055991904301129
2012-07-13,110.59,121.66749265295218,-0.09104726670541263
2012-07-16,110.5,123.11749265295218,-0.1024833464446746
2012-07-17,111.95,122.18749265295217,-0.08378511114905685
2012-07-18,111.02,121.51749265295217,-0.08638667918315668
2012-07-19,110.35,121.09749265295218,-0.08875074468926403
2012-07-20,109.93,120.23749265295218,-0.08572611109500794
2012-07-23,109.07,119.70749265295218,-0.08886237959884169
2012-07-24,108.54,119.88749265295218,-0.09465118005095541
2012-07-25,108.72,121.27749265295218,-0.10354347190279334
2012-07-26,110.11,121.95749265295218,-0.09714444266795441
2012-07-27,110.79,121.58749265295218,-0.08880430394079686
2012-07-30,110.42,122.06749265295218,-0.09541846399734732
2012-07-31,110.9,122.36749265295218,-0.09371355418285199
2012-08-01,111.2,122.97749265295218,-0.09576949731922713
2012-08-02,111.81,124.16749265295218,-0.09952276871283317
2012-08-03,113.0,124.33749265295218,-0.0911832176365106
2012-08-06,113.17,123.69749265295218,-0.08510675865102857
2012-08-07,112.53,121.95749265295218,-0.07730146338593136
2012-08-08,110.79,121.68749265295217,-0.08955310373623504
2012-08-09,110.52,121.86749265295218,-0.09311336769081624
2012-08-10,110.7,122.16749265295218,-0.09386697233386387
2012-08-13,111.0,121.72749265295218,-0.08812711425459574
2012-08-14,110.56,122.50749265295218,-0.09752458722502688
2012-08-15,111.34,123.15749265295217,-0.09595431344362382
2012-08-16,111.99,122.92749265295218,-0.08897515451511584
2012-08-17,111.76,122.50749265295218,-0.0877292679836198
2012-08-20,111.34,122.51749265295217,-0.09123181033923022
2012-08-21,111.35,122.78749265295218,-0.09314867830455043
2012-08-22,111.62,122.74749265295218,-0.09065352303703078
2012-08-23,111.58,123.00749265295218,-0.09290078520007883
2012-08-24,111.84,122.59749265295218,-0.08774643281983252
2012-08-27,111.43,123.01749265295217,-0.09419386140182473
2012-08-28,111.85,123.01749265295217,-0.09077971280439834
2012-08-29,111.85,122.56749265295218,-0.08744155910326556
2012-08-30,111.4,123.29749265295217,-0.0964941978701892
2012-08-31,112.13,123.92749265295218,-0.09519673480355162
2012-09-04,112.76,123.54749265295217,-0.0873145413258567
2012-09-05,112.38,124.11749265295218,-0.09456759399556725
2012-09-06,112.95,125.53749265295218,-0.10026879131440236
2012-09-07,114.37,124.37749265295217,-0.08046063993970243
2012-09-10,113.21,123.84749265295218,-0.08589186930704185
2012-09-11,112.68,123.92749265295218,-0.09075865582506193
2012-09-12,112.76,125.99749265295218,-0.10506155618043567
2012-09-13,114.83,127.23749265295218,-0.09751443850590769
2012-09-14,116.07,127.03749265295218,-0.08633272291443728
2012-09-17,115.87,126.11749265295218,-0.08125353935754998
2012-09-18,114.95,124.82749265295217,-0.07912914409339111
2012-09-19,113.66,123.70749265295218,-0.0812197582982247
2012-09-20,112.54,124.70749265295218,-0.0975682566789553
2012-09-21,113.54,123.73749265295218,-0.08241231040258101
2012-09-24,112.57,121.98749265295218,-0.0772004772632261
2012-09-25,110.82,121.56749265295218,-0.08840761965564148
2012-09-26,110.4,122.55749265295218,-0.09919828147413823
2012-09-27,111.39,121.77749265295218,-0.0852989532520183
2012-09-28,110.61,117.56886269089169,-0.05918967430337152
2012-10-01,109.44,117.9088626908917,-0.07182549723249854
2012-10-02,109.78,118.61886269089169,-0.07451481569103247
2012-10-03,110.49,118.00886269089169,-0.06371438991481804
2012-10-04,109.88,118.27886269089169,-0.07100899095420932
2012-10-05,110.15,118.14886269089169,-0.06770156316966669
2012-10-08,110.02,117.70886269089169,-0.0653210175947665
2012-10-09,109.58,117.6288626908917,-0.06842591611246562
2012-10-10,109.5,117.5788626908917,-0.06871016189474954
2012-10-11,109.45,117.1088626908917,-0.06539951387887033
2012-10-12,108.98,117.9988626908917,-0.07643177641904386
2012-10-15,109.87,118.4088626908917,-0.0721133747664019
2012-10-16,110.28,118.25886269089169,-0.06746946917413765
2012-10-17,110.13,119.58886269089169,-0.07909484610904416
2012-10-18,111.46,117.6588626908917,-0.052685046830489024
2012-10-19,109.53,117.41886269089169,-0.06718565067061943
2012-10-22,109.29,115.81886269089169,-0.056371324490696595
2012-10-23,107.69,115.83886269089169,-0.07034653571000937
2012-10-24,107.71,115.47886269089169,-0.06727519227208723
2012-10-25,107.35,114.6588626908917,-0.0637444199197722
2012-10-26,106.53,114.42886269089169,-0.06902858688920999
2012-10-31,106.3,115.28886269089169,-0.07796817906853937
2012-11-01,107.16,115.34886269089169,-0.07099214071001247
2012-11-02,107.22,114.5188626908917,-0.06373502599822989
2012-11-05,106.39,115.17886269089169,-0.07630621179580988
2012-11-06,107.05,114.20886269089169,-0.06268219928139274
2012-11-07,106.08,111.81886269089169,-0.05132284976601853
2012-11-08,103.69,111.22886269089169,-0.06777793558711842
2012-11-09,103.1,110.6088626908917,-0.06788662778204335
2012-11-12,102.48,109.7388626908917,-0.06614669145367569
2012-11-13,101.61,108.1888626908917,-0.06080905674818193
2012-11-14,100.06,108.1588626908917,-0.07487932555316812
2012-11-15,100.03,108.97886269089169,-0.08211558159011345
2012-11-16,100.85,110.00886269089169,-0.0832556801957558
2012-11-19,101.88,110.3788626908917,-0.0769971938802465
2012-11-20,102.25,109.7988626908917,-0.06875173845965443
2012-11-21,101.67,111.1888626908917,-0.0856098575030344
2012-11-23,103.06,110.7388626908917,-0.06934207652399238
2012-11-26,102.61,109.7688626908917,-0.06521760830346757
2012-11-27,101.64,109.5788626908917,-0.07244885095482545
2012-11-28,101.45,110.31886269089169,-0.08039298515741433
2012-11-29,102.19,110.75886269089169,-0.07736502960314662
2012-11-30,102.63,110.7188626908917,-0.07305767503658733
2012-12-03,102.59,110.6588626908917,-0.07291655177616274
2012-12-04,102.53,110.6888626908917,-0.07370987913821136
2012-12-05,102.56,112.3588626908917,-0.0872104118555308
2012-12-06,104.23,113.52886269089169,-0.0819074768344149
2012-12-07,105.4,113.11886269089169,-0.06823674237235067
2012-12-10,104.99,113.00886269089169,-0.07095782135977557
2012-12-11,104.88,112.39886269089169,-0.06689447304791096
2012-12-12,104.27,111.8788626908917,-0.06800983231224023
2012-12-13,103.75,112.1088626908917,-0.07456023092428365
2012-12-14,103.98,112.9688626908917,-0.07956938289701343
2012-12-17,104.84,113.52886269089169,-0.07653439385320981
2012-12-18,105.4,113.3288626908917,-0.06996331298689484
2012-12-19,105.2,114.7988626908917,-0.08361461486545962
2012-12-20,106.67,113.8288626908917,-0.06289145407990204
2012-12-21,105.7,114.11886269089169,-0.07377275318362975
2012-12-24,105.99,113.7488626908917,-0.06821046388811924
2012-12-26,105.62,113.7988626908917,-0.07187121643831962
2012-12-27,105.67,113.06886269089169,-0.06543678352119575
2012-12-28,104.94,113.9388626908917,-0.07897974824713672
2012-12-31,105.81,113.56374883054322,-0.0682766191710803
2013-01-02,106.65,113.69374883054323,-0.06195370372597786
2013-01-03,106.78,114.38374883054323,-0.06647577919314396
2013-01-04,107.47,115.17374883054323,-0.06688806180892726
2013-01-07,108.26,114.24374883054323,-0.05237703499575164
2013-01-08,107.33,114.47374883054323,-0.062405126970360714
2013-01-09,107.56,114.31374883054322,-0.0590808096107045
2013-01-10,107.4,113.91374883054323,-0.05718141047427905
2013-01-11,107.0,114.27374883054323,-0.06365196648382898
2013-01-14,107.36,115.61374883054323,-0.07139072051578288
2013-01-15,108.7,114.50374883054323,-0.050686103204641175
2013-01-16,107.59,114.03374883054323,-0.056507383968572245
2013-01-17,107.12,114.74374883054323,-0.06644151780156826
2013-01-18,107.83,115.83374883054323,-0.06909686435386087
2013-01-22,108.92,115.67374883054323,-0.05838618440936982
2013-01-23,108.76,115.91374883054323,-0.061716137237537216
2013-01-24,109.0,116.37374883054322,-0.06336264754416776
2013-01-25,109.46,115.74374883054323,-0.05429017889979593
2013-01-28,108.83,115.76374883054322,-0.05989568323925787
2013-01-29,108.85,113.42374883054323,-0.04032443714566769
2013-01-30,106.51,112.19374883054323,-0.05066012045936641
2013-01-31,105.28,112.01374883054322,-0.06011537780714915
2013-02-01,105.1,111.41374883054323,-0.056669386828965274
2013-02-04,104.5,110.93374883054322,-0.05799631670584837
2013-02-05,104.02,111.14374883054323,-0.0640949122690162
2013-02-06,104.23,111.09374883054323,-0.061783393780444285
2013-02-07,104.18,112.05374883054323,-0.07026760740018201
2013-02-08,105.14,112.20374883054322,-0.06295465975215597
2013-02-11,105.29,113.94374883054323,-0.07594755236123618
2013-02-12,107.03,114.09374883054322,-0.0619117953695657
2013-02-13,107.18,114.26374883054322,-0.061994717511401065
2013-02-14,107.35,114.12374883054322,-0.059354419215594034
2013-02-15,107.21,114.26374883054322,-0.06173216704979778
2013-02-19,107.35,113.43374883054322,-0.05363261721722379
2013-02-20,106.52,112.37374883054322,-0.05209178203505993
2013-02-21,105.46,113.18374883054322,-0.06824079349153822
2013-02-22,106.27,110.92374883054323,-0.04195448566792226
2013-02-25,104.01,111.11374883054323,-0.063932221757516
2013-02-26,104.2,110.81374883054322,-0.059683467984256944
2013-02-27,103.9,110.79374883054322,-0.062221460175402754
2013-02-28,103.88,110.43374883054322,-0.05934552525786052
2013-03-01,103.52,111.38374883054323,-0.07060050423071107
2013-03-04,104.47,112.16374883054323,-0.06859389874857813
2013-03-05,105.25,111.74374883054323,-0.058112859989965515
2013-03-06,104.83,110.74374883054323,-0.05340029476148822
2013-03-07,103.83,109.80374883054323,-0.054403869577916986
2013-03-08,102.89,110.95374883054322,-0.07267666857168364
2013-03-11,104.04,111.69374883054323,-0.06852441529342124
2013-03-12,104.78,111.83374883054323,-0.06307352569599955
2013-03-13,104.92,112.58374883054323,-0.06807153705707925
2013-03-14,105.67,112.16374883054323,-0.05789525491301084
2013-03-15,105.25,111.62374883054322,-0.05710029359629598
2013-03-18,104.71,109.72374883054323,-0.04569429028793437
2013-03-19,102.81,108.76374883054322,-0.05474019509771877
2013-03-20,101.85,107.62374883054322,-0.05364753498444075
2013-03-21,100.71,107.89374883054323,-0.06658169642270895
2013-03-22,100.98,107.80374883054323,-0.06329788068195552
2013-03-25,100.89,107.57374883054322,-0.062131783108831495
2013-03-26,100.66,107.24374883054323,-0.06139051368808701
2013-03-27,100.33,107.97374883054323,-0.07079265945039592
2013-03-28,101.06,106.4846267242287,-0.05094281579515947
2013-04-01,100.5,108.1246267242287,-0.07051702239560353
2013-04-02,102.14,109.2546267242287,-0.06511968360101439
2013-04-03,103.27,111.49462672422871,-0.07376702327163753
2013-04-04,105.51,112.2346267242287,-0.059915793552303254
2013-04-05,106.25,113.71462672422871,-0.06564350549495535
2013-04-08,107.73,114.3046267242287,-0.05751846546063821
2013-04-09,108.32,115.85462672422871,-0.06503518191089208
2013-04-10,109.87,116.49462672422871,-0.05686637152725349
2013-04-11,110.51,116.3446267242287,-0.050149516041325226
2013-04-12,110.36,114.1446267242287,-0.03315641596842123
2013-04-15,108.16,115.5146267242287,-0.06366835900172729
2013-04-16,109.53,115.27462672422871,-0.04983426871527907
2013-04-17,109.29,115.0646267242287,-0.05018594235801532
2013-04-18,109.08,115.7846267242287,-0.05790601838875831
2013-04-19,109.8,114.8446267242287,-0.043925666077021974
2013-04-22,108.86,114.4046267242287,-0.048465056728815514
2013-04-23,108.42,114.3646267242287,-0.05197959276834063
2013-04-24,108.38,114.0346267242287,-0.049586927117351465
2013-04-25,108.05,113.7546267242287,-0.05014852484249477
2013-04-26,107.77,115.13462672422871,-0.0639653502492219
2013-04-29,109.15,115.4146267242287,-0.05427931365404293
2013-04-30,109.43,114.6946267242287,-0.04590124990673661
2013-05-01,108.71,115.0446267242287,-0.05506234323671044
2013-05-02,109.06,114.5646267242287,-0.04804822292555466
2013-05-03,108.58,115.1946267242287,-0.057421313062317125
2013-05-06,109.21,116.2846267242287,-0.06083888234862145
2013-05-07,110.3,116.7946267242287,-0.055607239017626986
2013-05-08,110.81,116.02462672422871,-0.0449441370462067
2013-05-09,110.04,117.21462672422871,-0.06120931256393858
2013-05-10,111.23,116.8946267242287,-0.04845925670811513
2013-05-13,110.91,116.4846267242287,-0.04785718837753883
2013-05-14,110.5,117.71462672422871,-0.0612891271458601
2013-05-15,111.73,117.32462672422871,-0.0476850161848702
2013-05-16,111.34,118.4146267242287,-0.05974453426859605
2013-05-17,112.43,119.6846267242287,-0.060614524377842205
2013-05-20,113.7,120.57462672422871,-0.05701553395601178
2013-05-21,114.59,118.9746267242287,-0.03685346064915018
2013-05-22,112.99,118.60462672422871,-0.04733901938988816
2013-05-23,112.62,118.4246267242287,-0.049015368549530924
2013-05-24,112.44,117.13462672422871,-0.04007889772237305
2013-05-28,111.15,115.5646267242287,-0.03820050173971745
2013-05-29,109.58,114.2946267242287,-0.041249767021893424
2013-05-30,108.31,112.5646267242287,-0.03779719124953951
2013-05-31,106.58,114.4746267242287,-0.06896398748036092
2013-06-03,108.49,114.9446267242287,-0.05615422754570709
2013-06-04,108.96,113.8346267242287,-0.04282200297487493
2013-06-05,107.85,115.5646267242287,-0.06675595243030619
2013-06-06,109.58,115.7946267242287,-0.05366938777763142
2013-06-07,109.81,115.3046267242287,-0.04765313309907382
2013-06-10,109.32,112.88462672422871,-0.031577610057894945
2013-06-11,106.9,112.5046267242287,-0.04981685542557068
2013-06-12,106.52,116.7646267242287,-0.08773741681566083
2013-06-13,110.78,116.07462672422871,-0.04561398880745693
2013-06-14,110.09,117.21462672422871,-0.06078274463980371
2013-06-17,111.23,117.1846267242287,-0.05081406060405658
2013-06-18,111.2,113.49462672422871,-0.020217932693890717
2013-06-19,107.51,106.5646267242287,0.00887136102130559
2013-06-20,100.58,107.9246267242287,-0.06805329744615052
2013-06-21,101.94,108.6146267242287,-0.06145237456070718
2013-06-24,102.63,108.6446267242287,-0.055360553996798734
2013-06-25,102.66,109.8946267242287,-0.06583239726891643
2013-06-26,103.91,112.46462672422871,-0.07606504350212506
2013-06-27,106.48,111.4546267242287,-0.04463364931935376
2013-06-28,105.47,115.32832126762229,-0.0854804887408861
2013-07-01,104.76,116.65832126762228,-0.10199290662109484
2013-07-02,106.09,115.49832126762229,-0.081458510949455
2013-07-03,104.93,115.74832126762229,-0.09346417424585518
2013-07-05,105.18,116.0383212676223,-0.09357530468386777
2013-07-08,105.47,117.87832126762228,-0.10526381046309052
2013-07-09,107.31,117.4283212676223,-0.08616593644868997
2013-07-10,106.86,121.25832126762229,-0.11874089231240947
2013-07-11,110.69,120.9283212676223,-0.08466437936374083
2013-07-12,110.36,120.26832126762228,-0.08238512987617241
2013-07-15,109.7,120.0683212676223,-0.0863535123849376
2013-07-16,109.5,119.61832126762229,-0.0845883904772794
2013-07-17,109.05,121.07832126762229,-0.09934331052571999
2013-07-18,110.51,120.6783212676223,-0.08425971757655226
2013-07-19,110.11,121.91832126762229,-0.09685436237021261
2013-07-22,111.35,121.5683212676223,-0.08405414470705352
2013-07-23,111.0,119.59832126762228,-0.07189332740199605
2013-07-24,109.03,119.11832126762229,-0.08469160042103796
2013-07-25,108.55,120.3183212676223,-0.09780988583979822
2013-07-26,109.75,119.5383212676223,-0.08188437953472849
2013-07-29,108.97,119.2883212676223,-0.08649900642388308
2013-07-30,108.72,117.51832126762228,-0.07486765614687463
2013-07-31,106.95,115.5683212676223,-0.0745733880451962
2013-08-01,105.0,114.5383212676223,-0.08327624468439443
2013-08-02,103.97,114.55832126762229,-0.09242734312496315
2013-08-05,103.99,114.48832126762228,-0.09169774830641397
2013-08-06,103.92,113.21832126762229,-0.08212735503861757
2013-08-07,102.65,113.5683212676223,-0.096138792453341
2013-08-08,103.0,115.65832126762228,-0.10944583259454488
2013-08-09,105.09,114.3983212676223,-0.08136763865482344
2013-08-12,103.83,113.6783212676223,-0.08663323981040594
2013-08-13,103.11,113.97832126762229,-0.09535428445294747
2013-08-14,103.41,112.3183212676223,-0.07931316251064979
2013-08-15,101.75,110.02832126762229,-0.075238094812761
2013-08-16,99.46,108.83832126762229,-0.08616745607975673
2013-08-19,98.27,112.11832126762229,-0.12351523917814344
2013-08-20,101.55,111.36832126762229,-0.0881608087099427
2013-08-21,100.8,112.00832126762229,-0.1000668623614327
2013-08-22,101.44,113.85832126762229,-0.10906819220031538
2013-08-23,103.29,114.52832126762229,-0.09812700599497404
2013-08-26,103.96,113.97832126762229,-0.08789672594053366
2013-08-27,103.41,113.3183212676223,-0.08743794610424871
2013-08-28,102.75,112.95832126762228,-0.09037245908990266
2013-08-29,102.39,113.0683212676223,-0.0944413178501845
2013-08-30,102.5,112.2483212676223,-0.08684603170483385
2013-09-03,101.68,113.54832126762228,-0.10452220812362167
2013-09-04,102.98,113.04832126762228,-0.08906210330879016
2013-09-05,102.48,115.37832126762228,-0.11179154910483025
2013-09-06,104.81,116.35832126762229,-0.09924791920176756
2013-09-09,105.79,117.18832126762229,-0.0972649931693449
2013-09-10,106.62,117.52832126762229,-0.09281440549791464
2013-09-11,106.96,115.16832126762229,-0.07127238790385959
2013-09-12,104.6,115.36832126762229,-0.09333863186448554
2013-09-13,104.8,116.4283212676223,-0.09987536658622276
2013-09-16,105.86,116.26832126762228,-0.08951983785561657
2013-09-17,105.7,121.45832126762228,-0.1297426236684126
2013-09-18,110.89,121.68832126762229,-0.08873753171328691
2013-09-19,111.12,119.9283212676223,-0.07344654852598453
2013-09-20,109.36,119.99832126762229,-0.08865391744853268
2013-09-23,109.43,117.76832126762228,-0.07080275219915788
2013-09-24,107.2,116.87832126762228,-0.08280681278319635
2013-09-25,106.31,117.30832126762229,-0.09375567861491407
2013-09-26,106.74,117.65832126762228,-0.09279684726070314
2013-09-27,107.09,117.46832126762229,-0.08834995814725122
2013-09-30,106.9,118.5525868781828,-0.09829044801996822
2013-10-01,107.74,118.37258687818279,-0.08982305074674757
2013-10-02,107.56,117.51258687818279,-0.08469379444858915
2013-10-03,106.7,117.29258687818279,-0.09030909079688032
2013-10-04,106.48,116.36258687818278,-0.08492924696258797
2013-10-07,105.55,114.36258687818278,-0.07705830305823536
2013-10-08,103.55,114.25258687818278,-0.09367478820933817
2013-10-09,103.44,116.1625868781828,-0.10952396309428525
2013-10-10,105.35,118.09258687818279,-0.10790335968613574
2013-10-11,107.28,118.03258687818278,-0.0910984598624458
2013-10-14,107.22,117.79258687818279,-0.08975596137570707
2013-10-15,106.98,119.26258687818279,-0.10298776170877855
2013-10-16,108.45,119.99258687818279,-0.09619416647714152
2013-10-17,109.18,119.63258687818279,-0.08737240538672164
2013-10-18,108.82,117.79258687818279,-0.07617276363462455
2013-10-21,106.98,120.18258687818279,-0.10985440754046127
2013-10-22,109.37,119.21258687818279,-0.08256331932667826
2013-10-23,108.4,118.1925868781828,-0.08285280098214354
2013-10-24,107.38,120.45258687818279,-0.10852890101400214
2013-10-25,109.64,118.20258687818279,-0.07243992796035181
2013-10-28,107.39,118.77258687818279,-0.09583513483508754
2013-10-29,107.96,115.87258687818279,-0.06828696149246516
2013-10-30,105.06,114.31258687818278,-0.08094110308292479
2013-10-31,103.5,115.23258687818279,-0.10181657112831977
2013-11-01,104.42,114.59258687818279,-0.0887717709784902
2013-11-04,103.78,112.96258687818279,-0.08128874463617908
2013-11-05,102.15,112.96258687818279,-0.0957183008728626
2013-11-06,102.15,112.04258687818279,-0.08829309598981683
2013-11-07,101.23,111.14258687818278,-0.08918801655253372
2013-11-08,100.33,111.77258687818279,-0.10237382168360909
2013-11-11,100.96,111.46258687818279,-0.09422522096729236
2013-11-12,100.65,112.13258687818279,-0.10240187262117739
2013-11-13,101.32,112.39258687818278,-0.0985170569139392
2013-11-14,101.58,113.84258687818279,-0.10771528664667784
2013-11-15,103.03,113.3025868781828,-0.09066506918529016
2013-11-18,102.49,114.22258687818278,-0.10271687237039617
2013-11-19,103.41,112.6925868781828,-0.08237087403288545
2013-11-20,101.88,113.17258687818278,-0.09978199835917823
2013-11-21,102.36,112.50258687818278,-0.09015425475651617
2013-11-22,101.69,112.43258687818279,-0.09554691550254957
2013-11-25,101.62,111.47258687818278,-0.0883857381810802
2013-11-26,100.66,112.43258687818279,-0.1047079606105481
2013-11-27,101.62,110.3025868781828,-0.07871607660273428
2013-11-29,99.49,110.65258687818279,-0.10087958350645398
2013-12-02,99.84,110.3025868781828,-0.09485350411353066
2013-12-03,99.49,110.59258687818279,-0.1003917820496616
2013-12-04,99.78,110.85258687818279,-0.09988568774087869
2013-12-05,100.04,111.54258687818279,-0.10312282689610663
2013-12-06,100.73,112.81258687818278,-0.10710318070473634
2013-12-09,102.0,113.04258687818279,-0.09768519266179321
2013-12-10,102.23,110.47258687818278,-0.07461205635812451
2013-12-11,99.66,109.9425868781828,-0.09352687771096369
2013-12-12,99.13,109.27258687818279,-0.09281913394701424
2013-12-13,98.46,109.78258687818278,-0.10313645542663874
2013-12-16,98.97,111.92258687818278,-0.11572808705967863
2013-12-17,101.11,113.81258687818278,-0.11160968418878636
2013-12-18,103.0,112.96258687818279,-0.08819368565741414
2013-12-19,102.15,114.31258687818278,-0.10639761736075348
2013-12-20,103.5,114.52258687818279,-0.0962481478863857
2013-12-23,103.71,114.23258687818279,-0.09211545641878915
2013-12-24,103.42,114.81258687818278,-0.09922768215535827
2013-12-26,104.0,111.21258687818279,-0.06485405187169269
2013-12-27,100.4,111.92258687818278,-0.10295139881571924
2013-12-30,101.11,111.18258687818279,-0.09059500377715457
2013-12-31,100.37,115.89695969735315,-0.13397210537618398
2014-01-02,100.39,117.09695969735316,-0.1426762892950738
2014-01-03,101.59,118.22695969735315,-0.14072052381235023
2014-01-06,102.72,118.88695969735315,-0.1359859797786812
2014-01-07,103.38,118.19695969735315,-0.12535821340322484
2014-01-08,102.69,118.24695969735315,-0.13156329547220802
2014-01-09,102.74,119.94695969735315,-0.14345473816734733
2014-01-10,104.44,119.10695969735315,-0.12314108037533167
2014-01-13,103.6,120.06695969735316,-0.13714813583071161
2014-01-14,104.56,120.69695969735315,-0.1336981456518579
2014-01-15,105.19,120.37695969735316,-0.12616168189939003
2014-01-16,104.87,120.24695969735315,-0.12787815788486512
2014-01-17,104.74,121.71695969735315,-0.13947899897899219
2014-01-21,106.21,122.79695969735315,-0.13507630594628373
2014-01-22,107.29,122.40695969735314,-0.1234975505864151
2014-01-23,106.9,120.39695969735315,-0.1121038249743267
2014-01-24,104.89,119.81695969735316,-0.12458135922541613
2014-01-27,104.31,120.82695969735315,-0.13669929077686593
2014-01-28,105.32,121.30695969735315,-0.13178930324557447
2014-01-29,105.8,123.50695969735315,-0.14336811253991733
2014-01-30,108.0,123.59695969735316,-0.1261920983780248
2014-01-31,108.09,121.56695969735316,-0.11086038287791933
2014-02-03,106.06,123.24695969735315,-0.13945138881768504
2014-02-04,107.74,122.23695969735316,-0.11859718806199226
2014-02-05,106.73,123.99695969735315,-0.13925308926523405
2014-02-06,108.49,124.68695969735315,-0.12990099154448287
2014-02-07,109.18,125.42695969735315,-0.12953323381636594
2014-02-10,109.92,125.14695969735315,-0.12167262979601734
2014-02-11,109.64,125.63695969735315,-0.1273268609483087
2014-02-12,110.13,125.61695969735315,-0.12328717184897353
2014-02-13,110.11,126.46695969735315,-0.12933781073330797
2014-02-14,110.96,126.82695969735315,-0.1251071517855229
2014-02-18,111.32,126.34695969735316,-0.11893408225530866
2014-02-19,110.84,126.16695969735315,-0.12148156485754402
2014-02-20,110.66,126.41695969735315,-0.12464276735555024
2014-02-21,110.91,126.13695969735315,-0.12071766858728772
2014-02-24,110.63,127.60695969735315,-0.13304101702303384
2014-02-25,112.1,126.90695969735314,-0.11667571055728299
2014-02-26,111.4,126.43695969735315,-0.11892851373005553
2014-02-27,110.93,127.93695969735315,-0.13293234212837868
2014-02-28,112.43,127.67695969735315,-0.11941825473832324
2014-03-03,112.17,129.09695969735316,-0.13111819005680425
2014-03-04,113.59,128.49695969735316,-0.11601021325689953
2014-03-05,112.99,127.94695969735315,-0.11689968822027874
2014-03-06,112.44,126.44695969735315,-0.1107734004113533
2014-03-07,110.94,126.18695969735315,-0.120828330708034
2014-03-10,110.68,128.41695969735315,-0.1381200718281662
2014-03-11,112.91,127.07695969735315,-0.11148330689601971
2014-03-12,111.57,127.15695969735314,-0.12258046853630145
2014-03-13,111.65,127.35695969735315,-0.12333020303467235
2014-03-14,111.85,127.69695969735315,-0.12409817535915557
2014-03-17,112.19,128.71695969735316,-0.1283976854037907
2014-03-18,113.21,127.50695969735315,-0.11212689669087872
2014-03-19,112.0,128.34695969735316,-0.12736538314503032
2014-03-20,112.84,129.45695969735314,-0.1283589521660371
2014-03-21,113.95,128.66695969735315,-0.11438025528830376
2014-03-24,113.16,129.14695969735314,-0.12378889704269824
2014-03-25,113.64,127.84695969735316,-0.11112473641128973
2014-03-26,112.34,128.54695969735315,-0.12607812534431218
2014-03-27,113.04,129.39695969735314,-0.12640915007284925
2014-03-28,113.89,130.03695969735315,-0.12417207949903963
2014-03-31,114.53,152.3341406550934,-0.24816591010079248
2014-04-01,115.71,152.12414065509338,-0.23937121681202533
2014-04-02,115.5,152.12414065509338,-0.24075166832416317
2014-04-03,115.5,152.9341406550934,-0.244772949288787
2014-04-04,116.31,153.1941406550934,-0.24076730674794955
2014-04-07,116.57,153.8841406550934,-0.2424820419846062
2014-04-08,117.26,152.8841406550934,-0.23301397059529838
2014-04-09,116.26,151.0741406550934,-0.2304440753667769
2014-04-10,114.45,151.9741406550934,-0.24691135276925014
2014-04-11,115.35,152.06414065509338,-0.24143851730545163
2014-04-14,115.44,153.4141406550934,-0.24752699127303457
2014-04-15,116.79,153.5141406550934,-0.2392231783885176
2014-04-16,116.89,154.0541406550934,-0.24124077741148764
2014-04-17,117.43,154.2141406550934,-0.23852637960978373
2014-04-21,117.59,154.6341406550934,-0.23955990894481183
2014-04-22,118.01,153.9941406550934,-0.23367214169328987
2014-04-23,117.37,154.84414065509338,-0.2420120031442773
2014-04-24,118.22,153.9941406550934,-0.23230845344446005
2014-04-25,117.37,154.9241406550934,-0.24240341431810764
2014-04-28,118.3,154.15414065509339,-0.23258629643503348
2014-04-29,117.53,153.7641406550934,-0.23564753459891397
2014-04-30,117.14,154.8541406550934,-0.24354622030478412
2014-05-01,118.23,154.4741406550934,-0.2346291780707721
2014-05-02,117.85,154.4241406550934,-0.23684211872534755
2014-05-05,117.8,153.6841406550934,-0.23349280219893742
2014-05-06,117.06,155.3241406550934,-0.24635024854289211
2014-05-07,118.7,155.6841406550934,-0.2375588194113426
2014-05-08,119.06,156.0541406550934,-0.23705965442376076
2014-05-09,119.43,156.4141406550934,-0.23645010930723076
2014-05-12,119.79,155.3841406550934,-0.22907190209393258
2014-05-13,118.76,155.40414065509339,-0.23579899802298065
2014-05-14,118.78,155.7941406550934,-0.2375836504470189
2014-05-15,119.17,156.7641406550934,-0.2398133941728844
2014-05-16,120.14,156.62414065509338,-0.2329407235851093
2014-05-19,120.0,156.4241406550934,-0.2328549832688972
2014-05-20,119.8,155.7741406550934,-0.23093782128283646
2014-05-21,119.15,154.8841406550934,-0.2307152979249737
2014-05-22,118.26,155.53414065509338,-0.23965246792825445
2014-05-23,118.91,157.0541406550934,-0.24287255653362072
2014-05-27,120.43,155.9241406550934,-0.2276372376077863
2014-05-28,119.3,156.1041406550934,-0.23576658825732788
2014-05-29,119.48,157.3041406550934,-0.24045228878003266
2014-05-30,120.68,157.5241406550934,-0.23389520172508282
2014-06-02,120.9,156.6141406550934,-0.22803905513069578
2014-06-03,119.99,156.9341406550934,-0.2354117498007553
2014-06-04,120.31,158.5741406550934,-0.24130126448750433
2014-06-05,121.95,158.5241406550934,-0.23071653632028855
